time	EGFR	L_EGFR	L_EGFR_dimer	SOS	L_dpEGFR	pSOS	SOS_Grb2	Grb2	Dok	pDok	Crk	FRS2	Shc	pSOS_Grb2	Rap1_GDP	MEK	MKP3	pShc_dpEGFR	dpEGFR_c_Cbl	B_Raf_Rap1_GTP	pShc_dpEGFR_c_Cbl	pFRS2_dpEGFR_c_Cbl	Shc_dpEGFR	c_Cbl	RasGAP	c_Raf	B_Raf	ERK	PP2A	Ras_GDP	Rap1GAP	C3G	NGFR	pShc	pFRS2_dpEGFR	pTrkA_endo	MEK_ERK	pMEK_ERK	FRS2_dpEGFR_c_Cbl_ubiq	Crk_C3G_pFRS2_dpEGFR_c_Cbl	pShc_dpEGFR_c_Cbl_ubiq	Crk_C3G_pFRS2_dpEGFR	Grb2_SOS_pShc_dpEGFR_c_Cbl_ubiq	Grb2_SOS_pShc_dpEGFR_c_Cbl	Shc_dpEGFR_c_Cbl_ubiq	dpEGFR_c_Cbl_ubiq	proteosome	Grb2_SOS_pShc	Shc_dpEGFR_c_Cbl	Grb2_SOS_pShc_dpEGFR	pFRS2	FRS2_dpEGFR	pDok_RasGAP	pMEK	FRS2_dpEGFR_c_Cbl	pFRS2_dpEGFR_c_Cbl_ubiq	Ras_GTP	Crk_C3G_pFRS2_dpEGFR_c_Cbl_ubiq	c_Raf_Ras_GTP	B_Raf_Ras_GTP	ppMEK	ppERK	pTrkA	Crk_C3G	Rap1_GTP	L_NGFR	ppMEK_ERK	dppERK	Shc_pTrkA	Shc_pTrkA_endo	pShc_pTrkA	pFRS2_pTrkA	FRS2_pTrkA	pShc_pTrkA_endo	FRS2_pTrkA_endo	pFRS2_pTrkA_endo	Crk_C3G_pFRS2_pTrkA_endo	Grb2_SOS_pShc_pTrkA	Crk_C3G_pFRS2_pTrkA	Grb2_SOS_pShc_pTrkA_endo	c_Raf_Ras_GTP_MEK	c_Raf_Ras_GTP_pMEK	c_Raf_Ras_GTP_MEK_ERK	c_Raf_Ras_GTP_pMEK_ERK	B_Raf_Ras_GTP_MEK	B_Raf_Ras_GTP_pMEK	B_Raf_Ras_GTP_MEK_ERK	B_Raf_Ras_GTP_pMEK_ERK	B_Raf_Rap1_GTP_MEK	B_Raf_Rap1_GTP_pMEK	B_Raf_Rap1_GTP_MEK_ERK	B_Raf_Rap1_GTP_pMEK_ERK	ppERK_MKP3	dppERK_MKP3	pro_TrkA	NGF	EGF	pro_EGFR	degradation
39.0	0.2606173728777703	0.0069155907272608905	0.00011910972640602919	0.044397721460943625	0.00014009154421289763	1.6311958678626786e-06	0.03454433497688511	0.9443993526514459	0.26941964454877476	0.026978744723144068	0.5019790791368532	0.9958919156800238	0.960275135314438	1.838371478671538e-06	0.19966444414826756	0.2846179211434975	0.015486166170623365	0.002210980159881179	8.928677637920925e-05	7.337008452486432e-05	0.0020160013150964315	0.0002550399255635549	0.0010289018968874359	0.4898561783321583	0.09639838927191864	0.44288992473887223	0.17721505895644432	0.019173086467559317	0.24	0.020110128928408782	0.012	0.001979079136854072	0.06189395721439563	0.010089537058656527	0.0002674089383650438	0.0	0.1495283971964105	0.05104622776238811	7.30996599348472e-05	0.0005189707431290825	0.001850979410828184	0.0004994016588393608	0.0014248302269539478	0.0016921579627098991	0.0007171993823961084	7.991092537183935e-05	4.929834708561611e-05	0.01623396645217716	0.0007567914576731771	0.001703519362302177	0.0017180339568386228	0.00010657555550026326	0.0036016107280814	0.09731154075229335	7.837941713053792e-05	0.0002077529014370919	0.00032481572547312976	0.0003834215632383805	0.012431176024989688	0.004965631274574995	0.024442441695072984	0.0046729703724264675	0.0	0.4966191268981146	5.5948931672968485e-06	0.0	0.010628632529118132	0.0003792050779563035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021975104261036337	0.0072926976154514414	0.011575535940931574	0.0038355614187162755	0.008685637427667408	0.0027579110080528015	0.0045907240287397805	0.0014550763459547738	0.00012672778036671386	4.126998347901473e-05	6.685608405267194e-05	2.1737026142018995e-05	0.0023808829889565885	0.00013295084044120852	0.020631	0.0	0.001613	0.3	0.0
40.0	0.25968373147330065	0.006903180732749185	0.00011868320652484246	0.043727155242703736	0.00014148838161657485	2.3856883771805455e-06	0.034274915922780785	0.9437295409187823	0.26783883496182254	0.028277849944826457	0.501978860842428	0.9957081219931564	0.9585547090342954	2.7529879931135453e-06	0.19964279427109774	0.2766594992444423	0.015048339191855867	0.002250193324504299	9.094564970561908e-05	7.874062363661127e-05	0.0020578271708803593	0.00026135344995216144	0.0010385956228787473	0.48948259518805504	0.0961166849066488	0.4410105746898152	0.17643705504787743	0.019004893055236973	0.24	0.01746822113710353	0.012	0.0019788608424289277	0.061893956123412155	0.010631781134946262	0.00027326403306618044	0.0	0.1442564102863981	0.052945109270499516	7.697749969936288e-05	0.0005342328122149793	0.0019509270057919848	0.0005136495551215886	0.0015086614462229415	0.001719435196229005	0.000754599991019771	8.433487092128723e-05	5.3772852743741376e-05	0.01703576589889985	0.0007685765363994344	0.0017289276379321222	0.001815116184197356	0.00010775128968381443	0.0038833150933512417	0.1017109815839596	7.972702982770255e-05	0.00022044935713891797	0.00033067911220956527	0.00040935679594200164	0.012943141394346342	0.005163712850684436	0.027996435194044305	0.005407185835393514	0.0	0.49656389999446804	5.935217281947464e-06	0.0	0.012064789026391383	0.0005339070788285984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022276964130365146	0.007961384702845407	0.01165112408723383	0.004156810995391033	0.008815820597104984	0.0030203569965225603	0.004628992765776278	0.0015827912304131843	0.00013238962600085544	4.6472427498946146e-05	6.93630601206668e-05	2.4304774363356684e-05	0.0027629101630541656	0.00018875064513030137	0.020631	0.0	0.001613	0.3	0.0
41.0	0.25875357859951587	0.006890783420928012	0.00011825784587475685	0.043071292535334475	0.00014283396932432063	3.4203950545519766e-06	0.033990633932938726	0.9430747129110184	0.2662352388316786	0.029588538661901514	0.5019786421351341	0.99552237345295	0.9568205323722907	4.038895037336457e-06	0.19962061742849893	0.2689472519932005	0.014576591267209879	0.0022889513921945334	9.254513953333579e-05	8.433608498910125e-05	0.002099022148232194	0.0002675000729806206	0.001047820951449289	0.48910779341466676	0.09582377749357988	0.4393303584667711	0.17573528298070895	0.018816376182484558	0.24	0.015103363083550436	0.012	0.001978642135135032	0.06189395503273168	0.011187843514239022	0.0002789768418562269	0.0	0.13903572157855568	0.054647540670958235	8.091755278823484e-05	0.0005491401244061372	0.0020528491033329644	0.0005275974668583189	0.001593724421296571	0.0017448169558424	0.0007925387548466377	8.883580524316998e-05	5.849164145160974e-05	0.0178394709447142	0.0007798274885936349	0.0017526019529680759	0.0019141218551515066	0.00010888361477138839	0.004176222506420167	0.10590511667893039	8.102457727733813e-05	0.00023344446624399434	0.00033537582939152384	0.0004360199747165732	0.01342213981955989	0.005348527201427364	0.031812712038652664	0.006188288101520784	0.0	0.4965086002990595	6.285106039248342e-06	0.0	0.013572301592534728	0.0007364446380404196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02249234554459924	0.008622404265536785	0.011668168711752639	0.004464583191776775	0.00891159394950229	0.0032812136822734954	0.0046440795083810115	0.0017062052122441941	0.00013801845169595856	5.2015351786491683e-05	7.174295380859914e-05	2.6984623181801794e-05	0.0031616990707882186	0.00026170966206081887	0.020631	0.0	0.001613	0.3	0.0
42.0	0.2578269011262342	0.006878401574282878	0.0001178337452631322	0.04242936931187802	0.00014412989954562958	4.81141438886752e-06	0.03369309018608479	0.9424341807006528	0.2646099941164104	0.03090978774914866	0.5019784230843525	0.9953347711455287	0.9550736608175203	5.81026632242663e-06	0.1995979342739557	0.26151679163411334	0.01407613223182272	0.002327265664561751	9.408704470540455e-05	9.015600144832401e-05	0.0021396043059176187	0.0002734808435413938	0.0010565935561827429	0.4887318592452884	0.09551978186555889	0.4378609058017203	0.17511448766459975	0.01860704796301315	0.24	0.013031791851708576	0.012	0.001978423084353296	0.061893953942354134	0.011757693523427433	0.0002845480662974019	0.0	0.13388802389070606	0.05614423654215683	8.491729369373167e-05	0.0005636902965978193	0.0021567126635753334	0.000541242623938286	0.0016799247750807025	0.0017683664067284337	0.0008309888802543069	9.341072888862132e-05	6.34588108607775e-05	0.018644026915496457	0.0007905617234240631	0.0017746007678310501	0.0020149800507181094	0.00010997388738029777	0.004480218134441169	0.10988729253405684	8.227359907084498e-05	0.0002467296144096748	0.0003390233311239918	0.00046339257882419346	0.013864471278358832	0.005518801810562549	0.03587624716155047	0.007007926163399249	0.0	0.49645325141646196	6.644009531715156e-06	0.0	0.01513623079348229	0.0009960278326753508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02262440001417374	0.009267915586267066	0.011628563227794134	0.004753744091682208	0.008974029059634632	0.0035373983698243146	0.004636581474780791	0.0018232799040845005	0.00014362504492379527	5.7891751352103064e-05	7.398992863763165e-05	2.975899015084355e-05	0.0035691741735487054	0.00035469359470232157	0.020631	0.0	0.001613	0.3	0.0
43.0	0.2569036859800153	0.0068660372791777575	0.00011741097913559231	0.041800659542277255	0.0001453776973395698	6.6461365672194535e-06	0.03338376802204469	0.941807305648805	0.26296420774287615	0.03224062132270134	0.5019782037672751	0.9951454129891226	0.9533151122235095	8.203114266194044e-06	0.19957476551816877	0.25439695193100736	0.013553169944402055	0.0023651454793881515	9.557310756393766e-05	9.619888691923595e-05	0.0021795893564870725	0.00027929707262179396	0.0010649285234356966	0.48835487596976995	0.09520482906557733	0.43660724557869934	0.17457688535318228	0.018376704134429368	0.24	0.011260538606552165	0.012	0.001978203767275912	0.06189395285227944	0.012341295067367003	0.0002899786231234201	0.0	0.12883227241558148	0.05742936682536828	8.897427512731593e-05	0.0005778820019675655	0.0022624855220827046	0.0005545831737118766	0.0017671713684946134	0.0017901461465637497	0.0008699244575067878	9.805673388948716e-05	6.867829290332213e-05	0.019448424048861965	0.0008007961340526684	0.001794981672250304	0.002117620602518437	0.0001110234079346282	0.004795170934422724	0.11365521188116143	8.347558508765708e-05	0.0002602962550001409	0.00034181544894496045	0.0004914560137851136	0.014267745837353374	0.0056738164576641955	0.04016833726950169	0.0078567012624814	0.0	0.4963978750434351	7.011358215563446e-06	0.0	0.016739751790574235	0.0013220020764562043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02267847269345409	0.009891039630724583	0.011535649159269497	0.00501984710049565	0.009005062097391154	0.0037861464751387536	0.004607663648798379	0.0019322028442087084	0.00014922254733551216	6.40934552662314e-05	7.609959494525283e-05	3.2608639149550055e-05	0.003976531681377359	0.0004702983743024349	0.020631	0.0	0.001613	0.3	0.0
44.0	0.255983920142145	0.006853692098601709	0.00011698960216496072	0.041184472898099254	0.00014657882598634987	9.02242511786988e-06	0.03306403790368829	0.9411934952913433	0.2612989563683041	0.03358010908533006	0.501977984263365	0.9949543938384449	0.9515458680629285	1.137562312409409e-05	0.19955113186393678	0.24760887586605107	0.013014572719439446	0.0024025985621344958	9.700501473022294e-05	0.00010246242097489185	0.002218991024248652	0.0002849503013102527	0.0010728403919214678	0.487976924115708	0.09487906545363396	0.4355670454267768	0.1741218684573613	0.018125439294061987	0.24	0.009786394257310396	0.012	0.001977984263365907	0.0618939517625075	0.012938606935257651	0.00029526962162724704	0.0	0.12388412419330963	0.05850044360128511	9.308612548238916e-05	0.0005917148587615227	0.0023701362806560237	0.0005676180905279879	0.001855376261646636	0.0018102179187846148	0.0009093204342365863	0.00010277100086110045	7.415385894386594e-05	0.02025169584225343	0.0008105471042308294	0.0018138011817012871	0.0022219741795305643	0.00011203342497193167	0.005120934546366086	0.11721042609747917	8.463197655363849e-05	0.00027413592131949016	0.0003440011510782764	0.0005201916614706408	0.014631137094225593	0.005813476951965055	0.04466736343225639	0.008724663028370085	0.0	0.4963424911260495	7.386611812610711e-06	0.0	0.01836475716029789	0.0017234417408259883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022661999784932614	0.010486301172541472	0.011394117450887323	0.005259399070633535	0.009007466919028739	0.004025182563825225	0.004559031247220331	0.00203149233634787	0.00015482562791264108	7.061156303861492e-05	7.80687637768419e-05	3.5513148547761044e-05	0.004374787339470357	0.0006106399411714319	0.020631	0.0	0.001613	0.3	0.0
45.0	0.25506759064708123	0.00684136720127713	0.00011656965415532503	0.040580153241501854	0.0001477346915123865	1.204720470897527e-05	0.0327351629132457	0.9405922004154711	0.2596152871366881	0.03492736469013571	0.5019777646504713	0.9947618055846305	0.9497668746335463	1.5507541210647078e-05	0.19952705395178807	0.24116560671033171	0.012467483313497618	0.0024396313294471244	9.838439827533514e-05	0.0001089436877309676	0.002257821363483689	0.0002904422721024038	0.0010803431863156878	0.487598081599487	0.0945426518268236	0.4347307313393055	0.17374604682644237	0.017853650368063415	0.24	0.008596106679436097	0.012	0.0019777646504719553	0.06189395067303823	0.013549583013136733	0.00030042234257965784	0.0	0.11905565465367829	0.0593581245857202	9.725054635842482e-05	0.0006051893295625951	0.002479634215340637	0.0005803470927044968	0.0019444546619100617	0.0018286423809415128	0.0009491525893514272	0.00010755079615671961	7.98891247640346e-05	0.02105291753532925	0.0008198305176067323	0.001831114573591182	0.0023279723638334293	0.00011300513880496578	0.005457348173176442	0.12055776837200691	8.574416732867922e-05	0.00028824023730023945	0.0003458482328251605	0.0005495809247951616	0.014955426654348538	0.005938299083764413	0.049349739324675006	0.009601832625774211	0.0	0.49628711800264136	7.769301698480642e-06	0.0	0.019992553944554355	0.002208731910790719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022584144342949777	0.011049919189401685	0.011209752578429898	0.00547002589556329	0.008984724208213281	0.004252843569562329	0.004492839367341297	0.0021200701981621247	0.00016044955565699558	7.743691711697172e-05	7.98951482753353e-05	3.845143773334314e-05	0.004755347999812567	0.0007771686867613101	0.020631	0.0	0.001613	0.3	0.0
46.0	0.2541546845812384	0.006829063458669981	0.00011615116372360822	0.039987077815530354	0.00014884664657150055	1.5834523539202765e-05	0.03239830477989103	0.9400029123123161	0.2579142184263014	0.03628154412744781	0.5019775450031216	0.9945677372510312	0.9479790442183104	2.0798600998812816e-05	0.1995025523161011	0.2350723505318795	0.01191892938309598	0.0024762491451700923	9.971283714091091e-05	0.00011563938064038006	0.002296091034030459	0.00029577490310504317	0.001087450446160854	0.4872184238547314	0.09419576255374905	0.43408259506288394	0.17344366547966092	0.017562027871513296	0.24	0.00766794543459542	0.012	0.0019775450031223004	0.06189394958387156	0.014174172354881163	0.00030543821868622435	0.0	0.1143554367186285	0.06000594476754552	0.00010146531015650429	0.0006183066299138436	0.0025909491994793666	0.0005927705663925955	0.0020343248617255443	0.0018454789246213038	0.0009893975074872694	0.00011239346909100656	8.588755538281649e-05	0.021851204776297824	0.0008286617688415266	0.0018469757629944851	0.002435547716363336	0.00011393970467529646	0.005804237446250999	0.12370476318002528	8.681350533349363e-05	0.00030260092681115683	0.0003476037337949878	0.0005796052675317528	0.015242813173225657	0.006049298224104549	0.054190935589954456	0.01047869459259768	0.0	0.4962317725332151	8.159058053462285e-06	0.0	0.021604580531855773	0.002785180576259272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022455159778708565	0.01157989579116028	0.010989024640373471	0.005650511553648184	0.008940788851006678	0.004468125972501783	0.0044115454343915785	0.0021972874124884974	0.0001661093145465394	8.456054313958671e-05	8.157708769786692e-05	4.140229982123218e-05	0.005110535298774496	0.0009705353181834899	0.020631	0.0	0.001613	0.3	0.0
47.0	0.25324518908202176	0.006816781518468006	0.0001157341510843747	0.03940465698049267	0.00014991599382328756	2.0503227047972525e-05	0.0320545303467801	0.9394251601870279	0.2561967405862702	0.03764184413746574	0.5019773253917146	0.9943722750852322	0.946183256203308	2.746606478312993e-05	0.1994776473493229	0.22932731506080095	0.011375471394076835	0.0025124565311671733	0.00010099185871518016	0.00012254595162496093	0.002333809534566611	0.0003009502647405048	0.0010941752511700656	0.4868380239437652	0.09383858472373569	0.43360264264950177	0.1732073043664412	0.017251536237325175	0.24	0.006974282343151909	0.012	0.001977325391715313	0.06189394849500739	0.014812319094814768	0.0003103188164868111	0.0	0.10978891393021888	0.06045000995003849	0.00010572825774910864	0.0006310686451409002	0.002704051639262431	0.0006048894956576201	0.002124908168845847	0.001860785542440447	0.0010300325540602727	0.00011729644923988551	9.215246972196229e-05	0.022645712488445602	0.0008370557758381757	0.0018614372160808174	0.002544633833844267	0.00011483823551312976	0.00616141527626437	0.12666107851965555	8.784129405122306e-05	0.00031720982175774436	0.0003494617078900775	0.0006102462498270319	0.015496526920923018	0.006147817696644859	0.05916645243412997	0.01134661049991735	0.0	0.49617647021783473	8.555615578278217e-06	0.0	0.023183067689664404	0.0034586953923252096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022285637015989256	0.012075865544465793	0.010738629745523972	0.005800698123597551	0.008879797369622845	0.004670650556110748	0.004317731757669577	0.0022629012184115934	0.00017181881907155056	9.197403823481941e-05	8.31133147246036e-05	4.434491144302069e-05	0.0054340053768645175	0.001190523229090096	0.020631	0.0	0.001613	0.3	0.0
48.0	0.2523390913370602	0.006804521859345167	0.00011531863011868597	0.03883233435445091	0.00015094398888689257	2.617437940082951e-05	0.031704818370182596	0.9388585087208914	0.25446381665996193	0.039007500652437375	0.5019771058820294	0.9941755026473317	0.9443803581538308	3.574149790425207e-05	0.19945235927180427	0.22392303017006157	0.010842922816905552	0.0025482573330303723	0.00010222294050363358	0.0001296596311864746	0.0023709853922092364	0.00030597055879574717	0.0011005302435445799	0.48645695265514566	0.09347131731239912	0.43326879139191793	0.17302871034380762	0.016923385049711977	0.24	0.00648463590131142	0.012	0.001977105882030116	0.061893947406445646	0.015463962193399947	0.0003150658197138506	0.0	0.1053590109908621	0.06069863511317726	0.00011003729623020819	0.0006434778549662465	0.0028189124202328106	0.0006167053985986408	0.0022161288309543816	0.0018746187407331777	0.001071035850989342	0.00012225724382634257	9.868704511386417e-05	0.023435633947305294	0.0008450269926973305	0.0018745499010729434	0.002655165397283049	0.00011570180436471142	0.006528682687600953	0.12943798463683276	8.882879406691293e-05	0.00033205886903889904	0.00035154776674018373	0.0006414855596106001	0.015720364082588	0.00623533860914303	0.06425262424332005	0.012198116476878528	0.0	0.49612122530497	8.95879587012685e-06	0.0	0.02471157890376122	0.004233553656864163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02208572789766321	0.012538788716568099	0.010465032161244307	0.005921295750020308	0.008805767417559635	0.004860559296535058	0.0042139291206739656	0.0023170132799548116	0.00017759033434617904	9.966986935895795e-05	8.450281556302694e-05	4.725928187109988e-05	0.0057210206254152225	0.0014360565576867358	0.020631	0.0	0.001613	0.3	0.0
49.0	0.2514363785835789	0.006792284832577912	0.00011490460994612849	0.03826958714865498	0.0001519318429721913	3.29686229081549e-05	0.031350066464021595	0.9383025557664171	0.25271638309439803	0.04037778726937052	0.5019768865351864	0.9939775008948555	0.9425711668524286	4.5867010919422525e-05	0.19942670810328422	0.21884778750772357	0.010326161979757368	0.002583654846316839	0.00010340751183815737	0.00013697637995585212	0.0024076263127373377	0.0003108380994714613	0.0011065276480006086	0.4860752785910128	0.09309417036376841	0.43305890196391766	0.17289956636736664	0.016578993542691767	0.24	0.006168469927101809	0.012	0.00197688653518718	0.061893946318186246	0.016129035040172053	0.0003196810139812835	0.0	0.10106677299971847	0.06076196658676438	0.00011439039674342301	0.0006555372648423058	0.0029355028620926386	0.0006282202687923255	0.002307913957136796	0.0018870334912470606	0.0011123862530897219	0.00012727343519216682	0.00010549432166356769	0.024220200041941226	0.0008525894230125218	0.0018863632718248214	0.0027670782131671854	0.00011653144656287996	0.006905829636231651	0.13204786957600714	8.977722460953847e-05	0.0003471401365219243	0.0003539218214889937	0.0006733050404527311	0.01591822605589168	0.006313315964363558	0.06942719005901368	0.013027092066553937	0.0	0.49606605089090106	9.368479409648794e-06	0.0	0.02617540000163929	0.005112275855501658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02186457184993198	0.012970527831622424	0.010174137216238218	0.006013635082400307	0.008722358068442628	0.005038370568174973	0.00410247972299421	0.002359985891351633	0.0001834341923122111	0.00010764145033344888	8.574482229463206e-05	5.012657241011608e-05	0.005968562258278717	0.0017052757619495033	0.020631	0.0	0.001613	0.3	0.0
50.0	0.2505370381078841	0.006780070693289321	0.00011449209610132034	0.03771592654290745	0.00015288072523556104	4.100362292839261e-05	0.030991098027199827	0.9377569301677307	0.25095535043470335	0.04175201375524045	0.5019766674077859	0.9937783482644145	0.9407564693000002	5.8091174240889156e-05	0.1994007136351082	0.21408707848143402	0.00982904082524658	0.002618651907143781	0.00010454695559385877	0.00014449180970318992	0.0024437392946210796	0.0003155552962785763	0.0011121792898781994	0.4856930682460525	0.09270736418994363	0.43295233710614905	0.17281208322503736	0.01621995124147966	0.24	0.005997334045480616	0.012	0.001976667407786802	0.0618939452302291	0.01680746494036061	0.00032416627275383983	0.0	0.09691199543003985	0.06065156369689014	0.00011878559238909665	0.0006672503435494982	0.0030537946802005334	0.0006394365217748544	0.0024001934378444292	0.0018980832173783845	0.0011540633251582756	0.0001323426783579142	0.00011257720646707791	0.024998678693739625	0.0008597566332822982	0.0018969252803927423	0.0028803092478669103	0.00011732816167934354	0.007292635810056416	0.13450375051213928	9.068776507654587e-05	0.0003624458181079305	0.0003565880799929679	0.0007056867161095923	0.01609378805776001	0.006383067813806414	0.07466961046919922	0.013828803766592958	0.0	0.49601095901095493	9.78457060521926e-06	0.0	0.027561769422125314	0.006095602413036832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02162990222132833	0.013373460288455496	0.0098710734269241	0.006079438899384277	0.008632704606283657	0.005204838111315033	0.003985444462550396	0.002392359986720322	0.00018935852164987343	0.00011588329315305683	8.683876723957456e-05	5.292940254099307e-05	0.006175291679767687	0.001995667494954179	0.020631	0.0	0.001613	0.3	0.0
51.0	0.24964105724492927	0.006767879623914444	0.0001140810914168291	0.03717089795205401	0.00015379176490710366	5.039174130173634e-05	0.030628668977539592	0.9372212896978699	0.24918160400275846	0.04312952458653132	0.5019764485520826	0.9935781207502383	0.9389370236812075	7.266483858958972e-05	0.19937439540070662	0.20962479108429485	0.009354383642153753	0.002653250952604922	0.00010564260988703394	0.00015220099467873783	0.00247933071169301	0.00032012463861745663	0.0011174966116691595	0.4853103860797727	0.0923111285892896	0.4329309152876604	0.17275936142804424	0.01584797712288632	0.24	0.00594615526197516	0.012	0.0019764485520834714	0.06189394414257412	0.01749917252205727	0.00032852354453605687	0.0	0.09289369241353049	0.06037999353104158	0.0001232209762101007	0.0006786209665542674	0.003173759952068919	0.0006503569462232076	0.0024928998650018174	0.001907819808982406	0.0011960473197621087	0.0001374626986721397	0.00011993847768916186	0.025770374395264306	0.0008665417662604334	0.0019062824134283413	0.0029947966558087537	0.00011809291529431199	0.007688871410710444	0.13681882486352123	9.15615565250392e-05	0.00037796823796765313	0.00035951908709951704	0.0007386128120254037	0.01625026010426575	0.006445710052183176	0.07996116796323068	0.01459984239089275	0.0	0.4959559607232893	1.020696592418899e-05	0.0	0.028859978010585683	0.007182562303610292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021387932393894346	0.01375013387555634	0.009560131168442202	0.006120627170181692	0.008539362328978272	0.00536081654570403	0.0038645727903944983	0.0024147792213262994	0.00019536958112853956	0.00012439062455556188	8.778454708462298e-05	5.5651885921847905e-05	0.0063413875768922635	0.002304228780917281	0.020631	0.0	0.001613	0.3	0.0
52.0	0.2487484233779438	0.006755711752069006	0.00011367159669173014	0.03663408105368036	0.00015466605323431393	6.123803869942341e-05	0.030263474143823643	0.9366953191000112	0.24739600456036853	0.04450969752268728	0.5019762300162396	0.9933768919798687	0.9371135602972461	8.983705448289876e-05	0.19934777264571057	0.20544411785639285	0.008904057290273661	0.002687454057982825	0.00010669576973832479	0.0001600985144036106	0.0025144063710766753	0.00032454868181786115	0.0011224906882673807	0.48492729458360667	0.09190570208305562	0.4329792948141461	0.17273554243733028	0.015464878260273162	0.24	0.005993766324348101	0.012	0.001976230016240508	0.06189394305522122	0.01820407109217544	0.00033275484115270103	0.0	0.08901043410921615	0.05996045913455948	0.00012769469925124474	0.000689653364402119	0.00329537108726586	0.000660984659284826	0.0025859684534894818	0.0019162936586202771	0.0012383191556953846	0.00014263128954485513	0.00012758078851127377	0.026534627837986692	0.0008729575541278269	0.0019144797460660815	0.003110479802240996	0.00011882664061827066	0.008094297916944413	0.13900612898266573	9.239970312093368e-05	0.0003936998540594592	0.00036266274838165876	0.0007720657741835362	0.01639031080467261	0.006502146439982689	0.08528489753495394	0.015337984713047863	0.0	0.49590106618606467	1.0635533037040006e-05	0.0	0.030061355392121594	0.00837061297789048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021143422754895898	0.014102998161830915	0.009244810516450075	0.006139162948003019	0.008444309021791791	0.005507169964075287	0.0037413039689755743	0.002427936346591589	0.00020147157093477607	0.00013315948713402923	8.858241883764823e-05	5.827982994243121e-05	0.006468299014941013	0.0026276436947449892	0.020631	0.0	0.001613	0.3	0.0
53.0	0.24785912393810935	0.0067435671638717875	0.00011326361119605006	0.03610508957643868	0.00015550464526030837	7.36386438855609e-05	0.029896153234724828	0.9361787282310875	0.24559938895604314	0.04589194221580759	0.5019760118446025	0.9931747332870082	0.9352867824657796	0.0001098512685630857	0.19932086429812507	0.20152837159039172	0.008479084888439258	0.0027212629563489812	0.00010770768868838984	0.00016817819568100759	0.002548971551972602	0.000328830034574813	0.001127172241104974	0.48454385434350883	0.0914913311718505	0.4330850001687332	0.1727358198804769	0.015072512608240485	0.24	0.006122920654465029	0.012	0.0019760118446033796	0.06189394196817033	0.018922065998532314	0.00033686222710244167	0.0	0.08526063400689426	0.059406404495404026	0.0001322049686936197	0.0007003520759461824	0.003418600799838516	0.0006713230659450005	0.002679336964943009	0.0019235537131307204	0.0012808603971257223	0.0001478463102672662	0.00013550667094795388	0.0272908155720857	0.0008790163313945418	0.0019215610077434001	0.0032272992808340863	0.00011953023998011764	0.008508668828149523	0.14107807819225757	9.320327353800347e-05	0.00040963326096330024	0.0003659650001062085	0.000806028285414956	0.016516050907585785	0.006553070437641327	0.09062543131681265	0.01604201527571598	0.0	0.49584628472826614	1.1070096514549198e-05	0.0	0.031159199987729858	0.009655824280786972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02089975181778633	0.014434348553944728	0.008927842234698977	0.006137006317250971	0.008349002147213923	0.005644708871782967	0.0036167973386388385	0.002432535718885262	0.00020766729683913116	0.00014218612814868704	8.923338795705642e-05	6.080059673461081e-05	0.006558460754541755	0.002962454356977299	0.020631	0.0	0.001613	0.3	0.0
