time	R	JAK	RJ	IFNRJ	IFNRJ2	IFNRJ2_star	STAT1c	IFNRJ2_star_STAT1c	STAT1c_star	IFNRJ2_star_STAT1c_star	STAT1c_star_STAT1c_star	SHP2	IFNRJ2_star_SHP2	PPX	STAT1c_star_PPX	STAT1c_STAT1c_star	STAT1n_star_STAT1n_star	STAT1n_star	PPN	STAT1n_star_PPN	STAT1n	STAT1n_STAT1n_star	mRNAn	mRNAc	SOCS1	IFNRJ2_star_SOCS1	IFNRJ2_star_SHP2_SOCS1_STAT1c	STAT1c_star_STAT1c_star_PPX	STAT1n_star_STAT1n_star_PPN	IFNRJ2_star_SOCS1_STAT1c	IFNRJ2_star_SHP2_STAT1c	IFNRJ2_star_SHP2_SOCS1	IFNR	IFN
81.0	0.11924287170494004	1.3081220482814937	0.31156832063697903	3.0909972457312778	1.8955530762946522	0.06792983766070819	992.4639778946607	0.44264011666428077	3.01963955355092	0.0019456133835086078	1.2251533649816664	99.76341249872384	0.03148740512484014	49.07417413989722	0.6767274397425584	0.005857401773238147	0.040502331577419115	0.10449658392105235	59.967017359303	0.023369519570900676	0.001272165009285771	0.00019086842621944284	1.6289235332613395e-05	2.0821518045257837e-07	2.065636052537848e-08	9.004558319134235e-11	4.2432570365420167e-10	0.24909842036143978	0.009613121126099647	8.830012847277134e-10	0.20510009568389756	4.325436085324666e-11	1.1888791765759303	10.0
82.0	0.11915199492661262	1.3071332610232558	0.3110954068211686	3.086348804397295	1.8898587488735379	0.06869871115094711	992.2810705088554	0.4476649961302488	3.064605284446801	0.001998684255833743	1.268914822152479	99.76050992404222	0.031871627924547695	49.05374739008839	0.6875151751542031	0.006033818758585664	0.042314390430661264	0.11072525559936246	59.9650449864203	0.024877141491033847	0.0013659945494556612	0.0002009170770184558	1.7307444274047874e-05	2.249016370655683e-07	2.2639015584752626e-08	1.0069336381653703e-10	4.747119756763281e-10	0.25873743475862265	0.010077872088661248	9.873394322471302e-10	0.2076184475102751	4.839458717296754e-11	1.1879812660960198	10.0
83.0	0.11906135724065436	1.3061469939248964	0.31062407604210973	3.081715694490811	1.8841917960046306	0.06946468700524533	992.0962546417967	0.4526678514356558	3.109429622582928	0.002052270877755911	1.3133559572780906	99.75762003518936	0.03225436411087032	49.03320245882004	0.6982571179523206	0.006212669150746005	0.04417567483897207	0.11719452415107225	59.9629944190972	0.026449555526099733	0.0014647508701115337	0.00021128164973077568	1.8370516458252085e-05	2.4262002049790746e-07	2.477562846123236e-08	1.1239687259558281e-10	5.301098021911431e-10	0.2685404232288563	0.010556025376700173	1.102006984151534e-09	0.2101256001157621	5.404687950952237e-11	1.1870856366836187	10.0
84.0	0.118970956821468	1.3051632396110258	0.3101543195732653	3.077097867128805	1.878552075681411	0.07022778269575826	991.9095395574697	0.4576487839881529	3.1541137967416217	0.0021063669260706773	1.358470038223391	99.75474277022376	0.03263562279878026	49.01254106756465	0.7089534597267891	0.0063939255092553444	0.04608710562671289	0.12390742309142415	59.96086436751161	0.02808785183141632	0.0015685744712363335	0.0002219660713990386	1.94796495575779e-05	2.6141529434629946e-07	2.7075307855178408e-08	1.2524050463409996e-10	5.909203847168655e-10	0.2785054727097888	0.011047780656977573	1.2278272130732389e-09	0.21262160632642757	6.025235584891643e-11	1.1861922827889344	10.0
85.0	0.11888079224296089	1.3041819914809212	0.30968612975986776	3.072495273453821	1.8729394458471098	0.07098801552414588	991.7209344824214	0.4626078945927257	3.198658859179497	0.002160966288497842	1.404250463613248	99.75187806752753	0.03301541303785693	48.99176492851933	0.7196043849871498	0.006577560487942488	0.04804967057930266	0.13086679763291212	59.95865357450313	0.029793073101560374	0.0016776048972606341	0.00023297450554393313	2.0636061907872007e-05	2.8133356994822556e-07	2.9547528893216604e-08	1.3931362834633539e-10	6.575685195650722e-10	0.28863068649474344	0.011553352395312657	1.3656716160466177e-09	0.2151065187101391	6.705456695903346e-11	1.1853011992373368	10.0
86.0	0.11879086209155264	1.3032032429935057	0.3092194990563011	3.0679078647207647	1.8673537652065633	0.07174540267468481	991.530448605815	0.4675452835479982	3.2430658284195126	0.0022160629167766064	1.450690691287516	99.74902586582523	0.033393743812225346	48.970875742359766	0.7302100755415898	0.006763546797157719	0.05006442537606051	0.13807530305425297	59.95636081603313	0.031566213548667926	0.0017919806348207174	0.00024431137286203924	2.1840994831659855e-05	3.024221417968468e-07	3.220214242549808e-08	1.5471081867281327e-10	7.305037047469984e-10	0.2989141820998685	0.012072970418203008	1.5164621690530847e-09	0.21758038955767792	7.449961086126134e-11	1.1844123809013296	10.0
87.0	0.11870116539842304	1.3022269883193167	0.3087544209618162	3.0633355925201733	1.8617948922947265	0.0724999610066065	991.3380910793701	0.47246105035646896	3.2873352443738852	0.0022716513497444343	1.4977844600406334	99.74618610418365	0.03377062403532901	48.94987518678162	0.7407707335050576	0.0069518568394040395	0.05213248502901964	0.14553542302479372	59.95398489898622	0.03340822256604735	0.0019118392253292004	0.00025598134635184473	2.3095719095412378e-05	3.2472961374451967e-07	3.504939217527186e-08	1.715323597809936e-10	8.102023836855768e-10	0.3093540797145522	0.012606878447743532	1.6811759022376411e-09	0.2200432708883124	8.263637929021471e-11	1.18352582292027	10.0
88.0	0.11861170041963105	1.3012532202953437	0.3082908871073205	3.0587784085640175	1.85626268812219	0.07325170740026206	991.1438710178277	0.47735529423097345	3.331467921983646	0.002327725826661664	1.545525413085411	99.7433587220369	0.03414606255798391	48.928764934356536	0.7512865453500321	0.007142463277516516	0.05425504134759918	0.15324943394094195	59.95152466614718	0.03531999567774641	0.0020373167828533724	0.00026798941546190874	2.4401529786953672e-05	3.483057774083998e-07	3.8099910937646515e-08	1.8988402292290188e-10	8.971670822217727e-10	0.3199485202946565	0.013155338175084234	1.8608431351969442e-09	0.2224952144165647	9.151644904324946e-11	1.1826415198750893	10.0
89.0	0.11852246511311665	1.300281931195135	0.3078288882966545	3.0542362648048513	1.8507570151811659	0.0740006585702659	990.9477974990373	0.4822281138220284	3.3754645277150463	0.002384280764709109	1.5939073090466447	99.74054365917566	0.034520068165030324	48.90754664691325	0.7617576933017972	0.007335338826648734	0.056433358188039774	0.16121941563771255	59.94897899500296	0.03730237639419329	0.002168548016290181	0.0002803408909413401	2.575975094962896e-05	3.732017023315816e-07	4.136473491883446e-08	2.0987746848410132e-10	9.919282001474372e-10	0.33069565978618354	0.013718628602852074	2.0565511302473338e-09	0.2249362715663159	1.0119427909454076e-10	1.1817594660813948	10.0
90.0	0.11843345991252618	1.2993131179042565	0.3073684217882408	3.0497091128199325	1.8452777313625994	0.07474683138630647	990.7498795625463	0.4870796077055836	3.419326525331835	0.0024413099455422253	1.6429235497264254	99.73774085558007	0.034892649589860575	48.886221949242014	0.7721844090749068	0.007530456079458964	0.05866876088457176	0.16944727294803627	59.94634679485146	0.03935616073214301	0.00230566633200905	0.00029304139992997636	2.7171741456317958e-05	3.994698664174976e-07	4.485532328692478e-08	2.316307740202834e-10	1.0950464000552174e-09	0.341593641684306	0.01429704441640529	2.2694489590250123e-09	0.22736649362342523	1.1172746988163116e-10	1.180879657991107	10.0
91.0	0.11834468282769414	1.298346772793787	0.3069094783771916	3.045196904833015	1.8398247007409108	0.07549024238143535	990.5501262124046	0.4919098736410536	3.4630546905223207	0.0024988077562252448	1.692567920808468	99.73495025170038	0.035263815492628026	48.8647924771617	0.7825668758909955	0.007727787935429618	0.06096266092553705	0.17793468692459907	59.94362701393086	0.041482084905555404	0.002448803272804007	0.00030609696026396216	2.863888890257113e-05	4.271639899173943e-07	4.8583547608731005e-08	2.5526806702543967e-10	1.2071110388616004e-09	0.3526406469485293	0.014890901163595593	2.5007443067915932e-09	0.22978593147683585	1.2317658286482538e-10	1.1800020899654693	10.0
92.0	0.11825613259485225	1.2973828895954578	0.30645205070736353	3.040699593040512	1.8343977866331656	0.07623090805338056	990.3485464156398	0.49671900901840177	3.5066500106245186	0.0025567684410621877	1.7428341426240985	99.73217178827305	0.03563357447493163	48.84325984838374	0.7929052881014383	0.007927307366801977	0.0633165428269587	0.1866831417313059	59.94081863579337	0.043680831128600446	0.0025980886727494904	0.0003195139682258213	3.016261630680084e-05	4.563391884538753e-07	5.256171377571289e-08	2.8092011894270117e-10	1.328742848628455e-09	0.363834863516049	0.015500533078040293	2.7517089351476523e-09	0.23219463578779945	1.3560543211448434e-10	1.179126756999982	10.0
93.0	0.11816780931096571	1.2964214646479908	0.30599613549477467	3.036217129549899	1.8289968498465103	0.07696884445365001	990.1451491029317	0.5015071101066763	3.550112485011987	0.002615187314990428	1.7937164685462084	99.72940540632331	0.03600193507023965	48.82162566712721	0.8031998429890654	0.008128987212548035	0.06573195700009503	0.19569394144664212	59.937920677276196	0.045953031124337566	0.0027536507225599982	0.0003332991853983921	3.174438585367422e-05	4.87052081249321e-07	5.680258092890856e-08	3.0872478342922275e-10	1.4605959583694995e-09	0.3751744898849531	0.016126291599476796	3.0236828130665446e-09	0.23459265699690038	1.4908129851304934e-10	1.1782536553364016	10.0
94.0	0.11807971205231943	1.2954624923441052	0.3055417262259082	3.03174946673563	1.8236217545716786	0.0777040677850915	989.9399431685135	0.5062742731873977	3.593442847355579	0.002674058949053869	1.8452088249186405	99.72665104722569	0.03636890575682843	48.79989153011941	0.8134507266528777	0.008332800717282299	0.06821054304957878	0.20496816055937692	59.93493219544176	0.04829925341427313	0.002915615392154267	0.00034745983665869273	3.338569501912136e-05	5.193606266112966e-07	6.131934808205944e-08	3.3882667181841566e-10	1.6033564569677628e-09	0.38665774322893626	0.01676855114397158	3.318071168557126e-09	0.23698004525058236	1.63674771935026e-10	1.1773827802911623	10.0
95.0	0.11799184038350458	1.2945059680137865	0.305088817877666	3.0272965570523924	1.8182723645742542	0.07843659407672889	989.732937470246	0.5110205939510791	3.6366416471622673	0.0027333781532193004	1.8973052692949126	99.72390865265768	0.03673449495189483	48.778059020498674	0.8236581276361041	0.008538721194249628	0.07075401437420778	0.21450667722325234	59.93185228331991	0.05072001085010022	0.0030841066571894644	0.00036200357003231173	3.5088082336567184e-05	5.533242986640418e-07	6.612568099086544e-08	3.7137778833675206e-10	1.7577452889031026e-09	0.3982828518664543	0.017427705829993635	3.636350402912231e-09	0.23935685045335003	1.7946006201435124e-10	1.1765141276296582	10.0
96.0	0.11790419358400661	1.29355188643749	0.3046374051109711	3.022858353390858	1.8129485447005051	0.07916643964913833	989.5241408285463	0.5157461684458813	3.679710714733623	0.002793138526392097	1.9499992594457007	99.72117816460094	0.037098711022464814	48.75612969307318	0.8338222656151794	0.008746722034430568	0.07336415015655906	0.22431018714120446	59.92868006847043	0.05321576356242991	0.0032592465519294942	0.00037693843489086724	3.685312979805337e-05	5.8900418457878e-07	7.123573107243758e-08	4.0653793562611687e-10	1.9245200782203617e-09	0.4100480413128749	0.018104167967148487	3.980071806139873e-09	0.24172312225569495	1.9651519754203256e-10	1.1756476928528596	10.0
97.0	0.11781677148978657	1.2926002434704515	0.30418748373703647	3.018434808476818	1.807650159587348	0.07989362038363347	989.3135620287925	0.5204510915655501	3.722650807977931	0.0028533347509035025	2.003284826428393	99.71845952534767	0.03746156226972063	48.73410510592211	0.8439433293518606	0.008956776899449128	0.0760428212579684	0.23437915658312367	59.92541471913089	0.055786906516791544	0.003441154583472826	0.0003922730073949403	3.868246178160144e-05	6.264628296201401e-07	7.666411992792811e-08	4.444744308948632e-10	2.10447395389881e-09	0.4219515647272576	0.018798374352325595	4.350859160345347e-09	0.24407891006334168	2.149218867568777e-10	1.1747834719800414	10.0
98.0	0.11772957374555047	1.291651034596986	0.30373904923426315	3.014025875314633	1.802377074938514	0.08061815206557069	989.1012098202426	0.5251354577584578	3.7654627021413276	0.002913961523666409	2.0571560310957437	99.71575267751768	0.03782305693510478	48.711986804477164	0.8540215079945809	0.009168859551087781	0.07879197039409164	0.2447138603172618	59.922055439664234	0.058433778527632645	0.0036299480315784313	0.00040801631451479526	4.0577749028143974e-05	6.657644330310453e-07	8.242597164833145e-08	4.853627896663014e-10	2.2984385977930417e-09	0.4339916875294867	0.019510781808134824	4.7504149602022805e-09	0.24642426301414158	2.3476585262000745e-10	1.173921460850812	10.0
99.0	0.11764259953879616	1.29070425441278	0.30329209582373146	3.0096315071510533	1.797129158278318	0.08134004987073201	988.8870929174328	0.5297993599587777	3.808145506321758	0.0029750151854910176	2.1116078038060224	99.71305756411977	0.03818320318433566	48.6897763400131	0.8640569546521986	0.009382943743239476	0.08161360874566258	0.2553143912662438	59.91860146954075	0.061156664228793824	0.003825741956825357	0.00042417782009527877	4.2540710352860724e-05	7.069749257944621e-07	8.853693009281627e-08	5.29387092762838e-10	2.5072859031969297e-09	0.4461667053359338	0.020241866230465023	5.180523809011412e-09	0.2487592299326065	2.561370116416256e-10	1.1730616548733603	10.0
100.0	0.11755584850283811	1.2897598983763188	0.30284661912277583	3.0052516573556773	1.7919062767449385	0.08205932929286854	988.6712199981635	0.5344428915224843	3.8506997106346703	0.00303649077509038	2.166634423276057	99.7103741284053	0.038542009140441306	48.66747523908518	0.8740498468887755	0.009599003581539594	0.0845098353794164	0.2661806183525169	59.91505208896929	0.06395578252387045	0.004028648654859826	0.0004407675549316113	4.4573113728509556e-05	7.501618397774129e-07	9.501314330026195e-08	5.767397400773824e-10	2.731926986863257e-09	0.4584749140272805	0.02099212850684721	5.643050368052811e-09	0.25108385944332046	2.791293556828601e-10	1.1722040498728572	10.0
