time	E	E_P_1	P	M	M1	E_M1	E_M	T	E_P_2	P2	P21	E_P21	E_P2	E_P1
91.08910891089108	7.828290278713366e-05	3.815673342509857e-05	0.614825025708903	0.215722368698276	3.6399002085788083e-07	2.8482303803233995e-11	1.2177923605719668e-05	0.15237257615035846	4.588407036689731e-06	0.01702459489805522	6.109348571894745e-10	8.917548088220596e-20	1.4700858391024025e-07	0.0
92.07920792079207	7.831351102911642e-05	3.796977010467869e-05	0.6115733655938806	0.21629297368151582	3.69579447818707e-07	2.8931156084532814e-11	1.2214915610734238e-05	0.15491364717453351	4.565924153589309e-06	0.017164744589224255	6.231719787450788e-10	9.187229298372206e-20	1.48277107860811e-07	0.0
93.06930693069307	7.834472236226258e-05	3.778392888755494e-05	0.6083376291402105	0.21684080625910596	3.751692048631407e-07	2.938060398890939e-11	1.2250740472954274e-05	0.1574623371056805	4.543576213852187e-06	0.017304124031945003	6.355091493213451e-10	9.461865801343753e-20	1.4954107109718061e-07	0.0
94.05940594059406	7.837652994395196e-05	3.7599197116512014e-05	0.6051177210387226	0.2173661982448404	3.807585721665292e-07	2.983059861174736e-11	1.2285415048095168e-05	0.16001840495471037	4.5213616951663176e-06	0.017442737708681176	6.479458191493791e-10	9.741488106529687e-20	1.5080051905962586e-07	0.0
95.04950495049505	7.84089270169448e-05	3.741556234954219e-05	0.6019135470506308	0.21786947696059103	3.863468419088565e-07	3.028109177066345e-11	1.2318955912578858e-05	0.16258161320418907	4.499279101162501e-06	0.017580590051807187	6.604814416495976e-10	1.0026126438010123e-19	1.5205549623843254e-07	0.0
96.03960396039604	7.844190689513232e-05	3.723301238436375e-05	0.5987250139929137	0.21835096529414166	3.919333181429688e-07	3.073203594572059e-11	1.2351379349866213e-05	0.1651517277644189	4.477326964407737e-06	0.017717685444297544	6.731154734030897e-10	1.0315810736845575e-19	1.533060459494273e-07	0.0
97.02970297029702	7.847546297962585e-05	3.7051535213299964e-05	0.5955520297155061	0.2188109818011302	3.9751731656408147e-07	3.1183384336422e-11	1.2382701383723406e-05	0.16772851789325144	4.45550384080363e-06	0.017854028220798342	6.858473741025551e-10	1.0610570666921913e-19	1.5455221071101808e-07	0.0
98.01980198019803	7.850958879933983e-05	3.6871118932726894e-05	0.5923945030935582	0.21924984073098816	4.0309816444043994e-07	3.1635091013727873e-11	1.2412937837887243e-05	0.17031175617755118	4.433808298807744e-06	0.01798962266800591	6.98676606537004e-10	1.0910435615318997e-19	1.557940329845184e-07	0.0
99.00990099009901	7.854427793901901e-05	3.669175188153244e-05	0.5892523439962066	0.21966785215755058	4.086752003532636e-07	3.208711063237432e-11	1.2442104252771116e-05	0.17290121843228373	4.4122389361036324e-06	0.018124473026126627	7.116026365354814e-10	1.1215434698074292e-19	1.570315539738581e-07	0.0
100.0	7.857952405010153e-05	3.651342262492688e-05	0.5861254632918785	0.2200653219655343	4.1424777414801686e-07	3.253939848237866e-11	1.2470215893148498e-05	0.17549668370900617	4.39079437727435e-06	0.01825858348861541	7.246249329579533e-10	1.1525596762118855e-19	1.582648138227099e-07	0.0
