time	c0	c1	c2	sul_ex	eth_ex	oxy_ex	oxy	H2O	A3c	aps	PPi	pap	sul	eth	A2c	hyd	cys	N2	N1	aco	oah	S1	S2	C1	C2	A2m	A3m	Ho	Hm	k_v0	k2	k3	k4	k5	k6	k7	k8	k9	k_v10	k11	k12	k_v13	k14	k15	k16	k17	k18	n	m	Ka	Kc	a	Ac	Am	S	N	Kh	v1	v13	v2	v10	v14	v3	v4	v5	v6	v7	v15	v17	v18	v8	v9	v11a	v11a2	v16	v11b	vLEAK	v12
84.0	1.0	1.0	1.0	0.0	0.0	0.0	7.552589294488619	0.0	1.3288803420808482	0.3044379689091149	0.0	0.2959330143190145	0.1351667728940261	11.878949021745992	0.6711196579191518	0.6760851884761377	0.45927945343631366	1.9846577504404734	0.015342249559526566	0.30007757892000836	1.4022785556894817	1.8953557093677427	0.10464429063225733	0.0	0.0	0.9968559334487519	1.003144066551248	0.0	0.0	1.6	0.2	0.2	0.2	0.1	0.12	10.0	10.0	10.0	80.0	10.0	5.0	4.0	10.0	5.0	10.0	0.02	1.0	4.0	4.0	1.0	0.1	0.1	2.0	2.0	2.0	2.0	0.5	0.003587872078203214	4.0	0.035924093480275546	80.0	75.52589294488618	0.08091232645326865	0.11746515009588873	0.09480597616193695	0.05511353441235764	1.82249800396521	1.5003878946000417	0.013521703769522756	1.4022785556894817	0.3140140538072949	0.2907902029719341	4.452860434685903	4.452860434685903	6.7322970278750045	6.668774052421769	0.0	6.6444017104042405
85.0	1.0	1.0	1.0	0.0	0.0	0.0	7.557687487370911	0.0	1.3177205218583055	0.2615532187770806	0.0	0.2602062311135485	0.10647311734381652	14.044209539822706	0.6822794781416945	0.6772450249668345	0.4974934106458652	1.9867243701229753	0.013275629877024686	0.314619907184832	1.4269242967408724	1.9143375010760513	0.08566249892394873	0.0	0.0	1.018973537205016	0.981026462794984	0.0	0.0	1.6	0.2	0.2	0.2	0.1	0.12	10.0	10.0	10.0	80.0	10.0	5.0	4.0	10.0	5.0	10.0	0.02	1.0	4.0	4.0	1.0	0.1	0.1	2.0	2.0	2.0	2.0	0.5	0.002607727745128909	4.0	0.028060362350034902	80.0	75.57687487370912	0.06893080878813083	0.10339161212222761	0.0966377380972055	0.05969920927750382	1.8644572776606543	1.5730995359241602	0.01354490049933669	1.4269242967408724	0.26951127460673524	0.25414036123994	4.433974766945657	4.433974766945657	6.693342230789542	6.713465336064403	0.0	6.588602609291527
86.0	1.0	1.0	1.0	0.0	0.0	0.0	7.530183658938722	0.0	1.3442564242258208	0.22249390114561868	0.0	0.22758424283590845	0.08361825915295582	16.11132368424395	0.6557435757741792	0.6624894766257452	0.5337457239538906	1.987440595587531	0.012559404412469055	0.34583134904115315	1.5092967416771594	1.9270287925320004	0.07297120746799957	0.0	0.0	0.9557415157563045	1.0442584842436955	0.0	0.0	1.6	0.2	0.2	0.2	0.1	0.12	10.0	10.0	10.0	80.0	10.0	5.0	4.0	10.0	5.0	10.0	0.02	1.0	4.0	4.0	1.0	0.1	0.1	2.0	2.0	2.0	2.0	0.5	0.0019690083716371954	4.0	0.022480876409788082	80.0	75.30183658938722	0.05981777119321252	0.09046203262562703	0.0999893208466644	0.06404948687446688	2.0234862977061066	1.7291567452057657	0.013249789532514905	1.5092967416771594	0.2523573111982016	0.24202333919881322	4.743566562803271	4.743566562803271	6.847657924904852	6.954329281706726	0.0	6.721282121129104
87.0	1.0	1.0	1.0	0.0	0.0	0.0	7.46301829442491	0.0	1.4008303025497961	0.18677813261096426	0.0	0.1989437544967906	0.06507050935055644	17.944156400912487	0.5991696974502039	0.6314303897062297	0.5702478862607081	1.9869403307878402	0.013059669212159841	0.40215585165023643	1.6785181464803975	1.935477978285084	0.06452202171491606	0.0	0.0	0.8083326281059393	1.1916673718940607	0.0	0.0	1.6	0.2	0.2	0.2	0.1	0.12	10.0	10.0	10.0	80.0	10.0	5.0	4.0	10.0	5.0	10.0	0.02	1.0	4.0	4.0	1.0	0.1	0.1	2.0	2.0	2.0	2.0	0.5	0.0015116621376832712	4.0	0.018230548260121864	80.0	74.6301829442491	0.05232889360302061	0.0790578738736056	0.10598673673610957	0.06842974635128497	2.3434474688717777	2.010779258251182	0.012628607794124594	1.6785181464803975	0.25947908592957114	0.25276702163823084	5.4619549705815285	5.4619549705815285	7.14010978679044	7.324553592649902	0.0	7.00415151274898
88.0	1.0	1.0	1.0	0.0	0.0	0.0	7.3372935588974375	0.0	1.4663760553021081	0.15438253138097363	0.0	0.17381145871686554	0.0499918841484217	19.341869516787572	0.5336239446978919	0.5827546605361427	0.6099222436349209	1.984936419789604	0.015063580210396	0.49868681473714455	1.9825300362257452	1.9406470276337588	0.05935297236624115	0.0	0.0	0.6032547170966933	1.3967452829033067	0.0	0.0	1.6	0.2	0.2	0.2	0.1	0.12	10.0	10.0	10.0	80.0	10.0	5.0	4.0	10.0	5.0	10.0	0.02	1.0	4.0	4.0	1.0	0.1	0.1	2.0	2.0	2.0	2.0	0.5	0.0011553362046083562	4.0	0.014661380374936521	80.0	73.37293558897437	0.04527656947479721	0.06900093891677272	0.11553286182634409	0.0731906692361905	2.913578028851429	2.4934340736857226	0.011655093210722854	1.9825300362257452	0.2959854473450256	0.2923309216082771	6.79248025895547	6.79248025895547	7.453367276010355	7.667395043292912	0.0	7.331880276510541
89.0	1.0	1.0	1.0	0.0	0.0	0.0	7.118454076386047	0.0	1.5184341607994205	0.1257136432102321	0.0	0.15115970028850403	0.03794052819925577	19.984938840551997	0.4815658392005795	0.5142401893754525	0.6559349656881968	1.9805868847634764	0.01941311523652356	0.6599053588391346	2.5037516352940448	1.9427672127950752	0.05723278720492475	0.0	0.0	0.4044939930503213	1.5955060069496787	0.0	0.0	1.6	0.2	0.2	0.2	0.1	0.12	10.0	10.0	10.0	80.0	10.0	5.0	4.0	10.0	5.0	10.0	0.02	1.0	4.0	4.0	1.0	0.1	0.1	2.0	2.0	2.0	2.0	0.5	8.638579009051683E-4	4.0	0.011522038819304739	80.0	71.18454076386047	0.038177578065793305	0.0598769839792378	0.12875297150827086	0.0787121958825836	3.8796992070651144	3.299526794195673	0.01028480378750905	2.5037516352940448	0.37768222977829696	0.3771516377973049	9.094290217008954	9.094290217008954	7.683411891862876	7.85746136766416	0.0	7.592170803997103
90.0	1.0	1.0	1.0	0.0	0.0	0.0	6.777938885153045	0.0	1.5498625036694123	0.10113644001303412	0.0	0.13028950684324547	0.028539918711076022	19.419439789269433	0.45013749633058775	0.42460950138506676	0.7098571258362085	1.9726330144135884	0.027366985586411596	0.9027433293086818	3.348249658304534	1.9414963144514732	0.05850368554852681	0.0	0.0	0.2646111536034461	1.7353888463965539	0.0	0.0	1.6	0.2	0.2	0.2	0.1	0.12	10.0	10.0	10.0	80.0	10.0	5.0	4.0	10.0	5.0	10.0	0.02	1.0	4.0	4.0	1.0	0.1	0.1	2.0	2.0	2.0	2.0	0.5	6.298906908167592E-4	4.0	0.008846589973613959	80.0	67.77938885153046	0.031349515226162486	0.05140267652613024	0.14216986179254085	0.08518285510034503	5.314515288091244	4.5137166465434095	0.008492190027701336	3.348249658304534	0.5281381186890531	0.5313290165366471	12.61007694497482	12.61007694497482	7.811635904769717	7.915714639863936	0.0	7.749312518347061
91.0	1.0	1.0	1.0	0.0	0.0	0.0	6.402335273981378	0.0	1.564775093741211	0.08063853275547368	0.0	0.11108125202497394	0.02135835095113642	17.360387875114807	0.43522490625878896	0.32007125912386347	0.7657743836586427	1.961348506546342	0.038651493453657926	1.1547938788034093	4.477941499963016	1.9359220828228794	0.06407791717712064	0.0	0.0	0.19297598846044517	1.8070240115395548	0.0	0.0	1.6	0.2	0.2	0.2	0.1	0.12	10.0	10.0	10.0	80.0	10.0	5.0	4.0	10.0	5.0	10.0	0.02	1.0	4.0	4.0	1.0	0.1	0.1	2.0	2.0	2.0	2.0	0.5	4.651471558513196E-4	4.0	0.0066842031223444355	80.0	64.02335273981377	0.02523623353032001	0.0435738095528961	0.14332603741761646	0.09189292603903712	6.710049183079624	5.773969394017047	0.00640142518247727	4.477941499963016	0.7399678652261075	0.7482627971102034	16.29431914022133	16.29431914022133	7.864618560296836	7.907315082926548	0.0	7.823875468706055
92.0	1.0	1.0	1.0	0.0	0.0	0.0	6.190543984730315	0.0	1.5698617231894787	0.06388266296234967	0.0	0.09366725464711663	0.015964943725235187	14.31452264508292	0.4301382768105213	0.2209732036622233	0.8049483842255788	1.9496092013000725	0.050390798699927464	1.2519678052834284	5.444597682850696	1.9238710947322462	0.07612890526775384	0.0	0.0	0.16878428181245297	1.831215718187547	0.0	0.0	1.6	0.2	0.2	0.2	0.1	0.12	10.0	10.0	10.0	80.0	10.0	5.0	4.0	10.0	5.0	10.0	0.02	1.0	4.0	4.0	1.0	0.1	0.1	2.0	2.0	2.0	2.0	0.5	3.8101705640415943E-4	4.0	0.005012550813424153	80.0	61.90543984730315	0.020057389472001388	0.03652290830410711	0.12031101926314361	0.09659380610706945	7.213202290939266	6.259839026417142	0.004419464073244467	5.444597682850696	0.9531093844669981	0.9694540105926168	18.20629688844931	18.20629688844931	7.876759734895327	7.887520715155307	0.0	7.849308615947393
93.0	1.0	1.0	1.0	0.0	0.0	0.0	6.13742660703732	0.0	1.5710693428877136	0.05037226452685364	0.0	0.07819159600688619	0.01197870193072885	11.179343264364528	0.4289306571122864	0.1476430900964149	0.8106907277689539	1.9375370043186797	0.0624629956813203	1.1870339471988345	5.805770223030484	1.9022211796502646	0.0977788203497354	0.0	0.0	0.16394272626677564	1.8360572737332244	0.0	0.0	1.6	0.2	0.2	0.2	0.1	0.12	10.0	10.0	10.0	80.0	10.0	5.0	4.0	10.0	5.0	10.0	0.02	1.0	4.0	4.0	1.0	0.1	0.1	2.0	2.0	2.0	2.0	0.5	3.703382971330205E-4	4.0	0.0037638742741915926	80.0	61.374266070373196	0.015827664105994007	0.030299822138015742	0.08571818561179727	0.09728288733227447	6.982952700419987	5.935169735994172	0.0029528618019282983	5.805770223030484	1.1606677907219214	1.1881843332941049	18.640702607957746	18.640702607957746	7.87541252918185	7.8766958273246255	0.0	7.855346714438568
94.0	1.0	1.0	1.0	0.0	0.0	0.0	6.137495858635342	0.0	1.5712537434035996	0.039587170634215726	0.0	0.06472974673099699	0.009084906114046434	8.438457375083805	0.4287462565964004	0.10209836126814265	0.7852953824819849	1.923294555899119	0.07670544410088098	1.048250394098202	5.6004671906688825	1.8674486531375543	0.13255134686244574	0.0	0.0	0.16404874556719284	1.8359512544328072	0.0	0.0	1.6	0.2	0.2	0.2	0.1	0.12	10.0	10.0	10.0	80.0	10.0	5.0	4.0	10.0	5.0	10.0	0.02	1.0	4.0	4.0	1.0	0.1	0.1	2.0	2.0	2.0	2.0	0.5	4.2060422032548197E-4	4.0	0.002854938548033142	80.0	61.374958586353415	0.012440298009953703	0.024898873898491065	0.057179852250329156	0.0942354458978382	6.472756204821577	5.24125197049101	0.002041967225362853	5.6004671906688825	1.3894700158680622	1.4324347827450814	18.61619368485385	18.61619368485385	7.871572276315316	7.870709623284981	0.0	7.856268717017998
95.0	1.0	1.0	1.0	0.0	0.0	0.0	6.1503779416478705	0.0	1.5711665389980372	0.03105515596320777	0.0	0.05324177774930481	0.007041385141797678	6.266116410939559	0.42883346100196285	0.0758790900660821	0.7406046466729602	1.906397118821784	0.09360288117821591	0.8806552828578684	5.040004499915245	1.8144149490593935	0.1855850509406065	0.0	0.0	0.1653355198195381	1.834664480180462	0.0	0.0	1.6	0.2	0.2	0.2	0.1	0.12	10.0	10.0	10.0	80.0	10.0	5.0	4.0	10.0	5.0	10.0	0.02	1.0	4.0	4.0	1.0	0.1	0.1	2.0	2.0	2.0	2.0	0.5	5.316550202974718E-4	4.0	0.002212637744598092	80.0	61.50377941647871	0.009758564382551483	0.020299994340444893	0.038243095538252794	0.08887255760075523	5.8652654986204436	4.403276414289342	0.001517581801321642	5.040004499915245	1.6343645553029176	1.698344668847851	18.481019421468012	18.481019421468012	7.867655188131545	7.866152453629596	0.0	7.855832694990186
96.0	1.0	1.0	1.0	0.0	0.0	0.0	6.1669068179712125	0.0	1.5709717627239952	0.024372794907657622	0.0	0.04358778730165473	0.005677082719236759	4.703041285238337	0.4290282372760048	0.06103574551690246	0.6867175070566687	1.8878798805774804	0.11212011942251965	0.713415318314051	4.306244869608144	1.738866803762692	0.261133196237308	0.0	0.0	0.1670019123726174	1.8329980876273826	0.0	0.0	1.6	0.2	0.2	0.2	0.1	0.12	10.0	10.0	10.0	80.0	10.0	5.0	4.0	10.0	5.0	10.0	0.02	1.0	4.0	4.0	1.0	0.1	0.1	2.0	2.0	2.0	2.0	0.5	7.191380411298319E-4	4.0	0.0017837073293138605	80.0	61.66906817971213	0.007657794515718662	0.01645770133713691	0.02628348659948695	0.08240610084680024	5.2730555054996255	3.567076591570255	0.0012207149103380492	4.306244869608144	1.8629642231600465	1.9496195369772809	18.313960957635995	18.313960957635995	7.864079384650638	7.862368871764398	0.0	7.854858813619976
97.0	1.0	1.0	1.0	0.0	0.0	0.0	6.183812423219911	0.0	1.5707337197916593	0.01920817331857601	0.0	0.0355718956220116	0.004887751144510612	3.680470508960224	0.4292662802083407	0.052527180099549355	0.6299184148841068	1.8696525962716426	0.1303474037283574	0.5744961701371143	3.5596923355222114	1.644306477100705	0.355693522899295	0.0	0.0	0.16873671402061352	1.8312632859793865	0.0	0.0	1.6	0.2	0.2	0.2	0.1	0.12	10.0	10.0	10.0	80.0	10.0	5.0	4.0	10.0	5.0	10.0	0.02	1.0	4.0	4.0	1.0	0.1	0.1	2.0	2.0	2.0	2.0	0.5	0.0010155633471012739	4.0	0.001535471107326619	80.0	61.838124232199114	0.00603418510541796	0.013301417400799573	0.01869806004069607	0.07559020978609282	4.797397753417513	2.8724808506855712	0.0010505436019909871	3.5596923355222114	2.043445666482229	2.1433108022379868	18.145622825116593	18.145622825116593	7.860995788544741	7.859339231762029	0.0	7.853668598958297
98.0	1.0	1.0	1.0	0.0	0.0	0.0	6.199087966549853	0.0	1.5704956123863587	0.015299807361694909	0.0	0.028984961082758078	0.004634326017390353	3.055549010603194	0.4295043876136413	0.047406639915887595	0.5738155261186585	1.8534654281014071	0.14653457189859287	0.47710410381179225	2.9255267987060876	1.5453191731273839	0.45468082687261613	0.0	0.0	0.17033022535019837	1.8296697746498016	0.0	0.0	1.6	0.2	0.2	0.2	0.1	0.12	10.0	10.0	10.0	80.0	10.0	5.0	4.0	10.0	5.0	10.0	0.02	1.0	4.0	4.0	1.0	0.1	0.1	2.0	2.0	2.0	2.0	0.5	0.0014744511943464503	4.0	0.0014556377353358997	80.0	61.99087966549853	0.004805656066379674	0.010744524660351366	0.013868939551053887	0.06885786313423901	4.47743566183908	2.3855205190589612	9.481327983177519E-4	2.9255267987060876	2.1693008842546417	2.264426834809087	17.995120436818805	17.995120436818805	7.858511960961521	7.857046292101358	0.0	7.8524780619317935
99.0	1.0	1.0	1.0	0.0	0.0	0.0	6.211656482452517	0.0	1.5702828739793606	0.012455767475563801	0.0	0.023635107926636013	0.004946559918089558	2.6830051043248666	0.4297171260206394	0.043958990901151546	0.5204137080888251	1.8402975144010572	0.15970248559894284	0.41594244650323986	2.4563100925872945	1.4585373058134092	0.5414626941865908	0.0	0.0	0.1716614123573712	1.8283385876426288	0.0	0.0	1.6	0.2	0.2	0.2	0.1	0.12	10.0	10.0	10.0	80.0	10.0	5.0	4.0	10.0	5.0	10.0	0.02	1.0	4.0	4.0	1.0	0.1	0.1	2.0	2.0	2.0	2.0	0.5	0.00217837870514359	4.0	0.0015534996648977563	80.0	62.11656482452517	0.003911815669829395	0.008699126073997797	0.01079769130104516	0.06244964497065902	4.284825840353322	2.0797122325161994	8.791798180230309E-4	2.4563100925872945	2.2521731771020614	2.3293203307718686	17.87237933567623	17.87237933567623	7.856684032744253	7.855506326122225	0.0	7.851414369896803
100.0	1.0	1.0	1.0	0.0	0.0	0.0	6.221248750262415	0.0	1.570103436045894	0.01055501203490156	0.0	0.019364178550177875	0.005934917762110333	2.4592583568993236	0.4298965639541059	0.04122870548928045	0.4707247908740123	1.8303271228837366	0.16967287711626344	0.37911177342338204	2.1396307443273117	1.3919069590578035	0.6080930409421965	0.0	0.0	0.17269264202713597	1.827307357972864	0.0	0.0	1.6	0.2	0.2	0.2	0.1	0.12	10.0	10.0	10.0	80.0	10.0	5.0	4.0	10.0	5.0	10.0	0.02	1.0	4.0	4.0	1.0	0.1	0.1	2.0	2.0	2.0	2.0	0.5	0.0032521312192514956	4.0	0.0018636869541878483	80.0	62.21248750262415	0.003314492132700941	0.007088556242550808	0.008821420581368065	0.05648697490488148	4.172694409873229	1.8955588671169101	8.24574109785609E-4	2.1396307443273117	2.3053523115801338	2.3616885842148663	17.779346528727903	17.779346528727903	7.8555315448058955	7.85464719959664	0.0	7.85051718022947
