time	tot_cell	glycosome	cytosol	extracellular	GlcI	Pg	Glc6P	Fru6P	Fru16BP	DHAP	GAP	NAD	BPGA13	NADH	Pyr	Nb	Pc	PyrE	Gly	GlcE	Gly3P	ATPc	ADPc	ATPg	ADPg	DHAPg	DHAPc	Gly3Pc	Gly3Pg	PGAg	PEPc	Vt	Vc	Vg	TPIact	sumAc	sumAg	KeqAK	Keq_anti	sumc4	sumc5	Keq_PGM	Keq_ENO	vGlcTr	vHK	vPGI	vPFK	vALD	vTPI	vGAPdh	vGDH	vGPO	vPyrTr	vPGK	vPK	vATPase	vGlyK
65.0	5.7	0.2446	5.4554	1.0	0.033740508012098616	7.679987059438737	2.069619481428551	0.5111613194935374	16.520133748578328	3.8979357203584803	0.039826152267835896	3.9550999239237123	0.032411221260430785	0.0449039760762903	4.781562127456957	1.5220210807262753	6.518913281834021	0.0	0.0	5.0	0.95730945332331	2.771084862849415	0.9767435561351911	2.641461142958463	2.3970647735218114	1.305985197886422	4.0141492148404	0.9858507851595997	0.3207420710678127	0.6400127379420275	0.8018719593675664	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540985209939	74.31540210074057	74.3154090565015	74.31541063282312	74.31541200793632	67.53782268998141	141.85323417225638	141.8532340334363	135.07566799440596	141.85323926579764	141.85320168683216	141.85325047522585	141.8532451759461	6.777578317455447
66.0	5.7	0.2446	5.4554	1.0	0.03374052431357534	7.679985335158818	2.069619501569635	0.5111613259855154	16.52013444536448	3.8979358488474327	0.03982616049456111	3.9550999321247424	0.03241126096374756	0.044903967875261463	4.781562090939978	1.5220209971466432	6.518913230473574	0.0	0.0	5.0	0.9573093358261033	2.771084822706337	0.9767435850609001	2.6414600960980312	2.397065142962756	1.3059854436199148	4.01414933807254	0.9858506619274596	0.32074208147884636	0.6400127027966344	0.8018719153339032	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.3154091174037	74.31541102685757	74.31540800798074	74.31540797373292	74.31540356627397	67.53782199453916	141.85319682755443	141.8532175965513	135.07565730737699	141.85323895083442	141.85334510048543	141.85323319289253	141.85323892009794	6.7775800414299745
67.0	5.7	0.2446	5.4554	1.0	0.033740520523787114	7.679985789147481	2.0696194756485955	0.5111613192916592	16.520134271475744	3.897935823430614	0.03982615847083077	3.955099928635784	0.03241124685941222	0.04490397136421956	4.7815621280500045	1.522021006035613	6.5189132483066325	0.0	0.0	5.0	0.9573093587768294	2.7710848366445697	0.9767435750174931	2.641460371727718	2.3970650456920453	1.3059853896302573	4.014149313936822	0.9858506860631779	0.3207420780002754	0.640012706534463	0.8018719200170287	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.3154092882067	74.31540962029287	74.31540813372207	74.31540804880558	74.31540531330157	67.5378240203906	141.8532127754996	141.8532250712836	135.0756594004927	141.85323927091272	141.85329656822728	141.853234788778	141.85324109221506	6.77757957286115
68.0	5.7	0.2446	5.4554	1.0	0.033740511575670804	7.67998696797964	2.0696193992490217	0.5111612998375159	16.52013377469495	3.8979357409225845	0.0398261552645702	3.9550999228966712	0.032411226465439584	0.04490397710333088	4.781562157505869	1.5220210598777386	6.518913287510529	0.0	0.0	5.0	0.9573094384605166	2.7710848672861452	0.9767435529382382	2.641461087430983	2.397064793117674	1.305985309906462	4.014149231303958	0.985850768696042	0.3207420919074277	0.6400127291751785	0.8018719483835812	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.3154096914918	74.31540753176324	74.31540830153054	74.31540820500895	74.31540551236981	67.53782889937466	141.85323373902597	141.85323729065976	135.07566656664116	141.853239524973	141.85321895224828	141.85324580233916	141.8532458673606	6.777578812224445
69.0	5.7	0.2446	5.4554	1.0	0.033740513957590805	7.679986358744438	2.0696195591841	0.5111613365303526	16.520134097332793	3.8979357659351486	0.03982614971122451	3.9550999058470118	0.032411164880651815	0.04490399415299001	4.781562089644984	1.5220210614666014	6.518913249787972	0.0	0.0	5.0	0.9573094063446725	2.7710848378023774	0.9767435741832173	2.641460717546575	2.397064923651288	1.3059851873048547	4.014149262934996	0.9858507370650038	0.32074204897878944	0.6400127298432984	0.8018719492206686	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.3154095841404	74.3154042814789	74.31541092077933	74.31541093891151	74.3154188862743	67.53784179560485	141.85331358296844	141.85327540340202	135.0756638235109	141.85323893966495	141.85304085967462	141.85324688838298	141.85324127264636	6.7775784947726
70.0	5.7	0.2446	5.4554	1.0	0.03374051369792704	7.679986374188896	2.0696195721663275	0.5111613393394092	16.52013409732691	3.8979357593284725	0.03982614883323176	3.955099903343489	0.03241115616770173	0.04490399665651202	4.781562075109138	1.522021070164625	6.518913249438528	0.0	0.0	5.0	0.957309412023025	2.771084837529254	0.9767435743800199	2.641460726923353	2.3970649203421903	1.3059851679733718	4.014149256898854	0.9858507431011461	0.3207420466772309	0.6400127335008337	0.8018719538031945	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540959584326	74.31540395315525	74.31541125815363	74.31541126952749	74.31542042620283	67.53784384945801	141.8533243866855	141.85328095342084	135.07566434698168	141.85323881429156	141.8530142061961	141.85324879839786	141.85324123008323	6.777578435428364
71.0	5.7	0.2446	5.4554	1.0	0.03374051112675705	7.679986624900357	2.0696195682747436	0.5111613379670505	16.520134006919328	3.8979357438445	0.03982614709446166	3.9550998996953703	0.03241114202129509	0.04490400030463042	4.781562087204341	1.5220210770335432	6.518913258049489	0.0	0.0	5.0	0.957309425415145	2.771084844259539	0.9767435695304112	2.641460879137569	2.397064866625219	1.3059851242125233	4.014149242682712	0.9858507573172881	0.3207420416908989	0.6400127363892266	0.8018719574220621	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540971172402	74.31540231558829	74.31541154767146	74.31541155714368	74.31542254660971	67.53784634424329	141.8533413047188	141.85328890342097	135.07566557984447	141.8532389186141	141.85296818274693	141.85325013280104	141.85324227892244	6.777578115724635
72.0	5.7	0.2446	5.4554	1.0	0.03374050958849995	7.679986762839349	2.069619568665956	0.5111613377628303	16.520133958983095	3.897935733112253	0.0398261459436191	3.9550998971573326	0.03241113228861485	0.04490400284266762	4.78156209169074	1.5220210829843484	6.518913264224019	0.0	0.0	5.0	0.9573094348012335	2.7710848490855207	0.9767435660529777	2.6414609628843437	2.397064837070661	1.3059850957940529	4.01414923274345	0.98585076725655	0.32074203873936347	0.6400127388915515	0.801871960557225	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540978105214	74.31540119278564	74.31541177063265	74.31541177160057	74.31542407405324	67.53784815213292	141.8533530811697	141.85329444963833	135.07566644180446	141.85323895730983	141.85293693750864	141.85325131400748	141.8532430309973	6.777577935689519
73.0	5.7	0.2446	5.4554	1.0	0.033740505985258226	7.679987096532044	2.0696195646485376	0.511161336202907	16.520133839240454	3.8979357129564165	0.039826143565972194	3.9550998921159235	0.03241111267326212	0.04490400788407727	4.781562111784496	1.5220210915451688	6.518913275167402	0.0	0.0	5.0	0.9573094520975214	2.7710848576388165	0.9767435598897691	2.641461165478889	2.3970647655742665	1.30598503631188	4.014149214350861	0.9858507856491387	0.3207420315844666	0.6400127424913926	0.8018719650674659	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540994344763	74.31539869876912	74.31541217499195	74.31541218290864	74.31542700833413	67.537851666299	141.8533766944969	141.8533054477272	135.07566803686012	141.85323913062084	141.85287331772608	141.85325297295273	141.8532443639326	6.77757749986766
74.0	5.7	0.2446	5.4554	1.0	0.03374051116608861	7.679986909071139	2.0696194394076253	0.5111613092669858	16.52013379287492	3.897935737229073	0.039826154670358854	3.9550999225007955	0.03241122472245278	0.044903977499204766	4.781562127829432	1.5220210694624647	6.518913280589463	0.0	0.0	5.0	0.9573094410939952	2.7710848618766737	0.9767435568361158	2.6414610516659183	2.3970648057393023	1.3059852891223316	4.014149228376726	0.9858507716232738	0.3207420879892268	0.640012733205574	0.8018719534332637	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540970995137	74.31540602174564	74.31540879998019	74.31540921462833	74.31540712022888	67.53782807814795	141.85323441605638	141.85323802617603	135.07566682049872	141.85323926901026	141.8532142664624	141.85324803500419	141.85324502435515	6.777578786155016
75.0	5.7	0.2446	5.4554	1.0	0.03374051654446302	7.679986337416342	2.0696194503147183	0.5111613123692181	16.520134050532867	3.897935781263618	0.03982615611656926	3.9550999234474427	0.03241122824217955	0.04490397655255776	4.7815621194303235	1.5220210366905014	6.518913266038691	0.0	0.0	5.0	0.9573093986628101	2.7710848505038608	0.9767435650309695	2.6414607045976672	2.397064928221008	1.3059853334413019	4.0141492723985195	0.9858507276014805	0.3207420810339381	0.6400127194249015	0.8018719361674591	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540946755194	74.3154089190646	74.31540853669804	74.3154083242587	74.31540700883995	67.5378282776208	141.85323422369086	141.8532363516914	135.0756630028082	141.853239196567	141.8532328060219	141.85324114914152	141.85324325202996	6.777579150813224
76.0	5.7	0.2446	5.4554	1.0	0.03374052017012467	7.679985677839962	2.0696196058558765	0.5111613482236712	16.520134357790543	3.8979357994603236	0.03982615242508411	3.955099909837905	0.032411182442985895	0.04490399016209554	4.781562029257688	1.522021057303386	6.518913219662977	0.0	0.0	5.0	0.9573093763103118	2.7710848142568274	0.9767435911493223	2.6414603041496933	2.3970650695405755	1.3059852629066744	4.01414929457361	0.9858507054263903	0.32074205472464273	0.6400127280926583	0.8018719470272917	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540930414603	74.31540726305109	74.31541095899058	74.31541102097088	74.31541679735189	67.53783999795068	141.85329397293106	141.8532669727356	135.07566107972357	141.85323841881745	141.85310263966838	141.85324656712393	141.8532376033369	6.777579208053666
77.0	5.7	0.2446	5.4554	1.0	0.033740519887199276	7.679985725939911	2.0696195874790413	0.5111613440713534	16.520134334296802	3.897935799451053	0.03982615300657157	3.95509991189426	0.03241118929473572	0.04490398810573977	4.781562038029592	1.52202105203673	6.518913226421888	0.0	0.0	5.0	0.9573093769196446	2.77108481953956	0.9767435873427681	2.641460333352568	2.397065059234775	1.3059852739684972	4.014149294067952	0.985850705932048	0.3207420576462763	0.6400127258780196	0.8018719442525708	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540931689727	74.31540738098778	74.31541061106793	74.31541064964429	74.31541554157558	67.53783813771334	141.85328517770338	141.8532623587265	135.0756611235756	141.85323849447616	141.85312280024226	141.85324528245025	141.85323842659153	6.777579223819944
78.0	5.7	0.2446	5.4554	1.0	0.03374052225262396	7.679985453619585	2.0696195972055844	0.5111613468037143	16.520134435964263	3.8979358165051137	0.03982615455863561	3.9550999149707935	0.032411201197323374	0.04490398502920521	4.781562025974334	1.5220210439854642	6.518913216352822	0.0	0.0	5.0	0.9573093617138939	2.771084811669627	0.976743593013568	2.641460168018997	2.397065117581591	1.3059853137645696	4.014149310102345	0.9858506898976547	0.3207420609220387	0.6400127224924471	0.8018719400107871	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540921028929	74.31540840620727	74.31541040139885	74.31541046665868	74.31541387134119	67.53783612162883	141.8532713014281	141.85325569011985	135.07565973302906	141.85323839049815	141.85316235053136	141.85324371788434	141.85323720015094	6.777579528527631
79.0	5.7	0.2446	5.4554	1.0	0.033740526655229565	7.679984880469253	2.069619628472415	0.5111613550157674	16.52013465847573	3.897935853841671	0.03982615712517688	3.9550999198817305	0.03241122003468308	0.04490398011826957	4.781562005501496	1.5220210240217567	6.5189131948449655	0.0	0.0	5.0	0.9573093272629574	2.7710847948591892	0.976743605126587	2.6414598200428188	2.3970652403836157	1.305985379483832	4.014149346166327	0.9858506538336727	0.32074206244742065	0.6400127140976704	0.8018719294929713	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540901186708	74.31540953472883	74.31541014829047	74.31541033060668	74.31541173756484	67.53783276228317	141.85324983158966	141.85324509755563	135.07565660546155	141.8532382139175	141.8532268956869	141.8532397707175	141.85323458043288	6.777580063102479
80.0	5.7	0.2446	5.4554	1.0	0.03374051791012085	7.679986134429689	2.0696194656390783	0.5111613162587451	16.52013413840941	3.897935795811291	0.0398261565104103	3.955099924219266	0.03241123082029885	0.04490397578073703	4.78156211296342	1.522021026290081	6.518913259735296	0.0	0.0	5.0	0.9573093843317462	2.7710848455771573	0.9767435685809813	2.6414605813585723	2.3970649717125445	1.3059853423096217	4.0141492872008335	0.9858507127991665	0.3207420772133302	0.6400127150515051	0.8018719306880309	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540940600274	74.31540897023717	74.31540851233444	74.31540834989208	74.31540731266757	67.53782741283385	141.85323159552186	141.85323470672262	135.07566171911094	141.85323914078919	141.8532433746663	141.85323899685773	141.85324248425843	6.77757925344188
81.0	5.7	0.2446	5.4554	1.0	0.0337405246570885	7.67998529931992	2.0696195003972924	0.5111613258036583	16.520134457843174	3.897935851539336	0.039826160828198634	3.955099932914887	0.032411263871784314	0.044903967085116486	4.781562097532977	1.5220209951824784	6.51891322976	0.0	0.0	5.0	0.9573093335201543	2.7710848221486115	0.9767435854627768	2.6414600743391974	2.3970651506415255	1.305985451638677	4.014149340525607	0.9858506594743934	0.3207420824541045	0.6400127019706995	0.8018719142990894	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540910192183	74.31541122693159	74.31540792461534	74.31540789047372	74.31540311035504	67.53782140726072	141.85319331480383	141.85321586139372	135.07565709464032	141.8532390076998	141.8533543710184	141.85323277709048	141.85323883318281	6.777580092349261
82.0	5.7	0.2446	5.4554	1.0	0.033740521583784246	7.67998566006034	2.0696194812997857	0.5111613208230583	16.52013432040181	3.8979358316215142	0.03982615914186126	3.9550999299399674	0.03241125189701801	0.04490397006003621	4.781562124187281	1.5220210020024767	6.518913243451318	0.0	0.0	5.0	0.9573093513731028	2.771084832849679	0.97674357775196	2.641460293355169	2.397065073350002	1.3059854068897936	4.014149321721119	0.9858506782788812	0.320742079084539	0.6400127048385216	0.8018719178921837	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540924043342	74.31540999719967	74.31540805324477	74.31540798635285	74.31540464712056	67.53782316419539	141.8532069608278	141.85322225069277	135.07565872541713	141.85323923759628	141.8533134957771	141.85323400134519	141.8532405008239	6.777579707985988
83.0	5.7	0.2446	5.4554	1.0	0.033740517097050386	7.679986248254588	2.0696194485345756	0.5111613122397445	16.520134091385774	3.8979357931780356	0.039826156556239466	3.9550999249963366	0.03241123296005314	0.04490397500366521	4.781562146373392	1.5220210227705342	6.518913265477997	0.0	0.0	5.0	0.9573093869289687	2.7710848500656255	0.9767435653467462	2.641460650464975	2.3970649473246377	1.3059853407629276	4.014149284518861	0.9858507154811393	0.3207420779203366	0.640012713571529	0.8018719288337688	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540944264725	74.315408895592	74.3154083020701	74.3154081107764	74.31540673910524	67.53782657176663	141.8532285129382	141.8532329109609	135.075661951699	141.85323942895408	141.853248442783	141.85323811435248	141.85324318373594	6.777579167356104
84.0	5.7	0.2446	5.4554	1.0	0.03374052706754269	7.679984811608734	2.0696196232806052	0.5111613540884679	16.52013469039316	3.8979358649453197	0.03982615760563849	3.9550999216382845	0.03241122542283822	0.044903978361718375	4.781562038724293	1.5220210098787288	6.51891319552462	0.0	0.0	5.0	0.9573093163857198	2.7710847953904056	0.9767436047438087	2.6414597782356037	2.3970652551375267	1.3059853873790048	4.0141493574138325	0.9858506425861675	0.320742059828394	0.6400127081505005	0.8018719220417622	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540899328442	74.31540950753194	74.31540986892064	74.3154100674807	74.3154113005002	67.53783086780408	141.85324320691313	141.85324118394874	135.075655630047	141.85323850046802	141.85324429989979	141.85323666284262	141.8532346632173	6.777580071617048
85.0	5.7	0.2446	5.4554	1.0	0.03374052180578612	7.679985630188787	2.069619481729982	0.5111613209723604	16.520134333002463	3.8979358303686964	0.039826159232272576	3.955099930096612	0.032411252577583795	0.04490396990338846	4.781562119842367	1.5220210036807567	6.518913245599445	0.0	0.0	5.0	0.9573093527683801	2.7710848345286454	0.9767435765421544	2.641460275219282	2.397065079750223	1.3059854090969352	4.014149320313169	0.9858506796868314	0.3207420801971691	0.6400127055442415	0.8018719187763803	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540923042796	74.31541004818669	74.31540802301205	74.31540794220929	74.31540462586219	67.5378230148607	141.85320614613477	141.85322190499159	135.07565884751844	141.8532392001209	141.85331590007883	141.853234326514	141.85324076247207	6.777579756386336
86.0	5.7	0.2446	5.4554	1.0	0.03374051735022508	7.6799862115775595	2.0696194511722577	0.5111613129118546	16.520134106279823	3.8979357956949072	0.03982615667403641	3.9550999252204515	0.032411233792496955	0.04490397477955052	4.781562145352769	1.5220210212085965	6.518913264159483	0.0	0.0	5.0	0.9573093845249084	2.7710848490350815	0.9767435660893202	2.641460628197285	2.397064955182989	1.3059853436863929	4.014149287017502	0.985850712982498	0.32074207762575163	0.6400127129147313	0.8018719280108669	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540943123684	74.31540891635393	74.31540829593825	74.31540811624663	74.3154066971395	67.53782639091779	141.85322759150992	141.85323242987198	135.07566173501	141.85323942015108	141.85325145283593	141.8532377984011	141.85324302313725	6.777579193767493
87.0	5.7	0.2446	5.4554	1.0	0.03374052569699127	7.679985015814311	2.0696196101692985	0.5111613506786241	16.520134602363825	3.8979358495532437	0.03982615710428678	3.955099920512964	0.03241122166770528	0.04490397948703781	4.781562039217307	1.5220210217805783	6.518913201208324	0.0	0.0	5.0	0.9573093314615633	2.7710847998327606	0.976743601542803	2.6414599022147245	2.397065211384862	1.3059853763907343	4.0141493418243055	0.9858506581756945	0.3207420634473719	0.6400127131552507	0.8018719283122137	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540905505416	74.31540945225478	74.31540995018482	74.31541009875006	74.31541117969134	67.53783205506753	141.85324731580786	141.85324361746075	135.0756569820136	141.85323850472034	141.85323013569666	141.8532391557774	141.85323535550828	6.777579963907537
88.0	5.7	0.2446	5.4554	1.0	0.03374051528466986	7.67998645580686	2.0696194595056907	0.5111613142890533	16.520133988644528	3.89793576923567	0.03982615578859308	3.955099922644852	0.032411226340704924	0.04490397735514988	4.781562111898723	1.5220210503424614	6.518913264563546	0.0	0.0	5.0	0.9573094105407711	2.7710848493508946	0.9767435658617565	2.6414607764759923	2.3970649028548756	1.305985326645684	4.014149260135973	0.985850739864027	0.3207420843343525	0.6400127251655764	0.8018719433599507	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540952432991	74.3154080224798	74.31540882628819	74.31540884616582	74.31540696694108	67.5378291670785	141.85323567886167	141.8532380913811	135.07566406624986	141.85323913160605	141.85322529996301	141.85324416513942	141.85324307235317	6.777579112269255
89.0	5.7	0.2446	5.4554	1.0	0.033740522960138956	7.679985375755203	2.069619594902422	0.5111613464754536	16.520134462602755	3.8979358244761095	0.03982615532391044	3.9550999168177055	0.032411207888670496	0.044903983182297026	4.781562032724198	1.5220210375263687	6.518913213219242	0.0	0.0	5.0	0.9573093545909395	2.7710848092204348	0.9767435947783722	2.6414601207452724	2.3970651342646585	1.3059853320727954	4.014149317609858	0.9858506823901418	0.32074206237602054	0.6400127197763853	0.8018719366078332	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.3154091784021	74.3154087735143	74.3154102162489	74.31541029569837	74.31541280601441	67.53783475026029	141.85326325072606	141.85325163699912	135.07565908195693	141.8532384487165	141.85318365927927	141.85324236593664	141.85323681847166	6.777579625937655
90.0	5.7	0.2446	5.4554	1.0	0.033740533255129365	7.679984092384094	2.0696196682018173	0.5111613651840803	16.520135005651255	3.897935913027923	0.03982615890819399	3.955099922371882	0.032411228169521224	0.04490397762812088	4.781561997462301	1.5220209807544804	6.518913172454435	0.0	0.0	5.0	0.9573092695322272	2.771084777358861	0.9767436177367133	2.6414593415735137	2.397065409237067	1.3059854261531998	4.014149405913789	0.9858505940862106	0.32074204969657183	0.640012695903699	0.8018719066977446	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540871441437	74.31541203418621	74.31541002290888	74.31540982719163	74.31541225840519	67.53783071940865	141.85324372922898	141.85323996889886	135.07565142399747	141.85323814457854	141.85326232469694	141.85323074188145	141.8532318532038	6.777580502953261
91.0	5.7	0.2446	5.4554	1.0	0.03374052819991135	7.679984665453991	2.069619629472717	0.5111613557676139	16.5201347591754	3.8979358763832903	0.039826157800421036	3.9550999221133454	0.032411226543193374	0.04490397788665768	4.78156203325428	1.522020999969777	6.518913192810034	0.0	0.0	5.0	0.9573093049221677	2.7710847932686984	0.9767436062726373	2.641459689500827	2.397065286452337	1.3059853907395145	4.014149369213966	0.9858506307860342	0.32074205587173005	0.6400127039837675	0.8018719168212625	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540894224939	74.31540981919169	74.31540977988254	74.31540993024139	74.31541172899985	67.53783014563972	141.85324235866312	141.85324016454726	135.07565460670705	141.85323845328853	141.85324973376453	141.85323454784634	141.85323433257307	6.777580121540871
92.0	5.7	0.2446	5.4554	1.0	0.03374051516632283	7.679986527816334	2.069619436404018	0.511161308861305	16.520133964739617	3.8979357674900568	0.03982615589578248	3.955099923125777	0.032411227417048986	0.04490397687422439	4.781562131292932	1.5220210466238457	6.518913271986593	0.0	0.0	5.0	0.9573094124213967	2.7710848551527123	0.9767435616811682	2.6414608201950363	2.3970648874262617	1.305985328550409	4.014149258226692	0.9858507417733078	0.32074208557587425	0.6400127236018914	0.8018719414008099	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540952966373	74.31540870298002	74.31540854201255	74.31540833173284	74.31540643937315	67.53782878558465	141.85323458694168	141.8532370010093	135.07566423182791	141.85323929888335	141.85322769710922	141.8532432061853	141.85324397650132	6.777579073598584
93.0	5.7	0.2446	5.4554	1.0	0.033740530465756015	7.679984438810305	2.0696196291233653	0.5111613559057989	16.520134862917423	3.8979358943299363	0.03982615843062021	3.9550999225101626	0.032411227952203345	0.04490397748983837	4.781562026798156	1.5220209860709821	6.518913187749183	0.0	0.0	5.0	0.95730928771926	2.7710847893131594	0.9767436091228641	2.6414595518988855	2.3970653350125337	1.3059854104667343	4.014149387080778	0.9858506129192222	0.3207420534761187	0.6400126981392981	0.8018719094987267	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540884012942	74.31541121536216	74.31540961332603	74.31540944261499	74.31541155651884	67.53783035167663	141.8532425077095	141.85323946942248	135.075653057248	141.8532383976037	141.85325714190338	141.8532316057771	141.85323371614638	6.777580273312381
94.0	5.7	0.2446	5.4554	1.0	0.03374053137128822	7.679984611096744	2.069619520946236	0.511161331751408	16.520134710477535	3.897935891500094	0.03982616503292249	3.955099941296078	0.03241129681195978	0.044903958703923656	4.781562058551768	1.5220209800421676	6.518913205011105	0.0	0.0	5.0	0.9573092986793832	2.771084802804996	0.9767435994011135	2.641459656498969	2.3970652980988056	1.3059855594380756	4.01414937744473	0.9858506225552697	0.3207420939675647	0.6400126956041702	0.8018719063224649	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540879931774	74.31541509356988	74.31540735260744	74.31540733553908	74.31539833158538	67.53781594176623	141.85315436662825	141.853197666951	135.07565389291253	141.85323867148233	141.8534628561898	141.85322994875014	141.85323581869773	6.777580926732844
95.0	5.7	0.2446	5.4554	1.0	0.03374053270515408	7.67998448662042	2.06961951061639	0.5111613297511226	16.52013475044999	3.897935904432697	0.039826166599416096	3.9550999451905366	0.03241131097579266	0.044903954809464	4.781562063812384	1.5220209688535085	6.5189132016370985	0.0	0.0	5.0	0.9573092875118147	2.7710848001678885	0.9767436013013215	2.641459580925788	2.3970653247688434	1.3059855963176983	4.014149389303638	0.985850610696362	0.32074209821917166	0.6400126908993178	0.8018719004277554	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540873920139	74.31541605490483	74.31540691115542	74.3154069016746	74.3153959943542	67.5378129632693	141.85313709521017	141.8531890937453	135.07565286447547	141.85323871685574	141.85350739921265	141.85322756665465	141.8532354077342	6.777581120769935
96.0	5.7	0.2446	5.4554	1.0	0.03374053410259851	7.679984361818339	2.0696195100393657	0.5111613298878774	16.520134793651277	3.8979359143879773	0.03982616765878869	3.9550999475364823	0.032411319959145125	0.04490395246351646	4.781562061148708	1.522020963220824	6.518913195888464	0.0	0.0	5.0	0.9573092787922818	2.771084795674783	0.976743604538898	2.641459505154835	2.397065351508669	1.3059856224399042	4.014149398534053	0.9858506014659474	0.3207421008940151	0.6400126885307634	0.8018718974601936	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540867621958	74.315417081414	74.3154067034463	74.31540670279709	74.3153945785331	67.53781128829395	141.85312621907332	141.85318396632226	135.0756520639885	141.85323869388122	141.85353620921066	141.85322644671817	141.85323470753409	6.7775812837465566
97.0	5.7	0.2446	5.4554	1.0	0.03374053747856102	7.679984048023477	2.069619513927142	0.5111613313795369	16.520134906321132	3.897935933341371	0.03982616988754235	3.9550999522556123	0.03241133832118808	0.04490394774438668	4.7815620425634755	1.5220209551685877	6.518913185573222	0.0	0.0	5.0	0.9573092625202587	2.7710847876124407	0.9767436103483407	2.6414593146408993	2.3970654187416782	1.305985678233675	4.01414941583566	0.9858505841643401	0.3207421075851754	0.6400126851447829	0.8018718932178986	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540852406741	74.31541940501359	74.31540632534028	74.31540631860283	74.31539183189109	67.5378080046738	141.85310412620134	141.85317367245327	135.07565056354557	141.85323853358142	141.85359578276132	141.85322488675882	141.8532334511088	6.777581692843184
