time	cell	M	MpY	MpT	Mpp	MEK	MKP3	MpY_MEK	MpT_MEK	M_MEK_Y	M_MEK_T	Mpp_MKP3	MpY_MKP3	MpT_MKP3_Y	MpT_MKP3_T	M_MKP3_T	M_MKP3_Y	k1	k_1	k2	k3	k_3	k4	k5	k_5	k6	k7	k_7	k8	h1	h_1	h2	h3	h_3	h4	h_4	h5	h6	h_6	h7	h_7	h8	h9	h_9	reaction_0000001	reaction_0000002	reaction_0000003	reaction_0000004	reaction_0000005	reaction_0000006	reaction_0000007	reaction_0000008	reaction_0000009	reaction_0000010	reaction_0000011	reaction_0000012	reaction_0000013	reaction_0000014	reaction_0000015	reaction_0000017	reaction_0000019
67.0	1.0	261.45555022238625	223.6896091763563	32.53677855303731	17.036386830195756	8.882327188019525	5.835997593906374	48.94143571831925	0.990679257264877	5.591802832049915	115.59375500431621	4.025200415571331	8.854871352051841	2.252366418450826	1.2616754465656177	28.430316846882924	49.33957192657117	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	6.019865878944616	6.039147058613908	0.7306717132960472	0.3425900500282347	0.5229321056290814	0.9247500400345297	0.4543323064961924	0.44580566576919467	0.4488936491732991	0.37031843823256244	0.3535208049609233	0.6308377232828088	0.6371701669242849	4.161789535464365	0.7665678906194868	4.199648857298884	4.1610029380996005
68.0	1.0	259.8577791567199	224.7823926338979	32.72225331633057	17.37563484468154	8.906652632224532	5.831407319355671	49.32570318521765	0.9991632157130937	5.572706701457015	115.1957742653575	4.103679643207078	8.892096192388674	2.269078675823024	1.2679573118074112	28.296146940934825	49.3396339164834	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	5.999608162194086	6.018523237573577	0.7257640405432255	0.34527992229652354	0.5273743711535275	0.92156619412286	0.4580655024479744	0.4496234470708922	0.4559185463206532	0.3775385271750512	0.36091080087641925	0.6339786559037056	0.6402105631391937	4.179285210422677	0.766598426017788	4.215880704287253	4.179942948648865
69.0	1.0	258.2943374404684	225.84365789624982	32.90521863008864	17.71433628920219	8.930670914033138	5.826879341926203	49.70244258051225	1.0075640950756748	5.553973247305138	114.80534916304359	4.181956955884857	8.928075021290097	2.2856239001973946	1.2741409512193538	28.165057342942166	49.33826648654001	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	5.9797353858901205	5.99829110708955	0.7209420868099699	0.34791709806358573	0.5317371689089896	0.9184427933043487	0.4617642996224951	0.45340384278405366	0.46291155219200864	0.3847400399414068	0.36827651342510737	0.6370704756096769	0.6432064355529334	4.196195260006345	0.7666399986278067	4.231562425716971	4.198267417972517
70.0	1.0	256.76432764398305	226.87424978919634	33.085786919517176	18.052434376137374	8.95438725686974	5.822411471914495	50.071791700326756	1.0158848296720282	5.535595754031658	114.4223404590696	4.26001938437585	8.96284284820087	2.3020076661627287	1.2802308451429383	28.036987995657213	49.33549978854598	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	5.960240363338385	5.978443414354191	0.7162055802798051	0.3505025419022873	0.5360207146308369	0.9153787236725568	0.46542991420613244	0.4571481733524127	0.46987216096641227	0.3919217833625782	0.3756170129875753	0.6401154225714691	0.6461598080322151	4.212536138654409	0.766694644088507	4.246709498345243	4.215992350061509
71.0	1.0	255.26687700186096	227.874990967527	33.264065428532106	18.38987506176923	8.97780682843407	5.818001631205468	50.43388707221223	1.0241282506384353	5.517567573555291	114.04661027512975	4.337854634783239	8.996433718525134	2.3182352902940297	1.286231262005622	27.91187910097488	49.33136436221171	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	5.941115983546445	5.958972979439714	0.7115541762281765	0.3530372095054856	0.5402252958876232	0.9123728822010381	0.4690635180903311	0.46085771278729587	0.47679990503347724	0.39908262640005804	0.3829314210567776	0.643115631002811	0.6490726072316302	4.228323847706813	0.7667641852153313	4.261336973074901	4.233133418488444
72.0	1.0	253.80113673144288	228.84668247987736	33.44015642008481	18.726606953819054	9.00093473889316	5.813647846281153	50.78886389366763	1.032297088088485	5.499882127979473	113.67802215134103	4.415451064920166	9.028880740481917	2.3343118419714517	1.2921462669163466	27.789671219934974	49.32589101949407	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	5.9223552139036135	5.939872698217831	0.7069874616718934	0.35552204725567343	0.5443512674898443	0.9094241772107282	0.47266623988932777	0.4645336896398182	0.4836943534149052	0.4062214979726553	0.39021890846214236	0.6460731334581733	0.6519466665929627	4.2435739480265005	0.7668502497777001	4.275459486795343	4.2497059652327405
73.0	1.0	252.36628136960036	229.79010432012853	33.61415737022676	19.06258122110573	9.023776039242836	5.809348241768767	51.136855975634646	1.0403939733151208	5.482532912061129	113.31644109971606	4.492797661280863	9.060216111192075	2.350242153808239	1.2979797299668159	27.670305359969444	49.31911074201387	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	5.90395110261795	5.9211355450260195	0.7025049598425497	0.35795799182944255	0.5483990470747102	0.9065315287977285	0.47623916596883054	0.4681772879918044	0.49055511023735665	0.41333738483783944	0.3974786936355843	0.6489898649834079	0.654783730205839	4.258301572260275	0.766954286705541	4.2890912738879265	4.265725000560765
74.0	1.0	250.96150812736718	230.7060159656229	33.786161156044095	19.39775150532631	9.046335719831115	5.805101034479576	51.4779956907577	1.0484214410267685	5.465513495455218	112.96173365289899	4.56988401660129	9.0904711420215	2.366030831700065	1.303735334246853	27.553723050744157	49.31105459020663	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	5.885896780921225	5.9027545750916355	0.6981061344858475	0.3603459698353039	0.5523691108654418	0.903693869223192	0.47978334148269264	0.47178964846204585	0.49738181325534736	0.4204293295273187	0.4047100409196125	0.6518676671234265	0.6575854565335997	4.272521436750105	0.7670775808747903	4.302246177405491	4.281205203828408
75.0	1.0	249.58603626197797	231.59515690245354	33.95625623759342	19.73207383495564	9.068618709036041	5.80090452789474	51.812413926203675	1.056381931610431	5.448817524745081	112.61376790837454	4.646700308004623	9.11967628320367	2.3816822645076807	1.3094165835819047	27.439866409806697	49.30175362300075	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	5.868185465052525	5.884722926724688	0.6937903939895236	0.36268689748342575	0.5562619896015377	0.9009101432669964	0.48329977141487657	0.475371869224694	0.5041741324230147	0.42749642833642526	0.41191225891758365	0.6547082917909524	0.6603534220081924	4.286247853105725	0.7672212666068261	4.314937659935687	4.29616092508757
76.0	1.0	248.23910646588655	232.4582471380829	34.12452683397084	20.0655065412587	9.09062987209066	5.796757107058566	52.1402400408399	1.0642777934151306	5.432438725268485	112.27241356835559	4.723237275726316	9.14786114776344	2.3972006333843248	1.3150268100005313	27.328678199127488	49.2912388269394	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	5.850810458030926	5.8670338232899635	0.6895570953423444	0.3649816802858793	0.560078264638534	0.8981793085468447	0.48678942162414285	0.4789250070368088	0.5109317685134016	0.43453782936682106	0.41908469888601263	0.6575134050002657	0.6630891244977808	4.299494739448816	0.7673863400033683	4.327178814157147	4.310606187390724
77.0	1.0	246.91998027234328	233.29598770154553	34.29105309364612	20.398010176406235	9.112374010047944	5.792657233843456	52.46160182657332	1.0721112850494698	5.416370902748913	111.9375419755501	4.799486202412573	9.1750545347628	2.412589920758964	1.3205691809395086	27.22010187350999	49.279541053772775	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	5.833765151227347	5.849680574968826	0.6854055479273882	0.3672312127860133	0.5638185642124967	0.8955003358044008	0.4902532198891054	0.48245007827226144	0.5176544517841668	0.4415527306219567	0.42622675316877157	0.6602845904697543	0.6657939866506837	4.312275631338516	0.7675736702262788	4.3389823730973145	4.324554689699058
78.0	1.0	245.6279394771195	234.10906113148744	34.455911259194444	20.72954743368139	9.133855858878778	5.788603442554239	52.77662547365833	1.0798845776875432	5.400607944741524	111.60902614500355	4.875438892985591	9.201284451888526	2.4278539189860573	1.3260467061939727	27.114081621745605	49.26669096564608	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	5.817043025745526	5.8326565803208466	0.6813350171528398	0.3694363783156083	0.5674835598669574	0.8928722091600284	0.4936920569514589	0.48594805995939444	0.5243419406883847	0.4485403781546744	0.43333785367289424	0.6630233530969863	0.6684693591191904	4.324603692387607	0.7677840098208879	4.350360720100165	4.338019810309888
79.0	1.0	244.36228557597437	234.89813195229428	34.6191738265576	21.06008306976246	9.155080088696211	5.784594335842741	53.08543553978533	1.0875997573778033	5.385143821902905	111.28674079220748	4.951087655068303	9.22657813740058	2.4429962386722366	1.3314622446198896	27.01056240129889	49.252718987097424	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	5.800637653621597	5.8159553276551375	0.677344727924293	0.37159804877849734	0.5710739630375343	0.8902939263376599	0.497106787555349	0.4894198908200115	0.530994020629346	0.45550006426628387	0.44041747038563317	0.6657311223099448	0.6711165236667138	4.336491724578273	0.7680180041717	4.361325898512245	4.351014610728178
80.0	1.0	243.1223392174682	235.66384713855626	34.78090969896642	21.38958382906444	9.176051303099406	5.780628580906159	53.38815492276775	1.0952588273498975	5.369972589093437	110.97056235765925	5.026425279960857	9.25096208145964	2.4580203166899692	1.3368185105959431	26.9094899672279	49.237655263159596	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	5.784542698851689	5.799570396220912	0.6734338679614638	0.37371708445937424	0.5745905217920182	0.887764498861274	0.5004982314810202	0.4928664723074539	0.5376105027581568	0.46243112575639883	0.4474651099323541	0.6684092552979716	0.673736696161672	4.347952178286031	0.768276200170614	4.371889621094745	4.363551839915278
81.0	1.0	241.90743967073266	236.40683656811825	34.941184335655514	21.71801837011963	9.196774038630926	5.776704905945341	53.684904836649075	1.102863710314834	5.355088386320872	110.66036902805402	5.101445024160709	9.274462046851331	2.472929423887993	1.3421180802517836	26.81081089597187	49.22152962293104	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	5.768751918256483	5.783495457226541	0.6696015909642838	0.37579433385654354	0.5780340177195313	0.8852829522244322	0.5038671745710368	0.4962886696416753	0.5441912228129402	0.4693329422227852	0.4544803141747762	0.6710590401258918	0.6763310294614331	4.358997162020126	0.768559054169923	4.382063279169341	4.375643938855269
82.0	1.0	240.71694430781722	237.12771346395874	35.100059895500685	22.04535719397572	9.2172527643412	5.772822096861369	53.97580479105815	1.1104162507542406	5.3404854395334995	110.35604075428263	5.176140591417722	9.297103089124239	2.487726672508067	1.3473633974694605	26.714472604573164	49.20437154804605	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	5.753259162191475	5.76772427469618	0.6658470196313928	0.3778306335374071	0.5814052629671238	0.8828483260342611	0.5072143697474865	0.49968731283940826	0.5507360399985926	0.47620493441043044	0.4614626588490278	0.6736816987347303	0.6789006161895785	4.369638451888392	0.7688669392852658	4.391857951505285	4.387303045386041
83.0	1.0	239.55022810023837	237.82707482514022	35.25759537570858	22.371572574587645	9.237491881454206	5.7689789941708	54.2609725736449	1.1179182171947692	5.326158061270889	110.05745926640495	5.250506115315467	9.318909576158182	2.5024150233173192	1.352556779664687	26.620423365841926	49.18621014553169	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	5.738058375111387	5.7522507061725605	0.6621692485359745	0.37982680801551433	0.5847050974178103	0.8804596741312396	0.5105405380187578	0.5030631977376462	0.557244835905899	0.48304656260902296	0.4684117522429556	0.6762783898323435	0.6814464914096767	4.379887500794346	0.7692001521073968	4.401284412955027	4.398540999248059
84.0	1.0	238.4066831293653	238.5055018470701	35.41384674568684	22.69663849117795	9.257495723128603	5.765174490121787	54.540524235434944	1.1253713044640632	5.312100651180033	109.76450808576207	5.324536142369525	9.33990520717886	2.516997292465232	1.3577004233544698	26.528612319919088	49.167074124591096	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	5.723143595996842	5.737068703274436	0.6585673468623696	0.3817836696480446	0.5879343860066797	0.8781160646860966	0.5138463694745754	0.5064170870088285	0.5637175134689656	0.4898573250979963	0.47532723391206977	0.6788502116772349	0.6839696351986924	4.389755447374064	0.76955891887588	4.410353142845372	4.409369347309218
85.0	1.0	237.2857181102839	239.16356033130896	35.56886707622209	23.020530562538603	9.277268554308785	5.761407525994995	54.8145740789462	1.132777135924998	5.2983076964044065	109.47707253438533	5.398225615633462	9.360113031234423	2.53147615807409	1.3627964095174991	26.438989482646285	49.1469917768993	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	5.708508958651172	5.72217231211676	0.6550403610084103	0.3837020185526234	0.5910940161704445	0.8758165802750827	0.5171325242681233	0.5097497111662491	0.5701539959598847	0.49663675663827844	0.4822087734334741	0.6813982047587496	0.6864709751231166	4.399253124680179	0.7699434011626918	4.419074333131192	4.419799348928812
86.0	1.0	236.18675792878844	239.80180108515876	35.72270666409165	23.343225983246054	9.296814571660518	5.757677089574599	55.08323464891638	1.1401372656852022	5.284773771853179	109.19503974185446	5.471569858802876	9.379555465149155	2.5458541665714898	1.3678467087535582	26.351505751108622	49.125990960039765	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	5.6941486918749	5.7075556736014335	0.6515873170571425	0.3855826425424147	0.5941848954263378	0.8735603179348357	0.5203996335842056	0.513061769558341	0.5765542260195469	0.5033844270098645	0.4890560691971464	0.6839233543767791	0.6889513886207852	4.408391068620102	0.7703537011091055	4.427457896318282	4.429841981428091
87.0	1.0	235.10924319115696	240.42076031126177	35.875413152233364	23.664703461759775	9.31613790358598	5.753982212776119	55.34661672549517	1.147453180779158	5.271493540357566	108.91829864975186	5.5445645608078165	9.398254310969067	2.560133738773297	1.3728531862480886	26.26611290667812	49.10409908374755	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	5.680057119525191	5.693213023586172	0.6482072231224834	0.3874263170784662	0.5972079490757238	0.8713463891980149	0.5236483005924835	0.5163539313506211	0.5829181647236066	0.5100999395943191	0.49586884723384506	0.6864265931240443	0.6914117052913635	4.417179526155461	0.770789866255029	4.435513473162041	4.439507945638548
88.0	1.0	234.05262978637535	241.02095998743667	36.02703164559644	23.984943160373607	9.335242610313315	5.750321969418962	55.604829319760455	1.154726303320428	5.258461752721038	108.64674001385448	5.617205760883698	9.416230772913776	2.574317175725238	1.3778176065479197	26.182763615851545	49.081343098658905	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	5.6662286604672545	5.6791386929387215	0.644899071573036	0.3892338052383232	0.6001641180284594	0.8691739201108358	0.5268791013849625	0.5196268364941926	0.5892457906825666	0.5167829300013002	0.5026468600789848	0.6889088032739599	0.6938527090983335	4.425628463269475	0.7712518939962678	4.4432504401482795	4.448807671502669
89.0	1.0	233.01638846048067	241.60290823697508	36.17760482279454	24.30392663698807	9.354132684055925	5.746695473132688	55.85797967142308	1.161957992621825	5.245673247669858	108.38025640419903	5.689489834110795	9.433505473848708	2.5884066643110892	1.3827416381540336	26.101411429145337	49.05774948729739	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	5.652657828424413	5.665327107483447	0.6416618411382444	0.3910058576999616	0.6030543567436695	0.8670420512335922	0.5300925858969834	0.5228810966798213	0.5955370991749778	0.5234330647381931	0.5093898856717223	0.6913708190770168	0.6962751404853333	4.433747572708892	0.7717397357017692	4.45067791676246	4.457751323704807
90.0	1.0	232.00000440270313	242.16709968961877	36.32717304368073	24.62163678867104	9.372812049236943	5.7431018753869605	56.106173248589535	1.169149547281567	5.2331229517101105	108.11874220315154	5.761413477412279	9.450098471291316	2.6024042826352587	1.3876268579371271	26.022010778282937	49.03334425705416	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	5.639339231733287	5.6517727878469195	0.6384944989010393	0.39274321274012675	0.6058796312824626	0.8649499376252123	0.5332892788110644	0.5261172962767051	0.6017921013128156	0.5300500399219297	0.5160977262885642	0.6938134289685636	0.6986796984095673	4.441546281506918	0.7722533005198899	4.45780477255339	4.466348807312678
91.0	1.0	231.00297684309217	242.71401583343317	36.47577445296174	24.938057796973325	9.39128456277458	5.739540363636052	56.349513749457365	1.1763022072336873	5.220805878897223	107.86209360160683	5.8329736960007645	9.466029272964597	2.61631200518733	1.3924747553815884	25.9445169718849	49.008152934944796	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	5.626267573010304	5.638470349209001	0.6353960021812881	0.39444659624620154	0.6086409174684348	0.8628967488128546	0.5364696804430475	0.5293359932551593	0.6080108232380068	0.5366335800320703	0.5227702075107437	0.6962373776907942	0.7010670422949978	4.449033758293361	0.7727924588999886	4.464639633997296	4.4746097734124515
92.0	1.0	230.0248186613207	243.24412535779015	36.623445079967496	25.253175074965153	9.409554014424103	5.736010159569604	56.58810310582302	1.1834171557611937	5.20871713052368	107.61020859343768	5.904167790263287	9.481316851910954	2.6301317077959707	1.3972867366633968	25.868886189849988	48.98220056394683	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	5.613437648735352	5.625414500965575	0.6323653003138361	0.3961167217407612	0.6113391991526527	0.8608816687475014	0.5396342676100505	0.5325377200925372	0.6141933053492634	0.5431834367042224	0.5294071772246407	0.6986433683316984	0.7034377939079333	4.456218920398148	0.7733570458531582	4.4711908911681135	4.4825436247224735
93.0	1.0	229.06505600636666	243.75788448766892	36.77021893468978	25.566975215958923	9.427624127172516	5.732510517461996	56.822041488286395	1.190495521470639	5.196851894730323	107.36298696830981	5.9749933430746225	9.49597966117901	2.6438651723793956	1.4020641285673199	25.79507547659537	48.95551170074233	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	5.600844348758408	5.612600046308749	0.6294013363255786	0.39775429041800475	0.6139754665774859	0.8589038957464785	0.5427834944798462	0.5357229846617876	0.6203396015582401	0.5496993875628653	0.5360085046545016	0.7010320642836599	0.7057925391575741	4.463110440754135	0.7739468639737317	4.477466704219475	4.490159521172794
94.0	1.0	228.12322792678074	244.25573730947968	36.916128100201675	25.879445943883194	9.445498557682091	5.729040722613415	57.05142731304154	1.1975383802269879	5.1852054460465995	107.12033030297246	6.045448207528938	9.510035648095702	2.65751409149941	1.4068081822486582	25.723042733306215	48.9281104147077	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	5.588482655734354	5.600021881730328	0.6265030485151186	0.3993599911912908	0.6165507148370608	0.8569626424237797	0.5459177934013235	0.5388922711021445	0.6264497785741332	0.5561812350926624	0.5425740794267222	0.7034040911243291	0.7081318298240298	4.469716754604979	0.7745616862411309	4.483475009684037	4.497466385439291
95.0	1.0	227.19888601125314	244.73811608861166	37.06120282156778	26.190576065272587	9.463180896779143	5.725600089876253	57.27635725014758	1.2045467570478128	5.173773144864596	106.88214195113055	6.115530495079727	9.523502268135704	2.671080072725862	1.411520076844671	25.652746709328884	48.90002028800894	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	5.576347644491367	5.587674996453764	0.6236693719390729	0.4009345007510331	0.6190659424291027	0.8550571356090444	0.5490375757157748	0.5420460406715157	0.6325239152158728	0.5626288055473349	0.5491038106649566	0.7057600384223355	0.7104561852162345	4.47604606602378	0.7752012586198869	4.489223526595293	4.504472908422784
96.0	1.0	226.29159403920144	245.20544157890316	37.205471591352826	26.500355422837917	9.480674669984547	5.72218796226103	57.49692623317809	1.211521627956026	5.1625504368517925	106.64832703199926	6.18523856407807	9.5363964983998	2.684564642818143	1.416200922940678	25.58414699282731	48.871264416675	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	5.564434481337623	5.575554471799936	0.6208992398089848	0.40247848363224664	0.6215221498949006	0.8531866162559941	0.552143232548816	0.5451847325802117	0.6385621017510168	0.5690419478951824	0.5555976261153042	0.708100461470339	0.7127660937621609	4.482106354247906	0.7758653024739726	4.4947197624371995	4.511187554664939
97.0	1.0	225.40092764110744	245.65812332422664	37.348961231834096	26.808774850580807	9.497983338082724	5.718803709616502	57.71322747015231	1.2184639217905129	5.151532852306993	106.41879241763716	6.254571008699354	9.548734850713627	2.6979692517302247	1.4208517658957398	25.51720400080952	48.84186541253506	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	5.552738423311147	5.563655480491553	0.6181915848020836	0.4039925922910662	0.6239203385442522	0.8513503393410973	0.5552351355827765	0.5483087648057308	0.6445644392605256	0.5754205328003406	0.5620554713008672	0.7104258829478699	0.7150620145336177	4.4879053798354045	0.7765535168101558	4.4999710189265265	4.517618567693971
98.0	1.0	224.52647396833717	246.09655995237935	37.49169697402137	27.115826130416846	9.515110297725938	5.715446727379087	57.925352455655116	1.2253745219741539	5.14071600546378	106.19344671915073	6.323526648248595	9.560533384357841	2.7112952764455116	1.425473589032655	25.451878968619358	48.81184540591698	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	5.541254817377318	5.551973285900883	0.6155453402902253	0.4054774671895858	0.6262615092602744	0.8495475737532059	0.5583136378095019	0.5514185348883692	0.6505310390286132	0.5817644516388707	0.5684773087049231	0.7127367945163275	0.7173443787079334	4.493450690648185	0.777265580363736	4.504984397632937	4.523773975294241
99.0	1.0	223.66783137218576	246.52113946146517	37.63370253358537	27.421501950271402	9.532058882070881	5.712116435387094	58.133390984057655	1.2322542682388797	5.13009559374573	105.9722002718566	6.392104516834675	9.571807718440434	2.724544024647631	1.4300673166969318	25.388133938978186	48.78122604901509	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	5.529979099578148	5.540503241245388	0.6129594414896857	0.4069337368884036	0.628546661382174	0.8477776021748528	0.5613790742634996	0.5545144207074959	0.6564620219568296	0.5880736155487901	0.5748631169820113	0.7150336583484659	0.7196135909686878	4.498749627667004	0.7780011535388274	4.509766805441458	4.5296615946949
100.0	1.0	222.8246090918944	246.93223949894954	37.77500018379389	27.72579586361229	9.548832361444761	5.708812276755677	58.33743116375387	1.2391039583075028	5.119667396977231	105.75496511948639	6.46030385340385	9.582573043921727	2.737716738233113	1.4346338171892457	25.325931750652092	48.75002851984433	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	5.518906794137568	5.52924078873541	0.6104328265360763	0.4083620181462771	0.6307767916616029	0.8460397209558911	0.564431762735462	0.5575967812383763	0.6623575180016728	0.5943479545131543	0.5812128901962077	0.7173169085946228	0.7218700308476598	4.503809330643211	0.7787598802142792	4.514324959862035	4.535289037673443
