time	ext	cell	FH2f	FH2b	DHFRf	DHFRtot	FH4	CH2FH4	CH3FH4	CHOFH4	FFH2	HCHO	FGAR	AICAR	MTX1	MTX2	MTX3	MTX4	MTX5	MTX1b	MTX2b	MTX3b	MTX4b	MTX5b	EMTX	dUMP	GAR	serine	formate	ATP	glutamine	glycine	NADP	NADPH	homocysteine	Keq	SHMT	SHMTr	HCHOtoCH2FH4	CH2FH4toHCHO	MTHFR	MTR	HCOOHtoCHOFH4	GARFT	ATIC7	MTHFD	TYMS	DHFReductase	FFH2syn	ATIC12	AICARsyn	FPGS12	FPGS23	FPGS34	FPGS45	GGH21	GGH32	GGH43	GGH54	RFC	MTX1export	MTX2export	MTX3export	MTX4export	MTX5export	MTX1on	MTX2on	MTX3on	MTX4on	MTX5on	MTX1off	MTX2off	MTX3off	MTX4off	MTX5off	DHFRfsyn	DHFRdeg	FH2bdeg	MTX1deg	MTX2deg	MTX3deg	MTX4deg	MTX5deg
83.0	1.0	1.0	0.0012150400612174483	0.00242165154354271	0.63778020056162	0.6402018521051627	0.4601581375480174	0.2625444713591631	1.6313403310899242	1.0019688947606171	3.3033091337480324E-4	0.007377837959762208	16.519995190932008	3.6949284350690554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.76	689.6	123.3	500.0	2980.0	7170.0	1600.0	6.73	294.0	10.0	0.32	1444.4808513170594	138.05085250185914	0.07876335445292962	0.07876334140774892	1.0005372415391482	1.0005039779479141	1.6798827025592162	651.0395941090188	650.9602148900453	1300.320176134679	5.108159544973471	5.108231765948992	0.07897760397913414	0.07897764578290999	651.0392541639309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192	0.01920605556315488	7.264954630628129E-5	0.0	0.0	0.0	0.0	0.0
84.0	1.0	1.0	0.0012150740522936163	0.0024216966353891446	0.6377742343042524	0.6401959309396416	0.4601692178940724	0.2625498370246957	1.6313737891795266	1.0019915974841773	3.303402735641273E-4	0.007377811088378815	16.52035707150616	3.694926910147506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.76	689.6	123.3	500.0	2980.0	7170.0	1600.0	6.73	294.0	10.0	0.32	1444.5082241126881	138.05367363889255	0.07876496415278027	0.0787649511074087	1.0005574988704662	1.000524233499818	1.6799230724091943	651.0518335396614	650.9724521028538	1300.344612416303	5.108254660104773	5.108326882689862	0.07897981339908505	0.07897985422840091	651.0514935806693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192	0.019205877928189247	7.265089906167433E-5	0.0	0.0	0.0	0.0	0.0
85.0	1.0	1.0	0.001215107710808021	0.0024217417276641575	0.637768443043786	0.6401901847714502	0.4601802983743872	0.26255520271564375	1.6314072488554248	1.0020143002388322	3.303495434008855E-4	0.007377784216851637	16.520718954542122	3.694925385456462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.76	689.6	123.3	500.0	2980.0	7170.0	1600.0	6.73	294.0	10.0	0.32	1444.535596959176	138.05649478927936	0.07876657386026104	0.07876656081469312	1.0005777571154555	1.000544490001362	1.6799634427444488	651.0640729773856	650.9846893443925	1300.369048733297	5.10834977614923	5.108422000334774	0.07898200120252136	0.07898204108615871	651.063733004645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192	0.019205705543143506	7.265225182992472E-5	0.0	0.0	0.0	0.0	0.0
86.0	1.0	1.0	0.0012151410465797664	0.002421786820371047	0.6377628216082676	0.6401846084286387	0.4601913789919132	0.26256056843362063	1.6314407100869264	1.0020370030369046	3.3035872555279585E-4	0.007377757345177857	16.521080840163847	3.69492386098848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.76	689.6	123.3	500.0	2980.0	7170.0	1600.0	6.73	294.0	10.0	0.32	1444.5629698638081	138.05931595386778	0.07876818357584665	0.07876817053008618	1.0005980162559216	1.0005647474339638	1.6800038135757331	651.076312426341	650.996926618156	1300.393485093007	5.1084448931116455	5.108517118890687	0.07898416802768482	0.07898420699353928	651.0759724400498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192	0.01920553825285916	7.265360461113141E-5	0.0	0.0	0.0	0.0	0.0
87.0	1.0	1.0	0.001215174069138902	0.002421831913513583	0.6377573649785979	0.6401791968921114	0.4602024597505838	0.2625659341804002	1.631474172844179	1.0020597058908525	3.3036782260924003E-4	0.00737773047334495	16.521442728498258	3.6949223367365183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.76	689.6	123.3	500.0	2980.0	7170.0	1600.0	6.73	294.0	10.0	0.32	1444.5903428362953	138.06213713359054	0.07876979330007629	0.07876978025412006	1.0006182762749936	1.000585005779549	1.6800441849173777	651.0885518908245	651.0091639278377	1300.4179215035108	5.108540011000374	5.108612238365552	0.07898631449402863	0.07898635256918596	651.0882118911749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192	0.01920537590676334	7.265495740540749E-5	0.0	0.0	0.0	0.0	0.0
88.0	1.0	1.0	0.0012152067877347487	0.0024218770070956546	0.6377520682840147	0.6401739452911103	0.4602135406538335	0.2625712999577122	1.6315076370983568	1.002082408812873	3.3037683708331186E-4	0.007377703601346195	16.52180461966965	3.694920812693575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.76	689.6	123.3	500.0	2980.0	7170.0	1600.0	6.73	294.0	10.0	0.32	1444.6177158851149	138.06495832935704	0.07877140303346565	0.07877138998731366	1.0006385371563282	1.0006052650206645	1.6800845567818958	651.1007913750626	651.0214012770542	1300.4423579726856	5.108635129823665	5.108707358767574	0.07898844120275866	0.07898847841351238	651.1004513622233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192	0.019205218358733307	7.265631021286964E-5	0.0	0.0	0.0	0.0	0.0
89.0	1.0	1.0	0.0012152392113433637	0.00242192210111969	0.6377469267977082	0.6401688488988279	0.4602246217044505	0.2625766657669723	1.63154110282095	1.0021051118139421	3.303857714136944E-4	0.007377676729176435	16.522166513786992	3.694919288852944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.76	689.6	123.3	500.0	2980.0	7170.0	1600.0	6.73	294.0	10.0	0.32	1444.6450890171482	138.06777954191156	0.0787730127764365	0.07877299973009169	1.0006587988830669	1.00062552514005	1.6801249291794453	651.1130308826928	651.0336386688563	1300.4667945069766	5.108730249584862	5.108802480101874	0.07899054873731864	0.07899058510915578	651.1126908568796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192	0.019205065466964835	7.26576630335907E-5	0.0	0.0	0.0	0.0	0.0
90.0	1.0	1.0	0.0012152713486770009	0.002421967195589538	0.637741935932567	0.6401639031281565	0.46023570290631793	0.2625820316099232	1.6315745699846753	1.0021278149057855	3.3039462796768444E-4	0.007377649856823096	16.522528410970214	3.694917765208142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.76	689.6	123.3	500.0	2980.0	7170.0	1600.0	6.73	294.0	10.0	0.32	1444.6724622419804	138.0706007721705	0.07877462252951882	0.07877460948297696	1.0006790614402445	1.0006457861211862	1.6801653021241745	651.1252704178238	651.0458761067971	1300.4912311143198	5.108825370293741	5.108897602376572	0.07899263766400505	0.07899267322169845	651.1249303791983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192	0.019204917093844694	7.265901586768615E-5	0.0	0.0	0.0	0.0	0.0
91.0	1.0	1.0	0.0012153032081908051	0.002422012290508307	0.6377370912370492	0.6401591035275576	0.46024678426217924	0.2625873974880311	1.631608038563021	1.0021505180992312	3.304034090425009E-4	0.007377622984282812	16.522890311328588	3.69491624175275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.76	689.6	123.3	500.0	2980.0	7170.0	1600.0	6.73	294.0	10.0	0.32	1444.699835566381	138.07342202090462	0.07877623229314581	0.07877621924640933	1.0006993248124827	1.0006660479480218	1.6802056756260777	651.1375099841451	651.0581135940033	1300.5156678013911	5.108920491955802	5.108992725598223	0.07899470853240233	0.07899474329997737	651.1371699328741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192	0.019204773105826727	7.266036871524921E-5	0.0	0.0	0.0	0.0	0.0
92.0	1.0	1.0	0.0012153347980913415	0.0024220573858803078	0.6377323883911757	0.640154445777056	0.4602578657758173	0.26259276340299187	1.6316415085306628	1.0021732214056263	3.304121168679938E-4	0.0073775961115433285	16.523252214980353	3.694914718480655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.76	689.6	123.3	500.0	2980.0	7170.0	1600.0	6.73	294.0	10.0	0.32	1444.7272089996873	138.07624328900565	0.0787778420678337	0.07877782902089756	1.0007195889858902	1.0006863106052242	1.680246049698938	651.1497495856898	651.0703511339859	1300.5401045759122	5.109015614581223	5.109087849775921	0.0789967618759372	0.07899679587673615	651.1494095219043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192	0.019204633373311682	7.266172157640923E-5	0.0	0.0	0.0	0.0	0.0
93.0	1.0	1.0	0.001215366126342289	0.002422102481707798	0.6377278232026422	0.64014992568435	0.4602689474493672	0.2625981293560392	1.6316749798625094	1.002195924834714	3.3042075360775926E-4	0.0073775692386042185	16.523614122022305	3.694913195385783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.76	689.6	123.3	500.0	2980.0	7170.0	1600.0	6.73	294.0	10.0	0.32	1444.7545825471652	138.07906457712218	0.07877945185394288	0.07877943880681176	1.0007398539454242	1.0007065740776018	1.6802864243505338	651.1619892256869	651.0825887294352	1300.5645414435003	5.109110738172564	5.109182974914429	0.07899879821224878	0.07899883146888655	651.1616491495613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192	0.0192044977705305	7.266307445123393E-5	0.0	0.0	0.0	0.0	0.0
94.0	1.0	1.0	0.001215397200673083	0.0024221475779940176	0.6377233916030454	0.6401455391810393	0.4602800292862625	0.2626034953486653	1.631708452534293	1.002218628396742	3.30429321361988E-4	0.007377542365453161	16.523976032559396	3.6949116724624718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.76	689.6	123.3	500.0	2980.0	7170.0	1600.0	6.73	294.0	10.0	0.32	1444.7819562172888	138.08188588603883	0.07878106165192901	0.07878104860459959	1.000760119677601	1.0007268383504617	1.6803267995933742	651.1742289076965	651.0948263834307	1300.5889784109497	5.109205862737549	5.109278101020581	0.07900081804375039	0.079000850578196	651.1738888193928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192	0.01920436617543118	7.266442733982052E-5	0.0	0.0	0.0	0.0	0.0
95.0	1.0	1.0	0.0012154280285852047	0.002422192674741961	0.6377190896442215	0.6401412823189635	0.46029111128922473	0.2626088613822706	1.6317419265227175	1.0022413321015595	3.304378221689005E-4	0.007377515492085652	16.524337946691286	3.69491014970505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.76	689.6	123.3	500.0	2980.0	7170.0	1600.0	6.73	294.0	10.0	0.32	1444.8093300167716	138.08470721649192	0.07878267146220937	0.07878265841468117	1.0007803861691533	1.000747103409699	1.6803671754373752	651.1864686351228	651.1070640988822	1300.613415484637	5.1093009882828175	5.109373228100693	0.07900282185803831	0.07900285369162288	651.1861285347682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192	0.019204238469568903	7.266578024225883E-5	0.0	0.0	0.0	0.0	0.0
96.0	1.0	1.0	0.0012154586173588236	0.002422237771954252	0.6377149134946924	0.6401371512666467	0.46030219346070783	0.2626142274580779	1.6317754018047708	1.0022640359584012	3.3044625800643547E-4	0.00737748861849658	16.524699864511497	3.6949086271080027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.76	689.6	123.3	500.0	2980.0	7170.0	1600.0	6.73	294.0	10.0	0.32	1444.8367039516677	138.08752856912432	0.07878428128514887	0.07878426823742336	1.0008006534066893	1.0007673692413817	1.6804075518914772	651.1987084110937	651.1193018784331	1300.6378526701287	5.109396114812396	5.109468356160299	0.07900481012832353	0.07900484128172293	651.1983682988482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192	0.0192041145379994	7.266713315862756E-5	0.0	0.0	0.0	0.0	0.0
97.0	1.0	1.0	0.0012154889740596414	0.0024222828696338137	0.6377108594362176	0.6401331423058515	0.4603132758036768	0.2626195935774488	1.631808878358386	1.0022867399766224	3.30454630794448E-4	0.0073774617446770475	16.52506178611548	3.694907104666113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.76	689.6	123.3	500.0	2980.0	7170.0	1600.0	6.73	294.0	10.0	0.32	1444.8640780292915	138.09034994465193	0.07878589112115952	0.07878587807323463	1.0008209213778727	1.000787635832148	1.6804479289664822	651.2109482388565	651.1315397248858	1300.6622899736244	5.109491242333294	5.109563485205567	0.07900678331387669	0.07900681380717745	651.2106081148598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192	0.019203994269175545	7.26684860890144E-5	0.0	0.0	0.0	0.0	0.0
98.0	1.0	1.0	0.0012155191055453303	0.0024223279677841074	0.6377069238604468	0.6401292518282309	0.46032435832096036	0.2626249597417664	1.6318423561624544	1.0023094441656306	3.304629423962584E-4	0.007377434870620654	16.525423711600336	3.6949055823741443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.76	689.6	123.3	500.0	2980.0	7170.0	1600.0	6.73	294.0	10.0	0.32	1444.8914522566215	138.093171343802	0.07878750097065661	0.07878748792252992	1.0008411900709635	1.000807903169219	1.6804883066726966	651.2231881217402	651.1437776411129	1300.6867274014214	5.109586370853406	5.109658615243796	0.07900874186044647	0.07900877171315719	651.2228479860851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192	0.019203877554846926	7.266983903352322E-5	0.0	0.0	0.0	0.0	0.0
99.0	1.0	1.0	0.001215549018470442	0.002422373066406697	0.6377031032656725	0.6401254763320792	0.46033544101422946	0.26263032595197905	1.6318758351958247	1.002332148533312	3.304711946197229E-4	0.007377407996326592	16.52578564104428	3.6949040602271457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.76	689.6	123.3	500.0	2980.0	7170.0	1600.0	6.73	294.0	10.0	0.32	1444.9188266377764	138.09599276707308	0.07878911083391699	0.07878909778559372	1.000861459473077	1.0008281712397875	1.6805286850162078	651.235428062304	651.1560156292396	1300.7111649578355	5.109681500373405	5.109753746278288	0.07901068620057873	0.07901071543158412	651.235087915167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192	0.019203764289962375	7.267119199220091E-5	0.0	0.0	0.0	0.0	0.0
100.0	1.0	1.0	0.00121557871929402	0.0024224181655045584	0.6376993942536783	0.6401218124191829	0.46034652388673264	0.2626356922094506	1.6319093154383353	1.0023548530885231	3.3047938921998486E-4	0.007377381121782238	16.526147574537905	3.694902538220332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.76	689.6	123.3	500.0	2980.0	7170.0	1600.0	6.73	294.0	10.0	0.32	1444.9462011807707	138.09881421518227	0.07879072071136133	0.07879070766283518	1.0008817295733867	1.0008484400316475	1.680569064008851	651.2476680636803	651.1682536919908	1300.735602649078	5.109776630901813	5.109848878315316	0.07901261675411131	0.07901264538178668	651.2473279051678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192	0.019203654372575485	7.267254496513675E-5	0.0	0.0	0.0	0.0	0.0
