time	Cytoplasm	ER	Ca_cyt	Ca_er	IP3_cyt	Na_cyt	ATP_cyt	ADP_cyt	n	V	Vca	TV	Ca_ec	Vk	K_ec	K_cyt	Vna	Na_ec	Vnaca	pvca	Vcah	Kcah	f_CRAN	gm_CRAN	Kcar	p_CRAN	V_CRAN	pna	f_5	f5_ast	b_5	b5_ast	F1	f_1	F4	f_4	F5	B2	b_2	B3	b_3	B4	b_4	P	B6	b_6	Ksup	D	f_2	f_3	f_6	b_1	f_Ca	Kkca	Okatp	Kdd	Ktd	Ktt	n_infinity	Vn	Sn	tau_n	c	Vtau	a	b	I_Vca	gmvca	I_CaPump	Pmcap	Kcap	I_NaCa	gnaca	Knaca	I_CRAN	I_Na	gmna	I_NaK	Pnak	I_KDr	gmKDr	I_KCa	gmkca	I_KATP	gmkatp	Jerp	Pcaer	Kcarp	O_infinity	Krca	Kip3	Jout	Pleak	Pip3	Cm	fi	F	ksg	fer	kip	Kipca	kdip	kadp	katpca	katp	Calcium_cyt_Ivca	Calcium_cyt_Inaca	Calcium_cyt_Icapump	Calcium_cyt_Jerp	Calcium_cyt_Jout	Calcium_cyt_sequestration	IP3_synthesis	IP3_degradation	Na_Inaca	Na_Inak	Na_Ina	Na_Icran	ATP_production	ATP_NaKATPase	ATP_Capump	ATP_Jerp	ATP_Ca_dependent_consumption	ATP_consumption
39.0	7.64E-13	2.8E-13	0.08553914082662784	22.79990909123159	0.3299933584456096	9858.54057011614	972.6547324732857	3027.3452675267145	0.0014293828914273075	-59.72254388051728	137.95417077631475	26.73	2600.0	-75.01470050173072	8000.0	132400.0	70.92282340844409	140000.0	-63.139871327297236	0.01356527995060293	-19.0	9.5	-0.7	0.7	200.0	-59.72254388051728	0.0	0.003931942470866594	6.544256494704568E-4	0.002	0.091683447995277	0.03	239.53991585794387	2.5E-10	0.96	1.5E-8	0.6365302050093434	0.3027345267526715	1.0E-4	0.047196800000000004	1.72E-17	0.9900000000000001	2.0E-4	4950.0	13572.096	6.0E-7	150400.0	372.5525485374325	10.0	0.172	11.5	100.0	0.3486940730556946	0.1	0.01281617719553404	17.0	26.0	1.0	0.0014542756794861575	-14.0	7.0	11.555247884504556	20.0	-75.0	65.0	20.0	-2064.7857800072425	770.0	845.0618485796438	2000.0	0.1	0.017871689338480084	271.0	0.75	-5461.731576490904	-616.428081918519	1200.0	1828.1946696727364	600.0	65.57504114216792	3000.0	693.1969691473478	130.0	4703.687735023933	24000.0	0.00298573102349309	0.105	0.5	5.764963755721743E-4	0.077	3.2	2.287150697380273E-15	1.0E-16	1.2E-15	6158.0	0.01	9.6485E16	1.0E-4	0.03	3.0E-4	0.4	4.0E-5	3.7E-4	5.0E-5	5.0E-5	1.070003513503261E-16	1.8522764511043253E-21	8.75847902347146E-17	2.2810985019487205E-15	2.287150697380273E-15	6.535190359154367E-18	1.0023155211547482E-17	1.0084597034097831E-17	5.556829353312976E-19	5.684390329085566E-14	6.388848856490843E-15	5.660705370255381E-14	8.557699602244517E-13	1.8947967763618556E-14	8.75847902347146E-15	1.1405492509743603E-15	3.178241915222643E-15	3.715541078047951E-14
40.0	7.64E-13	2.8E-13	0.08555605616369376	22.799908520641658	0.329993281025118	9858.548532624614	973.6840489660314	3026.3159510339688	0.0014314563276765857	-59.72149752530121	137.95152811322896	26.73	2600.0	-75.01470050173072	8000.0	132400.0	70.92280181926829	140000.0	-63.134650768653046	0.013566753877409715	-19.0	9.5	-0.7	0.7	200.0	-59.72149752530121	0.0	0.0039314302501413925	6.544384584564875E-4	0.002	0.09168165352248976	0.03	239.54049627047155	2.5E-10	0.96	1.5E-8	0.6372162880290007	0.3026315951033969	1.0E-4	0.047196800000000004	1.72E-17	0.9900000000000001	2.0E-4	4950.0	13572.096	6.0E-7	150400.0	372.85488199477584	10.0	0.172	11.5	100.0	0.3488737177417758	0.1	0.0128068793345207	17.0	26.0	1.0	0.0014544927636615903	-14.0	7.0	11.555274648748837	20.0	-75.0	65.0	20.0	-2064.971591021446	770.0	845.2548379360784	2000.0	0.1	0.017867515054171206	271.0	0.75	-5461.591240000992	-616.3427405421214	1200.0	1832.7638691471373	600.0	65.67465651315723	3000.0	693.6015552136517	130.0	4700.596923779171	24000.0	0.0029868784004553695	0.105	0.5	5.765499709859601E-4	0.077	3.2	2.287150397553028E-15	1.0E-16	1.2E-15	6158.0	0.01	9.6485E16	1.0E-4	0.03	3.0E-4	0.4	4.0E-5	3.7E-4	5.0E-5	5.0E-5	1.0700998036075276E-16	1.8518438155331094E-21	8.760479224087458E-17	2.2819750979479024E-15	2.287150397553028E-15	6.536482690906204E-18	1.0026946315628087E-17	1.0084594668127607E-17	5.555531446599328E-19	5.698597302628814E-14	6.3879643524083685E-15	5.6605599212323075E-14	8.554789930382823E-13	1.8995324342096048E-14	8.760479224087458E-15	1.1409875489739512E-15	3.1822344662389664E-15	3.71947306705024E-14
41.0	7.64E-13	2.8E-13	0.08557294239402746	22.799908043876123	0.32999320856481895	9858.556307563467	974.7128631666296	3025.2871368333704	0.0014333728333938216	-59.72079660658823	137.9488905185367	26.73	2600.0	-75.01470050173072	8000.0	132400.0	70.92278073867688	140000.0	-63.12943882104276	0.013567741300510968	-19.0	9.5	-0.7	0.7	200.0	-59.72079660658823	0.0	0.003931087167611663	6.544470389123259E-4	0.002	0.09168045148423079	0.03	239.54106301135857	2.5E-10	0.96	1.5E-8	0.6378979470891558	0.30252871368333706	1.0E-4	0.047196800000000004	1.72E-17	0.9900000000000001	2.0E-4	4950.0	13572.096	6.0E-7	150400.0	373.15461826004986	10.0	0.172	11.5	100.0	0.34905306071239933	0.1	0.012797598938883251	17.0	26.0	1.0	0.0014546381992598851	-14.0	7.0	11.55529257131414	20.0	-75.0	65.0	20.0	-2065.087006957312	770.0	845.4474689325396	2000.0	0.1	0.017861516167839098	271.0	0.75	-5461.496957415558	-616.2855485194241	1200.0	1837.2870724320553	600.0	65.76559907949957	3000.0	693.9899154293001	130.0	4697.40595823659	24000.0	0.0029880240036267826	0.105	0.5	5.766034881677138E-4	0.077	3.2	2.2871501079693195E-15	1.0E-16	1.2E-15	6158.0	0.01	9.6485E16	1.0E-4	0.03	3.0E-4	0.4	4.0E-5	3.7E-4	5.0E-5	5.0E-5	1.0701596139075048E-16	1.851222072637104E-21	8.762475710551274E-17	2.282850338770862E-15	2.2871501079693195E-15	6.537772798903699E-18	1.003073151307525E-17	1.0084592453740869E-17	5.553666217911311E-19	5.712661260606484E-14	6.3873715968225535E-15	5.660462203882011E-14	8.551881678400571E-13	1.9042204202021612E-14	8.762475710551273E-15	1.141425169385431E-15	3.1862256217761674E-15	3.7234031372965253E-14
42.0	7.64E-13	2.8E-13	0.08558979501135787	22.799907660767534	0.32999314105597066	9858.563897705757	975.741175896509	3024.258824103491	0.001435139719215176	-59.72041379914787	137.94625869300313	26.73	2600.0	-75.01470050173072	8000.0	132400.0	70.9227601591499	140000.0	-63.12423690855654	0.013568280612528865	-19.0	9.5	-0.7	0.7	200.0	-59.72041379914787	0.0	0.003930899805343904	6.5445172518417E-4	0.002	0.09167979499651459	0.03	239.5416162826781	2.5E-10	0.96	1.5E-8	0.638575495898701	0.3024258824103491	1.0E-4	0.047196800000000004	1.72E-17	0.9900000000000001	2.0E-4	4950.0	13572.096	6.0E-7	150400.0	373.4519343179191	10.0	0.172	11.5	100.0	0.3492320540149888	0.1	0.012788335954860397	17.0	26.0	1.0	0.00145471763518499	-14.0	7.0	11.555302357736817	20.0	-75.0	65.0	20.0	-2065.137597691126	770.0	845.6396903037819	2000.0	0.1	0.017853833555894996	271.0	0.75	-5461.445086176522	-616.2542724986191	1200.0	1841.7673712679652	600.0	65.84831497182343	3000.0	694.3631707788279	130.0	4694.123437022003	24000.0	0.002989167526160359	0.105	0.5	5.766569127621103E-4	0.077	3.2	2.2871498286747746E-15	1.0E-16	1.2E-15	6158.0	0.01	9.6485E16	1.0E-4	0.03	3.0E-4	0.4	4.0E-5	3.7E-4	5.0E-5	5.0E-5	1.0701858307981166E-16	1.8504258232777112E-21	8.764467951534247E-17	2.283723989986514E-15	2.2871498286747746E-15	6.5390603388677416E-18	1.0034509790264804E-17	1.0084590390670464E-17	5.551277469833133E-19	5.726591816141261E-14	6.387047442593347E-15	5.6604084429460764E-14	8.548974843975748E-13	1.9088639387137537E-14	8.764467951534248E-15	1.141861994993257E-15	3.1902152121525175E-15	3.727331291924665E-14
43.0	7.64E-13	2.8E-13	0.08560660988248915	22.799907371125073	0.32999307848857207	9858.571305627233	976.7689879375213	3023.231012062479	0.0014367641395606682	-59.720323884979095	137.94363327860225	26.73	2600.0	-75.01470050173072	8000.0	132400.0	70.9227400737025	140000.0	-63.119046336097	0.013568407289705013	-19.0	9.5	-0.7	0.7	200.0	-59.720323884979095	0.0	0.003930855798809612	6.5445282590494E-4	0.002	0.09167964080074899	0.03	239.54215627212344	2.5E-10	0.96	1.5E-8	0.639249224412019	0.3023231012062479	1.0E-4	0.047196800000000004	1.72E-17	0.9900000000000001	2.0E-4	4950.0	13572.096	6.0E-7	150400.0	373.746993730248	10.0	0.172	11.5	100.0	0.34941065365256213	0.1	0.01277909032925408	17.0	26.0	1.0	0.0014547362937973754	-14.0	7.0	11.5553046561756	20.0	-75.0	65.0	20.0	-2065.128509513513	770.0	845.8314550667669	2000.0	0.1	0.017844597410794503	271.0	0.75	-5461.432265056952	-616.2468546434861	1200.0	1846.2076163339882	600.0	65.92323557965184	3000.0	694.7223570127939	130.0	4690.757287562408	24000.0	0.002990308686319416	0.105	0.5	5.767102316091258E-4	0.077	3.2	2.287149559707685E-15	1.0E-16	1.2E-15	6158.0	0.01	9.6485E16	1.0E-4	0.03	3.0E-4	0.4	4.0E-5	3.7E-4	5.0E-5	5.0E-5	1.0701811211657321E-16	1.8494685609985492E-21	8.766455460089827E-17	2.2845958363480336E-15	2.287149559707685E-15	6.5403449950221715E-18	1.0038280216585694E-17	1.0084588478610763E-17	5.548405682995648E-19	5.740397832825791E-14	6.386970561677837E-15	5.660395154746284E-14	8.546069424898215E-13	1.913465944275264E-14	8.766455460089827E-15	1.1422979181740168E-15	3.1942030807750195E-15	3.731257533921332E-14
44.0	7.64E-13	2.8E-13	0.08562338321883367	22.79990717473645	0.3299930208514665	9858.578533721691	977.7963000350087	3022.2036999649913	0.0014382530716122721	-59.72050359101273	137.94101486302097	26.73	2600.0	-75.01470050173072	8000.0	132400.0	70.92272047584314	140000.0	-63.11386829851253	0.013568154108826799	-19.0	9.5	-0.7	0.7	200.0	-59.72050359101273	0.0	0.003930943752508922	6.544506259624806E-4	0.002	0.09167994898279734	0.03	239.54268315412736	2.5E-10	0.96	1.5E-8	0.6399194006217089	0.30222036999649915	1.0E-4	0.047196800000000004	1.72E-17	0.9900000000000001	2.0E-4	4950.0	13572.096	6.0E-7	150400.0	374.03994765179584	10.0	0.172	11.5	100.0	0.34958881928231667	0.1	0.012769862009398496	17.0	26.0	1.0	0.0014546990021910842	-14.0	7.0	11.555300062346497	20.0	-75.0	65.0	20.0	-2065.0644967021617	770.0	846.0227201930605	2000.0	0.1	0.01783392805582709	271.0	0.75	-5461.455392418301	-616.2613985438763	1200.0	1850.610436274448	600.0	65.9907770540492	3000.0	695.0684311855903	130.0	4687.314818266499	24000.0	0.002991447225568267	0.105	0.5	5.767634326524715E-4	0.077	3.2	2.2871493010995674E-15	1.0E-16	1.2E-15	6158.0	0.01	9.6485E16	1.0E-4	0.03	3.0E-4	0.4	4.0E-5	3.7E-4	5.0E-5	5.0E-5	1.0701479487496303E-16	1.848362756472725E-21	8.76843779025818E-17	2.285465680334156E-15	2.2871493010995674E-15	6.541626477918893E-18	1.0042041938126504E-17	1.0084586717220817E-17	5.545088269418175E-19	5.754087483881788E-14	6.387121299102206E-15	5.6604191246497396E-14	8.543165419061037E-13	1.9180291612939295E-14	8.76843779025818E-15	1.142732840167078E-15	3.1981890831600693E-15	3.735181866133734E-14
45.0	7.64E-13	2.8E-13	0.08564011155007055	22.79990707136971	0.3299929681324373	9858.585584215125	978.8231129006335	3021.1768870993665	0.001439613298526878	-59.72093143944952	137.9384039838258	26.73	2600.0	-75.01470050173072	8000.0	132400.0	70.9227013595353	140000.0	-63.108703889045685	0.01356755134846851	-19.0	9.5	-0.7	0.7	200.0	-59.72093143944952	0.0	0.003931153162675735	6.544453883164498E-4	0.002	0.09168068271418191	0.03	239.54319709089324	2.5E-10	0.96	1.5E-8	0.6405862722153712	0.30211768870993666	1.0E-4	0.047196800000000004	1.72E-17	0.9900000000000001	2.0E-4	4950.0	13572.096	6.0E-7	150400.0	374.3309357686956	10.0	0.172	11.5	100.0	0.34976651393670344	0.1	0.012760650943131455	17.0	26.0	1.0	0.001454610221281706	-14.0	7.0	11.55528912399236	20.0	-75.0	65.0	20.0	-2064.9499508017752	770.0	846.2134463057299	2000.0	0.1	0.01782193669661886	271.0	0.75	-5461.511606172153	-616.2961563134119	1200.0	1854.9782551915048	600.0	66.05133997997685	3000.0	695.4022776827228	130.0	4683.802766607196	24000.0	0.002992582906805186	0.105	0.5	5.768165048548862E-4	0.077	3.2	2.2871490528756886E-15	1.0E-16	1.2E-15	6158.0	0.01	9.6485E16	1.0E-4	0.03	3.0E-4	0.4	4.0E-5	3.7E-4	5.0E-5	5.0E-5	1.0700885893153211E-16	1.8471199353908753E-21	8.770414533924756E-17	2.2863333407991623E-15	2.2871490528756886E-15	6.5429045224253905E-18	1.0045794171832456E-17	1.0084585106127284E-17	5.5413598061726265E-19	5.767668306549738E-14	6.387481539238347E-15	5.660477386300619E-14	8.540262824452488E-13	1.922556102183246E-14	8.770414533924755E-15	1.1431666703995811E-15	3.2021730860260268E-15	3.739104291280421E-14
46.0	7.64E-13	2.8E-13	0.08565679169977476	22.799907060774864	0.3299929203182963	9858.59245917877	979.849427214981	3020.150572785019	0.0014408513963582875	-59.721587609717965	137.93580113231744	26.73	2600.0	-75.01470050173072	8000.0	132400.0	70.92268271916214	140000.0	-63.10355410714845	0.013566626975630868	-19.0	9.5	-0.7	0.7	200.0	-59.721587609717965	0.0	0.003931474346418138	6.5443735567577E-4	0.002	0.09168180801360916	0.03	239.54369823334585	2.5E-10	0.96	1.5E-8	0.64125006810699	0.3020150572785019	1.0E-4	0.047196800000000004	1.72E-17	0.9900000000000001	2.0E-4	4950.0	13572.096	6.0E-7	150400.0	374.62008716571614	10.0	0.172	11.5	100.0	0.3499437037653477	0.1	0.012751457078768024	17.0	26.0	1.0	0.001454474072845184	-14.0	7.0	11.555272344936618	20.0	-75.0	65.0	20.0	-2064.78892777115	770.0	846.4035973989513	2000.0	0.1	0.017808726114501353	271.0	0.75	-5461.5982653077235	-616.3495167654102	1200.0	1859.313308733423	600.0	66.1053091953645	3000.0	695.724713779229	130.0	4680.227343438109	24000.0	0.002993715512727276	0.105	0.5	5.768694381197777E-4	0.077	3.2	2.2871488150555487E-15	1.0E-16	1.2E-15	6158.0	0.01	9.6485E16	1.0E-4	0.03	3.0E-4	0.4	4.0E-5	3.7E-4	5.0E-5	5.0E-5	1.0700051447225736E-16	1.8457507503240247E-21	8.772385317914198E-17	2.287198651723639E-15	2.2871488150555487E-15	6.544178885862792E-18	1.0049536200098653E-17	1.0084583644927136E-17	5.537252250972074E-19	5.781147252112006E-14	6.388034583255533E-15	5.66056720247471E-14	8.537361639148692E-13	1.9270490840373352E-14	8.772385317914198E-15	1.1435993258618195E-15	3.2061549664525147E-15	3.7430248119612276E-14
47.0	7.64E-13	2.8E-13	0.08567342076287357	22.799907142685406	0.32999287739496547	9858.599160541124	980.8752436299602	3019.12475637004	0.0014419737242172517	-59.722453811123366	137.93320675709523	26.73	2600.0	-75.01470050173072	8000.0	132400.0	70.92266454949383	140000.0	-63.098419865708976	0.013565406818794342	-19.0	9.5	-0.7	0.7	200.0	-59.722453811123366	0.0	0.003931898376714493	6.544267520475474E-4	0.002	0.0916832935271581	0.03	239.5441867220077	2.5E-10	0.96	1.5E-8	0.6419109998526017	0.301912475637004	1.0E-4	0.047196800000000004	1.72E-17	0.9900000000000001	2.0E-4	4950.0	13572.096	6.0E-7	150400.0	374.9075211278215	10.0	0.172	11.5	100.0	0.350120357796304	0.1	0.012742280365076193	17.0	26.0	1.0	0.0014542943646402577	-14.0	7.0	11.555250188764681	20.0	-75.0	65.0	20.0	-2064.5851731469675	770.0	846.5931405786772	2000.0	0.1	0.017794391306425704	271.0	0.75	-5461.712932858494	-616.4199945693402	1200.0	1863.6176588963065	600.0	66.15305373631207	3000.0	696.0364947672228	130.0	4676.5942738470585	24000.0	0.0029948448443176626	0.105	0.5	5.769222232187582E-4	0.077	3.2	2.2871485876533277E-15	1.0E-16	1.2E-15	6158.0	0.01	9.6485E16	1.0E-4	0.03	3.0E-4	0.4	4.0E-5	3.7E-4	5.0E-5	5.0E-5	1.0698995559656774E-16	1.8442650470462463E-21	8.774349801302558E-17	2.288061461058694E-15	2.2871485876533277E-15	6.545449346283541E-18	1.0053267365767826E-17	1.0084582333190146E-17	5.5327951411387375E-19	5.794530731915759E-14	6.388765036734625E-15	5.6606860474255005E-14	8.534461861306829E-13	1.9315102439719195E-14	8.774349801302557E-15	1.144030730529347E-15	3.210134611101716E-15	3.746943430666448E-14
48.0	7.64E-13	2.8E-13	0.08568999608479556	22.79990731681972	0.32999283934755236	9858.605690099022	981.9005627710147	3018.099437228985	0.0014429864172482746	-59.7235131653386	137.93062126735356	26.73	2600.0	-75.01470050173072	8000.0	132400.0	70.92264684565761	140000.0	-63.09330199773426	0.013563914728335836	-19.0	9.5	-0.7	0.7	200.0	-59.7235131653386	0.0	0.003932417022744142	6.544137841674589E-4	0.002	0.09168511032562009	0.03	239.54466268780578	2.5E-10	0.96	1.5E-8	0.6425692629591373	0.30180994372289854	1.0E-4	0.047196800000000004	1.72E-17	0.9900000000000001	2.0E-4	4950.0	13572.096	6.0E-7	150400.0	375.1933478810857	10.0	0.172	11.5	100.0	0.3502964477152198	0.1	0.012733120751254415	17.0	26.0	1.0	0.0014540746137403499	-14.0	7.0	11.555223082171418	20.0	-75.0	65.0	20.0	-2064.3421453640094	770.0	846.7820458228086	2000.0	0.1	0.017779020075705212	271.0	0.75	-5461.8533601923655	-616.5062203000757	1200.0	1867.893207646217	600.0	66.19492689003792	3000.0	696.3383186871944	130.0	4672.908834823996	24000.0	0.0029959707194460033	0.105	0.5	5.769748517246334E-4	0.077	3.2	2.287148370678299E-15	1.0E-16	1.2E-15	6158.0	0.01	9.6485E16	1.0E-4	0.03	3.0E-4	0.4	4.0E-5	3.7E-4	5.0E-5	5.0E-5	1.0697736152583352E-16	1.8426719257610212E-21	8.776307672931633E-17	2.2889216296567463E-15	2.287148370678299E-15	6.5467157008783814E-18	1.005698706750287E-17	1.0084581170461201E-17	5.528015777283064E-19	5.807824659728094E-14	6.389658706535479E-15	5.6608315906020266E-14	8.531563489158895E-13	1.935941553242698E-14	8.776307672931633E-15	1.1444608148283732E-15	3.2141119154971604E-15	3.7508601497852763E-14
49.0	7.64E-13	2.8E-13	0.08570651524218917	22.79990758288235	0.32999280616041965	9858.612049527856	982.9253852391608	3017.0746147608393	0.0014438953820469103	-59.724750097958434	137.92804503592924	26.73	2600.0	-75.01470050173072	8000.0	132400.0	70.92262960311002	140000.0	-63.08820126252841	0.013562172725197042	-19.0	9.5	-0.7	0.7	200.0	-59.724750097958434	0.0	0.003933022695083591	6.543986428208061E-4	0.002	0.09168723171760886	0.03	239.5451262528165	2.5E-10	0.96	1.5E-8	0.6432250380946248	0.30170746147608396	1.0E-4	0.047196800000000004	1.72E-17	0.9900000000000001	2.0E-4	4950.0	13572.096	6.0E-7	150400.0	375.477669277621	10.0	0.172	11.5	100.0	0.35047194766110623	0.1	0.012723978186910899	17.0	26.0	1.0	0.0014538180681937867	-14.0	7.0	11.555191418008572	20.0	-75.0	65.0	20.0	-2064.063037362303	770.0	846.9702857594514	2000.0	0.1	0.017762693577494763	271.0	0.75	-5462.017472519581	-616.6069313010066	1200.0	1872.141709459229	600.0	66.23126633919927	3000.0	696.6308306947325	130.0	4669.175889997152	24000.0	0.0029970929715740875	0.105	0.5	5.770273159494522E-4	0.077	3.2	2.287148164135212E-15	1.0E-16	1.2E-15	6158.0	0.01	9.6485E16	1.0E-4	0.03	3.0E-4	0.4	4.0E-5	3.7E-4	5.0E-5	5.0E-5	1.0696289772308146E-16	1.840979797636396E-21	8.778258649110758E-17	2.2897790302826028E-15	2.287148164135212E-15	6.547977764503253E-18	1.0060694755506891E-17	1.0084580156262426E-17	5.522939392909187E-19	5.821034490726732E-14	6.390702506099462E-15	5.6610016816288345E-14	8.52866652100594E-13	1.940344830242244E-14	8.778258649110758E-15	1.1448895151413014E-15	3.2180867833559097E-15	3.754774971613595E-14
50.0	7.64E-13	2.8E-13	0.08572297602509403	22.79990794056522	0.32999277781724934	9858.618240390984	983.9497116128654	3016.0502883871345	0.001444706294182001	-59.726150238404266	137.92547840211878	26.73	2600.0	-75.01470050173072	8000.0	132400.0	70.92261281761135	140000.0	-63.0831183514035	0.013560201138634083	-19.0	9.5	-0.7	0.7	200.0	-59.726150238404266	0.0	0.003933708395344972	6.543815040626856E-4	0.002	0.09168963307717876	0.03	239.54557753095182	2.5E-10	0.96	1.5E-8	0.6438784922072726	0.3016050288387135	1.0E-4	0.047196800000000004	1.72E-17	0.9900000000000001	2.0E-4	4950.0	13572.096	6.0E-7	150400.0	375.7605794287993	10.0	0.172	11.5	100.0	0.35064683403748287	0.1	0.012714852622044465	17.0	26.0	1.0	0.0014535277271245518	-14.0	7.0	11.55515555806213	20.0	-75.0	65.0	20.0	-2063.7507966029584	770.0	847.1578354619122	2000.0	0.1	0.01774548682257859	271.0	0.75	-5462.203355521688	-616.7209632898616	1200.0	1876.3647828681592	600.0	66.26239438303683	3000.0	696.9146270915849	130.0	4665.399921669958	24000.0	0.002998211448558717	0.105	0.5	5.770796088872342E-4	0.077	3.2	2.2871479680246478E-15	1.0E-16	1.2E-15	6158.0	0.01	9.6485E16	1.0E-4	0.03	3.0E-4	0.4	4.0E-5	3.7E-4	5.0E-5	5.0E-5	1.0694671693024608E-16	1.8391964370190797E-21	8.780202471492069E-17	2.2906335466988597E-15	2.2871479680246478E-15	6.549235368317184E-18	1.006438992756499E-17	1.0084579290095141E-17	5.517589311057239E-19	5.834165257402164E-14	6.39188436844962E-15	5.661194336447829E-14	8.525770955212751E-13	1.944721752467388E-14	8.780202471492069E-15	1.1453167733494299E-15	3.2220591259702357E-15	3.758687898361146E-14
51.0	7.64E-13	2.8E-13	0.08573937642045874	22.799908389548705	0.32999275430110236	9858.624264148413	984.9735424497769	3015.0264575502233	0.0014454245975240912	-59.727700327525014	137.92292167428212	26.73	2600.0	-75.01470050173072	8000.0	132400.0	70.92259648520219	140000.0	-63.07805389295766	0.013558018733823163	-19.0	9.5	-0.7	0.7	200.0	-59.727700327525014	0.0	0.003934467669874459	6.543625303450514E-4	0.002	0.09169229168479655	0.03	239.54601662859173	2.5E-10	0.96	1.5E-8	0.644529779560365	0.30150264575502234	1.0E-4	0.047196800000000004	1.72E-17	0.9900000000000001	2.0E-4	4950.0	13572.096	6.0E-7	150400.0	376.04216529070953	10.0	0.172	11.5	100.0	0.35082108533777046	0.1	0.012705744007026893	17.0	26.0	1.0	0.001453206359379214	-14.0	7.0	11.555115835586234	20.0	-75.0	65.0	20.0	-2063.4081436062725	770.0	847.3446722592053	2000.0	0.1	0.017727469142741547	271.0	0.75	-5462.409243012937	-616.8472426430129	1200.0	1880.5639210969805	600.0	66.28861822245597	3000.0	697.1902590475589	130.0	4661.5850603719955	24000.0	0.002999326011544769	0.105	0.5	5.771317241610409E-4	0.077	3.2	2.287147782343343E-15	1.0E-16	1.2E-15	6158.0	0.01	9.6485E16	1.0E-4	0.03	3.0E-4	0.4	4.0E-5	3.7E-4	5.0E-5	5.0E-5	1.0692896012884244E-16	1.837329029666948E-21	8.782138905106548E-17	2.2914850728202036E-15	2.287147782343343E-15	6.5504883585230484E-18	1.0068072125384262E-17	1.008457857144169E-17	5.511987089000844E-19	5.847221602623145E-14	6.3931931662228625E-15	5.661407724530172E-14	8.522876790202971E-13	1.9490738675410483E-14	8.782138905106547E-15	1.1457425364101018E-15	3.2260288616352356E-15	3.762598932158148E-14
52.0	7.64E-13	2.8E-13	0.08575571459690523	22.799908929502685	0.3299927355944732	9858.630122164808	985.9968782883218	3014.0031217116784	0.0014460555051144593	-59.729388132293415	137.9203751322491	26.73	2600.0	-75.01470050173072	8000.0	132400.0	70.92258060218164	140000.0	-63.07300845795324	0.013555642830045182	-19.0	9.5	-0.7	0.7	200.0	-59.729388132293415	0.0	0.0039352945671645816	6.543418715578294E-4	0.002	0.0916951865806089	0.03	239.54644364516795	2.5E-10	0.96	1.5E-8	0.6451790426893578	0.30140031217116786	1.0E-4	0.047196800000000004	1.72E-17	0.9900000000000001	2.0E-4	4950.0	13572.096	6.0E-7	150400.0	376.32250720548194	10.0	0.172	11.5	100.0	0.3509946819838765	0.1	0.012696652292586577	17.0	26.0	1.0	0.0014528565208194145	-14.0	7.0	11.555072557617258	20.0	-75.0	65.0	20.0	-2063.0375891179847	770.0	847.5307755609197	2000.0	0.1	0.017708704620727652	271.0	0.75	-5462.633505552806	-616.9847793001637	1200.0	1884.7405018570155	600.0	66.31023029765684	3000.0	697.4582360375317	130.0	4657.735112119633	24000.0	0.003000436533941761	0.105	0.5	5.771836559740573E-4	0.077	3.2	2.287147607084499E-15	1.0E-16	1.2E-15	6158.0	0.01	9.6485E16	1.0E-4	0.03	3.0E-4	0.4	4.0E-5	3.7E-4	5.0E-5	5.0E-5	1.0690975742954785E-16	1.8353842173112558E-21	8.784067736548891E-17	2.2923335119315055E-15	2.287147607084499E-15	6.55173659520356E-18	1.0071740931209936E-17	1.0084577999767102E-17	5.506152651933767E-19	5.860207810095918E-14	6.394618638131976E-15	5.661640157073956E-14	8.519984024454572E-13	1.953402603365306E-14	8.784067736548891E-15	1.1461667559657527E-15	3.2299959151190344E-15	3.7665080750613894E-14
