time	compartment	cLm	cLc	cLn	cTm	cTc	cTn	cXm	cXc	cXn	cYm	cYc	cYn	cPn	q1	n1	a	g1	m1	k1	p1	r1	r2	m2	k2	m3	k3	n2	b	g2	g3	c	m4	k4	p2	r3	r4	m5	m6	k5	m7	m8	k6	n3	d	g4	m9	k7	p3	r5	r6	m10	k8	m11	k9	q2	n4	n5	g5	g6	f	e	m12	k10	p4	r7	r8	m13	k11	m14	k12	p5	k13	q3	m15	Lmax	Lmin	CP	dayLength	one11	two11	three11	one12	three12	four12	one13	three13	one14	two14	one15	three15	four15	one16	three16	one17	two17	one18	three18	four18	one19	three19	one20	two20	one21	three21	four21	one22	three22	one23	two23	three23
64.0	1.0	0.10751894342765782	0.0030424207769542667	0.015436039870428036	1.7118916782230678	23.833493100713724	1.8648130700873833	0.13508226209448648	0.9708320915136414	0.2806779590983376	0.01036702418361628	0.00441369325818435	0.0312892548843507	0.7010597542116906	2.4514	5.1694	3.3064	0.876738488	1.5283	1.817	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.036805783	0.26593318	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.538811228	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.40178	0.0857	0.1649	1.17803247	0.064455137	1.0237	3.6064	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.0	1.2	1.0	0.0	24.0	12.0	-0.0	0.11693740622830293	0.0853830001526645	0.08918696357324216	0.0026040599261412094	0.03967423610375439	0.051223108927035126	0.04407374832561035	1.3087616611088186	1.5272549843628005	7.402219616636545	4.011026432450953	2.8474050332056193	7.545683915685965	3.3640603099542887	0.20833584479658274	0.2040930968683562	0.29002161671686244	0.9267144175549812	0.129461541079566	1.0050053811349213	0.05397051601188472	0.021455710166818007	0.025591972673746733	0.0025762055096286455	0.00626410882784701	3.2483883388449963E-4	0.009764413595081237	0.010408815648413915	0.5	0.44252775494838537	-0.0
65.0	1.0	0.1436653092746464	0.0040681661348842026	0.02072805231231868	1.467708234825943	24.37183351754376	1.9806686020306417	0.1382235518179772	1.0524540484291207	0.30495560464061583	0.007493642068107758	0.0033694465253626287	0.02489012370314072	0.748616590089389	2.4514	5.1694	3.3064	0.876738488	1.5283	1.817	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.036805783	0.26593318	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.538811228	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.40178	0.0857	0.1649	1.17803247	0.064455137	1.0237	3.6064	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.0	1.2	1.0	0.0	24.0	12.0	-0.0	0.1527523673558348	0.11198427958398993	0.11917037404331919	0.0034968224250881614	0.053015622243672705	0.0684928654967509	0.05894232647327331	1.12444566129115	1.388528845678083	6.346370407387377	4.260220096107707	2.8539164993191517	7.716122491654354	3.399417108583383	0.2108461481366935	0.20874124688424392	0.296765965753197	1.0068719198419211	0.1336689861004806	1.0895004309338256	0.05855703244122663	0.01671500977923226	0.018529346170433877	0.0018621700539247779	0.004983002765368772	2.481259720516838E-4	0.007454226548059743	0.008308983725956929	0.5	0.4610141947247084	-0.0
66.0	1.0	0.18899700665477004	0.005358875364350743	0.027560908769512053	1.1976482776788608	23.89160264961854	1.9720797442057652	0.13937821885209448	1.1308662239318186	0.3285333983890179	0.006465717756557438	0.002668359921814837	0.019661650229988656	0.781129500228498	2.4514	5.1694	3.3064	0.876738488	1.5283	1.817	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.036805783	0.26593318	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.538811228	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.40178	0.0857	0.1649	1.17803247	0.064455137	1.0237	3.6064	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.0	1.2	1.0	0.0	24.0	12.0	-0.0	0.19380198656616945	0.14399030721993236	0.15677301702013174	0.004649525309416683	0.06977849538955806	0.09022363329681843	0.07796160408251702	0.9442891033642085	1.2141793987353384	5.178631152683394	4.2417463218121805	2.8481205656479958	7.56408139886923	3.396914325414632	0.2106704147527282	0.21044870581964345	0.2992450358754468	1.0847187214610203	0.1373504204625771	1.1706727150142184	0.06299911046261122	0.015677596178664883	0.01599708522334023	0.0016067308625045235	0.0039362623760437285	1.9657331203905962E-4	0.005903212655030964	0.006582371671168364	0.5	0.47314191231117686	-0.0
67.0	1.0	0.24297493248900942	0.006900845827227014	0.03593621837281335	0.9404086278880646	22.422783999230298	1.8337226636072674	0.13863926763365803	1.2035158604351812	0.3506188216727941	0.006819913545962807	0.0022419421984484337	0.015647389528151825	0.8036425693849679	2.4514	5.1694	3.3064	0.876738488	1.5283	1.817	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.036805783	0.26593318	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.538811228	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.40178	0.0857	0.1649	1.17803247	0.064455137	1.0237	3.6064	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.0	1.2	1.0	0.0	24.0	12.0	-0.0	0.2381730274007141	0.180263644700897	0.20154770649963333	0.006062440039493611	0.0897684800992144	0.1161847106009422	0.10100416346173875	0.7831865328203851	1.0231849841633978	4.066326906987991	3.944154077152872	2.8290204932280134	7.099053414156312	3.3539488769938988	0.2076071809026546	0.20935605269682833	0.2976585076094638	1.1576381635170643	0.14048528302946406	1.2458796187224994	0.06714914353006582	0.017934484068522327	0.016869974420580948	0.0016947485161717575	0.0031326073835359954	1.651984055507084E-4	0.00495984872562747	0.005250008320763315	0.5	0.48130894102433747	-0.0
68.0	1.0	0.30413673202906627	0.00865430217905765	0.045729110368040504	0.7256339497677293	20.130285493565562	1.5837480012924752	0.1356936447776147	1.2677637184827697	0.37044849399313456	0.008794507328237507	0.0020820875761417943	0.012804589288831571	0.8193633490623313	2.4514	5.1694	3.3064	0.876738488	1.5283	1.817	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.036805783	0.26593318	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.538811228	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.40178	0.0857	0.1649	1.17803247	0.064455137	1.0237	3.6064	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.0	1.2	1.0	0.0	24.0	12.0	-0.0	0.28308543463325503	0.21913352427563004	0.2522814192181105	0.007714500919088433	0.11245253027495479	0.14570642777726833	0.12757663630524246	0.6535688955381982	0.8409040936218082	3.1376411987956616	3.4064835759799847	2.794307894040941	6.373248387262857	3.261150871983633	0.20071030234373607	0.2049980985290965	0.2913342553375387	1.2231097926171324	0.14306105889677312	1.312389001373363	0.07086636827610124	0.024769514978740234	0.021729697742242402	0.0021854350710670202	0.0025634787756240803	1.53432870978127E-4	0.004606202344698491	0.004302905432513895	0.5	0.4869039637326052	-0.0
69.0	1.0	0.3696185862233359	0.010539777536344466	0.05661389565441448	0.5691911646265425	17.27397618549461	1.2607030265355934	0.12964376237801045	1.3200802593158019	0.3870675426772203	0.013247679846580323	0.002254260334790859	0.011159278327826387	0.8304038957707071	2.4514	5.1694	3.3064	0.876738488	1.5283	1.817	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.036805783	0.26593318	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.538811228	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.40178	0.0857	0.1649	1.17803247	0.064455137	1.0237	3.6064	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.0	1.2	1.0	0.0	24.0	12.0	-0.0	0.3245158533236845	0.25833864620202585	0.3065986172722571	0.009550764196899722	0.13678812099081	0.17745085653515633	0.15665378552482018	0.5674988875284861	0.6924460190615771	2.4611825958451696	2.7116461397754077	2.7399347247974393	5.468940860327594	3.099929760411825	0.18794303312030594	0.1960354538215131	0.27834515782558844	1.2779809056573783	0.14503521988573922	1.366547084443718	0.0739752475831599	0.03860867083053225	0.03264911017848658	0.00329204844187521	0.002234087521230843	1.661049530557798E-4	0.004987100138657817	0.003753402802547868	0.5	0.49078150263625236	-0.0
70.0	1.0	0.43427537333796684	0.012412923966304062	0.0679218578764067	0.4766044895961252	14.171113717588932	0.9183311791122092	0.11883596215656325	1.354979773917087	0.3990344926287372	0.020245936112299356	0.00282864802205181	0.010866825202988673	0.8381880145918413	2.4514	5.1694	3.3064	0.876738488	1.5283	1.817	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.036805783	0.26593318	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.538811228	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.40178	0.0857	0.1649	1.17803247	0.064455137	1.0237	3.6064	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.0	1.2	1.0	0.0	24.0	12.0	-0.0	0.3565172797757044	0.2948120256334266	0.3602314221838435	0.01145841742374981	0.16090695479147213	0.2089877117738851	0.18636274608793385	0.5369134847157382	0.5974111285377898	2.0608378130136455	1.9752385331524507	2.660060769616157	4.4865746029886555	2.843035115878195	0.16610978881214028	0.17998373292776618	0.2551408107501413	1.3174921843123015	0.14629523918153345	1.4026750619589683	0.07621021704949145	0.057015776697619085	0.04969694635249457	0.00503111512390639	0.0021755384056383322	2.083631846096857E-4	0.0062578180191852194	0.0036556248713729474	0.5	0.49349010508808816	-0.0
71.0	1.0	0.48942253103661354	0.01402783051701811	0.07841103672341745	0.44546037815124806	11.171316684415341	0.6167526607831312	0.1014792756853594	1.3642632129645966	0.40414117930797816	0.026098727814574	0.0035831470927027713	0.011911043602452211	0.8436911499814697	2.4514	5.1694	3.3064	0.876738488	1.5283	1.817	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.036805783	0.26593318	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.538811228	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.40178	0.0857	0.1649	1.17803247	0.064455137	1.0237	3.6064	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.0	1.2	1.0	0.0	24.0	12.0	-0.0	0.37072889367712686	0.32430504130007676	0.40597598949487096	0.013227941895240524	0.18165471377549863	0.23617676293367204	0.21347721320863844	0.5596590718561623	0.5641332683139785	1.9261706751259966	1.3265732980784368	2.548977593214743	3.536838862285897	2.473896970106302	0.13335439714606592	0.15409660726843105	0.2178760048964666	1.3343529317211513	0.14662310625617087	1.4122852780609503	0.077163021508285	0.06764934029987234	0.06385009943543067	0.006485533861921639	0.0023845909292109324	2.6383205407467614E-4	0.00792699631318634	0.004004601503058731	0.5	0.4953925547835069	-0.0
72.0	1.0	0.5303109051357212	0.015033607293485225	0.08606305047960379	0.4593296182822675	8.596838851540399	0.3992172358654348	0.07855235768964199	1.3393027652538456	0.39975894820136054	0.031430125936522085	0.004091531190292997	0.013625264059459134	0.842454632664388	2.4514	5.1694	3.3064	0.876738488	1.5283	1.817	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.036805783	0.26593318	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.538811228	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.40178	0.0857	0.1649	1.17803247	0.064455137	1.0237	3.6064	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.0	1.2	1.0	0.0	24.0	12.0	2.0651932865134808	0.3585131455559147	0.3452777195154134	0.43989289581008073	0.014518836615909159	0.1945551441097954	0.2531103224753053	0.23299426804316875	0.6069640023065124	0.5790371331057095	1.9861412694525244	0.8586763526229637	2.405805992612162	2.72175918039769	2.010917251543035	0.09566949258222779	0.11969405407303786	0.16865191195966134	1.3198841192764321	0.14573466644467722	1.3864462225907808	0.07634541963530052	0.9678431153803846	0.0766605788031473	0.007810386295225738	0.0027277778647037186	3.0118137711363283E-4	0.009051694452285198	0.004576623899491812	0.0	0.4949659801640168	0.842454632664388
73.0	1.0	1.3041060495601766	0.03764248200066483	0.20504610389356462	0.5257802107089279	6.673470228212985	0.27112585735539985	0.056245948416597795	1.278627594650858	0.3846885173491497	0.1174766257230442	0.016662035175705036	0.03014458888714095	0.14524496035023404	2.4514	5.1694	3.3064	0.876738488	1.5283	1.817	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.036805783	0.26593318	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.538811228	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.40178	0.0857	0.1649	1.17803247	0.064455137	1.0237	3.6064	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.0	1.2	1.0	0.0	24.0	12.0	0.35605349580256374	0.3183709301049662	0.6385765955705603	1.0817559681101665	0.03459127772684435	0.48026961877610796	0.6337601197077933	0.5105302265348333	0.7649635015446253	0.6485942045627272	2.273473631105404	0.5831646065857296	2.24891747504092	2.112820674252231	1.6250847351422255	0.06583581403198971	0.08599370708453277	0.12076005125043546	1.2701260777316876	0.1434797577508506	1.3236352859825682	0.07353057213988004	0.14010391651901363	0.2731916042797604	0.029192941492176484	0.006034946695205618	0.00121813969314892	0.03686142041921225	0.010034275727342534	0.0	0.1295629848521443	0.14524496035023404
74.0	1.0	1.1318212064364346	0.03323037346878975	0.2247469602960377	0.6372068837518182	5.594262046827025	0.20619959870579155	0.03982985634653928	1.1910652734457066	0.3607531057935007	0.03989480012863603	0.010318011096285122	0.040561791027910736	0.0206679067619277	2.4514	5.1694	3.3064	0.876738488	1.5283	1.817	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.036805783	0.26593318	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.538811228	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.40178	0.0857	0.1649	1.17803247	0.064455137	1.0237	3.6064	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.0	1.2	1.0	0.0	24.0	12.0	0.05066530663618957	0.2605172338784881	0.586594516487207	0.9388456907390225	0.03791481220194155	0.42514767181554936	0.5594765368325849	0.5522386449838609	0.857612833456006	0.7587679605373601	2.755282565342862	0.4435147168562871	2.129192653506809	1.7711433640254362	1.3675829476807355	0.04866013241262655	0.061046857609942724	0.08551470157601983	1.191098529398401	0.1399654767850662	1.2329907710709953	0.06904994731180426	0.06528690232075716	0.09684129460796728	0.009913857831966053	0.00812047056378773	7.569426835695495E-4	0.022826535948311577	0.013425721100837725	0.0	0.020317965252403727	0.0206679067619277
75.0	1.0	0.8459694130958092	0.024904252754057634	0.17582722639118276	0.7261095692476395	5.17336064743338	0.1821008080994107	0.031053141992348394	1.090703370897882	0.3318130321948525	0.02781721734919218	0.007015388417734277	0.03789384294039534	0.002817734508705625	2.4514	5.1694	3.3064	0.876738488	1.5283	1.817	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.036805783	0.26593318	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.538811228	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.40178	0.0857	0.1649	1.17803247	0.064455137	1.0237	3.6064	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.0	1.2	1.0	0.0	24.0	12.0	0.006907394374640969	0.20002232263834363	0.4855087886763531	0.7017316281629737	0.02966205309219253	0.32029293661728575	0.4192954706431406	0.4465876979552662	0.9230280411673925	0.8413339728011874	3.139697777426793	0.3916806281410225	2.0736532851691347	1.6378859809774082	1.2574706021520419	0.04205656200691057	0.047658259798488534	0.066671095857572	1.0955470883977443	0.13550590554882178	1.1290961295534874	0.06361604510771317	0.06776476145455897	0.06798783480984362	0.006912578511274256	0.0075863473566671474	5.155853807429019E-4	0.01552014379655354	0.012560787699255224	0.0	0.002811133651789599	0.002817734508705625
76.0	1.0	0.5914727593876171	0.017402280845010398	0.12178196891294162	0.8048894847686414	5.17245732211714	0.17968467821004822	0.027787072685094266	0.9894305317786706	0.30168838582999535	0.03220667383362853	0.006406175617972112	0.03350230270665816	3.817154169136476E-4	2.4514	5.1694	3.3064	0.876738488	1.5283	1.817	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.036805783	0.26593318	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.538811228	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.40178	0.0857	0.1649	1.17803247	0.064455137	1.0237	3.6064	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.0	1.2	1.0	0.0	24.0	12.0	9.357371730221158E-4	0.14756037798175717	0.37531992614354287	0.4906266539120284	0.02054461815561325	0.2248717331991667	0.2929900209908486	0.32127234485852724	0.9882933756024465	0.9108671720090116	3.4803421321396053	0.3864837743619927	2.0735277384036097	1.6375999881822865	1.2459287016366387	0.041390784115156475	0.04266686531844881	0.05965884505489738	0.9960845434948956	0.13045681338256085	1.0242584864972797	0.057940536434342015	0.08609423853650448	0.07852003031686976	0.00800335844765669	0.006707161001872963	4.709687518926727E-4	0.014172382319639703	0.01113161363078636	0.0	3.815940333090507E-4	3.817154169136476E-4
77.0	1.0	0.39512153051212473	0.011612350717277684	0.07983194106230833	0.8848443761956394	5.453939562377432	0.19095795858264253	0.027991091028670433	0.8945875634317565	0.2729202402140694	0.04155068908418486	0.006877980261808915	0.030989269000916517	5.166560409772844E-5	2.4514	5.1694	3.3064	0.876738488	1.5283	1.817	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.036805783	0.26593318	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.538811228	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.40178	0.0857	0.1649	1.17803247	0.064455137	1.0237	3.6064	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.0	1.2	1.0	0.0	24.0	12.0	1.266530618851715E-4	0.106801286677154	0.27297968341815315	0.32775330955980747	0.013467648457211413	0.15060570340906895	0.19550902038130227	0.21711798953875314	1.06270368884362	0.9781982320043467	3.8260670826699443	0.4107314731154058	2.111310238250788	1.7267172654486949	1.2989787357927713	0.0444924463997185	0.04297880280696452	0.06009687243855542	0.901100757114793	0.12513299929186347	0.9260770456645542	0.05250223220590611	0.11153043809656628	0.10076656689792858	0.010325346237419939	0.006204051653983487	5.055246754988074E-4	0.015216155733199862	0.010310704022265875	0.0	5.1663379747958105E-5	5.166560409772844E-5
78.0	1.0	0.2569997735378728	0.007543016672409178	0.05095268439280372	0.9782513297503025	5.965417475339408	0.21371208481942727	0.030618215451057414	0.8105460651779661	0.24702317236137808	0.05310406327668531	0.007929493754332148	0.030899245551449774	6.992188303194181E-6	2.4514	5.1694	3.3064	0.876738488	1.5283	1.817	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.036805783	0.26593318	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.538811228	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.40178	0.0857	0.1649	1.17803247	0.064455137	1.0237	3.6064	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.0	1.2	1.0	0.0	24.0	12.0	1.7140650406450217E-5	0.0772578865086209	0.18937936199864233	0.2131813121496655	0.008595717857065987	0.09808196553487052	0.12699649160168267	0.14159017823987255	1.1572657855889392	1.0530179658799215	4.229958749840308	0.4596733232381061	2.1737146556083755	1.8886511726924566	1.4001504231912762	0.05069987904180033	0.04699386570019778	0.06573730857342026	0.815596408185562	0.11984289001711489	0.8390772866722305	0.04759125654358055	0.14001645316173328	0.12795090276998805	0.013196359724256299	0.006186028959400245	5.824756663109198E-4	0.01754241903270901	0.010281255230930337	0.0	6.992147561183854E-6	6.992188303194181E-6
79.0	1.0	0.16645621449506756	0.004876970921637812	0.03235666713074219	1.0958974817552842	6.721800224755911	0.2498576100394551	0.03543614079648941	0.7403206395788917	0.2249811430532692	0.06502497999987053	0.009315233583260935	0.03299993264793294	9.462764508669641E-7	2.4514	5.1694	3.3064	0.876738488	1.5283	1.817	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.036805783	0.26593318	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.538811228	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.40178	0.0857	0.1649	1.17803247	0.064455137	1.0237	3.6064	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.0	1.2	1.0	0.0	24.0	12.0	2.3197020916552758E-6	0.05694554754737474	0.12825845650319717	0.13807542992365854	0.005458569744956207	0.06352306666409029	0.08211014552797069	0.09119201262391487	1.2734702496047892	1.1418331937737538	4.738660711109849	0.537418733433864	2.2536405259082635	2.128121951157721	1.5463716372568652	0.060334794932107715	0.05434883982054585	0.07608139429006275	0.7428202400189788	0.11493658362775573	0.7663799260920686	0.04339977024739696	0.16713100497748765	0.1556332932322168	0.016158707529967828	0.006606586516116174	6.837510477285884E-4	0.020608091256248167	0.010967688388585934	0.0	9.462757046682845E-7	9.462764508669641E-7
80.0	1.0	0.11002691209973611	0.003215803756651225	0.020897417011656087	1.240540269418628	7.771687860845107	0.3045416879467373	0.04274174748721407	0.6866567757653284	0.20761582567827372	0.07552574924398396	0.010795721796539065	0.036747306700643065	1.280622178776276E-7	2.4514	5.1694	3.3064	0.876738488	1.5283	1.817	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.036805783	0.26593318	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.538811228	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.40178	0.0857	0.1649	1.17803247	0.064455137	1.0237	3.6064	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.0	1.2	1.0	0.0	24.0	12.0	3.1393172090521633E-7	0.0437755033219806	0.08726091405687833	0.0912673235867311	0.0035253942498663818	0.04193057293019916	0.05414223678810702	0.05941617492206277	1.400090374428009	1.2435196067549596	5.364096124966148	0.6550387166046373	2.345527085586811	2.460516376743561	1.7392014914054135	0.07418375873933558	0.06548098936874007	0.0917665318550486	0.6854851716419563	0.1108432495398881	0.7108270942722679	0.04009008815791288	0.18903468102609058	0.17971509412647735	0.018768148687130014	0.007356810801468741	7.917821590977813E-4	0.02388337533048337	0.01218831808585588	0.0	1.2806220421101936E-7	1.280622178776276E-7
81.0	1.0	0.07623091873770553	0.002220437236275119	0.014056312019603891	1.4051405168255524	9.158375525388424	0.3851598218483091	0.05294289101024554	0.6524847341415551	0.19577859489433785	0.0832891369172617	0.012147759840961721	0.04142029517021743	1.7330917026360805E-8	2.4514	5.1694	3.3064	0.876738488	1.5283	1.817	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.036805783	0.26593318	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.538811228	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.40178	0.0857	0.1649	1.17803247	0.064455137	1.0237	3.6064	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.0	1.2	1.0	0.0	24.0	12.0	4.2485009998420875E-8	0.03610630013022409	0.06153697996043354	0.06323354709292674	0.002371299837707176	0.028970474296588302	0.03738394744109878	0.040177188159091506	1.5208597018079038	1.3502420516159634	6.075827594753688	0.8284402608135281	2.4420487174960273	2.899541691337975	1.9746980387532649	0.09268700619644983	0.08098414433751559	0.11366838699899716	0.6464021867626353	0.10806268392420826	0.6754521967833377	0.03783020568704936	0.2034382119038724	0.19733985721916078	0.02069735052393953	0.008292343093077529	8.902882259935036E-4	0.026874489096159616	0.013703512095216662	0.0	1.733091677606024E-8	1.7330917026360805E-8
