time	cytoplasm	nucleus	cLc	cLm	cLn	cP7c	cP7m	cP7n	cP9c	cP9m	cP9n	cPn	cTc	cTm	cTn	cXc	cXm	cXn	cYc	cYm	cYn	q1	n1	g1	m1	k1	p1	r1	r2	m2	k2	m3	k3	n2	g2	g3	m4	k4	p2	p3	r5	r6	m10	k8	m11	k9	q2	n4	n5	g5	g6	m12	k10	r3	r4	m5	m6	k5	m7	m8	k6	n3	g4	m9	k7	p4	r7	r8	m13	k11	m14	k12	p5	k13	q3	m15	g7	g8	n6	g9	m16	k14	p6	r9	r10	m17	k15	m18	k16	n7	g10	m19	k17	p7	r11	r12	m20	k18	m21	k19	q4	n8	ld	lmax	a	b	c	d	e	f	h	i	j	k	Day_in_hours	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	R24	R25	R26	R27	R28	R29	R30	R31a	R31b	R32	R33	R34	R35	R36	R37	R38	R39	R40	R41	R42	R43	R44	R45
77.0	1.0000000000000004	1.0	1.0121665259757355	0.8921669586823243	3.399757986775245	0.3520416829632003	0.7935286695536536	12.427244126153168	21.973796540669873	0.7803474977936223	33.152955058597705	5.203193222492466E-5	5.595438419635396	5.46600212884046	4.83348337847717	2.607933217024699	0.5447533187679416	16.15750114132294	75.92929194518601	0.5139499767392465	26.866123618699074	7.9798	2.3023	16.3389	8.0568	22.3951	1.2294	31.5166	9.1138	10.4609	32.7881	12.7853	29.0823	7.5433	16.7487	11.5922	8.5185	4.0551	1.0494	8.583	27.818	4.2863	9.2511	13.4324	7.9066	14.605	2.5505	1.5293	2.6296	0.5061	7.8469	8.4753	16.1162	29.4222	33.6178	9.3024	10.899	16.9133	0.7527	13.7459	43.7049	0.6703	11.3625	2.6345	8.6873	14.6828	9.1917	25.8963	6.8544	48.5862	3.2581	23.2876	0.5	1.2	1.0	1.2	0.4444	11.0459	11.3117	14.5219	9.531	50.9418	6.7738	31.0318	0.4557	5.4062	49.4094	8.671	42.4837	0.0833	5.6855	6.1155	18.6089	10.4532	34.6266	22.838	3.4152	16.2407	0.028	26.5795	7.4548	2.0738	1.0	1.0	2.2802	3.1075	1.6808	1.0164	1.4943	1.9491	2.2116	1.1065	2.5579	3.3953	96.0	4.152044127684538E-4	1.6409868019026127E-4	0.30866699666668285	1.09683005900405	31.90004753256688	30.984714339872227	0.3132570804861108	1.338182630115822	5.439272902041675	4.890414839001216	5.736022634005181	164.63010827019664	162.4910775209698	2.7093781178960477	1.3688255468695796	0.19808070002781633	0.15545324195394375	4.675617734985245	72.54748623119312	69.2558971420525	1.504099114250966	4.152812475718287	0.11550578607965722	0.2619266960280423	7.546224718467012	697.9192727725666	695.7331970669169	4.179799080247738	1.745284518205708	0.0	5.2029676221102306E-5	5.203193222492466E-5	0.2692262849757636	0.14618872526786103	5.375204501822541	10.924487097377446	5.663095148287998	0.038246635990999735	1.9623890197610248	0.32052363802188594	0.24612688673451336	8.157128463936298	760.8778632951598	757.1471876282544	1.9637812018752896	0.01554067618232145
78.0	1.0000000000000004	1.0	0.8665327525206182	0.6301704460176643	2.9242227420756866	0.41825939531539696	0.8658978577231513	15.833598027269916	24.475758939675742	0.791368707200185	36.945117507653535	7.037942641516812E-6	6.496775062052396	6.000436132591898	5.615804133081843	2.523987427079652	0.5922984191692459	15.5247556745468	76.39436562522675	0.3901868437439523	27.049703832504076	7.9798	2.3023	16.3389	8.0568	22.3951	1.2294	31.5166	9.1138	10.4609	32.7881	12.7853	29.0823	7.5433	16.7487	11.5922	8.5185	4.0551	1.0494	8.583	27.818	4.2863	9.2511	13.4324	7.9066	14.605	2.5505	1.5293	2.6296	0.5061	7.8469	8.4753	16.1162	29.4222	33.6178	9.3024	10.899	16.9133	0.7527	13.7459	43.7049	0.6703	11.3625	2.6345	8.6873	14.6828	9.1917	25.8963	6.8544	48.5862	3.2581	23.2876	0.5	1.2	1.0	1.2	0.4444	11.0459	11.3117	14.5219	9.531	50.9418	6.7738	31.0318	0.4557	5.4062	49.4094	8.671	42.4837	0.0833	5.6855	6.1155	18.6089	10.4532	34.6266	22.838	3.4152	16.2407	0.028	26.5795	7.4548	2.0738	1.0	1.0	2.2802	3.1075	1.6808	1.0164	1.4943	1.9491	2.2116	1.1065	2.5579	3.3953	96.0	5.6161374690775856E-5	8.344155018599166E-5	0.22050369663967345	0.7747315463341168	27.31016614809133	26.65078122672939	0.26934516081338084	1.1681076799733492	5.602148576284089	5.0832411640202455	6.296857677541941	191.1494152307181	188.7909801851188	3.024695615610778	1.5651496342111562	0.21999928745715625	0.1681549259801992	5.083697331729639	70.21228224650179	66.54376024780994	1.4633425136713447	4.073980371505885	0.09689358622584518	0.2003436965392871	5.729035389323705	702.1940905173971	700.4872453576753	4.189751719573437	1.7508017582732218	0.0	7.037901364561711E-6	7.037942641516812E-6	0.1845241948197126	0.15929818971350165	5.8654189086450845	12.979341903548342	7.215370621026901	0.045380296212883905	2.354243648775659	0.2042916129830604	0.24946125241484748	8.27233537010498	847.5123145005765	843.7525936397915	2.0529686055121945	0.016284447365458997
79.0	1.0000000000000004	1.0	0.7124851075028205	0.4435166824321321	2.4118634208733853	0.46377917994517326	0.8538993810852038	19.076679843671155	26.765749091043215	0.7077677636336439	40.44180353596211	9.505240792027122E-7	7.419363679353165	6.498175763882896	6.417048159403135	2.5102324470623443	0.6473518136259954	15.339514612821738	75.73357582516238	0.30278515252658184	26.828316346790317	7.9798	2.3023	16.3389	8.0568	22.3951	1.2294	31.5166	9.1138	10.4609	32.7881	12.7853	29.0823	7.5433	16.7487	11.5922	8.5185	4.0551	1.0494	8.583	27.818	4.2863	9.2511	13.4324	7.9066	14.605	2.5505	1.5293	2.6296	0.5061	7.8469	8.4753	16.1162	29.4222	33.6178	9.3024	10.899	16.9133	0.7527	13.7459	43.7049	0.6703	11.3625	2.6345	8.6873	14.6828	9.1917	25.8963	6.8544	48.5862	3.2581	23.2876	0.5	1.2	1.0	1.2	0.4444	11.0459	11.3117	14.5219	9.531	50.9418	6.7738	31.0318	0.4557	5.4062	49.4094	8.671	42.4837	0.0833	5.6855	6.1155	18.6089	10.4532	34.6266	22.838	3.4152	16.2407	0.028	26.5795	7.4548	2.0738	1.0	1.0	2.2802	3.1075	1.6808	1.0164	1.4943	1.9491	2.2116	1.1065	2.5579	3.3953	96.0	7.584992047221803E-6	5.0277757247579366E-5	0.15645979161986054	0.5452594093820634	22.4551081391234	21.98124084515586	0.22248075480350415	0.9791146690518236	5.7177709676622	5.245263317583357	6.819185646618715	218.29400204666481	215.72704161318273	3.323254938582202	1.7598697882574474	0.24047985300229643	0.18270079988502674	5.55622061635192	69.82964621238033	65.7497614849378	1.4566233944192521	4.050271236849665	0.08307279810702453	0.15629437382210246	4.445733837517298	696.1203089121453	694.754128611386	4.175588466842501	1.7441432555004193	0.0	9.505233262899543E-7	9.505240792027122E-7	0.11345669713327107	0.15712723446871937	5.784143627594956	14.391902756222635	8.693243004760944	0.0502731737548389	2.687018685468334	0.11127706495923669	0.2240735209335788	7.39843798681521	926.8068874759175	923.6099091543027	2.1255041564165897	0.01689568001910519
80.0	1.0000000000000004	1.0	0.5685951533841326	0.3113755218713873	1.9289852226068904	0.4896334687340464	0.7891789307528136	21.765684747163952	28.57476743369313	0.5821269567673968	43.22053957772691	1.2773242652612166E-7	8.347935376424017	6.936222390453213	7.224188534728001	2.5611891178532304	0.706983718508871	15.570899175576113	74.2988731769788	0.24058336694180338	26.328523190727513	7.9798	2.3023	16.3389	8.0568	22.3951	1.2294	31.5166	9.1138	10.4609	32.7881	12.7853	29.0823	7.5433	16.7487	11.5922	8.5185	4.0551	1.0494	8.583	27.818	4.2863	9.2511	13.4324	7.9066	14.605	2.5505	1.5293	2.6296	0.5061	7.8469	8.4753	16.1162	29.4222	33.6178	9.3024	10.899	16.9133	0.7527	13.7459	43.7049	0.6703	11.3625	2.6345	8.6873	14.6828	9.1917	25.8963	6.8544	48.5862	3.2581	23.2876	0.5	1.2	1.0	1.2	0.4444	11.0459	11.3117	14.5219	9.531	50.9418	6.7738	31.0318	0.4557	5.4062	49.4094	8.671	42.4837	0.0833	5.6855	6.1155	18.6089	10.4532	34.6266	22.838	3.4152	16.2407	0.028	26.5795	7.4548	2.0738	1.0	1.0	2.2802	3.1075	1.6808	1.0164	1.4943	1.9491	2.2116	1.1065	2.5579	3.3953	96.0	1.0192792171931456E-6	3.6028954031258285E-5	0.11048347429335595	0.3828050665886837	17.92018601114636	17.58038552179468	0.17831553793579677	0.7952799953165781	5.774407334597157	5.375714434906985	7.278871776541605	245.61462423222284	242.861325322779	3.601729935684765	1.9498282030279024	0.25934717234079363	0.19826403611187268	6.068041255961642	71.24715888044119	66.74154513627188	1.4814571309527538	4.07984102496126	0.07216412977065569	0.12465875252483077	3.5324374601331123	682.9329525808364	681.8113351040369	4.14431291887525	1.728892865691297	0.0	1.2773241292981243E-7	1.2773242652612166E-7	0.06435069124563879	0.14539961439882246	5.345740241133411	15.194207875061188	9.918622539282612	0.05304825113152958	2.937463964602235	0.05358665402475156	0.1855032256549273	6.085089504480956	989.447042019519	987.0706828761272	2.177563937806434	0.017337742435356993
81.0	1.0000000000000004	1.0	0.4435244222150198	0.2182251792920311	1.507084685504989	0.49928528442054554	0.6996929393123468	23.724061961663015	29.828578572510878	0.4536054532344545	45.15793136103497	1.7174151414277763E-8	9.256688679414387	7.2862627028628655	8.015063246975753	2.6695915833229242	0.7687723989744722	16.17539497233713	72.33312121485795	0.19565446961255545	25.637696748583032	7.9798	2.3023	16.3389	8.0568	22.3951	1.2294	31.5166	9.1138	10.4609	32.7881	12.7853	29.0823	7.5433	16.7487	11.5922	8.5185	4.0551	1.0494	8.583	27.818	4.2863	9.2511	13.4324	7.9066	14.605	2.5505	1.5293	2.6296	0.5061	7.8469	8.4753	16.1162	29.4222	33.6178	9.3024	10.899	16.9133	0.7527	13.7459	43.7049	0.6703	11.3625	2.6345	8.6873	14.6828	9.1917	25.8963	6.8544	48.5862	3.2581	23.2876	0.5	1.2	1.0	1.2	0.4444	11.0459	11.3117	14.5219	9.531	50.9418	6.7738	31.0318	0.4557	5.4062	49.4094	8.671	42.4837	0.0833	5.6855	6.1155	18.6089	10.4532	34.6266	22.838	3.4152	16.2407	0.028	26.5795	7.4548	2.0738	1.0	1.0	2.2802	3.1075	1.6808	1.0164	1.4943	1.9491	2.2116	1.1065	2.5579	3.3953	96.0	1.370462934556537E-7	2.9927176898224516E-5	0.07775046838888121	0.26828603542162316	13.9783818051819	13.735268406755369	0.1396159444209273	0.6299090363434958	5.7697578332461745	5.472713505465236	7.646204080384295	272.3521456634661	269.4487932241815	3.8551277630585146	2.1302075827179996	0.2763234462137478	0.2141830983990666	6.598373500397898	74.26269866487714	69.33259546992863	1.533764228398766	4.1549946972161935	0.06342834537940836	0.10165798924925537	2.8727554464272305	664.8643502706102	663.9214863103308	4.10025578273095	1.7073004218206926	0.0	1.717415116848487E-8	1.7174151414277763E-8	0.034318383816255044	0.12913595299080402	4.7395800323139765	15.493721089081493	10.811055035929837	0.054083494470990326	3.1070577704876237	0.023511237187127287	0.14552253669176632	4.741628523750403	1032.8622587989057	1031.3168364233165	2.2112471629113903	0.017625694900413803
82.0	1.0000000000000004	1.0	0.3398592443546962	0.15275739484456152	1.1562328622177933	0.49648034553266546	0.6042942246973385	24.92689853189357	30.570916970665863	0.3418547616021559	46.31488249684307	2.312919634389309E-9	10.110374404626969	7.522810562768718	8.759210036876414	2.827528300976408	0.8305947163147978	17.104715310887418	70.0047857992437	0.16272776324989532	24.816411460151233	7.9798	2.3023	16.3389	8.0568	22.3951	1.2294	31.5166	9.1138	10.4609	32.7881	12.7853	29.0823	7.5433	16.7487	11.5922	8.5185	4.0551	1.0494	8.583	27.818	4.2863	9.2511	13.4324	7.9066	14.605	2.5505	1.5293	2.6296	0.5061	7.8469	8.4753	16.1162	29.4222	33.6178	9.3024	10.899	16.9133	0.7527	13.7459	43.7049	0.6703	11.3625	2.6345	8.6873	14.6828	9.1917	25.8963	6.8544	48.5862	3.2581	23.2876	0.5	1.2	1.0	1.2	0.4444	11.0459	11.3117	14.5219	9.531	50.9418	6.7738	31.0318	0.4557	5.4062	49.4094	8.671	42.4837	0.0833	5.6855	6.1155	18.6089	10.4532	34.6266	22.838	3.4152	16.2407	0.028	26.5795	7.4548	2.0738	1.0	1.0	2.2802	3.1075	1.6808	1.0164	1.4943	1.9491	2.2116	1.1065	2.5579	3.3953	96.0	1.8456636098499808E-8	2.7899673710281463E-5	0.05458326958662885	0.18779994122190402	10.711207860629225	10.537675059680524	0.10731821851887503	0.4888723960474891	5.707804704552169	5.534941856004511	7.894437404569496	297.46945780781573	294.46537117770396	4.07764573337082	2.29496364583845	0.2910862811761029	0.22990396987481887	7.1289944501299125	78.65618227656175	73.31594123705673	1.6087246254088392	4.264943432987184	0.056537114066767744	0.08472097376003737	2.389299202245564	643.4629896309087	642.6532360955143	4.0461827730704	1.6808234432859612	0.0	2.3129196299313115E-9	2.312919634389309E-9	0.017449430273947783	0.11173549310028545	4.093368219254833	15.406678786500576	11.359187660983899	0.05378268102746659	3.2063376068050724	0.009623214654091883	0.11031818103698776	3.573476193979658	1058.566913576459	1057.739286462902	2.2303394412468847	0.01779035181439076
83.0	1.0000000000000004	1.0	0.25678672644217865	0.10684335889589398	0.8744389679766746	0.4844313012259445	0.5134953050286015	25.435982346315175	30.89254392774348	0.25258424611508784	46.82747389512081	3.11599243543286E-10	10.867750731044096	7.626970117635862	9.420835769254056	3.026988243342837	0.8905232922407835	18.309567737685867	67.43356841461524	0.13838277929429943	23.90765931330503	7.9798	2.3023	16.3389	8.0568	22.3951	1.2294	31.5166	9.1138	10.4609	32.7881	12.7853	29.0823	7.5433	16.7487	11.5922	8.5185	4.0551	1.0494	8.583	27.818	4.2863	9.2511	13.4324	7.9066	14.605	2.5505	1.5293	2.6296	0.5061	7.8469	8.4753	16.1162	29.4222	33.6178	9.3024	10.899	16.9133	0.7527	13.7459	43.7049	0.6703	11.3625	2.6345	8.6873	14.6828	9.1917	25.8963	6.8544	48.5862	3.2581	23.2876	0.5	1.2	1.0	1.2	0.4444	11.0459	11.3117	14.5219	9.531	50.9418	6.7738	31.0318	0.4557	5.4062	49.4094	8.671	42.4837	0.0833	5.6855	6.1155	18.6089	10.4532	34.6266	22.838	3.4152	16.2407	0.028	26.5795	7.4548	2.0738	1.0	1.0	2.2802	3.1075	1.6808	1.0164	1.4943	1.9491	2.2116	1.1065	2.5579	3.3953	96.0	2.486499643626714E-9	2.8342246712037546E-5	0.03825516579714102	0.13135322542661212	8.093044542587572	7.969461866345817	0.08129004311246443	0.3732036570877557	5.595104996560463	5.561543826808441	8.003742441447077	319.75313555892575	316.70777272362903	4.263611782159473	2.4375731371147396	0.3033284813045556	0.24494956127546863	7.643361417302648	84.20475895331107	78.48030019404293	1.701337286901596	4.398247895233188	0.051284251952151826	0.07215414786573164	2.0318466718223407	619.8291307966192	619.119917875141	3.9839473708422997	1.6504527349152587	0.0	3.1159924346237426E-10	3.11599243543286E-10	0.008546922051985123	0.09511409317962481	3.478314497202742	15.032775253383273	11.591177155215824	0.05249010613910005	3.2472973268677925	0.0037377068941208905	0.08189593867380708	2.6403136414902377	1069.7037615684028	1069.445848816769	2.2384246707858755	0.017861644466324104
84.0	1.0000000000000004	1.0	0.1918569568019121	0.07469201971022095	0.6538278857517675	0.4656734062812322	0.43206398459851514	25.352261487576822	30.88930529406356	0.1845160943896419	46.8414320048813	4.199405835137529E-11	11.485518701293865	7.587477086416268	9.962241963845747	3.260017689939125	0.9467879813823709	19.740754067997813	64.70743584862035	0.12039693868411905	22.942990541125194	7.9798	2.3023	16.3389	8.0568	22.3951	1.2294	31.5166	9.1138	10.4609	32.7881	12.7853	29.0823	7.5433	16.7487	11.5922	8.5185	4.0551	1.0494	8.583	27.818	4.2863	9.2511	13.4324	7.9066	14.605	2.5505	1.5293	2.6296	0.5061	7.8469	8.4753	16.1162	29.4222	33.6178	9.3024	10.899	16.9133	0.7527	13.7459	43.7049	0.6703	11.3625	2.6345	8.6873	14.6828	9.1917	25.8963	6.8544	48.5862	3.2581	23.2876	0.5	1.2	1.0	1.2	0.4444	11.0459	11.3117	14.5219	9.531	50.9418	6.7738	31.0318	0.4557	5.4062	49.4094	8.671	42.4837	0.0833	5.6855	6.1155	18.6089	10.4532	34.6266	22.838	3.4152	16.2407	0.028	26.5795	7.4548	2.0738	0.0	1.0	2.2802	3.1075	1.6808	1.0164	1.4943	1.9491	2.2116	1.1065	2.5579	3.3953	96.0	0.0	3.0646187572333036E-5	0.026781674875914985	0.09182636903174567	6.046678964743145	5.958856585164459	0.06085503513658142	0.2811188363131677	5.438342062386881	5.551513473425677	7.962298454485236	337.9292283332085	334.90865789217355	8.170183412655362	2.69137792793808	0.312783011682495	0.25890493648927143	8.126281244204893	90.68717209872662	84.61479416165902	1.806733464953562	4.5444408006014205	0.030036403902594436	0.06284569225207433	1.767764171311184	594.771338089764	594.1385659501403	3.9148769916203965	1.6169068274294351	0.5	4.1994058349905715E-11	0.0	0.004064489169047808	0.08015752598330919	2.926715018873423	14.450684009037948	11.553025559888757	0.050476588746645214	3.2406035757160634	0.001340488293937652	0.060042738881129556	1.9287836378738057	1069.5916186954219	1069.7646241274792	2.2383438062879595	0.01786357187687946
85.0	1.0000000000000004	1.0	0.14206017778298652	0.05220335642404318	0.4844259154962858	0.442162051096334	0.3614204576457681	24.78712617805516	30.644225186700847	0.1339025309266779	46.48372040852774	0.34020064312363396	10.109101519391572	7.39905381389904	8.806011953025799	3.5111064989245935	0.9849026816449016	21.320289092709263	61.82659557775569	0.09733403428211788	21.92416210928089	7.9798	2.3023	16.3389	8.0568	22.3951	1.2294	31.5166	9.1138	10.4609	32.7881	12.7853	29.0823	7.5433	16.7487	11.5922	8.5185	4.0551	1.0494	8.583	27.818	4.2863	9.2511	13.4324	7.9066	14.605	2.5505	1.5293	2.6296	0.5061	7.8469	8.4753	16.1162	29.4222	33.6178	9.3024	10.899	16.9133	0.7527	13.7459	43.7049	0.6703	11.3625	2.6345	8.6873	14.6828	9.1917	25.8963	6.8544	48.5862	3.2581	23.2876	0.5	1.2	1.0	1.2	0.4444	11.0459	11.3117	14.5219	9.531	50.9418	6.7738	31.0318	0.4557	5.4062	49.4094	8.671	42.4837	0.0833	5.6855	6.1155	18.6089	10.4532	34.6266	22.838	3.4152	16.2407	0.028	26.5795	7.4548	2.0738	0.0	1.0	2.2802	3.1075	1.6808	1.0164	1.4943	1.9491	2.2116	1.1065	2.5579	3.3953	96.0	0.0	3.463637501774419E-5	0.018736860965389176	0.06417880638771871	4.4772537991152745	4.414960908650049	0.045128153211130055	0.2094763781115364	5.238365508100794	5.5027059124364675	7.764567072305657	297.43200672384285	296.0387486344307	7.557359522146392	2.431396449872224	0.2919785502247458	0.2682663091539167	8.453419716558194	97.67196058708438	91.38515513807971	1.9170528446554398	4.69226558777018	0.03615793268924728	0.05087941586374566	1.429136158557481	568.2915185720573	567.7546792305707	3.8381802988561087	1.579923215458682	0.5	0.265056876564095	0.0	0.0018878118922894974	0.06714390151522055	2.4481898960009048	13.721084337211224	11.295493399339737	0.04795068363528706	3.1949833724508303	4.844532176383E-4	0.043690420711144935	1.39970993628275	1061.1053278498161	1061.5952066899565	2.232192062605808	0.017813944747593742
86.0	1.0000000000000004	1.0	0.10442491628357906	0.036487010924406614	0.3562730372155978	0.41541581346399337	0.3012920265231757	23.84757481560836	30.223301750923838	0.09684187075908514	45.855521811082745	0.5201247423837481	9.036413607335517	7.060402114758169	7.868318685738642	3.751103713717817	0.9971713975225279	22.872012369160363	58.86906133838111	0.08861550118184733	20.876044952186017	7.9798	2.3023	16.3389	8.0568	22.3951	1.2294	31.5166	9.1138	10.4609	32.7881	12.7853	29.0823	7.5433	16.7487	11.5922	8.5185	4.0551	1.0494	8.583	27.818	4.2863	9.2511	13.4324	7.9066	14.605	2.5505	1.5293	2.6296	0.5061	7.8469	8.4753	16.1162	29.4222	33.6178	9.3024	10.899	16.9133	0.7527	13.7459	43.7049	0.6703	11.3625	2.6345	8.6873	14.6828	9.1917	25.8963	6.8544	48.5862	3.2581	23.2876	0.5	1.2	1.0	1.2	0.4444	11.0459	11.3117	14.5219	9.531	50.9418	6.7738	31.0318	0.4557	5.4062	49.4094	8.671	42.4837	0.0833	5.6855	6.1155	18.6089	10.4532	34.6266	22.838	3.4152	16.2407	0.028	26.5795	7.4548	2.0738	0.0	1.0	2.2802	3.1075	1.6808	1.0164	1.4943	1.9491	2.2116	1.1065	2.5579	3.3953	96.0	0.0	4.030503600027439E-5	0.013105115989902704	0.04485713123046551	3.291118316543049	3.247001206575515	0.0332105428066456	0.1547309258826567	5.00003966917622	5.410824881650069	7.409185979227226	265.87116843774714	264.51556391342456	7.03469057922954	2.21199312752214	0.2732782383315271	0.2712639584484857	8.55872210493586	104.34820310820227	98.03630661793206	2.019485440461829	4.82535403880848	0.04275921676238439	0.0463468996059681	1.3011236807528286	541.1067511039979	540.6123228952947	3.7551636747420227	1.5400957536986672	0.5	0.36285141157585543	0.0	8.60321365355635E-4	0.05603905211859687	2.0408919292626884	12.891100440251956	10.86733984347273	0.045074345666565645	3.1174181681411355	1.7070008888674947E-4	0.031660677492453396	1.0123074434188692	1046.53018040854	1047.2484071215079	2.2214750398183867	0.017725605357847334
87.0	1.0000000000000004	1.0	0.07630668231509109	0.025511913544492556	0.2604530202000374	0.38663074095182765	0.25066745057607037	22.62976275783318	29.676681684180423	0.06990701030895696	45.03384451056879	0.6297999784691453	8.110726670517936	6.584396204045096	7.061402183395875	3.960907888981418	0.9908041159277023	24.25810617853247	55.962736945369656	0.08888341448114967	19.844757151827963	7.9798	2.3023	16.3389	8.0568	22.3951	1.2294	31.5166	9.1138	10.4609	32.7881	12.7853	29.0823	7.5433	16.7487	11.5922	8.5185	4.0551	1.0494	8.583	27.818	4.2863	9.2511	13.4324	7.9066	14.605	2.5505	1.5293	2.6296	0.5061	7.8469	8.4753	16.1162	29.4222	33.6178	9.3024	10.899	16.9133	0.7527	13.7459	43.7049	0.6703	11.3625	2.6345	8.6873	14.6828	9.1917	25.8963	6.8544	48.5862	3.2581	23.2876	0.5	1.2	1.0	1.2	0.4444	11.0459	11.3117	14.5219	9.531	50.9418	6.7738	31.0318	0.4557	5.4062	49.4094	8.671	42.4837	0.0833	5.6855	6.1155	18.6089	10.4532	34.6266	22.838	3.4152	16.2407	0.028	26.5795	7.4548	2.0738	0.0	1.0	2.2802	3.1075	1.6808	1.0164	1.4943	1.9491	2.2116	1.1065	2.5579	3.3953	96.0	0.0	4.792129413116063E-5	0.009167652775841343	0.03136434651159916	2.404927183851801	2.3737167354991007	0.02428878697692972	0.11348526148419447	4.73523249462933	5.27178900095225	6.909665376524928	238.63542224531292	237.38880632096584	6.547628641830003	2.016700868350206	0.2556736565614222	0.26970917156343505	8.504071727007473	110.18453565568514	103.97752051304371	2.1067157096074305	4.935249936793072	0.05017482149135135	0.0464862527075247	1.305057398143825	514.3926891807545	513.9057846308825	3.66900893807061	1.4990185453759868	0.5	0.4130287370509542	0.0	3.860713024248335E-4	0.04666919940413308	1.6979711767121861	11.99784782706893	10.31238288874458	0.041975295633649906	3.0135499566802846	5.892702416016445E-5	0.022887774433799614	0.7307519601615894	1027.6025860054424	1028.4829409323702	2.2072644295119077	0.017607718993068865
88.0	1.0000000000000004	1.0	0.05549097037775924	0.017854039171203644	0.18947294966018235	0.3567635615143989	0.20830843663811374	21.217015469721506	29.041534341788537	0.05041065922830736	44.0758087952566	0.7008833739415581	7.245954533886982	5.998904634312971	6.309261419717955	4.128629539213224	0.9701761895575066	25.392981704230838	53.1899608146529	0.09544427244959498	18.859924012821914	7.9798	2.3023	16.3389	8.0568	22.3951	1.2294	31.5166	9.1138	10.4609	32.7881	12.7853	29.0823	7.5433	16.7487	11.5922	8.5185	4.0551	1.0494	8.583	27.818	4.2863	9.2511	13.4324	7.9066	14.605	2.5505	1.5293	2.6296	0.5061	7.8469	8.4753	16.1162	29.4222	33.6178	9.3024	10.899	16.9133	0.7527	13.7459	43.7049	0.6703	11.3625	2.6345	8.6873	14.6828	9.1917	25.8963	6.8544	48.5862	3.2581	23.2876	0.5	1.2	1.0	1.2	0.4444	11.0459	11.3117	14.5219	9.531	50.9418	6.7738	31.0318	0.4557	5.4062	49.4094	8.671	42.4837	0.0833	5.6855	6.1155	18.6089	10.4532	34.6266	22.838	3.4152	16.2407	0.028	26.5795	7.4548	2.0738	0.0	1.0	2.2802	3.1075	1.6808	1.0164	1.4943	1.9491	2.2116	1.1065	2.5579	3.3953	96.0	0.0	5.8015730338216166E-5	0.006418003737622118	0.02194975575707777	1.7488867170076876	1.7268185686129698	0.017674239474856832	0.08275783320184751	4.455155234393722	5.082717880693219	6.2952505232480345	213.19192348692965	212.10348855579429	6.0588966317461015	1.8289911301773576	0.23783136117408973	0.2646580867735342	8.327022234972082	114.85021652183353	108.84193747884464	2.1749502012355633	5.01955700233331	0.05919979551018	0.049897396506950624	1.4013891635229139	488.90616282004527	488.4022502132401	3.5822265694607234	1.4579152599208867	0.5	0.4424574701739318	0.0	1.710880089675435E-4	0.03881492669868431	1.4110396880992553	11.07101548820253	9.66859394955209	0.03875595441217998	2.8880796672590257	2.0005651499283188E-5	0.01652185293127348	0.5269527030453428	1005.6095930393755	1006.6033212660702	2.190321425737288	0.01746680705682567
89.0	1.0000000000000004	1.0	0.04019579745272231	0.01251676873959284	0.1372892030451026	0.32658662260158755	0.17299037567151937	19.679953560607007	28.34510356538521	0.03632971682387544	43.023296525053155	0.7485102949255071	6.398749718978534	5.344795642703065	5.573182095036895	4.246244538490554	0.9377415856218057	26.219789610139564	50.612071743619445	0.10745738344368909	17.943441059390505	7.9798	2.3023	16.3389	8.0568	22.3951	1.2294	31.5166	9.1138	10.4609	32.7881	12.7853	29.0823	7.5433	16.7487	11.5922	8.5185	4.0551	1.0494	8.583	27.818	4.2863	9.2511	13.4324	7.9066	14.605	2.5505	1.5293	2.6296	0.5061	7.8469	8.4753	16.1162	29.4222	33.6178	9.3024	10.899	16.9133	0.7527	13.7459	43.7049	0.6703	11.3625	2.6345	8.6873	14.6828	9.1917	25.8963	6.8544	48.5862	3.2581	23.2876	0.5	1.2	1.0	1.2	0.4444	11.0459	11.3117	14.5219	9.531	50.9418	6.7738	31.0318	0.4557	5.4062	49.4094	8.671	42.4837	0.0833	5.6855	6.1155	18.6089	10.4532	34.6266	22.838	3.4152	16.2407	0.028	26.5795	7.4548	2.0738	0.0	1.0	2.2802	3.1075	1.6808	1.0164	1.4943	1.9491	2.2116	1.1065	2.5579	3.3953	96.0	0.0	7.137786248950164E-5	0.004500483180426333	0.015388115488455444	1.2668348699984686	1.2512263387124558	0.012808591105902307	0.060072153495902815	4.171494738666175	4.843632675614834	5.6088285474526	188.2652939817303	187.35812103453134	5.544930803220549	1.639741939778946	0.21885636858109372	0.25667215931940796	8.048636029391961	118.12203057173029	112.38588420594121	2.222027416440379	5.078027113213598	0.07095460048162279	0.05613614368050608	1.5777752696269989	465.21097984582707	464.66873270629435	3.4971918206002344	1.417900780904134	0.5	0.4609738815595777	0.0	7.504907467838069E-5	0.03225624635076263	1.1718022067237384	10.13457075524795	8.968154837568614	0.035499297772176155	2.745090861779088	6.700639250448101E-6	0.011915883398097203	0.379761795903335	981.494563117168	982.566046039164	2.1711888079922117	0.017307527324248822
