time	cytoplasm	nucleus	cLc	cLm	cLn	cP7c	cP7m	cP7n	cP9c	cP9m	cP9n	cPn	cTc	cTm	cTn	cXc	cXm	cXn	cYc	cYm	cYn	q1	n1	g1	m1	k1	p1	r1	r2	m2	k2	m3	k3	n2	g2	g3	m4	k4	p2	p3	r5	r6	m10	k8	m11	k9	q2	n4	n5	g5	g6	m12	k10	r3	r4	m5	m6	k5	m7	m8	k6	n3	g4	m9	k7	p4	r7	r8	m13	k11	m14	k12	p5	k13	q3	m15	g7	g8	n6	g9	m16	k14	p6	r9	r10	m17	k15	m18	k16	n7	g10	m19	k17	p7	r11	r12	m20	k18	m21	k19	ld	lmax	a	b	c	d	e	f	h	i	j	k	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	R24	R25	R26	R27	R28	R29	R30	R31a	R31b	R32	R33	R34	R35	R36	R37	R38	R39	R40	R41	R42	R43	R44	R45
77.0	1.0000000000000038	0.9999999999999998	5.1598416857858425	0.7648519684395783	5.139381953137222	11.862954179257118	3.2412515163376545	1.2320667475730813	6.097352130672463	0.6803041181713727	3.8197388868931275	1.598382288137738E-41	0.24580599204507572	0.6689038048607943	10.68753219379737	11.913381446473137	8.443894907213483	29.080271473554607	9.660580828725616	0.2708606945898119	1.4617227956006402	13.1446	1.0988	11.7992	3.7622	4.1029	7.5408	9.9378	9.6442	22.5198	29.5681	4.5545	18.6335	13.5067	8.733	17.9887	7.1601	4.7728	1.4452	3.1473	31.0081	12.5039	35.1982	9.5343	7.0274	45.1336	12.7437	1.8828	1.506	1.5091	20.7577	3.4563	16.4042	14.7607	0.2559	1.5511	1.4189	3.0204	1.6789	11.3548	55.3798	1.7236	5.6552	5.7847	29.3208	2.8599	5.735	37.3301	9.1535	55.7326	7.5549	9.0406	0.5	1.2	1.0	1.2	4.6434	4.7985	4.6039	4.8052	10.1357	14.0306	2.0248	3.2996	30.7684	7.2481	19.799	7.8275	8.7977	4.4383	17.7951	10.1288	16.0706	1.0929	9.7804	15.4577	0.5315	48.4999	8.5942	57.4671	1.0	1.0	1.8775	1.5408	1.4723	4.0627	3.5723	2.0127	3.3286	3.5898	1.269	1.5212	2.1010095824655307E-40	0.6364504670501927	0.5911406526708897	5.767595723609193	51.27747470500273	49.56522743244599	3.345968610720185	0.9846225271174787	0.6980365089930035	0.8801320882084084	0.9666997787848236	3.628268506779763	2.7349394883927465	0.10678264719439226	1.8368350366888822	1.6028614419329514	1.2934143646537923	26.575470441473097	369.41132323038505	363.61680647817934	19.551278019294113	2.7536455880229727	0.002932415694041783	0.056142273533943236	0.7746345004574059	55.40343105274162	54.56625813205145	1.3522530253933747	1.0514978222826281	0.0	1.5983822881377379E-41	1.5983822881377379E-41	2.4000918372341973	1.9020747696370661	6.562886070280507	39.143003609876935	37.90872251602759	2.715684499442709	0.9615380605896809	0.5828487289242708	0.41136074229325986	0.743504370749496	59.634542778829186	59.044377791927886	0.059357248414188844	0.5356386548557567
78.0	1.0000000000000038	0.9999999999999998	5.818525672854248	0.7965346141053523	5.81883877369852	14.66577841459183	3.7200107991015274	1.525036816182441	6.246100123288366	0.8542774684944987	3.9086740894663263	2.1567535191728252E-42	0.21354901131829881	0.5071618417602894	9.698764880518842	13.122532167066856	8.712560596264082	32.074211260729896	8.312913673207436	0.22322657067633422	1.2575814977281474	13.1446	1.0988	11.7992	3.7622	4.1029	7.5408	9.9378	9.6442	22.5198	29.5681	4.5545	18.6335	13.5067	8.733	17.9887	7.1601	4.7728	1.4452	3.1473	31.0081	12.5039	35.1982	9.5343	7.0274	45.1336	12.7437	1.8828	1.506	1.5091	20.7577	3.4563	16.4042	14.7607	0.2559	1.5511	1.4189	3.0204	1.6789	11.3548	55.3798	1.7236	5.6552	5.7847	29.3208	2.8599	5.735	37.3301	9.1535	55.7326	7.5549	9.0406	0.5	1.2	1.0	1.2	4.6434	4.7985	4.6039	4.8052	10.1357	14.0306	2.0248	3.2996	30.7684	7.2481	19.799	7.8275	8.7977	4.4383	17.7951	10.1288	16.0706	1.0929	9.7804	15.4577	0.5315	48.4999	8.5942	57.4671	1.0	1.0	1.8775	1.5408	1.4723	4.0627	3.5723	2.0127	3.3286	3.5898	1.269	1.5212	2.8349662308119114E-41	0.6289616185858691	0.6116466003158129	6.0065082180456635	57.82334443169116	56.11804490130325	3.702868865173001	1.0838186661848452	0.5456290597126959	0.6877567702226416	0.7329502937119732	3.152132891366025	2.4819139329247712	0.09369495038390152	1.692224400883828	1.5503521430618121	1.3251405737246222	27.42104196462205	406.9047896896273	401.0527301830404	20.386323574142025	2.9193718683785206	0.00408060154801862	0.04640152779801035	0.6384056694772506	47.67455991584483	46.94564306834151	1.1880965729460096	0.922580599233209	0.0	2.1567535191728246E-42	2.1567535191728246E-42	2.5801430761381794	2.1241473819234344	7.5322778660208005	48.39120245678738	46.922942775027806	3.0842800510157393	1.1564012423483139	0.6853131168217771	0.5112477557958216	0.9336398453176412	61.08935764580977	60.41911147274362	0.060640087094062795	0.5473157342296844
79.0	1.0000000000000038	0.9999999999999998	6.337212368405886	0.7983202684282233	6.362609400137031	17.794307022378693	4.147059401857689	1.8528781764094695	6.4997437907839	1.023356545607199	4.063776680979388	2.9109552984197586E-43	0.1840511193166319	0.38259898443906215	8.664762497628576	14.263929973545027	8.887128129534581	34.910284378416435	7.105927957965367	0.1857965193317938	1.0747789286667688	13.1446	1.0988	11.7992	3.7622	4.1029	7.5408	9.9378	9.6442	22.5198	29.5681	4.5545	18.6335	13.5067	8.733	17.9887	7.1601	4.7728	1.4452	3.1473	31.0081	12.5039	35.1982	9.5343	7.0274	45.1336	12.7437	1.8828	1.506	1.5091	20.7577	3.4563	16.4042	14.7607	0.2559	1.5511	1.4189	3.0204	1.6789	11.3548	55.3798	1.7236	5.6552	5.7847	29.3208	2.8599	5.735	37.3301	9.1535	55.7326	7.5549	9.0406	0.5	1.2	1.0	1.2	4.6434	4.7985	4.6039	4.8052	10.1357	14.0306	2.0248	3.2996	30.7684	7.2481	19.799	7.8275	8.7977	4.4383	17.7951	10.1288	16.0706	1.0929	9.7804	15.4577	0.5315	48.4999	8.5942	57.4671	1.0	1.0	1.8775	1.5408	1.4723	4.0627	3.5723	2.0127	3.3286	3.5898	1.269	1.5212	3.826334301560835E-42	0.5986833953279456	0.61279443677071	6.01997348016357	62.97794907474425	61.36227757680154	3.9746974940567417	1.159320598619449	0.42331845352523484	0.5313743895963846	0.5529320523113348	2.7167233568970186	2.217312723143152	0.0814960576630864	1.5362216770817345	1.4648200408269116	1.3455157766374524	27.970458362084294	442.2973670126832	436.51470483928114	21.096722762699063	3.0649253761982047	0.006015152920090229	0.03870817628069905	0.5313594656369991	40.752496838931535	40.12160488502334	1.0350992245831447	0.8027230008332259	0.0	2.9109552984197582E-43	2.910955298419758E-43	2.7077125628912864	2.3123631623944565	8.39696587688148	58.714095451040954	57.01009688303711	3.4307946532111893	1.361748037113091	0.7678147143158915	0.6063765139153747	1.118426368694112	63.570094171383104	62.816640801575076	0.06281156725201434	0.5675997391155186
80.0	1.0000000000000038	0.9999999999999998	6.660343320367802	0.768202268782221	6.7134189052994016	21.157605734752057	4.505653380728162	2.206154011694768	6.844047946300943	1.171769090301553	4.276514994394911	3.9305783125824184E-44	0.1576484941422028	0.2887588922641066	7.640686382906402	15.282385512283591	8.939952492345677	37.45622201721218	6.044285986661826	0.15766589072531523	0.9140082181654435	13.1446	1.0988	11.7992	3.7622	4.1029	7.5408	9.9378	9.6442	22.5198	29.5681	4.5545	18.6335	13.5067	8.733	17.9887	7.1601	4.7728	1.4452	3.1473	31.0081	12.5039	35.1982	9.5343	7.0274	45.1336	12.7437	1.8828	1.506	1.5091	20.7577	3.4563	16.4042	14.7607	0.2559	1.5511	1.4189	3.0204	1.6789	11.3548	55.3798	1.7236	5.6552	5.7847	29.3208	2.8599	5.735	37.3301	9.1535	55.7326	7.5549	9.0406	0.5	1.2	1.0	1.2	4.6434	4.7985	4.6039	4.8052	10.1357	14.0306	2.0248	3.2996	30.7684	7.2481	19.799	7.8275	8.7977	4.4383	17.7951	10.1288	16.0706	1.0929	9.7804	15.4577	0.5315	48.4999	8.5942	57.4671	1.0	1.0	1.8775	1.5408	1.4723	4.0627	3.5723	2.0127	3.3286	3.5898	1.269	1.5212	5.166587968757084E-43	0.5475410596799277	0.593321678777852	5.792859668432993	66.18915984915138	64.74555460648847	4.140106108884191	1.206310972880944	0.3277986896020025	0.40847940101224195	0.4173143511000885	2.3270021274848216	1.955251645385748	0.07038515892714488	1.3766708370590717	1.3314910764591124	1.3516446962933613	28.136712479159655	473.8777382034426	468.3488544810192	21.675435322424917	3.1870737601165953	0.009326678083867378	0.03290333478784386	0.4509086808853307	34.6639801335057	34.12001818493782	0.8955836943748618	0.6936727730597407	0.0	3.9305783125824174E-44	3.9305783125824174E-44	2.7831841304166702	2.4637099004336354	9.123046965298416	69.81163588238815	67.87982909342928	3.744266385725807	1.5693293011873704	0.8210480426824787	0.6883401404811709	1.2806264387905721	66.937526534002	66.10508582885821	0.06572735806611522	0.5952554797474233
81.0	1.0000000000000038	0.9999999999999998	6.744366859772414	0.7083388273024357	6.824947871388821	24.650778245996282	4.781467936797233	2.573909269475685	7.255191838488376	1.2836658604365812	4.532325703503422	5.3087444329339226E-45	0.13438718154001367	0.21915556218031546	6.665293747373003	16.096979349679263	8.833171815531154	39.51726706246719	5.128393712669596	0.13882540819881783	0.7753081588836579	13.1446	1.0988	11.7992	3.7622	4.1029	7.5408	9.9378	9.6442	22.5198	29.5681	4.5545	18.6335	13.5067	8.733	17.9887	7.1601	4.7728	1.4452	3.1473	31.0081	12.5039	35.1982	9.5343	7.0274	45.1336	12.7437	1.8828	1.506	1.5091	20.7577	3.4563	16.4042	14.7607	0.2559	1.5511	1.4189	3.0204	1.6789	11.3548	55.3798	1.7236	5.6552	5.7847	29.3208	2.8599	5.735	37.3301	9.1535	55.7326	7.5549	9.0406	0.5	1.2	1.0	1.2	4.6434	4.7985	4.6039	4.8052	10.1357	14.0306	2.0248	3.2996	30.7684	7.2481	19.799	7.8275	8.7977	4.4383	17.7951	10.1288	16.0706	1.0929	9.7804	15.4577	0.5315	48.4999	8.5942	57.4671	1.0	1.0	1.8775	1.5408	1.4723	4.0627	3.5723	2.0127	3.3286	3.5898	1.269	1.5212	6.978132207314322E-44	0.4812315413298298	0.5538931721606898	5.341441428922227	67.02416897904654	65.82116226124806	4.182634944500581	1.2209787979719697	0.25490688540523715	0.31434088729786563	0.31672361846299313	1.9836488705576871	1.705648669952751	0.06044210303721485	1.2198076088147645	1.1392627129550263	1.3392380024902977	27.800641655021305	499.13674537279144	494.1199556223834	22.105205550458518	3.280576468872474	0.015115277240378066	0.02900450470926384	0.39702678490780063	29.411337942160245	28.942331101942834	0.7713109659454856	0.5967227397343837	0.0	5.308744432933922E-45	5.3087444329339214E-45	2.8061465247553046	2.5761933632080347	9.681516278427074	81.33770790048963	79.19506996693565	4.019621983623726	1.7717171184294354	0.8379523663669086	0.7492103020520945	1.402918418871145	70.95867825715199	70.05933102704483	0.069162014356053	0.6282592640023122
82.0	1.0000000000000038	0.9999999999999998	6.571944138529024	0.6262435593504618	6.6761545985396	28.152992286906148	4.96128720965551	2.943459591142072	7.700926140144122	1.3452913358928222	4.811282348242448	7.171583487033237E-46	0.114153219374034	0.16818775392611665	5.763228487674127	16.600312527114173	8.530028700789666	40.83227448629961	4.3578038298727995	0.130646796696636	0.6585762691201857	13.1446	1.0988	11.7992	3.7622	4.1029	7.5408	9.9378	9.6442	22.5198	29.5681	4.5545	18.6335	13.5067	8.733	17.9887	7.1601	4.7728	1.4452	3.1473	31.0081	12.5039	35.1982	9.5343	7.0274	45.1336	12.7437	1.8828	1.506	1.5091	20.7577	3.4563	16.4042	14.7607	0.2559	1.5511	1.4189	3.0204	1.6789	11.3548	55.3798	1.7236	5.6552	5.7847	29.3208	2.8599	5.735	37.3301	9.1535	55.7326	7.5549	9.0406	0.5	1.2	1.0	1.2	4.6434	4.7985	4.6039	4.8052	10.1357	14.0306	2.0248	3.2996	30.7684	7.2481	19.799	7.8275	8.7977	4.4383	17.7951	10.1288	16.0706	1.0929	9.7804	15.4577	0.5315	48.4999	8.5942	57.4671	1.0	1.0	1.8775	1.5408	1.4723	4.0627	3.5723	2.0127	3.3286	3.5898	1.269	1.5212	9.426759630365707E-45	0.40870674142180585	0.4981987730801528	4.7223774323499805	65.31066645987397	64.38617017923559	4.095149055257084	1.2013813148126917	0.20051464460107793	0.2437247766763833	0.24306494197402473	1.6849814252143098	1.4748101699958087	0.05167307480016659	1.070282392783902	0.8949094792163099	1.303634787378606	26.84655932999542	514.7441508720109	510.56267694924156	22.357366874510607	3.3378910810795306	0.025432009691133635	0.027309265636062348	0.3736367738727107	24.9920049643206	24.584717983883444	0.6638190928068066	0.5129794239761163	0.0	7.171583487033237E-46	7.171583487033236E-46	2.7754038322632457	2.647768397936767	10.045614342110515	92.89361334987588	90.56554208409571	4.255416587778461	1.9623215041763562	0.8153971769437566	0.7823996268803473	1.4702689009972711	75.31813802106586	74.37135915442727	0.07282886257365825	0.6639402180688166
83.0	1.0000000000000038	0.9999999999999998	6.163342489945535	0.533657829530877	6.283596641875497	31.526093360098294	5.032967662888356	3.3002406117346252	8.143323299177103	1.3478892036808483	5.089747149834848	9.690644333153164E-47	0.09675757577541276	0.13146816853510127	4.948068273994437	16.674445160402836	8.018497239611875	41.10912233384213	3.7356455298052276	0.1368210678284577	0.564231568732474	13.1446	1.0988	11.7992	3.7622	4.1029	7.5408	9.9378	9.6442	22.5198	29.5681	4.5545	18.6335	13.5067	8.733	17.9887	7.1601	4.7728	1.4452	3.1473	31.0081	12.5039	35.1982	9.5343	7.0274	45.1336	12.7437	1.8828	1.506	1.5091	20.7577	3.4563	16.4042	14.7607	0.2559	1.5511	1.4189	3.0204	1.6789	11.3548	55.3798	1.7236	5.6552	5.7847	29.3208	2.8599	5.735	37.3301	9.1535	55.7326	7.5549	9.0406	0.5	1.2	1.0	1.2	4.6434	4.7985	4.6039	4.8052	10.1357	14.0306	2.0248	3.2996	30.7684	7.2481	19.799	7.8275	8.7977	4.4383	17.7951	10.1288	16.0706	1.0929	9.7804	15.4577	0.5315	48.4999	8.5942	57.4671	1.0	1.0	1.8775	1.5408	1.4723	4.0627	3.5723	2.0127	3.3286	3.5898	1.269	1.5212	1.2737964350156506E-45	0.3395054228191583	0.43302112473904064	4.024206960926453	61.25006499658096	60.600262733575654	3.884456672694703	1.1485543968764667	0.1612196600537606	0.1919400002568275	0.18999779716692908	1.4282095487481405	1.2662106713151762	0.04404311329483627	0.9313162762916889	0.6335306377046002	1.2422462234445888	25.23661636223055	517.0428629782891	514.0243547501285	22.393687757764912	3.349734777278476	0.04405752609631309	0.02858920587769864	0.3912945718826077	21.42392711343306	21.062820883940127	0.5749998348267106	0.44380924830517426	0.0	9.690644333153162E-47	9.690644333153162E-47	2.6900037088212674	2.675923585911226	10.190752923816381	104.02349765098072	101.54312323809562	4.452096670923458	2.135291800266892	0.7558192244640614	0.7837935889042289	1.4731081107028048	79.64495919527205	78.67578451800212	0.0764111941626656	0.6992408816630414
84.0	1.0000000000000038	0.9999999999999998	5.576288495637598	0.44306695145292596	5.702696919334998	34.615948761999206	4.986964772054804	3.6279420725702844	8.543316182442293	1.2905818068050614	5.343149411824074	1.3096254900505115E-47	0.08200172093591773	0.1059519010912592	4.225454544980552	16.22702050082825	7.331367511326046	40.110865823778944	3.275099811929203	0.16504237736330682	0.4941791643353477	13.1446	1.0988	11.7992	3.7622	4.1029	7.5408	9.9378	9.6442	22.5198	29.5681	4.5545	18.6335	13.5067	8.733	17.9887	7.1601	4.7728	1.4452	3.1473	31.0081	12.5039	35.1982	9.5343	7.0274	45.1336	12.7437	1.8828	1.506	1.5091	20.7577	3.4563	16.4042	14.7607	0.2559	1.5511	1.4189	3.0204	1.6789	11.3548	55.3798	1.7236	5.6552	5.7847	29.3208	2.8599	5.735	37.3301	9.1535	55.7326	7.5549	9.0406	0.5	1.2	1.0	1.2	4.6434	4.7985	4.6039	4.8052	10.1357	14.0306	2.0248	3.2996	30.7684	7.2481	19.799	7.8275	8.7977	4.4383	17.7951	10.1288	16.0706	1.0929	9.7804	15.4577	0.5315	48.4999	8.5942	57.4671	1.0	1.0	1.8775	1.5408	1.4723	4.0627	3.5723	2.0127	3.3286	3.5898	1.269	1.5212	1.7214503216517949E-46	0.28063547484587836	0.3666780912746058	3.341079267516237	55.41603981194753	54.997949629450574	3.57317076891657	1.0672552167950229	0.13493491604135785	0.15549595929111262	0.15312168745708837	1.2104028022188054	1.0812938180605232	0.03750392512059126	0.8049490205790182	0.4038765035021629	1.1570874118062062	23.074012968396552	503.16907439173434	501.5422551739494	22.17129797262884	3.3066674272172523	0.07775528374347664	0.034427402043446464	0.472004695021323	18.78269742141405	18.44775762255496	0.5080460045730081	0.39156377974668816	0.0	1.3096254900505112E-47	1.3096254900505112E-47	2.5510821683751987	2.6578786214726504	10.097606270456604	114.21878453509301	111.62597286567151	4.610862711995492	2.285412408243442	0.6677279608623128	0.7529467262213253	1.410476856657257	83.55704959075892	82.59280066315297	0.07960232355141521	0.731092379111839
85.0	1.0000000000000038	0.9999999999999998	4.891678877064225	0.36396036159861095	5.014388934720987	37.258947787099785	4.819465612359135	3.9091840042035155	8.86645259152531	1.1817533200784518	5.549570069479222	1.7702728598919812E-48	0.0697428829364819	0.09009808727255125	3.5960914941660107	15.230910879921742	6.538869974151752	37.75546981565036	3.0094729298073903	0.22974243885902132	0.45330913908053055	13.1446	1.0988	11.7992	3.7622	4.1029	7.5408	9.9378	9.6442	22.5198	29.5681	4.5545	18.6335	13.5067	8.733	17.9887	7.1601	4.7728	1.4452	3.1473	31.0081	12.5039	35.1982	9.5343	7.0274	45.1336	12.7437	1.8828	1.506	1.5091	20.7577	3.4563	16.4042	14.7607	0.2559	1.5511	1.4189	3.0204	1.6789	11.3548	55.3798	1.7236	5.6552	5.7847	29.3208	2.8599	5.735	37.3301	9.1535	55.7326	7.5549	9.0406	0.5	1.2	1.0	1.2	4.6434	4.7985	4.6039	4.8052	10.1357	14.0306	2.0248	3.2996	30.7684	7.2481	19.799	7.8275	8.7977	4.4383	17.7951	10.1288	16.0706	1.0929	9.7804	15.4577	0.5315	48.4999	8.5942	57.4671	1.0	1.0	1.8775	1.5408	1.4723	4.0627	3.5723	2.0127	3.3286	3.5898	1.269	1.5212	2.326952863413613E-47	0.23515499401053044	0.3065445439436679	2.7445522947428156	48.61252634448904	48.359769764236134	3.19675963008084	0.9657536225000961	0.12156758275147435	0.13265984668044256	0.13020975572629157	1.0294537721605321	0.920239813357082	0.03202381907484394	0.6923659594360767	0.23636480510899985	1.054817324496874	20.579785469647888	472.28160765570317	472.09061902791035	21.64732817875192	3.2009381836784154	0.13790593199810502	0.04773725737882874	0.6570404008929176	17.25932725244545	16.92207549279011	0.46895196388300786	0.360726563175343	0.0	1.770272859891981E-48	1.770272859891981E-48	2.364174699517743	2.5914317017103974	9.758453971904812	122.93962411831491	120.27933711493542	4.733023004320811	2.4080756370153864	0.5641459944644319	0.6938034948820646	1.291538203513745	86.71745292615446	85.78358926298895	0.08214779813440497	0.7568491803602606
86.0	1.000000000000004	0.9999999999999998	4.192016337747676	0.30104660074048556	4.30334668089836	39.295713620667925	4.536539837703411	4.1269569146379075	9.08835680540199	1.0376394901934851	5.693218071972077	2.3932666610960034E-49	0.059980625492224555	0.08428706099053596	3.058702334540941	13.742418810201267	5.718214748071656	34.16644787634368	3.007479929810494	0.35566158761134037	0.45177759158270286	13.1446	1.0988	11.7992	3.7622	4.1029	7.5408	9.9378	9.6442	22.5198	29.5681	4.5545	18.6335	13.5067	8.733	17.9887	7.1601	4.7728	1.4452	3.1473	31.0081	12.5039	35.1982	9.5343	7.0274	45.1336	12.7437	1.8828	1.506	1.5091	20.7577	3.4563	16.4042	14.7607	0.2559	1.5511	1.4189	3.0204	1.6789	11.3548	55.3798	1.7236	5.6552	5.7847	29.3208	2.8599	5.735	37.3301	9.1535	55.7326	7.5549	9.0406	0.5	1.2	1.0	1.2	4.6434	4.7985	4.6039	4.8052	10.1357	14.0306	2.0248	3.2996	30.7684	7.2481	19.799	7.8275	8.7977	4.4383	17.7951	10.1288	16.0706	1.0929	9.7804	15.4577	0.5315	48.4999	8.5942	57.4671	1.0	1.0	1.8775	1.5408	1.4723	4.0627	3.5723	2.0127	3.3286	3.5898	1.269	1.5212	3.145853295344252E-48	0.20278616995365153	0.25717785068407006	2.2701322068638627	41.659419961269016	41.502336059919955	2.796298702835236	0.854502483746991	0.12425593482192987	0.12425220668687377	0.12181166054352305	0.8853560187030826	0.7827219274090267	0.027628569276992615	0.594316279178791	0.1311274552025517	0.9440378700999443	17.996937276605994	426.1262967086036	427.21384760101364	20.780781419812396	3.0277572616427526	0.24131647667993333	0.07334625878830273	1.0171565744096764	17.24789739746325	16.864902671541454	0.4686573046957936	0.3595658193869925	0.0	2.393266661096003E-49	2.393266661096003E-49	2.141101526014422	2.476472264168496	9.185585863381903	129.6601366627564	126.97986113234496	4.819707964442203	2.499389768152559	0.4591736021087863	0.6143263819924997	1.1340361988324645	88.88776489955397	88.00405699112277	0.08387928216674309	0.774673976441783
87.0	1.0000000000000038	0.9999999999999998	3.5430731113770526	0.25473794464236904	3.638580052967591	40.59209143715138	4.157588769798428	4.266842498326753	9.198024226046089	0.8781870475232677	5.766617712410103	3.2361711544505904E-50	0.05301544342756726	0.09196724696456221	2.6134209141223517	11.891792464507143	4.92858760061795	29.65403082590897	3.392756520846268	0.5797540030640137	0.5079506115372395	13.1446	1.0988	11.7992	3.7622	4.1029	7.5408	9.9378	9.6442	22.5198	29.5681	4.5545	18.6335	13.5067	8.733	17.9887	7.1601	4.7728	1.4452	3.1473	31.0081	12.5039	35.1982	9.5343	7.0274	45.1336	12.7437	1.8828	1.506	1.5091	20.7577	3.4563	16.4042	14.7607	0.2559	1.5511	1.4189	3.0204	1.6789	11.3548	55.3798	1.7236	5.6552	5.7847	29.3208	2.8599	5.735	37.3301	9.1535	55.7326	7.5549	9.0406	0.5	1.2	1.0	1.2	4.6434	4.7985	4.6039	4.8052	10.1357	14.0306	2.0248	3.2996	30.7684	7.2481	19.799	7.8275	8.7977	4.4383	17.7951	10.1288	16.0706	1.0929	9.7804	15.4577	0.5315	48.4999	8.5942	57.4671	1.0	1.0	1.8775	1.5408	1.4723	4.0627	3.5723	2.0127	3.3286	3.5898	1.269	1.5212	4.253817535679122E-49	0.18128441036488266	0.21992995001152496	1.9209278929591838	35.210351966243	35.09119374683003	2.4097393826911406	0.744066688509985	0.1521578828369252	0.13535995692329134	0.13291106531318583	0.782545055801295	0.6687744119239097	0.02447557580939458	0.5116955279931714	0.07177768427673643	0.8324353423703332	15.511743755424934	368.74188991868533	370.79103604408306	19.535512143317224	2.786433183196907	0.4055865752589511	0.11798217072588933	1.658038473362779	19.45745864705342	18.961847123746303	0.5252500558303936	0.4018951389822377	0.0	3.23617115445059E-50	3.2361711544505894E-50	1.8999172554276522	2.316892189068309	8.418285741087889	133.9376649060252	131.28391672551683	4.871836738566089	2.556439282885734	0.3642187703584377	0.5248151942680465	0.9597706242381829	89.96035614042151	89.13864661312162	0.08473008243746535	0.7837506276223336
88.0	1.000000000000003	0.9999999999999998	2.9848687511880354	0.22261740551553832	3.0632928818549385	41.06343132021776	3.7154209822775037	4.319606370804258	9.197797371010944	0.7219176583423323	5.770734728807694	4.376335738965149E-51	0.049768428348719536	0.12227902460159484	2.266805135129155	9.85789787787557	4.204778826345672	24.654219031566885	4.355732451300674	0.942625513195903	0.6503107485938571	13.1446	1.0988	11.7992	3.7622	4.1029	7.5408	9.9378	9.6442	22.5198	29.5681	4.5545	18.6335	13.5067	8.733	17.9887	7.1601	4.7728	1.4452	3.1473	31.0081	12.5039	35.1982	9.5343	7.0274	45.1336	12.7437	1.8828	1.506	1.5091	20.7577	3.4563	16.4042	14.7607	0.2559	1.5511	1.4189	3.0204	1.6789	11.3548	55.3798	1.7236	5.6552	5.7847	29.3208	2.8599	5.735	37.3301	9.1535	55.7326	7.5549	9.0406	0.5	1.2	1.0	1.2	4.6434	4.7985	4.6039	4.8052	10.1357	14.0306	2.0248	3.2996	30.7684	7.2481	19.799	7.8275	8.7977	4.4383	17.7951	10.1288	16.0706	1.0929	9.7804	15.4577	0.5315	48.4999	8.5942	57.4671	1.0	1.0	1.8775	1.5408	1.4723	4.0627	3.5723	2.0127	3.3286	3.5898	1.269	1.5212	5.7525182754401285E-50	0.16734556441595733	0.19362566937370504	1.6787133315115765	29.663028675556546	29.543009211185392	2.0649006797744476	0.6430336274296189	0.22577211194862984	0.17885922569373378	0.1767176463542254	0.7346168403269467	0.5800754340795508	0.023000830290597185	0.4464984345223724	0.04101547531223566	0.7255171999490599	13.233700400157774	305.67468318695444	308.27388934880906	17.892776428447466	2.48259741064648	0.6287323797803557	0.1878151457037836	2.6958147051889716	24.980125608209445	24.27616527608354	0.6635264346084846	0.5069732661880728	0.0	4.3763357389651476E-51	4.3763357389651476E-51	1.6617023277709182	2.1220752802940197	7.522984404915513	135.49289798419093	132.9073766594537	4.890239349560812	2.577641926754603	0.28572635694258847	0.43544152976877876	0.7889838088023374	89.95813740743571	89.20228621749068	0.08472832583347643	0.7842591166981621
89.0	1.000000000000003	0.9999999999999998	2.5312420290428306	0.20061112450523888	2.593841039267204	40.69371438326684	3.2509087725196175	4.283273404092346	9.100324877636622	0.5820534740984078	5.713168957974918	5.917935269669882E-52	0.05230058920784497	0.19412669373787347	2.0401866182886312	7.83689287301465	3.5623771562153324	19.651698288590413	6.12039311727634	1.4532127698245034	0.9128204210001598	13.1446	1.0988	11.7992	3.7622	4.1029	7.5408	9.9378	9.6442	22.5198	29.5681	4.5545	18.6335	13.5067	8.733	17.9887	7.1601	4.7728	1.4452	3.1473	31.0081	12.5039	35.1982	9.5343	7.0274	45.1336	12.7437	1.8828	1.506	1.5091	20.7577	3.4563	16.4042	14.7607	0.2559	1.5511	1.4189	3.0204	1.6789	11.3548	55.3798	1.7236	5.6552	5.7847	29.3208	2.8599	5.735	37.3301	9.1535	55.7326	7.5549	9.0406	0.5	1.2	1.0	1.2	4.6434	4.7985	4.6039	4.8052	10.1357	14.0306	2.0248	3.2996	30.7684	7.2481	19.799	7.8275	8.7977	4.4383	17.7951	10.1288	16.0706	1.0929	9.7804	15.4577	0.5315	48.4999	8.5942	57.4671	1.0	1.0	1.8775	1.5408	1.4723	4.0627	3.5723	2.0127	3.3286	3.5898	1.269	1.5212	7.778889194570272E-51	0.15677850601567286	0.17537753494255917	1.51276836766911	25.154977036221915	25.015521750900763	1.7758327941446186	0.5565298541861229	0.38176152786622203	0.27984438376853205	0.28055189778997563	0.7719933071202397	0.5220837556200607	0.024151167311144667	0.4034468201350164	0.026959714798099055	0.6266816323027897	11.21186962375655	243.0071578957263	245.7228702307056	15.879423177176099	2.1316617844076764	0.8480153558385063	0.2812691491811102	4.15604320042111	35.10045452757992	34.075677597978064	0.9057446628777807	0.6928539845522914	0.0	5.917935269669881E-52	5.9179352696698806E-52	1.444703914681101	1.9066758857318789	6.582440082597741	134.27297997902767	131.7894694064749	4.875828671740763	2.563060219971389	0.225085336720882	0.35402785733924247	0.6361262418421518	89.00481743323749	88.31245180168887	0.0839722880030245	0.7771432041748277
