time	chloroplast	cytosol	x_CO2	RuBP_ch	PGA_ch	ATP_ch	BPGA_ch	x_NADPH_ch	GAP_ch	Pi_ch	DHAP_ch	FBP_ch	F6P_ch	E4P_ch	X5P_ch	SBP_ch	S7P_ch	R5P_ch	Ru5P_ch	x_Pi_cyt	x_GAP_cyt	G6P_ch	x_NADP_ch	x_PGA_cyt	ADP_ch	x_DHAP_cyt	x_Proton_ch	G1P_ch	x_Starch_ch	Light_on	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	E13	E14	E15	light_reaction	E16	E17	E18_DHAP	E18_PGA	E18_GAP
69.0	1.0	1.0	1.0	0.3719615380755919	1.0550602236087399	0.4974284804752821	0.07668708496892315	0.21	0.010057290290511346	0.7409349414413379	0.22125612238159673	0.01579883827271367	1.9245696038489184	0.7292880832603377	0.0022294256511649355	2.0976718610155762	9.817234978453722E-4	0.0037341011947357094	0.001493608687078032	0.5	1.0	4.426510159956496	0.29	1.0	0.0021215194956333166	1.0	2.512E-5	0.2567375910705354	1.0	1.0	119.2155396797819	202.2022886905006	202.20232339653754	96.909310292638	24.28111501055416	24.281114003167797	39.73849729485557	39.73850713767657	39.73852055982841	39.73852048859464	39.73852031463609	79.47701677227074	119.21553613242023	-15.45738792518847	-15.457401580931673	327.84275277689466	6.424742278865585	21.882144220291803	32.88967746765819	36.22876651174166	1.5348811945517618
70.0	1.0	1.0	1.0	0.37196173486801437	1.0550598621096623	0.4974284820391666	0.0766871154599298	0.21	0.01005729233945224	0.7409348869195677	0.22125616745697102	0.015798844710017763	1.9245696242027197	0.7292879309549815	0.0022294265945251852	2.097671850282616	9.817241219712218E-4	0.0037341027747211167	0.0014936093190719257	0.5	1.0	4.426510206770352	0.29	1.0	0.002121517931878104	1.0	2.512E-5	0.2567375937857392	1.0	1.0	119.21558170057327	202.2021733938395	202.20240381082795	96.90934041437643	24.281122203585053	24.281122558163215	39.73853918148862	39.73853025807106	39.73852055961089	39.73852058800158	39.73852065138929	79.47705966309185	119.21558151026048	-15.457412461117315	-15.457402913199303	327.84253597398106	6.424741124608648	21.882143403222774	32.88968760314283	36.2287578823252	1.5348816675533283
71.0	1.0	1.0	1.0	0.3719615568141553	1.0550601575083831	0.4974284806734349	0.07668708734982362	0.21	0.010057290237287877	0.7409348571921418	0.22125612121013752	0.01579883810544198	1.9245695702316312	0.7292881199552015	0.002229425488249775	2.0976719554558088	9.81723360710992E-4	0.003734100921876176	0.0014936085779343677	0.5	1.0	4.426510082636712	0.29	1.0	0.0021215192976934243	1.0	2.512E-5	0.25673758658598766	1.0	1.0	119.21554114622634	202.20269936199742	202.2023296844368	96.90932263085872	24.281115845389834	24.2811140854235	39.73849139853047	39.73850651317612	39.73852057324135	39.738520446447126	39.73852012837016	79.47700968787692	119.21552898709717	-15.457382707140255	-15.457399360485624	327.84271547051	6.424742426857874	21.8821432382024	32.88967883978283	36.2287659452251	1.5348812585894014
72.0	1.0	1.0	1.0	0.3719615007409618	1.0550604753515982	0.497428480627205	0.07668710877440643	0.21	0.010057291864716492	0.7409352654925361	0.22125615701404167	0.01579884321860558	1.9245697435406284	0.7292878260871378	0.0022294269481071684	2.0976714496415227	9.817244772041855E-4	0.0037341033669184786	0.0014936095559506578	0.5	1.0	4.426510481247608	0.29	1.0	0.0021215193439146052	1.0	2.512E-5	0.2567376097054206	1.0	1.0	119.2155424767956	202.20264768111562	202.2023861457745	96.90931184434814	24.28111832994753	24.281119413412174	39.73855510104596	39.73852387428867	39.73852050227796	39.73852062125525	39.738520917018825	79.4770754813847	119.21559653648646	-15.457426782994332	-15.457407798180611	327.8427737402581	6.424741734172071	21.88214795296402	32.889675176372855	36.22876696144577	1.5348810876188954
73.0	1.0	1.0	1.0	0.3719615652761959	1.0550601796162418	0.49742848067780393	0.07668708911587549	0.21	0.010057290542365229	0.7409349341420146	0.22125612792218619	0.015798839063979303	1.924569608866647	0.729288062265219	0.0022294257769874867	2.097671853155477	9.817235831805146E-4	0.0037341014054699164	0.0014936087713716868	0.5	1.0	4.426510171497287	0.29	1.0	0.0021215192933123827	1.0	2.512E-5	0.25673759173990124	1.0	1.0	119.21554566793994	202.20234370205148	202.20233433351322	96.90931474654052	24.28111584452247	24.28111503489793	39.73850252504685	39.738512244702484	39.73852055900385	39.73852049865654	39.738520349764244	79.47702233531209	119.21554200250695	-15.457391144835242	-15.457401580931673	327.84272469534835	6.424742149083441	21.882144101020394	32.889678710429244	36.2287654628414	1.5348812525494806
74.0	1.0	1.0	1.0	0.37196140985108195	1.0550606768284796	0.4974284805461852	0.07668712047319223	0.21	0.010057291252882789	0.7409353067016129	0.22125614355198323	0.01579884129619205	1.9245697551407936	0.7292878482816357	0.0022294267580709767	2.0976713858491025	9.817243708783712E-4	0.003734103048634245	0.0014936094286374553	0.5	1.0	4.426510507927971	0.29	1.0	0.002121519425059931	1.0	2.512E-5	0.2567376112528816	1.0	1.0	119.21552493807192	202.20233204470972	202.2024170028443	96.90935086695274	24.281117656441143	24.28111670558311	39.73854701029567	39.73855533523363	39.73852049353787	39.738520447511846	39.73852030336039	79.47706723819559	119.2155874864035	-15.457423119258351	-15.457407354091401	327.84278988470095	6.424742377692374	21.882148454212647	32.889670604713665	36.228771048279725	1.534880874284399
75.0	1.0	1.0	1.0	0.3719614456640958	1.0550606512478966	0.4974284790135548	0.07668706297528778	0.21	0.010057289268440546	0.7409351730899745	0.22125609989801082	0.015798835061726725	1.924569683313776	0.7292880468890632	0.002229425627840156	2.0976715432389454	9.817235772470148E-4	0.0037341011556898014	0.0014936086714594922	0.5	1.0	4.426510342725664	0.29	1.0	0.002121520957754856	1.0	2.512E-5	0.2567376016711473	1.0	1.0	119.21552842743696	202.20100160894816	202.20226537187443	96.90926548212853	24.281109177112793	24.281108923850574	39.73848852756312	39.73849645177996	39.73852051575278	39.73852051521096	39.7385205355965	79.47701000923443	119.21552744240563	-15.457386925987748	-15.457402913199303	327.8429785283913	6.424742887944396	21.882146976508402	32.889667505684095	36.228773904194284	1.5348807296400062
76.0	1.0	1.0	1.0	0.37196182990987375	1.0550596207173872	0.4974284817071547	0.07668708585462519	0.21	0.010057291018408342	0.740934672649016	0.22125613839523464	0.015798840559620705	1.9245695388568846	0.7292881103985417	0.0022294256542729498	2.0976720908953426	9.817234295239532E-4	0.003734101199953018	0.0014936086891648385	0.5	1.0	4.426510010474793	0.29	1.0	0.0021215182640872783	1.0	2.512E-5	0.25673758240059624	1.0	1.0	119.21559568469135	202.2022841385862	202.2023257522765	96.90931247492013	24.28111796131879	24.281117736288273	39.73849314886646	39.738502433106504	39.73852059377641	39.738520552223754	39.73852046100339	79.47701346111731	119.2155338804829	-15.457382263051045	-15.457398472307204	327.84255323115605	6.42474117803095	21.88214090482061	32.8896896343739	36.228756589423845	1.5348817623412956
77.0	1.0	1.0	1.0	0.37196184308978186	1.0550594192107818	0.4974284835989769	0.07668713988338766	0.21	0.010057293534617517	0.7409347030602583	0.22125619374876115	0.015798848464862368	1.9245695846704693	0.7292879252134844	0.0022294268312155236	2.0976720830330913	9.817242120733192E-4	0.0037341031711227526	0.0014936094776326508	0.5	1.0	4.426510115846212	0.29	1.0	0.002121516372293087	1.0	2.512E-5	0.25673758851213896	1.0	1.0	119.21559868240664	202.20090679590186	202.2024682388729	96.9093823686637	24.281127496876902	24.281128030236527	39.738554141743876	39.73856062267078	39.738520592182724	39.73852059121353	39.73852056291839	79.47707593284649	119.21560005823193	-15.457420232678487	-15.457402025020883	327.8423032373675	6.424740259987205	21.88214111415113	32.88969788256464	36.22874969198518	1.5348821472782146
78.0	1.0	1.0	1.0	0.37196147180916106	1.0550604594982604	0.4974284806413692	0.07668710812262694	0.21	0.010057291734701232	0.7409352118904006	0.22125615415355163	0.015798842810105167	1.9245697246258462	0.729287863447284	0.002229426783166774	2.097671529982012	9.817243457999293E-4	0.003734103090660881	0.0014936094454476886	0.5	1.0	4.426510437743592	0.29	1.0	0.0021215193301290574	1.0	2.512E-5	0.2567376071821875	1.0	1.0	119.21553424695365	202.20255048108982	202.20238443239947	96.90931535195901	24.28111823475458	24.281119038069686	39.73854973034208	39.73852590044569	39.73852051331999	39.738520604773676	39.738520829848966	79.47707018657498	119.2155911184857	-15.457423008236049	-15.457406465912982	327.84276505487134	6.424741946278343	21.88214731746386	32.88967545091797	36.2287671878707	1.5348811004327005
79.0	1.0	1.0	1.0	0.371961503435258	1.0550604010326088	0.49742847990433536	0.07668707712164977	0.21	0.010057290001746958	0.7409350527900839	0.22125611602963688	0.015798837365546006	1.9245696445135376	0.7292880515227206	0.002229425731281191	2.0976717095065216	9.817235960285732E-4	0.0037341013289266204	0.0014936087407542763	0.5	1.0	4.42651025348513	0.29	1.0	0.002121520067059223	1.0	2.512E-5	0.25673759649519623	1.0	1.0	119.21553630884385	202.20177993079957	202.2023026903594	96.90929082296907	24.281112861882296	24.28111240109543	39.73849753945158	39.73850321026262	39.73852053879567	39.73852051432665	39.738520464906514	79.47701800132232	119.21553679181865	-15.457390034612217	-15.457402469110093	327.842843659502	6.42474245814813	21.882145534512592	32.889673535523436	36.22876931287779	1.5348810110435098
80.0	1.0	1.0	1.0	0.3719619045567163	1.0550591112345369	0.49742848467632667	0.07668715660522822	0.21	0.010057294519960507	0.7409345629429592	0.2212562154250457	0.015798851560530125	1.9245695285413813	0.7292879315838738	0.0022294269651433325	2.0976723068630925	9.817242328873795E-4	0.00373410339541681	0.0014936095673503103	0.5	1.0	4.426509986749329	0.29	1.0	0.002121515295012987	1.0	2.512E-5	0.2567375810245196	1.0	1.0	119.21560576750419	202.2000159529469	202.20251235055417	96.90941103323442	24.281131733722148	24.28113272453409	39.73856316404068	39.73858483941051	39.73852062275804	39.738520603270196	39.73852051716506	79.47708636005247	119.2156125305898	-15.457424340503678	-15.457401136842464	327.84214080234614	6.4247396606223655	21.882139481753544	32.88970543545472	36.22874388703991	1.5348824997590627
81.0	1.0	1.0	1.0	0.3719616819866579	1.0550600896579627	0.49742848137805934	0.07668710799401635	0.21	0.010057292163068896	0.7409350774730417	0.22125616357771585	0.015798844155960414	1.9245697031810798	0.7292878583367578	0.0022294268689054446	2.0976716046309214	9.817243788983632E-4	0.0037341032342744136	0.001493609502892998	0.5	1.0	4.4265103884206205	0.29	1.0	0.0021215185931497673	1.0	2.512E-5	0.25673760432145504	1.0	1.0	119.21557700273053	202.2028541825982	202.20238410255115	96.90931363284805	24.281119973814867	24.281121089571304	39.738550526580156	39.738510593245735	39.7385205253049	39.73852064815278	39.738520959302704	79.47706988798569	119.21559142682486	-15.457421120856907	-15.457405577734562	327.8426490138609	6.424741131149014	21.882145611809385	32.88968269480376	36.228760924445936	1.5348814384854346
82.0	1.0	1.0	1.0	0.37196181965081887	1.0550594921644327	0.49742848333618034	0.07668713565207406	0.21	0.010057293328687066	0.7409347277945907	0.2212561892185636	0.015798847817886902	1.924569582539694	0.7292879337216012	0.002229426757089536	2.0976720645557227	9.817241674188737E-4	0.00373410304697533	0.0014936094279736866	0.5	1.0	4.426510110945419	0.29	1.0	0.0021215166349225463	1.0	2.512E-5	0.25673758822789294	1.0	1.0	119.21559413728355	202.20124075098767	202.2024570774886	96.90937617830298	24.28112669261573	24.281127162123575	39.738550271575804	39.73855620953426	39.73852058939024	39.738520586724256	39.7385205570637	79.47707186773886	119.21559564131896	-15.457418012232438	-15.457402025020883	327.8423416354408	6.424740414285312	21.88214145420547	32.88969620273212	36.228751088481985	1.5348820688832356
83.0	1.0	1.0	1.0	0.37196140962509355	1.0550606032878682	0.49742848057195027	0.07668711607039778	0.21	0.010057291368970609	0.7409352444907735	0.2212561461063779	0.015798841660954695	1.924569735048794	0.7292878723376678	0.0022294266869910687	2.0976714792599815	9.817242974598103E-4	0.0037341029295796103	0.0014936093810154864	0.5	1.0	4.426510461716365	0.29	1.0	0.0021215193990952804	1.0	2.512E-5	0.2567376085726083	1.0	1.0	119.21552242334087	202.2023720127386	202.2024053949243	96.90934035192639	24.281117863523757	24.281117387810955	39.738545738743355	39.738546175893674	39.73852050637403	39.7385204954573	39.7385204471256	79.47706606682355	119.21558649765677	-15.457421564946117	-15.457406021823772	327.8427784671299	6.424742391317912	21.882147708628864	32.88967232205742	36.22876999647122	1.5348809544251012
84.0	1.0	1.0	1.0	0.37196142728817505	1.0550607375951186	0.49742847870743995	0.07668705814439687	0.21	0.010057289003785655	0.74093521338417	0.22125609407597155	0.015798834230260947	1.9245696967721644	0.7292880457272636	0.0022294255883158493	2.097671484700005	9.8172356855349E-4	0.003734101089496666	0.0014936086449822243	0.5	1.0	4.426510373679951	0.29	1.0	0.0021215212637239653	1.0	2.512E-5	0.256737603466496	1.0	1.0	119.21552607229191	202.2007284940841	202.20225262802106	96.90925711035302	24.281107884960644	24.281107674700827	39.738485148321786	39.738494703178695	39.738520507681926	39.73852051337374	39.73852055251005	79.47700701098175	119.21552391327667	-15.457385593720119	-15.457403357288513	327.8430247266916	6.424743043935013	21.88214745750894	32.88966540709456	36.22877551085419	1.5348806317021635
85.0	1.0	1.0	1.0	0.3719617945831493	1.0550597029323385	0.4974284816579869	0.07668709004815877	0.21	0.010057290840434847	0.7409346964517387	0.22125613447926845	0.015798840000414816	1.924569546403106	0.7292881118772123	0.0022294256190425383	2.0976720580219648	9.81723416108551E-4	0.0037341011409465193	0.0014936086655623893	0.5	1.0	4.426510027831101	0.29	1.0	0.002121518313182442	1.0	2.512E-5	0.25673758340726216	1.0	1.0	119.2155890694617	202.20240282142754	202.2023368121662	96.90932495885762	24.281117788063288	24.2811169097424	39.738491939764195	39.738511800613274	39.73852058922016	39.7385204979137	39.73852027321957	79.47701202346524	119.21553219550707	-15.457382152028742	-15.457398916396414	327.8425628549042	6.424741404799404	21.88214119070037	32.88968788184403	36.22875812328288	1.5348816805593262
86.0	1.0	1.0	1.0	0.37196176291097116	1.0550597615882353	0.4974284823953723	0.07668712107833583	0.21	0.010057292572813426	0.7409348557051324	0.22125617259051453	0.01579884544316514	1.9245696265680392	0.7292879237671763	0.0022294266709672276	2.0976718782777737	9.817241659701532E-4	0.0037341029027462844	0.001493609370282004	0.5	1.0	4.4265102122106	0.29	1.0	0.0021215175758392273	1.0	2.512E-5	0.2567375941012735	1.0	1.0	119.21558700377888	202.20195162679033	202.20241863121376	96.9093495641754	24.281123181752253	24.28112354378176	39.7385436137071	39.73853596184185	39.738520563714154	39.73852058817861	39.73852063729466	79.47706420785052	119.21558652073364	-15.457415236674876	-15.457402469110093	327.8424842143559	6.424740892948405	21.882142975473585	32.88968979224828	36.2287560013875	1.5348817697156576
87.0	1.0	1.0	1.0	0.37196136175725764	1.0550610514810832	0.4974284776228739	0.07668704158717547	0.21	0.01005728805424699	0.7409353456238073	0.22125607318734283	0.015798831247088443	1.9245697425570256	0.7292880437083084	0.0022294254370405575	2.0976712808531883	9.817235290895366E-4	0.0037341008361480217	0.0014936085436427406	0.5	1.0	4.42651047898511	0.29	1.0	0.0021215223483209422	1.0	2.512E-5	0.2567376095741953	1.0	1.0	119.21551754004793	202.19966306855852	202.2022089510169	96.90922934003227	24.281103369692275	24.28110321869908	39.73847265137387	39.73849023453102	39.73852047974188	39.738520499864414	39.73852058503611	79.47699584543409	119.21551077751778	-15.45738070873881	-15.457404245466932	327.8431871389906	6.424743690479588	21.88214902911444	32.889657889734366	36.22878142887373	1.534880280879577
88.0	1.0	1.0	1.0	0.37196158430406245	1.0550600731729292	0.4974284809207536	0.07668709019611768	0.21	0.010057290411060717	0.7409348311412945	0.22125612503295958	0.01579883865139162	1.9245695679388104	0.7292881169326887	0.0022294255333538855	2.097671983005137	9.817233831519337E-4	0.0037341009974167744	0.0014936086081505952	0.5	1.0	4.42651007736323	0.29	1.0	0.002121519050424329	1.0	2.512E-5	0.2567375862801257	1.0	1.0	119.21554630200544	202.20270624538017	202.20233719302956	96.90932673174501	24.281116455578815	24.281114853108736	39.73849352356673	39.73851157856867	39.73852057718413	39.73852045391541	39.73852014333215	79.47701231945243	119.21553188332345	-15.457384039407884	-15.457399804574834	327.84267896586454	6.424742220210737	21.882142899605014	32.889680628194554	36.22876439332964	1.5348813420509642
89.0	1.0	1.0	1.0	0.3719614466239385	1.055060670798518	0.4974284789619557	0.07668706252846114	0.21	0.01005728924487225	0.7409351808791371	0.22125609937956592	0.015798834987684918	1.9245696886013401	0.7292880415543362	0.0022294256450489857	2.097671522979265	9.817235945816154E-4	0.003734101184513531	0.001493608682988976	0.5	1.0	4.426510354887063	0.29	1.0	0.002121521009208626	1.0	2.512E-5	0.25673760237650844	1.0	1.0	119.2155291667426	202.20099877787945	202.20226419277273	96.9092641724123	24.281108999303637	24.28110877795563	39.73848877042441	39.738496659946776	39.738520513085064	39.738520516055445	39.738520545571156	79.477010331893	119.2155276593613	-15.457387259054656	-15.457403357288513	327.84298642658285	6.424742937325081	21.882147057911546	32.88966711672047	36.22877423196331	1.53488071148769
90.0	1.0	1.0	1.0	0.37196185728333464	1.0550595580539541	0.49742848172704995	0.07668708202636103	0.21	0.010057291210141905	0.7409346639181484	0.22125614261393545	0.01579884116206007	1.9245695359968868	0.7292881027346761	0.0022294257168899182	2.097672108848208	9.817234655211135E-4	0.0037341013048276133	0.001493608731114517	0.5	1.0	4.426510003896804	0.29	1.0	0.002121518244076283	1.0	2.512E-5	0.25673758201907293	1.0	1.0	119.21560099940268	202.20219643096726	202.2023156543552	96.90929969261019	24.28111811896179	24.281118576708124	39.73849571452248	39.7384931072331	39.73852059617766	39.73852060843032	39.73852066049659	79.47701621520767	119.21553689356404	-15.457383595318674	-15.457398916396414	327.84254943238113	6.424740954702679	21.882140800356265	32.889691035139705	36.228755289880425	1.5348818277071603
91.0	1.0	1.0	1.0	0.37196183963779045	1.0550594223222043	0.4974284836014262	0.076687140202838	0.21	0.010057293579048821	0.7409346939352501	0.22125619472619895	0.01579884860445225	1.924569573911831	0.7292879295748655	0.0022294268152693486	2.0976721048446656	9.817241938054199E-4	0.0037341031444150163	0.001493609466949567	0.5	1.0	4.426510091101341	0.29	1.0	0.0021215163697218967	1.0	2.512E-5	0.25673758707693634	1.0	1.0	119.21559731693141	202.20098639889272	202.20246908198848	96.90938352572425	24.281127763590636	24.281128309014505	39.738553392343334	39.73856201044956	39.73852059506986	39.73852058957706	39.73852054947429	79.47707529598614	119.21559951354284	-15.457419677566975	-15.457401136842464	327.84230172868996	6.424740301807389	21.88214103846134	32.88969798585563	36.22874975255612	1.5348821520987763
92.0	1.0	1.0	1.0	0.37196146739328007	1.055060468774849	0.49742848063393713	0.0766871085411174	0.21	0.010057291718061906	0.7409352139467879	0.2212561537874327	0.015798842757822996	1.9245697252152902	0.7292878637566712	0.002229426779215327	2.097671527400805	9.81724343971111E-4	0.003734103084042587	0.0014936094428003855	0.5	1.0	4.426510439099313	0.29	1.0	0.0021215193371734945	1.0	2.512E-5	0.25673760726081934	1.0	1.0	119.21553337823227	202.20253804659194	202.2023855361342	96.90931657320434	24.28111821914207	24.281118961800022	39.73854960370726	39.738526982913136	39.73852051295841	39.73852059956781	39.73852081185121	79.47707006232541	119.2155909699057	-15.457423008236049	-15.457406910002192	327.84276626244235	6.424741975030961	21.88214734243122	32.889675264318186	36.22876736081572	1.5348810917249647
93.0	1.0	1.0	1.0	0.3719614962884105	1.0550604303306936	0.4974284797990525	0.07668707544099053	0.21	0.0100572899195414	0.7409350678528078	0.22125611422125277	0.01579883710728303	1.924569649231985	0.7292880506237092	0.002229425721272762	2.097671689775866	9.817235953101776E-4	0.0037341013121652824	0.0014936087340497318	0.5	1.0	4.426510264337558	0.29	1.0	0.002121520172018488	1.0	2.512E-5	0.25673759712463706	1.0	1.0	119.21553531119538	202.20169300033675	202.20229825663176	96.90928768225221	24.281112432538237	24.28111200760381	39.73849660096618	39.73850225269526	39.738520536045165	39.738520515287185	39.738520476615896	79.47701717841288	119.21553582385509	-15.457389590523007	-15.457402469110093	327.8428596654693	6.424742502925584	21.88214571566687	32.88967283157042	36.2287698396043	1.534880978191019
94.0	1.0	1.0	1.0	0.3719618862348404	1.055059391738033	0.49742848372450565	0.07668714245322633	0.21	0.010057293809135275	0.7409347522810131	0.22125619978826183	0.01579884932735649	1.9245696063492417	0.7292878791244224	0.0022294270580733057	2.097672007724914	9.817243834647066E-4	0.0037341035510802326	0.001493609629615536	0.5	1.0	4.426510165707415	0.29	1.0	0.0021215162464960097	1.0	2.512E-5	0.2567375914040888	1.0	1.0	119.21560982092954	202.20049462560397	202.2024750107499	96.9093798680598	24.281128367491245	24.28112899855008	39.73856401405518	39.738551102508346	39.73852058185322	39.73852062137722	39.73852069627526	79.47708476042058	119.21560888509148	-15.457426005838215	-15.457402469110093	327.84229263255224	6.424739896735732	21.882141679128214	32.88969859237122	36.22874854157596	1.5348821804015893
95.0	1.0	1.0	1.0	0.3719613688694535	1.0550607786392927	0.49742848036387505	0.07668712126116999	0.21	0.010057291496987765	0.7409354068451517	0.22125614892276377	0.01579884206317276	1.9245697984501817	0.7292877919759619	0.002229427034475434	2.0976712748145125	9.817245885251468E-4	0.0037341035115675005	0.0014936096138105657	0.5	1.0	4.426510607539607	0.29	1.0	0.0021215196072042614	1.0	2.512E-5	0.2567376170303566	1.0	1.0	119.21551917064261	202.20241747637147	202.2024190704478	96.90934016023944	24.28111754585252	24.28111734819937	39.738560364196985	39.7385507000525	39.73852047774585	39.738520503451596	39.73852054318591	79.4770805786528	119.21560114339356	-15.457432334109455	-15.457408686359031	327.8428270982421	6.424742310791694	21.88214960714115	32.889669015997676	36.22877191484074	1.5348808001389045
96.0	1.0	1.0	1.0	0.37196148156301134	1.055060473949669	0.4974284806906373	0.07668711097748342	0.21	0.0100572914296618	0.7409352143191106	0.22125614744211755	0.015798841851680626	1.9245697362282848	0.7292878715199582	0.002229426704310996	2.097671489572046	9.817243066761537E-4	0.003734102958593738	0.0014936093926210135	0.5	1.0	4.42651046442919	0.29	1.0	0.002121519280420639	1.0	2.512E-5	0.2567376087299521	1.0	1.0	119.2155374971009	202.20242774593444	202.2023919641958	96.90932822881138	24.28111757100601	24.28111764999133	39.73854473607319	39.738536045108575	39.738520508266205	39.738520538508595	39.73852060216651	79.47706518948716	119.21558582084911	-15.457420676767697	-15.457406021823772	327.8427586938958	6.42474202387754	21.882147299940502	32.889674563684764	36.228767805734726	1.5348810590325144
97.0	1.0	1.0	1.0	0.37196156471889347	1.0550602192896583	0.4974284806018867	0.07668708924427557	0.21	0.010057290546072288	0.7409349516605748	0.22125612800380037	0.01579883907563294	1.9245696205280138	0.7292880477226809	0.002229425835773819	2.0976718121000926	9.817236341749368E-4	0.003734101503930718	0.0014936088107559897	0.5	1.0	4.426510198318438	0.29	1.0	0.0021215193692123704	1.0	2.512E-5	0.256737593295528	1.0	1.0	119.21554663173931	202.20229618450603	202.20233467055962	96.90931340820136	24.2811156795069	24.281114949210775	39.73850433783288	39.73851278593621	39.73852055356248	39.73852050106381	39.73852037188197	79.47702423049749	119.21554386992683	-15.457392588125174	-15.457401580931673	327.84273711483974	6.424742241449985	21.882144285098942	32.88967802194055	36.22876605340091	1.5348812204189695
98.0	1.0	1.0	1.0	0.3719616079378348	1.0550602057742975	0.4974284809980675	0.0766871026398273	0.21	0.010057291815205364	0.7409351057693612	0.22125615592499465	0.015798843063059186	1.9245696971374169	0.7292878866963829	0.0022294266980988357	2.0976716136490086	9.817242636358467E-4	0.003734102948195034	0.0014936093884612824	0.5	1.0	4.42651037452018	0.29	1.0	0.002121518973139553	1.0	2.512E-5	0.25673760351522945	1.0	1.0	119.21556100111272	202.20266039316925	202.20236998009887	96.90930734967962	24.28111854873953	24.281119648950813	39.738543141862316	39.738513563092326	39.738520525844756	39.73852063513727	39.738520914199896	79.47706338624211	119.2155845092522	-15.45741767916553	-15.457405133645352	327.84270361548624	6.424741438206408	21.88214601637843	32.889680043447804	36.22876324419528	1.5348813147522105
99.0	1.0	1.0	1.0	0.37196171904254893	1.055059874220206	0.49742848145046503	0.07668709496347995	0.21	0.010057290858053222	0.7409347795639255	0.2212561348666313	0.01579884005575351	1.924569577497635	0.7292880780882756	0.0022294257622588317	2.0976719645061235	9.817235394969806E-4	0.003734101380808111	0.0014936087615070462	0.5	1.0	4.426510099348544	0.29	1.0	0.0021215185207431853	1.0	2.512E-5	0.2567375875552739	1.0	1.0	119.2155754810709	202.2024440662129	202.20234976912383	96.90933044578797	24.281117694171378	24.281116697046837	39.73849958642528	39.738519710952325	39.73852057594486	39.73852048291782	39.7385202476324	79.47701967988414	119.21553981202707	-15.457387814166168	-15.457399804574834	327.84260130737925	6.4247417098476935	21.882142168454635	32.88968486843424	36.22876062221585	1.534881539932448
100.0	1.0	1.0	1.0	0.3719613782574324	1.055060919255414	0.49742847813286223	0.07668705049012156	0.21	0.010057288538510546	0.7409352580118498	0.22125608384041334	0.015798832768492577	1.9245697107053088	0.7292880528262347	0.0022294254796170697	2.0976714080783623	9.817235190108507E-4	0.0037341009074489243	0.001493608572163148	0.5	1.0	4.426510405726169	0.29	1.0	0.0021215218383178486	1.0	2.512E-5	0.2567376053251766	1.0	1.0	119.21551764857365	202.19976476498758	202.2022324381611	96.90924587888588	24.28110586183939	24.281105568632377	39.73847810881392	39.73849110883165	39.7385204972834	39.73852049770956	39.73852052713972	79.47700021541937	119.21551644967577	-15.457382374073347	-15.457403357288513	327.8431075260557	6.42474358201886	21.88214799443175	32.88966142702551	36.22877904056236	1.5348804459599685
