time	Drosophilia	compartment_0000003	compartment_0000002	EmptySet	CCc	CCn	Clkc	Clkm	Perc	Perm	PTc	PTn	Timc	Timm	species_0000012	species_0000013	Reaction1	Reaction2	Reaction3	Reaction4	Reaction5	Reaction6	Reaction7	Reaction8	Reaction9	Reaction10	Reaction11	Reaction12	Reaction16	Reaction18	Reaction19	Reaction20	Reaction21	Reaction23	Reaction24	Reaction25	Reaction26	Reaction27	Reaction28	Reaction29	Reaction30	Reaction31	Reaction32	Reaction33	Reaction34	Reaction35	Reaction36	Reaction37
66.0	1.0	1.0	1.0	0.0	0.42663885825284553	1.0174439432875568	0.6732884588367746	1.5243022897448892	1.1016875740674124	2.6344322098811386	0.6646443637620476	0.4002173023632315	1.1016875749918895	2.634432209925035	1.0	1.0	0.9980948164064914	0.031613186518573665	0.9980948164064914	0.031613186519100424	0.47093640133241554	0.01829162747693867	0.286578011634098	0.1753374248050149	0.12005432067247016	0.4315152764644965	0.4020388489518043	0.7961531647609175	1.2645274607640167	0.7164220761800979	1.2645274607429464	0.01322025088880895	0.007975732365144572	0.004802607628358778	0.0051196662990341466	0.008079461506041295	0.012209327319450682	0.013220250899902674	0.843899637193724	0.37239545206302893	0.8438996371951615	0.37239545211104264	0.3382240517741722	0.1933683304835815	0.49756519202374705	0.4625883592234337	0.4085021405557639	0.2507164166935051
67.0	1.0	1.0	1.0	0.0	0.32508567309172554	0.8489611026903559	0.5528362419074767	1.5722729624189562	1.178278863474277	2.721737863151962	0.804189422691814	0.5227092095293199	1.1782788643640767	2.721737863193983	1.0	1.0	0.925561775047526	0.032660854357823545	0.925561775047526	0.032660854358327794	0.6630357955179093	0.018867275549027476	0.227901127804424	0.15495465100667816	0.14918510204801955	0.49613185542984595	0.37123342716967445	0.8470199047769356	1.3064341743331118	0.7389682923369094	1.3064341743129417	0.014139346361691323	0.009650273072301768	0.006272510514351838	0.0039010280771007064	0.006634034902889721	0.01018753323228427	0.014139346372368921	0.84667621985388	0.3761522531237436	0.8466762198551778	0.376152253164963	0.35236713112939533	0.20974642188692494	0.4987610203828623	0.44060278541326126	0.37146586519217867	0.24280054823185232
68.0	1.0	1.0	1.0	0.0	0.27596828730242945	0.6697281517536698	0.5198370794088247	1.8099165464020996	1.2367015314185164	2.7138644282670037	0.9340734624477978	0.6598029595472973	1.2367015322787913	2.713864428307266	1.0	1.0	0.8102556873432791	0.03256637313920405	0.8102556873432791	0.032566373139687195	0.8459035330068994	0.021718998556825197	0.19764260812092196	0.1304472287499186	0.17860651262487118	0.5507520894471948	0.3975061311334243	0.8632679638220635	1.3026549255874877	0.8506607768089868	1.3026549255681616	0.014840418377022196	0.011208881549373573	0.007917635514567568	0.0033116194476291534	0.006238044952905897	0.008036737821044039	0.014840418387345495	0.8464324203321407	0.3787485862055748	0.8464324203333907	0.3787485862422512	0.362403615890932	0.22254268393012028	0.5038128763166655	0.43329561169792546	0.34788236275129775	0.23101292641957205
69.0	1.0	1.0	1.0	0.0	0.2817815982604438	0.5172637725112598	0.5762938712895386	2.1887446083220765	1.2656541014117388	2.5735489147973527	1.0293444395702525	0.8019572393188541	1.2656541022455083	2.573548914835869	1.0	1.0	0.6583739678445496	0.030882586977568235	0.6583739678445496	0.030882586978030428	0.9615102027420575	0.026264935299864917	0.20129183507951934	0.10685299039501112	0.20607352753532424	0.5878386944698699	0.48005500503742443	0.8301770055627828	1.2353034791212172	1.0287099659113759	1.2353034791027293	0.015187849216940866	0.01235213327484303	0.009623486871826249	0.0033813791791253256	0.006915526455474463	0.006207165270135117	0.0151878492269461	0.841863511510857	0.3799585482582574	0.8418635115121723	0.3799585482924134	0.3684171326054376	0.23211329812894083	0.5097249969884355	0.4454193644467882	0.3509244843861184	0.21634876554558158
70.0	1.0	1.0	1.0	0.0	0.3367744944701161	0.42037591387313805	0.7068932957917315	2.642799953024995	1.2531152932291738	2.290042279916908	1.059284280224884	0.933664665914628	1.2531152940373973	2.2900422799535614	1.0	1.0	0.5138226188671888	0.027480507359002898	0.5138226188671888	0.027480507359442737	1.0225386997847448	0.03171359943629994	0.23491459158140401	0.09031467961694867	0.2291463531156341	0.599016513971804	0.6032936461542331	0.7409698054234897	1.0992202943777094	1.2421159779217477	1.0992202943601157	0.015037383518750086	0.01271141136269861	0.011203975990975537	0.004041293933641393	0.008482719549500778	0.005044510966477657	0.015037383528448767	0.8311214684846586	0.37944045568163925	0.8311214684861994	0.3794404557153225	0.37011903556496006	0.23883848659673426	0.5146826308463346	0.46768013331134156	0.376442433021227	0.20328444631996218
71.0	1.0	1.0	1.0	0.0	0.4382807166102636	0.391059560934867	0.8986064131450012	3.1312778880913887	1.1925568795086356	1.9080990361144359	1.0021406330931844	1.0339248272560608	1.1925568802900373	1.908099036148914	1.0	1.0	0.43083267120862195	0.022897188433373232	0.43083267120862195	0.02289718843378697	1.0528867634285433	0.037575334657096664	0.2929923380880838	0.0850463848782687	0.2453672777046479	0.5774890343710943	0.7503308853516223	0.6090743541179813	0.9158875373514788	1.4717006074029526	0.9158875373349292	0.014310682554103627	0.012025687597118213	0.01240709792707273	0.005259368599323163	0.010783276957740015	0.004692714731218404	0.014310682563480448	0.8122883369868085	0.37680689004886403	0.8122883369888025	0.37680689008432344	0.3667972501906284	0.2429955158378834	0.5184746953774358	0.4907707086321535	0.41199494692979677	0.198487387793712
72.0	1.0	1.0	1.0	0.0	0.5880247663151286	0.4283729789053261	1.1451841986912807	3.6285382778116726	1.0875074393615285	1.512158940668847	0.8623379787125642	1.0795408135313305	1.0875074401122355	1.512158940700589	1.0	1.0	0.4304485234580182	0.018145907288026165	0.4304485234580182	0.01814590728840707	1.0580963204250744	0.04354245933374007	0.3703520853312232	0.09172970996044591	0.2523978192876287	0.5211979557507548	0.908169874773128	0.46448495651723065	0.7258362915362827	1.705412990571486	0.7258362915210465	0.013050089272338342	0.010348055744550772	0.012954489762375966	0.007056297195781543	0.01374221038429537	0.005140475746863913	0.013050089281346827	0.7843845108332953	0.37165088036800864	0.784384510836021	0.371650880407861	0.35716383885037584	0.24467123878610078	0.521322526255906	0.5107928861216575	0.44772052208316965	0.20451530856001382
73.0	1.0	1.0	1.0	0.0	0.7882871465152724	0.5274268580502861	1.4422032766802597	4.106313380673784	0.9528384539937667	1.1937496339441491	0.673928227748	1.0514894092698712	0.9528384547068248	1.1937496339723728	1.0	1.0	0.514779927022174	0.014324995607329789	0.514779927022174	0.014324995607668473	1.0272285739594307	0.049275760568085414	0.46082343076671217	0.10851430391054744	0.24809929615828213	0.4360236082274972	1.065883292168929	0.33926069389395785	0.5729998243067389	1.9299672889166783	0.5729998242931915	0.0114340614479252	0.008087138732976	0.012617872911238455	0.00945944575818327	0.017306439320163118	0.006329122296603433	0.011434061456481898	0.7512133428575998	0.3636666683912716	0.7512133428611667	0.36366666843848555	0.33930523216218267	0.2436552210746732	0.5234289879685826	0.5269274384578126	0.478577799556411	0.21751748050543898
74.0	1.0	1.0	1.0	0.0	1.0373215817224386	0.683975989352585	1.779794533596808	4.515417101854188	0.8161447797849034	1.0331357968264276	0.48795253139756256	0.9445948542174917	0.8161447804503609	1.0331357968505555	1.0	1.0	0.6769958449102507	0.012397629561917131	0.6769958449102507	0.012397629562206665	0.9274809241646935	0.05418500522225026	0.5566859263050827	0.13251516253285728	0.2309683772157948	0.33929822561509754	1.2102309115552219	0.25830266753775843	0.4959051824882666	2.1222460378714683	0.49590518247668525	0.009793737357418841	0.005855430376770751	0.0113351382506099	0.012447858980669264	0.021357534403161696	0.00820771187223102	0.00979373736540433	0.7284686611286636	0.3533981675144483	0.7284686611324921	0.3533981675711625	0.31208419769714396	0.23932704809366628	0.5248883322076763	0.5393876495951381	0.503016320273868	0.23212485325088594
75.0	1.0	1.0	1.0	0.0	1.3225831415761329	0.8929137190105492	2.13240670260092	4.765332271064031	0.7139534892287847	1.0650366218724796	0.3491792149637688	0.7775899879402084	0.7139534898364049	1.0650366218928233	1.0	1.0	0.866092606622858	0.012780439462469756	0.866092606622858	0.01278043946271388	0.7147097137265657	0.05718398725276837	0.6488356886523072	0.16050085795309973	0.20156495153992535	0.25714515011858585	1.3200124044704031	0.23279803686540024	0.5112175785085552	2.239706167400094	0.5112175784987902	0.008567441870745415	0.004190150579565226	0.0093310798552825	0.015870997698913595	0.02558888043121104	0.01071496462812659	0.008567441878036859	0.7334121359959057	0.3437150128128988	0.7334121359989846	0.34371501287691153	0.27976086930783484	0.23067042347456262	0.5256598089541445	0.5485509967596194	0.5211865699000321	0.24510088128976915
76.0	1.0	1.0	1.0	0.0	1.61230750162457	1.1449740164686053	2.4514243769752904	4.754644616279099	0.6735493983454462	1.2491994541514042	0.27489854239537964	0.5918113522462944	0.6735493988909054	1.2491994541689644	1.0	1.0	1.0086521962298305	0.014990393449816852	1.0086521962298305	0.014990393450027574	0.4299733026658995	0.05705573539534919	0.7275297649677184	0.18931364311626842	0.16440400774077643	0.20905304983106868	1.367760506821674	0.25921686247611364	0.5996157380011029	2.234682969651176	0.599615737992674	0.008082592780145356	0.0032987825087445557	0.007101736226955533	0.01934769001949484	0.029417092523703486	0.013739688197623263	0.008082592786690865	0.7579705013164559	0.33926156418094133	0.7579705013185193	0.3392615642438442	0.2546972623749705	0.21675022928698934	0.5256284324624061	0.5547413077129153	0.5337860711317307	0.2553894727590817
77.0	1.0	1.0	1.0	0.0	1.8589546486247581	1.4253663632468427	2.6827055949186773	4.485640612130356	0.696144381688994	1.51591553227296	0.25806640902722205	0.4326910402193921	0.6961443821775266	1.515915532288647	1.0	1.0	1.093570621188659	0.01819098638727552	1.093570621188659	0.018190986387463765	0.21326627456895356	0.05382768734556428	0.7852116319475824	0.216382842092779	0.12806293269771996	0.19771557020301608	1.3427140424590878	0.3284983576315275	0.7276394554985506	2.1082510877012672	0.7276394554910208	0.008353732580267928	0.003096796908326665	0.005192292482632705	0.022307455783497097	0.03219246713902413	0.017104396358962114	0.008353732586130319	0.7847064332078134	0.3418015380131677	0.7847064332091549	0.3418015380667006	0.24788811782360945	0.19832808383079376	0.5247908435904851	0.5583724400398281	0.5417179974895746	0.26308524566723307
78.0	1.0	1.0	1.0	0.0	2.0220035696137963	1.7161700801913493	2.796735300828767	4.061653967271504	0.764936627216067	1.821286285051987	0.2881445308442769	0.3305808731503779	0.764936627658579	1.8212862850663916	1.0	1.0	1.146150045474916	0.021855435420623844	1.146150045474916	0.0218554354207967	0.10427335423016434	0.04873984760725805	0.8194587004772266	0.24014198016834326	0.10212828544607823	0.2178577583893561	1.262812721880402	0.43062609406881813	0.8742174168318679	1.908977364617607	0.8742174168249538	0.009179239526592805	0.003457734370131323	0.003966970477804535	0.024264042835365558	0.03356082360994521	0.02059404096229619	0.009179239531902948	0.8070617907695147	0.34880230108593935	0.8070617907704174	0.34880230112776195	0.25972552299664525	0.18068584463737056	0.5232524343497525	0.5599564232560637	0.5459946862187727	0.26868753947248336
79.0	1.0	1.0	1.0	0.0	2.08260360223252	1.9998892838328457	2.789164687477597	3.5711823800326936	0.8625830653918074	2.1464404967808735	0.3613762913032947	0.2946746612511042	0.86258306579932	2.1464404967943507	1.0	1.0	1.1821488870339107	0.02575728596137048	1.1821488870339107	0.02575728596153221	0.057471882197027396	0.042854188560392324	0.8314899516040913	0.25999280324993584	0.09246005966925083	0.2647527995674289	1.151694568949475	0.5548762179359714	1.0302914384612882	1.678455718615366	1.0302914384548192	0.010350996784701689	0.004336515495639536	0.0035360959350132504	0.024991243226790243	0.033469976249731165	0.023998671405994147	0.01035099678959184	0.8247304888996617	0.35718294515869053	0.8247304889002967	0.35718294519045185	0.28324240021662	0.1727512210685917	0.52103308813456	0.5598550054793863	0.5474284541202716	0.27272590014372783
80.0	1.0	1.0	1.0	0.0	2.0387755692641094	2.2606227468328393	2.666726755808648	3.057861043689799	0.9780571867042802	2.4822544087690135	0.47912603782980984	0.3197601832138504	0.9780571870855869	2.4822544087817895	1.0	1.0	1.207344559462589	0.02978705290522816	1.207344559462589	0.029787052905381476	0.037353108843592164	0.03669433252427759	0.8228246707221731	0.27590422766880957	0.09924617793681152	0.33434687579303846	1.0235604340675981	0.6923312433601805	1.191482116215259	1.4371946905342055	1.1914821162091265	0.011736686240451363	0.005749512453957718	0.0038371221985662052	0.024465306831169313	0.03200072106970377	0.02712747296199407	0.011736686245027043	0.8386433450833245	0.3653007400717211	0.83864334508379	0.3653007400958993	0.31042169627127014	0.17841007473607023	0.5179789648802425	0.5581404123162933	0.5463992721523916	0.2756159289036776
81.0	1.0	1.0	1.0	0.0	1.897433975428556	2.4831029003016045	2.440168418511799	2.5406387750725767	1.1053988726550033	2.8221334082081215	0.644839780480217	0.39857525854736875	1.1053988730165725	2.8221334082203424	1.0	1.0	1.2231640148737934	0.03386560089849746	1.2231640148737934	0.03386560089864411	0.028554421336858832	0.030487665300870923	0.7935522190875509	0.2880178164257543	0.11964360306455572	0.42179221156006036	0.8846571422256857	0.8367469870002995	1.3546240359457644	1.194100224284111	1.3546240359398982	0.01326478647186004	0.007738077365762604	0.004782903102568425	0.022769207705142673	0.029282021022141586	0.029797234803619253	0.01326478647619887	0.8496771459993929	0.37258765436113794	0.8496771459997465	0.3725876543798098	0.3358382381686859	0.19310324529491035	0.5137141538364386	0.5545483541282411	0.5427872336360522	0.2776378311866997
82.0	1.0	1.0	1.0	0.0	1.6706920373781078	2.6510739512262185	2.1229205024529034	2.0290220836081274	1.2411648428185953	3.1583227933252114	0.8624655454550489	0.527873068916113	1.2411648431651008	3.1583227933369735	1.0	1.0	1.2268188096102006	0.03789987351990254	1.2268188096102006	0.03789987352004368	0.02535627527355238	0.02434826500329753	0.7418840897563981	0.29639572904967204	0.15035114472047642	0.5212518264215612	0.7371323980719167	0.9831357019346982	1.5159949408017472	0.9536403792958198	1.5159949407961013	0.014893978113823144	0.010349586545460587	0.006334476826993356	0.020048304448537294	0.02547504602943484	0.03181288741471462	0.01489397811798121	0.8584575828074007	0.3789382828491072	0.8584575828076779	0.3789382828637885	0.3571737847157105	0.21031577691647704	0.507485279315586	0.5483408924785479	0.5358526162498731	0.2789552985904856
83.0	1.0	1.0	1.0	0.0	1.3754263708281107	2.745698995213148	1.7320024291336045	1.5300490604942436	1.3822665857571839	3.476070972745625	1.134665322326649	0.7069347728761337	1.3822665860920034	3.4760709727569976	1.0	1.0	1.2066151614234137	0.0417128516729475	1.2066151614234137	0.04171285167308397	0.025985164058065013	0.018360588725930924	0.6641960861080174	0.30085420060374274	0.18803298903652868	0.6262139034887855	0.5812189750379546	1.1251936087436252	1.6685140669233587	0.7191230584322944	1.6685140669179	0.016587199029086206	0.013615983867919788	0.008483217274513604	0.016505116449937327	0.020784029149603252	0.03294838794255778	0.01658719903310404	0.8653192002916845	0.3843835818868107	0.8653192002919095	0.3843835818985796	0.3740658676539266	0.22604832261964503	0.49771209317205395	0.5378882768517981	0.5238301438759573	0.27963132007122865
84.0	1.0	1.0	1.0	0.0	1.0347501480774133	2.7444620906039696	1.2903894483758878	1.052531546904533	1.5234084375099581	3.7409660612127977	1.4584955890657658	0.9342787962672778	1.5234084378355413	3.7409660612238285	1.0	1.0	1.1333604917253868	0.04489159273455357	1.1333604917253868	0.044891592734685945	0.030922106970611915	0.012630378562854398	0.5557764755147016	0.30079706821567037	0.22924908640861366	0.7295650100179423	0.41669205948651333	1.2503026344148052	1.7956637093874377	0.49468982704513054	1.7956637093821428	0.018280901250119497	0.01750194706878919	0.011211345555207334	0.012417001776928959	0.015484673380510653	0.032933545087247634	0.018280901254026496	0.8702147071447157	0.3889383955163028	0.870214707144906	0.3889383955259493	0.38693986491120513	0.2388661868749832	0.48063583319721165	0.5194841320630881	0.5028143465405954	0.279622763630931
85.0	1.0	1.0	1.0	0.0	0.6812626676334719	2.6220504740999515	0.831938372435565	0.6135064923098488	1.6535318574633922	3.8811489349451698	1.8157217717675802	1.2049530980124556	1.6535318577814846	3.88114893495589	1.0	1.0	0.9629074971233592	0.046573787219342036	0.9629074971233592	0.04657378721947068	0.04376572968104243	0.007362077907718185	0.4141549284399907	0.2949916393540643	0.2706954529559223	0.8232252907954546	0.24560139882741172	1.3317464569868611	1.8629514887788272	0.2883480513856289	1.8629514887736813	0.019842382289560707	0.021788661261210963	0.014459437176149469	0.008175152011601662	0.00998326046922678	0.03146460568919942	0.019842382293377817	0.8725544235836464	0.3925230712136611	0.8725544235838193	0.39252307122180874	0.3963431812700852	0.24871748310883057	0.4455825325991305	0.48371398602343096	0.46383174460090765	0.27873886362038364
86.0	1.0	1.0	1.0	0.0	0.36307435375010183	2.358194113416761	0.41307177207096446	0.25703023990159773	1.7535256482928359	3.794897833112561	2.1587561260586523	1.5082797926096831	1.753525648604598	3.7948978331229806	1.0	1.0	0.6894352322731272	0.045538773997350734	0.6894352322731272	0.045538773997475766	0.07676170184904849	0.003084362878819173	0.25044120836633255	0.28136905036002285	0.30954242958802447	0.8980204620992959	0.08149579186300615	1.3283393068778193	1.8215509598990307	0.12080421275375093	1.8215509598940292	0.02104230777951403	0.025905073512703828	0.018099357511316198	0.004356892245001222	0.004956861264851574	0.028298329361001132	0.021042307783255176	0.8711338129807137	0.39495324052852737	0.8711338129808888	0.3949532405357164	0.4026922007630169	0.2560477163922923	0.358618824157388	0.4042643529408662	0.3868842734519974	0.2765459549432458
87.0	1.0	1.0	1.0	0.0	0.14918267169191485	1.9635272930309644	0.13305714799000745	0.08729396251120675	1.8011288154250018	3.4256325382412567	2.408725865259041	1.8265557470745912	1.8011288157310672	3.4256325382513646	1.0	1.0	0.40436243763544305	0.04110759045889508	0.40436243763544305	0.04110759045901637	0.17043351382803465	0.001047527550134481	0.11314429343802158	0.2576074584301153	0.3436824718675841	0.9451927550621924	-0.02628460363410906	1.2112417603174142	1.644303618360655	0.04102816238026717	1.644303618355803	0.02161354578510002	0.02890471038310849	0.021918668964895097	0.0017901920603029782	0.0015966857758800894	0.023562327516371575	0.021613545788772805	0.8643081551641368	0.3960248199307897	0.8643081551643422	0.39602481993751554	0.4062670573509027	0.2613800125736856	0.21693534054642913	0.23970147248243323	0.25634033493541614	0.2722675095464389
88.0	1.0	1.0	1.0	0.0	0.07248246293734785	1.5110367590937852	0.049613434873082146	0.13647093502320215	1.7811606855789066	2.8266465473244184	2.485634876737581	2.135989090802538	1.7811606858794087	2.826646547334166	1.0	1.0	0.2064090905117938	0.033919758567893026	0.2064090905117938	0.033919758568009994	0.4237343043945241	0.0016376512202784259	0.05700719629753924	0.22379119577533882	0.37183660585512196	0.9586487654303975	-0.03727651574475309	0.9960028418918938	1.3567903427203998	0.064141339460905	1.3567903427157209	0.02137392822694688	0.02982761852085097	0.025631869089630454	8.697895552481742E-4	5.953612184769857E-4	0.018132441109125423	0.021373928230552904	0.8498075219786779	0.39558159384013525	0.8498075219789591	0.39558159384687264	0.4072330737278406	0.265171116925005	0.27655663423897414	0.11925664553666786	0.15960468535697392	0.26493354121054785
89.0	1.0	1.0	1.0	0.0	0.06038660511681016	1.0827062779941676	0.06440367926237357	0.4222333263200616	1.6880571425787878	2.1068549688639853	2.3476057441026454	2.4086991245575105	1.688057142873333	2.106854968873259	1.0	1.0	0.10111117583748473	0.025282259626367824	0.10111117583748473	0.02528225962647911	0.8654118015642988	0.0050667999158407395	0.04777266853509767	0.18263409283459225	0.3933730383235147	0.9341596677220898	0.006547830857268358	0.727800200858447	1.0112903850591644	0.19844966337042894	1.0112903850547128	0.020256685710945455	0.028171268929231746	0.028904389494690125	7.24639261401722E-4	7.728441511484829E-4	0.012992475335930011	0.020256685714479996	0.8228346520051844	0.39339124117832264	0.8228346520056358	0.3933912411855938	0.40545776354771224	0.267766696260981	0.4128798197171576	0.1461485243519574	0.13914680078812938	0.2532238977626078
90.0	1.0	1.0	1.0	0.0	0.07422846852043065	0.7185850534218663	0.14266328348373855	1.013493428631982	1.520896132143808	1.3592028980949695	2.003311119244437	2.612580287539134	1.5208961324313215	1.3592028981035078	1.0	1.0	0.05073558136483752	0.016310434777139636	0.05073558136483752	0.016310434777242096	1.190985005156375	0.012161921143583786	0.058331281015830974	0.13744805493910947	0.40781031218249925	0.8657154373120465	0.11154874839019187	0.4492301926461124	0.6524173910896838	0.4763419114570316	0.6524173910855854	0.018250753585725695	0.024039733430933245	0.03135096345046961	8.907416222451678E-4	0.0017119594018048627	0.008623020641062396	0.01825075358917586	0.7700388696742385	0.38886385159668296	0.7700388696751131	0.38886385160522646	0.4000601116967189	0.26937836645696356	0.47860917934265373	0.24980198993016792	0.16240867096167397	0.23468215079649832
91.0	1.0	1.0	1.0	0.0	0.11817847278685593	0.44703444656698216	0.2914609251424591	1.7559172073347524	1.2819024700830257	0.6664208221425052	1.5081862058152036	2.7086053096889624	1.2819024703612403	0.6664208221495632	1.0	1.0	0.027851217000651997	0.007997049865710062	0.027851217000651997	0.007997049865794758	1.286642717449977	0.02107100648801703	0.09094177526463743	0.09499576621855606	0.41417695786969183	0.7437353615196736	0.2824503973396331	0.19587721915228418	0.31988199463179035	0.8252810874473336	0.3198819946284025	0.015382829640996309	0.018098234469782443	0.03250326371626755	0.0014181416734422713	0.003497531101709509	0.005364413358803786	0.015382829644334883	0.6482016513522334	0.38061687474272876	0.6482016513543645	0.3806168747538774	0.38848336808925144	0.2700591713812822	0.5027767328666515	0.3558300286737633	0.2228531774983199	0.20726923378137535
92.0	1.0	1.0	1.0	0.0	0.20266321270434698	0.2900955821093049	0.5078257011967713	2.5159149011242232	0.9871146091993726	0.1700962619669516	0.9663025630288065	2.651105538979406	0.9871146094634751	0.17009626197051736	1.0	1.0	0.01977030118793171	0.0020411551436034193	0.01977030118793171	0.0020411551436462084	1.2953112395265907	0.030190978813490678	0.14997346612172513	0.06587048325637904	0.4103961890497157	0.5635647067414818	0.4974148562426516	0.011734398943748392	0.08164620574584833	1.182480003528385	0.08164620574413677	0.01184537531039247	0.011595630756345678	0.03181326646775287	0.002431958552452164	0.006093908414361256	0.003481146985311659	0.011845375313561701	0.3401228624535947	0.3658706789403005	0.3401228624581448	0.3658706789567924	0.36454788080764383	0.2696570140224405	0.5134685344679178	0.4304667380725121	0.3019841986704922	0.17757490132482293
93.0	1.0	1.0	1.0	0.0	0.34019917749896744	0.24868919723696878	0.787667640898774	3.2516569957252637	0.6911388413917907	0.020240604721211503	0.522456197615598	2.408628359152941	0.6911388416325495	0.020240604721630973	1.0	1.0	0.024545510738669358	2.4288725665453804E-4	0.024545510738669358	2.4288725665957167E-4	1.27479553909305	0.03901988394870316	0.23695618076233663	0.05750833984621847	0.39336779544813416	0.35832107718237727	0.7293735953416847	-0.06493578408477951	0.009715490266382866	1.528278787990874	0.009715490266181522	0.008293666096701489	0.006269474371387177	0.02890354030983529	0.004082390129987609	0.009452011690785288	0.0029842703668436256	0.008293666099590594	0.05941210501554673	0.34124995577281697	0.05941210501670019	0.34124995579949624	0.318193307372217	0.2677660931284081	0.5192409460543339	0.4785016385767175	0.3778597136049335	0.1662771460300796
94.0	1.0	1.0	1.0	0.0	0.5412176210677369	0.3025976291188217	1.1290585430585378	3.9418068646698767	0.446030536705531	0.015204975751803369	0.2602921417240125	2.010283481270281	0.4460305369093289	0.015204975751827127	1.0	1.0	0.058175275346068936	1.8245970902164044E-4	0.058175275346068936	1.8245970902192553E-4	1.2296862314940384	0.047301682376038524	0.3471504034234367	0.06833619784538894	0.3609231400409949	0.19922442628990256	0.9581807028450054	-0.08895590784096813	0.007298388360877021	1.852649226394842	0.007298388360865616	0.0053523664404663725	0.00312350570068815	0.02412340177524337	0.006494611452812843	0.013548702516702454	0.0036311715494258606	0.0053523664429119475	0.0453440722901196	0.303783528796083	0.04534407229018703	0.30378352883905413	0.24881707067516243	0.26375902209309976	0.5227594966232046	0.5097105235681746	0.4381042266276159	0.18062020884341443
95.0	1.0	1.0	1.0	0.0	0.809926942950673	0.4338118286679346	1.5277734520994357	4.560155267165753	0.26987269885280596	0.048348083701171274	0.13879491636715785	1.5405401253650277	0.269872699002487	0.04834808370117298	1.0	1.0	0.19502515151579175	5.801770044140552E-4	0.19502515151579175	5.801770044140757E-4	1.1492767773479067	0.054721863205989034	0.46982748797849155	0.09268676741980945	0.3132823950550379	0.11226658688857828	1.1700898099124832	-0.0956472819739653	0.02320708017656303	2.1432729755679034	0.02320708017656221	0.0032384723862336714	0.0016655389964058943	0.01848648150438033	0.009719123315408076	0.018333281425193228	0.005205741944015216	0.003238472388029844	0.13046490222144483	0.25271523071067553	0.13046490222144883	0.2527152307703363	0.18025584284554938	0.2566770106849239	0.5250324784572811	0.5305464499097455	0.48117952408577236	0.20533467933834496
96.0	1.0	1.0	1.0	0.0	1.142152505179421	0.6336056312562482	1.9710795901941038	5.05638387668461	0.17765415437367008	0.17629297182430223	0.0868999680034641	1.0794556071796748	0.1776541544620591	0.17629297182430248	1.0	1.0	0.5574594486210175	0.0021155156618916267	0.5574594486210175	0.0021155156618916297	0.9910172830515341	0.060676606520215316	0.5924946610241472	0.12510412506070137	0.2523848810670706	0.07203840478747056	1.3511511485739331	-0.08024150566122956	0.08462062647566519	2.3765004220417665	0.08462062647566507	0.002131849852484041	0.0010427996160415692	0.012953467286156099	0.013705830062153052	0.023652955082329247	0.007603267575074979	0.002131849853544709	0.3479274381902368	0.20698257127358813	0.3479274381902371	0.2069825713281253	0.13327288318506375	0.2446682200816249	0.5264645576437981	0.544727959056871	0.5105913824718763	0.2280235188555772
97.0	1.0	1.0	1.0	0.0	1.5186203606198814	0.8940597725155927	2.4246914744770303	5.316266443623159	0.18212972104834538	0.4568662868930794	0.062122697630242564	0.6769830355340453	0.18212972109457645	0.45686628689307934	1.0	1.0	0.9056890504159559	0.005482395442716953	0.9056890504159559	0.005482395442716953	0.6804112469608573	0.06379519732347791	0.7035005013653476	0.16064322033818784	0.18208101400510857	0.05211729982111394	1.4768959155871526	-0.041979620382377895	0.21929581770867806	2.498645228502885	0.2192958177086781	0.0021855566525801444	7.454723715629108E-4	0.008123796426408543	0.018223444327438578	0.029096297693724363	0.010728717270187113	0.0021855566531349176	0.5674110699822498	0.20971171004815237	0.5674110699822498	0.2097117100760133	0.10427935926351861	0.22386417108435797	0.5271104359790927	0.5542803406926484	0.5301765516401087	0.24515838941592663
98.0	1.0	1.0	1.0	0.0	1.8928232266694063	1.2020335201339973	2.8216832446901945	5.217930860776165	0.2641260154718406	0.8054941345759525	0.05266266305038264	0.36470690114043686	0.2641260154993233	0.8054941345759525	1.0	1.0	1.0503558948207476	0.009665929614911431	1.0503558948207476	0.009665929614911431	0.31970955007028967	0.06261517032931398	0.7925615112276322	0.19520639822768673	0.11104503847579363	0.04438450054027497	1.5140418293738849	0.0247948390585655	0.3866371845964572	2.452427504564797	0.3866371845964572	0.0031695121856620875	6.319519566045917E-4	0.0043764828136852426	0.022713878720032877	0.03386019893628234	0.014424402241607969	0.0031695121859918796	0.6849104511909779	0.250396321114348	0.6849104511909779	0.2503963211255752	0.09170952075949503	0.18729185196272996	0.526873427905571	0.5602870353102469	0.5426611868260979	0.2572050174704342
