time	Cytoplasm	MAPK	MAPKMEKpp	MAPKp	MAPKPH	MAPKpMAPKPH	MAPKpMEKpp	MAPKpp	MAPKppMAPKPH	MEK	MEKp	MEKPH	MEKpMEKPH	MEKpp	MEKppMEKPH	MEKpRAFp	MEKRAFp	RAF	RAFK	RAFp	RAFPH	RAFpRAFPH	RAFRAFK	Reaction1	Reaction2	Reaction3	Reaction4	Reaction5	Reaction6	Reaction7	Reaction8	Reaction9	Reaction10	Reaction11	Reaction12	Reaction13	Reaction14	Reaction15	Reaction16	Reaction17	Reaction18	Reaction19	Reaction20	Reaction21	Reaction22	Reaction23	Reaction24	Reaction25	Reaction26	Reaction27	Reaction28	Reaction29	Reaction30
50.0	1.0	0.37594796185530316	0.01371991297922336	0.002825862731615105	0.2926029137660425	0.007364029973104762	9.489124849406132E-5	1.4284951407215276E-5	3.3056260852264454E-5	0.07677838052846642	0.017894859154695943	0.16497187249162665	0.0326578328930895	0.0013598184108800722	0.0023702946152838055	0.01040908100846162	0.044714929161405195	0.09916070244586522	0.16641476567760197	0.0912721513143393	0.27914209825246916	0.02085790174753069	0.03358523432239811	0.016501805061955074	0.013434093728959243	0.0033585234322398108	0.012738949914950767	0.010428950873765346	0.0020857901747530693	0.023125502285371562	0.018780270247790182	0.00447149291614052	0.029521484227241167	0.026126266314471604	0.0032657832893089505	0.005389897565303453	0.004163632403384648	0.001040908100846162	0.002243317894914737	0.0018962356922270444	2.3702946152838055E-4	0.010224419201273607	0.008231947787534015	0.001371991297922336	0.00413427834586724	0.002945611989241905	7.364029973104762E-4	7.685320338140145E-5	5.6934749096436784E-5	9.489124849406133E-6	2.0899092023787595E-5	1.3222504340905782E-5	3.3056260852264456E-6
51.0	1.0	0.3746814875148736	0.01434250284392176	0.002994600470395742	0.2921404947741984	0.007821856800807603	1.0571873788955015E-4	1.6185207118201287E-5	3.764842499352976E-5	0.07571585243387588	0.0179773352393825	0.1647393830130838	0.03277955007997074	0.0014231149677386941	0.0024810669069454173	0.010590441538670427	0.04458441725160499	0.09819887208138407	0.16670020737774222	0.0922476681539069	0.2789211916478239	0.0210788083521759	0.033299792622257844	0.016369772340227105	0.013319917048903139	0.0033299792622257848	0.012864914764110365	0.01053940417608795	0.0021078808352175903	0.023049215736724207	0.018725455245674094	0.004458441725160499	0.02961575115555242	0.026223640063976594	0.0032779550079970743	0.005472611942998508	0.004236176615468171	0.0010590441538670427	0.002344430817419571	0.001984853525556334	2.4810669069454176E-4	0.010664296660340307	0.008605501706353056	0.0014342502843921762	0.004374220315362297	0.003128742720323041	7.821856800807603E-4	8.523321503635029E-5	6.343124273373008E-5	1.0571873788955016E-5	2.3641772077671008E-5	1.5059369997411904E-5	3.764842499352976E-6
52.0	1.0	0.37339522152283755	0.014968759831223281	0.0031672730119225515	0.2916668801536715	0.008290419839419645	1.1735853800957837E-4	1.8267249678985684E-5	4.270000690843295E-5	0.07468625662961365	0.018051035585290053	0.16452033365266538	0.03288645882009411	0.0014871574441595733	0.0025932075272404693	0.01076390934033793	0.04444585628403133	0.09727627969107161	0.16697510780858119	0.09319584036342687	0.27870677787028625	0.021293222129713546	0.03302489219141886	0.016242717288634377	0.013209956876567544	0.003302489219141886	0.012987156189302136	0.010646611064856773	0.002129322212971355	0.022969479885644836	0.01866725963929316	0.004444585628403133	0.029697623972680557	0.02630916705607529	0.0032886458820094115	0.005551528721644057	0.004305563736135172	0.001076390934033793	0.002446676389071781	0.0020745660217923755	2.5932075272404694E-4	0.011105949666026016	0.008981255898733968	0.0014968759831223283	0.004618943189911864	0.0033161679357678582	8.290419839419646E-4	9.42046727473267E-5	7.041512280574703E-5	1.1735853800957838E-5	2.6639758614289558E-5	1.7080002763373178E-5	4.2700006908432945E-6
53.0	1.0	0.372090659280212	0.015597905024314178	0.0033437005468388292	0.2911826380996857	0.008769125420631485	1.2983251945511618E-4	2.054072886596458E-5	4.8236479682408185E-5	0.0736882174134344	0.018116470405735354	0.16431391053306854	0.03297947125835416	0.001551887690747319	0.0027066182085772605	0.010929641415667723	0.044299956063714466	0.0963915364699691	0.1672397584116034	0.09411731058933419	0.27849868612708173	0.02150131387291806	0.03276024158839661	0.016120497272160892	0.013104096635358645	0.0032760241588396613	0.013105773670472025	0.01075065693645903	0.002150131387291806	0.022886611588746143	0.018605981546760075	0.004429995606371447	0.02976788097422983	0.02638357700668333	0.003297947125835416	0.005626742457464948	0.004371856566267089	0.0010929641415667723	0.002549967351748253	0.0021652945668618087	2.706618208577261E-4	0.011548858279580314	0.009358743014588507	0.0015597905024314178	0.00486813773121946	0.0035076501682525943	8.769125420631486E-4	1.0378095440368516E-4	7.789951167306971E-5	1.298325194551162E-5	2.9905518098409656E-5	1.9294591872963274E-5	4.8236479682408185E-6
54.0	1.0	0.370769286914009	0.016229185450990027	0.0035236998373793915	0.2906883479635416	0.009257369051802387	1.4316057770964074E-4	2.301518345395781E-5	5.428298465562401E-5	0.07272042985606093	0.018174130553281265	0.164119340776385	0.033059457295809384	0.0016172485678355004	0.002821201927805608	0.011087809492370293	0.04414737627813733	0.09554329627226565	0.16749444737631652	0.09501271403041685	0.2782967486968732	0.021703251303126534	0.032505552623683494	0.01600297160963482	0.013002221049473399	0.0032505552623683497	0.013220864699765399	0.010851625651563267	0.0021703251303126533	0.022800905840073583	0.01854189803681768	0.004414737627813733	0.029827263255884782	0.026447565836647507	0.0033059457295809384	0.005698352447734235	0.004435123796948117	0.0011087809492370292	0.0026542176882471506	0.0022569615422444868	2.8212019278056085E-4	0.011992521965181416	0.009737511270594015	0.0016229185450990027	0.005121492422236078	0.003702947620720955	9.257369051802387E-4	1.1397397030968014E-4	8.589634662578444E-5	1.4316057770964075E-5	3.345122828154417E-5	2.1713193862249604E-5	5.428298465562401E-6
55.0	1.0	0.36943257658304707	0.016861875197075476	0.0037070849883780598	0.29018459732417656	0.009754538465609287	1.573605555022073E-4	2.5700000174224853E-5	6.0864210213725305E-5	0.07178165640862645	0.01822448727788553	0.16393589148597892	0.0331272454933175	0.001683184010349268	0.00293686302070355	0.01123859751944143	0.04398873051709857	0.09473025464526229	0.1677394593290514	0.09588267770469294	0.2781008010574434	0.02189919894255633	0.0322605406709486	0.015890001696299658	0.01290421626837944	0.00322605406709486	0.013332524738603888	0.010949599471278165	0.002189919894255633	0.02271263750757321	0.0184752668171814	0.004398873051709857	0.02987647568775046	0.026501796394653998	0.0033127245493317498	0.0057664617119959575	0.004495439007776572	0.001123859751944143	0.0027593427127155243	0.0023494904165628403	2.9368630207035504E-4	0.012436460116134324	0.010117125118245284	0.0016861875197075476	0.005378694822994936	0.0039018153862437153	9.754538465609288E-4	1.2479412354887505E-4	9.441633330132438E-5	1.573605555022073E-5	3.7288721008943535E-5	2.4345684085490123E-5	6.086421021372531E-6
56.0	1.0	0.3680819822233243	0.017495276277614238	0.0038936681743620884	0.2896719792287784	0.010260016496806445	1.724481797386051E-4	2.8604373739593065E-5	6.800427441475745E-5	0.07087072356469308	0.018267992150847776	0.16376286859759864	0.033183624117883594	0.0017496390825099816	0.003053507284517749	0.011382199391107682	0.04382458995108727	0.09395114785472947	0.16797507505381923	0.09672781983890515	0.27791068198200986	0.022089318017989797	0.0320249249461808	0.01578145111229065	0.01280996997847232	0.00320249249461808	0.013440847189031557	0.011044659008994899	0.00220893180179898	0.022622062916700988	0.018406327779456652	0.004382458995108727	0.029916187981412476	0.026546899294306876	0.0033183624117883595	0.005831176076832931	0.004552879756443073	0.0011382199391107683	0.002865259151623052	0.0024428058276141995	3.0535072845177494E-4	0.01288021243331345	0.010497165766568542	0.0017495276277614239	0.0056394328326378525	0.004104006598722578	0.0010260016496806445	1.36250280243784E-4	1.0346890784316305E-4	1.724481797386051E-5	4.1429427778738084E-5	2.720170976590298E-5	6.800427441475745E-6
57.0	1.0	0.3667189357171012	0.01812871928721345	0.004083260322601914	0.2891510896077246	0.010773183780034695	1.884370126437741E-4	3.1737268164698764E-5	7.572661224032188E-5	0.06998651859781856	0.018305077129788173	0.16359961563148923	0.03322934229873473	0.0018165600235373052	0.00317104206977601	0.011518816887794027	0.043655486692693944	0.09320475190578609	0.1682015712433253	0.09754874936552305	0.2777262336084713	0.02227376639152836	0.03179842875667471	0.015677185717897536	0.012719371502669885	0.0031798428756674713	0.013545923377251736	0.01113688319576418	0.002227376639152836	0.022529421293491596	0.018335304410931456	0.004365548669269395	0.02994703582538109	0.02658347383898779	0.0033229342298734736	0.0058926033574659056	0.004607526755117611	0.0011518816887794027	0.0029718852162223214	0.002536833655820808	3.17104206977601E-4	0.013323339169956656	0.01087723157232807	0.001812871928721345	0.005903395857161663	0.004309273512013878	0.0010773183780034695	1.4834974935469354E-4	1.1306220758626444E-4	1.884370126437741E-5	4.5884328354976E-5	3.029064489612875E-5	7.5726612240321876E-6
58.0	1.0	0.3653448434681884	0.018761563850004437	0.004275671752357938	0.2886225248667983	0.011293421265034987	2.0533841666079474E-4	3.510737958711535E-5	8.405386816634948E-5	0.06912798639076832	0.01833615474256622	0.16344551237242527	0.03326511126513301	0.0018838942853941303	0.003289376362441693	0.011648657822042496	0.043481916864988875	0.09248988156290622	0.16841922027831074	0.09834606551377399	0.27754730148540036	0.022452698514599342	0.031580779721689246	0.015577073736457973	0.0126323118886757	0.003158077972168925	0.013647842547527182	0.011226349257299671	0.0022452698514599345	0.022434936078791868	0.018262405083295328	0.004348191686498888	0.029969622068388116	0.02661208901210641	0.0033265111265133014	0.00595085262942428	0.004659463128816999	0.0011648657822042497	0.003079140667317276	0.0026315010899533547	3.2893763624416934E-4	0.013765421256158665	0.011256938310002662	0.0018761563850004438	0.00617027588333598	0.0045173685060139945	0.0011293421265034986	1.6109827160976453E-4	1.2320304999647683E-4	2.0533841666079475E-5	5.066390268945163E-5	3.362154726653979E-5	8.405386816634948E-6
59.0	1.0	0.36396108336470046	0.019393198888665454	0.004470712770877927	0.28808687965758634	0.011820112547756795	2.2316153256992036E-4	3.872310077302426E-5	9.300779465640195E-5	0.06829412636839673	0.018361618370518536	0.16329997350037134	0.03329160564228282	0.0019515905635146995	0.003408420857345827	0.011771934376762445	0.043304343399943566	0.09180538937219275	0.16862829003346297	0.09912035748272191	0.27737373459815723	0.022626265401842486	0.031371709966537015	0.015480985825689119	0.012548683986614807	0.0031371709966537017	0.013746691864843487	0.011313132700921243	0.0022626265401842487	0.022338816124698704	0.018187824227976296	0.004330434339994357	0.02998451793329608	0.026633284513826256	0.003329160564228282	0.006006033583595466	0.0047087737507049785	0.0011771934376762446	0.0031869468730552518	0.0027267366858766615	3.408420857345827E-4	0.014206060315622725	0.011635919333199272	0.0019393198888665456	0.006439768460037719	0.004728045019102719	0.0011820112547756797	1.7450001711660036E-4	1.338969195419522E-4	2.231615325699204E-5	5.577808636183414E-5	3.720311786256078E-5	9.300779465640195E-6
60.0	1.0	0.3625690021096664	0.020023042730873814	0.004668194226956001	0.28754474482518905	0.012352646017721059	2.4191327022400955E-4	4.2592487469265963E-5	1.0260915708938307E-4	0.06748398954283347	0.018381842613664733	0.16316244719083647	0.03330946478545059	0.002019598821357511	0.0035280880237129543	0.01188886162295249	0.04312319858893043	0.09115016468863908	0.16882904370820853	0.09987220418577951	0.2772053853780926	0.022794614621907194	0.03117095629179146	0.015388795138228653	0.012468382516716585	0.003117095629179146	0.01384255642493928	0.011397307310953597	0.0022794614621907193	0.022241256783546482	0.018111743407350778	0.004312319858893043	0.029992264247223396	0.026647571828360472	0.003330946478545059	0.006058255958115197	0.004755544649180997	0.0011888861622952492	0.0032952268603642053	0.0028224704189703637	3.5280880237129546E-4	0.014644878586429025	0.012013825638524288	0.0020023042730873816	0.006711573588922421	0.004941058407088424	0.001235264601772106	1.8855759117256558E-4	1.4514796213440571E-4	2.4191327022400956E-5	6.123622970410072E-5	4.104366283575323E-5	1.0260915708938308E-5
61.0	1.0	0.3611699128993388	0.02065054307044342	0.004867928023073445	0.28699670553084056	0.012890416823613974	2.615983112430172E-4	4.6723226742245686E-5	1.1287764554501298E-4	0.0666966756768099	0.018397183722602954	0.16303241370084093	0.0333192941356687	0.0020878703095323446	0.0036482921634903766	0.011999656204039847	0.04293888640616945	0.09052313271072958	0.16902173968077366	0.10060217405727735	0.27704210969744214	0.022957890302557588	0.03097826031922635	0.015300377372121062	0.012391304127690541	0.0030978260319226352	0.0139355192704887	0.011478945151278794	0.0022957890302557587	0.022142440899084678	0.018034332290591166	0.004293888640616945	0.029993372675937817	0.02665543530853496	0.00333192941356687	0.0061076290407825395	0.004799862481615939	0.0011999656204039848	0.0034039053605738	0.0029186337307923016	3.648292163490377E-4	0.01508151875677825	0.012390325842266051	0.002065054307044342	0.006985396526916682	0.00515616672944559	0.0012890416823613975	2.0327204776631055E-4	1.5695898674581032E-4	2.615983112430172E-5	6.704706073397491E-5	4.5151058218005193E-5	1.1287764554501298E-5
62.0	1.0	0.35976509342876317	0.02127517679928131	0.005069727587308797	0.2864433395457449	0.013432828660469348	2.822191229686387E-4	5.112260742338822E-5	1.2383179378524622E-4	0.06593133056865642	0.018407980083700214	0.1629093839537042	0.03332166658319916	0.0021563575801656415	0.0037689494630966554	0.012104535174182274	0.04275178462474969	0.08992325352439853	0.16920663138396885	0.10131082491282703	0.27688376685218824	0.023116233147811503	0.03079336861603114	0.015215610811950081	0.012317347446412457	0.003079336861603114	0.014025661412383032	0.011558116573905751	0.0023116233147811504	0.022042539708785874	0.01795574954239487	0.004275178462474969	0.029988326952676583	0.026657333266559332	0.0033321666583199165	0.006154261235953246	0.00484181406967291	0.0012104535174182274	0.0035129088496868494	0.0030151595704773246	3.7689494630966557E-4	0.015515643725882274	0.012765106079568786	0.0021275176799281314	0.007260948503479619	0.00537313146418774	0.001343282866046935	2.1864291024536382E-4	1.693314737811832E-4	2.822191229686387E-5	7.321865198320706E-5	4.953271751409849E-5	1.2383179378524622E-5
63.0	1.0	0.35835578420412423	0.02189644972518125	0.0052734083063353575	0.28588521571135067	0.013979295382960128	3.037759829495179E-4	5.579749276074029E-5	1.3548890568867636E-4	0.06518714346062357	0.01841455274588567	0.1627928981335311	0.03331712382734589	0.00222501449709035	0.003889978039122987	0.012203714978226365	0.042562246743574415	0.08934952115807467	0.16938396720122453	0.10199870385621553	0.2767302195348661	0.023269780465133696	0.03061603279877549	0.015134376361284436	0.012246413119510198	0.0030616032798775495	0.014113061855201158	0.011634890232566848	0.0023269780465133695	0.021941713665540173	0.017876143632301254	0.004256224674357442	0.029977584093355013	0.026653699061876715	0.0033317123827345894	0.006198259690168434	0.004881485991290547	0.0012203714978226367	0.003622165583704593	0.00311198243129839	3.8899780391229874E-4	0.01594693629940715	0.01313786983510875	0.002189644972518125	0.00753794735595356	0.005591718153184051	0.0013979295382960128	2.3466819861345681E-4	1.8226558976971072E-4	3.037759829495179E-5	7.975839127028382E-5	5.419556227547055E-5	1.3548890568867637E-5
64.0	1.0	0.3569431871415343	0.02251389618937786	0.005478787920923418	0.28532289256039856	0.014529242450282526	3.262670132064595E-4	6.0754295356987926E-5	1.4786498931838296E-4	0.06446334457065676	0.01841720597888939	0.16268252429827712	0.0333061777232733	0.002293796242375357	0.0040112979784495805	0.012297410561475958	0.04237060374229536	0.08880096265027843	0.16955399038147254	0.10266634722645779	0.27658133379903466	0.02341866620096514	0.030446009618527503	0.01505655756707081	0.012178403847411002	0.0030446009618527504	0.014197797626084259	0.01170933310048257	0.0023418666200965142	0.02184011318633047	0.01779565357176405	0.004237060374229536	0.029961575591670477	0.026644942178618642	0.0033306177723273303	0.006239729971100512	0.004918964224590383	0.0012297410561475958	0.003731605629355258	0.0032090383827596647	4.011297978449581E-4	0.016375098828134704	0.013508337713626715	0.002251389618937786	0.00781611808661421	0.005811696980113011	0.0014529242450282526	2.513444629157126E-4	1.957602079238757E-4	3.2626701320645955E-5	8.667295643362293E-5	5.914599572735319E-5	1.4786498931838297E-5
65.0	1.0	0.3555284644322422	0.023127078596721966	0.005685686885436707	0.28475691709237083	0.015082108208896676	3.496882235147219E-4	6.599895445565159E-5	1.609746987320199E-4	0.06375920274653667	0.01841622785414438	0.16257785701856145	0.033289311608261284	0.0023626593196453723	0.004132831373177284	0.01238583459796454	0.042177165680033823	0.08827663713100996	0.1697169389715375	0.10331428057942718	0.2764369790168976	0.023563020983102135	0.03028306102846256	0.014982040636576177	0.012113224411385024	0.003028306102846256	0.014279943806340492	0.011781510491551067	0.0023563020983102135	0.0217378793348517	0.017714409585614207	0.004217716568003383	0.029940708588923337	0.02663144928660903	0.0033289311608261287	0.006278775794734524	0.004954333839185816	0.001238583459796454	0.00384116089052877	0.0033062650985418275	4.1328313731772844E-4	0.016799852797800902	0.01387624715803318	0.0023127078596721965	0.008095193345247402	0.006032843283558671	0.0015082108208896677	2.686668221692501E-4	2.0981293410883312E-4	3.496882235147219E-5	9.396829401055568E-5	6.438987949280796E-5	1.609746987320199E-5
66.0	1.0	0.3541127376546882	0.023735586870314837	0.005893928692861774	0.28418782369641965	0.015637345020003413	3.7403356293567926E-4	7.153691561959558E-5	1.748312835764689E-4	0.06307402324033075	0.01841189084079934	0.1624785160479402	0.033266981601338154	0.002431561554584523	0.0042545023507216785	0.012469196826520026	0.041982223152455055	0.08777563491796223	0.16987304576476578	0.10394301869918543	0.2762970278313565	0.023702972168643196	0.03012695423523428	0.01491071444745037	0.012050781694093713	0.0030126954235234283	0.014359573565202023	0.011851486084321598	0.00237029721686432	0.021635144444438432	0.017632533724031122	0.004198222315245506	0.029915367014497384	0.026613585281070523	0.0033266981601338154	0.00631549879604347	0.0049876787306080105	0.0012469196826520026	0.003950765130681158	0.003403601880577343	4.2545023507216785E-4	0.0172209383773963	0.014241352122188902	0.002373558687031484	0.008374913841231355	0.006254938008001365	0.0015637345020003413	2.86629008300506E-4	2.2442013776140756E-4	3.7403356293567926E-5	1.016496018194364E-4	6.993251343058756E-5	1.748312835764689E-5
67.0	1.0	0.35269708711438524	0.024339037841461443	0.006103340166938835	0.28361613321444634	0.016194420239104945	3.9929497883200624E-4	7.737311282927199E-5	1.8944654644823835E-4	0.06240714560034973	0.018404452410383628	0.16238414502910764	0.03323961787152078	0.002500462092965442	0.004376237099371635	0.012547703484537863	0.04178604862057751	0.08729707662841495	0.1700225382646848	0.10455306563475342	0.2761613561035985	0.0238386438964012	0.02997746173531527	0.014842470551449802	0.011990984694126109	0.002997746173531527	0.014436758195241022	0.0119193219482006	0.00238386438964012	0.02153203268710223	0.017550140420642554	0.004178604862057751	0.02988591269389045	0.026591694297216625	0.003323961787152078	0.006349998338753966	0.005019081393815145	0.0012547703484537863	0.004060353991438864	0.003500989679497308	4.376237099371635E-4	0.017638113932577013	0.014603422704876865	0.0024339037841461446	0.008655028689198029	0.006477768095641979	0.0016194420239104947	3.052234145580786E-4	2.3957698729920373E-4	3.992949788320063E-5	1.0972131537701597E-4	7.577861857929535E-5	1.8944654644823837E-5
68.0	1.0	0.3512825513932497	0.024937074584874378	0.006313751722976251	0.28304235213672047	0.016752817055334074	4.2546248260818154E-4	8.351195301234675E-5	2.0483080794502867E-4	0.06175794167722779	0.018394155644636805	0.16229441023944122	0.03320762587098273	0.0025693213964999946	0.004497963889576138	0.012621556830022418	0.04158889762357162	0.08684011230750693	0.17016563866254691	0.10514491475861017	0.2760298428571638	0.023970157142835933	0.029834361337453135	0.014777203172334217	0.011933744534981255	0.0029834361337453138	0.014511567149024525	0.011985078571417966	0.0023970157142835934	0.0214286605939538	0.01746733700190008	0.004158889762357162	0.02985268642198819	0.026566100696786183	0.003320762587098273	0.006382371360129417	0.005048622732008967	0.0012621556830022418	0.0041698650076054415	0.003598371111660911	4.4979638895761387E-4	0.018051155510235707	0.014962244750924626	0.002493707458487438	0.00893529569239235	0.00670112682213363	0.0016752817055334076	3.244411478806318E-4	2.552774895649089E-4	4.2546248260818155E-5	1.1818709806072951E-4	8.193232317801148E-5	2.048308079450287E-5
69.0	1.0	0.34987012709071236	0.025529365708183534	0.006524997598930729	0.2824669719222585	0.017312035198457528	4.5252422143075616E-4	8.995730300153843E-5	2.209928792834979E-4	0.06112581374031854	0.018381229841873133	0.16220899937841327	0.03317138753039558	0.0026381012367675117	0.00461961309119124	0.012690954743102938	0.04139100988673683	0.08640392057344556	0.17030256382767245	0.10571904884368824	0.2759023702193007	0.024097629780699046	0.02969743617232759	0.014714809198420354	0.011878974468931037	0.002969743617232759	0.014584068076651803	0.012048814890349523	0.0024097629780699048	0.021325137531795654	0.01738422415242947	0.0041391009886736834	0.0298160089999487	0.026537110024316465	0.003317138753039558	0.00641271224701815	0.005076381897241175	0.0012690954743102938	0.004279237618750126	0.0036956904729529925	4.6196130911912406E-4	0.018459856299720294	0.01531761942491012	0.0025529365708183535	0.009215481567849852	0.006924814079383012	0.001731203519845753	3.44272084712884E-4	2.715145328584537E-4	4.5252422143075616E-5	1.270498349056883E-4	8.839715171339916E-5	2.209928792834979E-5
70.0	1.0	0.34846076873969795	0.026115604603982222	0.006736916058324451	0.2818904684361077	0.017871591521578637	4.804665551997809E-4	9.671247890365842E-5	2.379400423131575E-4	0.060510192700294264	0.018365891118007883	0.1621276203986415	0.03313126241446621	0.0027067646874411153	0.004741117186892376	0.012756090398869352	0.04119261033484684	0.08598770778008938	0.17043352530956368	0.10627594015605446	0.27577882336029597	0.024221176639703808	0.02956647469043636	0.01465518817024923	0.011826589876174545	0.002956647469043636	0.014654326863872963	0.012110588319851904	0.002422117663970381	0.02122156614021773	0.017300896340635672	0.004119261033484685	0.029776182234631635	0.02650500993157297	0.0033131262414466214	0.006441112739721059	0.0051024361595477415	0.0012756090398869354	0.004388413177539007	0.003792893749513901	4.741117186892376E-4	0.018864026075663985	0.01566936276238933	0.0026115604603982223	0.009495362117479079	0.007148636608631455	0.0017871591521578638	3.6470492977855226E-4	2.882799331198685E-4	4.804665551997809E-5	1.3631162990884727E-4	9.5176016925263E-5	2.379400423131575E-5
71.0	1.0	0.3470553888813552	0.026695508671868828	0.006949349566549839	0.2813133014956868	0.018431020467596333	5.092741380634004E-4	1.0378023784997446E-4	2.556780367163857E-4	0.0599105364336327	0.0183483429990355	0.1620500003817182	0.03308758883634627	0.0027752761150019196	0.004862410781935631	0.012817152003995623	0.04099391002012018	0.0855907071972331	0.17055872935081862	0.10681605056083457	0.27565909043136455	0.02434090956863532	0.029441270649181405	0.014598242263798045	0.011776508259672563	0.0029441270649181407	0.014722407670535152	0.01217045478431766	0.0024340909568635323	0.021118042733111384	0.017217442208450475	0.004099391002012018	0.029733489899975995	0.02647007106907702	0.0033087588836346275	0.006467661860525286	0.00512686080159825	0.0012817152003995625	0.004497334954954345	0.003889928625548505	4.862410781935631E-4	0.019263490626902555	0.016017305203121297	0.0026695508671868828	0.009774722349068777	0.0073724081870385335	0.0018431020467596334	3.8572727733689427E-4	3.0556448283804025E-4	5.0927413806340046E-5	1.4597380669791976E-4	1.0227121468655428E-4	2.556780367163857E-5
72.0	1.0	0.34565485828323084	0.027268818517223258	0.007162144942085337	0.28073591451841645	0.018989874427433467	5.38930003791312E-4	1.1116277208613472E-4	2.742110541495802E-4	0.059326328204554066	0.018328777002330994	0.1619758844594315	0.033040684930134796	0.0028436011681042326	0.004983430610433789	0.01287432259021941	0.04079510697320819	0.08521217820882934	0.17067837690992674	0.10733983163926236	0.2755430625015923	0.024456937498407615	0.029321623090073298	0.01454387626964242	0.01172864923602932	0.00293216230900733	0.01478837296914383	0.012228468749203808	0.0024456937498407616	0.021014657668133103	0.01713394492874744	0.00407951069732082	0.0296881986601225	0.026432547944107838	0.0033040684930134797	0.006492445864026516	0.005149729036087764	0.001287432259021941	0.004605948142535557	0.003986744488347032	4.98343061043379E-4	0.019658091175501963	0.016361291110333954	0.002726881851722326	0.01005335655114889	0.007595949770973387	0.0018989874427433467	4.073256744689137E-4	3.233580022747872E-4	5.3893000379131196E-5	1.5603691241001665E-4	1.096844216598321E-4	2.7421105414958023E-5
73.0	1.0	0.3442600062864117	0.027835297132788324	0.007375153484111948	0.2801587342630096	0.019547723997939578	5.694156543490564E-4	1.1886170534898179E-4	2.935417390502916E-4	0.05875707517991829	0.018307373204652037	0.16190503478055362	0.03299084968114751	0.002911706765731891	0.005104115538298961	0.012927779858321052	0.04059638698479293	0.0848514055292992	0.1707926636930807	0.10784772481501603	0.27543063349434826	0.024569366505651634	0.029207336306919365	0.014491997568450807	0.011682934522767746	0.0029207336306919366	0.014852283583362005	0.012284683252825817	0.0024569366505651636	0.020911495687298817	0.01705048253361303	0.0040596386984792935	0.029640558954397635	0.026392679744918008	0.003299084968114751	0.006515548206621666	0.005171111943328421	0.0012927779858321053	0.004714199851765952	0.004083292430639169	5.104115538298961E-4	0.020047683789500965	0.016701178279672994	0.0027835297132788326	0.010331068325521144	0.007819089599175832	0.001954772399793958	4.294856859599978E-4	3.416493926094338E-4	5.694156543490564E-5	1.6650072461456768E-4	1.1741669562011665E-4	2.935417390502916E-5
74.0	1.0	0.34287162126798	0.02839472906850572	0.007588231077982168	0.2795821706569786	0.020104158147211247	6.007111510434818E-4	1.26878091467648E-4	3.1367119580955093E-4	0.05820230703259227	0.018284300795158883	0.16183722952300786	0.032938363913999714	0.0029795610842662007	0.0052244065629925215	0.0129776960667901	0.04039792432465117	0.08450769843801191	0.17090178019418886	0.10834016148825043	0.2753217001235145	0.024678299876485392	0.029098219805811197	0.014442516103169909	0.011639287922324479	0.0029098219805811197	0.014914198726300608	0.012339149938242696	0.0024678299876485393	0.020808636231569273	0.01696712821635349	0.004039792432465117	0.029590805844538434	0.026350691131199772	0.0032938363913999715	0.0065370495327959546	0.00519107842671604	0.00129776960667901	0.004822039110722113	0.004179525250394017	5.224406562992521E-4	0.02043213879258665	0.01703683744110343	0.002839472906850572	0.010607670581144995	0.0080416632588845	0.002010415814721125	4.5219196036750054E-4	3.604266906260891E-4	6.007111510434819E-5	1.773642611066985E-4	1.2546847832382038E-4	3.1367119580955096E-5
75.0	1.0	0.3414904512059549	0.02894691959448249	0.0078012382799513965	0.2790066167031455	0.02065878429486661	6.327952076397682E-4	1.3521241511734843E-4	3.345990019872826E-4	0.05766157462884141	0.01825971861215002	0.16177226195093108	0.03288349123885453	0.0030471335435692565	0.005344246810214488	0.013024237959881849	0.04019988240436625	0.08418039003195016	0.17100591174232088	0.10881756317594693	0.27521616182982406	0.02478383817017586	0.028994088257679164	0.014395344348237818	0.011597635303071667	0.0028994088257679167	0.014974176038479257	0.01239191908508793	0.002478383817017586	0.020706153731995143	0.016883950609833824	0.004019988240436625	0.029539159824750246	0.026306792991083624	0.003288349123885453	0.00655702767605374	0.00520969518395274	0.001302423795988185	0.004929416858097546	0.00427539744817159	5.344246810214488E-4	0.020811340173565313	0.017368151756689494	0.002894691959448249	0.010882985492921528	0.008263513717946645	0.0020658784294866612	4.7542829688432855E-4	3.7967712458386095E-4	6.327952076397682E-5	1.8862579239076318E-4	1.3383960079491305E-4	3.345990019872826E-5
