time	cytoplasm	nucleus	R	JAK	RJ	IFNRJ	IFNRJ2	IFNRJ2_star	STAT1c	IFNRJ2_star_STAT1c	STAT1c_star	IFNRJ2_star_STAT1c_star	STAT1c_star_STAT1c_star	SHP2	IFNRJ2_star_SHP2	PPX	STAT1c_star_PPX	STAT1c_STAT1c_star	STAT1n_star_STAT1n_star	STAT1n_star	PPN	STAT1n_star_PPN	STAT1n	STAT1n_STAT1n_star	mRNAn	mRNAc	SOCS1	IFNRJ2_star_SOCS1	IFNRJ2_star_SHP2_SOCS1_STAT1c	STAT1c_star_STAT1c_star_PPX	STAT1n_star_STAT1n_star_PPN	IFNRJ2_star_SOCS1_STAT1c	IFN	IFNRJ2_star_SHP2_STAT1c	IFNRJ2_star_SHP2_SOCS1	IFNR	v1	v2	v3	v4	v5	v6	v7	v8	v9	v10	v11	v12	v13	v14	v15	v16	v17	v18	v19	v20	v21	v22	v23	v25	v26	v27	v28	v29	v30	v31	v32	v33	v34	v35	v36	v37	v38	v39	v40	v41	v42	v43	v44	v45	v46
50.0	1.0	1.0	0.12229501389013572	1.3402596949793506	0.32737166660772077	3.242967497489626	2.0862158600975484	0.04255653074486245	997.1351236887755	0.2753674853399536	1.5529298437056172	5.950837688085967E-4	0.24247083208097042	99.86003438948947	0.018786292964452743	49.637468448399055	0.321219564801511	0.001718926848698273	0.005618975254404975	0.007717294326188377	59.997544351432715	0.0013705785879283231	5.142567401006547E-5	1.7067774046024943E-5	0.0	0.0	0.0	0.0	0.0	0.04131198679937967	0.0010850699793902604	0.0	10.0	0.1211793175460239	0.0	1.2179646810892064	2.2124471002835794E-5	6.149833717516429E-4	0.003430355571455379	0.010431079300487742	0.11918290411238591	0.11014699413598145	3.289464878706438E-5	0.02398473878133401	4.924380307887817E-4	5.635887889335823E-5	0.012839593159212653	9.63658694404533E-4	0.0037732409172003007	1.23935960398139E-4	-3.4089191382976366E-5	0.001212354160404852	-5.607063928061572E-4	1.889029910228826E-4	6.8528929396416156E-6	1.2011072115771337E-4	5.425349896951302E-6	-3.4135547298315765E-6	2.5712837005032735E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032623430465902187	3.635379526380717E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.970915624301843E-5	0.0010905223227428706
51.0	1.0	1.0	0.12217545862479494	1.339152219660284	0.3267859716314089	3.237820579488931	2.079646150469303	0.043424600541516645	997.0161929894774	0.28112830162066454	1.6022350106964254	6.283781327237209E-4	0.2619002217274664	99.85670681615447	0.019221471322531224	49.62183789596427	0.33310127391837663	0.0018101681684322079	0.006167222946226143	0.008697271195784465	59.9972337445786	0.0015622656555729607	5.959857493752298E-5	1.916637692341602E-5	0.0	0.0	0.0	0.0	0.0	0.045060830117297966	0.0012039897658570906	0.0	10.0	0.12407171252294713	0.0	1.2169767610354807	2.185507897028982E-5	6.007827365031443E-4	0.0034100541046209187	0.010398230752346516	0.12145759801540212	0.11245132064826582	3.3693010203764216E-5	0.025153118417280844	4.919433403766053E-4	5.766441396759367E-5	0.012885591188341275	9.993038217551299E-4	0.003983804324017844	1.351824903518939E-4	-4.2542783558640674E-5	0.001309501108637332	-6.152094440975539E-4	2.0935908175887907E-4	7.811328277864804E-6	1.2921836348824052E-4	6.019948829285453E-6	-3.833275281014211E-6	2.979928746876149E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032582038880687135	3.722151375688414E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.555650424937501E-5	0.0010806841071181461
52.0	1.0	1.0	0.12205994252232298	1.3380541807288076	0.32621307896496904	3.2326902348189495	2.0730997864710585	0.044289161938541044	996.8950461266554	0.2868636832736468	1.651461982137573	6.624638447595997E-4	0.28219021081820683	99.85339384278433	0.019654853954392523	49.60600055998261	0.3449897131490488	0.001904213054351746	0.006749353361825147	0.009768814869284949	59.99689432004448	0.001774126198895773	6.878364841611345E-5	2.1443621108919984E-5	0.0	0.0	0.0	0.0	0.0	0.04900972686828609	0.0013315537566616197	0.0	10.0	0.12695130326123708	0.0	1.2159942382064761	2.162769090276878E-5	5.888110966148219E-4	0.0033914888775400387	0.010365498932355293	0.12372222245014486	0.11474547330945872	3.44774134313749E-5	0.026327512487094536	4.91452339137487E-4	5.896456186317757E-5	0.012924481380896677	0.0010349691394471465	0.004196382382212361	1.470291806048583E-4	-5.157575709845857E-5	0.001410951054091034	-6.730267413035075E-4	2.3127331356541364E-4	8.870630994478864E-6	1.3862948904573634E-4	6.657768783308099E-6	-4.288724087397051E-6	3.439182420805673E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032540516928677814	3.808539097837112E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.210374033507412E-5	0.0010721056764842196
53.0	1.0	1.0	0.12194779156724675	1.336964392171702	0.3256510031353114	3.2275764733219106	2.0665781847834066	0.04515023742262719	996.7716937499781	0.2925737477236413	1.7005972653820889	6.973271535618865E-4	0.3033400089775575	99.85009543139765	0.020086450159941652	49.58996197901562	0.35687810271525694	0.0020010808446942092	0.007366029112978045	0.010937165510550994	59.996524449986055	0.002007533999539932	7.906886218205639E-5	2.3906897167990515E-5	0.0	0.0	0.0	0.0	0.0	0.05315991826906785	0.0014680160144508814	0.0	10.0	0.1298181184423578	0.0	1.2150166006044467	2.1435346172975905E-5	5.786711606240724E-4	0.0033743586889627974	0.010332890923917034	0.12597683085281297	0.11702949908945653	3.524827468041604E-5	0.027506620282745035	4.909654834112558E-4	6.025935047982496E-5	0.01295693318886433	0.0010706343081457708	0.0044106358580977625	1.5947975480720355E-4	-6.119472561854473E-5	0.0015167000448877874	-7.342104795097008E-4	2.5468511805933053E-4	1.003766999769966E-5	1.483329428859201E-4	7.340080072254407E-6	-4.781379260640257E-6	3.953443109102819E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032498929424556837	3.894543553270734E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.922630136041707E-5	0.0010645694244696413
54.0	1.0	1.0	0.12183845124006545	1.3358818726411439	0.32509811288033513	3.222479293530785	2.0600824820660093	0.0460078492303312	996.6461464477743	0.29825861229970935	1.7496292536046878	7.329547335412781E-4	0.3253479193185162	99.84681153785569	0.020516269614613395	49.57372735426526	0.3687603322908943	0.002100787966840643	0.008017868845128794	0.012207624500038337	59.99612248785044	0.002263894030082218	9.054609223426265E-5	2.6563378137105937E-5	0.0	0.0	0.0	0.0	0.0	0.05751231344379533	0.0016136181195215695	0.0	10.0	0.13267219252966223	0.0	1.2140434214010698	2.1272196210779526E-5	5.700367054513322E-4	0.0033584154761847618	0.010300412410330046	0.1282214752943108	0.11930344491988375	3.600602777346793E-5	0.02868925856953431	4.904831284402783E-4	6.154880884384019E-5	0.012983577131066557	0.0011062809968726828	0.004626246358814546	1.72536940331386E-4	-7.140534270464708E-5	0.001626739596592581	-7.988063625942008E-4	2.796313287735405E-4	1.1319470150411091E-5	1.5831741741955324E-4	8.068090597607847E-6	-5.312675406350649E-6	4.527304611713133E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003245732945898999	3.980165775889867E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.682181999169689E-5	0.001057895248353008
55.0	1.0	1.0	0.12173146533623933	1.3348058102253575	0.3245530676824907	3.2173986847476046	2.0536135845551304	0.04686201935824159	996.5184147495164	0.3039183940986817	1.7985480339966649	7.693336978060978E-4	0.3482114368125165	99.84354211303756	0.020944322277349162	49.55730156909097	0.3806309193764198	0.002203347917265732	0.00870544952355957	0.013585544046807186	59.99568677117898	0.002544639670580393	1.0331103333890519E-4	2.9420002290615397E-5	0.0	0.0	0.0	0.0	0.0	0.062067511532553805	0.001768589150481192	0.0	10.0	0.13551356468506287	0.0	1.2130743448891097	2.113333768135814E-5	5.626398415460448E-4	0.003343454953598557	0.010268067922775652	0.13045620666374308	0.12156735763947268	3.675111502634637E-5	0.029874356930613716	4.900055478267423E-4	6.283296683204748E-5	0.013005003431984422	0.0011418927581292595	0.004842916877413582	1.8620253459766142E-4	-8.221233631530332E-5	0.0017410571840625825	-8.668536122150022E-4	3.061461111322207E-4	1.2723198352901964E-5	1.6857159272155083E-4	8.842945752405961E-6	-5.884000177415761E-6	5.16555166694526E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003241576043105897	4.0654069405518864E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.480616946567043E-5	0.0010519341419500394
56.0	1.0	1.0	0.12162645853264736	1.3337355332256708	0.32401476570040255	3.2123346287424805	2.0471722089199496	0.047712769572645676	996.3885091280363	0.30955320987990403	1.8473452071831784	8.06451602717933E-4	0.37192734069931943	99.84028710380946	0.021370618316409098	49.54068920908734	0.39248496681981054	0.002308771271953096	0.00942930904069458	0.015076316898894649	59.99521562432204	0.0028512298769440996	1.1746309716719294E-4	3.248345926582704E-5	0.0	0.0	0.0	0.0	0.0	0.06682582409278867	0.00193314580105475	0.0	10.0	0.13834227787409545	0.0	1.212109074693015	2.101466751890796E-5	5.562605652309066E-4	0.0033293088967336626	0.010235861044599748	0.13268107482294045	0.12382128395196162	3.7483979598345414E-5	0.031060952220121264	4.895329493690287E-4	6.41118549492273E-5	0.013021761406996804	0.0011774549004594317	0.005060371975389593	2.0047747227836603E-4	-9.361954702460516E-5	0.0018596367034965971	-9.383849974447401E-4	3.342609077809747E-4	1.4256149384720499E-5	1.7908426887389058E-4	9.66572900527375E-6	-6.496691498983234E-6	5.873154858359647E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032374257734963177	4.1502683362228636E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.311021266917129E-5	0.0010465628692122586
57.0	1.0	1.0	0.1215231220408437	1.3326704859303498	0.32348230104511383	3.2072871011429336	2.0407589159146684	0.04856012141864421	996.2564400015045	0.3151631759850323	1.8960137187059019	8.442964454917558E-4	0.3964917805426729	99.837046453823	0.021795168049691355	49.52389458236222	0.4043181201826524	0.0024170657241902663	0.010189949103188826	0.016685366175745838	59.994707361060065	0.0031851463159236764	1.331052991261282E-4	3.576017953376515E-5	0.0	0.0	0.0	0.0	0.0	0.0717872974550738	0.0021074926240489925	0.0	10.0	0.1411583781272722	0.0	1.2111473638894974	2.091275793874789E-5	5.507181861640897E-4	0.003315838783380043	0.010203794579573343	0.1348961287366085	0.1260652703940129	3.820505921299066E-5	0.03224818237615236	4.890654879381971E-4	6.538550414907406E-5	0.013034359495373182	0.0012129543605479572	0.00527835765135367	2.153618923652214E-4	-1.0562996931966212E-4	0.0019824589027133644	-0.0010134268814305082	3.6400439774126627E-4	1.592573157961838E-5	1.8984448966011155E-4	1.0537463120244962E-5	-7.152035462570899E-6	6.65526495630641E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032332850158976224	4.234751343818166E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.167713037879332E-5	0.0010416795396411827
58.0	1.0	1.0	0.12142120180216527	1.3316102085416877	0.32295492871908643	3.2022560725703384	2.0343741380939453	0.0494040962286896	996.122217735197	0.32074840827780116	1.9445477030365612	8.828566561541313E-4	0.4219003557267652	99.83382010417212	0.02221798189683925	49.50692173970612	0.41612652554965646	0.0025282361464818853	0.010987838359970269	0.018418135341029387	59.99416028712716	0.003547890479907224	1.503441349520987E-4	3.925632716328827E-5	0.0	0.0	0.0	0.0	0.0	0.07695173474416374	0.002291822392979011	0.0	10.0	0.14396191393101362	0.0	1.2101890067395136	2.0824749362043787E-5	5.458642924105195E-4	0.003302930553755301	0.010171870690469726	0.13710141658196195	0.12829936331112046	3.891478113341232E-5	0.033435279815018794	4.88603275936356E-4	6.665394569051776E-5	0.013043265843425036	0.0012483795766489694	0.005496640944086393	2.3085520423249121E-4	-1.1824579520824453E-4	0.002109501778633826	-0.0010919992818082174	3.954024678582738E-4	1.773945239953612E-5	2.0084165718129842E-4	1.1459111964895056E-5	-7.85126487884593E-6	7.517206747604936E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003229156104502827	4.318857417930409E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.046022564278665E-5	0.0010371999354092387
59.0	1.0	1.0	0.12132048877542853	1.330554320552502	0.3224320358400084	3.197241509569821	2.0280182026367384	0.05024471513054096	995.985852643071	0.32630902209964263	1.9929423402679385	9.221210850515051E-4	0.4481481883479044	99.83060799393311	0.02263907034091547	49.489774494393174	0.42790678828223094	0.002642284673246	0.011823415735190345	0.020280078329497273	59.99357270263532	0.003940980793139018	1.6928944813174727E-4	4.29777957919998E-5	0.0	0.0	0.0	0.0	0.0	0.08231871732454352	0.0024863165715930465	0.0	10.0	0.14675293572594453	0.0	1.2092338317770646	2.0748259168354433E-5	5.415769766052569E-4	0.003290490293304582	0.010140091013183692	0.1392969858410863	0.13052360883985706	3.9613558266028486E-5	0.03462156459786252	4.881463917807806E-4	6.791721102274642E-5	0.013048909343742268	0.001283720364846693	0.00571500931649992	2.4695615197363056E-4	-1.3146845944115204E-4	0.002240740941739522	-0.0011741159419780237	4.2847819504802996E-4	1.970490396569509E-5	2.1206563718401507E-4	1.2431582857965233E-5	-8.595558471759308E-6	8.464472406587363E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032250409249241774	4.402588071778336E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.942111954441569E-5	0.0010330544644319706
60.0	1.0	1.0	0.12122081094699777	1.329502506985424	0.3219131180201507	3.192243375371418	2.0216913501401614	0.0510819990546424	995.8473549891734	0.3318451322378103	2.041193725366255	9.620789869715743E-4	0.4752299895865533	99.82741006060807	0.02305844389783083	49.472456441400475	0.43965593312388057	0.0027592108009736323	0.012697093932960502	0.022276649837592664	59.99294290439912	0.004365949719455332	1.9005428919571926E-4	4.693020768860645E-5	0.0	0.0	0.0	0.0	0.0	0.0878876254755942	0.0026911458814675424	0.0	10.0	0.14953149549408654	0.0	1.2082816960384173	2.0681304276432E-5	5.377560966017825E-4	0.0032784406760758555	0.010108456750700807	0.14148288337875242	0.13273805289512414	4.030178626171797E-5	0.03580643753083608	4.876948867772145E-4	6.917533169349248E-5	0.013051681041865895	0.0013189677993716417	0.0059332698643491215	2.636628764267826E-4	-1.4529868570943008E-4	0.0023761499479327667	-0.0012597844107363157	4.632518379169224E-4	2.182974859727666E-5	2.2350685507838337E-4	1.3455729407337712E-5	-9.38604069096672E-6	9.502714459785963E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032209409937032953	4.485944864822596E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.852826863120888E-5	0.001029185634196711
61.0	1.0	1.0	0.1211220267582603	1.328454507006589	0.32139775997559117	3.1872616305133366	2.015393750093537	0.05191596874094039	995.7067349888972	0.3373568529033009	2.089298749658802	0.0010027200028097402	0.5031401197488145	99.82422624048833	0.02347611309204955	49.454970975876975	0.4513713659787769	0.0028790115026222645	0.01360926308369969	0.0244132957842479	59.992269188161885	0.004824340880203927	2.127547679006865E-4	5.11189157679442E-5	0.0	0.0	0.0	0.0	0.0	0.09365765814420285	0.0029064709579517613	0.0	10.0	0.15229764641960317	0.0	1.2073324802483196	2.0622235698795205E-5	5.343193848515032E-4	0.003266718034993954	0.010076968750467685	0.14365915550797853	0.13494274116132038	4.097984148399101E-5	0.036989373331635225	4.8724879067984367E-4	7.042833927614865E-5	0.013051935828556724	0.0013541140979363307	0.006151248390136317	2.8097297443260854E-4	-1.5973653323662272E-4	0.002515700598744072	-0.0013490061281489856	4.997408364180323E-4	2.4121704401019635E-5	2.3515638277947352E-4	1.4532354789758806E-5	-1.0223782114779825E-5	1.0637738395034325E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003216857524077618	4.568929392588095E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.775574668566695E-5	0.0010255459584655457
62.0	1.0	1.0	0.12102401969937301	1.327410104507497	0.32088561960633355	3.182296233352486	2.009125513617984	0.05274664474516337	995.5640028101053	0.34284429771638875	2.1372549940684995	0.0010440341395839662	0.5318726422461786	99.82105646895226	0.023892088437366437	49.43732131073241	0.46305083760596233	0.0030016813531653736	0.014560294504798711	0.026695443945718864	59.99154985072537	0.005317706189691534	2.3750989927553225E-4	5.554900840152531E-5	0.0	0.0	0.0	0.0	0.0	0.09962785166158504	0.0031324430849867255	0.0	10.0	0.155051442610354	0.0	1.2063860848081147	2.0569683389533994E-5	5.311992542170046E-4	0.003255269948779893	0.010045627568089922	0.14582584804526866	0.1371377190865555	4.164807971780379E-5	0.03816991396879697	4.8680811618142996E-4	7.167626531209931E-5	0.013049994343539428	0.001389152512817887	0.006368788378795551	2.9888355498475515E-4	-1.7478144324893017E-4	0.002659363211230893	-0.0014417765159306908	5.37959818318531E-4	2.6588530948457672E-5	2.470060166285294E-4	1.566221542493363E-5	-1.1109800412218623E-5	1.1875494963776614E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032127914803351254	4.65154327831062E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.70822437123099E-5	0.001022096223528668
63.0	1.0	1.0	0.12092669386252787	1.3263691203174428	0.32037641492490243	3.1773471404828015	2.0028867039538847	0.053574047444590704	995.4191685741333	0.3483075796980163	2.1850606334874354	0.001086011749478311	0.5614213718405613	99.81790068070853	0.024306380421775346	49.419510493253036	0.4746924094009996	0.0031272126634190748	0.015550544551051438	0.029128494766330257	59.99078319198607	0.005847603014304689	2.6444144446073376E-4	6.022531685279682E-5	0.0	0.0	0.0	0.0	0.0	0.10579709734591689	0.003369204999675551	0.0	10.0	0.15779293886968013	0.0	1.2054424264549057	2.0522509888657586E-5	5.283401753244515E-4	0.0032440532545924827	0.010014433519769423	0.14798300635715217	0.13932303187920653	4.230683549966098E-5	0.039347662256274125	4.863728625326526E-4	7.291914126532604E-5	0.013046145024826511	0.0014240772282029988	0.006585749907627756	3.173912920377507E-4	-1.9043228486978855E-4	0.0028071068592028063	-0.0015380850709581012	5.779206113748815E-4	2.9238015071523446E-5	2.59048346744337E-4	1.6846024998377755E-5	-1.2045061830003119E-5	1.3222072223036689E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032087436226985386	4.733788166090404E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.649024340745936E-5	0.0010188040528916198
64.0	1.0	1.0	0.1208299702845604	1.3253314057661734	0.3198699133228918	3.1724143070781556	1.9966773450936561	0.05439819704334185	995.2722423566893	0.3537468112656333	2.232714351598861	0.0011286435084804365	0.5917799175212162	99.8147588099947	0.024718999495631132	49.40154142068227	0.4862944213747539	0.0032555956195004358	0.016580358532857747	0.0317178123456109	59.989967516881755	0.006415591360382787	2.93673747217653E-4	6.515242515690416E-5	0.0	0.0	0.0	0.0	0.0	0.1121641579429352	0.0036168917579126247	0.0	10.0	0.16052219050964533	0.0	1.2045014354816037	2.0479771447548534E-5	5.256965230152483E-4	0.0032330324114357434	0.009983386725468281	0.15013067539939634	0.1414987245062533	4.29564219586421E-5	0.0405222757645888	4.859430184535069E-4	7.41569984868934E-5	0.013040646246112092	0.0014588832641242618	0.006802008518765258	3.364924738288056E-4	-2.0668740004853525E-4	0.002958899587606081	-0.0016379154608859472	6.196322602431915E-4	3.2077956801913935E-5	2.712768182218646E-4	1.8084458789563125E-5	-1.3030483168443073E-5	1.468368736088265E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032047145443548364	4.81566571528936E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.596534728000759E-5	0.001015642719512988
65.0	1.0	1.0	0.12073378393885728	1.324296837364133	0.3193659227566516	3.1674976871735168	1.990497428887275	0.05521911357721807	995.1232341886584	0.3591621042323663	2.280215265405988	0.0011719203950730805	0.6229417204038687	99.81163079073906	0.025129956062457104	49.38341685473159	0.4978554623853931	0.003386818425528448	0.0176500746825325	0.034468715601423415	59.98910113725219	0.0070232310949936054	3.2533356692835335E-4	7.033468225914234E-5	0.0	0.0	0.0	0.0	0.0	0.1187276828829711	0.0038756316528617465	0.0	10.0	0.16323925319845822	0.0	1.2035630534252664	2.044068549074407E-5	5.232308078599868E-4	0.0032221781525281212	0.009952487144436375	0.15226889975004382	0.14366484169294652	4.359713106825828E-5	0.04169346109142311	4.8551856446975555E-4	7.538986818737131E-5	0.0130337284929877	0.0014935663871561793	0.007017454078313685	3.561830486489133E-4	-2.235446471942583E-4	0.003114708602019344	-0.0017412456211490142	6.631010472862508E-4	3.511615547496803E-5	2.836857846381473E-4	1.9378158264308732E-5	-1.406693420906243E-5	1.626667834641767E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032007047019742343	4.897177595953746E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.54957192661311E-5	0.0010125901632640766
66.0	1.0	1.0	0.12063808126133306	1.3232653124073759	0.3188642845084792	3.162597233895568	1.9843469208902615	0.05603681691812987	994.9721540568266	0.36455356980863163	2.327562858701036	0.0012158336693448163	0.6549000870530605	99.80851655669206	0.025539260471871914	49.365139435010555	0.5093743426343416	0.0035208674474475916	0.018760028151137434	0.03738646960828309	59.988182373618486	0.0076720792029715875	3.5954990884825465E-4	7.577621622394638E-5	0.0	0.0	0.0	0.0	0.0	0.1254862223550625	0.004145547178585761	0.0	10.0	0.16594418283604698	0.0	1.2026272311460338	2.0404603426470158E-5	5.209122237844754E-4	0.0032114663757036865	0.009921734604451308	0.15439772363725235	0.14582142792345265	4.422923421993643E-5	0.04286096851878472	4.850994747831036E-4	7.661778141561574E-5	0.013025596536660092	0.0015281230279030247	0.007231989642362387	3.7645866706518746E-4	-2.410014432446314E-4	0.0032745004352653026	-0.001848047852918322	7.083305165731133E-4	3.8360396014857936E-5	2.962705543474969E-4	2.0727735892928805E-5	-1.5155240556328929E-5	1.7977495442412733E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031967144408366066	4.97832548508141E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.507162934593942E-5	0.0010096281784289785
67.0	1.0	1.0	0.12054281811567509	1.3222367453472474	0.3183648672413285	3.1577128996519113	1.9782257651763049	0.05685132677814372	994.8190119045311	0.3699213186054977	2.374756923704311	0.0012603748528017614	0.6876482186287354	99.80541604153296	0.025946923014209925	49.34671169138349	0.520850068399394	0.003657727356126506	0.0199105550200779	0.040476277110057114	59.98720955688547	0.008363687082925998	3.9645385231478744E-4	8.148095032671996E-5	0.0	0.0	0.0	0.0	0.0	0.13243824021707698	0.004426756031653039	0.0	10.0	0.1686370354527968	0.0	1.2016939272315632	2.0370987959119485E-5	5.187154552274836E-4	0.0032008772298622867	0.009891128825881525	0.15651719096275812	0.1479685274421991	4.4852983039984765E-5	0.04402458707075771	4.8468571876379186E-4	7.784076904262978E-5	0.01301643157127462	0.001562550205198182	0.007445530346350253	3.97314720651231E-4	-2.590548039547079E-4	0.003438241093143677	-0.0019582889218339875	7.55321500498363E-4	4.181843541462999E-5	3.09027430052703E-4	2.2133780158265196E-5	-1.6296186855948796E-5	1.9822692615739373E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003192744015494811	5.059111063583904E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.468507850375353E-5	0.001006741742025835
68.0	1.0	1.0	0.12044795811987045	1.3212110647923816	0.3178675621156105	3.1528446362863374	1.972133888297499	0.05766266271318033	994.6638176322475	0.3752654606392539	2.421797510116265	0.0013055357090891741	0.7211792362498151	99.80232917895614	0.026352953916490104	49.328136055276616	0.5322818189478841	0.0037973812681530964	0.02110199631327463	0.043743270206580434	59.986181029971576	0.009099597884404427	4.361783775563996E-4	8.745262084352647E-5	0.0	0.0	0.0	0.0	0.0	0.13958212577545812	0.004719372144063616	0.0	10.0	0.17131786712732172	0.0	1.2007631066725017	2.033939418169539E-5	5.166196973953596E-4	0.0031903943628812104	0.009860669441487495	0.15862734532165768	0.15010618425570157	4.546861038268353E-5	0.0451841399751253	4.8427726213792245E-4	7.905886174947031E-5	0.013006393287768453	0.0015968454568436523	0.007658002330879734	4.1874637732637436E-4	-2.7770138224171624E-4	0.0036058961812490756	-0.002071930157560145	8.040721485740106E-4	4.549798942202214E-5	3.2195374212916155E-4	2.3596860720318084E-5	-1.749052035273157E-5	2.1808918877819982E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031887936067470923	5.139536013819652E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.432949052405685E-5	0.0010039184587015415
69.0	1.0	1.0	0.12035347126986697	1.3201882110333418	0.3173722787781294	3.147992395206275	1.9660712025428748	0.0584708441263963	994.5065810981216	0.3805861053367718	2.468684880851454	0.0013513082257697229	0.7554862029528815	99.79925590274064	0.0267573633394552	49.30941486997126	0.5436689255490702	0.0039398108830064225	0.02233470199703894	0.0471925022143627	59.985095149370714	0.009881343888000138	4.7885819168881416E-4	9.369479635820738E-5	0.0	0.0	0.0	0.0	0.0	0.1469162044796262	0.0050235067413370365	0.0	10.0	0.17398673391985803	0.0	1.1998347397634654	2.0309453835368196E-5	5.146078515003705E-4	0.003180004302486661	0.009830356012714375	0.1607282300190911	0.15223444213470871	4.6076331442421506E-5	0.04633948052360301	4.8387406792844284E-4	8.02720900183656E-5	0.01299562186331589	0.0016310067766472107	0.007869341714017701	4.407486134388786E-4	-2.9693750446844385E-4	0.0037774310147644075	-0.0021889275543988413	8.54577958065407E-4	4.940671944000069E-5	3.350478761578136E-4	2.5117533706685183E-5	-1.873895475193822E-5	2.3942909584440708E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003184863335560284	5.219602017595741E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.399945870408681E-5	0.001001148102084709
70.0	1.0	1.0	0.12025933280760571	1.3191681339991432	0.3168789420672234	3.143156127487426	1.9600376086193108	0.0592758902712796	994.3473121184509	0.3858833615413399	2.5154194737587443	0.0013976845972529684	0.7905621426048709	99.79619614680604	0.027160161375456713	49.29055039992837	0.5550108524870054	0.0040849966155303685	0.023609034955862557	0.05082893970243793	59.98395028665007	0.010710443929910458	5.246295544301617E-4	1.0021089841240795E-4	0.0	0.0	0.0	0.0	0.0	0.15443874758457743	0.005339269420075231	0.0	10.0	0.1766436918184629	0.0	1.198908801191528	2.0280862217947337E-5	5.126658636961656E-4	0.0031696959466078756	0.009800188043096554	0.1628198880843289	0.15435334461653596	4.667634493733179E-5	0.047490488318807283	4.8347609719782796E-4	8.148048412637014E-5	0.012984239850865595	0.0016650325574610163	0.008079493617425257	4.633162427537323E-4	-3.167592045895906E-4	0.003952810713024354	-0.0023092318733607745	9.068318062520793E-4	5.355221964955229E-5	3.4830929509319705E-4	2.6696347100376158E-5	-2.0042174349208792E-5	2.6231477721508087E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003180953274475845	5.299310754553887E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.369053769058082E-5	9.984222359264994E-4
