time	cell	M	MpY	MpT	Mpp	MAPKK	MKP	MpY_MAPKK	MpT_MAPKK	M_MAPKK_Y	M_MAPKK_T	Mpp_MKP_Y	Mpp_MKP_T	MpY_MKP_Y	MpY_MKP_T	MpT_MKP_Y	MpT_MKP_T	M_MKP_T	M_MKP_Y	k1	k_1	k2	k3	k_3	k4	k5	k_5	k6	k7	k_7	k8	h1	h_1	h2	h3	h_3	h4	h_4	h5	h6	h_6	h7	h_7	h8	h9	h_9	h10	h_10	h11	h12	h_12	reaction_0000001	reaction_0000002	reaction_0000003	reaction_0000004	reaction_0000005	reaction_0000006	reaction_0000007	reaction_0000008	reaction_0000009	reaction_0000010	reaction_0000011	reaction_0000013	reaction_0000012	reaction_0000015	reaction_0000017	reaction_0000014	reaction_0000019	reaction_0000020	reaction_0000021	reaction_0000022
57.0	1.0	471.4129974644778	6.158131627014473	6.143144275016542	50.73349390322277	9.138533927628472	5.3092333421106614	0.11248289467704714	0.1122090623886433	85.31838705765728	85.31838705765728	10.934671976353524	10.934671976353524	0.2217620857488118	1.3148419704034195	1.3140461680081799	0.216809344916405	35.45140762059263	34.3025555155131	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.8420863674260346	0.8531838705765727	1.688358539059711	1.6872434201557072	0.8420863674260346	0.8531838705765727	1.684249573757126	1.6831359358296494	1.186346106320599	1.0059898218245242	0.9878923039050393	0.10934451918673557	0.1084046724582025	0.2956952909239585	0.10518749184370241	0.10422818030194153	0.2972428848949127	1.186346106320599	1.0059898218245242	0.9878923928109054
58.0	1.0	470.32140354179904	6.205392894553671	6.190358566018937	51.732159294433764	9.158545426157245	5.2907688706556595	0.11359534988917531	0.11332005503315928	85.30726958446458	85.30726958446458	11.114600064296443	11.114600064296443	0.22270796080525054	1.3328791397402937	1.3320834906190813	0.2177360705179736	35.264423552841414	34.11020078622769	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.8419292001674137	0.8530726958446458	1.7050405768923669	1.7039302483376297	0.8419292001674137	0.8530726958446458	1.7009097091615948	1.6998008254973893	1.2020303460091064	1.0225432059152728	1.0045659266261853	0.10978149347492239	0.1088680352589868	0.2955424003761298	0.1056050347616733	0.10467274157846775	0.29637679616022616	1.2020303460091064	1.0225432059152728	1.0045661441733698
59.0	1.0	469.22909919062874	6.252118533498992	6.237039554084352	52.732810588616644	9.1786588992133	5.272408967622885	0.114703029034802	0.11442630749228778	85.2961058821342	85.2961058821342	11.293661848537601	11.293661848537601	0.223626978578108	1.350796446044454	1.3500010773576994	0.2186365644342809	35.078069464637686	33.919136804249945	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.8417710589838947	0.852961058821342	1.72165100029118	1.72054543552203	0.8417710589838947	0.852961058821342	1.7174987679586462	1.7163946123843168	1.2176406060545624	1.0390168900654593	1.0211588445939697	0.11020566832944886	0.10931828221714045	0.29534949247233344	0.10601027964850526	0.10510467993171076	0.2955372737988897	1.2176406060545624	1.0390168900654593	1.0211591878178408
60.0	1.0	468.136073085594	6.298311274882658	6.283189936912986	53.7354529074581	9.198875319211039	5.254151885644111	0.11580595856989093	0.11552784583259097	85.28489543819764	85.28489543819764	11.471863030978769	11.471863030978769	0.22451946324476738	1.3685948943867878	1.3677999303490853	0.21951114238548283	34.89237057329209	33.7293260487404	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.8416119365912778	0.8528489543819764	1.7381902058853635	1.7370893785483639	0.8416119365912778	0.8528489543819764	1.734017140938098	1.7329176874888645	1.2331773739059884	1.0554113988500466	1.0376715878001705	0.11061720016343188	0.10975557119274142	0.29512003504834583	0.10640337736821545	0.10552414772504067	0.2947211907703906	1.2331773739059884	1.0554113988500466	1.0376720537738051
61.0	1.0	467.0423142490581	6.34397382758726	6.328812390304376	54.74009118689892	9.219195663451536	5.235995990404563	0.11690416474690556	0.11662469591869606	85.27363773794583	85.27363773794583	11.649209275924372	11.649209275924372	0.22538573739032527	1.3862754842071767	1.385481046124906	0.22036011855375084	34.707348958093604	33.54073411337718	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.8414518255198971	0.8527363773794584	1.7546585872640548	1.7535624712035833	0.8414518255198971	0.8527363773794584	1.7504652158730625	1.749370438780441	1.2486411326798574	1.0717272533850422	1.0541046831283418	0.11101624444281341	0.11018005927687542	0.2948571571629799	0.10678447785445852	0.10593129657345288	0.2939257433096003	1.2486411326798574	1.0717272533850422	1.0541052689623929
62.0	1.0	465.94781203649023	6.389108879088005	6.373909568895428	55.746730179959634	9.239620914417953	5.217939750022768	0.11799767362550209	0.11771688342392095	85.26233226427073	85.26233226427073	11.825706209211067	11.825706209211067	0.22622612183244623	1.4038392089726497	1.4030454152815863	0.22118380541186725	34.523023881065626	33.353329398991164	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.8412907181220817	0.8526233226427072	1.7710565351333774	1.7699651043825313	0.8412907181220817	0.8526233226427072	1.7668433776760764	1.7657532513588143	1.2640323610801687	1.0879649712474182	1.0704586542556869	0.1114029556140321	0.11059190270593362	0.29456368292417023	0.10715373004172091	0.10632627726124971	0.2931484181083528	1.2640323610801687	1.0879649712474182	1.0704593570984826
63.0	1.0	464.8525561227953	6.433719096026377	6.4184841067335014	56.75537445998445	9.26015206006007	5.19998172548697	0.1190865110802204	0.11880443383796523	85.25097849751528	85.25097849751528	12.001359417344757	12.001359417344757	0.22704093545971737	1.421287055854279	1.4204940221573856	0.2219825135651552	34.33941207553909	33.167082837248124	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.8411286065785788	0.8525097849751528	1.7873844374291066	1.786297666203306	0.8411286065785788	0.8525097849751528	1.7831520085118286	1.7820665075694784	1.2793515333342516	1.1041250663957176	1.086734021553958	0.1117774870382725	0.1109912567825776	0.29424216192347474	0.10751128180281977	0.10670923966606716	0.2923869628227429	1.2793515333342516	1.1041250663957176	1.0867348385917417
64.0	1.0	463.7565364895432	6.477807124648982	6.462538617717218	57.76602842419341	9.280790094068673	5.182120562041506	0.12017070280575613	0.11988737247223089	85.23957591533107	85.23957591533107	12.176174446658873	12.176174446658873	0.22783049508336672	1.4386200054242713	1.4378278445297759	0.2227565516065658	34.15652800576741	32.981967642229584	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.8409654829039113	0.8523957591533108	1.8036426793935958	1.802560542086342	0.8409654829039113	0.8523957591533108	1.7993914878748478	1.7983105870834633	1.2945991191430295	1.1202080490926163	1.102931301991179	0.11213999093203111	0.1113782758032829	0.2938948966200221	0.10785727989245786	0.10708033268918235	0.29163935956963716	1.2945991191430295	1.1202080490926163	1.1029322304484466
65.0	1.0	462.6597434130388	6.521375591139301	6.506075695931957	58.77869629745041	9.301536016140501	5.164354981427368	0.12125027432029668	0.12096572446324054	85.22812399254238	85.22812399254238	12.35015680250518	12.35015680250518	0.22859511530204438	1.455839031374183	1.4550478533340176	0.22350622598459208	33.9743841004842	32.79795908708347	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.8408013389516924	0.8522812399254238	1.8198316436240796	1.8187541148044502	0.8408013389516924	0.8522812399254238	1.8155621926390786	1.8144858669486081	1.309775583644317	1.1362144258304765	1.1190510090357204	0.11249061831370522	0.11175311299229604	0.29352396698050276	0.10819186989654664	0.10743970419196085	0.29090380110982395	1.309775583644317	1.1362144258304765	1.119052046175592
66.0	1.0	461.5621674531793	6.5644271018653315	6.549097915902377	59.79338213617091	9.322390832234376	5.146683774890998	0.12232525096731886	0.122039514774541	85.21662220101628	85.21662220101628	12.52331194848611	12.52331194848611	0.22933510837924614	1.4729451002547622	1.4721550124033815	0.2242318408835738	33.79299096301377	32.61503430320229	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.8406361664186619	0.8521662220101628	1.8359517100982887	1.8348787645097828	0.8406361664186619	0.8521662220101628	1.8316644970850935	1.830592721618115	1.324881387387851	1.152144699260722	1.1350936525639095	0.1128295189558983	0.1121159204417869	0.29313125265090445	0.10851519618700428	0.10778750093824568	0.29017866944568205	1.324881387387851	1.152144699260722	1.1350947956885118
67.0	1.0	460.46379944304715	6.6069642435619755	6.591607832780367	60.81008983230624	9.343355554819142	5.12910579688405	0.12339565791618089	0.12310876819741506	85.20507000953802	85.20507000953802	12.695645305735638	12.695645305735638	0.23005078413287391	1.489939171237565	1.4891502782311374	0.22493369811588118	33.61235756028271	32.43317209964475	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.8404699568484233	0.8520507000953802	1.852003256182259	1.8509348687427134	0.8404699568484233	0.8520507000953802	1.8476987729097152	1.846631522961226	1.3399169863208407	1.1679993681276788	1.1510597387721364	0.11315684134311979	0.11246684905794059	0.29271845290786613	0.10882740188171983	0.10812386854245074	0.2894625165888076	1.3399169863208407	1.1679993681276788	1.1510609852229712
68.0	1.0	459.36463047919113	6.648989583463826	6.63360798248367	61.82882311735276	9.36443120311407	5.111619959384766	0.12446152016178262	0.124173509350669	85.19346688369113	85.19346688369113	12.867162252253944	12.867162252253944	0.23074244983637354	1.506822195898205	1.506034599754159	0.2256120970254129	33.432491392845264	32.25235280074818	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.8403027016349114	0.8519346688369113	1.8679866566244276	1.8669228024267392	0.8403027016349114	0.8519346688369113	1.8636653892220238	1.8626026402600349	1.3548828317829322	1.1837789272073629	1.1669497700941827	0.11347273263456353	0.11280604851270645	0.292287104612567	0.1091286288093774	0.10844895142309556	0.28875404727763154	1.3548828317829322	1.1837789272073629	1.166951117252454
69.0	1.0	458.2646519125506	6.690505669401108	6.675100881797743	62.849585566343826	9.385618803322185	5.094225226778549	0.12552286252352043	0.12523376267971773	85.18181228574169	85.18181228574169	13.0378681222996	13.0378681222996	0.23141041013085262	1.5235951180208938	1.5228089181577684	0.22626733440181718	33.25339864782339	32.0725581000878	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.840134392024936	0.8518181228574169	1.8839022835393504	1.8828429378528064	0.840134392024936	0.8518181228574169	1.8795647125290307	1.8785064401957658	1.3697793705094554	1.199483867251563	1.1827642451243103	0.1137773386316408	0.11313366720090859	0.2918385983676246	0.1094190174788276	0.10876289276150072	0.28805210344744125	1.3697793705094554	1.199483867251563	1.1827656904112136
70.0	1.0	457.16385533998033	6.731515029869349	6.716089028451175	63.87238060179058	9.406919388857181	5.076920611241691	0.12657970964372559	0.1262895524551524	85.17010567452637	85.17010567452637	13.207768205841704	13.207768205841704	0.23205496694755953	1.54025887342371	1.5394741667012686	0.22689970440482346	33.075084336472116	31.893770929125694	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.8399650191208394	0.8517010567452638	1.8997505063838425	1.8986956446558838	0.8399650191208394	0.8517010567452638	1.895397106713755	1.8943432868272858	1.3846070446420011	1.2151146749374369	1.198503658546489	0.11407080374995612	0.11344985220241173	0.29137419305731393	0.10969870705270976	0.10906583446535298	0.28735565027512777	1.3846070446420011	1.2151146749374369	1.1985051994234406
71.0	1.0	456.0622325963357	6.772020174081352	6.756574901173099	64.8972114975446	9.428334000564343	5.059705168577888	0.12763208598574033	0.1273409027709416	85.1583465053439	85.1583465053439	13.376867748073316	13.376867748073316	0.23267641944010375	1.5568143898039437	1.5560312705634873	0.2275094984980736	32.89755241790923	31.715975339060915	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.8397945738824149	0.8515834650534391	1.9155316919278238	1.914481289786105	0.8397945738824149	0.8515834650534391	1.9111629330079383	1.910113541564124	1.3993662917455278	1.230671832822745	1.2141685010699956	0.11435327099541806	0.1137547492490368	0.2908950289332579	0.10996783532502774	0.10935791713684875	0.28666376363899815	1.3993662917455278	1.230671832822745	1.2141701350388123
72.0	1.0	454.9597757470814	6.812023592008463	6.796560959739513	65.92408138256135	9.44986368693603	5.042577994462157	0.12868001583175898	0.12838783754239202	85.14653422984934	85.14653422984934	13.545171948986589	13.545171948986589	0.23327506392579464	1.5732625866027163	1.5724811467075488	0.22809700539184066	32.720805910394176	31.539156394542868	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.8396230471287396	0.8514653422984934	1.931246204221755	1.9302002374763847	0.8396230471287396	0.8514653422984934	1.9268625499612728	1.9258175631358805	1.4140575448310422	1.246155819306766	1.229759259371518	0.11462488194418999	0.11404850269592033	0.29040213939146176	0.11022653870239471	0.10963928004512348	0.2859756188501956	1.4140575448310422	1.246155819306766	1.229760983974527
73.0	1.0	453.85647708138714	6.851527754416743	6.836049645014055	66.95299324454822	9.471509504322158	5.025538221051486	0.12972352328053705	0.1294303805039703	85.13466829595109	85.13466829595109	13.712685963009251	13.712685963009251	0.2338511938354902	1.5896043748880448	1.588824703764016	0.22866251099403964	32.54484699140236	31.363300078046343	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.8394504295395109	0.8513466829595109	1.9468944045621908	1.9458528492080558	0.8394504295395109	0.8513466829595109	1.942496313408629	1.9414557075595544	1.4286812323833047	1.2615671085968512	1.2452764160437804	0.11488577672619607	0.11433125549701982	0.28989646157188487	0.11047495218867381	0.10991006110268038	0.2852904805267693	1.4286812323833047	1.2615671085968512	1.2452782288638808
74.0	1.0	452.7523291056789	6.890535112902599	6.875043378987714	67.98394993348501	9.493272517136162	5.008585013925518	0.13076263224505394	0.13046855520706968	85.12274814771028	85.12274814771028	13.879414898701475	13.879414898701475	0.2344050996713604	1.605840657255423	1.6050628419315065	0.22920629836894776	32.36967708761636	31.188393203828216	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.8392767116562823	0.8512274814771028	1.9624766514567051	1.9614394836758091	0.8392767116562823	0.8512274814771028	1.9580645764365467	1.9570283281060452	1.4432377783927315	1.2769061706805356	1.2607204495506492	0.11513609401190941	0.11460314918447388	0.2893788458985713	0.11071320937275494	0.11017039684553938	0.28460769349451187	1.4432377783927315	1.2769061706805356	1.2607223482113077
75.0	1.0	451.64732453761263	6.929048099931361	6.913544564820982	69.0169541650087	9.515153798056838	4.991717569324343	0.13179736645019524	0.13150238501778883	85.11077322524203	85.11077322524203	14.045363818511593	14.045363818511593	0.23493706897199204	1.6219723277450009	1.6211964528938372	0.22972864770307336	32.195296955843105	31.01442334049575	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.8391018838834583	0.8511077322524203	1.9779933005891777	1.9769604967529286	0.8391018838834583	0.8511077322524203	1.9735676893499419	1.9725357752668324	1.4577276023911132	1.2921734713030666	1.2760918341886	0.11537597100216376	0.11486432385153668	0.2888500646664989	0.11094144241921625	0.11042042241683625	0.28392667461048404	1.4577276023911132	1.2921734713030666	1.2760938163537925
76.0	1.0	450.5414563004433	6.967069128881618	6.951555586891243	70.05200852365657	9.537154428226458	4.97493511165373	0.13282774943050893	0.13253189311477495	85.09874296461858	85.09874296461858	14.21053773858885	14.21053773858885	0.23544738628428186	1.6380002717744022	1.6372264197527586	0.2302298362776344	32.02170675576518	30.8413787413146	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.8389259364888204	0.8509874296461858	1.9934447047862327	1.9924162414576339	0.8389259364888204	0.8509874296461858	1.9890059996398552	1.9879783967216242	1.4721511194903965	1.307369471950174	1.2913910400543795	0.11560554342074461	0.1151149181388172	0.28831081977065676	0.11115978206163746	0.11066027155361247	0.2832469054156199	1.4721511194903965	1.307369471950174	1.291393103428483
77.0	1.0	449.4347175177598	7.004600594097391	6.989078810847463	71.08911546596468	9.559275497445602	4.958236891231166	0.1338538045280781	0.13355710248717495	85.08665679777401	85.08665679777401	14.374941628650957	14.374941628650957	0.2359363331415916	1.6539253660862232	1.6531536169753194	0.23071013844713384	31.848906115343535	30.669248281473397	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.8387488596041379	0.8508665679777402	2.008831213985461	2.0078070679211715	0.8387488596041379	0.8508665679777402	2.004379851952838	2.0033565373076243	1.4865087404242576	1.322494629835888	1.3066185330186602	0.11582494550952549	0.11535506922356692	0.2877617496632676	0.1113683575983426	0.11089007657654805	0.2825679255323701	1.4865087404242576	1.322494629835888	1.306620675346289
78.0	1.0	448.32710150856224	7.041644870949678	7.026116583673764	72.1282773234206	9.58151810436502	4.941622182248684	0.13487555489054118	0.13457803593272563	85.0745141524103	85.0745141524103	14.538580411904038	14.538580411904038	0.23640418804766525	1.669748478709278	1.6689789103549244	0.23116982562354207	31.676894189607	30.49802140160111	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.838570643225367	0.8507451415241031	2.0241531752058886	2.0231333233581177	0.838570643225367	0.8507451415241031	2.0196895880624575	2.0186705389908846	1.5008008715919612	1.3375493978951714	1.3217747747054482	0.11603431002593409	0.11558491281177104	0.28720343561643613	0.1115672968903608	0.11110996838240265	0.2818893267318128	1.5008008715919612	1.3375493978951714	1.321776993771252
79.0	1.0	447.2186017826562	7.078204315908484	7.062671233762987	73.16949630527067	9.603883356674883	4.925090280930927	0.13589302346928467	0.1355947160560077	85.06231445190434	85.06231445190434	14.701458965012375	14.701458965012375	0.2368512264658311	1.6854704689326458	1.6847031569851585	0.2316091662656257	31.50566971349048	30.32768805690486	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.8383912772129491	0.8506231445190434	2.0394109325210454	2.03839535203927	0.8383912772129491	0.8506231445190434	2.0349355468432826	2.0339207408401156	1.515027915104124	1.3525342247811385	1.3368602224769932	0.11623376824253959	0.11580458313281285	0.286636407359774	0.11175672636141112	0.11132007643894061	0.28121074760237974	1.515027915104124	1.3525342247811385	1.3368625161054037
80.0	1.0	446.10921203634274	7.114281266626024	7.098745071000973	74.21277450118363	9.62637237129175	4.908640503869023	0.13690623301782467	0.13660716526688074	85.0500571152162	85.0500571152162	14.863582118115291	14.863582118115291	0.23727772081304344	1.7010921872916314	1.7003272052454739	0.2320284258729847	31.335231049317574	30.15823867135996	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.8382107512914416	0.850500571152162	2.0546048270348862	2.05359349526737	0.8382107512914416	0.850500571152162	2.0501180642475916	2.049107479003211	1.5291902688300798	1.3674495548666068	1.3518753294239143	0.11642344994857493	0.11601421293649235	0.2860611481555564	0.11193677099972776	0.11152052878213041	0.2805318687591596	1.5291902688300798	1.3674495548666068	1.3518776954788603
81.0	1.0	444.998926148382	7.1498780420315065	7.134340386861983	75.25811388377353	9.648986274543603	4.892272186512809	0.13791520609038962	0.13761540577911122	85.03774155679788	85.03774155679788	15.024954654888377	15.024954654888377	0.23768394045834187	1.7166144755647466	1.715851894797869	0.23242786698439064	31.16557622946364	29.989664096441725	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.8380290550497165	0.8503774155679789	2.0697351968607367	2.0687280913558443	0.8380290550497165	0.8503774155679789	2.065237473284997	2.0642310866866684	1.5432883264465627	1.3822958282497306	1.36682054436027	0.1166034834532085	0.11621393349219532	0.2854780993676962	0.11210755436155215	0.11171145201542068	0.2798524085390084	1.5432883264465627	1.3822958282497306	1.3668229807448524
82.0	1.0	443.88773817621274	7.18499694243765	7.169459454515447	76.30551631098555	9.67172620235316	4.8759846818056864	0.1389199650407097	0.13861945960920044	85.02536718650289	85.02536718650289	15.185581312646319	15.185581312646319	0.2380701517253329	1.7320381667808802	1.7312780565937176	0.2328077491800392	30.99670299468174	29.821955573940233	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.8378461779402215	0.8502536718650289	2.08480237710334	2.0837994756106455	0.8378461779402215	0.8502536718650289	2.0802941040050604	2.0792918941380067	1.5573224774874586	1.3970734807634613	1.3816963118232748	0.11677399559040355	0.1164038745900196	0.2848876645751841	0.11226919857613382	0.11189297131090646	0.2791721191321779	1.5573224774874586	1.3970734807634613	1.3816988164794135
83.0	1.0	442.7756423524086	7.2196402496588545	7.204104528943998	77.35498352834885	9.694593300419852	4.85977735894797	0.13992053202101726	0.1396193485754164	85.0129334094963	85.0129334094963	15.34546678248455	15.34546678248455	0.23843661789832438	1.7473640852358434	1.7466065128899448	0.23316832908735835	30.828608828525812	29.655104702445914	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.8376621092788525	0.850129334094963	2.0998066998440788	2.098807980315259	0.8376621092788525	0.850129334094963	2.095288283482977	2.0942902286312464	1.5712931073942826	1.4117829439885785	1.396503072077379	0.11693511172520743	0.11658416454367918	0.28429021327555226	0.1124218243520913	0.11206521041221246	0.27849078310624575	1.5712931073942826	1.4117829439885785	1.3965056429854277
84.0	1.0	441.6626330813541	7.253810227140832	7.23827784707259	78.40651717110156	9.717588724400608	4.843649602276011	0.14091692898125618	0.14061509429702812	85.00043962616499	85.00043962616499	15.504615709457001	15.504615709457001	0.23878359923176837	1.762593046517516	1.7618380772737778	0.23350986039003774	30.66129098826172	29.489103407135442	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.837476838244001	0.8500043962616499	2.114748494129322	2.1137539347188428	0.837476838244001	0.8500043962616499	2.110220335808294	2.1092264144554216	1.585200597567395	1.426424645270044	1.4112412611224137	0.11708695576132638	0.11675493019501887	0.2836860842193629	0.11256555098499518	0.11222829163893112	0.2778082102825441	1.585200597567395	1.426424645270044	1.4112438963007523
85.0	1.0	440.5487049361256	7.287509120101308	7.271981627908391	79.46011876619266	9.74071364008983	4.827600810245628	0.14190917766849964	0.1416067181937422	84.9878852320284	84.9878852320284	15.663032692787281	15.663032692787281	0.2391113529626914	1.7777258575388646	1.776973554695344	0.23383259383996452	30.49474653261804	29.323943912525177	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.8372903538761705	0.849878852320284	2.1296280859618952	2.1286376650274947	0.8372903538761705	0.849878852320284	2.125090582076655	2.124100772906133	1.5990453254175687	1.4409990077364299	1.4259113107055252	0.1172296501498542	0.11691629691998226	0.2830755884126188	0.11270049636604343	0.11238233589246495	0.27712423492938143	1.5990453254175687	1.4409990077364299	1.4259140082101298
