time	compartment	cLm	cLc	cLn	cTm	cTc	cTn	cXm	cXc	cXn	cYm	cYc	cYn	cPn	cAm	cAc	cAn	q1	n0	g0	alpha	n1	a	g1	m1	k1	p1	r1	r2	m2	k2	m3	k3	n2	b	g2	g3	c	m4	k4	p2	r3	r4	m5	m6	k5	m7	m8	k6	n3	d	g4	m9	k7	p3	r5	r6	m10	k8	m11	k9	q2	n4	n5	g5	g6	e	f	m12	k10	p4	r7	r8	m13	k11	m14	k12	p5	k13	m15	q3	q4	g	n6	g7	m16	k14	p6	r9	r10	m17	k15	m18	k16	light	reaction_1	reaction_0	reaction_2	reaction_3	reaction_4	reaction_5	reaction_6	reaction_7	reaction_9	reaction_10	reaction_11	reaction_12	reaction_13	reaction_14	reaction_15	reaction_16	reaction_17	reaction_18	reaction_19	reaction_20	reaction_21	reaction_22	reaction_23	reaction_25	reaction_26	reaction_27	reaction_28	reaction_29	reaction_30	reaction_31	reaction_32	reaction_33	reaction_34	reaction_38	reaction_39	reaction_40
40.0	1.0	0.0023176244684310373	6.4981959118155E-5	3.182119840602412E-4	1.9143653768405668	28.56295694019997	2.465294359878828	0.14254881082025675	1.1601693633128192	0.3370743334797646	0.008036162772306843	0.004264545485903213	0.032242701632350663	2.0688374530117765E-35	6.31352084953022	0.3970830864389101	3.5496640882290498	4.1954	0.05	1.0	4.0	7.8142	1.2479	3.1383	1.999	2.392	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.0368	0.2658	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.5388	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.4017	0.0857	0.1649	1.178	0.0645	3.6064	1.0237	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.2	1.0	2.4514	1.0258	8.0706	4.0E-4	12.2398	10.3617	0.2907	0.2528	0.2212	4.4505	0.0703	0.0156	0.6104	1.0	0.003158730580873131	0.0019349693896281675	0.0019224694965635455	0.0010403733965900304	8.49000303421171E-4	9.193324122291512E-4	1.401088221314747	1.6308362085880008	0.0029794651116670763	0.010720431802306795	0.0019969864489182503	3.1388744094741416E-4	0.08808899805129156	0.13864492260995204	0.3060522968310912	0.06460526840679598	1.835340510958435	-0.6848030920645094	3.781091630125464	0.013311035263388539	0.0	2.0688374530117765E-35	2.0688374530117767E-35	5.071548132313069E-35	3.5640219765738705	4.634195444329425	0.21870148265926728	0.2151341788854923	8.27771588945861	3.74043052860394	0.0	2.895766194216312	0.0	3.4740728977781075	0.016261838246761848	0.019864622374035915
41.0	1.0	0.004735878684484577	1.309627521408121E-4	5.758717268076736E-4	1.6545031187685921	29.694477779810576	2.6721183558012283	0.145278942513603	1.2388907938333087	0.36049872652698517	0.00559321318860957	0.003194290063276785	0.025167584119949942	2.799863961587622E-36	5.9259931554102305	0.07805347911489313	2.8629537202267366	4.1954	0.05	1.0	4.0	7.8142	1.2479	3.1383	1.999	2.392	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.0368	0.2658	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.5388	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.4017	0.0857	0.1649	1.178	0.0645	3.6064	1.0237	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.2	1.0	2.4514	1.0258	8.0706	4.0E-4	12.2398	10.3617	0.2907	0.2528	0.2212	4.4505	0.0703	0.0156	0.6104	1.0	0.007947857575093841	0.003949964438918865	0.003928411368779957	0.0021077786235559007	0.0017109783810537991	0.0016633903066195991	1.2126074140706258	1.4960917257741007	0.002028177566173253	0.008400334771908364	0.0013899134773694781	2.3524998074679447E-4	0.0922411044020941	0.14192503578245888	0.31191388957670557	0.06900226247876914	1.722686210277754	-0.6135534433939092	2.3415494592600954	0.01285848826033808	0.0	2.799863961587622E-36	2.799863961587622E-36	6.863586515435896E-36	4.780880512894705	4.453237811610977	0.22113592620985567	0.21916519235308723	7.154071485555392	3.6538122935951662	0.0	2.9054746309666006	0.0	3.5122932855997524	0.01232027289040921	0.013845343071137382
42.0	1.0	0.011475932064981542	3.1644075416261764E-4	0.0013488439425813723	1.3613083519181735	29.72440401277073	2.7403214638609805	0.1466074398960436	1.3150358201549248	0.3833430108396512	0.004674592128540706	0.0024727461723207974	0.01950697513439337	3.789200257410425E-37	6.845277793289276	0.08658274212017793	2.3017371965991376	4.1954	0.05	1.0	4.0	7.8142	1.2479	3.1383	1.999	2.392	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.0368	0.2658	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.5388	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.4017	0.0857	0.1649	1.178	0.0645	3.6064	1.0237	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.2	1.0	2.4514	1.0258	8.0706	4.0E-4	12.2398	10.3617	0.2907	0.2528	0.2212	4.4505	0.0703	0.0156	0.6104	1.0	0.01989954814270065	0.009544671486761481	0.009519285647902189	0.005100141496194603	0.004133687642450048	0.003893743425899081	1.0266597799123343	1.322694719592422	0.0015651599351197477	0.006531142347939591	0.0011616361439423654	1.821822865920562E-4	0.09564146213510161	0.14484941698675607	0.3147661734568056	0.0732790232907468	1.9899222545091928	-0.48725615067974826	2.4562070282445085	0.012330154056230492	0.0	3.789200257410425E-37	3.789200257410425E-37	9.288845511015915E-37	6.268940973725993	4.869235733364995	0.2218514277956359	0.22112551878507342	5.886297313694182	3.516588873824629	0.0	2.9057222131623397	0.0	3.5237943285659865	0.011175427858985718	0.011577531145108106
43.0	1.0	0.028000363355697402	7.729482551149931E-4	0.003305136225429218	1.0750409643338377	28.64478939431432	2.6574599580539995	0.14677289939208987	1.3869611905255672	0.40507078676569247	0.004698556716142145	0.0020004919838618124	0.015183788370963795	5.128111250018311E-38	8.462967274547829	0.1189322570250326	1.8571909023122182	4.1954	0.05	1.0	4.0	7.8142	1.2479	3.1383	1.999	2.392	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.0368	0.2658	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.5388	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.4017	0.0857	0.1649	1.178	0.0645	3.6064	1.0237	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.2	1.0	2.4514	1.0258	8.0706	4.0E-4	12.2398	10.3617	0.2907	0.2528	0.2212	4.4505	0.0703	0.0156	0.6104	1.0	0.04756089865342641	0.023129222290869594	0.023226301403550996	0.012456012226362652	0.010094131994910568	0.009526439739350884	0.8551651346107876	1.1265055816779896	0.0013858939840305355	0.005095757394080468	0.0011675913439613231	1.4742652242844743E-4	0.0983600077677802	0.1474122351023756	0.31512141499481694	0.07733640768822159	2.460184586711054	-0.38074455301553445	2.7971341578401616	0.011741078332280552	0.0	5.128111250018311E-38	5.128111250018311E-38	1.2571051918294887E-37	7.2407626106209335	5.502621923472943	0.22097690726021582	0.22136961588344242	4.648477129779514	3.353009698461565	0.0	2.8964917947567916	0.0	3.5097545320958363	0.012078062793439369	0.011636723345451159
44.0	1.0	0.06464783191134456	0.001790543986512138	0.00780129332186086	0.8266648382967409	26.58361492461678	2.433679424031656	0.14578559604697588	1.45326957847261	0.42525324443700036	0.005604150181261395	0.0017349756453202633	0.01203236691800328	6.940087269639438E-39	10.171182792934362	0.17534305472303413	1.511512726944104	4.1954	0.05	1.0	4.0	7.8142	1.2479	3.1383	1.999	2.392	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.0368	0.2658	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.5388	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.4017	0.0857	0.1649	1.178	0.0645	3.6064	1.0237	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.2	1.0	2.4514	1.0258	8.0706	4.0E-4	12.2398	10.3617	0.2907	0.2528	0.2212	4.4505	0.0703	0.0156	0.6104	1.0	0.10385239429243778	0.05260461605936909	0.05362537657046031	0.028830057536716382	0.023367986242051584	0.02240705584843508	0.7064233366536926	0.9295182573269634	0.0014294067631577616	0.004045121635074744	0.0013926313200434567	1.2787783683434965E-4	0.1003660304772016	0.1496205966625378	0.31300167471285717	0.08109621654076538	2.956762837906019	-0.2900198909660528	3.1768220189442546	0.01111242618082905	0.0	6.940087269639438E-39	6.940087269639438E-39	1.7012929932794118E-38	7.704698425956648	6.063115657183695	0.21828985072610693	0.21991290031134672	3.5744987607951075	3.1817714119839833	0.0	2.876982140351536	0.0	3.4677395332408976	0.01529788570266878	0.013872328910767163
45.0	1.0	0.1344615419990369	0.00374515635924342	0.016885566179844397	0.6318679257165677	23.757998677209493	2.0973601942985596	0.14338578961704104	1.5123954041560408	0.4434476651575243	0.007752311537654696	0.0016816311131164943	0.009923268002299392	9.392267225177804E-40	11.699547884680179	0.26155276827628626	1.2511478417809774	4.1954	0.05	1.0	4.0	7.8142	1.2479	3.1383	1.999	2.392	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.0368	0.2658	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.5388	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.4017	0.0857	0.1649	1.178	0.0645	3.6064	1.0237	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.2	1.0	2.4514	1.0258	8.0706	4.0E-4	12.2398	10.3617	0.2907	0.2528	0.2212	4.4505	0.0703	0.0156	0.6104	1.0	0.19573396358497885	0.10638935839229065	0.1115358490882011	0.060205980996590254	0.048816269126936984	0.04815847505410385	0.5873927012423079	0.7536637569126017	0.0017336342574872823	0.003339944036763183	0.001926449417107192	1.239496513017323E-4	0.10150056633173521	0.15147621563093028	0.30784929030778707	0.0844782622774852	3.401058570076528	-0.21063336278170702	3.5077019283578252	0.010484772882930638	0.0	9.392267225177804E-40	9.392267225177804E-40	2.3024203875800868E-39	7.900669435581206	6.491025663981131	0.21308726764491906	0.21637031920204064	2.7321969107984385	3.010570339287753	0.0	2.8453054085541343	0.0	3.3904521968890293	0.02219268120032426	0.019166099004138366
46.0	1.0	0.24154298464508475	0.006778286465900282	0.03210241002160051	0.4945410955859549	20.425980623260877	1.6888820591821234	0.13890667698729556	1.5620729481793265	0.45905269016228006	0.012148552613958226	0.0019113392366219275	0.00884373136942503	1.271088362048477E-40	12.98874788551523	0.38675913805856194	1.0669341163714683	4.1954	0.05	1.0	4.0	7.8142	1.2479	3.1383	1.999	2.392	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.0368	0.2658	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.5388	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.4017	0.0857	0.1649	1.178	0.0645	3.6064	1.0237	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.2	1.0	2.4514	1.0258	8.0706	4.0E-4	12.2398	10.3617	0.2907	0.2528	0.2212	4.4505	0.0703	0.0156	0.6104	1.0	0.3051792785631882	0.18334404607054325	0.2003599057630978	0.10870558785519291	0.08818106548216272	0.09049300932108575	0.50778455639819	0.6162700011597054	0.0024579407730197997	0.0029783668123868614	0.003018915324568619	1.4086326962358593E-4	0.10140364884643871	0.15295907663226832	0.2982326354917235	0.08737340155844245	3.7758290103192773	-0.13823311644016434	3.7659711853503897	0.00992299152145119	0.0	1.271088362048477E-40	1.271088362048477E-40	3.1159460107256366E-40	7.981784891623369	6.808420855505205	0.2038581705483739	0.20975148642755506	2.1383956973136686	2.8342490442295643	0.0	2.798025122042483	0.0	3.2631657489246813	0.03605349964710296	0.029959180432539288
47.0	1.0	0.368838352281506	0.010434357637313764	0.05234816111521716	0.4156113958711273	16.86836011186568	1.2573244945635138	0.13100796354717187	1.5984955340075306	0.4710886903596137	0.020561872616640837	0.002595272081935791	0.008998358993597614	1.7202051617590942E-41	14.057405056480553	0.5607301295986488	0.9536790059191718	4.1954	0.05	1.0	4.0	7.8142	1.2479	3.1383	1.999	2.392	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.0368	0.2658	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.5388	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.4017	0.0857	0.1649	1.178	0.0645	3.6064	1.0237	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.2	1.0	2.4514	1.0258	8.0706	4.0E-4	12.2398	10.3617	0.2907	0.2528	0.2212	4.4505	0.0703	0.0156	0.6104	1.0	0.39413778279807005	0.26705941171870234	0.30595141321750924	0.1668448407089686	0.13542901770740487	0.14531524546774027	0.482876180964331	0.5315884475214006	0.0039400489563483085	0.0030301837746400952	0.005109625345235248	1.9119670389362349E-4	0.09936904784425904	0.1540048921806295	0.281274097735778	0.08960288312480837	4.086487649918897	-0.06920121934678239	3.95469142395151	0.009511918794406419	0.0	1.7202051617590942E-41	1.7202051617590942E-41	4.2169109335362433E-41	8.016582643620792	7.0461151632028365	0.18777911218223994	0.19805787573092495	1.7971036757467542	2.6361435560600124	0.0	2.729811189986044	0.0	3.060660946205954	0.061210253336406485	0.05046335637068914
48.0	1.0	0.4841247346630977	0.013799777026306553	0.07335530841946931	0.39801314566738766	13.401283791189599	0.8602387982098485	0.11754187870406943	1.6151191816765738	0.4778663141893207	0.03201917933961784	0.003824450426990494	0.010791278477886091	2.328013489091268E-42	14.942030398610123	0.7901664604086162	0.909062181842929	4.1954	0.05	1.0	4.0	7.8142	1.2479	3.1383	1.999	2.392	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.0368	0.2658	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.5388	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.4017	0.0857	0.1649	1.178	0.0645	3.6064	1.0237	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.2	1.0	2.4514	1.0258	8.0706	4.0E-4	12.2398	10.3617	0.2907	0.2528	0.2212	4.4505	0.0703	0.0156	0.6104	1.0	0.43446325949491493	0.3364823969308459	0.4015814674030395	0.21996214541764056	0.17872733637637833	0.20046079013799845	0.5254044495848668	0.5120944084869842	0.006300417728358274	0.0036303616835365146	0.007956766065895033	2.8156241156232633E-4	0.09420016731270886	0.1544710997992578	0.25236241357763706	0.09085698951067563	4.343648236875963	-0.0013304734323577316	4.086894717986538	0.009333151036078671	0.0	2.328013489091268E-42	2.328013489091268E-42	5.706892267158335E-42	8.032311004455103	7.227687806970699	0.16107009338646244	0.1780582790383493	1.721008841865784	2.392558817221064	0.0	2.6344118353779327	0.0	2.7521349742566117	0.08855953230141121	0.07807122298577872
49.0	1.0	0.5548831196008978	0.015926006811141428	0.08939202439832797	0.43709028212288714	10.36921533241877	0.5541101275879254	0.09704543911505847	1.6024659616245704	0.47678456813860914	0.038989700795774566	0.005048500051092267	0.014063767455269684	3.1505886834338886E-43	15.677089637844638	1.0764032815006308	0.9320743114670724	4.1954	0.05	1.0	4.0	7.8142	1.2479	3.1383	1.999	2.392	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.0368	0.2658	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.5388	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.4017	0.0857	0.1649	1.178	0.0645	3.6064	1.0237	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.2	1.0	2.4514	1.0258	8.0706	4.0E-4	12.2398	10.3617	0.2907	0.2528	0.2212	4.4505	0.0703	0.0156	0.6104	1.0	0.41567988715370524	0.37640154395822023	0.4602755477089447	0.2530545939584225	0.2059876113009088	0.2414168131231354	0.6157155383457512	0.5550723307452944	0.008353230418486431	0.004722776152221712	0.00968894064774998	3.7143049076051405E-4	0.08467315485050952	0.15411686407100375	0.2083565577800305	0.09065689205497694	4.557329957721437	0.06593991186684309	4.177656837302703	0.009426645974451761	0.0	3.1505886834338886E-43	3.1505886834338886E-43	7.723353098569835E-43	8.039312578489339	7.3691766943885515	0.12400552372437304	0.1474619839706037	1.889978379899364	2.091058100814914	0.0	2.5096371912084274	0.0	2.3395770686118227	0.09809877413621099	0.09469265787512882
50.0	1.0	0.556582692300101	0.016079973539210375	0.09503658271692217	0.5094621476400584	8.041585564447333	0.3614163027986491	0.07283424777668904	1.5530815306086108	0.46529167910050695	0.040587735996727284	0.005739829820044724	0.01759161181427521	4.2637962822817897E-44	16.29039059618881	1.4157272486992745	1.021583051710939	4.1954	0.05	1.0	4.0	7.8142	1.2479	3.1383	1.999	2.392	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.0368	0.2658	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.5388	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.4017	0.0857	0.1649	1.178	0.0645	3.6064	1.0237	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.2	1.0	2.4514	1.0258	8.0706	4.0E-4	12.2398	10.3617	0.2907	0.2528	0.2212	4.4505	0.0703	0.0156	0.6104	1.0	0.3402124298533547	0.3773368150106007	0.4616853432629338	0.2546945869938629	0.2079587623027265	0.2556045174031924	0.7125086907452216	0.6317910575838421	0.009176384825667046	0.0058960426051684455	0.01008605239518673	4.221339138641552E-4	0.07149646359989004	0.15269561237857904	0.15637512997655134	0.08852945824472813	4.735616546312087	0.1319216774327169	4.239958672259303	0.009765233523707815	0.0	4.2637962822817897E-44	4.263796282281789E-44	1.045227020638558E-43	8.041210366635733	7.4812563802309855	0.08748651590358646	0.11107678893763646	2.202914326395612	1.7685956640144114	0.0	2.366258542538435	0.0	1.9104983862465654	0.09936100357067501	0.09848478705499344
51.0	1.0	0.4836525953066761	0.014062507792604588	0.08731136142135706	0.5951632995702951	6.500770177098164	0.25761877622852863	0.05207268711217942	1.4698811253647717	0.443287527611964	0.042306184658692764	0.00618854681974506	0.02055445041122703	5.770292352440305E-45	16.802909255914734	1.80125924029032	1.1754790489191584	4.1954	0.05	1.0	4.0	7.8142	1.2479	3.1383	1.999	2.392	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.0368	0.2658	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.5388	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.4017	0.0857	0.1649	1.178	0.0645	3.6064	1.0237	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.2	1.0	2.4514	1.0258	8.0706	4.0E-4	12.2398	10.3617	0.2907	0.2528	0.2212	4.4505	0.0703	0.0156	0.6104	1.0	0.23205354918083893	0.3362094362844752	0.40118982780688783	0.2220311732768457	0.18209976978344833	0.23615740352495523	0.8094940007103081	0.7181074182408695	0.009575921156994344	0.006877902948267909	0.010513086887685152	4.550231812675626E-4	0.05801851106119016	0.15015232820186925	0.1118000592298492	0.08444852590317606	4.884605720694413	0.1953423703244751	4.2833291494788766	0.01026803756628255	0.0	5.770292352440305E-45	5.770292352440305E-45	1.4145294672772165E-44	8.038550555914377	7.571036519355216	0.062359474168995524	0.0796635214872657	2.573486107341956	1.5040316122793365	0.0	2.2316369073798645	0.0	1.5756824869900736	0.1055936887268394	0.1025550271976545
52.0	1.0	0.36223897803960636	0.010593298166915038	0.06871892893978032	0.6950740174624304	5.685122303770029	0.20892028169967602	0.03859651386405797	1.3651197685599277	0.41376525088589866	0.04720241567457429	0.006811600074018987	0.02318374334610056	7.809051592034616E-46	17.229248142645964	2.2247214033785516	1.3904034183072758	4.1954	0.05	1.0	4.0	7.8142	1.2479	3.1383	1.999	2.392	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.0368	0.2658	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.5388	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.4017	0.0857	0.1649	1.178	0.0645	3.6064	1.0237	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.2	1.0	2.4514	1.0258	8.0706	4.0E-4	12.2398	10.3617	0.2907	0.2528	0.2212	4.4505	0.0703	0.0156	0.6104	1.0	0.13243497265950413	0.2629095452045993	0.3004772322838535	0.16675906261549073	0.13747805453124934	0.18843801527001064	0.9237414584237219	0.8130208354000363	0.010427917425862873	0.0077465660810195494	0.011729800295131711	5.006639322447259E-4	0.047043255563265385	0.146653206353355	0.08286671526613246	0.07895716926797335	5.0085424350671826	0.2548523346445285	4.314174408639755	0.01084079181749098	0.0	7.809051592034616E-46	7.809051592034616E-46	1.914310907271366E-45	8.029672237302274	7.643178854386934	0.04940125356298216	0.059167584283432606	3.005500051507549	1.3505430874657582	0.0	2.1404541799654426	0.0	1.379469730075127	0.12100139925199065	0.11410886329325792
53.0	1.0	0.23735886332875789	0.006972996724790047	0.04679739821838799	0.8199863835595116	5.501498987701482	0.19556909794009417	0.032090928498019006	1.2523751833432413	0.38076414148780685	0.05604525108682407	0.007835630412987302	0.02615696562549515	1.0568199242762484E-46	17.57734695581223	2.6772329952507246	1.661788382386144	4.1954	0.05	1.0	4.0	7.8142	1.2479	3.1383	1.999	2.392	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.0368	0.2658	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.5388	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.4017	0.0857	0.1649	1.178	0.0645	3.6064	1.0237	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.2	1.0	2.4514	1.0258	8.0706	4.0E-4	12.2398	10.3617	0.2907	0.2528	0.2212	4.4505	0.0703	0.0156	0.6104	1.0	0.06657923360675234	0.18045477717465194	0.19688917713120466	0.10950474367814061	0.09070287789835993	0.1304515846403112	1.0644143103064279	0.9238234579399733	0.012098140644427678	0.008725853500150118	0.013927244895075783	5.756102243670241E-4	0.03928982384663149	0.14245984956550473	0.0688992234852468	0.072796783216681	5.109734760054616	0.30921691101556814	4.336626881627695	0.011409220716989936	0.0	1.0568199242762484E-46	1.0568199242762484E-46	2.590688362370795E-46	8.010049890658713	7.700449181749694	0.045758070198808835	0.049243228961887375	3.545621122511328	1.3211250067469407	0.0	2.1174392899567027	0.0	1.3201023800231524	0.14546980920954886	0.13481517291999554
54.0	1.0	0.1404247804182767	0.004138286981869985	0.02841702297027911	0.9771093161663046	5.882748538471398	0.20985851115761012	0.03125317552585829	1.142578408049323	0.34776758414091785	0.06784220731034496	0.009295275645150253	0.03008562519392102	1.4302273740679494E-47	17.846520378089156	3.14893037899556	1.9839144097525363	4.1954	0.05	1.0	4.0	7.8142	1.2479	3.1383	1.999	2.392	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.0368	0.2658	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.5388	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.4017	0.0857	0.1649	1.178	0.0645	3.6064	1.0237	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.2	1.0	2.4514	1.0258	8.0706	4.0E-4	12.2398	10.3617	0.2907	0.2528	0.2212	4.4505	0.0703	0.0156	0.6104	1.0	0.03163012576257318	0.11084599164669794	0.11648235535696051	0.06487948933777156	0.053927013839223034	0.08033055932871609	1.2257628777903957	1.0521269750304256	0.014540796145942916	0.01001496989536312	0.01685878851662072	6.822935277633239E-4	0.034572935454590725	0.1378728608140203	0.06710056785401775	0.06661396274867756	5.187983473910518	0.35720773237281656	4.3533121280038305	0.011929573638336187	0.0	1.4302273740679494E-47	1.4302273740679494E-47	3.506059384790171E-47	7.970097727908293	7.743765370374378	0.04965610825517603	0.04796380172507567	4.225020683103101	1.4110935156311408	0.0	2.1641296568672845	0.0	1.3835444343778545	0.1746411741766173	0.16212175189892455
