time	compartment	Hsp90	HCom	HSF1	MisP	MCom	TriH	DiH	NatP	AggP	HSE	HSETriH	X	ROS	ATP	ADP	source	k1	k2	k3	k4	k5	k6	k7	k8	k9	k10	k11	k12	k13	k14	k15	k16	k17	k18	k19	k20	k21	proteinSynthesis	misfolding	Hsp90MisPBinding	unsuccessulRefolding	refolding	proteinDegradation	proteinAggregation1	proteinAggregation2	Hsp90HSF1Binding	Hsp90HSF1Release	dimerisation	trimerisation	deTrimerisation	deDimerisation	HSETriHBinding	HSETriHRelease	Hsp90Transcription	Hsp90Degradation	countTime	ATPformation	ATPconsumption	radicalFormation	radicalScavenging
87.0	1.0	23424.301885502256	5999.9994922621645	5.122884551310011E-4	0.009778652646888914	275796.29164876597	-4.590225027324599E-7	-4.919095018276822E-6	5725073.696332186	-1.8271285346969613E-8	1.000000193541963	-1.9354196397544854E-7	86.99999999999977	100.0	10058.47241598988	941.5275840101361	0.0	10.0	2.0E-5	50.0	1.0E-5	4.0E-6	6.0E-7	1.0E-7	500.0	1.0	0.01	100.0	0.5	0.5	0.05	0.08	1000.0	8.02E-9	12.0	0.02	0.1	0.001	10.0	11450.147392664374	11452.905581709581	2.75796291648766	11096.35756792565	5.901498474856714E-5	-4.841515299650203E-10	-1.78668552820207E-17	5999.999712723074	5999.9994922621645	-2.560130078348703E-6	-2.519995587555637E-7	-2.2951125136622995E-7	-2.459547509138411E-6	-2.2951129578628806E-8	-1.5483357118035883E-8	-1.9354196397544855E-4	1.8896138089207364	1.0	11298.331008121633	201.1694483197976	0.1	0.1
88.0	1.0	23075.410275088285	5999.999484740144	5.200340647620967E-4	0.009925921034141453	276143.30771809083	-4.741220968798918E-7	-4.996924607899155E-6	5724736.680056137	-1.875905131806575E-8	1.000000201085857	-2.0108585825021638E-7	87.99999999999977	100.0	10057.40762009878	942.5923799012348	0.0	10.0	2.0E-5	50.0	1.0E-5	4.0E-6	6.0E-7	1.0E-7	500.0	1.0	0.01	100.0	0.5	0.5	0.05	0.08	1000.0	8.02E-9	12.0	0.02	0.1	0.001	10.0	11449.473360112275	11452.23501104713	2.7614330771809086	11109.143229132835	5.989742030716381E-5	-4.91369856288272E-10	-1.8620086205852778E-17	5999.999700703606	5999.999484740144	-2.5988181466679185E-6	-2.5985710151555435E-7	-2.370610484399459E-7	-2.4984623039495773E-6	-2.3706109610957002E-8	-1.6086868660017312E-8	-2.0108585825021638E-4	1.8612720332433803	1.0	11311.108558814818	201.1481524019756	0.1	0.1
89.0	1.0	22739.746801472105	5999.9994772872415	5.277103338529691E-4	0.010071871782943767	276477.12344103213	-4.893708765240964E-7	-5.0741952521676505E-6	5724412.8641269095	-1.9254002612767304E-8	1.0000002087790079	-2.0877900922385736E-7	88.99999999999977	100.0	10056.383542990929	943.616457009086	0.0	10.0	2.0E-5	50.0	1.0E-5	4.0E-6	6.0E-7	1.0E-7	500.0	1.0	0.01	100.0	0.5	0.5	0.05	0.08	1000.0	8.02E-9	12.0	0.02	0.1	0.001	10.0	11448.82572825382	11451.590708051634	2.7647712344103215	11121.439976743468	6.077196338706623E-5	-4.985214590865853E-10	-1.9392384562425658E-17	5999.999688168415	5999.9994772872415	-2.637159278282569E-6	-2.6777052705565417E-7	-2.446854382620482E-7	-2.5370976260838252E-6	-2.4468548934723125E-8	-1.670232073790859E-8	-2.0877900922385736E-4	1.8340105163589595	1.0	11323.397484109033	201.12767085981858	0.1	0.1
90.0	1.0	22416.805115462506	5999.999469907917	5.353126499786587E-4	0.01021641719984111	276798.24410739646	-5.047544591327199E-7	-5.150858991929645E-6	5724101.743254795	-1.9756070373779272E-8	1.0000002166167599	-2.1661676122016244E-7	89.99999999999977	100.0	10055.3986100383	944.6013899617125	0.0	10.0	2.0E-5	50.0	1.0E-5	4.0E-6	6.0E-7	1.0E-7	500.0	1.0	0.01	100.0	0.5	0.5	0.05	0.08	1000.0	8.02E-9	12.0	0.02	0.1	0.001	10.0	11448.20348650959	11450.971667354866	2.767982441073965	11133.266716234226	6.16380883865122E-5	-5.05602100971995E-10	-2.018362571679499E-17	5999.999675206694	5999.999469907917	-2.675130451727158E-6	-2.7573199766362605E-7	-2.5237722956635995E-7	-2.5754294959648225E-6	-2.523772842354977E-8	-1.7329340897612995E-8	-2.1661676122016244E-4	1.8077874862161598	1.0	11335.21667954055	201.10797220076603	0.1	0.1
91.0	1.0	22106.09843031358	5999.99946260643	5.428366005712945E-4	0.010359473390135397	277107.1554854941	-5.202581899856788E-7	-5.226869524372687E-6	5723802.831671575	-2.0265181600995275E-8	1.0000002245941173	-2.245941185495089E-7	90.99999999999977	100.0	10054.451308642678	945.5486913573345	0.0	10.0	2.0E-5	50.0	1.0E-5	4.0E-6	6.0E-7	1.0E-7	500.0	1.0	0.01	100.0	0.5	0.5	0.05	0.08	1000.0	8.02E-9	12.0	0.02	0.1	0.001	10.0	11447.60566334315	11450.37692242737	2.7710715548549416	11144.641608421503	6.24952924705775E-5	-5.126077350607236E-10	-2.0993660954177198E-17	5999.999661902926	5999.99946260643	-2.7127096449818735E-6	-2.8373360842401683E-7	-2.601290949928394E-7	-2.6134347621863434E-6	-2.601291534163039E-8	-1.7967529483960713E-8	-2.245941185495089E-4	1.7825628161390348	1.0	11346.584296288014	201.08902617285355	0.1	0.1
92.0	1.0	21807.158752470514	5999.9994553868355	5.502779813217642E-4	0.010500960417645703	277404.32458978146	-5.358671978231835E-7	-5.302182300789361E-6	5723515.662362881	-2.0781259345798602E-8	1.0000002327057587	-2.3270575992333205E-7	91.99999999999977	100.0	10053.540185707232	946.4598142927804	0.0	10.0	2.0E-5	50.0	1.0E-5	4.0E-6	6.0E-7	1.0E-7	500.0	1.0	0.01	100.0	0.5	0.5	0.05	0.08	1000.0	8.02E-9	12.0	0.02	0.1	0.001	10.0	11447.031324725764	11449.805544050447	2.774043245897815	11155.582099809362	6.334309652839325E-5	-5.195345123976371E-10	-2.1822318181906097E-17	5999.999648336358	5999.9994553868355	-2.7498758773251833E-6	-2.917674173078357E-7	-2.6793359891159175E-7	-2.6510911503946803E-6	-2.679336612612832E-8	-1.8616460793866566E-8	-2.3270575992333204E-4	1.758297957769557	1.0	11357.517771513365	201.07080371414463	0.1	0.1
93.0	1.0	21519.536143565685	5999.999448252977	5.576328034723858E-4	0.010640802443386665	277690.2004173196	-5.51566450919147E-7	-5.376754614894602E-6	5723239.786331739	-2.1304222912267277E-8	1.0000002409460533	-2.4094605444663775E-7	92.99999999999977	100.0	10052.66384521738	947.3361547826347	0.0	10.0	2.0E-5	50.0	1.0E-5	4.0E-6	6.0E-7	1.0E-7	500.0	1.0	0.01	100.0	0.5	0.5	0.05	0.08	1000.0	8.02E-9	12.0	0.02	0.1	0.001	10.0	11446.479572663478	11449.25663885007	2.776902004173196	11166.104951625426	6.418104600404033E-5	-5.263787883373741E-10	-2.266940272193078E-17	5999.999634580933	5999.999448252977	-2.7866092456443864E-6	-2.9982547494867653E-7	-2.757832254595735E-7	-2.688377307447301E-6	-2.7578329190845327E-8	-1.927568435573102E-8	-2.4094605444663776E-4	1.7349558769092965	1.0	11368.033857391616	201.0532769043476	0.1	0.1
94.0	1.0	21242.798012335043	5999.999441208475	5.648972999904514E-4	0.010778927842973442	277965.21465437475	-5.673408131623031E-7	-5.4505456814442524E-6	5722974.771891964	-2.1833988064235953E-8	1.000000249309078	-2.493090790769897E-7	93.99999999999977	100.0	10051.820945925727	948.1790540742882	0.0	10.0	2.0E-5	50.0	1.0E-5	4.0E-6	6.0E-7	1.0E-7	500.0	1.0	0.01	100.0	0.5	0.5	0.05	0.08	1000.0	8.02E-9	12.0	0.02	0.1	0.001	10.0	11445.949543783929	11448.729347890954	2.779652146543748	11176.226267606338	6.500871159997347E-5	-5.331371278764706E-10	-2.353469818687427E-17	5999.999620705296	5999.999441208475	-2.8228909551545742E-6	-3.0789985389224735E-7	-2.8367040658115157E-7	-2.7252728407221262E-6	-2.8367047730275914E-8	-1.9944726326159175E-8	-2.4930907907698966E-4	1.7125009921238794	1.0	11378.148648891458	201.03641891851453	0.1	0.1
95.0	1.0	20976.52843515578	5999.999434256728	5.720679306225905E-4	0.010915269302751053	278229.7823544578	-5.831750997375944E-7	-5.52351670498428E-6	5722720.203990122	-2.23704672371668E-8	1.0000002577886367	-2.5778863742777505E-7	94.99999999999977	100.0	10051.010199136435	948.9898008635805	0.0	10.0	2.0E-5	50.0	1.0E-5	4.0E-6	6.0E-7	1.0E-7	500.0	1.0	0.01	100.0	0.5	0.5	0.05	0.08	1000.0	8.02E-9	12.0	0.02	0.1	0.001	10.0	11445.440407980246	11448.222845327024	2.7822978235445786	11185.961520592666	6.5825689852963E-5	-5.398063099399737E-10	-2.4417967432204493E-17	5999.999606772746	5999.999434256728	-2.8587033445267182E-6	-3.159826771179667E-7	-2.915875498687972E-7	-2.76175835249214E-6	-2.9158762503675414E-8	-2.0623090994222006E-8	-2.5778863742777507E-4	1.690899115978694	1.0	11387.877610362966	201.0202039827287	0.1	0.1
96.0	1.0	20720.327503997367	5999.999427400907	5.791413858380122E-4	0.01104976389480168	278484.30258900806	-5.990541320155499E-7	-5.5956309386421895E-6	5722475.683554848	-2.2913569753788722E-8	1.000000266378279	-2.6637827978420887E-7	95.99999999999977	100.0	10050.230366584134	949.7696334158808	0.0	10.0	2.0E-5	50.0	1.0E-5	4.0E-6	6.0E-7	1.0E-7	500.0	1.0	0.01	100.0	0.5	0.5	0.05	0.08	1000.0	8.02E-9	12.0	0.02	0.1	0.001	10.0	11444.951367109697	11447.736337106815	2.7848430258900807	11195.325577988211	6.663160358347247E-5	-5.463833306335408E-10	-2.5318953576643445E-17	5999.999592841257	5999.999427400907	-2.8940299054661092E-6	-3.2406614564432945E-7	-2.9952706600777495E-7	-2.7978154693210948E-6	-2.995271457952793E-8	-2.131026238273671E-8	-2.663782797842089E-4	1.670117398783667	1.0	11397.235600990569	201.00460733168268	0.1	0.1
97.0	1.0	20473.810700619168	5999.999420643954	5.861145896774539E-4	0.011182353131149052	278729.159071885	-6.149627912761745E-7	-5.666853732948489E-6	5722240.826872352	-2.346320204247906E-8	1.0000002750713233	-2.7507132419039297E-7	96.99999999999977	100.0	10049.480258402957	950.5197415970574	0.0	10.0	2.0E-5	50.0	1.0E-5	4.0E-6	6.0E-7	1.0E-7	500.0	1.0	0.01	100.0	0.5	0.5	0.05	0.08	1000.0	8.02E-9	12.0	0.02	0.1	0.001	10.0	11444.481653744704	11447.269059731087	2.78729159071885	11204.332726136663	6.742610222038373E-5	-5.528654054799667E-10	-2.6237381082649857E-17	5999.999578963634	5999.999420643954	-2.9288552968261054E-6	-3.3214256504492514E-7	-3.0748139563808726E-7	-2.8334268664742445E-6	-3.0748148021740165E-8	-2.2005705935231438E-8	-2.7507132419039295E-4	1.6501242747302152	1.0	11406.236899164689	200.98960516805914	0.1	0.1
98.0	1.0	20236.60829589197	5999.999413988578	5.929847015327654E-4	0.01131298299763354	278964.7207587892	-6.308860709168592E-7	-5.737152574752554E-6	5722015.264987	-2.4019267857385136E-8	1.0000002838608775	-2.8386087846153757E-7	97.99999999999977	100.0	10048.758731181888	951.2412688181267	0.0	10.0	2.0E-5	50.0	1.0E-5	4.0E-6	6.0E-7	1.0E-7	500.0	1.0	0.01	100.0	0.5	0.5	0.05	0.08	1000.0	8.02E-9	12.0	0.02	0.1	0.001	10.0	11444.030529974001	11446.820279059782	2.789647207587892	11212.9966936664	6.820886200390935E-5	-5.592499706664396E-10	-2.717295688862038E-17	5999.999565187492	5999.999413988578	-2.9631653533825678E-6	-3.4020437071875797E-7	-3.154430354584296E-7	-2.868576287376277E-6	-3.1544312500036644E-8	-2.2708870276923006E-8	-2.8386087846153754E-4	1.6308894103088751	1.0	11414.895225817521	200.97517462363777	0.1	0.1
99.0	1.0	20008.364773201847	5999.999407437258	5.997491168885145E-4	0.011441603968054553	279191.3424226511	-6.468091268197977E-7	-5.806497116367939E-6	5721798.643125924	-2.458166849931168E-8	1.000000292739862	-2.92739862968653E-7	98.99999999999977	100.0	10048.064686101823	951.9353138981927	0.0	10.0	2.0E-5	50.0	1.0E-5	4.0E-6	6.0E-7	1.0E-7	500.0	1.0	0.01	100.0	0.5	0.5	0.05	0.08	1000.0	8.02E-9	12.0	0.02	0.1	0.001	10.0	11443.59728625185	11446.389289167459	2.7919134242265113	11221.330673849609	6.897958607026287E-5	-5.655346833346375E-10	-2.812537158431261E-17	5999.999551555535	5999.999407437258	-2.9969470894265295E-6	-3.4824415177573773E-7	-3.2340456340989886E-7	-2.9032485581839694E-6	-3.234046580833061E-8	-2.341918903749224E-8	-2.92739862968653E-4	1.6123836549041106	1.0	11423.223766778312	200.96129372203646	0.1	0.1
100.0	1.0	19788.73827491014	5999.99940099224	6.064054670643597E-4	0.011568170999317135	279409.3652060124	-6.627173255830328E-7	-5.87485919514847E-6	5721590.620146638	-2.515030303643571E-8	1.000000301701033	-3.017010340406448E-7	99.99999999999977	100.0	10047.397067151296	952.6029328487206	0.0	10.0	2.0E-5	50.0	1.0E-5	4.0E-6	6.0E-7	1.0E-7	500.0	1.0	0.01	100.0	0.5	0.5	0.05	0.08	1000.0	8.02E-9	12.0	0.02	0.1	0.001	10.0	11443.181240293276	11445.975411244624	2.7940936520601243	11229.347346021978	6.973800442250619E-5	-5.717174209523846E-10	-2.909430062101332E-17	5999.999538105628	5999.99940099224	-3.030188697369371E-6	-3.5625467341713566E-7	-3.313586627915164E-7	-2.937429597574235E-6	-3.313587627627673E-8	-2.4136082723251587E-8	-3.0170103404064485E-4	1.5945789934657733	1.0	11431.235194184646	200.94794134302592	0.1	0.1
