time	cytoplasm	nucleus	cLc	cLm	cLn	cP7c	cP7m	cP7n	cP9c	cP9m	cP9n	cPn	cTc	cTm	cTn	cXc	cXm	cXn	cYc	cYm	cYn	q1	n1	g1	m1	k1	p1	r1	r2	m2	k2	m3	k3	n2	g2	g3	m4	k4	p2	p3	r5	r6	m10	k8	m11	k9	n4	n5	g5	g6	m12	k10	r3	r4	m5	m6	k5	m7	m8	k6	n3	g4	m9	k7	p4	r7	r8	m13	k11	m14	k12	p5	k13	q3	m15	g7	g8	n6	g9	m16	k14	p6	r9	r10	m17	k15	m18	k16	n7	g10	m19	k17	p7	r11	r12	m20	k18	m21	k19	q4	n8	a	b	c	d	e	f	h	i	j	k	ld	lmax	Day_in_hours	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	R24	R25	R26	R27	R28	R29	R30	R31a	R31b	R32	R33	R34	R35	R36	R37	R38	R39	R40	R41	R42	R43	R44	R45
76.0	1.0	0.9999999999999998	0.5762341042867704	1.5491229043055774	3.47706796590597	1.6874191760646937	1.0157740557744313	63.39451702238938	3.648879943209737	0.8352757537654214	3.4346925252946634	3.8855624049961455E-4	1.1549681200983206	3.921868220747398	6.456934831503553	1.3049558509679007	1.2042919494740953	6.8761190113920145	24.31786940315543	1.72360537508449	30.95231307546828	13.4334	3.2016	9.041	6.8248	13.0594	0.6926	25.6818	3.9781	9.4099	30.5639	13.7795	33.514	11.6086	16.6598	13.4112	12.1232	1.3722	0.5403	6.9124	29.4607	4.5034	8.5523	12.528	23.5996	15.0626	1.7832	7.4615	1.5987	16.489	5.9504	11.5688	51.1965	8.9147	7.2129	9.5754	34.2078	1.1032	2.2006	56.7596	2.4751	20.5277	4.2193	14.9114	6.0042	35.7842	27.9229	7.5959	26.9638	8.1796	21.8348	0.5	1.2	1.0	1.2	0.2778	0.9187	11.0924	20.3795	9.3186	51.261	9.8416	24.5689	0.5024	3.6143	32.939	6.7455	24.451	0.1031	5.8418	1.9234	9.8065	1.5323	25.7542	27.2451	3.7484	25.9739	0.0193	21.6441	6.274	3.5262	1.2497	4.2126	1.4509	1.3058	2.4146	2.1349	1.4176	2.0074	1.7615	3.8877	1.0	1.0	96.0	0.005219631401127521	3.990182375535121E-5	0.7237182065949103	1.072922523522043	14.798729019471978	13.832124075170535	0.17412594562916936	1.2952385716563037	9.476331909809286	8.980918044734324	2.1189853996698194	59.130325360613675	57.56163694240471	0.31273801020412634	0.22476921311931333	0.44772606864309117	0.3152994633024036	8.324547671544737	38.44491283861003	30.965914355902793	0.8067960343740906	7.396678818712428	0.296459896169828	0.7715790434082782	10.348871393082295	870.1955022963946	864.2783427749929	3.6019908546125157	4.796199778346266	0.0	3.884304679310188E-4	3.8855624049961444E-4	0.4713776068940355	0.18106687505316818	9.996841947309642	41.45803299481585	31.849405352048414	0.17613253906041804	4.867951479704275	0.42642386869098414	0.15096816752823913	1.2798930374947552	93.9739838334122	93.57854132090561	0.46172106754830705	0.002643251889871764
77.0	1.0	0.9999999999999998	0.492924975652034	0.9626451648865956	3.028687169367026	1.8965981184297	1.2384761654930674	69.28005802171198	4.139732032744124	1.0132468117988471	3.8946668626362673	5.258038666844481E-5	1.4040508626578017	4.4072802385353045	7.867792647910626	1.4022868371565194	1.3689941896750273	7.297525516722851	24.53479496681416	1.2800289302044432	31.28403026738972	13.4334	3.2016	9.041	6.8248	13.0594	0.6926	25.6818	3.9781	9.4099	30.5639	13.7795	33.514	11.6086	16.6598	13.4112	12.1232	1.3722	0.5403	6.9124	29.4607	4.5034	8.5523	12.528	23.5996	15.0626	1.7832	7.4615	1.5987	16.489	5.9504	11.5688	51.1965	8.9147	7.2129	9.5754	34.2078	1.1032	2.2006	56.7596	2.4751	20.5277	4.2193	14.9114	6.0042	35.7842	27.9229	7.5959	26.9638	8.1796	21.8348	0.5	1.2	1.0	1.2	0.2778	0.9187	11.0924	20.3795	9.3186	51.261	9.8416	24.5689	0.5024	3.6143	32.939	6.7455	24.451	0.1031	5.8418	1.9234	9.8065	1.5323	25.7542	27.2451	3.7484	25.9739	0.0193	21.6441	6.274	3.5262	1.2497	4.2126	1.4509	1.3058	2.4146	2.1349	1.4176	2.0074	1.7615	3.8877	1.0	1.0	96.0	7.063333662718864E-4	2.8961902056024704E-5	0.4685379803061824	0.666728041200456	12.659200639700407	12.048420428458963	0.149351220932097	1.142055992129596	9.72312603368328	9.244834757208558	2.381253512880625	71.88248999006014	70.13901111832884	0.37752456849669425	0.2679028782008564	0.5502377929577298	0.35479467617307975	9.463035436709658	41.31235182341707	32.86367641200968	0.8609139106472049	7.702044563911433	0.18798094775757182	0.5927920892762112	7.685549702733518	877.9580100514712	873.5408487532961	3.618814245486058	4.817328481953326	0.0	5.257808285517246E-5	5.2580386668444796E-5	0.37303893528084603	0.21982817427327572	12.188587030316572	46.59732951188746	34.80630115010809	0.19677786372825068	4.985846113859138	0.26193973408490884	0.18012241429611506	1.5525980897193734	106.61548671769873	106.11058813921134	0.515293921857889	0.0029432537151529775
78.0	0.9999999999999999	0.9999999999999998	0.39749195732128423	0.5877104999480762	2.470390805695818	2.0815200081601244	1.3266414601540573	76.56458463822007	4.667663241850687	1.0184479363549097	4.394483083231909	7.112178926091244E-6	1.6745388904745966	4.869107479793565	9.403182197860213	1.6083720425227963	1.5920914265262731	8.351325812991849	23.716478196017608	0.9203507657998773	30.27867196577544	13.4334	3.2016	9.041	6.8248	13.0594	0.6926	25.6818	3.9781	9.4099	30.5639	13.7795	33.514	11.6086	16.6598	13.4112	12.1232	1.3722	0.5403	6.9124	29.4607	4.5034	8.5523	12.528	23.5996	15.0626	1.7832	7.4615	1.5987	16.489	5.9504	11.5688	51.1965	8.9147	7.2129	9.5754	34.2078	1.1032	2.2006	56.7596	2.4751	20.5277	4.2193	14.9114	6.0042	35.7842	27.9229	7.5959	26.9638	8.1796	21.8348	0.5	1.2	1.0	1.2	0.2778	0.9187	11.0924	20.3795	9.3186	51.261	9.8416	24.5689	0.5024	3.6143	32.939	6.7455	24.451	0.1031	5.8418	1.9234	9.8065	1.5323	25.7542	27.2451	3.7484	25.9739	0.0193	21.6441	6.274	3.5262	1.2497	4.2126	1.4509	1.3058	2.4146	2.1349	1.4176	2.0074	1.7615	3.8877	1.0	1.0	96.0	9.55407443857541E-5	2.1872076862327314E-5	0.293908854922871	0.40704829226403755	10.208308949533755	9.827461664138532	0.12080721610815975	0.9459865609756926	9.891804566472311	9.45782017472175	2.630778771332463	85.73053030618267	83.82654833926442	0.4468599368840745	0.3127535157564823	0.6562232559752849	0.40703577093663706	11.005172776720208	47.38376623315134	37.60936066622749	0.9730417520061903	8.41755245277675	0.12427320793974198	0.4384970042808868	5.5259700680156225	848.6751990619331	845.4683294331508	3.55459762932568	4.7524644946686285	0.0	7.112136773766842E-6	7.112178926091243E-6	0.2632134962113468	0.23508263096299314	13.056274594252168	51.14065692848527	38.46604732224175	0.21482370232481265	5.1127398561994175	0.12349374464201995	0.180960016833545	1.5605677728766278	120.21193266327096	119.72813105096165	0.5709979206235947	0.0032572249893656185
79.0	0.9999999999999998	0.9999999999999998	0.3076239975445473	0.3548161991447368	1.926660072533052	2.2280423890352226	1.3071749824019747	84.05808347373015	5.127526711049918	0.925207706298998	4.832535185448608	9.605465984049836E-7	1.9611409877490007	5.240705438653452	11.03596296216204	1.9170290309036824	1.864079212737551	10.011659584216295	22.160984605824144	0.6490337555397249	28.317711372089995	13.4334	3.2016	9.041	6.8248	13.0594	0.6926	25.6818	3.9781	9.4099	30.5639	13.7795	33.514	11.6086	16.6598	13.4112	12.1232	1.3722	0.5403	6.9124	29.4607	4.5034	8.5523	12.528	23.5996	15.0626	1.7832	7.4615	1.5987	16.489	5.9504	11.5688	51.1965	8.9147	7.2129	9.5754	34.2078	1.1032	2.2006	56.7596	2.4751	20.5277	4.2193	14.9114	6.0042	35.7842	27.9229	7.5959	26.9638	8.1796	21.8348	0.5	1.2	1.0	1.2	0.2778	0.9187	11.0924	20.3795	9.3186	51.261	9.8416	24.5689	0.5024	3.6143	32.939	6.7455	24.451	0.1031	5.8418	1.9234	9.8065	1.5323	25.7542	27.2451	3.7484	25.9739	0.0193	21.6441	6.274	3.5262	1.2497	4.2126	1.4509	1.3058	2.4146	2.1349	1.4176	2.0074	1.7615	3.8877	1.0	1.0	96.0	1.2903406675013504E-5	1.7847498846065106E-5	0.18052113966057828	0.24574569952764466	7.900337980139552	7.664446434543732	0.09376638013480236	0.7490947520484961	9.893773948770122	9.607595445493109	2.83155314850446	100.4035545792917	98.38229901878591	0.5191943391555873	0.35822019957394713	0.7618486874562089	0.46884558840689344	12.885261150127043	56.4770171707441	45.08650777155965	1.1349930378071305	9.42285696333775	0.08539869471504029	0.3160961702570632	3.896928475011615	793.0131053317322	790.7126228717315	3.4266333036994605	4.618463674145112	0.0	9.605458295307924E-7	9.605465984049834E-7	0.17131895446512577	0.23171892109796152	12.864693306807272	54.74055065196746	42.230781137202015	0.22898751386613053	5.2254961881538655	0.04799274005254778	0.16582118624522219	1.4176957683619542	132.05534842172176	131.66290438106583	0.6179787603399846	0.003522650383097682
80.0	0.9999999999999998	0.9999999999999998	0.2310436736974097	0.2127162961916479	1.4549445821294085	2.3339269527035174	1.2184918074208064	90.91506709046055	5.476305034526876	0.7992589901155464	5.166283578653198	1.295164273693761E-7	2.25037419351933	5.383758732293512	12.695487697618212	2.3288812820639517	2.174064370659479	12.299079043330723	20.138365254262137	0.4535425673920122	25.748809657145564	13.4334	3.2016	9.041	6.8248	13.0594	0.6926	25.6818	3.9781	9.4099	30.5639	13.7795	33.514	11.6086	16.6598	13.4112	12.1232	1.3722	0.5403	6.9124	29.4607	4.5034	8.5523	12.528	23.5996	15.0626	1.7832	7.4615	1.5987	16.489	5.9504	11.5688	51.1965	8.9147	7.2129	9.5754	34.2078	1.1032	2.2006	56.7596	2.4751	20.5277	4.2193	14.9114	6.0042	35.7842	27.9229	7.5959	26.9638	8.1796	21.8348	0.5	1.2	1.0	1.2	0.2778	0.9187	11.0924	20.3795	9.3186	51.261	9.8416	24.5689	0.5024	3.6143	32.939	6.7455	24.451	0.1031	5.8418	1.9234	9.8065	1.5323	25.7542	27.2451	3.7484	25.9739	0.0193	21.6441	6.274	3.5262	1.2497	4.2126	1.4509	1.3058	2.4146	2.1349	1.4176	2.0074	1.7615	3.8877	0.0	1.0	96.0	0.0	1.569332254678602E-5	0.10938317189590388	0.1473273067423353	5.933617419162134	5.787915042168999	0.07059918303998057	0.5733203878191323	9.625944011341922	9.6608618331781	2.908844843058184	115.21128239851235	113.17646417795704	1.0362547743758435	0.603891718314386	0.8615414122191402	0.5368908681742472	15.028002555746578	68.61047278650145	55.38767256373557	1.3406105231951195	10.60802392029138	0.04950313201957195	0.22447868856517428	2.723160283135119	720.635289931567	718.9814371755097	3.2476003557184248	4.426208204655614	0.4999999999999999	1.2951641339062345E-7	0.0	0.10509949606035612	0.21636333290532994	11.991908971912606	57.34201790827743	45.67572970624737	0.2391497648172851	5.315840268506576	0.015788925706093124	0.1449490548503868	1.2247045505540513	141.03785512021201	140.75591272876423	0.6526946889180859	0.003719054327420985
81.0	0.9999999999999997	0.9999999999999998	0.1696766951443484	0.1269789189975536	1.07278587971311	2.402624544207183	1.094333588308652	96.65088124720374	5.710204208399714	0.6743427412413547	5.391211098970724	0.3402011089902062	2.4133808263681216	5.089618989352933	13.691581489422157	2.8410811806367637	2.4939872523321522	15.232590320581417	17.858881362326702	0.310859650293016	22.844277018524018	13.4334	3.2016	9.041	6.8248	13.0594	0.6926	25.6818	3.9781	9.4099	30.5639	13.7795	33.514	11.6086	16.6598	13.4112	12.1232	1.3722	0.5403	6.9124	29.4607	4.5034	8.5523	12.528	23.5996	15.0626	1.7832	7.4615	1.5987	16.489	5.9504	11.5688	51.1965	8.9147	7.2129	9.5754	34.2078	1.1032	2.2006	56.7596	2.4751	20.5277	4.2193	14.9114	6.0042	35.7842	27.9229	7.5959	26.9638	8.1796	21.8348	0.5	1.2	1.0	1.2	0.2778	0.9187	11.0924	20.3795	9.3186	51.261	9.8416	24.5689	0.5024	3.6143	32.939	6.7455	24.451	0.1031	5.8418	1.9234	9.8065	1.5323	25.7542	27.2451	3.7484	25.9739	0.0193	21.6441	6.274	3.5262	1.2497	4.2126	1.4509	1.3058	2.4146	2.1349	1.4176	2.0074	1.7615	3.8877	0.0	1.0	96.0	0.0	1.4633243791059836E-5	0.06571976519846466	0.08794559929770558	4.357602949358125	4.267649508086722	0.051951022475397714	0.427401756292638	8.951161646647467	9.54877706004918	2.7499211399473884	123.5566514771555	122.05634150375168	1.106369603957255	0.6420651289083715	0.9177353897245802	0.6045760580451941	17.23943748302076	83.70024033838547	68.59844724970634	1.5809519317115803	11.866010238772914	0.04140639481821156	0.15570641900148524	1.866463512289326	639.0657824457709	637.8784627605442	3.0264650131822384	4.182204753765343	0.4999999999999999	0.26505715935752083	0.0	0.061689016615433814	0.1947778053751188	10.769993442698425	59.029842164171846	48.557402738595144	0.24571043357856548	5.383554018638058	0.004844310025012333	0.12375253216994656	1.0332953824041275	147.06174122396789	146.88408551256725	0.6755478808547496	0.0038486841830385416
82.0	0.9999999999999996	0.9999999999999998	0.12249794324389532	0.07560374982462663	0.7768489741373983	2.4394792516868837	0.9585802580892681	101.06161450241183	5.841949406143623	0.5632080006188572	5.519021030236256	0.5201250161942879	2.5143889751762165	4.113613904751041	14.32516650559522	3.4367724527800836	2.795285191502687	18.741436989060922	15.4986425735637	0.21846226181148778	19.830213116013798	13.4334	3.2016	9.041	6.8248	13.0594	0.6926	25.6818	3.9781	9.4099	30.5639	13.7795	33.514	11.6086	16.6598	13.4112	12.1232	1.3722	0.5403	6.9124	29.4607	4.5034	8.5523	12.528	23.5996	15.0626	1.7832	7.4615	1.5987	16.489	5.9504	11.5688	51.1965	8.9147	7.2129	9.5754	34.2078	1.1032	2.2006	56.7596	2.4751	20.5277	4.2193	14.9114	6.0042	35.7842	27.9229	7.5959	26.9638	8.1796	21.8348	0.5	1.2	1.0	1.2	0.2778	0.9187	11.0924	20.3795	9.3186	51.261	9.8416	24.5689	0.5024	3.6143	32.939	6.7455	24.451	0.1031	5.8418	1.9234	9.8065	1.5323	25.7542	27.2451	3.7484	25.9739	0.0193	21.6441	6.274	3.5262	1.2497	4.2126	1.4509	1.3058	2.4146	2.1349	1.4176	2.0074	1.7615	3.8877	0.0	1.0	96.0	0.0	1.4234981725456035E-5	0.039282856832835	0.052363157128536376	3.1459676788010693	3.0903829040159834	0.03756365925589237	0.3121704699466559	7.719615807663677	9.090750243439224	2.2225855927369866	128.72791516760913	127.70456184742969	1.1495043626208097	0.6657894149157856	0.9520977674929273	0.666084401509957	19.322129357743165	101.24972219961816	84.40018733653694	1.841072845532024	13.083952561943073	0.037197351330720184	0.11028327136612806	1.3116911123685344	554.606525580918	553.7170578171415	2.7724768522342726	3.8930315646871647	0.4999999999999999	0.3628515448336737	0.0	0.035021576677853127	0.1710589389819331	9.433963468011337	59.93532178676985	50.77335512601169	0.24921958337006517	5.431415187458462	0.0013825939942436083	0.10446526250552675	0.8630036193482745	150.45473339570404	150.36627987088977	0.6882721524876297	0.0039213868599632445
83.0	0.9999999999999994	0.9999999999999998	0.08727932701150004	0.04494773306137973	0.5548084188488233	2.4498958391840717	0.8257698850587081	104.1270174911781	5.88842188458309	0.46814411395203026	5.5656382748478395	0.6298007778502503	2.4976462828295487	2.4352022479819135	14.314645595806507	4.095533352386311	3.0575204543213603	22.71833335244652	13.196909833759262	0.16060336823821428	16.887053996056242	13.4334	3.2016	9.041	6.8248	13.0594	0.6926	25.6818	3.9781	9.4099	30.5639	13.7795	33.514	11.6086	16.6598	13.4112	12.1232	1.3722	0.5403	6.9124	29.4607	4.5034	8.5523	12.528	23.5996	15.0626	1.7832	7.4615	1.5987	16.489	5.9504	11.5688	51.1965	8.9147	7.2129	9.5754	34.2078	1.1032	2.2006	56.7596	2.4751	20.5277	4.2193	14.9114	6.0042	35.7842	27.9229	7.5959	26.9638	8.1796	21.8348	0.5	1.2	1.0	1.2	0.2778	0.9187	11.0924	20.3795	9.3186	51.261	9.8416	24.5689	0.5024	3.6143	32.939	6.7455	24.451	0.1031	5.8418	1.9234	9.8065	1.5323	25.7542	27.2451	3.7484	25.9739	0.0193	21.6441	6.274	3.5262	1.2497	4.2126	1.4509	1.3058	2.4146	2.1349	1.4176	2.0074	1.7615	3.8877	0.0	1.0	96.0	0.0	1.4298829657964464E-5	0.023408970430735095	0.031130799918311587	2.2414902204439406	2.2070833710225033	0.026794719070458353	0.224398297514207	5.911732209347963	7.753959778844614	1.315739774584627	127.87074791888293	127.61077109293623	1.1423709377330826	0.6653989180324957	0.9515357742867969	0.7179394046354987	21.13480438845096	120.65727943464731	102.30974241940764	2.1070267762650716	14.190850574888684	0.03729112479677996	0.08147509744208002	0.9642947435758856	472.2408608732079	471.5355200264787	2.496031763910401	3.567219350607796	0.4999999999999999	0.41302908085338635	0.0	0.019383380789434964	0.14773462182218025	8.126896900793776	60.1912458833295	52.31341358756786	0.2502100820494867	5.462744022592614	3.7364767238623004E-4	0.08763596858334345	0.7173372258086955	151.65159489992973	151.63637136205685	0.692735472076537	0.003947734359644956
84.0	0.9999999999999993	0.9999999999999998	0.061550371197649605	0.026701602730451936	0.391990435126687	2.438648919318341	0.7035246689471003	105.93067352748541	5.865788467913492	0.3881138160934445	5.546401355033089	0.7008706609898858	2.352724768168222	0.9147734973074089	13.556178447714238	4.782645795052518	3.2532837335819895	26.970831306017608	11.051669269352955	0.12773548850022678	14.14159489368969	13.4334	3.2016	9.041	6.8248	13.0594	0.6926	25.6818	3.9781	9.4099	30.5639	13.7795	33.514	11.6086	16.6598	13.4112	12.1232	1.3722	0.5403	6.9124	29.4607	4.5034	8.5523	12.528	23.5996	15.0626	1.7832	7.4615	1.5987	16.489	5.9504	11.5688	51.1965	8.9147	7.2129	9.5754	34.2078	1.1032	2.2006	56.7596	2.4751	20.5277	4.2193	14.9114	6.0042	35.7842	27.9229	7.5959	26.9638	8.1796	21.8348	0.5	1.2	1.0	1.2	0.2778	0.9187	11.0924	20.3795	9.3186	51.261	9.8416	24.5689	0.5024	3.6143	32.939	6.7455	24.451	0.1031	5.8418	1.9234	9.8065	1.5323	25.7542	27.2451	3.7484	25.9739	0.0193	21.6441	6.274	3.5262	1.2497	4.2126	1.4509	1.3058	2.4146	2.1349	1.4176	2.0074	1.7615	3.8877	0.0	1.0	96.0	0.0	1.4732805415620948E-5	0.013925697953985385	0.018493530051111	1.5807243230237964	1.5593771499774733	0.0189118145500798	0.1593061323827982	3.853838978412168	4.849195705859327	0.4942521205951927	120.4512735935243	120.84926400783809	1.0803523602546339	0.6369395794837308	0.9102538820231001	0.7556740463212936	22.48799848001213	140.9000929743036	121.46044170351968	2.3628593708917447	15.14272831679031	0.04251600678552305	0.06498310987206771	0.7669494200530611	395.47514346837977	394.8743400570077	2.2082424922412875	3.215235710366113	0.4999999999999999	0.44245240375791034	0.0	0.010520194816189444	0.1261603954200719	6.923808381909777	59.91492143384035	53.21957038020865	0.2491406031303367	5.480489235544435	9.682076644424162E-5	0.07322475645871866	0.5947068003999846	151.06868936033757	151.11225955801197	0.6905633362363041	0.003936872834907252
85.0	0.9999999999999993	0.9999999999999998	0.043055982796868245	0.015858430496347803	0.27462195233040354	2.409734872517079	0.5950139836384863	106.60516275646843	5.788197690360818	0.3212231360888746	5.474759980109212	0.7484888019047048	2.1501254062741566	0.3429615616553596	12.415169424566283	5.449171047681403	3.364438365995487	31.20124882394707	9.131092910328908	0.114062209596317	11.681939253122035	13.4334	3.2016	9.041	6.8248	13.0594	0.6926	25.6818	3.9781	9.4099	30.5639	13.7795	33.514	11.6086	16.6598	13.4112	12.1232	1.3722	0.5403	6.9124	29.4607	4.5034	8.5523	12.528	23.5996	15.0626	1.7832	7.4615	1.5987	16.489	5.9504	11.5688	51.1965	8.9147	7.2129	9.5754	34.2078	1.1032	2.2006	56.7596	2.4751	20.5277	4.2193	14.9114	6.0042	35.7842	27.9229	7.5959	26.9638	8.1796	21.8348	0.5	1.2	1.0	1.2	0.2778	0.9187	11.0924	20.3795	9.3186	51.261	9.8416	24.5689	0.5024	3.6143	32.939	6.7455	24.451	0.1031	5.8418	1.9234	9.8065	1.5323	25.7542	27.2451	3.7484	25.9739	0.0193	21.6441	6.274	3.5262	1.2497	4.2126	1.4509	1.3058	2.4146	2.1349	1.4176	2.0074	1.7615	3.8877	0.0	1.0	96.0	0.0	1.5501056372476192E-5	0.00827751260342515	0.010983548961770482	1.1057551389926101	1.092473588565578	0.013237268441460583	0.11199489572186595	2.118372883620037	2.4241399161531065	0.1853021317623907	110.07889536231478	110.67751086918102	0.992822058871469	0.5929508271019329	0.8452395869885946	0.7767400057585002	23.25634376110719	160.53639348442738	140.5117039537632	2.592340331383576	15.916034019298426	0.05251058074882112	0.05809499074845089	0.684852318858206	326.7488549217915	326.1936215710012	1.9215701459449293	2.8509214334128967	0.4999999999999999	0.46096572965040494	0.0	0.00562332325222829	0.10692486525638184	5.855889621376523	59.204535109384814	53.558433768849724	0.24638801872680133	5.486999697297831	2.4275681951928782E-5	0.0610048844790932	0.4922102114289822	149.07040095709047	149.16038313407347	0.6830934289687338	0.00389628722201479
86.0	0.9999999999999996	0.9999999999999998	0.02992530428991582	0.009420879109243933	0.1911076667331167	2.366436397164041	0.500833705429776	106.29864805352905	5.667637019717066	0.2655293097330391	5.362118167560809	0.7810416489324659	1.9430744132257114	0.14295908577368438	11.228714140902001	6.046338330192714	3.393491182401609	35.085606636797216	7.478085778144724	0.11546191607587877	9.563569759743908	13.4334	3.2016	9.041	6.8248	13.0594	0.6926	25.6818	3.9781	9.4099	30.5639	13.7795	33.514	11.6086	16.6598	13.4112	12.1232	1.3722	0.5403	6.9124	29.4607	4.5034	8.5523	12.528	23.5996	15.0626	1.7832	7.4615	1.5987	16.489	5.9504	11.5688	51.1965	8.9147	7.2129	9.5754	34.2078	1.1032	2.2006	56.7596	2.4751	20.5277	4.2193	14.9114	6.0042	35.7842	27.9229	7.5959	26.9638	8.1796	21.8348	0.5	1.2	1.0	1.2	0.2778	0.9187	11.0924	20.3795	9.3186	51.261	9.8416	24.5689	0.5024	3.6143	32.939	6.7455	24.451	0.1031	5.8418	1.9234	9.8065	1.5323	25.7542	27.2451	3.7484	25.9739	0.0193	21.6441	6.274	3.5262	1.2497	4.2126	1.4509	1.3058	2.4146	2.1349	1.4176	2.0074	1.7615	3.8877	0.0	1.0	96.0	0.0	1.6606263735823213E-5	0.004919771748310189	0.006524900871062345	0.7685356797127598	0.7602454090310113	0.009204279557620184	0.07812964491278307	1.0195614761342024	1.1438545331142884	0.07724079404352163	99.4786091967101	100.10061795189905	0.9023548309974742	0.5456441485198422	0.7738234788358579	0.7822039040402838	23.45716844923287	178.12935964430838	158.00452092815254	2.783953774399167	16.51118430580514	0.06680010562950715	0.05880085454714376	0.693256436502791	267.5973171022863	267.0426020443531	1.6492358208287767	2.4914088153422425	0.4999999999999999	0.4731096790539561	0.0	0.002969861707115278	0.09016428965746508	4.9290049953576816	58.140739198283576	53.404440782092976	0.24225762214220983	5.484049411372213	5.9296297252713615E-6	0.050706670784505886	0.4068705613039357	145.9654573331972	146.09144568701097	0.6714139895122392	0.0038320389767950496
87.0	1.0	0.9999999999999998	0.02069179804396483	0.005601554291810242	0.13227630012199473	2.3114420843824113	0.42024146936616774	105.1565825801884	5.514124927412396	0.21927354881457256	5.2180101447397425	0.8035815261854516	1.7464551301046383	0.06026589783087316	10.096345146979736	6.534299988037279	3.351985955355745	38.34635272627415	6.113395306961356	0.12960456041773596	7.8133182432543515	13.4334	3.2016	9.041	6.8248	13.0594	0.6926	25.6818	3.9781	9.4099	30.5639	13.7795	33.514	11.6086	16.6598	13.4112	12.1232	1.3722	0.5403	6.9124	29.4607	4.5034	8.5523	12.528	23.5996	15.0626	1.7832	7.4615	1.5987	16.489	5.9504	11.5688	51.1965	8.9147	7.2129	9.5754	34.2078	1.1032	2.2006	56.7596	2.4751	20.5277	4.2193	14.9114	6.0042	35.7842	27.9229	7.5959	26.9638	8.1796	21.8348	0.5	1.2	1.0	1.2	0.2778	0.9187	11.0924	20.3795	9.3186	51.261	9.8416	24.5689	0.5024	3.6143	32.939	6.7455	24.451	0.1031	5.8418	1.9234	9.8065	1.5323	25.7542	27.2451	3.7484	25.9739	0.0193	21.6441	6.274	3.5262	1.2497	4.2126	1.4509	1.3058	2.4146	2.1349	1.4176	2.0074	1.7615	3.8877	0.0	1.0	96.0	0.0	1.8077001715805866E-5	0.00292609898069153	0.0038796365025077733	0.5314026190054959	0.5262083495153071	0.00636620399250701	0.05417245169339637	0.45863879031805255	0.5100404370460642	0.03256166459802077	89.41239006840212	90.00588808178024	0.8154810203865395	0.4989280313554663	0.701976565188627	0.774392786529545	23.170267717801053	192.50505165756988	172.68896486750296	2.9316133846787267	16.943949274515383	0.0861251986581845	0.065923431894217	0.7781717016601702	218.76296034336653	218.17050397456686	1.4038898697790978	2.1556112728019183	0.4999999999999999	0.48128704463473193	0.0	0.0015534987653302022	0.07577337627922114	4.135848444914076	56.78958942698302	52.83066708828664	0.23699688944566935	5.472933864465799	1.4183680633930844E-6	0.04206665368377643	0.33599285884856955	142.01187620556433	142.16520819444872	0.6564129038121654	0.0037490575107777977
88.0	0.9999999999999998	0.9999999999999998	0.014247680156149857	0.0033370314501358295	0.09115837094902315	2.2469622231140085	0.35189646687585313	103.31287481902508	5.335973225486328	0.1809279368113332	5.0503477447937035	0.8193206383553538	1.564994835178426	0.02632449831053671	9.049002319868867	6.883164694232568	3.253054284704805	40.76939527426446	5.040688979499048	0.15595302749711795	6.4358791379695885	13.4334	3.2016	9.041	6.8248	13.0594	0.6926	25.6818	3.9781	9.4099	30.5639	13.7795	33.514	11.6086	16.6598	13.4112	12.1232	1.3722	0.5403	6.9124	29.4607	4.5034	8.5523	12.528	23.5996	15.0626	1.7832	7.4615	1.5987	16.489	5.9504	11.5688	51.1965	8.9147	7.2129	9.5754	34.2078	1.1032	2.2006	56.7596	2.4751	20.5277	4.2193	14.9114	6.0042	35.7842	27.9229	7.5959	26.9638	8.1796	21.8348	0.5	1.2	1.0	1.2	0.2778	0.9187	11.0924	20.3795	9.3186	51.261	9.8416	24.5689	0.5024	3.6143	32.939	6.7455	24.451	0.1031	5.8418	1.9234	9.8065	1.5323	25.7542	27.2451	3.7484	25.9739	0.0193	21.6441	6.274	3.5262	1.2497	4.2126	1.4509	1.3058	2.4146	2.1349	1.4176	2.0074	1.7615	3.8877	0.0	1.0	96.0	0.0	1.995979404258156E-5	0.0017434762857167251	0.002311227982364075	0.3659060722342093	0.3626371154723089	0.004384478971836462	0.037378689266286916	0.20728780637748584	0.2281956149526352	0.014223126437182982	80.12225807921226	80.66914098093497	0.7344576489614644	0.45428853995515656	0.6323328039611078	0.7556302946580945	22.48641243759349	202.78285010737736	183.60089467812253	3.0326304650836162	17.232796642645273	0.11180730658408433	0.07914732981091603	0.9363731676981953	180.37702258018982	179.70840958161097	1.1963499696527924	1.8621030198822761	0.4999999999999999	0.48688888101851135	0.0	8.063641081619829E-4	0.06353416763451436	3.4632242684053955	55.205390163465744	51.904388309078186	0.23080782931285207	5.4545699876344065	3.335833947019782E-7	0.0348434848155733	0.2772358775760058	137.42372164381996	137.5972293416789	0.63881964306811	0.003651385202135476
