time	compartment	aspp	asa	hs	hsp	phos	thr	asp	nadp	nadph	adp	atp	vak	vasd	vhdh	vtsy	vhk	vnadph_endo	vatpase
83.0	1.0	0.00246602860491611	0.010392118614896041	0.03267875598655748	0.03282867650410335	2.201257864793833	2.7189761568441213	1.2026582634454015	1.654438964243296	0.34556103575670893	2.2365525699028366	7.7634474300971394	0.0014424657282515409	0.001457646841932496	0.0016698065355563775	0.004155908352844667	0.0027988110357313805	3.7693797780341814E-4	0.008282
84.0	1.0	0.0024507312856342804	0.010183414089469368	0.03157284354525631	0.0315018865386102	2.215056895709247	2.7230553757679354	1.2012357487730871	1.6578983358382589	0.34210166416174564	2.249009513533473	7.7509904864665025	0.0014030960472808216	0.0014180544693450086	0.001623517659930832	0.004003438720743667	0.0027066640928942723	3.731644952676322E-4	0.008282
85.0	1.0	0.002435651986477362	0.009981264745537944	0.030511863245888827	0.030234397896422998	2.2286674942869547	2.7269849841995337	1.1998518379261338	1.6612697833441086	0.33873021665589437	2.261337544169838	7.738662455830139	0.001365242762984259	0.0013799936872451511	0.0015790377427534468	0.003856673154794363	0.0026181689191111823	3.6948692032824957E-4	0.008282
86.0	1.0	0.0024207846167550663	0.009785396925779864	0.029493998237239943	0.029024136765268823	2.242096805138951	2.730770636605313	1.1985050468496385	1.66455665477533	0.33544334522467295	2.2735417265209588	7.726458273479024	0.0013288355149464624	0.001343384966652824	0.001536277277471642	0.0037155098974112656	0.002533183859715219	3.6590160097107327E-4	0.008282
87.0	1.0	0.0024061238457314693	0.009595549241390819	0.02851748457539052	0.02786899853505344	2.2553517890801715	2.73441787836415	1.197193965438279	1.6677621328980006	0.33223786710200304	2.285626911460939	7.714373088539044	0.0012938038050657277	0.001308155439675202	0.0014951517878608789	0.003579832839549006	0.002451570826891442	3.6240506543486493E-4	0.008282
88.0	1.0	0.002391665085798091	0.009411471975281522	0.027580612546689455	0.026766864430304047	2.2684392145982892	2.7379321328229866	1.1959172531389344	1.6708892448295898	0.3291107551704143	2.2975977441143725	7.702402255885611	0.0012600767387772403	0.0012742385748717839	0.001455581513336103	0.003449513711036772	0.002373195476544333	3.58994011739888E-4	0.008282
89.0	1.0	0.0023774023474844794	0.009232927951641145	0.0266817272440175	0.02571561727362039	2.2813656509513094	2.7413186892409955	1.1946736359422359	1.6739408716414332	0.32605912835857126	2.3094586705723943	7.690541329427591	0.0012275983270085258	0.0012415673768430462	0.0014174913269428468	0.003324414272826329	0.0022979273185197036	3.556652972135296E-4	0.008282
90.0	1.0	0.002363331504770659	0.009059690341247399	0.025819229300962167	0.024713153553166157	2.2941374626601228	2.744582694732355	1.1934619005674956	1.6769197558075268	0.3230802441924765	2.321213947718038	7.678786052281942	0.0011963035966952341	0.0012100838170771798	0.0013808102139865432	0.003204388153921313	0.0022256398350437917	3.5241593036515337E-4	0.008282
91.0	1.0	0.002349447849609623	0.00889154324493467	0.02499157488480925	0.023757394915744297	2.306760806530961	2.747729146742718	1.1922808923621806	1.6798285098595338	0.32017149014047014	2.332867649296295	7.667132350703689	0.0011661360798715065	0.0011797314233006348	0.0013454711758791645	0.003089282679724871	0.0021562105331100027	3.4924306144522483E-4	0.008282
92.0	1.0	0.0023357467863131384	0.00872828102651326	0.024197275522225958	0.02284629768092252	2.3192416293892246	2.7507628875797634	1.191129511404259	1.6826696235982648	0.31733037640173944	2.3444236738564395	7.6555763261435406	0.0011370425956228763	0.0011504570137162598	0.001311410962481602	0.002978940508758642	0.002089520979102348	3.461439745790174E-4	0.008282
93.0	1.0	0.0023222238339636846	0.008569707855751906	0.0234348976685704	0.02197786082005975	2.3315856673448327	2.7536886005002077	1.1900067093214446	1.6854454710374205	0.3145545289625854	2.3558857519988363	7.64411424800115	0.0011089730371710228	0.0011222104757130367	0.0012785698476025192	0.002873201114177905	0.0020254568081910706	3.431160801923882E-4	0.008282
94.0	1.0	0.002308874628610356	0.008415637258323406	0.022703062060600018	0.02115013252912757	2.3437984462508528	2.756510807201382	1.1889114863219543	1.68815831691045	0.31184168308955607	2.3672574534085653	7.632742546591414	0.0010818801682157147	0.0010949445619619171	0.0012468914170210889	0.0027719021120530514	0.0019639077121712577	3.4015690791408776E-4	0.008282
95.0	1.0	0.0022956949245078674	0.008265891675300691	0.022000442884969763	0.0203612155264233	2.3558852832191626	2.759233866566217	1.187842888422581	1.6908103227682811	0.3091896772317249	2.3785421936700657	7.621457806329916	0.001055719433947095	0.0010686147006110987	0.0012163223686256503	0.0026748804409096627	0.0019047674086951141	3.3726409992436554E-4	0.008282
96.0	1.0	0.002282680594487617	0.008120302034150957	0.021325766791652098	0.019609271203664378	2.3678512890612575	2.761861974515877	1.1868000048601646	1.6934035526940359	0.3065964473059717	2.3897432408593837	7.6102567591406025	0.0010304487860614928	0.0010431788186300063	0.0011868123242046852	0.0025819733987797267	0.001847933594565346	3.3443540472135393E-4	0.008282
97.0	1.0	0.0022698276295302433	0.007978707332799623	0.020677811778403662	0.018892522754534014	2.3797013715283937	2.7643991648313104	1.1857819656734196	1.6959399786595364	0.3040600213404714	2.4008637219124322	7.5991362780875535	0.0010060285212174834	0.0010185971773101112	0.001158313652410141	0.00249301954535077	0.0017933078854928488	3.316686712781862E-4	0.008282
98.0	1.0	0.0022571321375773616	0.007840954237998706	0.020055405969632383	0.0182092573989331	2.391440239232495	2.7668493108129475	1.184787939442909	1.6984214855470665	0.3015785144529418	2.4119066287689788	7.588093371231009	9.824211325790084E-4	9.948322188757745E-4	0.0011307813024027489	0.002407859477751177	0.001740795744476966	3.2896184356526897E-4	0.008282
99.0	1.0	0.002244590690583425	0.00770689661267292	0.019457426300072682	0.017557827845942866	2.403072406004278	2.769216127622774	1.1838171309279513	1.7008498757465207	0.299150124253488	2.422874824540776	7.57712517545921	9.595884812797042E-4	9.718493663785774E-4	0.0011041726360301565	0.002326336493085762	0.0016903063999011427	3.2631295553570475E-4	0.008282
100.0	1.0	0.002232199709039085	0.0075763952957061025	0.018882797152364197	0.016936653002712406	2.4146021960492394	2.7715031752992045	1.1828687795409683	1.7032268737453182	0.2967731262546912	2.433771048760961	7.566228951239026	9.374963582903823E-4	9.49615223511996E-4	0.001078447301945723	0.002248297135138348	0.0016417527574961145	3.237201261186172E-4	0.008282
