time	cellMembrane	nucleus	Ctelo	Utelo	Cdc13	Rad17Utelo	Rad17	Rad24	RPA	Mec1	ssDNA	RPAssDNA	RPAssDNA1	RPAssDNA2	Mec1RPAssDNA	ExoXI	ExoXA	Exo1I	Exo1A	Rad9I	Rad9A	Rad53I	Rad53A	Chk1I	Chk1A	Dun1I	Dun1A	ATP	ADP	Rad9Kin	recovery	G1	S	G2	M	G1cyclin	Scyclin	G2cyclin	Mcyclin	G1CdkI	G1CdkA	SCdkI	SCdkA	G2CdkI	G2CdkA	MCdkI	MCdkA	G1Soff	G1Son	SG2off	SG2on	G2Moff	G2Mon	MG1off	MG1on	sink	budscar	kalive	Capping	Uncapping	Rad17binding	ExoXactivation	ExoXactivity	Exo1activation	Exo1Rad24dependentActivation	Exo1Rad17independentActivity	Exo1Rad17dependentActivity	RPAbinding1	RPAbinding2	RPAbinding	Mec1binding	Rad9activation	ExoXinhibition	ExoXinhibition2	Rad53activation	Chk1Activation	Exo1inhibition	Dun1activation	Chk1cellArrest	Dun1cellArrest	SDNArepair1	G2DNArepair1	SDNArepair2	G2DNArepair2	Recovery	G1cyclinSynthesis	ScyclinSynthesis	G2cyclinSynthesis	McyclinSynthesis	G1toSGenesOn	StoG2GenesOn	G2toMGenesOn	MtoG1GenesOn	G1cyclinDegradation	ScyclinDegradation	G2cyclinDegradation	McyclinDegradation	G1toSProgession	StoG2Progession	G2toMProgession	MtoG1Progession
64.0	1.0	1.0	63.83584815273836	0.1636917509310591	300.1641518472625	4.600963305753341E-4	69.99953990366951	70.0	3999.9302478408285	3999.9841037104507	3.1445267109291724E-4	4.085604626699167E-5	0.03300558858035946	0.020809424994314457	0.015896289549519407	69.99968354850084	3.1645149909439926E-4	71.09928915660228	598.9007108433965	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999539903674	1000.0004600963302	0.0	0.0	1.0	0.0	0.0	0.0	9.856659987231131	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.024567197791307345	0.024576801538804267	8.020842952828122E-6	3.220659754209982E-4	4.367945206151902E-11	0.0035549644578301144	2.48847512048108	0.002941053179754345	8.266560583140178E-6	0.001257788750618903	0.0010378695490087918	6.543579273369896E-4	6.536941424337016E-4	0.0	0.0	3.164514990943993E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011827991984677357	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65.0	1.0	1.0	63.83583866414064	0.1636932186494104	300.16416133586023	4.6811720993638267E-4	69.99953188279015	70.0	3999.928991440678	3999.9834447421763	3.137596977433001E-4	4.151299142787146E-5	0.0332218506011904	0.02118993790478755	0.016555257823805652	69.99967793399483	3.2206600510930103E-4	68.65042560057884	601.3495743994199	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999531882795	1000.0004681172095	0.0	0.0	1.0	0.0	0.0	0.0	10.004743127593498	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.02456741884613393	0.024576797885694144	8.02091394933456E-6	3.2768053930907034E-4	4.522939191813682E-11	0.0034325212800289423	2.4027648960202592	0.0029531054210068237	8.445062548928628E-6	0.0012550165113490903	0.0010423677803102572	6.648548512205439E-4	6.642051138128388E-4	0.0	0.0	3.2206600510930103E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012005691753112196	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66.0	1.0	1.0	63.83582938415211	0.16369447769281917	300.1641706158488	4.7613815505420334E-4	69.99952386184503	70.0	3999.9277377968697	3999.9827753749137	3.130747261492732E-4	4.2155966616413145E-5	0.03343097235873798	0.021564449717613465	0.017224625086314387	69.99967231943526	3.2768056467928885E-4	66.28590793306088	603.714092066938	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.99952386185	1000.0004761381546	0.0	0.0	1.0	0.0	0.0	0.0	10.152648674764652	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.02456760856552981	0.024576794312898564	8.020974720814452E-6	3.33295148325747E-4	4.680636585405484E-11	0.0033142953966530443	2.320006777657131	0.002964739889300759	8.623539419309259E-6	0.0012522762811276369	0.0010466392516115814	6.751284189901607E-4	6.744925613797299E-4	0.0	0.0	3.2768056467928885E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012183178409717582	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67.0	1.0	1.0	63.83582028360776	0.16369555723578408	300.16417971639316	4.8415915643632864E-4	69.99951584084366	70.0	3999.9264868768105	3999.982095830817	3.1239804070394474E-4	4.278514478843306E-5	0.033633207733090295	0.021932961127554124	0.0179041691831285	69.99966670482995	3.3329516998158664E-4	64.00283103959629	605.9971689604026	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.99951584085	1000.000484159156	0.0	0.0	1.0	0.0	0.0	0.0	10.30037684172861	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.02456777133044851	0.024576790809188988	8.021026696812943E-6	3.389097958263463E-4	4.841037250277632E-11	0.0032001415519798144	2.2400990863858703	0.002975971327688421	8.801972343800156E-6	0.0012495691974601286	0.001050694819840617	6.851814083083691E-4	6.845592524850457E-4	0.0	0.0	3.3329516998158664E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012360452210074332	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68.0	1.0	1.0	63.8358113374201	0.1636964823739665	300.16418866258084	4.921802059174185E-4	69.99950781979416	70.0	3999.925238646861	3999.9814063291938	3.117298806012054E-4	4.340070852165643E-5	0.03382880106022149	0.0222954805630002	0.018593670806528243	69.99966109018564	3.3890981428710934E-4	61.798389866211664	608.2016101337873	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.9995078198	1000.0004921802055	0.0	0.0	1.0	0.0	0.0	0.0	10.447927841213959	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.02456791090935006	0.024576787364906736	8.021071107012732E-6	3.4452447609517074E-4	5.004141065497905E-11	0.0030899194933105834	2.1629436453174082	0.0029868139245925068	8.980343811448589E-6	0.0012468962170571341	0.0010545448115384776	6.950167493850549E-4	6.944081084325548E-4	0.0	0.0	3.3890981428710934E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01253751340945675	0.0	0.0	0.0	0.0	0.0	0.0	0.0
69.0	1.0	1.0	63.83580252400906	0.16369727469444567	300.1641974759919	5.00201296473716E-4	69.99949979870361	70.0	3999.923993072507	3999.9807070863617	3.110704448717732E-4	4.400284867134411E-5	0.034017987478251896	0.022652023527506795	0.019292913638019906	69.99965547550812	3.4452449180755635E-4	59.669875973042316	610.3301240269567	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.99949979871	1000.0005002012961	0.0	0.0	1.0	0.0	0.0	0.0	10.595301885694163	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.02456803054383264	0.024576783971743486	8.021109009176548E-6	3.501391842156262E-4	5.169947924072635E-11	0.002983493798652116	2.088445659056481	0.0029972813390140747	9.15863757945743E-6	0.0012442581359783443	0.0010581990498502228	7.046375035947412E-4	7.040421829688688E-4	0.0	0.0	3.4452449180755635E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012714362262832993	0.0	0.0	0.0	0.0	0.0	0.0	0.0
70.0	1.0	1.0	63.835793824811674	0.16369795276624763	300.1642061751893	5.08222422063446E-4	69.99949177757802	70.0	3999.922750118511	3999.979998315529	3.1041989684137345E-4	4.4591763148284184E-5	0.0342009932663614	0.023002611988033998	0.020001684470847686	69.99964986080236	3.501391975638814E-4	57.61467420666499	612.385325793334	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999491777584	1000.0005082224218	0.0	0.0	1.0	0.0	0.0	0.0	10.74249918738787	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.024568133022292177	0.02457678062255249	8.021141313182977E-6	3.5575391595850137E-4	5.338457731358016E-11	0.00288073371033325	2.016513597233275	0.003007386724093811	9.336838605324021E-6	0.001241655607465251	0.0010616668801616414	7.140468440407654E-4	7.134646427310409E-4	0.0	0.0	3.5013919756388145E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012890999024865442	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71.0	1.0	1.0	63.83578522386021	0.16369853256229383	300.1642147761408	5.162435774895236E-4	69.99948375642259	70.0	3999.921509749047	3999.9792802266866	3.0977836808149885E-4	4.51676558086376E-5	0.0343780361755191	0.02334727380669985	0.02071977331386119	69.99964424607266	3.5575392727315165E-4	55.63025948704521	614.3697405129537	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.99948375643	1000.0005162435772	0.0	0.0	1.0	0.0	0.0	0.0	10.889519958259218	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.02456822074328372	0.024576777311186182	8.021168801701917E-6	3.61368667685865E-4	5.509670403643188E-11	0.0027815129743522606	1.9470590820465823	0.003017142749179433	9.514932982311526E-6	0.0012390891577441449	0.0010649571944299039	7.232480378991404E-4	7.226787494838438E-4	0.0	0.0	3.5575392727315165E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01306742394991106	0.0	0.0	0.0	0.0	0.0	0.0	0.0
72.0	1.0	1.0	63.835776707419356	0.16369902782235823	300.1642232925816	5.242647582814611E-4	69.9994757352418	70.0	3999.920271927821	3999.9785530265217	3.0914596191414955E-4	4.573073544605393E-5	0.034549325750405945	0.023686042213062787	0.021446973478450485	69.9996386313227	3.6136867725122617E-4	53.714193705151224	616.2858062948476	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999475735247	1000.0005242647579	0.0	0.0	1.0	0.0	0.0	0.0	11.036364410018145	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.02456829577002443	0.02457677403235645	8.0211921479794E-6	3.669834362684003E-4	5.6835858668881625E-11	0.0026857096852575613	1.8799967796802928	0.0030265616205355423	9.69290787808391E-6	0.001236559200045033	0.0010680784542594544	7.322444303896447E-4	7.316878439933819E-4	0.0	0.0	3.6136867725122617E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013243637292021772	0.0	0.0	0.0	0.0	0.0	0.0	0.0
73.0	1.0	1.0	63.83576826367411	0.16369945036527983	300.16423173632677	5.322859605937829E-4	69.9994677140395	70.0	3999.919036618177	3999.97781691835	3.085227565241202E-4	4.628121487731649E-5	0.034715063642083835	0.024018955314148653	0.022183081650114022	69.99963301655562	3.669834443290382E-4	51.86412272742314	618.1358772725756	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999467714046	1000.0005322859603	0.0	0.0	1.0	0.0	0.0	0.0	11.183032754120687	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.02456835987727659	0.02457677078151453	8.021211931136003E-6	3.725982190142959E-4	5.860204055600914E-11	0.002593206136371157	1.81524429545981	0.0030356551008174208	9.870751476345408E-6	0.0012340660470507433	0.001071038712776597	7.410394302350807E-4	7.404953313971899E-4	0.0	0.0	3.669834443290382E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013419639304944823	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74.0	1.0	1.0	63.83575988246134	0.1636998103575252	300.1642401175396	5.403071811186432E-4	69.99945969281896	70.0	3999.917803783191	3999.9770721020545	3.0790880772559677E-4	4.681931011353901E-5	0.03487544391111135	0.024346055639624452	0.022927897946091114	69.99962740177418	3.725982257805838E-4	50.0777735034166	619.9222264965821	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999459692826	1000.0005403071809	0.0	0.0	1.0	0.0	0.0	0.0	11.329525201769282	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.02456841459167594	0.024576767554747615	8.02122864932633E-6	3.7821301360807936E-4	6.03952491183945E-11	0.0025038886751708304	1.752722072619581	0.0030444345274171585	1.0048452921334839E-5	0.0012316099219632699	0.001073845635357122	7.496364964817806E-4	7.491046679431675E-4	0.0	0.0	3.7259822578058387E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013595430242123138	0.0	0.0	0.0	0.0	0.0	0.0	0.0
75.0	1.0	1.0	63.83575155503877	0.16370011654420416	300.1642484449621	5.483284170106617E-4	69.99945167158306	70.0	3999.9165733857576	3999.97631877404	3.0730415142394684E-4	4.734523960963223E-5	0.03503065332092656	0.024667389719696578	0.023681225960368736	69.9996217869807	3.782130192609789E-4	48.3529512730677	621.647048726931	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999451671589	1000.0005483284168	0.0	0.0	1.0	0.0	0.0	0.0	11.475841963913087	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.024568461226421874	0.024576764348689925	8.021242731058789E-6	3.838278180580016E-4	6.221548384325864E-11	0.0024176475636533854	1.6923532945573696	0.0030529108297787746	1.0226002265033633E-5	0.0012291909683508915	0.00107650651926138	7.580391265655148E-4	7.575193489808465E-4	0.0	0.0	3.7821301926097895E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013771010356695703	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76.0	1.0	1.0	63.83574327388637	0.16370037644778704	300.1642567261145	5.563496658222666E-4	69.99944365033426	70.0	3999.9153453886624	3999.975557127203	3.067088058084489E-4	4.7859223585386733E-5	0.0351808716214164	0.024983007693476195	0.02444287279726091	69.9996161721772	3.8382782275317407E-4	46.68753687014753	623.3124631298512	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999443650338	1000.0005563496657	0.0	0.0	1.0	0.0	0.0	0.0	11.621983251248256	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.02456850091111757	0.024576761160446253	8.021254544932678E-6	3.8944263065077714E-4	6.406274427660496E-11	0.0023343768435073768	1.6340637904551636	0.0030610945457686207	1.0403390416954396E-5	0.001226809258919046	0.0010790283122304972	7.662508455169374E-4	7.657428980985307E-4	0.0	0.0	3.838278227531741E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013946379901497906	0.0	0.0	0.0	0.0	0.0	0.0	0.0
77.0	1.0	1.0	63.83573503253549	0.16370059653903996	300.1642649674654	5.64370925448077E-4	69.99943562907464	70.0	3999.9141197546514	3999.9747873509054	3.061227733072757E-4	4.8361483412093375E-5	0.03532627182267298	0.025292962945708913	0.025212649094657234	69.99961055736543	3.8944263452212114E-4	45.07948411859359	624.9205158814051	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999435629079	1000.0005643709253	0.0	0.0	1.0	0.0	0.0	0.0	11.767949274218273	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.02456853461743827	0.024576757987526163	8.021264408013997E-6	3.950574499126531E-4	6.593703001625601E-11	0.0022539742059296797	1.5777819441507757	0.003068995837178118	1.058060909638435E-5	0.0012244648033302246	0.0010814176300963322	7.742751962098574E-4	7.737788573090502E-4	0.0	0.0	3.894426345221212E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014121539129061927	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78.0	1.0	1.0	63.83572682542183	0.16370078238406185	300.164273174579	5.723921940770626E-4	69.999427607806	70.0	3999.9128964464894	3999.9740096309624	3.0554604233217056E-4	4.885224105914204E-5	0.035467020459002255	0.025597311769910192	0.025990369037944005	69.99960494254688	3.9505745307534713E-4	43.526817318518994	626.4731826814798	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.99942760781	1000.0005723921938	0.0	0.0	1.0	0.0	0.0	0.0	11.913740243014235	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.02456856318121093	0.024576754827787404	8.021272593040236E-6	4.0067227457592E-4	6.783834070568825E-11	0.00217634086592595	1.5234386061481646	0.0030766245044277466	1.075765078696478E-5	0.001222157555182634	0.0010836807734562262	7.821157305638748E-4	7.816307781951789E-4	0.0	0.0	3.950574530753472E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01429648829161708	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79.0	1.0	1.0	63.83571864775906	0.16370093877076436	300.1642813522418	5.804134701513905E-4	69.99941958652992	70.0	3999.911675427013	3999.9732241496354	3.049785888368879E-4	4.93317185955128E-5	0.035603277843303666	0.025896113056082717	0.02677585036551638	69.99959932772282	4.0067227712903947E-4	42.02762881881074	627.9723711811879	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999419586535	1000.00058041347	0.0	0.0	1.0	0.0	0.0	0.0	12.059356367575164	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.02456858732140691	0.024576751679387235	8.021279334617877E-6	4.062871035501054E-4	6.976667602857762E-11	0.002101381440940537	1.470967008658376	0.0030839900005339	1.093450869349411E-5	0.0012198874182439224	0.001085823743461839	7.897760016204615E-4	7.893022139333433E-4	0.0	0.0	4.0067227712903947E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014471227641090196	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80.0	1.0	1.0	63.83571049542997	0.16370106981766902	300.1642895045709	5.884347523310263E-4	69.99941156524774	70.0	3999.9104566591786	3999.972431085634	3.044203777105453E-4	4.980013774150546E-5	0.03573519831198102	0.026189428001317835	0.027568914366721996	69.99959371289437	4.062871055788742E-4	40.58007667333464	629.419923326664	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999411565253	1000.0005884347521	0.0	0.0	1.0	0.0	0.0	0.0	12.204797857588304	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.02456860765647939	0.024576748540740538	8.021284834553425E-6	4.119019358971947E-4	7.172203570397831E-11	0.002029003833666732	1.4203026835667123	0.0030911014443939034	1.1111176700848175E-5	0.001217654252024547	0.0010878522567694504	7.972595564184308E-4	7.967967121211562E-4	0.0	0.0	4.062871055788742E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014645757429105963	0.0	0.0	0.0	0.0	0.0	0.0	0.0
81.0	1.0	1.0	63.83570236489301	0.16370117906749365	300.1642976351079	5.964560394632839E-4	69.99940354396061	70.0	3999.9092401061016	3999.971630614128	3.038713640244676E-4	5.025771946644488E-5	0.0358629304605778	0.02647731984170037	0.028369385873005387	69.99958809806247	4.1190193747492175E-4	39.182382377867306	630.8176176221314	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999403543967	1000.0005964560391	0.0	0.0	1.0	0.0	0.0	0.0	12.350064922489421	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.024568624718416632	0.024576745410483807	8.02128926643913E-6	4.1751677081031563E-4	7.37044194820635E-11	0.0019591191188933653	1.3713833832253557	0.003097967633438708	1.128764933491682E-5	0.0012154578767651129	0.0010897717596970405	8.045699296009592E-4	8.041178083405718E-4	0.0	0.0	4.1190193747492175E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014820077906987304	0.0	0.0	0.0	0.0	0.0	0.0	0.0
82.0	1.0	1.0	63.83569425310176	0.16370126956765435	300.1643057468992	6.044773305566327E-4	69.99939552266952	70.0	3999.9080257310957	3999.9708229067583	3.033314941488828E-4	5.070468362845795E-5	0.03598661737035585	0.026759853604045376	0.02917709324295705	69.99958248322795	4.175167720000607E-4	37.83282868497467	632.167171315024	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999395522676	1000.0006044773303	0.0	0.0	1.0	0.0	0.0	0.0	12.49515777146312	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.02456863896483048	0.024576742287444175	8.021292779597568E-6	4.231316075954046E-4	7.571382714036568E-11	0.0018916414342487337	1.3241490039741135	0.0031045970556978684	1.1463921725461298E-5	0.0012132980779031213	0.0010915874416314178	8.11710637692045E-4	8.11269020394199E-4	0.0	0.0	4.175167720000607E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014994189325755743	0.0	0.0	0.0	0.0	0.0	0.0	0.0
83.0	1.0	1.0	63.835686157435696	0.1637013439395129	300.16431384256526	6.124986247581666E-4	69.99938750137531	70.0	3999.9068134977038	3999.9700081316596	3.0280070675387357E-4	5.114124865274331E-5	0.03610639682605541	0.02703709587609702	0.02999186834191132	69.9995768683915	4.23131608451411E-4	36.529757494152385	633.4702425058463	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999387501382	1000.0006124986245	0.0	0.0	1.0	0.0	0.0	0.0	12.640076613443126	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.024568650789354836	0.024576739170612743	8.021295502474757E-6	4.2874644565543365E-4	7.775025848046007E-11	0.0018264878747076194	1.2785415122953336	0.003110997901316886	1.1639989570801593E-5	0.001211174610076739	0.0010933042477265396	8.186851739854417E-4	8.182538431575075E-4	0.0	0.0	4.23131608451411E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01516809193613175	0.0	0.0	0.0	0.0	0.0	0.0	0.0
84.0	1.0	1.0	63.835678075640686	0.1637014044379428	300.16432192436025	6.205199213342229E-4	69.99937948007873	70.0	3999.9056033697293	3999.969186453485	3.022789337072913E-4	5.1567631245053654E-5	0.036222401525088536	0.027309114593914538	0.030813546516682302	69.99957125355374	4.28746446224361E-4	35.27156781463579	634.7284321853629	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999379480087	1000.000620519921	0.0	0.0	1.0	0.0	0.0	0.0	12.784821657112596	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.02456866053059028	0.024576736059121664	8.021297545558874E-6	4.34361284476845E-4	7.981371332504044E-11	0.0017635783907317894	1.2345048735122526	0.0031171780735631226	1.181584910424768E-5	0.0012090872007164213	0.0010949268909321126	8.254970039938713E-4	8.250757439944422E-4	0.0	0.0	4.28746446224361E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015341785988535115	0.0	0.0	0.0	0.0	0.0	0.0	0.0
85.0	1.0	1.0	63.83567000577774	0.16370145300256717	300.1643299942232	6.285412196537117E-4	69.99937145878043	70.0	3999.904395311261	3999.9683580334354	3.0176610088084445E-4	5.198404613738122E-5	0.03633475927842769	0.027575978845258246	0.031641966565976905	69.99956563871517	4.3436128479882946E-4	34.05671379837662	635.9432862016221	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999371458789	1000.0006285412193	0.0	0.0	1.0	0.0	0.0	0.0	12.929393110904421	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.024568668479798196	0.024576732952224428	8.021299003890906E-6	4.399761236178808E-4	8.190419151534285E-11	0.001702835689918831	1.191984982943182	0.0031231451993529885	1.199149706219271E-5	0.0012070355532692312	0.0010964598633895208	8.321495614106232E-4	8.317381586883004E-4	0.0	0.0	4.343612847988295E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015515271733085303	0.0	0.0	0.0	0.0	0.0	0.0	0.0
