time	Cell	UbE	UbE2	Wee1	Cdc25	G2K	R	G1K	IE	PG2	G1R	G2R	PG2R	SPF	MPF	IEB	UbEB	UbE2B	Wee1B	Cdc25B	Rum1Total	Cdc13Total	Cig2Total	mu	Mass	k1	k2prime	k3	k4	k5	k6prime	k7	k7r	k8	k8r	kc	kcr	ki	kir	kp	ku	kur	ku2	kur2	kw	kwr	V2	V2prime	V6	V6prime	V25	V25prime	Vw	Vwprime	Kmc	Kmcr	Kmi	Kmir	Kmp	Kmu	Kmur	Kmu2	Kmur2	Kmw	Kmwr	alpha	beta	Cig1	k2	k6	kwee	k25	G2K_Creation	G1K_Creation	Cdc2Phos	G2R_Creation	PG2R_Creation	Rum1DegInG2R	Rum1Deg	Rum1DegInPG2R	RumDegInG1R	G2K_dissoc	PG2_dissoc	G1K_Dissociation	PG2R_Dissociation	G2R_Dissociation	G1R_Dissociation	G1R_Binding	G2R_Dissociation_UbE	PG2R_Dissociation_UbE	Rum1_Production	Rum1_Deg_SPF	IE_Reaction	UbE_Reaction	UbE2_Reaction	Wee1_Reaction	Cdc25_Reaction
68.0	1.0	1.2190303122323105E-4	0.021710105180204102	0.94722009882218	0.052779901153947616	0.08679152044888078	6.133851404405528E-4	0.03413517697740235	0.006071327111327601	0.16656287304978057	0.006474736605837473	0.03334892464100946	0.025900773436640035	0.1036534583457204	0.09511966410136981	0.9939286728886724	0.9998780969687767	0.9782898948197959	0.052779901177820054	0.9472200988460524	0.06633781982392753	0.31260409157631086	0.04060991358323982	0.00495	0.3430438256385425	0.015	0.05	0.09375	0.1875	0.00175	0.0	100.0	0.1	10.0	0.1	1.0	0.25	0.4	0.1	6.5	0.2	0.1	1.0	0.3	1.0	0.25	0.25	0.0075	7.5	0.0375	0.5	0.025	0.35	0.035	0.1	0.1	0.01	0.01	0.001	0.01	0.01	0.05	0.05	0.1	0.1	0.25	0.05	0.0	0.007529561485071633	0.1995116599072731	0.3333743311289866	0.050070453048125116	0.015	0.00175	0.02059418656271353	0.0019887704318576377	0.007626641784118159	0.006252923370189274	1.1500971383260365E-4	0.004856395019370007	0.0012140131135945263	6.535020896026997E-4	0.0012541453937585036	0.006810365819990076	0.0012950386718320018	0.0016674462320504732	0.0	-4.380935573412768E-4	2.511027785455012E-4	1.9502146610209125E-4	0.09375	0.08787026949779063	-1.085090510512185E-4	-2.107392558985859E-6	-3.2993406612759346E-4	3.2930981518977664E-4	-3.293097894142699E-4
69.0	1.0	1.1950712907323851E-4	0.021336534285820635	0.947815394882519	0.05218461227892046	0.0847910466740454	6.111017144621809E-4	0.030892592515692055	0.005951301807402601	0.18211510473568343	0.005029265484938824	0.02805375898149359	0.02739505888323642	0.10161995003975258	0.09389680191082957	0.9940486981925974	0.9998804928709267	0.9786634657141794	0.05218460511748102	0.9478153877210795	0.06108918506413102	0.32235496927445884	0.03592185800063088	0.00495	0.34474610223419316	0.015	0.05	0.09375	0.1875	0.00175	0.0	100.0	0.1	10.0	0.1	1.0	0.25	0.4	0.1	6.5	0.2	0.1	1.0	0.3	1.0	0.25	0.25	0.0075	7.5	0.0375	0.5	0.025	0.35	0.035	0.1	0.1	0.01	0.01	0.001	0.01	0.01	0.05	0.05	0.1	0.1	0.25	0.05	0.0	0.00752898047880026	0.1967238871079365	0.33356184938799344	0.04978769083248722	0.015	0.00175	0.019215967809632018	0.0023762195012058352	0.008389579385019936	0.005260079809030048	1.1458157146165891E-4	0.005136573540606829	9.429872784260296E-4	6.383901351859295E-4	0.0013711410684496253	0.0060773108825284885	0.0013697529441618211	0.0014026879490746796	0.0	-3.14141385988673E-4	2.112162037286327E-4	2.0625686354747066E-4	0.09375	0.08637384255535674	-1.245438705181276E-4	-2.483789867225184E-6	-3.962792597206194E-4	7.902230853730763E-4	-7.9023087696449E-4
70.0	1.0	1.1703116348976933E-4	0.020947825735561316	0.9486868960950184	0.05131313132586233	0.08291899876702943	6.116204248761217E-4	0.027998878217604994	0.005830062967604293	0.1958595554220871	0.003928538190652736	0.02419888833573073	0.029198534775529642	0.09971169609253504	0.09271197653813379	0.9941699370323958	0.9998829688365102	0.9790521742644387	0.05131310390498156	0.9486868686741377	0.05793758172678923	0.3321759773003769	0.03192741640825773	0.00495	0.34645682598846117	0.015	0.05	0.09375	0.1875	0.00175	0.0	100.0	0.1	10.0	0.1	1.0	0.25	0.4	0.1	6.5	0.2	0.1	1.0	0.3	1.0	0.25	0.25	0.0075	7.5	0.0375	0.5	0.025	0.35	0.035	0.1	0.1	0.01	0.01	0.001	0.01	0.01	0.05	0.05	0.1	0.1	0.25	0.05	0.0	0.007528380057146269	0.19382314955162633	0.3338363722699308	0.04937373737978461	0.015	0.00175	0.018011059487908473	0.0026516064920462427	0.00905931697277756	0.004537291562949512	1.1467882966427282E-4	0.005474725270411808	7.366009107473881E-4	6.242457366762405E-4	0.001474505171041175	0.005426830760048625	0.0014599267387764821	0.0012099444167865366	0.0	-2.2160696115021007E-4	1.821784283518247E-4	2.1981766690198917E-4	0.09375	0.085217305876065	-1.1357464208686108E-4	-2.3072002864412983E-6	-3.6978063486341195E-4	9.084679057839024E-4	-9.084980780851293E-4
71.0	1.0	1.1490133163077212E-4	0.020612024591095388	0.9495653736028546	0.05043465109758099	0.08132474536843776	6.125992446835906E-4	0.02544860023085728	0.005727324026858731	0.20812339583930634	0.0030886441279919736	0.02138557898059426	0.03116010055934628	0.09809306521811739	0.09173091516040308	0.9942726759731413	0.9998850986683693	0.9793879754089047	0.050434626397145355	0.9495653489024191	0.056246922912616105	0.3419938207476846	0.028537244358849252	0.00495	0.3481760388184423	0.015	0.05	0.09375	0.1875	0.00175	0.0	100.0	0.1	10.0	0.1	1.0	0.25	0.4	0.1	6.5	0.2	0.1	1.0	0.3	1.0	0.25	0.25	0.0075	7.5	0.0375	0.5	0.025	0.35	0.035	0.1	0.1	0.01	0.01	0.001	0.01	0.01	0.05	0.05	0.1	0.1	0.25	0.05	0.0	0.007527863572920462	0.19131723351104932	0.3341130926848992	0.04895645927135098	0.015	0.00175	0.016982677635038412	0.0028433898606196038	0.00963361345327967	0.004009796058861424	1.1486235837817323E-4	0.005842518854877427	5.791207739984951E-4	6.122015882360946E-4	0.0015667245302112202	0.004868755792896266	0.0015580050279673141	0.001069278949029713	0.0	-1.5296648000241923E-4	1.6098772099382903E-4	2.3456898592924137E-4	0.09375	0.08433358204059375	-8.938889013992979E-5	-1.8386941473440884E-6	-2.962809690283952E-4	8.238365129436404E-4	-8.238640051967533E-4
72.0	1.0	1.1331537898261605E-4	0.020361615723494167	0.9502997662059921	0.04970029226647041	0.08007409727510614	6.12639881809882E-4	0.023214690939032268	0.005652050545097951	0.2192007503320701	0.0024460596692266433	0.019323802544823614	0.0331607952140513	0.09683780752646771	0.09103413479170964	0.994347949454902	0.9998866846210174	0.9796383842765058	0.0497002337940079	0.9502997077335296	0.055543297309911435	0.35175944536605114	0.02566075060825891	0.00495	0.34990378284923324	0.015	0.05	0.09375	0.1875	0.00175	0.0	100.0	0.1	10.0	0.1	1.0	0.25	0.4	0.1	6.5	0.2	0.1	1.0	0.3	1.0	0.25	0.25	0.0075	7.5	0.0375	0.5	0.025	0.35	0.035	0.1	0.1	0.01	0.01	0.001	0.01	0.01	0.05	0.05	0.1	0.1	0.25	0.05	0.0	0.007527478979403284	0.18944855733657523	0.3343444263548875	0.04860763882657344	0.015	0.00175	0.016117497216675658	0.0029732782945830405	0.010113032656202557	0.0036232129771544275	1.1486997783935287E-4	0.006217649102634618	4.586361879799956E-4	6.027560840330552E-4	0.0016500290403940851	0.004397989707414128	0.001658039760702565	9.661901272411807E-4	0.0	-1.0238351179124767E-4	1.4545951745829945E-4	2.4961718891406814E-4	0.09375	0.08367097152299868	-5.951377437438121E-5	-1.2406117383299223E-6	-2.0213337989646862E-4	6.329011353335412E-4	-6.329668477017963E-4
73.0	1.0	1.1235380874627442E-4	0.02020911474524023	0.9508165199580948	0.04918350376677942	0.07918416078545937	6.109594891283753E-4	0.02126287086690478	0.005607572480270351	0.22934501665982615	0.0019527850818890247	0.017803182549171136	0.03510936645564297	0.09596712933517687	0.09065141161845068	0.9943924275197297	0.9998876461912537	0.9797908852547598	0.0491834800419052	0.9508164962332206	0.05547629357583151	0.36144172645009964	0.023215655948793806	0.00495	0.3516401004149705	0.015	0.05	0.09375	0.1875	0.00175	0.0	100.0	0.1	10.0	0.1	1.0	0.25	0.4	0.1	6.5	0.2	0.1	1.0	0.3	1.0	0.25	0.25	0.0075	7.5	0.0375	0.5	0.025	0.35	0.035	0.1	0.1	0.01	0.01	0.001	0.01	0.01	0.05	0.05	0.1	0.1	0.25	0.05	0.0	0.007527245798620971	0.1883105187863552	0.3345072037867998	0.04836216428922023	0.015	0.00175	0.015396050833931918	0.0030575131871372245	0.010501114775698314	0.003338096727969588	1.1455490421157037E-4	0.006583006210433057	3.6614720285419215E-4	5.960386415896765E-4	0.001726336313087333	0.004004022243834117	0.0017554683227821487	8.901591274585569E-4	0.0	-6.537098096643488E-5	1.3400893104533062E-4	2.642768311454826E-4	0.09375	0.08318826202915838	-2.89924176990336E-5	-6.458050350300303E-7	-1.0256218671916839E-4	3.964710095008678E-4	-3.9649785458975573E-4
74.0	1.0	1.1201053107155906E-4	0.020155754652493092	0.9510892842246594	0.048910723906018756	0.07864465998867429	6.071881796434156E-4	0.019558381180220425	0.005593680085633118	0.2387678034631976	0.0015726001608092066	0.016671430787013095	0.03693875286971359	0.09547264545688927	0.09058305016183417	0.9944063199143669	0.9998879894689284	0.9798442453475069	0.04891071577534056	0.9510892760939812	0.055789971997179305	0.37102264710859856	0.02113098134102963	0.00495	0.35338503405985977	0.015	0.05	0.09375	0.1875	0.00175	0.0	100.0	0.1	10.0	0.1	1.0	0.25	0.4	0.1	6.5	0.2	0.1	1.0	0.3	1.0	0.25	0.25	0.0075	7.5	0.0375	0.5	0.025	0.35	0.035	0.1	0.1	0.01	0.01	0.001	0.01	0.01	0.05	0.05	0.1	0.1	0.25	0.05	0.0	0.007527162553784853	0.1879123190942297	0.3345931245307677	0.04823259385535891	0.015	0.00175	0.014797572023093812	0.003108067715018541	0.010803823507256219	0.0031258932725649552	1.1384778368314043E-4	0.006926016163071298	2.9486253015172624E-4	5.91971139721891E-4	0.0017972440692776421	0.0036752607653041574	0.0018469376434856796	8.335715393506548E-4	0.0	-3.850383742501988E-5	1.254885695380209E-4	2.780439973844209E-4	0.09375	0.08285086463510646	1.0214441071923486E-6	-3.9733053742996294E-8	-4.877439772829617E-6	1.4913059818130736E-4	-1.4913983158452992E-4
75.0	1.0	1.1226202499562606E-4	0.020197417879982766	0.9511172988235054	0.04888270380242967	0.07843119253653834	6.012510964144385E-4	0.01806879827621919	0.005608998996222339	0.24764123711014518	0.001278196672857067	0.015818464562441556	0.03860271431928833	0.0953304539611004	0.0908132543920456	0.9943910010037776	0.9998877379750044	0.9798025821200173	0.048882701176494625	0.9511172961975703	0.05630062665100139	0.3804936085284134	0.019346994949076258	0.00495	0.35513862653922695	0.015	0.05	0.09375	0.1875	0.00175	0.0	100.0	0.1	10.0	0.1	1.0	0.25	0.4	0.1	6.5	0.2	0.1	1.0	0.3	1.0	0.25	0.25	0.0075	7.5	0.0375	0.5	0.025	0.35	0.035	0.1	0.1	0.01	0.01	0.001	0.01	0.01	0.05	0.05	0.1	0.1	0.25	0.05	0.0	0.007527223541061439	0.1882232309293714	0.33460194912940416	0.048219284306154096	0.015	0.00175	0.014302146677127495	0.0031338375943244044	0.01102918510106144	0.0029659621054577917	1.1273458057770722E-4	0.0072380089348665615	2.3966187616070007E-4	5.903691188145537E-4	0.0018640509497130624	0.0034009675905610328	0.0019301357159644166	7.909232281220779E-4	0.0	-1.9180819541025676E-5	1.1906911883785622E-4	2.9057125997301663E-4	0.09375	0.08263030765547665	2.924410795358129E-5	5.342376632371318E-7	8.707231007257232E-5	-9.099274804465207E-5	9.098976479865462E-5
76.0	1.0	1.1306821909444298E-4	0.02032751109666625	0.9509124882368256	0.049087512500428275	0.07851333429448004	5.932580843400206E-4	0.01676501353186419	0.005651496216045314	0.2561016924819755	0.0010489943080916342	0.015164885468361658	0.04007268973957471	0.09550967230154488	0.09131841891857882	0.9943485037839547	0.9998869317809056	0.9796724889033337	0.049087511763174385	0.9509124874995717	0.05687982760036802	0.3898526019843919	0.017814007839955823	0.00495	0.3569009208205594	0.015	0.05	0.09375	0.1875	0.00175	0.0	100.0	0.1	10.0	0.1	1.0	0.25	0.4	0.1	6.5	0.2	0.1	1.0	0.3	1.0	0.25	0.25	0.0075	7.5	0.0375	0.5	0.025	0.35	0.035	0.1	0.1	0.01	0.01	0.001	0.01	0.01	0.05	0.05	0.1	0.1	0.25	0.05	0.0	0.007527419043130402	0.1891940515588719	0.33453743379460005	0.04831656843770343	0.015	0.00175	0.01389169442171587	0.003141378483032922	0.011186170973851915	0.002843416025317811	1.1123589081375386E-4	0.007513629326170258	1.9668643276718142E-4	5.910027677079323E-4	0.0019277847569667485	0.0031718408345326986	0.0020036344869787353	7.582442734180829E-4	0.0	-5.439632690680703E-6	1.1415244766143704E-4	3.0164392785513093E-4	0.09375	0.0825022730923391	5.533063406421013E-5	1.0662048066287753E-6	1.7187424018805242E-4	-3.1572598067398927E-4	3.1572514534891627E-4
77.0	1.0	1.1438597133509315E-4	0.020538753844974923	0.950491856933644	0.04950814315988831	0.078859500280704	5.83440620616524E-4	0.015621386024702038	0.005719029517484705	0.26425442708917957	8.694810616439982E-4	0.014653577253733558	0.041334548497102136	0.0959775681413385	0.09207222163516299	0.9942809704825153	0.9998856140286649	0.9794612461550251	0.04950814306635598	0.9504918568401117	0.057441047433096214	0.3991020531207192	0.016490867086346037	0.00495	0.35867196008456254	0.015	0.05	0.09375	0.1875	0.00175	0.0	100.0	0.1	10.0	0.1	1.0	0.25	0.4	0.1	6.5	0.2	0.1	1.0	0.3	1.0	0.25	0.25	0.0075	7.5	0.0375	0.5	0.025	0.35	0.035	0.1	0.1	0.01	0.01	0.001	0.01	0.01	0.05	0.05	0.1	0.1	0.25	0.05	0.0	0.00752773859804876	0.19077045056812536	0.33440493493409784	0.04851636800094695	0.015	0.00175	0.013550341029766252	0.0031356258531549334	0.011284221844447277	0.002747545735075042	1.0939511636559823E-4	0.0077502278432066505	1.6302769905824968E-4	5.936337040858925E-4	0.0019892382505044786	0.0029800988504310247	0.002066727424855107	7.326788626866779E-4	0.0	4.193405407024688E-6	1.1030829909241945E-4	3.111556761545541E-4	0.09375	0.08244710394256553	7.932867174949287E-5	1.5562752029218627E-6	2.4942152214002533E-4	-5.225165956483785E-4	5.225164902582791E-4
78.0	1.0	1.1617498412900956E-4	0.0208241386279311	0.9498733034383215	0.050126696437656604	0.0794397060285541	5.720804403244002E-4	0.014615538905630984	0.005809612166706558	0.27217849509826064	7.279567105324618E-4	0.01424359355018312	0.0423854061781182	0.09670251550987488	0.09304863078346713	0.9941903878332934	0.999883825015871	0.9791758613720689	0.05012669656167845	0.9498733035623435	0.05792903687915818	0.40824720085511607	0.015343495616163445	0.00495	0.3604517877262073	0.015	0.05	0.09375	0.1875	0.00175	0.0	100.0	0.1	10.0	0.1	1.0	0.25	0.4	0.1	6.5	0.2	0.1	1.0	0.3	1.0	0.25	0.25	0.0075	7.5	0.0375	0.5	0.025	0.35	0.035	0.1	0.1	0.01	0.01	0.001	0.01	0.01	0.05	0.05	0.1	0.1	0.25	0.05	0.0	0.0075281724336512855	0.19290013451093582	0.3342100905830712	0.04881018080788689	0.015	0.00175	0.013264469789930958	0.003120230845387302	0.011332258714452734	0.002670673790659335	1.0726508256082504E-4	0.007947263658397163	1.364918832248366E-4	5.980358050615229E-4	0.0020490066438314174	0.0028193394208460326	0.0021192703089059103	7.12179677509156E-4	0.0	1.0816968273871577E-5	1.0722822832062182E-4	3.190846463792223E-4	0.09375	0.08244809907001596	1.0146945950191555E-4	2.0087166905512644E-6	3.202880384063078E-4	-7.117985150849188E-4	7.117986537014676E-4
79.0	1.0	1.1840052149049246E-4	0.021177417851382416	0.949073464196892	0.0509265356091384	0.08022699638901296	5.594822009330477E-4	0.013728030747250352	0.0059215381048891265	0.2799315312395847	6.155845233776254E-4	0.013905709251930885	0.04323066563302149	0.09765558063780479	0.0942235729509922	0.9940784618951108	0.9998815994785095	0.9788225821486176	0.05092653580310802	0.9490734643908616	0.05831144160926305	0.41729490251355	0.014343615270627977	0.00495	0.362240447355817	0.015	0.05	0.09375	0.1875	0.00175	0.0	100.0	0.1	10.0	0.1	1.0	0.25	0.4	0.1	6.5	0.2	0.1	1.0	0.3	1.0	0.25	0.25	0.0075	7.5	0.0375	0.5	0.025	0.35	0.035	0.1	0.1	0.01	0.01	0.001	0.01	0.01	0.05	0.05	0.1	0.1	0.25	0.05	0.0	0.007528712126461444	0.19553648071594126	0.333958141222021	0.04919010441434074	0.015	0.00175	0.013022597339359098	0.0030979867262041754	0.011338604357545957	0.002607320484737041	1.0490291267494645E-4	0.008105749806191529	1.1542209813330477E-4	6.040059605835402E-4	0.002107523913822382	0.0026843308194775674	0.0021615332816510746	6.952854625965443E-4	0.0	1.5247436231719243E-5	1.0469208187205915E-4	3.254712365863289E-4	0.09375	0.08249226288001683	1.2206797380961976E-4	2.4298570695650314E-6	3.853754848573837E-4	-8.854762680215733E-4	8.854764825659833E-4
80.0	1.0	1.2103461172403146E-4	0.021593322952228492	0.948106703972083	0.051893295815860725	0.08119805307583772	5.459354616517508E-4	0.01294200490324869	0.006053434856086746	0.28755412355268584	5.256776917760957E-4	0.013619180379406811	0.043881419237138605	0.09881126047928418	0.095575759253472	0.9939465651439132	0.9998789653882759	0.9784066770477715	0.051893296027917035	0.9481067041841392	0.05857221276997326	0.42625277624506897	0.013467682595024785	0.00495	0.36403798280011657	0.015	0.05	0.09375	0.1875	0.00175	0.0	100.0	0.1	10.0	0.1	1.0	0.25	0.4	0.1	6.5	0.2	0.1	1.0	0.3	1.0	0.25	0.25	0.0075	7.5	0.0375	0.5	0.025	0.35	0.035	0.1	0.1	0.01	0.01	0.001	0.01	0.01	0.05	0.05	0.1	0.1	0.25	0.05	0.0	0.007529350893343077	0.19864017253100513	0.3336536117512061	0.04964931551253385	0.015	0.00175	0.012815158268721946	0.0030709716211774016	0.011310457395446151	0.002553596321138777	1.0236289905970328E-4	0.008227766106963488	9.856456720801795E-5	6.113686334642773E-4	0.0021650958970559006	0.002570802086878434	0.0021940709618569303	6.809590189703406E-4	0.0	1.8087225037933375E-5	1.0254358795628718E-4	3.303986031343117E-4	0.09375	0.08256888898768602	1.4146838099259734E-4	2.8266070579980977E-6	4.4571625920039604E-4	-0.0010460891705466047	0.0010460894021725037
81.0	1.0	1.2405636248051383E-4	0.022067636815659465	0.9469847250279461	0.05301527476200216	0.08233331991965577	5.317056100074186E-4	0.012242859355310217	0.006204277935276012	0.2950736205827657	4.531636906735513E-4	0.01336938153678799	0.04435228491429403	0.1001477157876216	0.09708700094879405	0.993795722064724	0.9998759436375195	0.9779323631843405	0.05301527497205394	0.9469847252379978	0.05870653575176299	0.4351286069535035	0.012696023045983768	0.00495	0.3658444381033001	0.015	0.05	0.09375	0.1875	0.00175	0.0	100.0	0.1	10.0	0.1	1.0	0.25	0.4	0.1	6.5	0.2	0.1	1.0	0.3	1.0	0.25	0.25	0.0075	7.5	0.0375	0.5	0.025	0.35	0.035	0.1	0.1	0.01	0.01	0.001	0.01	0.01	0.05	0.05	0.1	0.1	0.25	0.05	0.0	0.007530083667901525	0.20217973973685874	0.333300188383803	0.050182255511951025	0.015	0.00175	0.012634251216564347	0.003040770655502854	0.0112540014514763	0.0025067590381477483	9.9694801876391E-5	0.00831605342143013	8.496819200129087E-5	6.199767876511112E-4	0.002221929051178855	0.0024752581180915857	0.0022176142457147013	6.684690768393995E-4	0.0	1.9779600950147387E-5	1.0067256156011144E-4	3.3397641626724066E-4	0.09375	0.08266978368636897	1.6001960579280217E-4	3.2061522112680676E-6	5.023684721177923E-4	-0.00119637198969344	0.0011963722158370715
82.0	1.0	1.2745199849160697E-4	0.02259719116597857	0.9457164921220765	0.05428350767424436	0.08361686566771862	5.170240546234458E-4	0.011617951560698819	0.006373389110474794	0.3025073185156426	3.941829409823145E-4	0.013146081378753215	0.04465968836940984	0.10164671948367546	0.09874223159350075	0.9936266108895252	0.9998725480015084	0.9774028088340214	0.054283507877923465	0.9457164923257556	0.05871697674376881	0.44392995393152423	0.012012134501681133	0.00495	0.3676598575281312	0.015	0.05	0.09375	0.1875	0.00175	0.0	100.0	0.1	10.0	0.1	1.0	0.25	0.4	0.1	6.5	0.2	0.1	1.0	0.3	1.0	0.25	0.25	0.0075	7.5	0.0375	0.5	0.025	0.35	0.035	0.1	0.1	0.01	0.01	0.001	0.01	0.01	0.05	0.05	0.1	0.1	0.25	0.05	0.0	0.007530907109634214	0.2061315390761151	0.3329006950184541	0.05078466614526607	0.015	0.00175	0.012473379518731665	0.003008584954367467	0.011174387200281388	0.002464890258516228	9.694201024189608E-5	0.008373691569264345	7.390930143418397E-5	6.297108481423512E-4	0.0022781545157258346	0.002394826236118601	0.002232984418470492	6.573040689376607E-4	0.0	2.0649310125081484E-5	9.900191771908254E-5	3.3632796465523696E-4	0.09375	0.0827887299298324	1.7806144427544301E-4	3.5752561038410614E-6	5.563664629845005E-4	-0.0013390427143106787	0.001339042930067924
83.0	1.0	1.3121459197754987E-4	0.02317983029898846	0.9443083020051751	0.055691697800351755	0.08503611575824552	5.020835702632176E-4	0.011056340315585804	0.006560426038778183	0.309865018265804	3.4578854135923785E-4	0.01294218971865007	0.04482058591533896	0.10329345175043217	0.10052936667153572	0.9934395739612218	0.9998687854080225	0.9768201697010115	0.055691697994824874	0.9443083021996482	0.058610647745611484	0.45266390965803854	0.011402128856945042	0.00495	0.36948428555701324	0.015	0.05	0.09375	0.1875	0.00175	0.0	100.0	0.1	10.0	0.1	1.0	0.25	0.4	0.1	6.5	0.2	0.1	1.0	0.3	1.0	0.25	0.25	0.0075	7.5	0.0375	0.5	0.025	0.35	0.035	0.1	0.1	0.01	0.01	0.001	0.01	0.01	0.05	0.05	0.1	0.1	0.25	0.05	0.0	0.007531819538554556	0.2104794836062014	0.3324571151316301	0.05145355645516708	0.015	0.00175	0.012327204516164734	0.00297530468825661	0.011075754875523303	0.002426660572246888	9.414066942435329E-5	0.008403859859126055	6.48353515048571E-5	6.404766781507406E-4	0.002333847398888947	0.0023271328001989258	0.002241029295766948	6.471094859325035E-4	0.0	2.0933214061020914E-5	9.747823739460849E-5	3.3758056472661316E-4	0.09375	0.08292090505785706	1.959274820479348E-4	3.940936789842333E-6	6.086998126602766E-4	-0.0014767110925693328	0.0014767112949332223
84.0	1.0	1.3534401225272954E-4	0.023814366319646698	0.9427639043561616	0.05723609545939434	0.08658154510866976	4.870416682653057E-4	0.01054856206455495	0.006765375690142727	0.31715103571602576	3.057216425136065E-4	0.01275284292767528	0.04485154426038318	0.1050762374106098	0.10243909689447106	0.9932346243098573	0.9998646559877473	0.9761856336803533	0.05723609564383836	0.9427639045406057	0.058397150498837376	0.461336968012754	0.010854283707068558	0.00495	0.37131776689308593	0.015	0.05	0.09375	0.1875	0.00175	0.0	100.0	0.1	10.0	0.1	1.0	0.25	0.4	0.1	6.5	0.2	0.1	1.0	0.3	1.0	0.25	0.25	0.0075	7.5	0.0375	0.5	0.025	0.35	0.035	0.1	0.1	0.01	0.01	0.001	0.01	0.01	0.05	0.05	0.1	0.1	0.25	0.05	0.0	0.007532820922971287	0.2152147086603635	0.33197062987219095	0.05218714534321231	0.015	0.00175	0.012191322868370057	0.0029415977243039066	0.010961422526681953	0.002391158048939115	9.132031279974482E-5	0.008409664548821846	5.7322807971301224E-5	6.522032745377699E-4	0.0023890419575836926	0.0022702057115089563	0.002242577213019159	6.376421463837641E-4	0.0	2.0803728405848947E-5	9.606488203295876E-5	3.3785865103218716E-4	0.09375	0.0830628025175137	2.1394321896590907E-4	4.309825645978102E-6	6.603152885063246E-4	-0.0016118621952632	0.0016118623835099655
85.0	1.0	1.3984681308308253E-4	0.024500540205963466	0.9410846199833491	0.05891537984243706	0.08824637382403432	4.7202454560568133E-4	0.01008643713373891	0.006988550198203586	0.3243657160064163	2.7224344840727E-4	0.012574743447031796	0.044768136852566955	0.10698626890778987	0.10446465962435514	0.9930114498017965	0.9998601531869169	0.9754994597940365	0.058915380016650865	0.9410846201575629	0.0580871482936117	0.4699549701300494	0.01035868058214618	0.00495	0.373160346461318	0.015	0.05	0.09375	0.1875	0.00175	0.0	100.0	0.1	10.0	0.1	1.0	0.25	0.4	0.1	6.5	0.2	0.1	1.0	0.3	1.0	0.25	0.25	0.0075	7.5	0.0375	0.5	0.025	0.35	0.035	0.1	0.1	0.01	0.01	0.001	0.01	0.01	0.05	0.05	0.1	0.1	0.25	0.05	0.0	0.007533912852172647	0.22033528128700236	0.33144165529475494	0.0529848054251576	0.015	0.00175	0.012062069864805774	0.0029079711058607087	0.010834044285542316	0.0023577643963184616	8.850460230106524E-5	0.008394025659856304	5.1045646576363126E-5	6.64840489910524E-4	0.0024437430366249227	0.002222397963046029	0.002238406842628348	6.287371723515899E-4	0.0	2.0386114207606802E-5	9.473702126836662E-5	3.3727924160137807E-4	0.09375	0.08321208754009583	2.3243459842531983E-4	4.688682088241011E-6	7.121263880836837E-4	-0.001746873921738723	0.0017468740958787587
86.0	1.0	1.4473635444366243E-4	0.02523899692886725	0.9392694293891435	0.06073057044645107	0.09002629647295732	4.571260420429649E-4	0.009662901560526611	0.0072305909567471575	0.33150654267292745	2.4400943440293832E-4	0.012405683588839915	0.04458457970386725	0.10901734899673535	0.10660162360660369	0.9927694090432528	0.9998552636455563	0.9747610030711328	0.060730570610856516	0.939269429553549	0.057691398769153066	0.4785231024385919	0.00990691099492955	0.00495	0.3750120694096092	0.015	0.05	0.09375	0.1875	0.00175	0.0	100.0	0.1	10.0	0.1	1.0	0.25	0.4	0.1	6.5	0.2	0.1	1.0	0.3	1.0	0.25	0.25	0.0075	7.5	0.0375	0.5	0.025	0.35	0.035	0.1	0.1	0.01	0.01	0.001	0.01	0.01	0.05	0.05	0.1	0.1	0.25	0.05	0.0	0.007535098565952587	0.22584601458167183	0.3308698702575802	0.05384702096206426	0.015	0.00175	0.011936349281407264	0.0028747680997629594	0.010695569405955532	0.002326065672907484	8.571113288305591E-5	0.008359608694475109	4.5751768950550935E-5	6.783570174514032E-4	0.0024979344742986757	0.0021823278067399526	0.0022292289851933624	6.202841794419958E-4	0.0	1.9770696009849353E-5	9.34780486199292E-5	3.359492025902089E-4	0.09375	0.08336678667883016	2.517353253985444E-4	5.0843284601811804E-6	7.650309546443218E-4	-0.0018840569649560407	0.0018840571256746597
