model	status	load_time	simulate_time	repeat
BIOMD0000000087	success	0.3059730529785156	0.007777214050292969	5
BIOMD0000000088	success	0.3860001564025879	0.040558576583862305	1
BIOMD0000000088	success	0.41753149032592773	0.044222354888916016	2
BIOMD0000000088	success	0.4294888973236084	0.04075455665588379	3
BIOMD0000000088	success	0.4642951488494873	0.040390968322753906	4
BIOMD0000000088	success	0.4981861114501953	0.043699026107788086	5
BIOMD0000000089	success	0.16396522521972656	0.01173090934753418	1
BIOMD0000000089	success	0.1882932186126709	0.01176595687866211	2
BIOMD0000000089	success	0.20637130737304688	0.011879205703735352	3
BIOMD0000000089	success	0.23704218864440918	0.01076650619506836	4
BIOMD0000000089	success	0.2630276679992676	0.012087345123291016	5
BIOMD0000000090	success	0.09997153282165527	0.006421327590942383	1
BIOMD0000000090	success	0.11979150772094727	0.005478382110595703	2
BIOMD0000000090	success	0.13953113555908203	0.006409168243408203	3
BIOMD0000000090	success	0.16331815719604492	0.006542682647705078	4
BIOMD0000000090	success	0.1910088062286377	0.006054401397705078	5
BIOMD0000000091	success	0.08443593978881836	0.0038650035858154297	1
BIOMD0000000091	success	0.10392355918884277	0.0038712024688720703	2
BIOMD0000000091	success	0.12504220008850098	0.0039005279541015625	3
BIOMD0000000091	success	0.14552807807922363	0.003914833068847656	4
BIOMD0000000091	success	0.1651322841644287	0.003938198089599609	5
BIOMD0000000092	success	0.03890585899353027	0.0015959739685058594	1
BIOMD0000000092	success	0.06254005432128906	0.0016162395477294922	2
BIOMD0000000092	success	0.08185267448425293	0.001619577407836914	3
BIOMD0000000092	success	0.1006317138671875	0.0016222000122070312	4
BIOMD0000000092	success	0.11997103691101074	0.0015959739685058594	5
BIOMD0000000093	success	0.14676952362060547	0.005780935287475586	1
BIOMD0000000093	success	0.1711111068725586	0.005808830261230469	2
BIOMD0000000093	success	0.19104433059692383	0.005800008773803711	3
BIOMD0000000093	success	0.21568059921264648	0.005210161209106445	4
BIOMD0000000093	success	0.22996115684509277	0.005931854248046875	5
BIOMD0000000094	success	0.15019822120666504	0.005755186080932617	1
BIOMD0000000094	success	0.1712045669555664	0.005126953125	2
BIOMD0000000094	success	0.19194889068603516	0.00579071044921875	3
BIOMD0000000094	success	0.21247649192810059	0.005103349685668945	4
BIOMD0000000094	success	0.24272966384887695	0.005906820297241211	5
BIOMD0000000095	success	0.17036080360412598	0.009941816329956055	1
BIOMD0000000095	success	0.1958167552947998	0.011237144470214844	2
BIOMD0000000095	success	0.2133045196533203	0.009827136993408203	3
BIOMD0000000095	success	0.23207521438598633	0.009780406951904297	4
BIOMD0000000095	success	0.25267791748046875	0.010762691497802734	5
BIOMD0000000096	success	0.17958331108093262	0.015107393264770508	1
BIOMD0000000096	success	0.19656753540039062	0.014954090118408203	2
BIOMD0000000096	success	0.21750378608703613	0.0148468017578125	3
BIOMD0000000096	success	0.2411971092224121	0.014853239059448242	4
BIOMD0000000096	success	0.25913429260253906	0.013796329498291016	5
BIOMD0000000097	success	0.1765894889831543	0.017271757125854492	1
BIOMD0000000097	success	0.20079803466796875	0.01732492446899414	2
BIOMD0000000097	success	0.22296881675720215	0.01708221435546875	3
BIOMD0000000097	success	0.24184751510620117	0.0172884464263916	4
BIOMD0000000097	success	0.25727128982543945	0.015545368194580078	5
BIOMD0000000098	success	0.05271649360656738	0.012501001358032227	1
BIOMD0000000098	success	0.07387018203735352	0.012509822845458984	2
BIOMD0000000098	success	0.08709192276000977	0.010000467300415039	3
BIOMD0000000098	success	0.11162090301513672	0.01148366928100586	4
BIOMD0000000098	success	0.13196182250976562	0.00983428955078125	5
BIOMD0000000099	success	0.06279253959655762	0.003589630126953125	1
BIOMD0000000099	success	0.08420372009277344	0.003572225570678711	2
BIOMD0000000099	success	0.09750819206237793	0.003198862075805664	3
BIOMD0000000099	success	0.12651729583740234	0.003282785415649414	4
BIOMD0000000099	success	0.1404576301574707	0.003581523895263672	5
BIOMD0000000100	success	0.07701992988586426	0.024244070053100586	1
BIOMD0000000100	success	0.0983421802520752	0.026046276092529297	2
BIOMD0000000100	success	0.11043691635131836	0.019663572311401367	3
BIOMD0000000100	success	0.13838982582092285	0.022270917892456055	4
BIOMD0000000100	success	0.1540544033050537	0.022612810134887695	5
