model	status	load_time	simulate_time	repeat
BIOMD0000000087	success	0.20438647270202637	0.001844167709350586	2
BIOMD0000000087	success	0.19913315773010254	0.0018603801727294922	3
BIOMD0000000087	success	0.20451951026916504	0.001953601837158203	4
BIOMD0000000087	success	0.2054452896118164	0.0019593238830566406	5
BIOMD0000000088	success	0.4618072509765625	0.012351751327514648	1
BIOMD0000000088	success	0.4594604969024658	0.01234292984008789	2
BIOMD0000000088	success	0.45416831970214844	0.01079869270324707	3
BIOMD0000000088	success	0.458815336227417	0.012380123138427734	4
BIOMD0000000088	success	0.46343302726745605	0.012350320816040039	5
BIOMD0000000089	success	0.20681333541870117	0.0030431747436523438	1
BIOMD0000000089	success	0.20877552032470703	0.003092050552368164	2
BIOMD0000000089	success	0.20711922645568848	0.0030863285064697266	3
BIOMD0000000089	success	0.2095940113067627	0.0031011104583740234	4
BIOMD0000000089	success	0.20898962020874023	0.0030825138092041016	5
BIOMD0000000090	success	0.13203215599060059	0.00229644775390625	1
BIOMD0000000090	success	0.13386321067810059	0.002299070358276367	2
BIOMD0000000090	success	0.13572025299072266	0.0023064613342285156	3
BIOMD0000000090	success	0.13395428657531738	0.0023131370544433594	4
BIOMD0000000090	success	0.13321256637573242	0.0023162364959716797	5
BIOMD0000000091	success	0.09993910789489746	0.0012698173522949219	1
BIOMD0000000091	success	0.1020207405090332	0.0012695789337158203	2
BIOMD0000000091	success	0.10033249855041504	0.0011382102966308594	3
BIOMD0000000091	success	0.1022484302520752	0.0013020038604736328	4
BIOMD0000000091	success	0.10220050811767578	0.0012664794921875	5
BIOMD0000000092	success	0.04231858253479004	0.00035572052001953125	1
BIOMD0000000092	success	0.04224205017089844	0.00036835670471191406	2
BIOMD0000000092	success	0.04231619834899902	0.00037789344787597656	3
BIOMD0000000092	success	0.042362213134765625	0.0003573894500732422	4
BIOMD0000000092	success	0.04245781898498535	0.0003764629364013672	5
BIOMD0000000093	success	0.16790056228637695	0.0011153221130371094	1
BIOMD0000000093	success	0.16841864585876465	0.0011143684387207031	2
BIOMD0000000093	success	0.16827917098999023	0.0011394023895263672	3
BIOMD0000000093	success	0.16628623008728027	0.0011222362518310547	4
BIOMD0000000093	success	0.16330432891845703	0.0011241436004638672	5
BIOMD0000000094	success	0.16865158081054688	0.0011668205261230469	1
BIOMD0000000094	success	0.1685490608215332	0.0011563301086425781	2
BIOMD0000000094	success	0.16933178901672363	0.0011675357818603516	3
BIOMD0000000094	success	0.16927528381347656	0.0011730194091796875	4
BIOMD0000000094	success	0.16544795036315918	0.001201629638671875	5
BIOMD0000000095	success	0.24450182914733887	0.0021228790283203125	1
BIOMD0000000095	success	0.24748873710632324	0.0021271705627441406	2
BIOMD0000000095	success	0.2443704605102539	0.0018231868743896484	3
BIOMD0000000095	success	0.24691152572631836	0.002131938934326172	4
BIOMD0000000095	success	0.24747824668884277	0.002142667770385742	5
BIOMD0000000096	success	0.24961066246032715	0.003968477249145508	1
BIOMD0000000096	success	0.25511837005615234	0.00399470329284668	2
BIOMD0000000096	success	0.25328755378723145	0.004056453704833984	3
BIOMD0000000096	success	0.2524149417877197	0.00399327278137207	4
BIOMD0000000096	success	0.25679779052734375	0.004001140594482422	5
BIOMD0000000097	success	0.25119566917419434	0.004495382308959961	1
BIOMD0000000097	success	0.2520151138305664	0.004493236541748047	2
BIOMD0000000097	success	0.254305362701416	0.004534721374511719	3
BIOMD0000000097	success	0.25246572494506836	0.0045223236083984375	4
BIOMD0000000097	success	0.24936604499816895	0.003909587860107422	5
BIOMD0000000098	success	0.057172536849975586	0.009157419204711914	1
BIOMD0000000098	success	0.05736732482910156	0.01018667221069336	2
BIOMD0000000098	success	0.05691838264465332	0.008213043212890625	3
BIOMD0000000098	success	0.05550074577331543	0.010251998901367188	4
BIOMD0000000098	success	0.05743288993835449	0.010184764862060547	5
BIOMD0000000099	success	0.07039022445678711	0.0011401176452636719	1
BIOMD0000000099	success	0.07245492935180664	0.0011398792266845703	2
BIOMD0000000099	success	0.07194328308105469	0.0011425018310546875	3
BIOMD0000000099	success	0.07261180877685547	0.0011632442474365234	4
BIOMD0000000099	success	0.07267642021179199	0.0011420249938964844	5
BIOMD0000000100	success	0.0901026725769043	0.021456241607666016	1
BIOMD0000000100	success	0.08959841728210449	0.021354198455810547	2
BIOMD0000000100	success	0.09006953239440918	0.021404266357421875	3
BIOMD0000000100	success	0.0902707576751709	0.02142190933227539	4
BIOMD0000000100	success	0.09005379676818848	0.021334171295166016	5
