Xa	VII	IXa	IIa	Pg	VIIa_TF	VK	FDP	ATIII_Heparin	XF	XII	XI	X	Va	VIIIa	VIIa	Fg	II	IX	XIII	APC	Pk	TFPI	VII_TF	V	Tmod	VIII	PC	PS	Va_Xa	Xa_TFPI	P	XIa	XIIa	F	TF	VKH2	TAT	K	XIIIa	Xa_ATIII_Heparin	IXa_ATIII_Heparin	IXa_VIIIa	IIa_ATIII_Heparin	IIa_Tmod	APC_PS	VIIa_TF_Xa_TFPI	D	CA	VKO	VK_p	C_warf	A_warf	DP
-2.3986445718386322e-27	3.386105435086205	1.3218424918450152e-24	2.7360822999976084e-23	2154.299999999996	-5.972786845435861e-31	1.001019994335677	81.78742857488265	0.0	5.933517083441826e-36	375.0	30.6	94.88770945309095	-2.4784201400576607e-20	-6.497728502594082e-15	-9.148270336163998e-27	8945.499999994796	947.0004981338727	40.01328730819155	70.3	1.8449752912394086e-13	450.0	2.5	0.0	26.7	50.0	0.7000000000000058	22.557695381010948	169.29199143172568	1.4774968368806593e-30	1.0349500326864394e-28	-1.4591511400106468e-12	-5.680873129490468e-24	0.0	-6.248533975944733e-17	0.0	0.03108411867207418	-1.1247655607397034e-23	0.0	-8.083892545605848e-23	0.0	0.0	-1.7221236198214747e-36	0.0	-1.8564944867616558e-23	-1.8464129679245407e-13	2.7789329894941017e-56	2.2052214422571424e-36	0.0	0.10417646706845163	115.48927125139289	0.7480688035169465	0.00018160000330243604	81.78742857488265
1.580636447584023e-26	3.355123115644224	1.5689031114492946e-25	4.852024889755133e-25	2154.300000000018	-3.3262749665835634e-28	1.001034780131573	81.78742857070931	0.0	7.96751073213175e-36	375.0	30.6	94.162648935564	-4.2348104897685875e-22	-1.1102482937737728e-16	8.930830093002092e-28	8945.500000004953	941.8954888961738	39.66658932375915	70.3	-6.458133124832075e-16	450.0	2.5	0.0	26.7	50.0	0.7000000000000002	22.368207779011	168.04941497330339	2.445614583343797e-31	5.2726448923860484e-27	2.8844699205779626e-15	-9.706756628503832e-26	0.0	-5.1599926102292015e-18	0.0	0.031169680354415894	-4.305452585908923e-25	0.0	-1.7517303546284603e-24	0.0	0.0	1.472578535502805e-38	0.0	-3.172142689054068e-25	6.460775947361962e-16	-1.2526950779932233e-54	2.3621224477648097e-36	0.0	0.10381147228961286	115.4893246281861	0.7332673953931629	6.680697596187903e-05	81.7874285707093
-5.457934162893926e-27	3.3290351903255555	-1.0870460125697844e-25	5.589630889041173e-24	2154.3000000000065	-1.1138027057818858e-28	1.0010245314608832	81.787428574502	0.0	7.725023154661908e-36	375.0	30.6	93.4543286582911	-5.0413418075466676e-21	-1.3217060818391837e-15	3.101345575114417e-27	8945.500000000431	936.8582515886142	39.33293769494123	70.3	1.3086260616114122e-13	450.0	2.5	0.0	26.7	50.0	0.7000000000000015	22.191548913592047	166.83318159824623	3.8471460841682533e-31	6.655124861166238e-27	6.269346438913945e-13	-1.1555435135657892e-24	0.0	-1.5879346039018565e-17	0.0	0.031326118950975486	-2.446070252931298e-24	0.0	-1.66486190106126e-23	0.0	0.0	2.297667733770733e-35	0.0	-3.77628599204361e-24	-1.3080779173943558e-13	-3.622902386454343e-54	2.5111830857002036e-36	0.0	0.10340012317107729	115.48937809767624	0.7187519023440472	2.4576943689100682e-05	81.787428574502
1.4698878626906431e-26	3.308006336639661	-2.0766204708448937e-24	-2.3116274813570908e-23	2154.300000000015	3.0500846601057974e-28	1.0009921535972868	81.78742857448196	0.0	7.480691056238061e-36	375.0	30.6	92.76442831121699	2.093850244221185e-20	5.489462330761741e-15	1.7296449288939294e-26	8945.499999998492	931.8969408422694	39.01358867904632	70.3	-9.857022779829793e-13	450.0	2.5	0.0	26.7	50.0	0.6999999999999955	22.02895385590804	165.64598390391185	1.307769736949953e-30	1.308922137154013e-27	-1.3248639946208808e-11	4.7993870925356394e-24	0.0	4.5699670849869336e-17	0.0	0.031539497573439795	9.162772931286773e-24	0.0	6.818378326404787e-23	0.0	0.0	1.6404794532850087e-34	0.0	1.5684271544241038e-23	9.84461371945058e-13	8.274191661543704e-53	2.6103415311030127e-36	0.0	0.10295968193298216	115.48943027421552	0.7045211967147343	9.041403749311577e-06	81.78742857448196
3.175185603895991e-26	3.2920419105803433	2.3472166643322e-25	1.846164383258056e-26	2154.299999999996	2.815937114525918e-27	1.0009407552690182	81.78742857130504	0.0	7.028141616757191e-36	375.0	30.6	92.09420999312312	7.074574360929575e-24	1.8546990827656934e-18	2.9030890149720675e-28	8945.499999996038	927.0179002101248	38.709443411946154	70.3	-2.964456988110402e-17	450.0	2.5	0.0	26.7	50.0	0.7000000000000003	21.881232861443106	164.48985837463374	-9.68243193948944e-31	8.50324158888763e-27	1.1692547128718006e-13	1.621587767482684e-27	0.0	-3.3696805659193594e-18	0.0	0.031798707294919244	-9.667619712783019e-26	0.0	1.5644652920822184e-25	0.0	0.0	1.563620041974809e-37	0.0	5.299306429691599e-27	4.001166444001094e-17	2.225500743002446e-54	2.7045518873314373e-36	0.0	0.10250357911888568	115.48947995067311	0.6905713072637295	3.3260825047362362e-06	81.78742857130504
1.495327695809919e-26	3.2810345694029572	1.1555989292967746e-25	1.963856849020731e-25	2154.299999999997	-2.05741757625063e-27	1.000873425628945	81.78742857136642	0.0	6.686388034602963e-36	375.0	30.6	91.44460447192826	-1.6098245054225543e-22	-4.2205127463435306e-17	6.204440906003549e-29	8945.499999996138	922.2260319120375	38.4211229599287	70.3	-8.409745118814076e-16	450.0	2.5	0.0	26.7	50.0	0.7000000000000004	21.748866213689535	163.36632055838172	-1.729807499985725e-30	4.494456217432512e-27	-7.542203871692852e-15	-3.6899348228521795e-26	0.0	-2.964113390238821e-18	0.0	0.03209490196147411	-5.13907080073927e-26	0.0	-4.352146373062019e-26	0.0	0.0	-1.7222746590180964e-37	0.0	-1.2058610532196462e-25	8.401821618211801e-16	-1.8003017404775326e-52	2.773222928309485e-36	0.0	0.10204217984252238	115.48952610325037	0.6768972870195674	1.223625325049686e-06	81.78742857136642
1.253253195673761e-26	3.274799874576721	8.832987217549607e-26	5.445775814982479e-26	2154.299999999997	1.7831504624249762e-27	1.0007930959005478	81.78742857139011	0.0	6.360598889367018e-36	375.0	30.6	90.81628006844075	-4.7699397475110703e-23	-1.2505237314793295e-17	5.463231859044777e-29	8945.499999996278	917.5250922172552	38.149028184156506	70.3	-2.847134430186761e-16	450.0	2.5	0.0	26.7	50.0	0.7000000000000003	21.63207954725122	162.27647302399077	3.5720999046629967e-31	-2.1319175824136972e-27	2.4089010985842767e-14	-1.093334503924203e-26	0.0	-2.3764439505626914e-18	0.0	0.03242104066435589	3.133454818608626e-26	0.0	3.3154636565901097e-25	0.0	0.0	-1.7358320986550778e-38	0.0	-3.5729885749221896e-26	2.869667501253631e-16	4.180505702350843e-52	2.819522446162476e-36	0.0	0.10158340473435949	115.48956788583412	0.6634938991524635	4.501767055721206e-07	81.78742857139011
1.3594597619164008e-25	3.273103226043919	7.710638054400338e-25	-8.520222859915641e-25	2154.2999999999965	2.3440762494291057e-28	1.0007024602208328	81.78742857143794	0.0	6.050633383661165e-36	375.0	30.6	90.20969752592744	7.529587080337212e-22	1.974049922289177e-16	-3.1335502330667672e-27	8945.499999996322	912.9179268301883	37.89338736462668	70.3	7.559300735131754e-15	450.0	2.5	0.0	26.7	50.0	0.7	21.53090347037734	161.22109136419022	-5.556494762991619e-31	-1.8570186464476882e-26	1.682722581802951e-13	1.7258828812016041e-25	0.0	-1.8819321085502657e-20	0.0	0.03277152040378522	4.38106304286797e-25	0.0	2.996206501612164e-24	0.0	0.0	-6.539226805420406e-38	0.0	5.64014013464563e-25	-7.543900693526246e-15	3.250367875623008e-51	2.846291272607234e-36	0.0	0.10113322971620012	115.48960461807698	0.650355867819645	1.6565458459401442e-07	81.78742857143794
2.9110722251551436e-24	3.27568003860446	1.2985357075532726e-23	-7.631476753482514e-23	2154.299999999978	-2.1348323823024643e-26	1.0006039368875963	81.7874285716159	0.0	5.81897085965438e-36	375.0	30.6	89.62515367142545	6.710183341741129e-20	1.759225265486019e-14	-1.1735144928499626e-25	8945.49999999634	908.406658280266	37.654294039110184	70.3	6.393385434952689e-13	450.0	2.5	0.0	26.7	50.0	0.6999999999999844	21.445220659256428	160.2006926392453	-1.3583034382802025e-29	-8.876276386137974e-25	1.8901177371162792e-11	1.5380644962538815e-23	0.0	1.5915494702085516e-16	0.0	0.03314188222838609	3.039600959881858e-23	0.0	2.2190727153012506e-22	0.0	0.0	2.801489562441481e-35	0.0	5.026354562920848e-23	-6.375891512349688e-13	8.520264841682145e-50	2.8564919982336496e-36	0.0	0.1006960870963952	115.48963577010225	0.6374779691622042	6.09628454674956e-08	81.7874285716159
1.274875035329056e-25	3.2822506665096087	1.3960029590953454e-24	6.115692649382327e-24	2154.2999999999465	6.117681891787956e-29	1.0004996565093915	81.78742857419088	0.0	8.070463205689001e-36	375.0	30.6	89.06281611676577	-5.824251662120307e-21	-1.5269513337063394e-15	-1.694739008882467e-26	8945.499999976226	903.9928349349586	37.4317370229467	70.3	-3.3200161331909234e-14	450.0	2.5	0.0	26.7	50.0	0.7000000000000015	21.374802960045944	159.21558978240833	5.5689360093057426e-30	-1.15760353132133e-25	4.927448137332201e-12	-1.3349970113756199e-24	0.0	-1.2772953192146978e-17	0.0	0.033528576691410274	-2.085885898329587e-24	0.0	-1.6521719286527743e-23	0.0	0.0	4.982280231344957e-35	0.0	-4.3627353312945586e-24	3.36624539439959e-14	7.252774226386965e-50	2.936290533004396e-36	0.0	0.10027518686746965	115.48966094578661	0.6248550634438347	2.2429882375681957e-08	81.78742857419088
-2.602809276956967e-27	3.29253127221017	2.3660383390763456e-25	7.327350181942412e-24	2154.2999999999324	-2.0914958643136883e-28	1.000391467405792	81.78742857242575	0.0	1.9628786891768642e-35	375.0	30.6	88.52275081429306	-6.635935607597465e-21	-1.7397575109387259e-15	-1.8448882450096426e-27	8945.499999967213	899.677549403999	37.22562419640972	70.3	8.0985987929477e-15	450.0	2.5	0.0	26.7	50.0	0.7000000000000016	21.319340543475988	158.26593481028917	3.575406100678471e-29	-2.893718958632342e-27	8.512269838653189e-14	-1.5210459141932354e-24	0.0	-1.5810819280745946e-17	0.0	0.03392877688596342	-2.7227879236399944e-24	0.0	-2.1392933248887948e-23	0.0	0.0	1.405264994867967e-35	0.0	-4.970738281677703e-24	-8.091298977757062e-15	1.117500213672955e-53	3.416938383138404e-36	0.0	0.09987277382653648	115.48967986590458	0.6124821056006403	8.251711371843861e-09	81.78742857242575
1.0017880436538972e-26	3.3062415800020704	1.0426586611906974e-25	1.234201946866213e-26	2154.299999999935	-1.27996609372997e-28	1.0002809515330338	81.78742857117992	0.0	1.8711720327897808e-35	375.0	30.6	88.00494393551767	7.59874544807085e-24	1.9922000548783866e-18	1.1308117419261254e-27	8945.499999968148	895.4615326235778	37.03580134145812	70.3	4.074301629742743e-18	450.0	2.5	0.0	26.7	50.0	0.7000000000000002	21.27846475852407	157.35175313843123	-1.214888139918866e-30	6.762870716562693e-27	1.3905797249196327e-15	1.741734901704921e-27	0.0	-8.676055637992774e-19	0.0	0.03434022942719523	6.077411691822897e-26	0.0	-6.245812528690408e-25	0.0	0.0	-7.955447146292114e-37	0.0	5.691944123222899e-27	-3.887859426267163e-18	-1.0781867167988287e-54	4.004069733309476e-36	0.0	0.09949033334021569	115.48969235192061	0.6003541478486346	3.0353148486633653e-09	81.78742857117992
-2.954731072208497e-26	3.323110250144601	-2.8549913709338335e-25	-4.6113836485905e-25	2154.299999999938	2.0549982460275765e-27	1.000169446159542	81.78742857116356	0.0	1.7804036374624928e-35	375.0	30.6	87.50931919275394	3.905354899618789e-22	1.0238677557983983e-16	-1.4129244635705701e-27	8945.499999969146	891.3452284072346	36.86206700978993	70.3	-1.929047884826395e-16	450.0	2.5	0.0	26.7	50.0	0.7000000000000001	21.25176595726688	156.47297075605178	3.6969439030073064e-30	-7.453249541143606e-27	-4.252836954604308e-14	8.951600000505129e-26	0.0	-6.836076383325224e-21	0.0	0.034761136007259864	2.026088333364701e-25	0.0	7.784062677630376e-25	0.0	0.0	6.170522393346764e-36	0.0	2.9253594772904994e-25	1.888644328099394e-16	-6.652582931987559e-52	4.490869099301705e-36	0.0	0.09912875558690566	115.48969831094425	0.5884663394252808	1.1168873951145034e-09	81.78742857116356
3.3378933335040045e-25	3.34287844999615	2.1791767345270408e-24	5.543020022019909e-24	2154.299999999941	-1.0028532413240933e-26	1.0000580683164104	81.78742857113005	0.0	1.6895290924275716e-35	375.0	30.6	87.03575159171895	-5.024590079920386e-21	-1.3173208115636853e-15	-6.884194984874367e-27	8945.499999970174	887.3288527071614	36.70418428010498	70.3	2.6010324389721694e-15	450.0	2.5	0.0	26.7	50.0	0.7000000000000014	21.23880737871699	155.62943580877226	-1.019003503125101e-29	1.2768311029426279e-27	5.22277803022547e-14	-1.1517037936856229e-24	0.0	-1.2981005528873314e-17	0.0	0.03519005893902244	-2.258013769428187e-24	0.0	-1.69803617958401e-23	0.0	0.0	1.716906463435426e-35	0.0	-3.763737887857901e-24	-2.595526919517254e-15	1.8773014545287237e-49	4.889034876550646e-36	0.0	0.09878846707568867	115.48969772201653	0.5768139252600768	4.1101547515199216e-10	81.78742857113005
1.0617030567694988e-25	3.365302068176147	7.033040242053655e-25	4.159093056181882e-25	2154.299999999944	-4.521551119950417e-28	0.9999477397591445	81.78742857111259	0.0	1.611487033569303e-35	375.0	30.6	86.58407828988639	-3.9245893990452015e-22	-1.0289072362682985e-16	8.927090154774443e-29	8945.499999971187	883.4124404638458	36.56188999851352	70.3	1.6318661938495433e-16	450.0	2.5	0.0	26.7	50.0	0.7000000000000002	21.239135867381076	154.82093564554106	-1.0780536614361489e-30	-6.824426176630479e-27	-2.6669867975121754e-14	-8.995688060959287e-26	0.0	-1.8687415003681824e-18	0.0	0.035625846226319875	-1.729689832202148e-25	0.0	-1.497268662689676e-24	0.0	0.0	-8.735356493651105e-36	0.0	-2.9397673401848846e-25	-1.6551757225953798e-16	2.5851875287438007e-50	5.2076856660820594e-36	0.0	0.09846953541753867	115.48969062389389	0.5653922443105244	1.5138860699332875e-10	81.78742857111259
4.820438085181905e-30	3.385397227125703	3.822531731847763e-29	1.6791452850162592e-32	2154.2999999999456	-2.696956011125389e-32	0.9998832606552754	81.78742857116916	0.0	1.5328939144616826e-35	375.0	30.6	86.14132908257857	6.062899197232358e-27	1.589514981753317e-21	-1.4982780757222593e-31	8945.499999972106	879.5389683290812	36.42435054480363	70.3	-1.0257732915767938e-19	450.0	2.5	0.0	26.7	50.0	0.7000000000000001	21.24017643837267	154.02704162678077	-2.1436825727425913e-32	-3.560643611639732e-31	-2.4753087973995023e-18	1.3896982429634964e-30	0.0	-9.55317332545696e-19	0.0	0.03499021136899565	-8.775735979853362e-27	0.0	-1.6461351357230907e-25	0.0	0.0	-5.913310363403008e-45	0.0	4.54149752602715e-30	1.0235961893591211e-19	3.639427018738159e-59	5.459710032296837e-36	0.0	0.09920134640045523	115.48967793114967	0.8041229447001925	1.4715177674709252	81.78742857116917
-1.8811014408429485e-31	3.3907707411131267	-1.4838121791525781e-30	-2.0217095597620222e-32	2154.2999999999456	1.0251499936095367e-34	0.9999106543910843	81.78742857117918	0.0	1.4581338036380793e-35	375.0	30.6	85.67241430938186	-2.6614330003617017e-28	-6.97757818663964e-23	-1.4372442508864042e-32	8945.499999972979	875.5520970580502	36.26266996297182	70.3	-5.745011959332563e-26	450.0	2.5	0.0	26.7	50.0	0.7000000000000001	21.20905869285583	153.19235935725948	-3.4222522911320343e-37	-9.03799075421928e-32	-4.913381937320905e-20	-6.10036328172814e-32	0.0	-9.08731418858734e-19	0.0	0.033676557734378276	-7.185895738395304e-27	0.0	-8.257145046949458e-26	0.0	0.0	-1.8689205095441957e-48	0.0	-1.993582771805531e-31	5.0423802248774247e-26	3.048389592365938e-60	5.6512901748135673e-36	0.0	0.10052380835338529	115.48966424173206	0.8801429607154869	0.5413411354029303	81.78742857117918
4.542788492074686e-28	3.380831632911991	3.610219432164488e-27	4.930481380352793e-29	2154.2999999999456	2.3571455260955839e-29	1.0000018416451233	81.78742857118714	0.0	1.3870197824606322e-35	375.0	30.6	85.17140800267761	2.699034105669326e-25	7.076119047743419e-20	1.8522325789236094e-29	8945.499999973837	871.4243624289364	36.07228969061775	70.3	1.5211742940580363e-26	450.0	2.5	0.0	26.7	50.0	0.7000000000000001	21.14139101558257	152.30745827489434	-5.711745739302597e-41	1.0135655885138515e-28	-4.6555363908266115e-20	6.186550084904978e-29	0.0	-8.61540583414838e-19	0.0	0.03243940623646373	-5.3520446344285676e-27	0.0	-3.775291106529997e-26	0.0	0.0	-7.853500028142323e-46	0.0	2.021748393759807e-28	-1.4022843532782754e-26	-1.011393925459281e-57	5.7899563397852115e-36	0.0	0.10168961529851682	115.48965419598424	0.896538797887405	0.19914827508505475	81.78742857118714
