(DIN) intramitochondrial diphospyridine nucleotide	(XI) low energy intermediate in oxidative phosphorylation	(TP1) adenosine triphosphate in store 1 (cytoplasm)	(DPN) extramitochondrial diphospyridine nucleotide	(ADP) adenosine diphosphate	(PID) inorganic phosphate	(DHA) dihydroxacetone phosphate	(PGA) 3 phosphoglycerate	(ETZ) phosphofructokinase	(ENG) hexokinase-glucose intermediate	(DPH) extramitochondrial reduced diphospyridine nucleotide	(MOB) acyl enzyme intermediate of glyceraldehyde 3-phoshphate dehydrogenase	(GLP) glucose 6-phosphate	(PYR) pyruvate	(TP2) adenosine triphosphate in store 2 (mitochondria)	(XSI) high energy intermediate in oxidative phosphorylation	(GPP) hexose diphosphate	(OXY) oxygen	(LAC) lactate	(AGP) alpha-glycerophosphate	(GLU) glucose	(DGA) 1,3 diphosphoglycerate	(ENZ) hexokinase	(XSP) phosphorylated intermediate in oxidative phosphorylation	(ETG) phosphofructokinase intermediate	(PUE) enzyme concerned in ATP utilization	(PPP) enzyme intermediate concerned in ATP utilization	(DIH) intramitochondrial reduced diphospyridine nucleotide	(MOD) glyceraldehyde 3-phoshphate dehydrogenase-DPN complex	(GAP) glyceraldehyde 3-phosphate	(MOX) glyceraldehyde 3-phoshphate dehydrogenase	Values[relative GLU]	Values[relative ENZ]	Values[relative ENG]	Values[relative TP1]	Values[relative ADP]	Values[relative GLP]	Values[relative ETZ]	Values[relative ETG]	Values[relative GPP]	Values[relative GAP]	Values[relative DHA]	Values[relative DPN]	Values[relative DPH]	Values[relative PID]	Values[relative DGA]	Values[relative PGA]	Values[relative PYR]	Values[relative LAC]	Values[relative DIN]	Values[relative DIH]	Values[relative XI]	Values[relative XSI]	Values[relative OXY]	Values[relative XSP]	Values[relative TP2]	Values[relative DBP]	Values[relative PUE]	Values[relative PPP]	Values[relative AGP]	Values[relative MOD]	Values[relative MOB]	Values[relative MOX]
3.070251589412196e-05	4.464927518073324e-05	0.0001146640320077196	0.00019331460067008646	0.00010401841388544331	0.0037639119100820947	3.121724421574989e-05	9.502874674637472e-06	7.365838434611814e-06	8.8027806838761e-06	1.6841735322960335e-05	4.638756507958158e-06	4.136170375653087e-05	0.000869311118815326	0.0008818594044948502	7.659119254542155e-06	7.401862181996411e-05	0.0003809299568952924	0.0011140670316387062	2.3734098598518236e-06	0.0028395920780986423	6.170513382245841e-06	1.1972193161238923e-06	7.691605564724624e-06	2.634161565388168e-06	2.5418503880142786e-06	4.5814961198572414e-07	2.9297484105877958e-05	3.984366400695331e-05	3.084772540857829e-07	5.51757948508856e-06	0.9465306926995473	0.1173744427572443	0.8630177141054999	0.07644268800514638	0.10401841388544329	0.04136170375653086	0.7365838434611812	0.2634161565388168	0.07401862181996412	0.0015423862704289143	0.024013264781346067	0.7732584026803457	0.08420867661480165	0.7527823820164189	0.030852566911229205	0.04751437337318735	0.434655559407663	0.9283891930322553	0.438607369916028	0.41853548722682793	0.7441545863455539	0.12765198757570254	0.7618599137905847	0.12819342607874373	0.5879062696632333	0.0	0.8306700614425746	1.4972209542017127e-07	0.0018256998921937105	0.796873280139066	0.04638756507958157	0.1103515897017712
3.216786067506566e-05	4.532723252937183e-05	0.00010439884839838736	0.0001931515202487604	0.00010268664388310575	0.003746280424714973	3.768003905480421e-05	1.0895965256235654e-05	7.280105553699207e-06	8.896277535737303e-06	1.7883042850173796e-05	4.9896302552253775e-06	3.923500061737417e-05	0.0008686529461067042	0.0008934938997112124	7.3475077803835766e-06	7.811741615025768e-05	0.0003772777776060512	0.0011194638100304676	3.5268632562277144e-06	0.0028298245089393025	6.7327740585172075e-06	1.1037224642626915e-06	7.325259690244623e-06	2.719894446300769e-06	2.5793919927065817e-06	4.206080072934216e-07	2.7832139324934294e-05	3.896543690106599e-05	3.3318617416573383e-07	6.044932843708665e-06	0.9432748363131008	0.10820808473163641	0.8721840721311078	0.06959923226559156	0.10268664388310575	0.039235000617374165	0.7280105553699205	0.2719894446300769	0.07811741615025766	0.0016659308708286689	0.02898464542677247	0.7726060809950416	0.08941521425086897	0.7492560849429946	0.03366387029258604	0.054479826281178256	0.43432647305335204	0.9328865083587229	0.4595408667866521	0.39760199035620414	0.7554538754895302	0.12245846300639292	0.7545555552121023	0.12208766150407703	0.5956625998074748	0.0	0.8429385597080332	1.3745359715471293e-07	0.00271297173555978	0.7793087380213197	0.04989630255225377	0.12089865687417328
3.338218526614061e-05	4.5809767829211604e-05	9.657628661106311e-05	0.00019309774293521195	9.957847346194532e-05	0.003728649727034118	4.4219604411018296e-05	1.2160460707199155e-05	7.229833334899924e-06	8.968919889696679e-06	1.863283473002993e-05	5.267146161227798e-06	3.712225814238009e-05	0.0008681524950999751	0.0009044542431467095	7.059468297814144e-06	8.116878933906948e-05	0.00037378517489416524	0.00112523401721925	4.959623241543489e-06	0.0028207906383111965	7.304196043249612e-06	1.0310801103033166e-06	7.130763872974274e-06	2.77016666510005e-06	2.6090032197192854e-06	3.909967802807184e-07	2.661781473385935e-05	3.826942233475833e-05	3.5275246174078305e-07	6.463431504013914e-06	0.9402635461037322	0.10108628532385457	0.8793058715388901	0.06438419107404206	0.0995784734619453	0.03712225814238009	0.7229833334899923	0.27701666651000495	0.08116878933906947	0.0017637623087039152	0.03401508031616792	0.7723909717408477	0.09316417365014965	0.7457299454068236	0.036520980216248056	0.060802303535995764	0.43407624754998747	0.9376950143493751	0.4768883609448657	0.3802544961979906	0.7634961304868599	0.11765780496356903	0.7475703497883305	0.11884606454957121	0.6029694954311396	0.0	0.8526154312808121	1.277767255819341e-07	0.003815094801187299	0.7653884466951665	0.05267146161227797	0.12926863008027825
3.437812078168804e-05	4.612786641336697e-05	9.064828089959883e-05	0.00019314249109062676	9.516259503749197e-05	0.0037110963888796664	5.074587121535674e-05	1.3350148511365936e-05	7.209629509540184e-06	9.024629631444725e-06	1.9122036156752757e-05	5.48099252822493e-06	3.510927153427711e-05	0.0008677574490785034	0.0009148211508493185	6.800439355150136e-06	8.334008661239519e-05	0.00037043557185468054	0.0011312563003353744	6.665470434374971e-06	0.0028123243000816966	7.902339632127457e-06	9.753703685552696e-07	7.071694231482912e-06	2.79037049045979e-06	2.6320267864107796e-06	3.679732135892235e-07	2.5621879218311912e-05	3.773547275262063e-05	3.675347232325382e-07	6.78353471915449e-06	0.9374414333605655	0.09562454593679111	0.8847676109259532	0.06043218726639922	0.09516259503749196	0.035109271534277106	0.7209629509540183	0.279037049045979	0.08334008661239517	0.0018376736161626907	0.03903528555027442	0.7725699643625069	0.09561018078376377	0.7422192777759332	0.03951169816063728	0.06675074255682968	0.43387872453925164	0.9427135836128119	0.4911160111669719	0.3660268459758844	0.768797773556116	0.11334065591916889	0.7408711437093609	0.11786157052471516	0.609880767232879	0.0	0.8601394726832613	1.202526841794848e-07	0.005127284949519208	0.7547094550524126	0.05480992528224929	0.1356706943830898
3.518575573233915e-05	4.630300280964625e-05	8.615286017578178e-05	0.0001932676616887006	8.983237833188142e-05	0.003693674654641868	5.719445712600315e-05	1.4508977172349056e-05	7.212935342091295e-06	9.067084895199389e-06	1.9391071611692722e-05	5.640770671932755e-06	3.324509486305927e-05	0.0008674290788236476	0.0009246645537973489	6.570956921717659e-06	8.478391127019296e-05	0.0003672128163374303	0.00113742534797504	8.628560976015055e-06	0.0028042938262116276	8.540448937222725e-06	9.329151048006034e-07	7.12604026863609e-06	2.7870646579086834e-06	2.6497923050135012e-06	3.502076949865018e-07	2.481424426766082e-05	3.734126669960682e-05	3.7803753927303496e-07	7.017962628460499e-06	0.9347646087372091	0.09146226517652974	0.8889298916862145	0.057435240117187855	0.08983237833188142	0.033245094863059266	0.7212935342091293	0.27870646579086833	0.08478391127019295	0.0018901876963651745	0.04399573625077165	0.7730706467548023	0.09695535805846359	0.7387349309283736	0.042702244686113625	0.07254488586174528	0.4337145394118237	0.9478544566458666	0.5026536533191306	0.3544892038237259	0.771716713494104	0.10951594869529428	0.7344256326748604	0.11876733781060148	0.6164430358648991	0.0	0.8659451977168303	1.144469591459156e-07	0.006637354596934657	0.7468253339921361	0.056407706719327544	0.14035925256920995
3.583182662600446e-05	4.635014558276183e-05	8.271077669999521e-05	0.00019345275080862666	8.390917520055522e-05	0.0036764230123513403	6.352151327893146e-05	1.5669878713366032e-05	7.232870868385889e-06	9.09953595132456e-06	1.948240266113331e-05	5.755314948979053e-06	3.155326818798251e-05	0.0008671375830088944	0.0009340435626218134	6.369046750920761e-06	8.563334862387677e-05	0.000364102194320314	0.0011436542803977773	1.0826820333764215e-05	0.002796598384492512	9.229951560239478e-06	9.004640486754329e-07	7.28080766631741e-06	2.767129131614089e-06	2.66351452236524e-06	3.364854776347621e-07	2.4168173373995505e-05	3.706484653024024e-05	3.8483022002361723e-07	7.179838520780783e-06	0.932199461497504	0.08828078908582675	0.8921113677769177	0.055140517799996805	0.08390917520055521	0.0315532681879825	0.7232870868385888	0.27671291316140884	0.08563334862387677	0.001924151100118086	0.04886270252225497	0.7738110032345066	0.09741201330566653	0.7352846024702681	0.046149757801197386	0.07834939356683016	0.43356879150444716	0.9530452336648143	0.5118832375143493	0.34525961962850715	0.7725024263793636	0.10615077918201267	0.728204388640628	0.12134679443862346	0.6226957084145421	0.0	0.8704295824723006	1.0996257439044511e-07	0.00832832333366478	0.7412969306048047	0.057553149489790525	0.14359677041561564
3.6339516643744956e-05	4.627958048504655e-05	8.001566541811611e-05	0.00019367811639782925	7.765161662296319e-05	0.003659368777072677	6.969874116716686e-05	1.6856783451050446e-05	7.262953434768132e-06	9.124751621400557e-06	1.9435863960000946e-05	5.832409271888241e-06	3.0039645984603498e-05	0.0008668575691371055	0.000943006968441873	6.1915411780466715e-06	8.600134520113243e-05	0.0003610908706810557	0.0011498743894672678	1.3234919589650082e-05	0.002789163549870821	9.981618520809075e-06	8.752483785994378e-07	7.528878336906772e-06	2.737046565231847e-06	2.6742504829538503e-06	3.257495170461523e-07	2.3660483356255022e-05	3.6886019642169997e-05	3.88487739901075e-07	7.281571085941845e-06	0.9297211832902736	0.08580866456857232	0.8945834922941722	0.053343776945410745	0.07765161662296317	0.030039645984603493	0.726295343476813	0.27370465652318465	0.08600134520113241	0.0019424386995053747	0.05361441628243604	0.774712465591317	0.0971793198000047	0.7318737554145354	0.04990809260404538	0.08428391725525222	0.43342878456855266	0.9582286578893898	0.5191359520534992	0.33800690508935743	0.7713263414174423	0.1031923529674445	0.7221817413621113	0.12548130561511284	0.628671312294582	0.0	0.8739380663247877	1.0645409053795825e-07	0.010180707376653908	0.7377203928433997	0.0583240927188824	0.14563142171883686
3.6728574605517564e-05	4.609809894034596e-05	7.782292612081369e-05	0.0001939267525824203	7.126591118671931e-05	0.0036425313863648607	7.570914462840443e-05	1.8086897894310376e-05	7.297593897158694e-06	9.14503194882453e-06	1.9286248731010016e-05	5.8787289084350475e-06	2.8697912090028216e-05	0.000866565282765619	0.0009515940530570075	6.034808336369526e-06	8.598205780235084e-05	0.00035816801529444406	0.0011560333438410298	1.5826567179401895e-05	0.002781936880248156	1.0806053817039974e-05	8.549680511754619e-07	7.867092723284498e-06	2.702406102841284e-06	2.6828903645419808e-06	3.1710963545802254e-07	2.3271425394482428e-05	3.6786998686569955e-05	3.8955205636811383e-07	7.334272404995064e-06	0.927312293416052	0.08382039717406488	0.8965717596886793	0.05188195074720912	0.0712659111867193	0.028697912090028213	0.7297593897158692	0.2702406102841284	0.08598205780235084	0.001947760281840569	0.058237803560311094	0.775707010329681	0.09643124365505006	0.728506277272972	0.05403026908519986	0.09043448947155186	0.4332826413828095	0.9633611198675249	0.5246939229359651	0.33244893420689176	0.7683016490057658	0.10058013893949207	0.716336030588888	0.1311182120547416	0.6343960353713383	0.0	0.8767615570398629	1.0363059982288318e-07	0.012174282445693763	0.7357399737313991	0.058787289084350464	0.14668544809990128
3.70155897425925e-05	4.5809849190937676e-05	7.593951303020357e-05	0.00019418496934054004	6.491508480714874e-05	0.0036259248091804154	8.154366879515611e-05	1.9372405994537082e-05	7.332348670406271e-06	9.162249492872298e-06	1.906245413924737e-05	5.899892273971188e-06	2.751360757967024e-05	0.0008662374936123845	0.0009598355675825383	5.895151915620697e-06	8.565288527682316e-05	0.000355324760536131	0.00116209270500273	1.8576090299152344e-05	0.00277488384722674	1.1713840127189697e-05	8.377505071276941e-07	8.294998893441627e-06	2.667651329593706e-06	2.690165419892077e-06	3.098345801079264e-07	2.2984410257407492e-05	3.6752576520212785e-05	3.885096531821468e-07	7.347531205816094e-06	0.9249612824089131	0.08213240265957784	0.8982597542031663	0.0506263420201357	0.06491508480714873	0.027513607579670238	0.7332348670406269	0.2667651329593706	0.08565288527682316	0.0019425482659107339	0.062725899073197	0.7767398773621601	0.09531227069623685	0.725184961836083	0.05856920063594848	0.0968620299726854	0.4331187468061923	0.9684105875022749	0.5287941391798928	0.3283487179629641	0.7634974865156278	0.0982525319270116	0.7106495210722619	0.1382499815573604	0.6398903783883588	0.0	0.8791390261085218	1.0125313075422431e-07	0.014289300230117189	0.7350515304042556	0.05899892273971187	0.14695062411632187
3.7214329657734785e-05	4.5417014847488143e-05	7.42153311213175e-05	0.0001944423818607523	5.872653569002521e-05	0.003609559330688165	8.719865915307315e-05	2.0721541030171168e-05	7.363962222162113e-06	9.177899051071368e-06	1.8787571117270333e-05	5.900554838315405e-06	2.6467203164073814e-05	0.0008658515043336618	0.000967754796353239	5.769024342836958e-06	8.507655434890312e-05	0.0003525540728314142	0.0011680253073242455	2.1459405248173664e-05	0.002767984241256874	1.2715476785584749e-05	8.221009489286243e-07	8.813960809674884e-06	2.636037777837865e-06	2.6966631645832895e-06	3.033368354167144e-07	2.2785670342265206e-05	3.677004702197755e-05	3.8578071156107096e-07	7.3293981397071164e-06	0.9226614137522914	0.08059813224790432	0.8997940246148399	0.04947688741421166	0.0587265356900252	0.026467203164073812	0.7363962222162111	0.26360377778378646	0.08507655434890311	0.0019289035578053547	0.06707589165621011	0.7777695274430091	0.09393785558635166	0.7219118661376328	0.06357738392792374	0.10360770515085582	0.4329257521668308	0.9733544227702047	0.5316332808247825	0.3255095763180743	0.7569502474581357	0.09615040571394928	0.7051081456628284	0.1468993468279147	0.6451698642354926	0.0	0.8812624720860424	9.912968477670405e-08	0.016507234806287432	0.735400940439551	0.05900554838315405	0.14658796279414232
3.733609121939585e-05	4.492041380537751e-05	7.253625256881331e-05	0.00019469153273440594	5.279793079190706e-05	0.003593442894763463	9.267399165091931e-05	2.213919132289094e-05	7.390263613544035e-06	9.193146168440946e-06	1.8479461265263937e-05	5.884511610285066e-06	2.5536512270970954e-05	0.0008653857806368256	0.0009753686611182115	5.653135016409615e-06	8.43030395441514e-05	0.00034985058422905323	0.0011738128142144027	2.44545177447978e-05	0.0027612290562342707	1.3821164302174237e-05	8.068538315590462e-07	9.426451178212865e-06	2.609736386455944e-06	2.7028444789334747e-06	2.971555210665287e-07	2.2663908780604145e-05	3.682900600033029e-05	3.8171617125643556e-07	7.286482389384718e-06	0.9204096854114235	0.07910331681951431	0.90128884004323	0.04835750171254221	0.052797930791907054	0.02553651227097095	0.7390263613544034	0.26097363864559436	0.0843030395441514	0.0019085808562821775	0.07128768588532254	0.7787661309376237	0.09239730632631966	0.7186885789526926	0.06910582151087118	0.1106959566144547	0.43269289031841274	0.9781773451786688	0.5333727317056549	0.32377012543720196	0.7486735634229582	0.09421891694016024	0.6997011684581064	0.15710751963688105	0.6502457740788076	0.0	0.8832825094553839	9.710964740736233e-08	0.018811167495998305	0.7365801200066057	0.05884511610285065	0.14572964778769434
3.73900390701089e-05	4.432006805332204e-05	7.08184919027897e-05	0.0001949273685860667	4.7201725885710675e-05	0.0035775821280463593	9.797171856232095e-05	2.362722340266555e-05	7.409984486064541e-06	9.208870731789577e-06	1.815152476615712e-05	5.854795998059371e-06	2.4698592630608693e-05	0.000864820843812967	0.0009826888423012995	5.54450114906413e-06	8.337130185559408e-05	0.0003472104085840054	0.0011794435937980713	2.7541690097622587e-05	0.0027546178106081357	1.5040463563618357e-05	7.911292682104135e-07	1.0135430797613814e-05	2.590015513935439e-06	2.7090600898012313e-06	2.9093991019877293e-07	2.260996092989108e-05	3.692110664777643e-05	3.7659999809630533e-07	7.2240973541642655e-06	0.9182059368693786	0.07756169296180523	0.9028304639009389	0.04721232793519312	0.047201725885710664	0.02469859263060869	0.740998448606454	0.25900155139354386	0.08337130185559408	0.0018829999904815267	0.07536286043255457	0.7797094743442667	0.09075762383078557	0.7155164256092718	0.07520231781809178	0.11813611701332773	0.43241042190648343	0.9828696614983927	0.5341434152872699	0.3229994418555868	0.7386678008887005	0.09240835248440214	0.6944208171680107	0.16892384662689686	0.6551258948675329	0.0	0.8853137548370036	9.507840202574279e-08	0.02118591545970968	0.7384221329555286	0.0585479599805937	0.1444819470832853
3.738352077618908e-05	4.3615764981455e-05	6.900400799991215e-05	0.0001951467042283844	4.1988656174095276e-05	0.00356198312456003	0.00010309510090809574	2.5184675561782684e-05	7.422553604234028e-06	9.225704997321056e-06	1.7813491273063083e-05	5.813773562882346e-06	2.393121017634163e-05	0.0008641401914322046	0.000989722901308106	5.440468885985099e-06	8.231089930832436e-05	0.0003446309545577808	0.0011849109548151416	3.070338878023752e-05	0.002748156249433921	1.638185832992553e-05	7.742950026789374e-07	1.09437661325599e-05	2.5774463957659536e-06	2.715565482115125e-06	2.8443451788487895e-07	2.2616479223810918e-05	3.7039804498552766e-05	3.706548198950946e-07	7.146421938564968e-06	0.9160520831446403	0.07591127477244483	0.9044808820902995	0.04600267199994144	0.041988656174095265	0.023931210176341627	0.7422553604234027	0.2577446395765953	0.08231089930832436	0.0018532740994754728	0.07930392377545825	0.7805868169135375	0.0890674563653154	0.712396624912006	0.08190929164962764	0.12592337780891338	0.4320700957161022	0.9874257956792846	0.534050296802701	0.3230925603401559	0.7269294163575832	0.09067448143308496	0.6892619091155615	0.1823961022093316	0.6598152675387373	0.0	0.8874397000376225	9.295245682512382e-08	0.023617991369413477	0.7407960899710552	0.05813773562882346	0.14292843877129935
3.732235537554284e-05	4.280760575924699e-05	6.705661932439634e-05	0.00019534774295677044	3.719053176509552e-05	0.0035466520371115924	0.00010804793040813142	2.6807936594203062e-05	7.427904428480622e-06	9.244066826420813e-06	1.7472151834939375e-05	5.763232785464893e-06	2.3213912946400118e-05	0.0008633310933729117	0.000996475383026839	5.338720176986909e-06	8.114351920196792e-05	0.0003421107409108006	0.0011902117289305165	3.392409930983438e-05	0.0027418543757357326	1.7852262463782e-05	7.559331735791781e-07	1.185367406376611e-05	2.5720955715193587e-06	2.7225341163319084e-06	2.7746588366809555e-07	2.2677644624457156e-05	3.71801052082904e-05	3.6404964267954013e-07	7.056662006244777e-06	0.9139514585785775	0.07411109544893903	0.9062810614138052	0.04470441288293089	0.03719053176509552	0.023213912946400114	0.7427904428480621	0.25720955715193583	0.08114351920196793	0.0018202482133977003	0.08311379262163954	0.7813909718270817	0.08736075917469685	0.7093304074223183	0.08926131231890998	0.1340396829710153	0.43166554668645585	0.9918431074420971	0.5331765053648976	0.3239663517779593	0.7134600959874496	0.08897866961644846	0.6842214818216011	0.19756123439610176	0.6643169220178925	0.0	0.8897170314810157	9.067512538173055e-08	0.026095461007564904	0.7436021041658079	0.05763232785464892	0.1411332401248955
3.721109561977034e-05	4.189651472873607e-05	6.495856935786645e-05	0.0001955296800242356	3.282263453556446e-05	0.0035315955008640666	0.00011283407098565248	2.8490986255662195e-05	7.4263143042816196e-06	9.264189478574142e-06	1.7132000711589666e-05	5.704474777510924e-06	2.252875901432824e-05	0.0008623851600581851	0.001002948865330287	5.23727299890832e-06	7.988445254452773e-05	0.0003396492164661475	0.0011953451615960963	3.719007187327143e-05	0.0027357247704079338	1.9456529514984396e-05	7.358105214258519e-07	1.2866212272355621e-05	2.5736856957183605e-06	2.730069223719247e-06	2.699307762807569e-07	2.2788904380229653e-05	3.7338319264174926e-05	3.569086779706365e-07	6.957205958314222e-06	0.9119082568026444	0.07213828641429919	0.9082538704484453	0.0433057129052443	0.03282263453556446	0.02252875901432824	0.7426314304281618	0.257368569571836	0.07988445254452771	0.0017845433898531825	0.08679543921973266	0.7821187200969424	0.08566000355794832	0.7063191001728132	0.09728264757492196	0.14245493127831094	0.43119258002909255	0.996120967996747	0.5315870802824334	0.3255557768604236	0.6982752454789343	0.08728788331513865	0.679298432932295	0.214436871205927	0.6686325768868581	0.0	0.892179484875571	8.821267198717546e-08	0.028607747594824172	0.7467663852834984	0.05704474777510924	0.1391441191662844
3.7053265124684806e-05	4.088466840517228e-05	6.270734120712941e-05	0.00019569239248249425	2.8885964137029628e-05	0.0035168209044448653	0.00011745716888049353	3.0225735215243706e-05	7.418280333609256e-06	9.286149413643869e-06	1.6795781998375343e-05	5.638402298405126e-06	2.1860744975602746e-05	0.0008612986161367708	0.0010091449092609992	5.134477357731189e-06	7.854400180843411e-05	0.000337246586381389	0.0012003120663901367	4.048904262037366e-05	0.002729781172635067	2.1197033844850053e-05	7.138505863561272e-07	1.3980854237096542e-05	2.581719666390726e-06	2.7382146051590523e-06	2.617853948409524e-07	2.2946734875315203e-05	3.7511825519130566e-05	3.493204919858653e-07	6.849772182464369e-06	0.9099270575450223	0.06998535160354187	0.9104068052592026	0.041804894138086274	0.028885964137029624	0.021860744975602742	0.7418280333609255	0.25817196663907255	0.0785440018084341	0.001746602459929326	0.09035166836961041	0.7827695699299769	0.0839789099918767	0.703364180888973	0.10598516922425025	0.15112867607621852	0.43064930806838536	1.0002600553251138	0.5293323589240686	0.32781049821878855	0.6814111400862044	0.08557462262885313	0.674493172762778	0.2330142372849423	0.6727632728406661	0.0	0.8948413742349843	8.55507826277622e-08	0.031145417400287426	0.7502365103826113	0.05638402298405125	0.13699544364928737
3.685157110467962e-05	3.9775798392528594e-05	6.0312591606494745e-05	0.00019583620677661884	2.5369515708092543e-05	0.0035023365221849055	0.00012192049256224995	3.2002464488879105e-05	7.404428736903219e-06	9.309893321531953e-06	1.6464946989833725e-05	5.565606773370023e-06	2.119798270509389e-05	0.0008600722497376563	0.0010150648575416843	5.0290064155042e-06	7.712879406349468e-05	0.0003349036469502794	0.0012051141986889132	4.380996150689643e-05	0.0027240373045776425	2.3073392010566773e-05	6.901066784680411e-07	1.5195195191967201e-05	2.595571263096765e-06	2.7469648562725753e-06	2.530351437274294e-07	2.314842889532039e-05	3.769884623354758e-05	3.413468835073864e-07	6.73554699308246e-06	0.908012434859214	0.06765751749686676	0.9127346393658777	0.04020839440432982	0.025369515708092538	0.021197982705093887	0.7404428736903218	0.2595571263096765	0.07712879406349468	0.0017067344175369316	0.0937849942786538	0.7833448271064752	0.0823247349491686	0.7004673044369811	0.11536696005283384	0.16001232244439548	0.4300361248688281	1.0042618322407608	0.5264510157811373	0.3306918413617198	0.6629299732088098	0.08381677359173666	0.6698072939005586	0.2532532531994533	0.6767099050277896	0.0	0.8977009334224103	8.26912234403364e-08	0.03369997038992033	0.7539769246709515	0.05565606773370022	0.13471093986164917
3.660809240016666e-05	3.857533308197725e-05	5.779315466707449e-05	0.0001959617309064273	2.2252683897997075e-05	0.0034881515244710674	0.000126226870964715	3.3810332562453226e-05	7.385450773247636e-06	9.335265075774147e-06	1.614003160255688e-05	5.486451021034068e-06	2.0531671106838372e-05	0.0008587110502872939	0.0010207104367526032	4.9198409053198925e-06	7.564296456571214e-05	0.00033262163210978933	0.0012097538083814703	4.7142746900593535e-05	0.0027185059321596203	2.5082375759860454e-05	6.647349242258509e-07	1.650482601270287e-05	2.6145492267523475e-06	2.7562753176753134e-06	2.437246823246917e-07	2.339190759983335e-05	3.7898237491016e-05	3.3303098069204357e-07	6.615311487949988e-06	0.9061686440532066	0.06517009061037753	0.9152220662523671	0.03852876977804966	0.022252683897997075	0.020531671106838373	0.7385450773247635	0.2614549226752347	0.07564296456571214	0.0016651549034602175	0.09709759304978074	0.7838469236257092	0.08070015801278439	0.6976303048942134	0.12541187879930224	0.16905166281226608	0.42935552514364694	1.0081281736512253	0.5229727485738094	0.33417010856904783	0.6429222180329541	0.0819973484219982	0.6652432642195786	0.2750804335450478	0.6804736245017354	0.0	0.9007435678677493	7.96485889949973e-08	0.036263651461995026	0.7579647498203198	0.05486451021034067	0.13230622975899975
3.6324441860053246e-05	3.729036704771404e-05	5.517414696330997e-05	0.00019606973754506668	1.9507783882943803e-05	0.003474275887920679	0.00013037870344355067	3.563789950074544e-05	7.362057804698727e-06	9.362032597168936e-06	1.5820962868661977e-05	5.4011449632283e-06	1.9855907126893826e-05	0.000857223591231246	0.001026084140991434	4.806245517512995e-06	7.408917854789998e-05	0.00033040207535209136	0.001214233336324659	5.047807899959158e-05	0.0027131981570895996	2.721803547607214e-05	6.379674028310628e-07	1.790338743477297e-05	2.6379421953012575e-06	2.766071837688337e-06	2.3392816231166784e-07	2.3675558139946776e-05	3.810929958627151e-05	3.244042502338873e-07	6.489555450500247e-06	0.904399385696533	0.06254582380696692	0.9178463330557779	0.03678276464220664	0.0195077838829438	0.01985590712689382	0.7362057804698725	0.26379421953012566	0.07408917854789997	0.0016220212511694366	0.1002913103411928	0.7842789501802667	0.07910481434330988	0.6948551775841358	0.13609017738036067	0.17818949750372717	0.42861179561562296	1.0118611136038826	0.5189205980007606	0.3382222591420967	0.6215061174619005	0.0801040919585499	0.6608041507041826	0.2983897905795494	0.6840560939942893	0.0	0.9039450449961886	7.64471118665581e-08	0.03882929153814736	0.7621859917254301	0.054011449632283	0.12979110901000493
3.600190240757821e-05	3.592947815233869e-05	5.248427090098747e-05	0.00019616108580657434	1.7102581940519146e-05	0.003460720230774576	0.00013437801840457148	3.7473614890732676e-05	7.33494942070484e-06	9.389913900000477e-06	1.5507302576124325e-05	5.30981191885789e-06	1.916737863753894e-05	0.0008556212488194879	0.0010311894073537309	4.687737699454705e-06	7.246946859186648e-05	0.0003282466902662006	0.0012185552236696467	5.3807237671071404e-05	0.002708122932215662	2.9472012786564154e-05	6.100860999995216e-07	1.9382784148206605e-05	2.665050579295144e-06	2.7762601952379846e-06	2.2373980476202027e-07	2.3998097592421804e-05	3.833161161730147e-05	3.1549215880501844e-07	6.358576463840693e-06	0.9027076440718872	0.059812362745051126	0.9205797941176936	0.03498951393399164	0.017102581940519147	0.01916737863753894	0.7334949420704839	0.26650505792951434	0.07246946859186647	0.001577460794025092	0.10336770646505497	0.7846443432262973	0.07753651288062162	0.6921440461549151	0.14736006393282075	0.18736807445366332	0.42781062440974393	1.0154626863913723	0.5143128915368315	0.34282996560602574	0.5988246358723114	0.07812896165757839	0.6564933805324011	0.32304640247010996	0.6874596049024873	0.0	0.9072745736071844	7.311758325556216e-08	0.041390182823901084	0.7666322323460294	0.05309811918857889	0.12717152927681385
