Values[Vp]	Values[Cac]	G3P	PYR	ATP	NADHm	NADHc	Vm	Cam	Values[ACa]	Values[AD]	Values[ADP]	Values[AT]	Values[DelJNCa]	Values[FDe]	Values[FLNADc]	Values[FNADc]	Values[FPCa]	Values[FPNAD]	Values[FPYR]	Values[FTe]	Values[hCa]	Values[IKCa]	Values[IVCa]	Values[JGlu]	Values[Jgpd]	Values[Jhl]	Values[Jhres]	Values[JLDH]	Values[JNCa]	Values[JO2]	Values[Jph]	Values[JPYR]	Values[Jtnadh]	Values[Juni]	Values[MgADP]	Values[NADc]	Values[NADm]	Values[nKCa]	Values[PVCa]
-69.89798694878266	0.0999297836109148	23.168466517768806	16.832324523961077	3697.420587264612	90.11312780445307	14.671927567113402	106.63807301390409	0.20040434120460027	0.7031628968462852	0.409115946947827	302.5794127353879	0.15836499071775537	3.286783846694704	0.029161756892854943	0.0073359637835567	0.787011489061232	0.4617259170031963	0.22424015409482018	0.2616464529847937	0.9009603568561769	0.9998937558426444	7.6570195080356545	-15.933767852445387	0.00539238347291851	0.051873518251768065	0.062049345538979	0.5780189117282727	0.002303314683831021	0.0008258954074272664	0.057801891172827274	0.3644613852526164	0.008127065163931803	0.0229225844001715	0.0010874928559636398	16.641867700446333	1985.3280724328865	2109.886872195547	0.060031359631341506	0.004689714454022605
-69.89664286017664	0.09992886592734454	23.090856422914474	16.90827959534546	3697.4190462623783	90.27718879121136	14.720576643620802	106.71936610445225	0.200409792602049	0.7031727038177751	0.40911840925291165	302.5809537376217	0.15917923163731973	3.2867857163110394	0.029213298120523635	0.0073602883218104	0.7875699500029733	0.46172652765146605	0.2239103803611734	0.26251717483488496	0.9008171553268655	0.9998937320422476	7.658838357803172	-15.935885343340608	0.0053923832052034165	0.05171762229349454	0.06220338400807219	0.5789484824342069	0.002318642515454235	0.0008265757940332456	0.0578948482434207	0.3663425944233642	0.008142129979264856	0.022920683520439345	0.0010883122697239818	16.641952455569193	1985.2794233563793	2109.7228112087887	0.06002980507116353	0.004690374903531393
-69.89529872304584	0.0999279484057736	23.0135407878981	16.983893062889216	3697.4183236220783	90.43948043168669	14.768901897120838	106.80005004362768	0.2004152468814691	0.7031825156496205	0.4091195639278437	302.5816763779221	0.15999010692835514	3.2867875870164207	0.02926427810812645	0.007384450948560418	0.7881218286580115	0.46172713858427	0.22358506581583387	0.26338194324473135	0.9006748332793701	0.9998937082356602	7.660657213927319	-15.938003189525805	0.005392383079660562	0.05156221102042483	0.062356646337887844	0.5798671737337141	0.002333917248752691	0.000827251335561188	0.05798671737337141	0.36821495816640587	0.008157093598405274	0.022918787056331862	0.0010891254533974446	16.641992200785715	1985.231098102879	2109.5605195683133	0.06002825080881701	0.004691035469461295
-69.8939545373336	0.09992703104622283	22.936518696508582	17.059166100455332	3697.418415411724	90.6000453091309	14.81690436795839	106.88012427666882	0.20042070401401127	0.7031923322894231	0.4091194172613318	302.58158458827666	0.16079754841546037	3.2867894588002025	0.029314710406039876	0.007408452183979194	0.7886672159881644	0.46172774979831926	0.2232640924448253	0.26424080623827967	0.9005333956736563	0.9998936844228794	7.662476076520417	-15.940121391156612	0.005392383095606996	0.051407283696086985	0.06250912385651468	0.580775265513101	0.002349138453686887	0.0008279220260019517	0.0580775265513101	0.37007830694177607	0.008171955593818472	0.022916892977127422	0.0010899324015458476	16.641987152355217	1985.1830956320416	2109.399954690869	0.06002669684432489	0.004691696151863046
-69.89261030298323	0.0999261138487131	22.85978923393517	17.134099882012244	3697.419317627133	90.75892385509287	14.864585099429688	106.95958849460939	0.20042616397084334	0.7032021536848219	0.4091179756507358	302.5806823728676	0.1616014907656566	3.2867913316517448	0.02936460788144861	0.007432292549714842	0.7892062012728506	0.46172836129032785	0.2229473480083245	0.26509381136722054	0.9003928470234965	0.9998936606039024	7.664294945694826	-15.94223994838876	0.005392383252347061	0.05125283957952959	0.06266080837657587	0.5816730236263347	0.002364305711040126	0.0008285878613445583	0.05816730236263347	0.3719324781044423	0.008186715649152104	0.022914999445029213	0.001090733111238207	16.641937530507718	1985.1354149005704	2109.2410761449073	0.06002514317771009	0.004692356950787411
-69.89126601993806	0.0999251968132653	22.78335148677581	17.20869558140916	3697.4210261949033	90.91615449137998	14.911945137402146	107.03844262278002	0.2004316267231609	0.7032119797835121	0.4091152455974243	302.5789738050971	0.16240187141844856	3.2867932055604174	0.02941398276341809	0.007455972568701073	0.7897388721445053	0.46172897305701394	0.2226347256596385	0.26594100571474394	0.9002531914136225	0.9998936367787264	7.66611382156289	-15.944358861378017	0.005392383549172915	0.051098877925365715	0.0628116921796179	0.5825607008089533	0.002379418612202287	0.0008292488394839764	0.05825607008089533	0.37377731574556344	0.008201373550053207	0.022913104799784645	0.0010915275819332944	16.641843559280343	1985.0880548625978	2109.08384550862	0.060023589808995616	0.004693017866285172
-69.8899216881414	0.09992427993990034	22.70720454304543	17.282954372169655	3697.4235369753196	91.07177376115294	14.958985529965398	107.11668680993306	0.20043709224219688	0.703221810533263	0.40911123370224073	302.5764630246804	0.16319863051884276	3.2867950805156054	0.029462846684513787	0.007479492764982699	0.790265314623367	0.46172958509510037	0.22232612359403114	0.2667824358994393	0.9001144325159841	0.9998936129473486	7.667932704236977	-15.946478130280225	0.005392383985365032	0.05094539798381675	0.06296176800129129	0.5834385375222045	0.00239447675896118	0.0008299049601338782	0.058343853752220454	0.37561267054013686	0.008215929175736578	0.02291120754457037	0.001092315815368562	16.641705466357422	1985.0410144700345	2108.928226238847	0.06002203673820452	0.004693678898407131
-69.88857730753655	0.09992336322863911	22.631347492184126	17.35687742730056	3697.4268457651924	91.2258164508561	15.00570732710827	107.19432141790354	0.2004425604992309	0.703231645881935	0.4091059466610832	302.5731542348076	0.16399171085263578	3.2867969565067088	0.029511210719505323	0.007502853663554134	0.7907856131515989	0.46173019740131604	0.22202144472323165	0.26761814807930345	0.8999765736052538	0.9998935891097663	7.669751593829455	-15.948597755251308	0.005392384560192701	0.050792399000756036	0.06311102901717947	0.5843067627382269	0.0024094797633004493	0.0008305562247436832	0.058430676273822695	0.37743839959947517	0.008230382491180932	0.02290930633294468	0.0010930978154545454	16.64152348291442	1984.9942926728918	2108.774183549144	0.0600204839653597	0.004694340047204121
-69.88723287806683	0.09992244667950254	22.555779425065243	17.43046591911338	3697.4309483006373	91.37831570457651	15.052111580416954	107.2713470117249	0.20044803146559836	0.7032414857774942	0.4090993912605769	302.5690516993632	0.16478105778330882	3.286798833523151	0.029559085421659196	0.007526055790208477	0.7912998506267103	0.4617308099723969	0.22172059637179137	0.2684481879558241	0.8998396175737119	0.999893565265977	7.671570490452693	-15.950717736447265	0.005392385272914517	0.050639880217752446	0.06325946882913928	0.5851655946763988	0.0024244272472030842	0.0008312026364192207	0.05851655946763989	0.37925436632698384	0.008244733539837143	0.022907399956683065	0.0010938735881739139	16.641297843464976	1984.947888419583	2108.6216842954236	0.06001893149048429	0.004695001312726996
-69.8858883996755	0.09992153029251154	22.480499434003445	17.50372101906216	3697.4358402597845	91.52930312860984	15.098199342801255	107.34776435031158	0.20045350511269863	0.7032513301680297	0.40909157437386157	302.5641597402159	0.16556661919185026	3.2868007115543776	0.029606480855925488	0.007549099671400629	0.7918081084343722	0.4617314228050871	0.2214234899990563	0.2692726007781807	0.8997035669453024	0.9998935414159771	7.673389394219108	-15.952838074024179	0.005392386122778847	0.05048784087211365	0.06340708145238849	0.5860152414770274	0.002439318842462108	0.0008318441998479477	0.05860152414770275	0.38106044028032043	0.008258982437014587	0.022905487334737278	0.001094643141486312	16.641028785711875	1984.9018006571987	2108.4706968713904	0.06001737931360128	0.004695662695026642
-69.88454387230584	0.09992061406768704	22.40550661276262	17.576643897589474	3697.4415172654417	91.67880889104254	15.143971668234222	107.42357437746301	0.20045898141200327	0.7032611790017661	0.4090825029564605	302.5584827345583	0.16634834541714522	3.2868025905898595	0.029653406630531228	0.007571985834117109	0.7923104664804865	0.4617320358961391	0.22113004093668812	0.270091431347469	0.8995684238892886	0.9998935175597645	7.6752083052411	-15.954958768138178	0.005392387109024298	0.05033628019692949	0.06355386130288553	0.5868559018426535	0.0024541541904953383	0.0008324809212266982	0.05868559018426535	0.38285649703448354	0.008273129363592579	0.02290356750277742	0.0010954064852364861	16.640716550400708	1984.8560283317659	2108.3211911089575	0.06001582743473376	0.004696324194153959
-69.88319929590116	0.09991969800505002	22.33080005656378	17.649235723988234	3697.4479748876843	91.8268618118977	15.189429611518857	107.49877821341626	0.20046446033506352	0.7032710322270785	0.4090721840422601	302.55202511231573	0.16712618919941402	3.2868044706190997	0.02969987192558531	0.007594714805759429	0.7928070032226787	0.46173264924231566	0.2208401681499998	0.27090472402103266	0.8994341902330892	0.9998934936973364	7.677027223631045	-15.957079818945461	0.005392388230880173	0.050185197421115116	0.06369980318545712	0.5876877656191363	0.002468932942167251	0.0008331128081938466	0.05876877656191363	0.3846424180515918	0.008287174560387637	0.022901639603806756	0.0010961636310680134	16.640361381177364	1984.8105703884812	2108.1731381881023	0.0600142758539048	0.004696985810159869
-69.88185467040473	0.09991878210462142	22.256378862092827	17.721497666269812	3697.4552086463996	91.97348944938844	15.234574228065062	107.57337714666296	0.20046994185351763	0.7032808897925049	0.40906062473956534	302.54479135360043	0.16790010562391577	3.2868063516316313	0.02974588552043726	0.00761728711403253	0.7932977957010477	0.4617332628403896	0.2205537940117269	0.2717125227167963	0.8993008674748004	0.9998934698286895	7.678846149501362	-15.959201226602277	0.005392389487566915	0.05003459176945399	0.06384490228214039	0.5885110143513773	0.0024836547576143077	0.0008337398697635623	0.058851101435137734	0.3864180905509232	0.008301118322768948	0.022899702879228715	0.0010969145923397374	16.639963524448024	1984.765425771935	2108.0265105506114	0.060012724571137516	0.004697647543095316
-69.88050999575978	0.09991786636642219	22.182242127508268	17.79343089104548	3697.4632140137674	92.11871817817675	15.279406573689336	107.64737262624067	0.20047542593909787	0.7032907516467589	0.40904783222726054	302.53678598623264	0.16867005206721444	3.286808233617023	0.029791455818504765	0.007639703286844669	0.7937829195683316	0.4617338766871455	0.22027084409586842	0.27251487091767634	0.899168456795017	0.9998934459538215	7.680665082964529	-15.96132299126505	0.005392390878296531	0.049884462462640826	0.06398915414116131	0.5893258217880409	0.002498319306076587	0.0008343621162638607	0.058932582178804094	0.3881834073845512	0.00831496099582712	0.02289775666081742	0.0010976593840470422	16.639523229242794	1984.7205934263106	2107.8812818218234	0.06001117358645502	0.004698309393011297
-69.87916527190959	0.09991695079047334	22.108388952448834	17.86503656341413	3697.471986416694	92.26257326377674	15.323927704424728	107.72076625428588	0.20048091256363687	0.703300617738741	0.40903381375104525	302.52801358330635	0.1694359881439382	3.2868101165648804	0.02983659087087057	0.007661963852212362	0.7942624491193692	0.46173449077937945	0.21999124698309733	0.27331181167599133	0.8990369590683225	0.9998934220727296	7.68248402413294	-15.963445113090183	0.00539239240227304	0.04973480871732435	0.06413255466615175	0.5901323543612892	0.0025129262657329417	0.0008349795592767353	0.05901323543612892	0.38993826691379546	0.008328702969792025	0.022895800363128917	0.0010983980227458113	16.63904074708185	1984.6760722955753	2107.7374267362234	0.06000962289988044	0.004698971359958799
-69.87782049879739	0.09991603537679583	22.034818438041064	17.936315846860726	3697.4815212391863	92.40507893050874	15.368138676348925	107.7935597789818	0.20048640169907392	0.7033104880175503	0.40901857661976304	302.5184787608141	0.17019787565552563	3.2868120004648484	0.02988129839783684	0.007684069338174463	0.7947364573199686	0.46173510511390065	0.21971493408245793	0.2741033876179203	0.8989063748742085	0.9998933981854106	7.684302973119051	-15.965567592234152	0.005392394058692865	0.049585629746150016	0.06427510010587675	0.5909307716253481	0.0025274753235415334	0.0008355922115814577	0.05909307716253481	0.39168257288996117	0.008342344675893341	0.022893833476637163	0.0010991305264804083	16.638516331844777	1984.631861323651	2107.594921069491	0.06000807251143693	0.004699633443988845
-69.87647567636644	0.09991512012541066	21.96152968690673	18.00726990316016	3697.491813824679	92.5462584260823	15.412040545421258	107.86575508774243	0.20049189331746092	0.7033203624324946	0.40900212820181037	302.50818617532104	0.17095567853942703	3.2868138853066133	0.029925585809404423	0.007706020272710628	0.7952050158350943	0.46173571968753147	0.21944183946303172	0.2748896409479501	0.8987767045076975	0.999893374291862	7.686121930035315	-15.967690428853526	0.005392395846745252	0.04943692475780252	0.0644167870441767	0.5917212266732542	0.002541966175083659	0.0008362000870997388	0.059172122667325425	0.39341623433583967	0.008355886582437714	0.02289185556125115	0.001099856914714081	16.637950239642656	1984.5879594545788	2107.453741573918	0.06000652242114765	0.004700295645152479
-69.87513080455994	0.09991420503633887	21.888521803170246	18.077899892288542	3697.5028594783125	92.68613408168407	15.455634367331985	107.9373542006904	0.2004973873909681	0.7033302409331014	0.4089844759216253	302.4971405216879	0.17170936281946111	3.286815771079905	0.029969460224325516	0.0077278171836659935	0.7956681950564358	0.4617363344971084	0.21917189969748171	0.2756706134533345	0.8986479479895589	0.999893350392081	7.687940894994236	-15.969813623105004	0.005392397765612669	0.049288692957048304	0.06455761239024763	0.5925038665247863	0.002556398524411709	0.0008368032008432582	0.05925038665247863	0.3951391654295984	0.00836932919118723	0.022889866240335066	0.0011005772082623648	16.637342728692836	1984.544365632668	2107.313865918316	0.060004972629035834	0.0047009579635007934
-69.87378588332116	0.09991329010960143	21.815793892465997	18.14820697234625	3697.514653469147	92.82472736499678	15.498921197371768	108.00835926456068	0.20050288389188906	0.7033401234691261	0.40896562725626884	302.48534653085335	0.17245889655882485	3.2868176577745003	0.030012928486924287	0.007749460598685883	0.7961260641294557	0.4617369495394825	0.2189050537221489	0.27644634650861105	0.8985201050758759	0.999893326486065	7.689759868108235	-15.97193717514524	0.0053923998144711945	0.04914093354477796	0.0646975733695322	0.5932788324695312	0.002570772083902975	0.0008374015688645873	0.05932788324695312	0.39685128539453046	0.008382673034231835	0.02288786519551313	0.0011012914292308313	16.636694059196934	1984.5010788026282	2107.1752726350032	0.06000342313512461	0.004701620399084862
-69.8724409125933	0.09991237534521939	21.743345061945554	18.218192299478975	3697.527191032348	92.96205893423524	15.541902090296869	108.07877254661437	0.20050838279264604	0.7033500099905624	0.4089455897320669	302.4728089676523	0.1732042498114852	3.286819545380221	0.030055997184222766	0.007770951045148433	0.7965786909796782	0.4617375648115199	0.21864124269784355	0.27721688108002646	0.8983931752677038	0.9998933025738106	7.69157884948981	-15.974061085131025	0.005392401992490889	0.04899364571804821	0.06483666751441558	0.5940462604157632	0.0025850865741139438	0.0008379952082081887	0.05940462604157633	0.39855251838481776	0.008395918670757683	0.02288585216136384	0.0011019996009529497	16.636004493220877	1984.4580979097032	2107.0379410657647	0.06000187393943724	0.00470228295195581
-69.87109589231957	0.0999114607432138	21.67117442028483	18.2878570278098	3697.5404673713097	93.09814868552871	15.584578100213351	108.14859642895607	0.20051388406579462	0.7033599004476494	0.4089243709213406	302.4595326286908	0.17394539457617228	3.286821433886941	0.030098672660966982	0.007792289050106676	0.7970261423384798	0.46173818031010255	0.21838040988593665	0.27798225773001195	0.8982671578201086	0.9998932786553156	7.693397839251477	-15.976185353219252	0.005392404298836187	0.04884682867012433	0.0649748926555088	0.5948062811971415	0.0025993417236402044	0.0008385841368646262	0.059480628119714156	0.40024279337705726	0.008409066684281406	0.022883826920849247	0.0011027017479320663	16.635274294577993	1984.4154218997867	2106.9018513144715	0.06000032504199698	0.0047029456221647885
-69.86975082244317	0.0999105463036057	21.599281077691188	18.35720230937674	3697.5544776597308	93.2330157969904	15.626950280470174	108.21783340308284	0.2005193876840284	0.7033697947908815	0.4089019784392149	302.44552234026924	0.17468230475126795	3.286823323284582	0.030140961033602677	0.007813475140235086	0.7974684837682995	0.4617387960321284	0.2181225005330653	0.2787425166216489	0.898142051750887	0.9998932547305768	7.695216837505747	-15.978309979566852	0.005392406732666239	0.04870048159052199	0.06511224691319303	0.5955590208581958	0.0026135372689797824	0.0008391683737266551	0.05955590208581958	0.40192204406362864	0.008422117680104282	0.02288178930110833	0.0011033978957857508	16.634503728714808	1984.3730497195297	2106.7669842030095	0.059998776442827056	0.00470360840976297
-69.8684057029073	0.09990963202641615	21.527664145910396	18.426229294070954	3697.569217043659	93.36667877220567	15.66901968355302	108.28648606452565	0.20052489362018314	0.7033796929710142	0.4088784199404826	302.43078295634086	0.17541495608918536	3.2868252135631213	0.030182868204057856	0.00783450984177651	0.797905779687192	0.46173941197451235	0.21786746175905436	0.2794976975230723	0.8980178558492179	0.9998932307995917	7.6970358443651135	-15.98043496433081	0.005392409293135287	0.048554603665049094	0.06524872868915825	0.5963046009357266	0.0026276729543980607	0.0008397479385460116	0.05963046009357266	0.4035902087446581	0.008435072282784468	0.02287973916931213	0.0011040880711910876	16.63369306259875	1984.330980316447	2106.633321227794	0.059997228141950784	0.004704271314801539
-69.86706053365516	0.0999087179116662	21.456322738233577	18.49493912958509	3697.5846806434665	93.4991554776403	15.710787360995441	108.35455710786287	0.20053040184724075	0.7033895949390732	0.4088537031165709	302.4153193565339	0.17614332615329056	3.286827104712588	0.030224399871608795	0.007855393680497723	0.7983380933929217	0.4617400281341861	0.2176152424584096	0.2802478398119157	0.8978945686837303	0.9998932068623572	7.698854859942077	-15.982560307668189	0.005392411979393003	0.04840919407584773	0.06538433665849853	0.597043138701741	0.0026417485317979925	0.000840322851893202	0.0597043138701741	0.40524723022566106	0.00844793113403705	0.02287767642918529	0.0011047723018337693	16.632842564609366	1984.2892126390045	2106.50084452236	0.059995680139391376	0.004704934337331712
-69.86571531462992	0.09990780395937696	21.38525596950406	18.56333296136208	3697.6008635557973	93.63046317966483	15.752254363290202	108.42204932181511	0.2005359123383334	0.7033995006463596	0.4088278356925536	302.3991364442031	0.17686739427435716	3.286828996723067	0.030265561544616574	0.007876127181645102	0.7987654870864324	0.46174064450809904	0.21736579320431726	0.280992982479692	0.8977721886105133	0.9998931829188705	7.700673884349225	-15.984686009736176	0.005392414790584827	0.04826425200143569	0.06551906976179743	0.5977747474036055	0.0026557637605917933	0.0008408931351179301	0.05977747474036055	0.40689305571389334	0.008460694890639928	0.02287560101756529	0.0011054506163580226	16.631952504431172	1984.2477456367099	2106.3695368203353	0.05999413243517224	0.004705597477404738
