pEGF-EGFR2	EPn	SHP	Raf1active	pSTAT3c	cbl	Ras-GTP	Grb2	Takt	pSTAT3n	ppMEK	pEGF-EGFR2-pShc-Grb2-SOS	pEGF-EGFR2-Grb2-SOS	EGF-EGFR	pShc	STAT3c	ppERK	Ras-GDP	PIP3	PP2	Pase2	Pase3	PP1	pPI3K	SOS	Ras-GAP	pEGF-EGFR2-PI3K	pEGF-EGFR2-pShc	Aktm-PDK1	EGF-EGFR2	PI3K	pAktm	pEGF-EGFR2-Ras-GAP	Shc	Grb2-SOS	STAT3n	pMEK	pERK	pSTAT3c-pSTAT3c	pEGF-EGFR2-STAT3c	Aktm	pEGF-EGFR2-Grb2	Pase	pAkt-Takt	pAktm-PDK1-Takt	EGFR	TP4-pPI3K	pEGF-EGFR2-pShc-Grb2	pAktm-Takt	pEGF-EGFR2-cbl	pEGF-EGFR2-Grb2-SOS-cbl-EPn	pSTAT3n-pSTAT3n	Raf1active-MEK	pEGF-EGFR2-pShc-Grb2-SOS-cbl	pEGF-EGFR2-STAT3c-cbl-EPn	ppMEK-ERK	Raf1	pAktm-PDK1	pRaf1active	pEGF-EGFR2-SHP2	ppERK-pEGF-EGFR2-Grb2-SOS	TP4	pEGF-EGFR2-pShc-Grb2-SHP2	ppMEK-Pase2	pERK-Pase3	pEGF-EGFR2-PI3K-cbl	pSTAT3c-PP1	pSTAT3n-PP2	PIP2	pEGF-EGFR2-Ras-GAP-Ras-GTP	pEGF-EGFR2-Shc	Aktm-Takt	pEGF-EGFR2-Grb2-SOS-Ras-GDP	Akt	pEGF-EGFR2-pSTAT3c	pEGF-EGFR2-cbl-EPn	STAT3c-pSTAT3c	MEK	ERK	EGF	pEGF-EGFR2-Grb2-SOS-cbl	pEGF-EGFR2-pPI3K	Ras-GTP-Ras-GAP	pEGF-EGFR2-STAT3c-cbl	pEGF-EGFR2-PI3K-cbl-EPn	Aktm-PDK1-Takt	pEGF-EGFR2-pShc-Grb2-SOS-Ras-GDP	pSOS	ppERK-pEGF-EGFR2-pShc-Grb2-SOS	pPI3K-PIP2	Raf1active-pMEK	pEGF-EGFR2-Grb2-SHP2	pShc-SHP2	pEGF-EGFR2-Ras-GAP-SHP2	ppMEK-pERK	pAkt	STAT3n-pSTAT3n	Raf1-Ras-GTP	TP4-PI3K	pEGF-EGFR2-pShc-Grb2-SOS-cbl-EPn	ProEGFR	pSTAT3c-pSTAT3c-PP1	PDK1	ppERK-Pase3	pSTAT3n-pSTAT3n-PP2	Akt-Takt	pMEK-Pase2	Raf1active-Pase	pAkt_total
2.7549515583241676e-07	0.4991728470128627	0.0999536645243422	3.719536749270928e-05	8.090066323153694e-06	0.7991353977985096	0.0013525240986264884	0.7067431074600945	0.09922721884018368	6.027359772179488e-10	1.5603289342545443e-05	2.3058599754825673e-05	2.539517925422923e-06	0.0005839053247385475	6.424074707064587e-05	0.9999419178309944	1.8470020610112773e-07	0.14480270566944425	9.94017743602557e-09	0.5999999975859885	0.019942090743581907	0.0019954826943059337	0.4999800133034906	1.5332294952267853e-08	0.00674944948323973	0.09995572857091356	2.7348300247609397e-08	1.4586211707137242e-06	2.6088664263840893e-10	3.5213979155517247e-06	0.199483059603827	2.7773755972953696e-09	9.847315444757348e-09	0.9970468891574763	0.2901171060912288	1.456405977605116e-10	0.0060906913991781875	0.00038257346589207366	1.016094335697739e-08	1.2147226520677837e-07	2.5506429465710993e-09	8.900889322655297e-07	0.49888903184688577	1.2032274319135986e-07	2.677382873405087e-08	0.6248265246623684	4.998428139917268e-09	4.087240896524438e-06	2.6982439110293454e-09	2.6550323714884303e-06	7.763364505700151e-05	3.1349049245241984e-10	2.85145174464569e-05	2.9555061715311105e-05	2.8652552640428356e-05	1.1646981742385367e-06	0.49736952835773535	2.7585347829034596e-08	2.427788639716469e-12	1.9188514765832124e-07	3.693672226537067e-12	0.19999122671393466	1.1206617377759012e-06	5.020642631303525e-06	4.514622683691135e-06	2.21371948687446e-07	1.996229411655609e-05	1.5525016884092825e-09	0.49999957593313715	4.3565107714801175e-12	2.1220250444401688e-05	2.995036089039296e-08	0.00023356926158874894	0.09922705993451078	2.3199837054001246e-11	6.530288393834151e-05	8.459317361382172e-09	0.6738058046502811	0.39961155670810977	3.5520962851952685e-08	3.4964651816850914e-06	0.0005024682753939646	4.426049863550536e-05	1.1650242475897283e-06	5.428053040401836e-06	3.148008697292835e-07	0.002113455969999987	1.464740255985451e-11	3.350630838382922e-11	6.729129412407815e-09	3.091044353881554e-07	2.4404622582360813e-07	4.4777803767644586e-05	1.0787788839550947e-09	3.0847239497503214e-09	1.2573141994593838e-07	2.0012829930204244e-11	0.0014534844973483367	8.768287637079065e-06	0.0006501358524605396	0.6669768108585935	2.440239308390448e-08	0.0999996305790672	2.683010376219361e-09	8.615110931575333e-10	0.000772286613769883	5.2888613786809084e-05	0.0011109681531143534	1.2850879554323373e-07
2.704651074407565e-07	0.49916383266673503	0.09995454645690777	3.7103209851913814e-05	8.085624889093319e-06	0.7991260303390564	0.00134906252675853	0.7067031541628281	0.09921814583288184	6.183616854741238e-10	1.6035475274908976e-05	2.2988368848677534e-05	2.5290989881966546e-06	0.0005773036183758758	6.307202114836655e-05	0.9999419182491094	2.0191468839150935e-07	0.14481685637298697	9.755208710238755e-09	0.5999999975309838	0.01994109634321076	0.0019952742973584525	0.4999800209744557	1.504978124309786e-08	0.00670939956936529	0.09995584176803245	2.6946590732995556e-08	1.4333919418639516e-06	2.5663141531301343e-10	3.4548526544241904e-06	0.1994822158407808	2.7012389549734625e-09	9.656776189799091e-09	0.9970471272450868	0.2901548883554265	1.501503138835965e-10	0.0061858071278778235	0.0003998550888109153	1.0202406555794075e-08	1.192603756357538e-07	2.5030066380631652e-09	8.765663023491103e-07	0.4988917291347343	1.187438411210084e-07	2.6050214000261158e-08	0.6281530847965016	4.9027868105170746e-09	4.024997782172074e-06	2.6227511767066273e-09	2.655497366975534e-06	7.851683483595815e-05	3.171259715061003e-10	2.844021048664e-05	2.9868168714898168e-05	2.866594702871665e-05	1.196949844554325e-06	0.497375998824804	2.685554553489219e-08	2.3895754659136425e-12	1.8825984224138486e-07	4.027354308011542e-12	0.19999113226731646	1.1035329256966827e-06	5.162995349922071e-06	4.72276475637431e-06	2.2148138315952546e-07	1.9954498829239775e-05	1.5961001726765073e-09	0.4999995767906916	4.261153919592622e-12	2.082775131827637e-05	3.0053619681011525e-08	0.00023264517347129377	0.09921798944378318	2.2751253603062913e-11	6.533289234083006e-05	8.458412305379598e-09	0.6737093000748359	0.3995940169892447	3.493294099712155e-08	3.530254539512697e-06	0.0005032140907079901	4.414751313052901e-05	1.1652366193709319e-06	5.432253031567416e-06	3.1580605159390095e-07	0.0021074147129093853	1.6272817115500554e-11	3.6572343031821714e-11	6.605040967505332e-09	3.131907203767286e-07	2.4032579948324785e-07	4.392036672523255e-05	1.0577995847179133e-09	3.314170371339889e-09	1.240726761854046e-07	2.0316020999228956e-11	0.0014498736964819433	8.86282989662287e-06	0.0006582194060272205	0.6636502501364385	2.4526715390668692e-08	0.09999963103155758	2.9378851743023503e-09	8.729172581783882e-10	0.0007813608906405984	5.3740661439331506e-05	0.0011082708652659146	1.2677391514037803e-07
2.655996495962243e-07	0.499154862686914	0.09995539259311907	3.70094336416401e-05	8.080975754096419e-06	0.7991167090273844	0.0013455473206332575	0.7066660128498723	0.09920908377520839	6.341175826479639e-10	1.6470104643400414e-05	2.291775504736045e-05	2.5186865362959105e-06	0.0005708500145155782	6.194942247009375e-05	0.9999419203252646	2.2038097068619893e-07	0.14483116687213468	9.577664505929736e-09	0.5999999974757045	0.01994010388554435	0.0019950603789234433	0.4999800292762612	1.4778556713412057e-08	0.006672164546983068	0.09995595672525587	2.6558138341810166e-08	1.408986166384612e-06	2.525482391817993e-10	3.3904527784550756e-06	0.19948138583314565	2.628514853313198e-09	9.472789936222041e-09	0.997047348493525	0.2901899413886542	1.5471257888786618e-10	0.006280610630157189	0.0004175841329519227	1.0242229526249302e-08	1.1712092494228104e-07	2.4572895143427913e-09	8.634412855871152e-07	0.4988944773419967	1.1716645472545189e-07	2.5359004215240287e-08	0.631463053656254	4.811070145671492e-09	3.9646358975699534e-06	2.550650756184363e-09	2.6559096350626107e-06	7.939500100562211e-05	3.2070503223017934e-10	2.8364673828707317e-05	3.0179769428543354e-05	2.8678480871450812e-05	1.2293806535353124e-06	0.4973825853192635	2.6158319476761224e-08	2.3514981358388658e-12	1.8475653157401317e-07	4.383917832652323e-12	0.19999103787337325	1.086922980664525e-06	5.3062039172163846e-06	4.936409409166175e-06	2.2158654219296913e-07	1.9946077164924395e-05	1.6401311229385893e-09	0.4999995776021296	4.168954636177732e-12	2.0448230630070375e-05	3.015308331910895e-08	0.00023172117611735998	0.09920892986162214	2.231716164124513e-11	6.536094429936354e-05	8.457178447397194e-09	0.6736131083173559	0.39957602288434924	3.436135700076302e-08	3.5638447757605966e-06	0.0005039463364008277	4.4032760240525455e-05	1.1654258064095507e-06	5.436294675820221e-06	3.1677488210793653e-07	0.002101331176937085	1.8044672321191536e-11	3.985243826828618e-11	6.485913722353798e-09	3.172231436947211e-07	2.3671499137436273e-07	4.309797483268449e-05	1.0375446167898111e-09	3.555761793437622e-09	1.2241691425532284e-07	2.0615573758371386e-11	0.0014462006897679612	8.957315556483115e-06	0.0006662665922331192	0.6603402807051022	2.4646574196153232e-08	0.09999963145524611	3.211667392315408e-09	8.841656772619864e-10	0.0007904242207164869	5.4589910538451795e-05	0.0011055226580034584	1.2504542910863607e-07
2.608915122610128e-07	0.4991459370682987	0.09995620488578977	3.691414100354231e-05	8.076126086819869e-06	0.7991074338557433	0.0013419818865206192	0.7066314854226018	0.09920003265206435	6.500000409600923e-10	1.6907032924655223e-05	2.284678545302934e-05	2.5082823788107617e-06	0.0005645395875203509	6.087050392875932e-05	0.9999419240031866	2.4016304197087527e-07	0.14484562685346886	9.407141787937199e-09	0.5999999974201624	0.01993911345728808	0.0019948409256401217	0.49998003818603415	1.4518007150848098e-08	0.006637546199586074	0.09995607333075762	2.618235568655699e-08	1.3853669956563249e-06	2.486276926071591e-10	3.3281061870261467e-06	0.19948056913344048	2.5590427899726436e-09	9.29505280897378e-09	0.9970475553663246	0.29022246060009993	1.5932619753695148e-10	0.00637509814901855	0.0004357616462509076	1.0280445301089684e-08	1.1505071062796693e-07	2.413386976917243e-09	8.506982096598891e-07	0.49889727326506594	1.1559220427643403e-07	2.4698662189828405e-08	0.6347565139900118	4.723059506513664e-09	3.906078540064e-06	2.481783731270041e-09	2.656270633590881e-06	8.026815208577564e-05	3.2422743878901575e-10	2.8287987711104053e-05	3.0489863840298303e-05	2.8690182808620656e-05	1.261979645903081e-06	0.497389280531611	2.5492120260832466e-08	2.3135960730345445e-12	1.8136968815384736e-07	4.764390060649601e-12	0.19999094353004784	1.0708107285745002e-06	5.450219313107011e-06	5.155569015625829e-06	2.216875429380292e-07	1.9937051911042656e-05	1.684583989408239e-09	0.49999957836985753	4.079776486046212e-12	2.0081109801757757e-05	3.0248921315236414e-08	0.0002307974472686703	0.09919988117315791	2.189693092065935e-11	6.538710488937643e-05	8.455626403849267e-09	0.673517233296249	0.39955757327873237	3.3805188724951344e-08	3.597236495652565e-06	0.0005046654540083814	4.391635212941287e-05	1.1655924498409273e-06	5.440183215629242e-06	3.1770897835889607e-07	0.002095208055996067	1.997299152335501e-11	4.335651202361713e-11	6.371477624888055e-09	3.2120189045554e-07	2.3320947877219125e-07	4.2308706334441994e-05	1.0179802773230188e-09	3.809848165846008e-09	1.2076572880677456e-07	2.0911429438883634e-11	0.001442469400536424	9.05174689252587e-06	0.0006742773087012509	0.6570468198151761	2.4762055090651122e-08	0.09999963185161163	3.5053442540302944e-09	8.952549142444458e-10	0.0007994766173857839	5.543632339883066e-05	0.0011027267349342687	1.2332477159674722e-07
2.563338181253492e-07	0.49913705579899215	0.09995698515647918	3.681742794540232e-05	8.071082758585701e-06	0.7990982048094312	0.0013383694291980326	0.7065993877743222	0.09919099244841827	6.660054414303266e-10	1.734611799528545e-05	2.277548588453161e-05	2.4978882220957885e-06	0.0005583676278601181	5.983297878574682e-05	0.9999419292290185	2.61326582786937e-07	0.14486022658582187	9.243264317892986e-09	0.5999999973643694	0.019938125141620973	0.001994615926477674	0.4999800476819156	1.4267559482308603e-08	0.006605360308165719	0.09995619147933434	2.5818687170538398e-08	1.3624996067127422e-06	2.448609860760092e-10	3.2677255830352965e-06	0.19947976531384892	2.4926690786847484e-09	9.123278331740706e-09	0.9970477501181989	0.2902526275305786	1.639899703866967e-10	0.006469266195686785	0.0004543885000848838	1.0317086474974159e-08	1.1304670336869967e-07	2.371201406397679e-09	8.383221120056993e-07	0.4989001138943258	1.1402259245511589e-07	2.406771778231838e-08	0.6380335481334544	4.6385511904010134e-09	3.8492526605763995e-06	2.4159978104879202e-09	2.65658176865895e-06	8.11362972744112e-05	3.276929975201157e-10	2.821022751567396e-05	3.079845215167019e-05	2.870108022608482e-05	1.2947360467728716e-06	0.4973960775923272	2.485546702282296e-08	2.2759054339538367e-12	1.780940916520208e-07	5.169814021670601e-12	0.19999084923539384	1.0551760043109276e-06	5.594993323463435e-06	5.380253592635893e-06	2.2178449837461515e-07	1.9927444841967296e-05	1.7294482120517598e-09	0.49999957909616527	3.9934900639978256e-12	1.9725841814300557e-05	3.0341295224715146e-08	0.00022987415449000014	0.0991908433636229	2.148996466068387e-11	6.54114363391833e-05	8.453766369429563e-09	0.6734216786604345	0.3995386672347216	3.326342192118194e-08	3.6304303155404875e-06	0.0005053718656558065	4.379839431893613e-05	1.1657371680328374e-06	5.443923663450003e-06	3.1860988067940095e-07	0.0020890479150801923	2.206824789736611e-11	4.70946554696519e-11	6.26148071800534e-09	3.251271645229886e-07	2.2980513460858367e-07	4.1550769215441174e-05	9.990748003672976e-10	4.076777237685034e-09	1.191205969522243e-07	2.1203533770328372e-11	0.001438683517097313	9.146126054815024e-06	0.0006822514635039913	0.6537697851299668	2.4873242784581924e-08	0.09999963222207367	3.819929691538141e-09	9.061836831249031e-10	0.000808518094097797	5.6279865055579226e-05	0.0010998861056744234	1.2161326603090903e-07
2.51920057136812e-07	0.49912821886061004	0.09995773510577001	3.671938476486753e-05	8.065852358303467e-06	0.7990890218671107	0.00133471296570893	0.7065695487969247	0.09918196314930412	6.821301758374417e-10	1.7787220134861736e-05	2.2703880947289268e-05	2.4875056759820337e-06	0.0005523296287765704	5.8834708336971576e-05	0.999941935951194	2.8393894477352194e-07	0.14487495688195587	9.085680596159925e-09	0.5999999973083372	0.019937139018363144	0.001994385372689522	0.49998005774300514	1.4026678584613935e-08	0.006575435657567984	0.09995631107195288	2.5466606922810367e-08	1.3403510691236513e-06	2.4123991323733144e-10	3.2092281665375936e-06	0.19947897396516298	2.4292466805299127e-09	8.957196219814225e-09	0.9970479348131956	0.2902806108387523	1.6870269482140724e-10	0.006563111533219244	0.00047346539283700105	1.0352185197489917e-08	1.1110603577714836e-07	2.330641624786129e-09	8.262987044413683e-07	0.49890299640066677	1.1245901054526491e-07	2.34647660005752e-08	0.6412942380132304	4.5573552571805686e-09	3.7940886656957318e-06	2.353147183205394e-09	2.656844396720226e-06	8.199944640778667e-05	3.311015552757609e-10	2.813146410422705e-05	3.110553477264022e-05	2.871119932296795e-05	1.3276392620323195e-06	0.49740297004142214	2.4246945346177566e-08	2.2384593012059907e-12	1.749248084406703e-07	5.601247529958344e-12	0.19999075498756846	1.0399995966417513e-06	5.740478542159419e-06	5.610470846467284e-06	2.21877517481741e-07	1.991727677412352e-05	1.7747132278164517e-09	0.49999957978323023	3.909972575068516e-12	1.938190915590554e-05	3.043035898391183e-08	0.00022895145581855605	0.0991818164183461	2.1095697423220244e-11	6.543399818284391e-05	8.451608138630168e-09	0.6733264478055616	0.39951930398807317	3.273666720532827e-08	3.6634268623055406e-06	0.0005060659751007507	4.367898614260835e-05	1.165860557511603e-06	5.447520814097436e-06	3.1947905602823925e-07	0.0020828531975133745	2.4341371389288182e-11	5.107712433524251e-11	6.155687736361356e-09	3.2899918676317643e-07	2.264980176641084e-07	4.0822491009021585e-05	9.807982219063059e-10	4.356894174528388e-09	1.1748288453111276e-07	2.1491836832924928e-11	0.0014348465089505033	9.240455076155458e-06	0.0006901889746615085	0.650509094723436	2.498022107022748e-08	0.09999963256799285	4.156464012845186e-09	9.169508426437132e-10	0.0008175486643571401	5.7120503094714836e-05	0.0010970035993334837	1.199121312116427e-07
2.476440632147304e-07	0.49911942622857436	0.0999584563226485	3.6620096440661594e-05	8.060441206484281e-06	0.7990798850011087	0.0013310153380717863	0.7065418094597218	0.09917294473981945	6.983706485869605e-10	1.823020202558022e-05	2.263199409889951e-05	2.4771362597160722e-06	0.0005464212793783319	5.7873690648107125e-05	0.9999419441203178	3.080691281576308e-07	0.1448898090631134	8.934061978747858e-09	0.5999999972520772	0.019936155164132385	0.0019941492577675336	0.49998006834931	1.3794864368924965e-08	0.006547613115051811	0.09995643201533225	2.5125616905409392e-08	1.3188902219244405e-06	2.377568061394671e-10	3.152535367899276e-06	0.19947819469579503	2.3686350223486345e-09	8.796551273807487e-09	0.9970481113411862	0.29030656721566667	1.7346316604465785e-10	0.0066566311612651545	0.0004929928534530879	1.038577316727111e-08	1.0922599205874114e-07	2.2916224038391863e-09	8.146143397044859e-07	0.4989059181230385	1.1090274438672105e-07	2.2888465015156873e-08	0.6445386651449464	4.479294457030911e-09	3.7405202330444028e-06	2.29309235826331e-09	2.657059826570287e-06	8.285760992295945e-05	3.344529978069749e-10	2.8051764129097558e-05	3.141111231305615e-05	2.872056517467647e-05	1.360678878463306e-06	0.49740995180032144	2.3665205112890513e-08	2.2012878680019844e-12	1.7185717273348145e-07	6.059762174396806e-12	0.19999066078482547	1.0252631973260687e-06	5.8866283719803875e-06	5.84622621893356e-06	2.2196670539775741e-07	1.990656761747499e-05	1.8203684775504002e-09	0.4999995804331223	3.8291074440173086e-12	1.9048821920016444e-05	3.0516259238142016e-08	0.00022802950036352203	0.09917280032274806	2.071359314828419e-11	6.545484740309438e-05	8.449161125865796e-09	0.6732315438890991	0.3994994829443925	3.222310134054417e-08	3.6962267727841695e-06	0.0005067481687086927	4.355822116502753e-05	1.1659631938358993e-06	5.450979256313647e-06	3.2031790126786004e-07	0.0020766262317043244	2.6803755216102673e-11	5.5314329944819595e-11	6.053878823626626e-09	3.3281819357401977e-07	2.232843633888444e-07	4.012230949579047e-05	9.631222562612814e-10	4.650541188631007e-09	1.1585385212439394e-07	2.177629291242464e-11	0.0014309616417526511	9.334735879959528e-06	0.0006980897696678548	0.647264667078154	2.5083072787654727e-08	0.09999963289067194	4.516013534904585e-09	9.275553909801432e-10	0.0008265683417182849	5.79582074956484e-05	0.0010940818769616914	1.1822248714674257e-07
2.434999927188576e-07	0.4991106778723941	0.09995915029312057	3.651964299580031e-05	8.054855368490582e-06	0.7990707941777028	0.001327279225084777	0.7065160219507917	0.09916393720512341	7.147232784959699e-10	1.86749287492783e-05	2.2559847710530202e-05	2.4667814073779993e-06	0.0005406384496167695	5.6948050200855704e-05	0.9999419536890535	3.337877574012484e-07	0.14490477492604045	8.788100944329472e-09	0.5999999971956013	0.019935173652491426	0.0019939075773962233	0.49998007948169665	1.3571649099662282e-08	0.0065217447713685145	0.09995655422155524	2.4795245175703618e-08	1.2980875599260444e-06	2.344044940733572e-10	3.0975725956775345e-06	0.1994774271308494	2.310699805651606e-09	8.641102360625792e-09	0.9970482814329213	0.2903306422372123	1.7827017802906564e-10	0.006749822301818053	0.0005129712449872543	1.0417881627074273e-08	1.0740399858951862e-07	2.254064012744797e-09	8.032559796678318e-07	0.49890887655689686	1.0935498010727444e-07	2.233753411008954e-08	0.647766910639924	4.40420324495875e-09	3.6884841358911037e-06	2.235699990884692e-09	2.65722932130062e-06	8.371079882247347e-05	3.3774724818647206e-10	2.7971190321280847e-05	3.1715185574365117e-05	2.8729201792114508e-05	1.3938446636586084e-06	0.49741701714576625	2.310895831011772e-08	2.1644186141892807e-12	1.6888676915342483e-07	6.546442288005707e-12	0.19999056662550907	1.01094935297363e-06	6.033397024512472e-06	6.0875229335940266e-06	2.2205216357793602e-07	1.989533642386881e-05	1.866403412644007e-09	0.49999958104780834	3.750783945813091e-12	1.8726116049544218e-05	3.059913566134154e-08	0.00022710842886358593	0.09916379506233601	2.034314333158092e-11	6.5474038565676e-05	8.446434384390984e-09	0.673136969844446	0.3994792036755675	3.1723185824461175e-08	3.728830693222825e-06	0.0005074188163699059	4.343618757133553e-05	1.1660456324532212e-06	5.454303383638158e-06	3.2112774634360653e-07	0.0020703692374753643	2.946726194703256e-11	5.981683002396952e-11	5.955848352898695e-09	3.365844357080344e-07	2.2016057517508e-07	3.9448764161949815e-05	9.460201821515028e-10	4.958057178973995e-09	1.1423466083877557e-07	2.2056860357397484e-11	0.0014270319912135514	9.428970287533822e-06	0.000705953785041225	0.6440364210832606	2.5181879794277195e-08	0.09999963319135688	4.899670185342294e-09	9.379964605613095e-10	0.0008355771397803894	5.879295048407792e-05	0.0010911234431034453	1.1654536064442718e-07
2.394823044004677e-07	0.4991019737559319	0.09995981840803737	3.64180998315483e-05	8.04910066698772e-06	0.7990617493573944	0.001323507153185628	0.7064920488840133	0.09915494053043505	7.311845004872242e-10	1.9121267781977604e-05	2.2487463124344633e-05	2.456442472943205e-06	0.0005349771844058495	5.6056028481050946e-05	0.9999419646120188	3.6116705484001306e-07	0.14491984671259342	8.647509516903462e-09	0.5999999971389203	0.01993419455408522	0.0019936603294069756	0.49998009112184527	1.3356594956240276e-08	0.006497693147550552	0.0999566776077113	2.4475044256275013e-08	1.2779151296002865e-06	2.3117626612004583e-10	3.0442689948870923e-06	0.19947667091125545	2.2553128073075114e-09	8.490621483799773e-09	0.9970484466736141	0.29035297115134123	1.8312252442115624e-10	0.006842682386008902	0.0005334007681322965	1.044854135986087e-08	1.0563761503279542e-07	2.217891806341596e-09	7.922111655121336e-07	0.49891186934358345	1.0781680960751522e-07	2.1810751584349226e-08	0.650979055203511	4.331926885086806e-09	3.6379200798117502e-06	2.180842699144545e-09	2.6573541001570735e-06	8.455902464131864e-05	3.409842652750404e-10	2.7889801755488375e-05	3.201775554171371e-05	2.8737132176944204e-05	1.4271265657518656e-06	0.49742416068581813	2.257697680580197e-08	2.1278764732625964e-12	1.6600941676580253e-07	7.062383896259072e-12	0.19999047250804822	9.970414197318874e-07	6.180739519016212e-06	6.3343620419563744e-06	2.2213398994468656e-07	1.9883601432095606e-05	1.912807501366537e-09	0.49999958162915636	3.674896868993138e-12	1.8413351725828304e-05	3.0679121266016224e-08	0.00022618837420056495	0.0991548006226996	1.9983865348779432e-11	6.549162394470162e-05	8.443436623956026e-09	0.6730427283940184	0.3994584659162191	3.123595028013236e-08	3.761239278755115e-06	0.0005080782723552609	4.331296852548218e-05	1.166108409522068e-06	5.4574974045518066e-06	3.219098573503355e-07	0.002064084331946277	3.234422910614408e-11	6.459531926030359e-11	5.861403854001554e-09	3.402981770570711e-07	2.171232161239794e-07	3.880048844326258e-05	9.294667388662259e-10	5.279777377874629e-09	1.1262637783392981e-07	2.2333501439287884e-11	0.0014230604558735749	9.523160024763536e-06	0.0007137809658998279	0.6408242760324383	2.5276722938253356e-08	0.09999963347123814	5.308551070095069e-09	9.48273312996271e-10	0.0008445750721824335	5.962470639577932e-05	0.0010881306564168214	1.1488169064123732e-07
2.3558574096405334e-07	0.4990933138376579	0.09996046197027929	3.631553803724951e-05	8.04318269370043e-06	0.7990527504951674	0.00131970150653274	0.7064697625607484	0.09914595470103185	7.477507672031018e-10	1.9569088986271065e-05	2.2414860707400787e-05	2.446120734995731e-06	0.0005294336924523701	5.51959753295466e-05	0.9999419768456871	3.902808125477042e-07	0.14493501708147571	8.51201781454666e-09	0.5999999970820457	0.019933217936770074	0.0019934075137323756	0.499980103252208	1.3149291791593346e-08	0.006475330456363235	0.09995680209556482	2.4164589642519605e-08	1.2583464320979839e-06	2.280658367148044e-10	2.992557230983538e-06	0.19947592569295242	2.202351675726809e-09	8.344892924598806e-09	0.9970486085153402	0.29037367961100413	1.8801899940650006e-10	0.006935209041761704	0.0005542814647326294	1.0477782685718497e-08	1.0392452618628159e-07	2.1830358463965703e-09	7.814679895108946e-07	0.4989148942604771	1.0628923582087483e-07	2.1306952633367928e-08	0.6541751791392394	4.262320627925454e-09	3.5887705500183814e-06	2.12839887417939e-09	2.657435340301543e-06	8.540229941578459e-05	3.441640422273666e-10	2.7807654096039095e-05	3.2318823376366136e-05	2.874437837356399e-05	1.4605147129817584e-06	0.49743137733760007	2.2068090118671667e-08	2.0916839914963774e-12	1.632211542678322e-07	7.608693648456427e-12	0.19999037843095094	9.835235210759328e-07	6.328611680526543e-06	6.586742469614991e-06	2.2221227902950593e-07	1.987138011023507e-05	1.959570234932202e-09	0.4999995821789403	3.6013461991620168e-12	1.811011186671245e-05	3.075634270370933e-08	0.00022526946187706657	0.09914581698950682	1.9635300896096933e-11	6.55076536405758e-05	8.44017622742202e-09	0.6729488220614864	0.39943726956017195	3.0761133302818976e-08	3.79345319289988e-06	0.0005087268761210697	4.318864250279144e-05	1.1661520426846777e-06	5.460565352017457e-06	3.226654394931704e-07	0.0020577735350514135	3.544747432428804e-11	6.966061966345059e-11	5.7703650273533916e-09	3.4395969349170884e-07	2.1416900128355282e-07	3.817620260605084e-05	9.134380304411134e-10	5.61603300832026e-09	1.1102998161716895e-07	2.260618221509043e-11	0.0014190497689587616	9.617306728304842e-06	0.0007215712655593645	0.6376281516218928	2.5367682035091914e-08	0.09999963373145206	5.743798011090495e-09	9.583853341253111e-10	0.000853562152598616	6.045345154941378e-05	0.0010851057395231832	1.1323233329289576e-07
