PKA	Ca	PP2A	PP2ACa	PP2B	PP2AP	PP2APCa	CK1	D75:137	D34:75:137	D75	D34:75	cAMP	CDK5	PP2C	D	D137	D34	D34:137	PDE	PDEP	cAMP_R2C2	cAMP3_R2C2	cAMP4_R2C	PP2BinactiveCa2	CK1P	D34:75_PP2ACa	D75_PP2A	D34:75:137_PP2APCa	D75:137_PP2AP	D75_PKA	D34:75:137_PP2B	D75:137_PP2ACa	D34:75:137_PP2A	D75_CK1	cAMP2_R2C2	D34:75_PP2AP	D75_PP2APCa	D137_PKA	D34:75:137_PP2C	D34:137_CDK5	D34_PP2B	D34_CK1	D34:75_PP2A	D75_PP2ACa	D137_PP2C	D75:137_PP2APCa	D_PKA	PP2A_PKA	D_CDK5	D34:75:137_PP2AP	PDE_PKA	D34:137_PP2B	D_CK1	D34:75_PP2APCa	AMP	D75:137_PP2C	D34:75:137_PP2ACa	D34_CDK5	D75:137_PKA	D75_PP2AP	cAMP_PDE	PP2ACa_PKA	PP2Binactive	CK1P_PP2B	D34:75_PP2B	D34:75_CK1	D34:137_PP2C	D75:137_PP2A	D137_CDK5	cAMP_PDEP	cAMP4_R2C2	cAMP4_R2	R2C2
0.0	1.4477419275646156e-08	1.6741712126593593e-07	4.843202549673468e-10	3.214053905611443e-08	0.0	0.0	2.1770487712896038e-08	1.8052769072760853e-07	0.0	1.5244524095621745e-06	0.0	0.0	9.30014200362969e-08	1.0611342673062593e-07	2.7554173512671392e-06	3.262898958739606e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.123229653477326e-08	1.1326049560673278e-07	0.0	2.8524780211166933e-08	0.0	0.0	0.0	0.0	2.076137133010694e-11	0.0	9.73432738576608e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7534806098135246e-10	1.7309618005718996e-08	0.0	0.0	0.0	9.567147856694325e-08	0.0	0.0	0.0	1.7594613471181326e-08	0.0	0.0	9.576955263655121e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.449870885856889e-07	3.640075823422605e-09	0.0	0.0	0.0	3.3776688356180394e-09	1.1327101396759171e-08	0.0	0.0	0.0	6.640000000000001e-06
0.0	1.4486006267717012e-08	1.6741708736669252e-07	4.846242246794805e-10	3.2207598621611974e-08	0.0	0.0	2.1804547241571027e-08	1.8096118822421923e-07	0.0	1.523998380192919e-06	0.0	0.0	9.30024578114972e-08	1.0606193195658317e-07	2.7545721425040602e-06	3.2707090821722566e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.1273743424059806e-08	1.1318667045605768e-07	0.0	2.8516269172263885e-08	0.0	0.0	0.0	0.0	2.0824448810812383e-11	0.0	9.746686817028384e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7540600220569945e-10	1.734272305558529e-08	0.0	0.0	0.0	9.564312583874409e-08	0.0	0.0	0.0	1.761679540400395e-08	0.0	0.0	9.595344987831563e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.448733578729897e-07	3.6453000813377928e-09	0.0	0.0	0.0	3.385788785347309e-09	1.1354416349758026e-08	0.0	0.0	0.0	6.640000000000001e-06
0.0	1.4494266176829428e-08	1.6741705465568186e-07	4.849165957587906e-10	3.2272167718186904e-08	0.0	0.0	2.183729928410044e-08	1.8137809881283792e-07	0.0	1.5235617279604757e-06	0.0	0.0	9.300345474361997e-08	1.0601245513649083e-07	2.75375935188903e-06	3.278220301211301e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.131358312601766e-08	1.131157036564977e-07	0.0	2.8508083871868347e-08	0.0	0.0	0.0	0.0	2.0885173326207412e-11	0.0	9.758562808792418e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7546167630029204e-10	1.7374530674821224e-08	0.0	0.0	0.0	9.561585897043989e-08	0.0	0.0	0.0	1.7638109539289315e-08	0.0	0.0	9.613014188687993e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.4476392444447574e-07	3.6503247113189845e-09	0.0	0.0	0.0	3.3935980270642174e-09	1.138068628593948e-08	0.0	0.0	0.0	6.640000000000001e-06
0.0	1.450221179360969e-08	1.6741702308678787e-07	4.851978233239784e-10	3.2334338992024916e-08	0.0	0.0	2.186879567893788e-08	1.8177907307674325e-07	0.0	1.5231417712283413e-06	0.0	0.0	9.300441252898875e-08	1.0596491353792365e-07	2.7529777015723042e-06	3.2854443436404867e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.135188053647437e-08	1.1304748002709522e-07	0.0	2.8500211531869138e-08	0.0	0.0	0.0	0.0	2.094363279930428e-11	0.0	9.769975214074537e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7551517685987726e-10	1.7405094063129246e-08	0.0	0.0	0.0	9.558963529115472e-08	0.0	0.0	0.0	1.7658591521516735e-08	0.0	0.0	9.629992398947132e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.446586229131255e-07	3.6551575583744572e-09	0.0	0.0	0.0	3.401108748359517e-09	1.1405952179855847e-08	0.0	0.0	0.0	6.640000000000001e-06
0.0	1.4509855379993063e-08	1.6741699261707633e-07	4.854683435567975e-10	3.239420161104003e-08	0.0	0.0	2.1899086073687463e-08	1.8216473498309688e-07	0.0	1.5227378561909851e-06	0.0	0.0	9.300533278588517e-08	1.0591922808523235e-07	2.752225966537909e-06	3.292392457333651e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.138869772718121e-08	1.1298188939892411e-07	0.0	2.8492639896128297e-08	0.0	0.0	0.0	0.0	2.0999911866902338e-11	0.0	9.78094299337112e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7556659318587145e-10	1.7434464068590387e-08	0.0	0.0	0.0	9.556441388275542e-08	0.0	0.0	0.0	1.7678275393027615e-08	0.0	0.0	9.6463078461773e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.4455729452078957e-07	3.6598061409885124e-09	0.0	0.0	0.0	3.4083326381855025e-09	1.1430253331358728e-08	0.0	0.0	0.0	6.640000000000001e-06
0.0	1.4517208697684988e-08	1.6741696320624238e-07	4.857285747364972e-10	3.245184142461888e-08	0.0	0.0	2.1928218046294496e-08	1.825356832353195e-07	0.0	1.5223493554765204e-06	0.0	0.0	9.300621705944114e-08	1.0587532315254306e-07	2.751502971858949e-06	3.29907543461482e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.142409410590479e-08	1.1291882632382894e-07	0.0	2.8485357204220803e-08	0.0	0.0	0.0	0.0	2.1054092026212272e-11	0.0	9.791484269119489e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7561601055829474e-10	1.746268932073238e-08	0.0	0.0	0.0	9.554015548997414e-08	0.0	0.0	0.0	1.7697193691577055e-08	0.0	0.0	9.661987526724617e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.444597868002968e-07	3.664277669178851e-09	0.0	0.0	0.0	3.4152809122155027e-09	1.145362745058404e-08	0.0	0.0	0.0	6.640000000000001e-06
0.0	1.4524283026952018e-08	1.6741693481630084e-07	4.859789179630133e-10	3.250734108170962e-08	0.0	0.0	2.1956237193339344e-08	1.8289249224571023e-07	0.0	1.5219756671445124e-06	0.0	0.0	9.300706682517692e-08	1.0583312642230649e-07	2.750807590736641e-06	3.305503629778383e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.1458126526920625e-08	1.12858189875139e-07	0.0	2.8478352172589e-08	0.0	0.0	0.0	0.0	2.1106251743531223e-11	0.0	9.801616361906497e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7566351041783474e-10	1.7489816321461415e-08	0.0	0.0	0.0	9.551682245603804e-08	0.0	0.0	0.0	1.7715377515143175e-08	0.0	0.0	9.677057256232151e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.443659533368982e-07	3.668579054470835e-09	0.0	0.0	0.0	3.42196433098544e-09	1.147611071878436e-08	0.0	0.0	0.0	6.640000000000001e-06
0.0	1.4531089188576715e-08	1.67416907411401e-07	4.862197579460109e-10	3.256078015245282e-08	0.0	0.0	2.1983187223421827e-08	1.8323571318461383e-07	0.0	1.5216162135952442e-06	0.0	0.0	9.300788349296627e-08	1.0579256871702792e-07	2.75013874237268e-06	3.311686977996629e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.149084941814777e-08	1.1279988342622827e-07	0.0	2.8471613974029736e-08	0.0	0.0	0.0	0.0	2.1156466556353877e-11	0.0	9.811355831525471e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7570917058055744e-10	1.751588955325246e-08	0.0	0.0	0.0	9.549437865297123e-08	0.0	0.0	0.0	1.77328565956198e-08	0.0	0.0	9.691541729719677e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.442756535061951e-07	3.6727169232035026e-09	0.0	0.0	0.0	3.42839321948604e-09	1.1497737854061826e-08	0.0	0.0	0.0	6.640000000000001e-06
0.0	1.4537637580117122e-08	1.67416880956765e-07	4.864514637072385e-10	3.2612235203816985e-08	0.0	0.0	2.200910999240877e-08	1.8356587494040203e-07	0.0	1.5212704405309663e-06	0.0	0.0	9.300866840864277e-08	1.0575358378394547e-07	2.749495389954869e-06	3.3176350126270165e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.152231489611323e-08	1.1274381441850034e-07	0.0	2.8465132218485445e-08	0.0	0.0	0.0	0.0	2.1204809142654427e-11	0.0	9.820718529900313e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.757530654711353e-10	1.7540951617622586e-08	0.0	0.0	0.0	9.54727894170159e-08	0.0	0.0	0.0	1.774965939422642e-08	0.0	0.0	9.705464598431999e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.44188752235106e-07	3.6766976649630335e-09	0.0	0.0	0.0	3.4345774864282305e-09	1.1518542174340664e-08	0.0	0.0	0.0	6.640000000000001e-06
0.0	1.4543938139412924e-08	1.6741685542114936e-07	4.866743894145941e-10	3.2661780055678825e-08	0.0	0.0	2.2034045770168656e-08	1.8388348519066647e-07	0.0	1.5209378159875887e-06	0.0	0.0	9.30094228633976e-08	1.0571610839127844e-07	2.7488765387789208e-06	3.323356884522075e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.155257288543278e-08	1.1268989425682176e-07	0.0	2.845889693385992e-08	0.0	0.0	0.0	0.0	2.125134957557332e-11	0.0	9.82971958502111e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7579526613585064e-10	1.756504317320098e-08	0.0	0.0	0.0	9.545202148130091e-08	0.0	0.0	0.0	1.7765813070841086e-08	0.0	0.0	9.718848435520627e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.4410511974174136e-07	3.6805273171462496e-09	0.0	0.0	0.0	3.4405266398644013e-09	1.1538555655300844e-08	0.0	0.0	0.0	6.640000000000001e-06
0.0	1.4550000469603754e-08	1.6741683077134422e-07	4.868888747915314e-10	3.2709485615019e-08	0.0	0.0	2.2058032962148346e-08	1.8418903109331512e-07	0.0	1.5206178293333383e-06	0.0	0.0	9.301014808454182e-08	1.0568008174458462e-07	2.7482812343337953e-06	3.3288613745042727e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.158167120094554e-08	1.1263803795087161e-07	0.0	2.8452898549213057e-08	0.0	0.0	0.0	0.0	2.1296155148029083e-11	0.0	9.838373535490414e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7583584071521878e-10	1.7588203311136477e-08	0.0	0.0	0.0	9.543204292355407e-08	0.0	0.0	0.0	1.778134372890123e-08	0.0	0.0	9.731714944278941e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.4402463136144744e-07	3.6842118225872364e-09	0.0	0.0	0.0	3.446249808787661e-09	1.1557808991903469e-08	0.0	0.0	0.0	6.640000000000001e-06
0.0	1.4555833724447659e-08	1.674168069787861e-07	4.870952458966478e-10	3.275542028660156e-08	0.0	0.0	2.208110859817638e-08	1.844829802097196e-07	0.0	1.520309990640613e-06	0.0	0.0	9.30108452529144e-08	1.0564544591615662e-07	2.7477085610785064e-06	3.3341569099992347e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.160965564657987e-08	1.1258816419756501e-07	0.0	2.8447127880512077e-08	0.0	0.0	0.0	0.0	2.133929076574841e-11	0.0	9.846694231455755e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.75874854200513e-10	1.761046927887271e-08	0.0	0.0	0.0	9.541282311262064e-08	0.0	0.0	0.0	1.7796276233540597e-08	0.0	0.0	9.744084804970687e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.4394716732755664e-07	3.6877567392611197e-09	0.0	0.0	0.0	3.4517557498386075e-09	1.1576331634464338e-08	0.0	0.0	0.0	6.640000000000001e-06
0.0	1.4561446726403895e-08	1.6741678401425634e-07	4.872938157273069e-10	3.2799649861835457e-08	0.0	0.0	2.2103308104470782e-08	1.84765781446897e-07	0.0	1.5200138294509793e-06	0.0	0.0	9.301151549485142e-08	1.0561214529283936e-07	2.747157640092184e-06	3.339251582045366e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.1636570127710496e-08	1.1254019499452799e-07	0.0	2.8441576109332324e-08	0.0	0.0	0.0	0.0	2.1380818845679837e-11	0.0	9.85469496837344e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7591236890112698e-10	1.7631876835337833e-08	0.0	0.0	0.0	9.539433264082816e-08	0.0	0.0	0.0	1.7810634454709176e-08	0.0	0.0	9.755977871822851e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.438726125325358e-07	3.6911674779174857e-09	0.0	0.0	0.0	3.457052872936909e-09	1.1594151864319817e-08	0.0	0.0	0.0	6.640000000000001e-06
0.0	1.4566847947064691e-08	1.674167618499468e-07	4.874848850458907e-10	3.2842237759667464e-08	0.0	0.0	2.2124665526002994e-08	1.8503786618978325e-07	0.0	1.519728893696507e-06	0.0	0.0	9.301215989017315e-08	1.0558012659392323e-07	2.746627627021448e-06	3.3441531657082424e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.1662456764101615e-08	1.1249405551291028e-07	0.0	2.8436234761842108e-08	0.0	0.0	0.0	0.0	2.1420799542871034e-11	0.0	9.862388482579289e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.759484444961425e-10	1.7652460239414322e-08	0.0	0.0	0.0	9.537654325162782e-08	0.0	0.0	0.0	1.7824441257951833e-08	0.0	0.0	9.767413166662476e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.438008562556757e-07	3.694449220554466e-09	0.0	0.0	0.0	3.4621492591258344e-09	1.1611296858198424e-08	0.0	0.0	0.0	6.640000000000001e-06
0.0	1.4572045508051316e-08	1.6741674045912312e-07	4.876687421108242e-10	3.2883244939341925e-08	0.0	0.0	2.214521347201891e-08	1.852996478963913e-07	0.0	1.5194547501013987e-06	0.0	0.0	9.301277947067998e-08	1.0554933887244627e-07	2.74611771281412e-06	3.3488691127893046e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.1687355861611425e-08	1.1244967413986905e-07	0.0	2.8431095716470983e-08	0.0	0.0	0.0	0.0	2.145929065846362e-11	0.0	9.869786950391297e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7598313802901345e-10	1.7672252249117795e-08	0.0	0.0	0.0	9.535942786544145e-08	0.0	0.0	0.0	1.783771850313399e-08	0.0	0.0	9.778408878435959e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.4373179226446027e-07	3.6976069345856124e-09	0.0	0.0	0.0	3.467052653607262e-09	1.1627792663877967e-08	0.0	0.0	0.0	6.640000000000001e-06
0.0	1.457704721163855e-08	1.6741671981598147e-07	4.878456638035226e-10	3.292273010473564e-08	0.0	0.0	2.2164983248986332e-08	1.8555152367765744e-07	0.0	1.5191909825276612e-06	0.0	0.0	9.301337522470005e-08	1.0551973330350917e-07	2.7456271205887715e-06	3.353406580327179e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.1711306083315475e-08	1.1240698217924634e-07	0.0	2.8426151172892194e-08	0.0	0.0	0.0	0.0	2.1496347840042713e-11	0.0	9.876902041284035e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7601650415787117e-10	1.769128425775886e-08	0.0	0.0	0.0	9.534296047572235e-08	0.0	0.0	0.0	1.785048713990745e-08	0.0	0.0	9.788982438731996e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.436653184213734e-07	3.7006453905747085e-09	0.0	0.0	0.0	3.4717704953245784e-09	1.1643664299576998e-08	0.0	0.0	0.0	6.640000000000001e-06
0.0	1.458186055667672e-08	1.67416699895522e-07	4.880159162124927e-10	3.2960749816952196e-08	0.0	0.0	2.2184004928732524e-08	1.857938751481049e-07	0.0	1.518937191088297e-06	0.0	0.0	9.301394809941913e-08	1.0549126307437631e-07	2.745155103955152e-06	3.3577724459380346e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.17343445294412e-08	1.1236591369911862e-07	0.0	2.842139363538812e-08	0.0	0.0	0.0	0.0	2.153202469516697e-11	0.0	9.883744944599056e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7604859527606295e-10	1.770958636462444e-08	0.0	0.0	0.0	9.532711609297342e-08	0.0	0.0	0.0	1.78627672555785e-08	0.0	0.0	9.799150560999272e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.4360133648163565e-07	3.7035691719701553e-09	0.0	0.0	0.0	3.4763099329058295e-09	1.1658935807606847e-08	0.0	0.0	0.0	6.640000000000001e-06
0.0	1.4586492744513203e-08	1.6741668067358342e-07	4.881797548156563e-10	3.299735851840742e-08	0.0	0.0	2.22023073682271e-08	1.8602706868070022e-07	0.0	1.5186929918763073e-06	0.0	0.0	9.301449900184595e-08	1.0546388333549806e-07	2.7447009464931557e-06	3.36197331241698e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.1756506770335927e-08	1.1232640547809635e-07	0.0	2.8416815907775152e-08	0.0	0.0	0.0	0.0	2.1566372806421742e-11	0.0	9.890326379963323e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.760794615699707e-10	1.7727187406483237e-08	0.0	0.0	0.0	9.531187072778969e-08	0.0	0.0	0.0	1.787457809392413e-08	0.0	0.0	9.808929258018724e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.435397520314679e-07	3.7063826797879855e-09	0.0	0.0	0.0	3.4806778294490424e-09	1.1673630270363744e-08	0.0	0.0	0.0	6.640000000000001e-06
0.0	1.4590950691750595e-08	1.6741666212680553e-07	4.883374249515941e-10	3.303260861624901e-08	0.0	0.0	2.2219918265600144e-08	1.86251456070711e-07	0.0	1.518458016269172e-06	0.0	0.0	9.301502880078926e-08	1.0543755110931036e-07	2.744263960434981e-06	3.3660155197168194e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.1777826919357775e-08	1.1228839687922254e-07	0.0	2.8412411080363398e-08	0.0	0.0	0.0	0.0	2.1599441811131246e-11	0.0	9.896656619757785e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7610915112743207e-10	1.7744115016251644e-08	0.0	0.0	0.0	9.529720134723409e-08	0.0	0.0	0.0	1.7885938095558808e-08	0.0	0.0	9.818333874438014e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.4348047432453287e-07	3.70909013985957e-09	0.0	0.0	0.0	3.4848807749405905e-09	1.1687769851976055e-08	0.0	0.0	0.0	6.640000000000001e-06
0.0	1.4595241043739721e-08	1.6741664423258196e-07	4.884891623054093e-10	3.306655057001561e-08	0.0	0.0	2.2236864216770957e-08	1.8646737522540707e-07	0.0	1.5182319102058117e-06	0.0	0.0	9.301553832884034e-08	1.0541222519562934e-07	2.74384348529722e-06	3.3699051573912954e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.179833770565636e-08	1.1225182972028435e-07	0.0	2.8408172516397386e-08	0.0	0.0	0.0	0.0	2.163127948844881e-11	0.0	9.902745512279876e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7613771004516283e-10	1.7760395683847853e-08	0.0	0.0	0.0	9.528308582929397e-08	0.0	0.0	0.0	1.789686493951464e-08	0.0	0.0	9.827379120522812e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.434234161131782e-07	3.7116956111490535e-09	0.0	0.0	0.0	3.4889250991813298e-09	1.170137584186509e-08	0.0	0.0	0.0	6.640000000000001e-06
0.0	1.459937018565972e-08	1.6741662696899912e-07	4.886351932971756e-10	3.309923296093751e-08	0.0	0.0	2.2253170759636722e-08	1.8667515071795625e-07	0.0	1.5180143336048117e-06	0.0	0.0	9.301602838392464e-08	1.0538786609410723e-07	2.7434388867808052e-06	3.3736480745896794e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.1818070533126246e-08	1.1221664816941564e-07	0.0	2.840409384116648e-08	0.0	0.0	0.0	0.0	2.166193182385297e-11	0.0	9.90860250061476e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7616518251984692e-10	1.7776054806073538e-08	0.0	0.0	0.0	9.526950292658966e-08	0.0	0.0	0.0	1.790737557717781e-08	0.0	0.0	9.836079099819244e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.433684935127816e-07	3.7142029931539195e-09	0.0	0.0	0.0	3.492816882193229e-09	1.1714468689485094e-08	0.0	0.0	0.0	6.640000000000001e-06
