ssDNA	G2Moff	Utelo	ExoXI	Exo1I	RPAssDNA1	G1	G1cyclin	Scyclin	G2cyclin	Mcyclin	SG2off	RPAssDNA	Rad17Utelo	G1Soff	MG1off	G2	Rad9I	Rad53I	Chk1I	Dun1I	RPAssDNA2	M	Mec1	ATP	SCdkI	S	Exo1A	RPA	G1Son	MG1on	budscar	SG2on	G1CdkI	ADP	G2CdkI	Dun1A	Ctelo	Mec1RPAssDNA	MCdkI	SCdkA	G2CdkA	Rad9A	ExoXA	Rad17	MCdkA	Rad53A	G1CdkA	G2Mon	Cdc13	Chk1A
0.000299333125835017	1.0	0.1637015676636371	69.99953756452398	28.58201609607048	0.03684599609795155	1.0	13.649653809275364	0.0	0.0	0.0	1.0	5.392394728055522e-05	0.0006686477207182617	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.02883546010012052	0.0	3999.964120187212	9999.999331352281	1.0	0.0	641.4179839039301	3999.898384807062	0.0	0.0	0.0	0.0	1.0	1000.0006686477185	1.0	0.0	63.83562978461567	0.035879812789613406	1.0	0.0	0.0	0.0	0.0004624354759600636	69.99933135227951	0.0	0.0	0.0	0.0	300.1643702153841	0.0
0.00029887212399711937	1.0	0.16370157255380025	69.99953194968809	27.597569637941195	0.03693890598687632	1.0	13.793188086913538	0.0	0.0	0.0	1.0	5.428493693080439e-05	0.0006766690204113744	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.029072891595328658	0.0	3999.963254512443	9999.999323330981	1.0	0.0	642.4024303620595	3999.8971884299203	0.0	0.0	0.0	0.0	1.0	1000.0006766690182	1.0	0.0	63.835621758425816	0.03674548755795089	1.0	0.0	0.0	0.0	0.00046805031185508025	69.9993233309798	0.0	0.0	0.0	0.0	300.164378241574	0.0
0.0002984194281330635	1.0	0.16370157328472415	69.99952633485347	26.647030334276	0.03702894203943802	1.0	13.9365502267219	0.0	0.0	0.0	1.0	5.463740526134969e-05	0.0006846903193183333	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.029305670857035834	0.0	3999.9623831307563	9999.999315309682	1.0	0.0	643.3529696657247	3999.8959938804505	0.0	0.0	0.0	0.0	1.0	1000.000684690317	1.0	0.0	63.835613736395985	0.03761686924521278	1.0	0.0	0.0	0.0	0.0004736651464669876	69.99931530968091	0.0	0.0	0.0	0.0	300.16438626360383	0.0
0.0002979749369330067	1.0	0.1637015704379074	69.9995207200203	25.729230325341565	0.037116199299515366	1.0	14.079740435141957	0.0	0.0	0.0	1.0	5.498143697070415e-05	0.0006927116172499389	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.029533870696503515	0.0	3999.961506177067	9999.999307288386	1.0	0.0	644.2707696746592	3999.8948011256307	0.0	0.0	0.0	0.0	1.0	1000.000692711615	1.0	0.0	63.83560571794487	0.03849382293419133	1.0	0.0	0.0	0.0	0.00047927997963986694	69.99930728838297	0.0	0.0	0.0	0.0	300.164394282055	0.0
0.00029753854757037996	1.0	0.16370156451354542	69.99951510518869	24.843041976262086	0.03720076940309341	1.0	14.222758918367633	0.0	0.0	0.0	1.0	5.531753241295914e-05	0.0007007329140434449	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.029757563867739395	0.0	3999.9606237836524	9999.999299267089	1.0	0.0	645.1569580237386	3999.893610132846	0.0	0.0	0.0	0.0	1.0	1000.0007007329117	1.0	0.0	63.83559770257244	0.039376216348720364	1.0	0.0	0.0	0.0	0.0004848948112395998	69.99929926708617	0.0	0.0	0.0	0.0	300.16440229742744	0.0
0.00029711015586809047	1.0	0.1637015559419033	69.99950949035878	23.987376490706264	0.037282740710856466	1.0	14.36560588234557	0.0	0.0	0.0	1.0	5.564531213297144e-05	0.0007087542095588577	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.029976822980977872	0.0	3999.9597360789035	9999.999291245793	1.0	0.0	646.0126235092946	3999.8924208698963	0.0	0.0	0.0	0.0	1.0	1000.0007087542073	1.0	0.0	63.83558968984857	0.040263921097447315	1.0	0.0	0.0	0.0	0.0004905096411508186	69.99929124579066	0.0	0.0	0.0	0.0	300.1644103101513	0.0
0.0002966896567206029	1.0	0.1637015450930893	69.99950387553065	23.16118257370584	0.03736219843513826	1.0	14.508281532775422	0.0	0.0	0.0	1.0	5.596561153186855e-05	0.0007167755036757576	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.030191720423599713	0.0	3999.958843189475	9999.999283224495	1.0	0.0	646.8388174262951	3999.8912333050007	0.0	0.0	0.0	0.0	1.0	1000.0007167755014	1.0	0.0	63.83558167940326	0.041156810526662924	1.0	0.0	0.0	0.0	0.0004961244692742861	69.99928322449655	0.0	0.0	0.0	0.0	300.1644183205966	0.0
0.00029627694416209366	1.0	0.16370153228547185	69.9994982607044	22.36344513987359	0.037439224761709564	1.0	14.650786075110142	0.0	0.0	0.0	1.0	5.627825777760906e-05	0.0007247967962905579	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.030402328287704512	0.0	3999.9579452381113	9999.9992752032	1.0	0.0	647.6365548601274	3999.8900474068	0.0	0.0	0.0	0.0	1.0	1000.000724796794	1.0	0.0	63.835573670918265	0.04205476189045794	1.0	0.0	0.0	0.0	0.0005017392955246375	69.99927520320394	0.0	0.0	0.0	0.0	300.1644263290816	0.0
0.00029587191166617345	1.0	0.163701517792891	69.99949264588011	21.593184067045097	0.03751389896646519	1.0	14.793119714556301	0.0	0.0	0.0	1.0	5.65833881550372e-05	0.0007328180873141614	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.03060871830415146	0.0	3999.957042345023	9999.999267181905	1.0	0.0	648.4068159329559	3999.88886314436	0.0	0.0	0.0	0.0	1.0	1000.000732818085	1.0	0.0	63.83556566411983	0.042957654978915585	1.0	0.0	0.0	0.0	0.0005073541198284488	69.99926718191291	0.0	0.0	0.0	0.0	300.16443433588006	0.0
0.00029547445232134937	1.0	0.163701501850917	69.99948703105782	20.84945299064072	0.03758629752752411	1.0	14.935282656074369	0.0	0.0	0.0	1.0	5.6881317150990664e-05	0.0007408393766699228	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.030810961782091768	0.0	3999.9561346278056	9999.999259160613	1.0	0.0	649.1505470093603	3999.8876804871743	0.0	0.0	0.0	0.0	1.0	1000.0007408393743	1.0	0.0	63.83555765877244	0.04386537219741299	1.0	0.0	0.0	0.0	0.0005129689421225571	69.99925916062355	0.0	0.0	0.0	0.0	300.16444234122747	0.0
0.00029508445899191325	1.0	0.16370148466218806	69.9994814162376	20.131338140936922	0.03765649423255991	1.0	15.077275104379002	0.0	0.0	0.0	1.0	5.71721354104976e-05	0.0007488606642919105	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.031009129554230144	0.0	3999.955222201089	9999.999251139325	1.0	0.0	649.8686618590641	3999.886499405162	0.0	0.0	0.0	0.0	1.0	1000.0007488606618	1.0	0.0	63.83554965467355	0.044777798913862986	1.0	0.0	0.0	0.0	0.0005185837623526295	69.99925113933591	0.0	0.0	0.0	0.0	300.1644503453264	0.0
