IRS	p1p2IRS	PYRin	G6P	p1IRS	F16P	p2IRS	pGP	Akt	mTOR	Foxo	G1P	OAA	mRNA	PEPCK	PYRout	GLCex	LAC	GLY	pFoxo	pmTOR	GP	pAkt
20.18875063604897	70819.53474683354	37140.960706059996	29835.945186314257	35566.67530474169	270244.46541186754	9179.605486307073	0.0012508048503000865	0.20126586967995208	879.6510758395606	8.670019263057382e-07	197650.8379483193	1689.8570200435008	2.5957342569876163	0.7367885029664437	34375.32776514791	29277.992005948134	37916672.305821136	182891.4201643994	9.822998073694259e-06	0.5989241604432239	0.6436491951496995	0.9169341303200536
20.06387567044322	74127.64043919748	37132.312348255706	29857.40981540926	34333.35579469726	267071.5761907849	9434.101727040112	0.0012499073837156783	0.20704851354413667	879.6316800138553	8.181886804039038e-07	197542.01079900746	1745.663932348881	2.584203735264433	0.7357034830668912	34375.33857679723	29299.1561360705	37916672.499434866	182895.99522660868	9.871811319596098e-06	0.618319986148494	0.6436500926162839	0.911151486455869
19.942268794533998	77295.47098629421	37123.66897374058	29878.86948306458	33143.87206361286	263899.1110761006	9680.479482536013	0.0012490114110913126	0.2129748954951159	879.6126308733811	7.752747023361013e-07	197433.3062605008	1801.5190846927546	2.572704027657901	0.7346192178838998	34375.349355853694	29320.316389799296	37916672.69299293	182900.5676360562	9.914725297663898e-06	0.6373691266226397	0.6436509885889081	0.9052251045048899
19.824433740971507	80320.6087628832	37115.030580541345	29900.323834789233	32004.577171631994	260727.07623079757	9919.259561737246	0.0012481169435400734	0.21900265188880572	879.5939284540736	7.375683723512414e-07	197324.7239900128	1857.4228032845097	2.561237683155761	0.7335357095318257	34375.36010232831	29341.472728889563	37916672.886495374	182905.13739579305	9.952431627648759e-06	0.6560715459301979	0.6436518830564595	0.8991973481112002
19.710736326172352	83202.73409958289	37106.397166674345	29921.77249885458	30919.765292244625	257555.4796284816	10150.939581087445	0.0012472239928196657	0.22509124204352446	879.5755716513495	7.044590021549434e-07	197216.26367935707	1913.3753823968568	2.549806923520014	0.7324529603818664	34375.37081623213	29362.625103242477	37916673.07994221	182909.70450886246	9.985540997845055e-06	0.674428348654419	0.6436527760071797	0.8931087579564813
19.60142075114073	85943.28257445498	37097.76873014513	29943.215089964073	29891.966177757567	254384.33106151942	10375.987585202955	0.0012463325711752286	0.23120253382555186	879.5575582893225	6.754075239050956e-07	197107.925053104	1969.3770879613517	2.538413681755282	0.7313709730279067	34375.38149757614	29383.77345081597	37916673.27333349	182914.26897829983	1.0014592476094906e-05	0.6924417106816452	0.6436536674288239	0.8869974661744537
19.496626184377554	88545.11690217115	37089.14526894793	29964.651213117584	28922.232724541886	251213.64212828645	10594.837950570674	0.0012454426911755277	0.23730134330282637	879.5398852049007	6.49938186027087e-07	196999.70786627155	2025.428160667837	2.527059636127871	0.7302897502563963	34375.3921463714	29404.917697678087	37916673.46666925	182918.83080713442	1.0040061813972913e-05	0.7101147951035964	0.6436545573088237	0.8808986566971793
19.396403043753136	91012.22187071914	37080.52678106511	29986.080467379477	28010.41288160099	248043.42620033052	10807.889224446682	0.0012445543655544957	0.24335588875960357	879.522548344793	6.276311657557738e-07	196891.61190160428	2081.5288186482803	2.5157462402279775	0.729209295019783	34375.40276262896	29426.057758199113	37916673.659949504	182923.38999838935	1.0062368834244228e-05	0.7274516552112463	0.6436554456344448	0.874844111240402
19.300728506576906	93349.4280933856	37071.913264466624	30007.502449291325	27155.39965613088	244873.69837171838	11015.503546109838	0.0012436676070687166	0.24933813024224855	879.5055428725184	6.081160127656434e-07	196783.6369665284	2137.679259810041	2.504474749513877	0.7281296104130901	34375.41334635983	29447.193535368086	37916673.853174284	182927.94655508237	1.0081883987234358e-05	0.7444571274859378	0.6436563323929303	0.8688618697577573
19.209520914635235	95562.16790378201	37063.30471710942	30028.916755720235	26355.355277243572	241704.4753939464	11218.007309843859	0.0012427824283798164	0.2552239778321944	879.4888632819369	5.910658413204852e-07	196675.78288988356	2193.8796638721096	2.4932462447379953	0.7270506996532701	34375.42389757508	29468.324921211643	37916674.04634363	182932.5004802265	1.0098934158679517e-05	0.7611367180672287	0.6436572175716192	0.8629760221678113
19.122652829745576	97656.26474879317	37054.701136936776	30050.322985994117	25607.907480491318	238535.7756006963	11415.692754465968	0.0012418988419668118	0.2609933638170316	879.4725035134966	5.76192193551783e-07	196568.04951854417	2250.1301941488045	2.4820616526124932	0.7259725660610094	34375.43441628574	29489.45179728714	37916674.23945758	182937.0517768307	1.011380780644822e-05	0.7774964865075932	0.6436581011580323	0.8572066361829742
19.03996261781502	99637.7556663763	37046.10252187762	30071.7207432387	24910.31758583899	235367.61882697706	11608.820201865097	0.0012410168600716285	0.26663018423959084	879.4564570695686	5.632405006475825e-07	196460.4367140416	2306.43099911788	2.4709217640406513	0.724895213044686	34375.44490250285	29510.574035219404	37916674.43251616	182941.6004478996	1.0126759499352416e-05	0.7935429304354038	0.6436589831399274	0.8515698157604149
18.96126451667929	101512.74549042742	37037.50886984581	30093.10963489793	24259.6210169773	232200.02632740518	11797.620704999186	0.0012401364946824076	0.27212212492036647	879.44071712537	5.519860790602793e-07	196352.94434928984	2362.782213802759	2.459827250186272	0.7238186440862411	34375.45535623747	29531.69149724916	37916674.62551938	182946.14649643452	1.0138013920939719e-05	0.8092828746337657	0.6436598635053167	0.846077875079639
18.886357162873818	103287.29022284738	37028.920178739376	30114.489272470146	23652.74211136115	229033.02069790583	11982.298911402984	0.001239257757540588	0.2774603924375694	879.4252766327165	5.42230597384806e-07	196245.57230549978	2419.183960996027	2.448778676651367	0.7227428627287242	34375.46577750065	29552.80403676381	37916674.81846731	182950.68992543328	1.0147769402615192e-05	0.8247233672872519	0.6436607422424586	0.8407396075624364
18.815030713776345	104967.30671602975	37020.33644643966	30135.859270537963	23086.58541810243	225866.62580480485	12163.035984522965	0.0012383806601873213	0.2826393744289902	879.4101284143213	5.337989631863131e-07	196138.32046935344	2475.636352344361	2.4377765159718816	0.7216678725653228	34375.476166303466	29573.91149878333	37916675.01135997	182955.2307378906	1.0156201036813685e-05	0.8398715856824952	0.6436616193398118	0.8355606255710156
18.747072611018467	106558.50537257895	37011.757670810424	30157.219245193264	22558.106188179783	222700.8667243939	12339.992467867214	0.0012375052140276251	0.28765625404194195	879.3952652472054	5.265365775995947e-07	196031.18873048032	2532.1394893144843	2.426821158643127	0.7205936772296947	34375.48652265693	29595.013720379848	37916675.204197384	182959.768936798	1.0163463422400405e-05	0.8547347527982762	0.6436624947859718	0.8305437459580638
18.68227213275048	108066.34262234064	37003.18384969692	30178.568811978774	22064.362759644915	219535.76969547474	12513.311003539666	0.0012366314304151664	0.2925106026645925	879.380679934306	5.203069174537722e-07	195924.17697926905	2588.693464054452	2.41591292283661	0.7195202803874569	34375.496846572154	29616.110531013168	37916675.396979585	182964.30452514382	1.016969308254623e-05	0.869320065697517	0.643663368569584	0.8256893973354132
18.620423889941762	109495.98986746187	36994.614980924845	30199.907583461267	21602.55369337528	216371.36208649876	12683.118852804057	0.001235759320752171	0.297203971163547	879.3663653642142	5.149894021600401e-07	195817.2851050158	2645.298360164829	2.4050520629789296	0.7184476857286849	34375.50713806017	29637.201752770823	37916675.58970661	182968.83750591343	1.0175010597839963e-05	0.8836346357894154	0.643664240679247	0.8209960288364586
18.56133038856826	110852.31596296527	36986.05106229926	30221.23516655257	21170.042191028024	213207.67237837287	12849.530179276573	0.0012348888965982407	0.3017394974955204	879.3523145592242	5.104775158888645e-07	195710.5129944086	2701.954253389417	2.3942387773093654	0.7173758969613143	34375.51739713205	29658.28720050469	37916675.78237849	182973.36788208914	1.017952248411114e-05	0.8976854407794104	0.6436651111034007	0.8164605025044852
18.504803825918078	112139.88041516091	36977.49209160344	30242.551159668656	20764.3703002862	210044.73016326228	13012.64808434554	0.0012340201697850657	0.3061215426314946	879.3385207125632	5.066771503096458e-07	195603.86053032236	2758.6612122367997	2.383473214554326	0.7163049178053269	34375.52762379887	29679.36668186148	37916675.97499524	182977.89565665004	1.0183322849690362e-05	0.9114792874403954	0.643665979830214	0.8120784573685109
18.450667230027683	113362.93491138241	36968.93806659753	30263.855149805953	20383.265022724496	206882.56615937568	13172.566389733145	0.0012331531525330566	0.31035536393432445	879.3249772157351	5.035051442939693e-07	195497.32759089902	2815.4192985399927	2.3727554798119717	0.7152347519876366	34375.537818071694	29700.439997206904	37916676.16755691	182982.42083257186	1.0186494855706036e-05	0.9250227842683417	0.6436668468474658	0.8078446360656809
18.398755086461385	114525.43104803101	36960.38898501729	30285.146709591474	20024.638240611024	203721.21224123402	13329.371174924285	0.0012322878575688483	0.31444683075413543	879.3116776771944	5.008879978764742e-07	195390.91404887938	2872.228567961041	2.362085639737455	0.7141654032375986	34375.5479799616	29721.50693944634	37916676.36006354	182986.94341282692	1.0189112002123534e-05	0.9383223228090963	0.6436677121424302	0.8037531692458697
18.34891355719026	115631.03257798757	36951.84484457256	30306.4253943254	19686.582035607	200560.70148515055	13483.142093308	0.0012314242982414758	0.31840218266676806	879.2986159336801	4.987607322443351e-07	195284.61977114514	2929.0890704499407	2.3514637271415446	0.7130968752830361	34375.55810947966	29742.56729374429	37916676.552515134	182991.463400384	1.0191239267755671e-05	0.9513840663235632	0.6436685757017575	0.7997978173332372
18.30100037583274	116683.13058660558	36943.30564294571	30327.690739065656	19367.360784869226	197401.06822876187	13633.953470131097	0.0012305624886361352	0.32222783228499413	879.2857860553286	4.970658915146015e-07	195178.44461844323	2986.0008506578765	2.3408897450190875	0.7120291718467775	34375.56820663695	29763.62083714978	37916676.74491175	182995.98079820824	1.0192934108485407e-05	0.9642139446749926	0.6436694375113629	0.7959721677150109
18.254884519223737	117684.86053674771	36934.771377789926	30348.9422557161	19065.401087846207	194242.3481442795	13781.875220205135	0.0012297024436868824	0.32593020652429094	879.2731823459205	4.95752657988822e-07	195072.38844524857	3042.963948314261	2.3303636701217694	0.7109622966435951	34375.578271444545	29784.66733813057	37916676.9372534	183000.49560926083	1.0194247342011184e-05	0.9768176540831283	0.643670297556312	0.7922697934757144
18.210445704969853	118639.12020642472	36926.242046727406	30370.179430129185	18779.280409180425	191084.57832473892	13926.973598825129	0.0012288441792876188	0.32951562485099245	879.2607993392573	4.947760734123048e-07	194966.45109973848	3099.9783985692993	2.3198854561046525	0.7098962533775254	34375.58830391353	29805.706556020923	37916677.12954014	183005.00783649908	1.0195223926587701e-05	0.9892006607464877	0.6436711558207113	0.7886843751490128
18.167573789705322	119548.58783080702	36917.71764734733	30391.40171919002	18507.715107896518	187927.7973827855	14069.311811803202	0.0012279877124031938	0.3329902088816668	879.2486317926854	4.94096351584467e-07	194860.632423848	3157.044232306548	2.3094550363059008	0.7088310457395143	34375.598304055	29826.738240386447	37916677.32177197	183009.5174828759	1.0195903648415537e-05	1.001368207318346	0.6436720122875957	0.7852097911183386
18.12616809086715	120415.73992149268	36909.19817720375	30412.608547851323	18249.548361342655	184772.04556172935	14208.950504045897	0.001227133061181256	0.3363598189595415	879.2366746785792	4.936782725382429e-07	194754.93225338103	3214.1614764282494	2.299072326199079	0.7077666774053545	34375.60827188	29847.762130308143	37916677.51394894	183014.02455134023	1.0196321727461763e-05	1.0133253214246403	0.643672866938818	0.7818401810404639
18.08613668775384	121242.86839968036	36900.68363381323	30433.799306081928	18003.738351520235	181617.36485874665	14345.948146702764	0.0012262802450669	0.3396300129518418	879.2249231744743	4.934906482827686e-07	194649.35041815805	3271.330154116458	2.288737225558445	0.7067031520338791	34375.61820739966	29868.777953586716	37916677.706071086	183018.52904483626	1.0196509351717237e-05	1.0250768255294997	0.6436737197549324	0.7785699870481634
18.047395711218808	122032.09678395682	36892.17401465231	30454.973345683193	17769.34697854007	178463.79916048943	14480.361340248151	0.0012254292849215463	0.34280602285319767	879.2133726524322	4.935058519791564e-07	194543.8867421808	3328.550285072136	2.278449620370081	0.7056404732653817	34375.62811062503	29889.785425865877	37916677.89813843	183023.03096630366	1.0196494148020854e-05	1.0366273475715702	0.6436745707150776	0.7753939771468074
18.009868650397475	122785.3953024358	36883.66931715481	30476.12997693081	17545.529256872316	175311.39439145304	14612.245048942688	0.001224580203147883	0.34589274546016213	879.2020186680531	4.936994026026361e-07	194438.5410438026	3385.821885734815	2.268209384520776	0.7045786447202343	34375.63798156722	29910.784249672786	37916678.09015101	183027.5303186773	1.0196300597397373e-05	1.047981331950723	0.6436754197968513	0.7723072545398426
17.97348568741842	123504.59483256137	36875.169538708775	30497.268464988872	17331.523505426932	172160.1986756531	14741.652779949067	0.001223733023822907	0.3488947435181112	879.1908569494994	4.940495990876434e-07	194333.31313589078	3443.1449694843163	2.2580163812888383	0.7035176699976843	34375.6478202373	29931.77411337223	37916678.282108866	183032.0271048873	1.0195950400912368e-05	1.0591430505042883	0.6436762669761763	0.7693052564818934
17.938183069173117	124191.39965945328	36866.67467665327	30518.388026045657	17126.642369490957	169010.26251269717	14868.63671846799	0.0012228877728410125	0.3518162546354736	879.1798833867689	4.945371978138875e-07	194228.2028259753	3500.519546826475	2.247870464661429	0.7024575526748057	34375.65762664637	29952.754690027876	37916678.47401201	183036.5213278586	1.0195462802186124e-05	1.070116613234874	0.6436771122271582	0.7663837453645311
17.90390252189695	124847.39908102687	36858.18472827475	30539.48782311385	16930.264674617898	165861.63896922691	14993.247828773281	0.0012220444780693146	0.3546612055335857	879.1690940213873	4.951451280368447e-07	194123.20991637566	3557.9456255644427	2.2377714804999664	0.7013982963055874	34375.667400805505	29973.72563616454	37916678.66586049	183041.012990511	1.0194854871963167e-05	1.0809059786164068	0.64367795552193	0.7635387944664189
17.870590710910758	125474.07788395789	36849.699690803245	30560.56696143481	16741.828107744757	162714.38388740126	15115.535928411991	0.0012212031695175126	0.3574332297698551	879.1584850366538	4.958582414948746e-07	194018.33420430133	3615.4232109566246	2.227719267568602	0.7003399044201446	34375.677142725806	29994.686590420835	37916678.85765432	183045.502095759	1.019414175850514e-05	1.0915149633498389	0.6436787968304819	0.7607667702301494
17.838198746700854	126072.82578501948	36841.21956140807	30581.624483421077	16560.8226646616	159568.55611195767	15235.54974287081	0.001220363879524773	0.3601356873590488	879.1480527484896	4.966630913073131e-07	193913.57548192362	3672.952305862795	2.217713658445226	0.6992823805240381	34375.68685241836	30015.637172082563	37916679.04939354	183049.98864651163	1.0193336908692702e-05	1.1019472515140685	0.6436796361204745	0.7580643126409558
17.80668173606908	126644.94589805434	36832.744337193144	30602.65936306592	16386.784823896156	156424.21773799037	15353.336945318037	0.0012195266429663155	0.3627716853235558	879.1377935969306	4.975477371213765e-07	193808.93353641496	3730.532910879271	2.2077544803269897	0.6982257280976857	34375.69652989424	30036.57697948312	37916679.2410782	183054.4726456723	1.0192452262878638e-05	1.1122064030729863	0.6436804733570329	0.7554283146764488
17.775998376773728	127191.66231474704	36824.27401519189	30623.670499738455	16219.29238353365	153281.43438183656	15468.944185829698	0.0012186914974827378	0.3653440982049985	879.1277041382685	4.985015732290846e-07	193704.40814995382	3788.1650244641837	2.197841555743352	0.6971699505958606	34375.70617516455	30057.50558825581	37916679.4327083	183058.95409613877	1.019149842677093e-05	1.1222958617349268	0.6436813085025166	0.7528559017950058
17.74611059298787	127714.12688191514	36815.80859236157	30644.656711276344	16057.959899989411	150140.27547778565	15582.417113239002	0.001217858483735392	0.3678555880330288	879.1177810378232	4.995151768898839e-07	193599.9990996952	3845.848643053704	2.187974703187554	0.6961150514472635	34375.71578824037	30078.42254942059	37916679.624283895	183063.43300080288	1.019048482311013e-05	1.1322189621803325	0.643682141516264	0.7503444119669757
17.71698320878784	128213.42525443247	36807.34806557709	30665.61672627192	15902.434669025266	147000.81460386672	15693.80039210664	0.0012170276456916645	0.3703086233054332	879.1080210633204	5.00580174483247e-07	193495.70615770284	3903.583761169995	2.178153737675897	0.6950610340541605	34375.72536913278	30099.32738728457	37916679.815805	183067.90936255053	1.0189419825516765e-05	1.1419789366831414	0.6436829723543076	0.7478913766945712
