LIPID	Xa_l	IIa_f	Va_l	TF_VIIa_l	Xa_f	mIIa_l	V_l	Xa_Va_l	APC_l	VII_l	AT_f	APC_PS_l	IIa_TM_l	VIIa_l	Xa_Va_mIIa_l	TF_VIIa_Xa_l	X_l	Vai_l	II_l	PC_l	PS_l	alpha2M_l	TF_VII_l	TFPI_Xa_l	VII_Xa_l	V_Xa_l	V_IIa_l	mIIa_f	TF_VII_Xa_l	Va_f	V_mIIa_l	VIIa_f	IIa_AT_f	APC_f	TF_VIIa_X_l	PC_f	II_f	V_f	alpha2M_Xa_l	TFPI_f	X_f	VII_f	alpha2M_IIa_l	APC_PS_Va_l	Vai_f	TM_l	Xa_Va_II_l	IIa_TM_PC_l	mIIa_AT_l	TF_l	TFPI_Xa_TF_VIIa_l	Xa_AT_f	PS_f
58156.21841530774	0.044391815287841294	0.0021080522159904465	0.011886636775173489	0.005927054974945814	0.008573258609222973	0.031284582862165664	1.720646208632735	0.00044911632747633717	0.0021717363623329974	7.327415277918079	4720.997090977456	0.039894845872663696	0.003186236456858855	0.18701185245924457	5.342691423135128e-05	0.0028036659116488297	107.59097307134816	3.902479319631964e-05	838.9682017019509	47.263881013322326	115.16795426653934	363.99988002629925	0.006885848923611988	0.03994490610478864	0.0002709951683924667	0.007213710244213861	4.9862440949718455e-05	0.0005085879087778772	2.5467044573151593e-07	6.081768291786155e-05	0.0006659951129028022	0.0014588313626604232	0.0005583751056228768	0.000260299427366287	0.0018754017109921899	18.69228075829097	335.4914143311206	0.008580325554492878	0.00010421527550538518	12.260021321646018	35.150758654700525	0.1663170446508008	1.575842527960997e-05	2.1507537600350168e-05	1.988168567227484e-07	0.9953239243563908	0.0003331691672499181	0.0014898391867494386	0.00013008113257381707	0.0006740015591686041	3.377224918686587e-05	0.0022205663097931184	0.7921293800500867
58156.16002122662	0.04508708384237705	0.0023398144355603976	0.01283760569710337	0.005946182092246709	0.008707903961417997	0.03482980850125547	1.719406920741183	0.000493199059063869	0.002453628481677307	7.3233626878799765	4720.996908186105	0.04523669757592556	0.003546824635653316	0.19109743818777797	5.867379121760269e-05	0.0028129655913953283	107.58881861330376	4.852011572599468e-05	838.9646747046231	47.25968473564816	115.1626431619123	363.9998736007559	0.006871817421323412	0.041623944879841494	0.00027509027309811587	0.0073263536959225556	5.5314582529612166e-05	0.0005662512615354476	2.581353388632928e-07	6.56833104138346e-05	0.0007410740748806746	0.0014907103782594087	0.0006300270906806666	0.00029410782330990863	0.0018814215192836513	18.690645910819534	335.4903679059543	0.008574169240728804	0.00010861866097336615	12.258339900187504	35.15008945501036	0.16622527358866301	1.7780583084219514e-05	2.6366533716419328e-05	2.4721502926931585e-07	0.9947946222466543	0.0003658719424817165	0.0016585531176917085	0.000147395406993332	0.0006512003077656117	3.615493264644794e-05	0.0023143914005021035	0.7920937739777443
58156.08805223476	0.04576441874423845	0.002593909610243297	0.013865132181424078	0.005964815939804067	0.008839087156478841	0.038721502365195296	1.7180763218038604	0.0005412393021766456	0.0027664720893705343	7.319250904964909	4720.9967141747475	0.051179214061593974	0.003942370139481286	0.19524475727678778	6.439212413268162e-05	0.0028220069211754156	107.5866514636067	6.014681317229581e-05	838.9607710963273	47.255017210122254	115.15673428242704	363.9998668865611	0.0068569882656588825	0.043328152769737935	0.0002790690445273363	0.007435527638597559	6.128449487955168e-05	0.0006295516380799438	2.614510429257273e-07	7.09406208967115e-05	0.0008233873582753113	0.001523072231194388	0.0007095069530315391	0.0003316301977909765	0.0018872843658412444	18.688829624110618	335.4892512069659	0.008567560947747854	0.00011308978004787688	12.256633203846258	35.14942419368861	0.16613219615507305	2.002365879727335e-05	3.224993360088765e-05	3.06481107798684e-07	0.9942140303757326	0.0004015103001249014	0.0018435994847852447	0.00016665858063544546	0.0006299996724803887	3.864338399709884e-05	0.0024096597222563066	0.7920542535774435
58156.001041974865	0.0464237369055028	0.0028723644129233406	0.014975664394834566	0.005982998624938889	0.00896679259584122	0.04299073643768591	1.716646054273602	0.0005935844234032157	0.0031132154395302034	7.315081597940945	4720.996508038944	0.05778023834741844	0.004375967922577157	0.19945197169202425	7.062337732736562e-05	0.0028308118451526557	107.58447112074506	7.43521115288695e-05	838.9564560791304	47.24983307070068	115.1501699559887	363.9998598642513	0.006841424185074501	0.04505682865181713	0.00028293112638620396	0.007541176222920324	6.781763607034058e-05	0.0006989946686848047	2.646188266646058e-07	7.662261492798882e-05	0.0009135624026108709	0.0015559026357142044	0.0007975670065525537	0.0003732204434889834	0.0018930036082152632	18.68681447623306	335.48805895944736	0.008560459328754154	0.00011762686456918765	12.25490193194933	35.14876358416436	0.16603785432388896	2.250888418826945e-05	3.936246618030834e-05	3.788961856071624e-07	0.9935776157077689	0.00044034185165113705	0.002046416369652984	0.00018806045324695634	0.0006102577189477065	4.1239398844342416e-05	0.002506333599789322	0.7920104431973826
58155.89739864534	0.04706493703241602	0.003177388882171202	0.01617615048481421	0.006000768594480928	0.009091001219053907	0.04767130352556891	1.715107032170559	0.0006506099940807082	0.003497065654124136	7.31085644657591	4720.996288789171	0.0651026792280445	0.004850980083428312	0.20371724396198043	7.741239890058223e-05	0.0028394004545506486	107.5822770131892	9.167230688306307e-05	838.9516918247365	47.24408296593674	115.1428874385452	363.99985251244493	0.006825182551058729	0.046809268515097945	0.0002866760622197487	0.007643237001215007	7.496329685360076e-05	0.0007751302816931784	2.6763985566040696e-07	8.276485441025812e-05	0.0010122776123703736	0.0015891873183104734	0.0008950278294951085	0.0004192635382273072	0.0018985914413457727	18.68458151308294	335.48678541456457	0.008552819430835195	0.00012222813756883588	12.25314678674826	35.14810839189143	0.16594229066366178	2.5259417582805716e-05	4.794813731922424e-05	4.671957757245683e-07	0.9928804554939495	0.0004826451159795519	0.0022685644226211046	0.00021180783314265702	0.0005918445820712007	4.394473663708234e-05	0.0026043751701243095	0.7919619340891259
58155.775394473414	0.04768789697491448	0.003511392027412249	0.01747406623857573	0.006018160850396969	0.009211689990837085	0.052799935836720574	1.7134493834657647	0.0007127213498948225	0.003921510511418764	7.306577142785232	4720.996055343213	0.07321493734906737	0.005371056627293101	0.20803873515487878	8.480761157387825e-05	0.0028477910944676977	107.5800684958625	0.00011274980014441358	838.9464372304022	47.23771322181491	115.13481848357642	363.99984480767097	0.006808315839153344	0.04858476474812847	0.0002903032794359139	0.007741640158024199	8.27748726592619e-05	0.0008585562679730809	2.705151739679763e-07	8.940560482530798e-05	0.001120265678682386	0.0016229120027188473	0.001002784425817938	0.00047017816424009865	0.0019040589658913527	18.68211011859883	335.4854243129556	0.008544592409429546	0.00012689181137285282	12.251368474131398	35.14745943950148	0.16584554839219554	2.8300517747973922e-05	5.8297480345292995e-05	5.746567431046511e-07	0.9921172072914977	0.0005287206733340122	0.002511736081208149	0.00023812602250783285	0.0005746416144506414	4.6761120466049965e-05	0.0027037463421568184	0.791908281593855
58155.633154450275	0.04829247132522831	0.0038769984623102994	0.01887744192067682	0.006035207157979266	0.009328831435919371	0.05841653515675679	1.7116623889728066	0.0007803550871837768	0.0043903417809473405	7.302245392034727	4720.995806517925	0.08219136208721856	0.005940157145506801	0.2124146026399578	9.286119696415045e-05	0.0028560004666325287	107.57784484620305	0.00013835326409867738	838.9406476613981	47.23066547996195	115.12588887971724	363.99983672418216	0.006790872057004757	0.05038260533157926	0.0002938120749199864	0.007836307765364443	9.131014191155292e-05	0.0009499220357803114	2.732456887615704e-07	9.658597341279905e-05	0.0012383169042692911	0.0016570623932944636	0.0011218129062997323	0.0005264195140144696	0.001909416254182864	18.6793778754576	335.483968847106	0.008535725225411007	0.00013161608545540998	12.249567704431689	35.146817612268265	0.16574767143889757	3.16597324470648e-05	7.075607608791637e-05	7.052002283665316e-07	0.9912820777322927	0.0005788922715813659	0.0027777651221997084	0.0002672604207383661	0.0005585405817857843	4.9690236726060534e-05	0.002804408750919552	0.7918490021191161
58155.46864431515	0.04887848931163475	0.004277066076499825	0.02039488759827528	0.0060519362472423914	0.009442393230427676	0.0645644140039466	1.709734417821808	0.0008539804541346456	0.004907680141272635	7.297862914970474	4720.995541020321	0.09211274005910311	0.006562573303054012	0.21684299765789486	0.00010162926842274704	0.0028640437285310317	107.57560525981171	0.0001694014855279159	838.9342746805984	47.22287631052289	115.11601795549603	363.9998282337535	0.006772895141274559	0.05220207294596709	0.0002972016025114784	0.00792715307043225	0.00010063154768146083	0.0010499325462417742	2.7583215798023845e-07	0.00010435003977830278	0.001367282476058942	0.0016916241569589524	0.001253177722485601	0.0005884822872501768	0.0019146724140082746	18.67636041596476	335.4824116227704	0.00852616032513567	0.00013639914406949778	12.247745193319387	35.146183863889966	0.16564870451431882	3.536710259646158e-05	8.573454545981656e-05	8.635133358949432e-07	0.9903687902176664	0.0006335078539458907	0.0030686364792785912	0.0002994782517476786	0.0005434429021476549	5.273373463813033e-05	0.0029063237070960867	0.7917835698990627
58155.27965778321	0.04944575304425195	0.004714704741577108	0.022035616105218012	0.006068374007880436	0.009552337860696836	0.07129054680825653	1.7076528596593294	0.0009341005859393934	0.005478001702562235	7.293431449243832	4720.995257437952	0.103066815834723	0.007242951984726611	0.22132206273003896	0.00011117202653645952	0.0028719345892146797	107.57334884568631	0.00020699151570934988	838.9272657661276	47.21427679917782	115.10511805038978	363.99981930546346	0.006754425325084533	0.05404244400669155	0.0003004708626823562	0.008014079826126888	0.0001108064789822889	0.0011593524142921687	2.782751811657237e-07	0.00011274497461390804	0.0015080776177777992	0.0017265829039515913	0.001398039487352769	0.0006569038817893971	0.0019198356503435684	18.673031262923914	335.480744619803	0.008515835304139196	0.00014123915368595142	12.245901662767675	35.145559222593675	0.1655486931861721	3.945538298106058e-05	0.00010372024258893261	1.0551928225615082e-06	0.9893705517786489	0.0006929404702124964	0.0033864962366235056	0.0003350704209317886	0.0005292589266664363	5.589322562920174e-05	0.0030094521424508126	0.7917114135325605
58155.06380302357	0.049994036181176066	0.00519329602862504	0.02380946261129771	0.00608454367797022	0.009658622362539384	0.07864582973008968	1.705404053817377	0.0010212535230850555	0.006106166134414783	7.2889527514938335	4720.994954228529	0.11514884501653162	0.007986318898261131	0.2258499289423283	0.00012155389022586374	0.0028796854019727696	107.57107462104598	0.00025243185485373875	838.919564018444	47.204792108094445	115.09309395178268	363.9998099054594	0.006735499477620245	0.05590298764099712	0.0003036186948190246	0.008096981677054324	0.00012190754686119303	0.0012790101529505423	2.8057519364352383e-07	0.00012182114127347293	0.0016616845371479872	0.0017619241676669894	0.0015576634155223148	0.0007322677788282568	0.0019249133250887527	18.669361660390177	335.47895915286256	0.008504682555660186	0.0001461342602785164	12.24403784207643	35.14494479756049	0.16544768396094914	4.3960280454687474e-05	0.00012529090448069364	1.2869144954856886e-06	0.9882800194205982	0.0007575890261839946	0.003733661681139975	0.0003743535067433958	0.0005159072595852274	5.9170282569161684e-05	0.003113754551978181	0.7916319122959681
58154.81848840783	0.05052308309666489	0.0057165138928998915	0.025726899552494995	0.006100466026519404	0.009761198156597702	0.08668534723987452	1.7029732158065136	0.001116012940433151	0.006797446373945946	7.284428599442829	4720.994629708762	0.12846217937709276	0.008798102372903845	0.2304247131465038	0.00013284359501737877	0.002887307253982596	107.56878150575572	0.0003072815039588227	838.9111078587724	47.194341010974696	115.07984229785143	363.99979999670313	0.0067161514174233815	0.057782964624210044	0.00030664377258972635	0.008175741616328308	0.0001340128493921775	0.0014098025308341368	2.8273246432831456e-07	0.00013163217386942427	0.0018291550651218346	0.0017976333839124093	0.0017334284148988455	0.0008152071196968767	0.0019299120148420323	18.665320394348853	335.4770458325835	0.008492628905714592	0.00015108258649982988	12.242154468936919	35.14434178566408	0.16534572437007863	4.8920710525315795e-05	0.00015113054097198644	1.5666325799111657e-06	0.9870892663623357	0.0008278788176004516	0.004112631264759603	0.00041767189101668594	0.0005033141159018402	6.25664388664378e-05	0.003219190933727485	0.791544392230175
58154.540907565475	0.051032608646780386	0.006288346254119776	0.02779904543808073	0.006116159529806252	0.009860010998035627	0.09546864299422947	1.7003443616234597	0.0012189885023777406	0.007557559858441696	7.279860794053563	4720.994282042383	0.14311888316867374	0.009684157022013518	0.2350445151293337	0.00014511424860494734	0.0028948100529815088	107.56646831636961	0.0003733958374503233	838.9018307214078	47.182835402805466	115.0652509469502	363.9997895386981	0.006696412200824194	0.05968162629587071	0.0003095446029586688	0.008250231531719691	0.00014720621828111856	0.0015526990033460084	2.847470975026397e-07	0.00014223502433385285	0.0020116128632719204	0.0018336958699801923	0.0019268368599649427	0.0009064084678620858	0.0019348375666965179	18.660873603531954	335.47499452794756	0.008479595237111934	0.00015608222880178428	12.240252290516699	35.143751478507674	0.16524286305934482	5.4379073178192336e-05	0.00018204787582956622	1.9038139326757189e-06	0.9857897486861928	0.0009042617855426374	0.00452609429179265	0.00046540003110925025	0.000491412715168725	6.608318742532102e-05	0.003325720727442375	0.7914481220049652
58154.228023803815	0.05152229864267641	0.006913117368897787	0.03003766578055197	0.006131640541417481	0.009955001061667518	0.10505999185729036	1.6975002305266007	0.00133082574601541	0.008392701188369791	7.275251161686856	4720.993909227299	0.15924037898589619	0.010650786856572867	0.23970741480981017	0.00015844333223397636	0.002902202610952292	107.56413375981863	0.0004529803778003124	838.8916607431522	47.17017978549886	115.04919831477001	363.99977848719686	0.006676310386910823	0.06159821348021074	0.0003123195294931055	0.008320311862795079	0.00016157743828055127	0.001708746166856551	2.866190389907722e-07	0.0001536899695080737	0.002210255052037872	0.0018700968040017796	0.0021395250739975552	0.001006615745231743	0.0019396951520308783	18.65598458080219	335.47279433075386	0.008465496105605668	0.0001611312545637998	12.238332064540314	35.14317526973606	0.16513914988003017	6.038154870645433e-05	0.0002189976755100494	2.3097126322327928e-06	0.9843722730394664	0.0009872164204250756	0.004976940103959785	0.0005179448754438482	0.0004801427101795124	6.972197947004365e-05	0.003433302753368719	0.7913423085682627
58153.876553973874	0.05199181115689736	0.0075955108538491994	0.03245516409578447	0.006146923455846028	0.010046103186550253	0.11552866912766699	1.6944222071229458	0.0014522053801130353	0.009309576080986176	7.270601556188884	4720.993509081883	0.17695812069208938	0.011704767343565814	0.2444114695347707	0.0001729126347560026	0.002909492724786137	107.56177642678126	0.0005486536917890703	838.8805204539813	47.15627073129484	115.03155268139174	363.9997667938866	0.00665587228037184	0.06353195543979362	0.00031496674069691485	0.008385831394180084	0.00017722242887728085	0.0018790721724427824	2.883480872298271e-07	0.00016606056779897835	0.002426353086473113	0.0019068212051300795	0.0023732745435764307	0.0011166343264241364	0.001944489318251252	18.650613565795116	335.47043352327285	0.008450239352305804	0.00016622769930402419	12.236394560336956	35.142614662587704	0.16503463597994375	6.697841420884934e-05	0.0002631053226044536	2.7976911870326042e-06	0.9828269661684733	0.0010772472311815654	0.005468266487959887	0.0005757484222046489	0.0004694496494148711	7.348422324266164e-05	0.0035418951528292195	0.7912260925932147
58153.48295189331	0.05244077880320959	0.008340593173872105	0.03506456059425064	0.006162020865499807	0.010133247306989921	0.12694921213496027	1.6910902438313287	0.0015838418732011404	0.010315436420873694	7.2659138608255285	4720.993079230366	0.196414289881036	0.012853365798062774	0.24915471155515445	0.00018860810447210623	0.0029166872538648795	107.55939478478736	0.000663520773161253	838.8683264739933	47.140996326625164	115.01217147137119	363.99975440605476	0.006635122153493377	0.06548206889607329	0.00031748428419047257	0.00844662721355551	0.0001942433757929886	0.0020648910212276083	2.8993390981330234e-07	0.00017941355327027127	0.002661252677672642	0.0019438539151868403	0.0026300238834972567	0.0012373352682559973	0.0019492240384383994	18.64471752982314	335.4678995503758	0.008433725717571476	0.00017136956406146395	12.234440559821335	35.14207127763977	0.1649293738921605	7.422438126580387e-05	0.0003156950048516778	3.3835953497448974e-06	0.9811432472252379	0.0011748836855186178	0.006003386976698217	0.0006392904186676165	0.0004592844722097513	7.737128258399225e-05	0.0036514553324399762	0.7910985437425824
58153.043391470135	0.05286881214506936	0.009153837359100714	0.037879455835371355	0.006176943710983263	0.010216359099752468	0.13940166836360024	1.6874827850407992	0.0017264811896898064	0.0114181161508767	7.2611899899684875	4720.992617087327	0.2177625111250507	0.01410435938088307	0.25393514577810344	0.00020561960214308822	0.002923792194500377	107.55698717112085	0.0008012584248179061	838.8549892227769	47.12423560011451	114.99090051120427	363.999741266232	0.0066140824485382286	0.06744775715611845	0.0003198700876400765	0.008502524866491251	0.00021274879771992217	0.0022675066470517515	2.913760661551836e-07	0.00019381865325203827	0.002916372527546549	0.0019811795825109037	0.002911881563417436	0.0013696596442171638	0.001953902758857703	18.63824995441677	335.4651789976591	0.008415848462853487	0.00017655481305152375	12.232470858368467	35.141546860683405	0.1648234176189136	8.217895511362073e-05	0.00037832189262143384	4.086190288747831e-06	0.9793098039631463	0.0012806785164020504	0.006585836655969569	0.0007090911958727161	0.0004496030356450073	8.138447540928608e-05	0.0037619399141524744	0.7909586557777029
58152.553749711195	0.05327550439817505	0.010041146658454661	0.0409139762399351	0.006191701424513597	0.010295360879262807	0.1529718231564301	1.6835766945727844	0.0018808975211188632	0.012626067674075038	7.256431890424097	4720.992119841278	0.2411685798358265	0.01546604984493819	0.2587507479042232	0.00022404053710707356	0.0029308127511671537	107.55455178560442	0.0009662143014371258	838.8404126485098	47.10585793953792	114.96757326994465	363.99972731181305	0.006592773961681371	0.06942820939071521	0.0003221219873948324	0.008553338743383421	0.00023285353145126978	0.00248831667427504	2.9267403695466216e-07	0.00020934831361702914	0.0031932016121906564	0.002018782648850938	0.003221139399052624	0.0015146229450165947	0.001958528444289563	18.63116060531297	335.4622575773272	0.00839649300838555	0.00018178137171314578	12.230486265537188	35.14104329064989	0.16471682270766375	9.090681539643517e-05	0.00045280867072626795	4.927666630324556e-06	0.9773145741315734	0.0013952052812300317	0.007219376023487089	0.0007857146300207547	0.00044036567221828566	8.55250720930936e-05	0.0038733046936393852	0.7908053415484296
58152.00958984241	0.05366043760963529	0.011008877768365474	0.04418269801672721	0.0062063020664445915	0.01037017277594161	0.16775139883912513	1.6793471883757747	0.0020478888434296016	0.013948398356798892	7.251641542280959	4720.991584437372	0.26681119496052286	0.01694727403739906	0.26359946307422916	0.0002439673664391913	0.002937753404482173	107.55208668336849	0.001163521408708352	838.8244939854137	47.085722503870166	114.94201009039466	363.99971247465663	0.006571216009621344	0.07142260011549571	0.0003242377658856114	0.008598872736613642	0.00025467861614174845	0.0027288157188447675	2.9382726121604787e-07	0.0002260773141347783	0.0034932947187498275	0.0020566473402593897	0.003560286800249018	0.0016733194966798298	0.0019631036211735582	18.623395304202557	335.4591201238577	0.008375536596201983	0.00018704712528275184	12.228487605590718	35.14056258748773	0.16460964631591393	0.00010047821827943887	0.0005412867333865696	5.934225587406247e-06	0.9751447335827029	0.0015190550481020452	0.007907992379896955	0.000869771218047624	0.0004315367772364417	8.97942937806938e-05	0.0039855046099049945	0.7906374279110876
58151.40614481764	0.05402319048794734	0.012063863210630662	0.04770054568029138	0.006220752454817487	0.01044071423127737	0.1838382158799104	1.6747677747304588	0.0022282711317865977	0.015394906629222608	7.246820959138005	4720.991007559265	0.29488268689080693	0.018557409023717393	0.26847920516424034	0.00026549893709949194	0.0029446179759069022	107.54958976773001	0.0013992299510919752	838.807123549513	47.06367763804862	114.91401742015802	363.99969668066285	0.00654942657994666	0.0734300889331236	0.0003262151987875136	0.008638921207937243	0.00027835105510213784	0.002990598080798156	2.948351815323065e-07	0.00024408225436059212	0.003818265907926087	0.002094757663058885	0.003932025754803895	0.0018469268364927744	0.001967630418542904	18.614895701115618	335.45575060172223	0.008352847989687754	0.00019234991804704292	12.226475717756225	35.14010691986985	0.16450194726087525	0.00011096941932724125	0.000646242317232937	7.136752888627777e-06	0.9727866928142569	0.0016528320841334026	0.008655898162024644	0.0009619212501801906	0.0004230844249573886	9.419331064714537e-05	0.004098493729360181	0.7904536506335814
58150.73830155003	0.05436334807624312	0.0132134323574199	0.051482660902024496	0.006235058287961242	0.010506905846793172	0.2013363051832204	1.669810204683222	0.002422871047268857	0.016976117082229108	7.241972187556182	4720.99038561018	0.3255897288597941	0.020306370522989593	0.2733878568876771	0.00028873564886606486	0.0029514096891406377	107.54705878333073	0.0016804585950817568	838.7881845842859	47.03956029981463	114.8833870540336	363.99967984933056	0.00652742246621367	0.07544982060261657	0.0003280521130430441	0.00867327030802954	0.0003040034298326784	0.0032753596517843854	2.956972983845582e-07	0.0002634408882947182	0.00416977952880124	0.0021330974060948084	0.004339286515201946	0.0020367099754279327	0.0019721106067590835	18.605599050985717	335.4521321277587	0.008328287223023418	0.00019768755344799196	12.224451456157253	35.13967861258323	0.1643937860495121	0.0001224631162209263	0.0007705677454034664	8.571592136166512e-06	0.9702261039401949	0.0017971484080123625	0.009467525536814465	0.0010628780573748865	0.0004149800124984034	9.872324012859763e-05	0.004212225248055273	0.7902526493608314
58150.000586260845	0.054680513437224514	0.014465430477223963	0.05554423732347013	0.006249224260242986	0.01056867161969531	0.2203559593159271	1.664444435759103	0.0026325169224036575	0.018703313818675155	7.237097305563818	4720.989714693246	0.35915401788974766	0.02220460321979887	0.2783232708751957	0.00031377841703177534	0.0029581312282332367	107.54449130971288	0.0020155671705058913	838.7675531691689	47.01319550989501	114.8498954016608	363.9996618932953	0.006505219388717749	0.07748092550783457	0.0003297464567083746	0.008701699688619826	0.0003317733429936646	0.0035848988397332413	2.964132340958657e-07	0.0002842312853546452	0.004549538449120002	0.002171650150586529	0.0047852439337616355	0.002244025458873741	0.0019765456340807494	18.59543799867524	335.4482470110002	0.008301705415613963	0.0002030577952291948	12.222415689347008	35.13928015342664	0.16428522488403777	0.00013504890977571697	0.0009176177192205232	1.0281428004936396e-05	0.9674478802369684	0.0019526170785548638	0.010347516543231563	0.001173411304903743	0.0004071979303359851	0.00010338514515521593	0.004326651516101427	0.7900329627298728
58149.18715139142	0.054974321486116536	0.015828235197506403	0.05990031693876199	0.006263254171143313	0.01062594159156	0.2410137099337007	1.658638612462987	0.0028580278952274906	0.020588571302247855	7.232198420041822	4720.988990591249	0.39581290907743183	0.024263061455111437	0.28328327190825964	0.00034072741673627226	0.002964784792489545	107.54188475553359	0.002414352595523631	838.7450982046681	46.98439583858486	114.81330279666678	363.9996427178495	0.006482832101966682	0.07952252059929224	0.00033129638135796725	0.008723984641426362	0.0003618026546219074	0.003921116304563124	2.969828068385424e-07	0.00030653079528875505	0.004959269017566033	0.002210399288925575	0.0052733343663732245	0.0024703251360982566	0.001980936661127735	18.584340377403496	335.44407681282246	0.008272944668701604	0.00020845836981864122	12.220369299368283	35.13891419941945	0.1641763276376923	0.00014882378100680217	0.001091270516852174	1.2316288519873125e-05	0.9644362305658591	0.0021198441077835226	0.01130070797902807	0.0012943502966556142	0.0003997152580463093	0.00010818003241959461	0.0044417240884368015	0.7897930237385674
58148.29176460879	0.05524445511952025	0.017310769550383003	0.06456554303933429	0.006277151027734502	0.0106786549392596	0.26343221597359656	1.652359067522286	0.003100201024730569	0.022644781671343858	7.227277662783774	4720.988208745885	0.435819984304053	0.02649317849429257	0.2882656605141872	0.0003696805883558064	0.0029713721481741235	107.53923635365636	0.002888270204685176	838.7206814904338	46.9529609442934	114.77335286665574	363.99962222044826	0.006460274489472163	0.08157371089705034	0.00033270033785662046	0.00873989870223395	0.00039423649219600174	0.0042860132537189295	2.974061151159801e-07	0.0003304147912413774	0.005400702471350607	0.002249328054008439	0.005807273060518094	0.0027171595115857454	0.0019852845932682023	18.572229026496977	335.439602430802	0.008241838063558873	0.00021388697017877365	12.218313180252226	35.13858358208413	0.16406715979470168	0.00016389258186416355	0.0012959935475345449	1.4734677683720326e-05	0.9611747113305881	0.0022994188748057917	0.012332110175117856	0.0014265872490998202	0.0003925114845167226	0.00011310885071919014	0.004557393806856737	0.7895311554922929
58147.30780050079	0.055490663689790366	0.018922510789864774	0.0695538654230349	0.006290917140885438	0.010726763518770263	0.2877400474770991	1.6455703482938253	0.003359796294713923	0.02488567744545504	7.222337185035744	4720.987364236705	0.4794455337069986	0.028906822605901095	0.29326821812053516	0.00040073189071362984	0.0029778946771557135	107.53654315738746	0.0034506818516582267	838.6941579127504	46.918677181751576	114.72977198637435	363.999600290203	0.006437559646810221	0.08363359163900294	0.0003339571858169266	0.00874921674060557	0.00042922199299737316	0.004681688052725318	2.97683632849814e-07	0.00035595516841886314	0.005875552298109066	0.002288419560601679	0.006391071894929177	0.002986180562422355	0.0019895901110315757	18.55902163528703	335.43480420945406	0.008208209783973942	0.00021934126134619985	12.216248235871575	35.13829131153964	0.16395778834837899	0.00018036853589327868	0.0015369124438769023	1.7604845576057754e-05	0.9576462985914462	0.0024919029724928504	0.013446878802651071	0.0015710804832836898	0.00038556825106614826	0.00011817248941807308	0.004673610918045991	0.7892455674744054
58146.2282355985	0.05571278383296566	0.020673494020543318	0.07487819394650118	0.006304554215434072	0.010770235862938292	0.3140713490634665	1.6382352730786514	0.003637519443390514	0.027325848624226434	7.2173791503161295	4720.986451759968	0.5269769260907835	0.031516238263401025	0.29828871397224616	0.0004339692956000389	0.0029843534225915997	107.53380203814491	0.004117131960652979	838.665375758763	46.88131729984151	114.68226883918264	363.9995768073677	0.006414699953641748	0.08570125116151618	0.0003350663165538076	0.008751718547588437	0.0004669067476503237	0.005110330889373414	2.978163144862486e-07	0.0003832185792773153	0.006385487146802861	0.002327656860321304	0.0070290573234558715	0.003279143883767353	0.0019938536986425295	18.54463062059257	335.429662081086	0.008171875384632791	0.00022481888789064775	12.214175377061402	35.13804057911924	0.16384828165105683	0.00019837374466103038	0.0018198822270934544	2.100620224673062e-05	0.9538334829965376	0.0026978174399084087	0.014650278740059818	0.0017288574772059554	0.000378869116298058	0.00012337177707752626	0.004790325232504979	0.7889343524990984
58145.0456474598	0.05591076256799597	0.022574309628479082	0.08054999683366465	0.006318063434629943	0.010809061620234792	0.3425653659382481	1.630315022308813	0.003934002620085141	0.029980752556604085	7.212405725312773	4720.985465607624	0.5787188414363056	0.03433397039112949	0.30332491401859174	0.0004694725202914778	0.0029907491317920313	107.53100968489683	0.004905652060126338	838.6341771758214	46.840640251490136	114.63053411529764	363.999551642822	0.006391707135374408	0.08777577460142372	0.00033602778905744636	0.008747192918825173	0.0005074369289443661	0.005574216213102328	2.978057093596608e-07	0.00041226438515970076	0.006932099199874267	0.0023670230117571905	0.007725888337807377	0.003597909978639844	0.0019980756707633817	18.52896304653698	335.4241557399624	0.008132642231842067	0.0002303174835286027	12.21209551791826	35.13783475817982	0.16373870920924774	0.00021803969471688193	0.0021515587305389206	2.5030878246096764e-05	0.9497183903380625	0.002917628383585121	0.015947639270806443	0.001901017710483747	0.00037239934141841013	0.00012870748031248625	0.004907486329386656	0.7885954845351238
58143.75221857544	0.05608468246933897	0.024636093452840496	0.08657884197999237	0.006331445539181086	0.010843256396589738	0.37336581721304585	1.6217692700783748	0.0042497829657461164	0.03286671553926218	7.207419068682422	4720.984399646728	0.6349933371906554	0.037372770167440617	0.30837459194928807	0.0005073105067039004	0.002997082296415418	107.52816260570263	0.005837093295762247	838.6003987929938	46.79639113961724	114.5742403777037	363.9995246575581	0.006368592315147943	0.08985624849744138	0.00033684247784949626	0.008735442206370415	0.0005509550552017478	0.006075692701871333	2.9765408438236726e-07	0.00044314231574012745	0.007516867457901521	0.0024065011671224033	0.00848657423456889	0.003944444578653921	0.0020022561975626624	18.511920595871576	335.4182648524741	0.008090310143181723	0.00023583468309883805	12.21000957119962	35.13767740277082	0.163629141418001	0.00023950775903306497	0.002539467505088118	2.978542955471271e-05	0.9452829301350224	0.00315173106037854	0.01734429969753543	0.0020887352267179465	0.00036614569467400887	0.00013418030293451788	0.005025043811659135	0.7882268176001619
