iendIR	r1x2	r1x22	r11x2	r1	r2	r0	r12	r11x22	r1x22d	rendP	IRS	X	PI3K	PDK1	PKC	PKB	mTOR	GLUT4_C	r22	iend	rPbasal	r11	rend	PDK1_	X_P	GLUT4_M	PI3K_	mTOR_	PKB_P	PKC_P	IRSiP	Values[G_p]	Values[G_t]	Values[I_l]	Values[I_p]	Values[Q_sto1]	Values[Q_sto2]	Values[Q_gut]	Values[I_1]	Values[I_d]	Values[INS]	Values[I_po]	Values[Y]	Values[vglucoseuptake]	Values[KD]	Values[S2]	Values[S1]	Values[K4]	Values[K8]	Values[aa]	Values[cc]	Values[EGP]	Values[V_mmax]	Values[E]	Values[S]	Values[I]	Values[G]	Values[HE]	Values[m_3]	Values[Q_sto]	Values[Ra]	Values[k_empt]	Values[U_idm]	Values[U_id]	Values[U]	Values[S_po]
0.0002872203754136447	7.378607005233678e-05	1.2943465752893593e-06	6.358800433389382e-06	1.4144391446587352	0.2883645291409792	8.208287400663846	0.02485331042280237	2.9024276237450404e-09	8.86940083037975e-15	0.0003655101004973814	9.999695725011708	9.874134574212285	9.958550887860582	7.90435182419873	2.305844634782659e-05	9.84761022001208	0.0130033499850581	9.989396969045327	0.0025390195494220183	7.363115652824355e-05	3.188636267563297e-05	0.06094429836956899	9.371396037755659e-05	2.095648175801266	0.12586542578774051	0.01060303095465754	0.04144911213942134	9.986996650014984	0.152389779987942	9.99997694155364	0.00030427498828240865	296.05593137255227	190.53643367107648	38.89791284605793	10.83897345746676	1754.7191698618017	40044.24238825986	6452.975133320739	84.24252860143511	36.28562005037328	145.50916284830242	15.132033178315604	5.939531792413752	0.8876028513195506	7e-06	0.0	1.505091628483024e-10	1400.0	0.01	0.00017806267806267802	0.003205128205128205	0.8165523132443767	7.4711445230961715	0.0	7.566016589157802	216.7794691493352	157.4765592407193	0.41709309568960284	0.13595256394291266	41798.961558121664	4.244072106914794	0.008017855286019372	3.4208959529765255	4.308498804296076	5.308498804296076	7.579714996777649
0.00028972563419091615	7.455421050105511e-05	1.3402146842198965e-06	6.491909008583739e-06	1.4257210397067723	0.2947950188451637	8.188506256290376	0.025672176048888766	3.033805261716621e-09	9.276762910180883e-15	0.0003668855631292184	9.999694584721725	9.873621533392233	9.958396200798026	7.8981747250618355	2.299067954373324e-05	9.847167903249273	0.012965765321998989	9.989366076168231	0.002660124107290924	7.456450908324487e-05	3.180951975295722e-05	0.062070120932207776	9.443496681081516e-05	2.1018252749381605	0.12637846660779378	0.010633923831751596	0.041603799201977584	9.987034234678045	0.1528320967507453	9.999977009320444	0.0003054152782683071	295.9076678224765	190.40440437802246	39.02511156675247	10.879211754745699	1659.4875119767567	39819.34354425558	6406.611052635575	85.2886567988534	36.667109662075	147.02898236601573	15.143911921563019	5.9848244124698065	0.8929571419465423	7e-06	0.0	1.5202898236601572e-10	1400.0	0.01	0.00017806267806267802	0.003205128205128205	0.8126961538615304	7.528289736962191	0.0	7.5719559607815095	217.58423509491396	157.39769565025347	0.4169125387922421	0.13585163057090976	41478.83105623233	4.213578807694937	0.008015932057271661	3.445766357109189	4.338723499055732	5.338723499055732	7.582013959068912
0.00029219221784191436	7.531132758713577e-05	1.3866127824078125e-06	6.6244236763283485e-06	1.4367592939938254	0.30121453140994525	8.168980509071428	0.026497609881585546	3.167872197776631e-09	9.692665558225796e-15	0.00036823869786818523	9.999693462939543	9.873115714855022	9.958244029113025	7.89210748492088	2.292450460751389e-05	9.846733491717437	0.012929063264259907	9.989335729500938	0.00278408124071816	7.548868785693918e-05	3.17336689597251e-05	0.06318578419748219	9.514765465817046e-05	2.107892515079117	0.12688428514500535	0.010664270499042379	0.041755970886977335	9.987070936735785	0.15326650828258126	9.999977075495382	0.0003065370604483962	295.72461491504276	190.24337599523258	39.13993358762116	10.916245165261168	1569.4242415635524	39591.164626560225	6360.9802342579305	86.33263556884862	37.053821086074606	148.5244815190832	15.152149034553826	6.02743478250589	0.8982016732127802	7e-06	0.0	1.5352448151908318e-10	1400.0	0.01	0.00017806267806267802	0.003205128205128205	0.8090911085683121	7.584520505117529	0.0	7.576074517276913	218.32490330522336	157.30032708246955	0.41678733467478185	0.1357816767303054	41160.58886812378	4.183567769454255	0.008014225481967684	3.46991095350453	4.36811262671731	5.36811262671731	7.582491648456298
0.0002946189435174065	7.605705651140517e-05	1.4335106993482827e-06	6.756197322717712e-06	1.4475468577523942	0.30762167876167706	8.149720646580775	0.02732897957584832	3.304514218121899e-09	1.011676264743181e-14	0.00036956870309836444	9.999692360329663	9.87261723883112	9.958094462710854	7.8861531962533835	2.2859930955720105e-05	9.846307204720228	0.012893249053937173	9.989305944207189	0.0029108574477672397	7.640310031559563e-05	3.1658851036520925e-05	0.0642899059966054	9.585161013465724e-05	2.1138468037466107	0.12738276116890698	0.010694055792795087	0.041905537289149634	9.987106750946108	0.15369279527979193	9.999977140069035	0.000307639670327807	295.5074685488726	190.05421471253408	39.24188763019434	10.949905437285091	1484.248861301552	39360.00235187458	6316.026291108761	87.37396391879432	37.44569436012067	149.99430902063975	15.156749831423733	6.067395447361783	0.9033323635856827	7e-06	0.0	1.5499430902063973e-10	1400.0	0.01	0.00017806267806267802	0.003205128205128205	0.8057359272242952	7.6397860191760545	0.0	7.5783749157118665	218.9981087457018	157.18482369620884	0.41671740256235923	0.13574261744593377	40844.25121317613	4.154001906844608	0.008012710274841166	3.4933086544955496	4.396641018081232	5.396641018081232	7.5811620875583055
0.000297004566663008	7.679101050189581e-05	1.4808762732660512e-06	6.887074852147973e-06	1.45807619071059	0.31401506116103645	8.13073777359279	0.028165614925601264	3.4436037610532956e-09	1.054866670482668e-14	0.00037087476723276895	9.999691277564864	9.872126252928716	9.95794759261384	7.880314984583929	2.2796968387910547e-05	9.845889263890287	0.012858328145256021	9.989276735660862	0.0030404150708072896	7.730711850794656e-05	3.158510912153916e-05	0.06538103121136421	9.654639461120718e-05	2.119685015416064	0.12787374707131213	0.010723264339118315	0.042052407386166016	9.987141671854786	0.15411073610973527	9.9999772030316	0.0003087224351263322	295.2569111454348	189.83778857897136	39.33055260307723	10.980044786071604	1403.696096900894	39126.13695991528	6271.697179180824	88.41211993919124	37.8426659669103	151.43705475042438	15.157730466463534	6.104739330291534	0.9083449418320645	7e-06	0.0	1.5643705475042438e-10	1400.0	0.01	0.00017806267806267802	0.003205128205128205	0.8026287500649482	7.694033258615957	0.0	7.578865233231767	219.60089572143207	157.05154848161428	0.4167024969097543	0.13573429338099513	40529.83305681618	4.124846990922773	0.008011364183360556	3.5159377856376883	4.424282727469753	5.424282727469753	7.578043677540655
0.0002993477989454861	7.751278646024823e-05	1.5286754033898792e-06	7.016894306319143e-06	1.4683393953041557	0.3203932639308312	8.112043468606535	0.02900680936723	3.5850000147747985e-09	1.0987949119530097e-14	0.00037215607698673833	9.999690215319351	9.87164292768406	9.957803510031207	7.874595972118834	2.2735626709646752e-05	9.845479890588416	0.01282430599543349	9.989248119260395	0.0031727121510019963	7.820008574515264e-05	3.151248819323904e-05	0.06645764393244735	9.723154983391404e-05	2.12540402788116	0.12835707231596902	0.010751880739589431	0.04219648996879896	9.987175694004609	0.1545201094116029	9.99997726437328	0.0003097846806382415	294.9736147540089	189.59496720456426	39.405575213928884	11.006535319800738	1327.515071000836	38889.833040160294	6227.944956257119	89.44656414457314	38.244668710714585	152.85126481179634	15.155116920111814	6.139499680596705	0.9132349990899238	7e-06	0.0	1.5785126481179633e-10	1400.0	0.01	0.00017806267806267802	0.003205128205128205	0.7997671649572402	7.7472075569235415	0.0	7.577558460055907	220.13070639601474	156.90085891170688	0.4167422228143004	0.13575647926509715	40217.34811116113	4.096071490461414	0.008010167616582619	3.537776361633461	4.451011360723385	5.451011360723385	7.573158745920053
0.00030164732458449404	7.822197017022104e-05	1.5768721158800703e-06	7.145487991144663e-06	1.4783283390409117	0.32675485493581624	8.093649650220433	0.029851821764510855	3.728549111287626e-09	1.1434140648701832e-14	0.0003734118247997156	9.999689174262603	9.87116745241507	9.957662305524833	7.868999245720253	2.267591542446743e-05	9.84507930361563	0.012791187893843052	9.989220110264242	0.003307702299998433	7.908132292772908e-05	3.1441034551251325e-05	0.06751817956571668	9.79066028186847e-05	2.131000754279742	0.12883254758495963	0.010779889735742797	0.042337694475172875	9.9872088121062	0.15492069638438818	9.999977324084565	0.00031082573738660466	294.658243836708	189.32662136300556	39.46666741627943	11.0292684055531	1255.4685217522847	38651.34032307306	6184.725545055932	90.4767426936018	38.65163162078621	154.23545570730298	15.148944039381787	6.1717100322072165	0.9179980375920994	7e-06	0.0	1.5923545570730297e-10	1400.0	0.01	0.00017806267806267802	0.003205128205128205	0.7971482617220431	7.799253134594593	0.0	7.5744720196908935	220.585368111062	156.73310842378086	0.41683605060139683	0.13580889164349141	39906.80884482535	4.067646416171402	0.008009103320055316	3.5588023450999797	4.476800382692079	5.476800382692079	7.566533121156785
0.00030390181515357423	7.891814107402822e-05	1.6254286422368483e-06	7.272683602582826e-06	1.4880347662128124	0.3330983827456019	8.07556845334615	0.030699878446194047	3.874084422535406e-09	1.188673224066208e-14	0.0003746412154462233	9.999688155053882	9.870700031376973	9.95752406826633	7.863527828720721	2.2617843472825412e-05	9.844687717200863	0.012758978817199004	9.989192723646301	0.0034453345901506566	7.995013454253066e-05	3.137079533551261e-05	0.06856103679885742	9.857107043268741e-05	2.1364721712792734	0.1292999686230577	0.0108072763536848	0.04247593173367577	9.987241021182843	0.1553122827991556	9.999977382156517	0.00031184494610522935	294.31145774618176	189.03362250354814	39.51360371922312	11.048153984495775	1187.3320639247454	38410.89443632741	6141.998502223822	91.50209047939272	39.06347988035243	155.58812762077488	15.139254632447342	6.201404171782748	0.9226295160365876	7e-06	0.0	1.6058812762077488e-10	1400.0	0.01	0.00017806267806267802	0.003205128205128205	0.7947686835246012	7.850113598541137	0.0	7.569627316223671	220.96307968991547	156.54864773733073	0.4169833295868004	0.13589119598474242	39598.22650025216	4.0395451687702835	0.008008156091007168	3.578993887604405	4.501623403640993	5.501623403640993	7.558195733548041
0.00030610994292794156	7.960087662661603e-05	1.6743055091894656e-06	7.398305344154903e-06	1.4974503992598367	0.33942237541455905	8.057812115119225	0.03155017547065456	4.0214269537838414e-09	1.2345176160851298e-14	0.0003758434718826805	9.999687158337402	9.87024088021437	9.95738888538019	7.858184656397667	2.25614190181921e-05	9.844305339251646	0.012727683310900684	9.989165973969856	0.003585553464356917	8.080581431207427e-05	3.1301818083067256e-05	0.06958458935722103	9.922446365826648e-05	2.141815343602328	0.12975911978565913	0.01083402603013144	0.04261111461981741	9.98727231668914	0.15569466074837454	9.99997743858097	0.0003128416625870987	293.93391291025296	188.7168421802778	39.546218383134914	11.063119843905138	1122.893490044177	38168.71762714525	6099.726794142839	92.52203408461118	39.480134779972154	156.90777680767553	15.12609861624962	6.228616115021118	0.9271248916421864	7e-06	0.0	1.6190777680767553e-10	1400.0	0.01	0.00017806267806267802	0.003205128205128205	0.7926246753844933	7.8997324079685995	0.0	7.56304930812481	221.26239687810275	156.347826016092	0.4171833010330058	0.13600301318881736	39291.61111718942	4.0117433915324066	0.008007312528785823	3.5983295526949974	4.525454444337184	5.525454444337184	7.54817824160757
0.0003082703928521046	8.026975623946322e-05	1.7234616388764115e-06	7.522175028087309e-06	1.506567030115764	0.3457253398169332	8.040392870344624	0.03240188108842264	4.1703858306233885e-09	1.2808887410285401e-14	0.00037701784037536413	9.999686184738051	9.869790222703726	9.957256841367851	7.852972554840613	2.2506649274621973e-05	9.843932369848297	0.01269730539336894	9.989139875278756	0.0037282986663859942	8.164765049282284e-05	3.123415032190928e-05	0.07058719747071902	9.986629154180325e-05	2.1470274451593823	0.13020977729630645	0.01086012472122864	0.04274315863215344	9.98730269460667	0.15606763015172323	9.999977493350713	0.0003138152619368492	293.5262647373418	188.37715140795873	39.56440252518557	11.074110853564148	1061.9521095547404	37925.0194515404	6057.876580401898	93.535994595403	39.90151369398223	158.19290709392757	15.109532216197389	6.253380089955588	0.9314796589259288	7e-06	0.0	1.6319290709392756e-10	1400.0	0.01	0.00017806267806267802	0.003205128205128205	0.7907121298447435	7.948053306731677	0.0	7.554766108098694	221.48221707128295	156.1309918815648	0.4174351103137997	0.1361439255330747	38986.97156109514	3.9842188278797104	0.00800656081614233	3.616788520703711	4.548268179629639	5.548268179629639	7.536514683232046
0.000310381873209013	8.092436483000537e-05	1.7728544582392434e-06	7.644113154139453e-06	1.515376601973639	0.3520057614724683	8.023322856185011	0.03325413837668776	4.320758875558561e-09	1.3277245424847393e-14	0.0003781635949567578	9.999685234857722	9.869348287775555	9.9571280176074	7.847894222950446	2.24535403710161e-05	9.843568999962802	0.012667848480735627	9.989114441004595	0.0038735051921858807	8.247493082297604e-05	3.116783920072878e-05	0.07156721899619455	0.0001004960648335223	2.1521057770495506	0.1306517122244763	0.010885558995391146	0.04287198239260568	9.987332151519304	0.1564310000372194	9.999977546459615	0.0003147651422664049	293.08916925937945	188.0154199540193	39.56810115543164	11.081088173290642	1004.3181236037817	37679.99743180841	6016.417005428764	94.54339027166833	40.32753007857848	159.44204049911878	15.089617216149586	6.275730526088903	0.9356893852854046	7e-06	0.0	1.6444204049911878e-10	1400.0	0.01	0.00017806267806267802	0.003205128205128205	0.7890266298900527	7.995020722766866	0.0	7.544808608074793	221.62176346581282	155.89849428690397	0.4177378183145263	0.13631348209840316	38684.31555541219	3.9569511843396876	0.008005890527510159	3.6343507754303825	4.570040160715787	5.570040160715787	7.523241150608305
0.00031244312504466053	8.156429598563256e-05	1.822440016614283e-06	7.763939958730955e-06	1.5238712817243778	0.35826210481626614	8.006614025981177	0.034106068020689606	4.472333270386164e-09	1.3749596044489455e-14	0.0003792800412447401	9.999684309272126	9.868915306811965	9.95700249192492	7.84295221738086	2.2402097248681855e-05	9.843215410388606	0.012639315329999859	9.989089683888745	0.0040211032629939416	8.328694711573826e-05	3.1102931154133374e-05	0.0725230201228613	0.00010111329931951678	2.1570477826191357	0.13108469318806484	0.010910316111242976	0.04299750807508754	9.987360684670037	0.15678458961141256	9.999977597902737	0.0003156907278624502	292.6232845221814	187.6325155750033	39.55731016248612	11.084028437377855	949.8120341922116	37433.83768269962	5975.319998853348	95.54363906787384	40.75809349059593	160.65372697913298	15.066420258170071	6.2957020484450945	0.9397497433998776	7e-06	0.0	1.6565372697913298e-10	1400.0	0.01	0.00017806267806267802	0.003205128205128205	0.7875634891331456	8.0405801344154	0.0	7.5332101290850355	221.6805687475571	155.65068325647948	0.41809041207581493	0.13651120370395825	38383.64971689183	3.929921999245856	0.008005292460911981	3.6509972725068582	4.590747015906736	5.590747015906736	7.508395488436415
0.0003144529304591603	8.218915476868853e-05	1.8721731102152653e-06	7.881476429368167e-06	1.5320435237456058	0.3644928138480903	7.990278071665431	0.034956771212113436	4.624886294802723e-09	1.4225253723635045e-14	0.0003803665196868027	9.999683408528112	9.868491511201666	9.956880338230599	7.83814894008048	2.2352323586285227e-05	9.842871770856666	0.012611707997377482	9.989065615917765	0.00417101831995155	8.408299950321302e-05	3.103947160125236e-05	0.07345298561784565	0.00010171751885794838	2.161851059919516	0.1315084887983646	0.010934384082218052	0.04311966176940761	9.98738829200266	0.1571282291433521	9.9999776476764	0.0003165914718769306	292.1292717447265	187.22930320835965	39.532073268690716	11.082922922382561	898.2640849419671	37186.715508179404	5934.560084640593	96.53616100619607	41.19310962512182	161.82655332603233	15.040012189163651	6.3133294754729725	0.9436565406106106	7e-06	0.0	1.668265533260323e-10	1400.0	0.01	0.00017806267806267802	0.003205128205128205	0.7863177894196643	8.084678405058815	0.0	7.5200060945818255	221.6584584476512	155.3879105025141	0.41849181472471253	0.136736587396536	38084.979593121374	3.903114517205929	0.008004758490548828	3.666710090053226	4.610366630663837	5.610366630663837	7.492017013962973
0.00031641011980264517	8.27985601718475e-05	1.922007412632259e-06	7.996545278886015e-06	1.5398861252955924	0.3706963131201733	7.974326354626506	0.035805332643681166	4.778186140597614e-09	1.470350398112031e-14	0.0003814224082534324	9.99968253314143	9.868077130146716	9.956761626216748	7.833486628335522	2.2304221751386322e-05	9.84253823933059	0.012585027811396058	9.989042248271472	0.004323171040707329	8.486240034070528e-05	3.0977504677168456e-05	0.07435552855960964	0.00010230825812733766	2.1665133716644718	0.13192286985331736	0.0109577517285131	0.04323837378325904	9.98741497218864	0.15746176066943052	9.999977695778234	0.0003174668585612832	291.6077962569858	186.8066441275986	39.492478970640704	11.077776703098772	849.5137324517548	36938.79596922889	5894.114199298501	97.52038039801579	41.63248037103534	162.95915122615784	15.010467453715519	6.328647820075128	0.9474057453041911	7e-06	0.0	1.6795915122615784e-10	1400.0	0.01	0.00017806267806267802	0.003205128205128205	0.7852844158813931	8.127264086103535	0.0	7.505233726857759	221.55553406197544	155.11052992392862	0.41894089470352414	0.1369891105192399	37788.30970168065	3.87651356953863	0.008004281437495996	3.6814725616292967	4.628878306933488	5.628878306933488	7.474146258389669
0.0003183135778648606	8.33921472462452e-05	1.9718956101787795e-06	8.108971874615993e-06	1.5473922740821926	0.37687100901456977	7.958769844575733	0.0366508235729614	4.931992788875374e-09	1.5183606052010444e-14	0.0003824471246319776	9.999681683594904	9.86767238870652	9.956646421112012	7.828967347008075	2.225779277275497e-05	9.84221496145875	0.012559275357516492	9.989019591282155	0.004477477377706312	8.562447776257499e-05	3.091707299543458e-05	0.0752290995157731	0.0001028850650909583	2.171032652991918	0.1323276112935102	0.010980408717829935	0.04335357888799266	9.987440724642523	0.1577850385412697	9.999977742207214	0.000318316405086146	291.0595282333003	186.3653950703799	39.4386574818825	11.06860780197863	803.4091462873963	36690.23442406527	5853.96151911729	98.49572791475293	42.07610388296315	164.0502045052518	14.977863530957645	6.341692292956333	0.9509935104279534	7e-06	0.0	1.690502045052518e-10	1400.0	0.01	0.00017806267806267802	0.003205128205128205	0.7844580895502187	8.168287689397468	0.0	7.4889317654788226	221.3721560395726	154.81889799643633	0.4194364743294438	0.13726823439441577	37493.643570352666	3.850105460650218	0.008003854956252719	3.69526939202485	4.646262902452803	5.646262902452803	7.4548247285258205
0.0003201622491260361	8.396956892026521e-05	2.021789541073642e-06	8.218585118493157e-06	1.5545555884591382	0.3830152912680392	7.943619066061012	0.03749230493275054	5.086058946539463e-09	1.5664795729755752e-14	0.0003834401279589121	9.999680860337012	9.867277506067293	9.956534783487502	7.824592982795854	2.221303633167093e-05	9.841902070170917	0.012534450473286787	9.988997654404187	0.004633848617926244	8.636857891072608e-05	3.085821744029932e-05	0.07607219513127945	0.00010344750319360077	2.17540701720414	0.1327224939327386	0.011002345595799067	0.043465216512504214	9.987465549526753	0.1580979298291025	9.999977786963655	0.00031913966297843574	290.4851432353463	185.9064073481322	39.37077769266109	11.055446336641834	759.806736123622	36441.1770418125	5814.083296402466	99.46164250826986	42.523874668379676	165.09845558257655	14.942280413777329	6.35249830762628	0.9544161942323877	7e-06	0.0	1.7009845558257654e-10	1400.0	0.01	0.00017806267806267802	0.003205128205128205	0.7838333976189171	8.207701929904879	0.0	7.4711402068886645	221.10892673283666	154.51337406135443	0.4199773377105846	0.1375734076493639	37200.983777936126	3.8238778603262378	0.008003473435174793	3.708086756349352	4.6625029505817395	5.6625029505817395	7.434094687809899
0.00032195514213702905	8.45304975288903e-05	2.0716403374366682e-06	8.325218274511674e-06	1.5613701507501134	0.38912753470508865	7.9288840522209805	0.03832883046510964	5.240131032500433e-09	1.6146288369932575e-14	0.00038440092012966454	9.999680063780781	9.86689269402383	9.956426769110351	7.820365240316609	2.216995076925702e-05	9.84159968540519	0.012510552252390603	9.988976446192856	0.004792191463591432	8.709407283686751e-05	3.0800976987057326e-05	0.07688336609680506	0.00010399515329852648	2.179634759683384	0.1331073059761986	0.011023553807127842	0.04357323088965439	9.98748944774765	0.15840031459482937	9.99997783004922	0.00031993621920829376	289.88532257936225	185.43052594559944	39.28904416073634	11.03833366986576	718.5707045178849	36191.761290755756	5774.462704562836	100.41757318231069	42.97568368852809	166.10271116125935	14.90380012848661	6.361101486449415	0.9576703783554099	7e-06	0.0	1.7110271116125936e-10	1400.0	0.01	0.00017806267806267802	0.003205128205128205	0.7834048214461138	8.245461939663352	0.0	7.451900064243305	220.7666733973152	154.19432052093737	0.42056223804700354	0.13790406921289444	36910.33199527364	3.797819701847096	0.008003131909066322	3.7199123830097065	4.677582761365116	5.677582761365116	7.411998955744703
0.00032369133309498863	8.5074626072411e-05	2.1213985691392488e-06	8.428709740466993e-06	1.5678305341691314	0.39520610114347876	7.914574305392575	0.03915944985799597	5.393950207009582e-09	1.662728203516712e-14	0.00038532904672318094	9.999679294303032	9.866518155661382	9.95632242884065	7.816285639823199	2.2128533107712386e-05	9.841307913951288	0.012487579056406873	9.988955974291587	0.004952408133328711	8.780035309444721e-05	3.074538854902283e-05	0.07766122447288226	0.00010452761537881709	2.183714360176795	0.13348184433864918	0.011044025708396429	0.043677571159353085	9.987512420943633	0.15869208604872823	9.999977871466879	0.00032070569695623124	289.26075354134133	184.93858861819356	39.193694146200954	11.017321566116228	679.5726239730301	35942.11640220332	5735.084691889507	101.36298061660652	43.43141847191531	167.06184718132215	14.862506293207359	6.367537667213054	0.9607528833581186	7e-06	0.0	1.7206184718132214e-10	1400.0	0.01	0.00017806267806267802	0.003205128205128205	0.7831667623957311	8.281525454017714	0.0	7.431253146603679	220.34643132232455	153.862102947522	0.42118990434324816	0.1382596510076675	36621.68902617635	3.771921085819637	0.008002825982422563	3.7307356211825224	4.691488504540641	5.691488504540641	7.388580724867622
0.00032536996867359424	8.560166922342208e-05	2.1710143885779125e-06	8.528903761421224e-06	1.5739318238084303	0.4012493414395707	7.90069876417407	0.039983211863935816	5.547253433249197e-09	1.7106960748452964e-14	0.00038622409757474403	9.999678552243902	9.86615408422502	9.956221808567827	7.812355516388611	2.2088779082337454e-05	9.841026849398638	0.012465528532560763	9.988936245426574	0.0051143964830998615	8.848684001976107e-05	3.069148684958077e-05	0.07840445035024578	0.00010504450996988436	2.187644483611381	0.13384591577501295	0.011063754573408798	0.04377819143217599	9.98753447146748	0.15897315060138043	9.999977911220904	0.00032144775608897256	288.61212941369024	184.43142499465515	39.08499470240366	10.992471358438072	642.691037011001	35692.363810966825	5695.935843818326	102.29733864584836	43.89096323914884	167.974813063596	14.818483713218676	6.371842909743469	0.9636607818267043	7e-06	0.0	1.72974813063596e-10	1400.0	0.01	0.00017806267806267802	0.003205128205128205	0.7831135656019967	8.31585297119121	0.0	7.409241856609338	219.84942716876142	153.51709011366503	0.4218590475590761	0.13863958036152915	36335.05484797782	3.7461731895882076	0.008002551762004489	3.740547493445799	4.704208275272504	5.704208275272504	7.363883394381566
0.00032699026817886875	8.61113641032255e-05	2.2204376754543543e-06	8.625651083433747e-06	1.579669632209795	0.40725559764284686	7.88726577648522	0.040799167381641514	5.699774564979233e-09	1.7584497835590214e-14	0.000387085707035595	9.999677837906615	9.86580066216259	9.956124949182195	7.808576020373092	2.2050683182578533e-05	9.840756572175707	0.012444397636478617	9.988917265408036	0.005278050145941977	8.915298272455024e-05	3.063930431753496e-05	0.0791117978395359	0.00010554547940117541	2.1914239796269017	0.13419933783744395	0.011082734591947935	0.04387505081780499	9.987555602363564	0.15924342782431153	9.999977949316802	0.00032216209337556533	287.9401494278025	183.9098556918965	38.96323983343929	10.963853129109614	607.8110778416741	35442.61757366301	5657.0042533529	103.22013559764625	44.354199037815306	168.84063528068683	14.771818011182516	6.374053502163867	0.966391409178506	7e-06	0.0	1.738406352806868e-10	1400.0	0.01	0.00017806267806267802	0.003205128205128205	0.7832395417701978	8.348407886553824	0.0	7.385909005591258	219.27706258219226	153.15965395095878	0.4225683662300258	0.1390432821622801	36050.428651504684	3.7205681820128698	0.008002305797591059	3.7493407343918315	4.715732143570337	5.715732143570337	7.337950419430979
0.0003285515250789266	8.660347084414918e-05	2.2696181807662744e-06	8.718809545772852e-06	1.5850401099279532	0.41322320523356204	7.87428307827199	0.04160637248330275	5.851245449868757e-09	1.8059059325456895e-14	0.00038791355394682996	9.999677151557522	9.865458060330345	9.956031886578574	7.804948119041941	2.2014238701444227e-05	9.840497149671235	0.012424182659583024	9.9888990391373	0.005443258689782597	8.979826079745393e-05	3.0588871004383336e-05	0.07978210037820387	0.00010603018881198994	2.1950518809580517	0.13454193966968875	0.011100960862682014	0.04396811342142558	9.987575817340456	0.15950285032878006	9.999977985761285	0.00032284844246682136	287.24551855413216	183.37469144841148	38.82874772833154	10.931544907288076	574.8241146362092	35192.984765649286	5618.279399435645	104.1308754917915	44.82100388632949	169.65842028088812	14.72259529076981	6.37420596644726	0.9689423722757061	7e-06	0.0	1.746584202808881e-10	1400.0	0.01	0.00017806267806267802	0.003205128205128205	0.7835389870897831	8.379156602561393	0.0	7.361297645384905	218.6308981457615	152.79016944368732	0.4233165515802989	0.1394701807736313	35767.8088802855	3.6950991434749825	0.008002085029898994	3.7571098158884433	4.726052188164149	5.726052188164149	7.310825175294369
0.0003300531079696265	8.707777295776703e-05	2.3185056691341578e-06	8.808244611008948e-06	1.5900399515697494	0.41915049541779154	7.86175777741409	0.0424038913700098	6.0013970435328136e-09	1.852980739023607e-14	0.00038870736136096135	9.999676493426326	9.865126437348138	9.955942651688352	7.801472599174482	2.1979437790670866e-05	9.840248636425907	0.012404879259692022	9.988881570618997	0.005609907792122338	9.042218576124785e-05	3.054021452180311e-05	0.08041427535711021	0.00010649832698049491	2.19852740082551	0.13487356265189557	0.01111842938098591	0.0440573483116475	9.987595120740348	0.15975136357411002	9.999978020562196	0.00032350657366425525	286.52894719332335	182.82673228230183	38.68185808126405	10.89563188674187	543.6274112633331	34943.565857585265	5579.7520329479885	105.0290791053879	45.29125292548527	170.4273568018452	14.670901831789795	6.372337062968078	0.9713115559845849	7e-06	0.0	1.7542735680184521e-10	1400.0	0.01	0.00017806267806267802	0.003205128205128205	0.7840062013600445	8.40806861574938	0.0	7.3354509158948975	217.9126377348374	152.4090144645337	0.4241022921567951	0.13991970173239482	35487.1932688486	3.669759990900408	0.008001886744786633	3.763850959858065	4.73516251584265	5.73516251584265	7.282550835569908
0.00033149446102845916	8.753407752625998e-05	2.3670500588905654e-06	8.8938298329683e-06	1.5946663977294901	0.42503579746109565	7.8496963424416375	0.04319079924303757	6.149960520923223e-09	1.8995903788211525e-14	0.0003894668960390903	9.999675863706486	9.86480593909237	9.955857270536546	7.798150070539604	2.194627151975725e-05	9.840011074385417	0.012386482493755882	9.988864862977644	0.005777879430758807	9.102430224921959e-05	3.0493359997819607e-05	0.08100732807198271	0.00010694960695533493	2.201849929460387	0.13519406090766617	0.011135137022335416	0.0441427294634553	9.987613517506285	0.15998892561460132	9.999978053728466	0.00032413629350453056	285.79115076951456	182.26676667834462	38.52292950314005	10.856205665518239	514.1238071748124	34694.45507286034	5541.414069942213	105.91428490873136	45.76481857680997	171.1467176071388	14.616823814918947	6.368483793808831	0.9734971278034419	7e-06	0.0	1.761467176071388e-10	1400.0	0.01	0.00017806267806267802	0.003205128205128205	0.7846355044307387	8.435116582028419	0.0	7.308411907459473	217.12411331036478	152.01656955825243	0.424924278013232	0.14039127324587658	35208.57888003516	3.644545407538917	0.008001708532968289	3.7695621393814207	4.743059267184862	5.743059267184862	7.253170263459362
