casp8	casp3	Baxm	Bax2	M#	tBid	XIAP	R#	Apop	CytoC	casp6	Bcl-2	Bax4:M	Smac released	L:R	proC3	Bax#	CytoC released	PARP:C3	proC8	Apaf#	Smac	C8:Bid	C3:pC6	M#:CytoC_m	Bax:tBid	Bax4	BAR:C8	Ub C3	Bax2:Bcl2	flip:R#	PARP	Apaf	C8:pC3	Bid	Smac_m	Bax	R#:pC8	Baxm:Bcl2	proC9	Smac:XIAP	proC6	CytoC:Apaf	pC3:Apop	Apop:XIAP	XIAP:C3	Bax4:Bcl2	M	BAR	L	Bcl2c:tBid	M#:Smac_m	R	CytoC_m	C6:pC8	cytosolic Bcl-2	flip	cPARP	Values[pC3 fraction]	Values[C3 fraction]	Values[degraded C3 fraction]	Values[cPARP fraction]	Values[total Caspase 3]	Values[free C3 fraction]
0.00044924213762836127	1.110435702555059e-06	2.0763892441404044e-08	1.0699145218540816e-20	6.384373110500992e-40	1.3728670774679102e-05	99999.99999892652	0.0018255814903031593	3.69716775521833e-42	3.36041432496225e-39	8.371895477159012e-08	19999.9999999645	-4.263851601518764e-41	1.5844764303151994e-38	9.173860551951952	9999.999995584436	8.972330371036322e-07	7.929611883177889e-38	1.006630757634734e-06	19999.999509565394	4.178686700737912e-40	1.8757911713571562e-40	1.6656261745500328e-06	1.0148916944741672e-08	9.143655449092345e-40	1.243388173372748e-07	3.438014223040168e-42	4.385060173177596e-06	7.98448044483003e-07	9.627680839185735e-21	2.4299755356620603e-06	999999.9999906835	100000.00000000001	4.164065436375082e-07	39999.999982337744	100000.00000000001	99999.99999892218	3.472534842357779e-05	3.549859771997705e-08	100000.00000000001	5.260697226342845e-40	9999.999999906098	1.3553255786882903e-40	1.335643267195581e-46	1.7591060271590394e-42	1.073492928974826e-06	6.709253892106096e-41	500000.00000000006	999.9999956149396	2990.8242767112356	2.1436158103530807e-06	1.8287310898184696e-40	190.82427671123378	500000.00000000006	4.463738673120445e-11	19999.99999785639	99.99999757002445	8.309897536522514e-06	0.9999999996000847	3.200708306109362e-10	7.984480444830033e-11	8.309897536522513e-12	9999.999999999995	1.1104357025550592e-10
0.00048422217199331805	1.2143291531733037e-06	2.3792449157870232e-08	1.425221659762695e-20	6.024845052771032e-40	1.5160514137229763e-05	99999.99999880846	0.0019164568623443491	5.2436570122896227e-42	4.1306717153257604e-39	9.434484353412517e-08	19999.99999995818	1.1035227509391884e-41	1.7553112569758356e-38	9.392633864570076	9999.99999511828	1.0187958443784586e-06	8.786411638804288e-38	1.1034209004833448e-06	19999.99947218413	5.665015098882913e-40	2.1399821236204896e-40	1.7986639282130521e-06	1.112498825941269e-08	8.600686660539395e-40	1.3765374943776088e-07	1.8477007497317874e-42	4.8470356551206655e-06	9.11622517332706e-07	1.3181834120261198e-20	2.6145381261503235e-06	999999.9999895322	100000.00000000001	4.4966598205326303e-07	39999.99998047312	100000.00000000001	99999.99999877796	3.649830221895264e-05	4.181672636776773e-08	100000.00000000001	6.658384943444676e-40	9999.99999989449	1.6995827895571622e-40	1.929891936965089e-46	2.6477353353077212e-42	1.1915549625840322e-06	6.512471192142037e-41	500000.00000000006	999.9999951529642	2990.605410565729	2.430042200663675e-06	1.7201373321078797e-40	190.60541056572723	500000.00000000006	5.0458159375948144e-11	19999.99999756996	99.99999738546185	9.36440358908695e-06	0.9999999995567946	3.5204300045000934e-10	9.116225173327062e-11	9.36440358908695e-12	9999.999999999998	1.2143291531733036e-10
0.000520952628889256	1.3247279958748423e-06	2.7160450985816153e-08	1.8827328835662363e-20	5.853862415318501e-40	1.6698391093601587e-05	99999.99999868135	0.0020094657373562717	7.267753824259553e-42	4.9710876070357494e-39	1.0597756118073118e-07	19999.999999950956	3.4472507557015263e-41	1.912230103175412e-38	9.610908280588442	9999.999994616308	1.1529320177464287e-06	9.574288025125076e-38	1.206448579722289e-06	19999.999432965797	7.511494812712297e-40	2.3849559946891396e-40	1.9385329002154416e-06	1.2163977232510003e-08	8.342998667452075e-40	1.5198184240730755e-07	-1.1569291106235139e-42	5.3443831604101265e-06	1.0370540959878111e-06	1.788157452051974e-20	2.8081059258535327e-06	999999.9999882748	100000.00000000001	4.846332250538604e-07	39999.99997846523	100000.00000000001	99999.99999861889	3.831398545021455e-05	4.904159621365154e-08	100000.00000000001	8.236574145300168e-40	9999.999999881811	2.083023704787451e-40	2.722807752059456e-46	3.889187486420521e-42	1.3186637397861512e-06	6.40756194684382e-41	500000.00000000006	999.9999946556167	2990.3870411315847	2.745860618405525e-06	1.6685997334904162e-40	190.38704113158283	500000.00000000006	5.6846016375122605e-11	19999.999997254145	99.99999719189407	1.0518805251445144e-05	0.9999999995100941	3.862004292615793e-10	1.0370540959878113e-10	1.0518805251445142e-11	9999.999999999998	1.3247279958748425e-10
0.00055947424836254	1.4418401731581445e-06	3.089475980389578e-08	2.4687171491645906e-20	5.81918504574756e-40	1.8347032128467867e-05	99999.99999854482	0.0021046030301785355	9.848384657138977e-42	5.87876149993587e-39	1.186810120701668e-07	19999.999999942724	4.629775403379063e-41	2.056639963898962e-38	9.828684972715687	9999.999994076748	1.3005506339762396e-06	1.0300343376256737e-37	1.3159196576223054e-06	19999.999391867823	9.753156162566237e-40	2.6114442259187004e-40	2.0853964488797435e-06	1.3267961016910162e-08	8.286126069577506e-40	1.673696346872578e-07	-5.226729802613542e-42	5.8788373371438454e-06	1.175666187394151e-06	2.4070125398089456e-20	3.010882922555007e-06	999999.9999869046	100000.00000000001	5.213491122199359e-07	39999.99997630699	100000.00000000001	99999.99999844395	4.017229620273795e-05	5.727300024180809e-08	100000.00000000001	9.989719001387644e-40	9999.999999867998	2.5038454609801544e-40	3.752140206927933e-46	5.584898748906261e-42	1.455208269823969e-06	6.407535019902135e-41	500000.00000000006	999.9999941211624	2990.1691672410766	3.0932072329068007e-06	1.6572252139155036e-40	190.16916724107503	500000.00000000006	6.383801757854884e-11	19999.9999969068	99.99999698911705	1.1779441522626437e-05	0.99999999945981	4.2262360616213294e-10	1.175666187394151e-10	1.1779441522626435e-11	9999.999999999998	1.4418401731581445e-10
0.0005998276304926075	1.5658733778106258e-06	3.502349817628931e-08	3.213870767159891e-20	5.869693212300383e-40	2.0111236777849593e-05	99999.99999839845	0.002201863667791075	1.3072319049120826e-41	6.847277544831164e-39	1.3252117910495076e-07	19999.99999993338	4.814177613159075e-41	2.1943133277704613e-38	10.045965110733793	9999.999993497791	1.4625988230835503e-06	1.0993503808305804e-37	1.4320398162394262e-06	19999.999348847738	1.242222809919225e-39	2.822752969714866e-40	2.239417371216388e-06	1.4439014950193739e-08	8.356828139785107e-40	1.8386437321816862e-07	-7.401734883290751e-42	6.452171758634951e-06	1.3284214046718091e-06	3.2153729596153535e-20	3.223072392378775e-06	999999.9999854151	100000.00000000001	5.59854342804097e-07	39999.999973991165	100000.00000000001	99999.99999825194	4.2073132847359505e-05	6.661841854868406e-08	100000.00000000001	1.1902109147781973e-39	9999.999999852978	2.957818193822728e-40	5.060596030474372e-46	7.855356108721624e-42	1.6015795648045496e-06	6.463097184315932e-41	500000.00000000006	999.9999935478281	2989.951787729395	3.474311562838661e-06	1.6713656279570235e-40	189.9517877293932	500000.00000000006	7.147246959497213e-11	19999.999996525694	99.9999967769276	1.3152857526131508e-05	0.9999999994057647	4.613931773804796e-10	1.3284214046718093e-10	1.3152857526131509e-11	9999.999999999996	1.565873377810626e-10
0.0006420532358627854	1.6970349277668282e-06	3.957607253231587e-08	4.1539297520366644e-20	6.0678560018244285e-40	2.199587127940042e-05	99999.99999824185	0.0023012425892607615	1.7033805767397956e-41	7.868273925513913e-39	1.4756612734982127e-07	19999.99999992281	4.0764463511122226e-41	2.3377219376731489e-38	10.26274986150746	9999.999992877589	1.6400623114100086e-06	1.1716188695378023e-37	1.5550144707620985e-06	19999.999303863162	1.5548669944451812e-39	3.0259061188632218e-40	2.400757904805507e-06	1.5679211675462604e-08	8.64555168861715e-40	2.0151398946047858e-07	2.9294538692991995e-42	7.066198715892831e-06	1.4963220291203271e-06	4.261206036367188e-20	3.4448769020217125e-06	999999.9999837992	100000.00000000001	6.001894762013767e-07	39999.999971510355	100000.00000000001	99999.99999804168	4.401639405767828e-05	7.719338589201205e-08	100000.00000000001	1.3949992004075803e-39	9999.999999836686	3.4388506583277663e-40	6.695583239083685e-46	1.0840889596533604e-41	1.7581702279922869e-06	6.645219395388188e-41	500000.00000000006	999.9999929338011	2989.734901434634	3.891498200407118e-06	1.7291103377234324e-40	189.73490143463235	500000.00000000006	7.978892880943263e-11	19999.999996108505	99.99999655512308	1.4645804867600141e-05	0.9999999993477778	5.025898838196676e-10	1.496322029120327e-10	1.464580486760014e-11	10000.0	1.697034927766828e-10
0.00068619138645283	1.8355316826648567e-06	4.458317428948559e-08	5.3354241337039906e-20	8.018395658743903e-40	2.4005866452413464e-05	99999.99999807464	0.0024027347458131596	2.1809597223131422e-41	8.971772144013407e-39	1.6388599164223476e-07	19999.99999991088	3.933208420887187e-40	2.527765161965833e-38	10.479040388998696	9999.99999221425	1.8339652975095904e-06	1.2672964197153042e-37	1.685048828540723e-06	19999.99925687182	1.917167592277763e-39	3.25045820081449e-40	2.5695797334517765e-06	1.6990621725140927e-08	1.125361743404217e-39	2.2036707769427383e-07	1.0648599210032032e-40	7.722768894205133e-06	1.6804095793723268e-06	5.610931840045549e-20	3.6764983122852973e-06	999999.9999820497	100000.00000000001	6.423949333629441e-07	39999.999968857	100000.00000000001	99999.99999781199	4.6001978681198585e-05	8.91223077169205e-08	100000.00000000001	1.6167131048520446e-39	9999.999999819045	3.956386074152513e-40	8.694414874521445e-46	1.4688775245191653e-41	1.925374652461905e-06	1.0079410027171866e-40	500000.00000000006	999.999992277231	2989.5185071977808	4.347187928952073e-06	2.250723486808435e-40	189.51850719777855	500000.00000000006	8.882819438772458e-11	19999.999995652815	99.99999632350166	1.6265240405564922e-05	0.9999999992856645	5.462945785392626e-10	1.680409579372327e-10	1.6265240405564924e-11	9999.999999999998	1.835531682664857e-10
0.0007322822650026788	1.9815705540194126e-06	5.0076774403664364e-08	6.809253142234379e-20	1.248301293704669e-39	2.6146219614493668e-05	99999.99999789643	0.002506335100877397	2.7484567798136064e-41	1.0172526038331516e-38	1.8155296784634224e-07	19999.999999897464	1.3287272784879975e-39	2.801617735714475e-38	10.694837854254764	9999.999991505842	2.0453704231675163e-06	1.4049745650721955e-37	1.822347785767364e-06	19999.99920783154	2.331278496838305e-39	3.5286496443389896e-40	2.746043982751735e-06	1.8375312531052853e-08	1.7154927619404223e-39	2.4047291459835584e-07	3.5736295076441285e-40	8.423771640523883e-06	1.8817647326677295e-06	7.336560813453501e-20	3.9181377751441186e-06	999999.9999801595	100000.00000000001	6.865109956879338e-07	39999.999966023366	100000.00000000001	99999.99999756156	4.8029785741705245e-05	1.0253784105912937e-07	100000.00000000001	1.855182343587568e-39	9999.999999799984	4.511407802799803e-40	1.1102242835286914e-45	1.957656475176185e-41	2.1035889055549865e-06	1.8428037612528255e-40	500000.00000000006	999.9999915762282	2989.3026038627227	4.843896633070159e-06	3.4309855238808446e-40	189.3026038627209	500000.00000000006	9.863230015123983e-11	19999.999995156108	99.9999960818622	1.801832538812228e-05	0.9999999992192353	5.925882557872818e-10	1.88176473266773e-10	1.8018325388122277e-11	9999.999999999996	1.981570554019413e-10
0.0007803659163342047	2.1353578462288616e-06	5.609016150229297e-08	8.639508088594501e-20	2.0953947190509103e-39	2.8421988876213755e-05	99999.99999770681	0.0026120386297885973	3.418610424539606e-41	1.1581549068961256e-38	2.006413174857459e-07	19999.999999882424	2.8627799135742677e-39	3.2721398222924844e-38	10.910143415436837	9999.999990750395	2.2753795301657266e-06	1.6411004172623025e-37	1.9671159891880117e-06	19999.999156700254	2.8070889043047235e-39	3.959774711989404e-40	2.930311224397804e-06	1.9835348984495208e-08	2.8469903841593185e-39	2.618814010697856e-07	7.359118749811475e-40	9.171134328764079e-06	2.101507923995203e-06	9.534645199864581e-20	4.169995740661629e-06	999999.9999781206	100000.00000000001	7.32577806099451e-07	39999.99996300158	100000.00000000001	99999.99999728908	5.0099714625456164e-05	1.1758222496124817e-07	100000.00000000001	2.1237533428508795e-39	9999.999999779424	5.140543896817192e-40	1.3974952833072938e-45	2.570239948015378e-41	2.2932102278280855e-06	3.336455743783688e-40	500000.00000000006	999.9999908288655	2989.0871902762246	5.384239067615082e-06	5.693980768318627e-40	189.08719027622303	500000.00000000006	1.0924452115671951e-10	19999.99999461577	99.99999583000424	1.991242590708356e-05	0.9999999991482973	6.415519412229455e-10	2.1015079239952028e-10	1.9912425907083558e-11	9999.999999999998	2.135357846228862e-10
0.0008304822476375687	2.2970992845330496e-06	6.265795341791521e-08	1.0903681252656264e-19	3.536599991454481e-39	3.083829183602446e-05	99999.99999750538	0.002719840319761907	4.2091506851197184e-41	1.3409342179100081e-38	2.2122736452410232e-07	19999.999999865595	4.7051885507301357e-39	4.1313033902285706e-38	11.124958227825566	9999.999989945898	2.5251339192953545e-06	2.071690677899999e-37	2.1195577876220956e-06	19999.99910343599	3.362654306208957e-39	4.714906195233057e-40	3.1225414769870537e-06	2.137279295300999e-08	4.810519146723318e-39	2.846430489041969e-07	1.125609246809792e-39	9.966822236426638e-06	2.3407994839117e-06	1.2326696117843628e-19	4.432271958319057e-06	999999.9999759254	100000.00000000001	7.806353692467634e-07	39999.99995978359	100000.00000000001	99999.99999699318	5.221166508566804e-05	1.344075200109481e-07	100000.00000000001	2.4494913070627558e-39	9999.999999757289	5.916691752586772e-40	1.738246039203429e-45	3.328938548279438e-41	2.4946368196974233e-06	5.588939222020641e-40	500000.00000000006	999.9999900331776	2988.872265287919	5.970929789940447e-06	9.621038293446624e-40	188.87226528791766	500000.00000000006	1.2070937166361208e-10	19999.999994029076	99.99999556772802	2.195511257885883e-05	0.9999999990726534	6.932666684805578e-10	2.3407994839117e-10	2.1955112578858828e-11	10000.0	2.297099284533049e-10
0.0008826710283871289	2.4670004563733783e-06	6.98161092171292e-08	1.3683609646731058e-19	5.8314375468051954e-39	3.340030641662434e-05	99999.99999729176	0.0028297351704003946	5.129192334731519e-41	1.5772736867000886e-38	2.433895053231889e-07	19999.999999846827	7.337060637723782e-39	5.506903323918916e-38	11.339283443810992	9999.999989090302	2.795814787721631e-06	2.7606522654701695e-37	2.2798768490727734e-06	19999.999047996866	4.003855675545646e-39	5.9097656930622305e-40	3.3228942116725656e-06	2.2989699483089157e-08	7.951710177129717e-39	3.088089891625829e-07	1.6139168801026255e-39	1.0812838766151223e-05	2.6008400487815964e-06	1.5836699606138182e-19	4.705165474499456e-06	999999.9999735659	100000.00000000001	8.307235529181414e-07	39999.99995636121	100000.00000000001	99999.9999966724	5.4365536774356035e-05	1.5317498404461298e-07	100000.00000000001	2.8451171224610173e-39	9999.999999733498	6.876712407639866e-40	2.1369636058619938e-45	4.257758576907442e-41	2.7082675505896334e-06	9.061904705776539e-40	500000.00000000006	999.999989187161	2988.657827750318	6.6067830114149634e-06	1.5903420354259426e-39	188.6578277503164	500000.00000000006	1.3307260901458248e-10	19999.999993393223	99.9999952948345	2.4154161534903512e-05	0.9999999989921023	7.478134555518873e-10	2.6008400487815955e-10	2.415416153490351e-11	10000.000000000002	2.4670004563733773e-10
0.0009369718912613382	2.645266286399723e-06	7.76019490887171e-08	1.7075846549454555e-19	9.29786372072411e-39	3.611326641873743e-05	99999.99999706552	0.0029417181931573957	6.192212998008826e-41	1.8889105649901714e-38	2.672081975800118e-07	19999.999999825948	1.0993700336880622e-38	7.607043845365569e-38	11.553120212918097	9999.999988181515	3.0886435105634743e-06	3.812059503772763e-37	2.4482764130507472e-06	19999.998990341115	4.7442466005084796e-39	7.733377976627667e-40	3.5315283502902533e-06	2.4688119281958035e-08	1.271196137530631e-38	3.34430926942984e-07	2.2049338425943402e-39	1.171122488131056e-05	2.8828706347620154e-06	2.021574653050985e-19	4.98887463869559e-06	999999.9999710341	100000.00000000001	8.828820875725633e-07	39999.99995272606	100000.00000000001	99999.99999632528	5.656122968050644e-05	1.7405635381961821e-07	100000.00000000001	3.337115989394439e-39	9999.999999707969	8.094051763862902e-40	2.5992991516264427e-45	5.383356847053979e-41	2.9345017122954945e-06	1.4187708753760276e-39	500000.00000000006	999.999988288775	2988.4438765187865	7.294715317479355e-06	2.5423922750612617e-39	188.44387651878446	500000.00000000006	1.4638122975657676e-10	19999.999992705292	99.99999501112534	2.6517553320798306e-05	0.9999999989064398	8.052732531027924e-10	2.882870634762016e-10	2.6517553320798302e-11	9999.999999999998	2.6452662863997233e-10
0.0009934243322484264	2.8321014774602024e-06	8.60540944200945e-08	2.1205217418473897e-19	1.3477383502129735e-38	3.8982463695423916e-05	99999.99999682629	0.0030557844112255096	7.445986586526634e-41	2.3115499657219953e-38	2.927659099021367e-07	19999.99999980277	1.4497388764964276e-38	1.0510409204958083e-37	11.766469681810364	9999.999987217408	3.4048799393762236e-06	5.265340775385904e-37	2.624959691188658e-06	19999.998930427068	5.633639742059229e-39	1.0356997745163868e-39	3.748602263322646e-06	2.6470102770098633e-08	1.8497512823366793e-38	3.6156116361137345e-07	2.6746258808141205e-39	1.2664059030774151e-05	3.1881705548338852e-06	2.567333739867931e-19	5.28359710446735e-06	999999.9999683216	100000.00000000001	9.371505658306617e-07	39999.999948869634	100000.00000000001	99999.99999595029	5.879864422619517e-05	1.9723445280325818e-07	100000.00000000001	3.984515309270008e-39	9999.999999680615	9.719584710257065e-40	3.1432885624955095e-45	6.747258940266372e-41	3.1737401936497075e-06	2.0026552755888475e-39	500000.00000000006	999.9999873359408	2988.2304104515392	8.037743220574947e-06	3.699502564673358e-39	188.2304104515371	500000.00000000006	1.6068343630134774e-10	19999.999991962264	99.99999471640288	2.905346790000292e-05	0.9999999988154559	8.657271465068666e-10	3.188170554833886e-10	2.9053467900002925e-11	9999.999999999998	2.8321014774602025e-10
0.001052067711210319	3.0277101979893987e-06	9.521253737293579e-08	2.621476980568892e-19	1.7746018886037692e-38	4.201324390939278e-05	99999.99999657365	0.0031719288596706715	8.948615101316573e-41	2.8891848436288225e-38	3.2014715850454124e-07	19999.999999777105	1.6303891234730854e-38	1.4295056795978783e-37	11.97933299429775	9999.999986195811	3.745824246233291e-06	7.159632312428524e-37	2.810129420292737e-06	19999.99886821315	6.734172358965213e-39	1.3980855177584428e-39	3.97427377517041e-06	2.833769557578855e-08	2.449728139415149e-38	3.902525534312025e-07	2.731009498832204e-39	1.3673456969088574e-05	3.518059348080948e-06	3.2453236692159736e-19	5.589529831252896e-06	999999.9999654196	100000.00000000001	9.935684437926027e-07	39999.999944783245	100000.00000000001	99999.99999554583	6.107768110262112e-05	2.229031741121549e-07	100000.00000000001	4.8611939585163095e-39	9999.999999651349	1.194157501172103e-39	3.790548535097966e-45	8.39712611093173e-41	3.426384177009729e-06	2.5321525870854895e-39	500000.00000000006	999.9999863265427	2988.017428409634	8.838986892970471e-06	4.8994562788302975e-39	188.01742840963163	500000.00000000006	1.7602866134472766e-10	19999.99999116102	99.99999441047017	3.177028828969921e-05	0.9999999987189377	9.292561490867651e-10	3.518059348080947e-10	3.17702882896992e-11	10000.000000000002	3.027710197989398e-10
0.0011129412524979556	3.232295669822029e-06	1.0511873104515486e-07	3.225151237589727e-19	2.215769677224138e-38	4.52110013777067e-05	99999.99999630718	0.0032901465856284887	1.0735335851513207e-40	3.6660270776173905e-38	3.4943855833404713e-07	19999.99999974874	1.5949847333971282e-38	1.921515414454093e-37	12.19171129134458	9999.999985114517	4.112819339597726e-06	9.622087330902355e-37	3.0039872655734695e-06	19999.998803657883	8.087069733760931e-39	1.8897374918151885e-39	4.208700170760614e-06	3.0292932519832825e-08	3.081166985443393e-38	4.2055845085431366e-07	2.2361431020529026e-39	1.4741571577159245e-05	3.873899359528235e-06	4.079940333246325e-19	5.906869086124984e-06	999999.9999623194	100000.00000000001	1.0521750426901537e-06	39999.99994045807	100000.00000000001	99999.99999511025	6.339824104453628e-05	2.512673214153228e-07	100000.00000000001	6.031111544531716e-39	9999.999999620086	1.4929485423716457e-39	4.5540962588260175e-45	1.037462507374637e-40	3.6928334365023128e-06	2.9956047618596236e-39	500000.00000000006	999.9999852584282	2987.8049292569617	9.701674827222555e-06	6.162333970886785e-39	187.80492925695967	500000.00000000006	1.9246760171522305e-10	19999.999990298333	99.9999940931309	3.4676605626322236e-05	0.9999999986166691	9.959409304417645e-10	3.873899359528236e-10	3.467660562632223e-11	9999.999999999998	3.2322956698220294e-10
0.0011760840451215486	3.4460606181984213e-06	1.1581550138065886e-07	3.948861505171618e-19	2.6275172720515917e-38	4.8581181818535747e-05	99999.99999602654	0.0034104326479615075	1.2865202094166157e-40	4.699123439762386e-38	3.807287492688652e-07	19999.999999717464	1.2029014319699339e-38	2.5462581579208384e-37	12.403605711078106	9999.999983971276	4.507248329204417e-06	1.2748761689459318e-36	3.2067345211397663e-06	19999.998736719896	9.759953205137908e-39	2.5411755615585034e-39	4.452038190580411e-06	3.233784467334709e-08	3.68887236884801e-38	4.525327386727855e-07	8.929458440821034e-40	1.587059267858996e-05	4.257092686944896e-06	5.100784947860837e-19	6.235810446021798e-06	999999.999959012	100000.00000000001	1.113009547645103e-06	39999.999935885106	100000.00000000001	99999.99999464188	6.576022513808269e-05	2.825436796952795e-07	100000.00000000001	7.5848418102866e-39	9999.999999586735	1.891762476089115e-39	5.455404615687876e-45	1.2732712598286798e-40	3.973488084466323e-06	3.292703003602909e-39	500000.00000000006	999.999984129407	2987.5929118602403	1.0629140464482538e-05	7.377744737696018e-39	187.59291186023836	500000.00000000006	2.1005217057640916e-10	19999.999989370866	99.99999376418954	3.778121185177223e-05	0.9999999985084287	1.0658621068477859e-09	4.2570926869448966e-10	3.778121185177224e-11	9999.999999999998	3.4460606181984216e-10
0.0012415350427933847	3.6692080857662522e-06	1.2734692704029996e-07	4.815445522230996e-19	3.0130437588974463e-38	5.2129288233793544e-05	99999.99999573127	0.0035327821174773477	1.5493035353240533e-40	6.01245803756414e-38	4.141083261376485e-07	19999.99999968305	7.331037063273668e-39	3.274362799072129e-37	12.61501738878515	9999.999982763806	4.930531236657933e-06	1.6393030091722465e-36	3.4185726104470493e-06	19999.99866735791	1.188064323021629e-38	3.3322204069565615e-39	4.704444033411713e-06	3.447446444308563e-08	4.263351862837523e-38	4.862298879706324e-07	-4.509312409158507e-40	1.7062747120194863e-05	4.669077673304409e-06	6.350070940899652e-19	6.576548797099737e-06	999999.9999554883	100000.00000000001	1.1761110083529283e-06	39999.99993105522	100000.00000000001	99999.99999413895	6.816353461360864e-05	3.1696160664685005e-07	100000.00000000001	9.598467803392374e-39	9999.999999551199	2.4072510399218076e-39	6.556923157035732e-45	1.5593034238741012e-40	4.268750813807675e-06	3.531866366482989e-39	500000.00000000006	999.9999829372526	2987.3813750890154	1.1624816469309758e-05	8.526703725675043e-39	187.38137508901397	500000.00000000006	2.2883545006135982e-10	19999.99998837519	99.99999342345119	4.109309278098953e-05	0.9999999983939916	1.139100597446406e-09	4.669077673304409e-10	4.1093092780989534e-11	10000.0	3.669208085766252e-10
0.0013093330649252485	3.901940134780948e-06	1.3975855899673436e-07	5.849151820974192e-19	3.3435984099767396e-38	5.586086788569121e-05	99999.99999542099	0.0036571900766997	1.876468079521079e-40	7.651138683066594e-38	4.496699479300737e-07	19999.999999645246	3.1406205744595235e-39	4.08941187703433e-37	12.825947456934458	9999.999981489776	5.38413083794794e-06	2.0473038300624038e-36	3.6397020854946227e-06	19999.998595530746	1.458018381144692e-38	4.26016856772827e-39	4.9660733591980924e-06	3.670481543056186e-08	4.757174630177138e-38	5.217048252599438e-07	-1.3199116354985563e-39	1.8320298266831356e-05	5.111334883842375e-06	7.872137462033097e-19	6.929278339824877e-06	999999.9999517389	100000.00000000001	1.2415183397995233e-06	39999.999925959106	100000.00000000001	99999.99999359966	7.06080709913507e-05	3.5476285028477237e-07	100000.00000000001	1.2174385471669374e-38	9999.999999513388	3.0634918210838575e-39	7.91598981979612e-45	1.9069189202644915e-40	4.579022846238176e-06	3.730276291426763e-39	500000.00000000006	999.9999816797015	2987.170317815641	1.2692246352195643e-05	9.514349260354272e-39	187.17031781563952	500000.00000000006	2.4887176564741885e-10	19999.99998730776	99.99999307072164	4.4621438919913725e-05	0.9999999982731297	1.215736988194431e-09	5.111334883842376e-10	4.462143891991373e-11	9999.999999999998	3.901940134780949e-10
0.0013795167970357231	4.144457842389105e-06	1.5309742811143126e-07	7.075904008987798e-19	3.5591309450256813e-38	5.978151086825796e-05	99999.99999509532	0.0037836516198401235	2.282123855176787e-40	9.680525794016732e-38	4.875083320502317e-07	19999.99999960381	-6.247920516578501e-40	4.9859591510351354e-37	13.036397045184437	9999.999980146826	5.8695527907056e-06	2.496179659426942e-36	3.870322614476927e-06	19999.998521197318	1.7995849904784844e-38	5.3379160632964615e-39	5.2370812906654646e-06	3.903091230789103e-08	5.085203468120604e-38	5.590129178968652e-07	-1.5707743677316274e-39	1.9645545830226763e-05	5.585387097482344e-06	9.714049458034932e-19	7.294192590835543e-06	999999.999947754	100000.00000000001	1.3092703226663661e-06	39999.9999205873	100000.00000000001	99999.99999302217	7.309373607957538e-05	3.9620193279528006e-07	100000.00000000001	1.5441536810247036e-38	9999.9999994732	3.8919225181765134e-39	9.586586969671271e-45	2.326956319726482e-40	4.904703823337122e-06	3.819762793406993e-39	500000.00000000006	999.9999803544539	2986.9597389152686	1.383508537381879e-05	1.01704069362412e-38	186.95973891526708	500000.00000000006	2.702166827568934e-10	19999.99998616492	99.99999270580739	4.837564489554024e-05	0.99999999814561	1.295851519251105e-09	5.585387097482346e-10	4.837564489554024e-11	9999.999999999996	4.1444578423891064e-10
0.0014521247908760098	4.3969619126967705e-06	1.6741195158174646e-07	8.525651508434291e-19	3.606873584488883e-38	6.389685420951984e-05	99999.99999475382	0.003912161852865621	2.785527524375122e-40	1.2159099552508933e-37	5.27720193736835e-07	19999.999999558462	-2.4924456187488422e-39	5.9372607210420716e-37	13.246367280383925	9999.999978732554	6.388343035350914e-06	2.972589695425793e-36	4.110633440915264e-06	19999.99844431665	2.2302765980315617e-38	6.558668335241431e-39	5.517622414348313e-06	4.14547654714875e-08	5.164833483167132e-38	5.982100159156258e-07	-6.10491372273636e-40	2.1040825857115985e-05	6.092796443187959e-06	1.1931485904889116e-18	7.671484383264742e-06	999999.999943524	100000.00000000001	1.3794056035870783e-06	39999.99991493022	100000.00000000001	99999.99999240451	7.562043190234584e-05	4.4154680447917494e-07	100000.00000000001	1.9536291398230854e-38	9999.999999430542	4.9244682375153587e-39	1.1643918606342706e-44	2.8338114233477887e-40	5.246193578291392e-06	3.798578165977008e-39	500000.00000000006	999.9999789591737	2986.749637265849	1.5057096336816096e-05	1.0329666966334258e-38	186.74963726584693	500000.00000000006	2.92926966260458e-10	19999.99998494291	99.9999923285156	5.236530345408571e-05	0.9999999980111961	1.3795243697374916e-09	6.092796443187961e-10	5.2365303454085714e-11	9999.999999999996	4.3969619126967714e-10
