Vm	n	G6P	FBP	NADHm	delta_psi	Cam	ADPm	adp	c	Caer	Values[Ik]	Values[n_infinity]	Values[Ica]	Values[m_infinity]	Values[Ikca]	Values[Ikatp]	Values[katpo]	Values[topo]	Values[bottomo]	Values[mgadp]	Values[adp3m]	Values[atp4m]	Values[JGPDH]	Values[F6P]	Values[JPFK]	Values[JPFK_ms]	Values[weight2]	Values[topa2]	Values[bottom2]	Values[topa3]	Values[weight3]	Values[bottom3]	Values[weight4]	Values[topa4]	Values[bottom4]	Values[weight5]	Values[topa5]	Values[bottom5]	Values[weight6]	Values[topa6]	Values[bottom6]	Values[weight7]	Values[topa7]	Values[bottom7]	Values[weight8]	Values[topa8]	Values[bottom8]	Values[weight9]	Values[topa9]	Values[bottom9]	Values[weight10]	Values[topa10]	Values[bottom10]	Values[weight11]	Values[topa11]	Values[bottom11]	Values[weight12]	Values[topa12]	Values[bottom12]	Values[weight13]	Values[topa13]	Values[bottom13]	Values[weight14]	Values[topa14]	Values[bottom14]	Values[weight15]	Values[topa15]	Values[bottom15]	Values[weight16]	Values[topa16]	Values[bottom16]	Values[topb]	Values[JPDH]	Values[JO]	Values[NADm]	Values[JHres]	Values[JF1F0]	Values[JHatp]	Values[JGK_ms]	Values[JHleak]	Values[JANT]	Values[RATm]	Values[Juni]	Values[JNaCa]	Values[Jmito]	Values[ATPm]	Values[Jhyd]	Values[atp]	Values[Jmem]	Values[Jleak]	Values[JSERCA]	Values[Jer]	Values[delta]
-59.87996935317342	0.0001112980584100977	301.00066659122996	2.160180199442409	0.4001018620586236	163.8436015361297	0.19920786521951844	11.100230610947131	1136.9368300873577	0.17058998453993823	344.9931968544956	4.543641146051024	0.0001543715414967831	-2952.0762278465745	0.03477942146236419	472.9548487903109	2452.789903383484	0.010138826603082483	110.22149748128149	10871.2281801694	187.59457696441405	153.4864720617933	68.15315849563211	0.0007348775747433052	90.30019997736899	0.37436002498141224	0.00037436002498141224	8445.18729623773	0.0	8446.18729623773	0.1630825223190566	0.1630825223190566	8446.350378760048	68.86312228636514	69.0262048086842	8515.213501046414	2.1601801994424084	69.0262048086842	8517.373681245856	912.1563188957657	69.0262048086842	9429.530000141622	1.7614381779437536	70.78764298662796	9431.291438319566	37.18918830869681	107.97683129532476	9468.480626628263	16.666666666666668	107.97683129532476	9485.14729329493	7037.656080198109	107.97683129532476	16522.803373493036	135.90210193254717	243.87893322787193	16658.705475425584	2869.296761931881	3113.175695159753	19528.002237357465	36.00300332404014	3113.175695159753	19564.005240681505	760.1302657464713	3113.175695159753	20324.135506427978	1467.8651482864611	3113.175695159753	21792.00065471444	1549.5495128623666	4662.72520802212	23341.550167576806	1467.8651482864611	0.45152208101926744	0.44778972413348594	9.599898137941377	5.224213448224003	1.109357451932495	3.3280723557974845	0.0004	0.2976872030722594	1.1205914297985047	0.3513232765819198	0.15870909411613418	0.16064044712729852	0.001931353011164344	3.899769389052871	0.07977940474974995	1363.0631699126423	0.0012253445713157618	0.06896452137399112	0.0682359938159753	0.0007285275580158207	0.07330827067669173
-59.87587257246908	0.00011340189095294043	301.0006922312707	2.16018712032001	0.4001055927750493	163.84349751384437	0.19918892234303925	11.100241848101694	1136.9344618714003	0.17061087810489614	344.9929723152349	4.6307825530971405	0.00015449805904994395	-2952.9066339334263	0.034790883963074	473.186801715927	2453.45025950737	0.010138809128259514	110.22104231451861	10871.202023845553	187.59418620878105	153.48615235263907	68.15327690642998	0.0007348787519584455	90.3002076693812	0.37435989370986406	0.0003743598937098641	8445.21664197186	0.0	8446.21664197186	0.16308255010266742	0.16308255010266742	8446.379724521963	68.86337330711281	69.02645585721548	8515.243097829076	2.1601871203200096	69.02645585721548	8517.403284949396	912.1624109149906	69.02645585721548	9429.565695864387	1.761444121403624	70.78789997861911	9431.32713998579	37.189443019953465	107.97734299857257	9468.516583005743	16.666666666666668	107.97734299857257	9485.18324967241	7037.680534976549	107.97734299857257	16522.86378464896	135.90212508555618	243.87946808412875	16658.765909734513	2869.307221129701	3113.1866892138296	19528.073130864213	36.003118672000156	3113.1866892138296	19564.076249536214	760.1353424291589	3113.1866892138296	20324.211591965373	1467.8701011696864	3113.1866892138296	21792.08169313506	1549.560125831394	4662.746815045224	23341.641818966455	1467.8701011696864	0.4515202835016725	0.4477911846200592	9.599894407224951	5.224230487234024	1.109345370745191	3.328036112235573	0.0004	0.2976869950276887	1.1205855379925682	0.35132190859113777	0.15874785220966814	0.16060523367808344	0.0018573814684152978	3.8997581518983058	0.07978096732516214	1363.0655381285997	0.001226992042210804	0.06896447228742598	0.06824435124195846	0.0007201210454675228	0.07330827067669173
-59.87180349537879	0.00011540927009048316	301.00071787144225	2.160194040478142	0.4001093202996464	163.8434017660627	0.19917071443029957	11.100253090995107	1136.9320956391614	0.1706316503847249	344.9927503743781	4.7140221142360765	0.0001546238236788125	-2953.7316375443884	0.034802272555751884	473.4173485326155	2454.106122793861	0.010138791668112112	110.22058752996199	10871.175889393293	187.5937957804616	153.48583291128676	68.15339521804195	0.0007348799290493212	90.30021536143268	0.3743597631941649	0.00037435976319416493	8445.245963175676	0.0	8446.245963175676	0.16308257788642244	0.16308257788642244	8446.409045753562	68.8636241279796	69.02670670586603	8515.272669881542	2.1601940404781415	69.02670670586603	8517.43286392202	912.1685000012089	69.02670670586603	9429.60136392323	1.7614500642803104	70.78815677014634	9431.362813987509	37.18969761174707	107.97785438189342	9468.552511599257	16.666666666666668	107.97785438189342	9485.219178265923	7037.704969313063	107.97785438189342	16522.924147578986	135.90214823868536	243.88000262057878	16658.82629581767	2869.3176719991498	3113.1976746197283	19528.14396781682	36.00323400796902	3113.1976746197283	19564.14720182479	760.140416667674	3113.1976746197283	20324.287618492464	1467.8750535669253	3113.1976746197283	21792.16267205939	1549.5707338227944	4662.768408442523	23341.733405882183	1467.8750535669253	0.45151856537002694	0.4477925946095214	9.599890679700353	5.224246937111084	1.1093343224696832	3.3280029674090494	0.0004	0.2976868035321254	1.1205798177509718	0.35132053990449097	0.1587863989108817	0.16057075682061583	0.0017843579097341355	3.899746909004895	0.07978252152341886	1363.0679043608388	0.0012286273304772614	0.06896442374479866	0.06825266015388995	0.000711763590908715	0.07330827067669173
-59.86776130992602	0.00011732486376129067	301.000743511744	2.160200959917619	0.4001130447553657	163.84331224693946	0.19915323207073254	11.100264338877071	1136.929731371355	0.17065230243901713	344.99253101678335	4.793547175333908	0.00015474885850337344	-2954.5513990798922	0.03481358944169925	473.6465187463143	2454.7576249537155	0.010138774222497877	110.22013312390276	10871.149776599716	187.5934056762736	153.48551373513294	68.15351343143224	0.0007348811060160716	90.30022305352318	0.37435963342621276	0.00037435963342621274	8445.275260088029	0.0	8446.275260088029	0.1630826056703208	0.1630826056703208	8446.438342693698	68.8638747509126	69.02695735658293	8515.30221744461	2.1602009599176184	69.02695735658293	8517.462418404528	912.1745861805338	69.02695735658293	9429.637004585062	1.761456006574467	70.78841336315739	9431.398460591636	37.189952085142004	107.9783654482994	9468.588412676778	16.666666666666668	107.9783654482994	9485.255079343444	7037.72938340669	107.9783654482994	16522.984462750133	135.902171391934	243.8805368402334	16658.88663414207	2869.328114621358	3113.208651461591	19528.21474876343	36.00334933196031	3113.208651461591	19564.21809809539	760.1454884837781	3113.208651461591	20324.363586579166	1467.8800054787228	3113.208651461591	21792.24359205789	1549.581336880917	4662.789988342508	23341.824928938808	1467.8800054787228	0.4515169256401514	0.44779396643481556	9.599886955244635	5.224262941739515	1.109324051778872	3.3279721553366164	0.0004	0.29768662449387884	1.1205742264371115	0.3513191706133221	0.1588247337339668	0.1605370023661891	0.0017122686322222913	3.8997356611229286	0.07978406741781463	1363.070268628645	0.0012302510519578043	0.06896437574286886	0.06826092097560685	0.0007034547672620101	0.07330827067669173
-59.86374523879114	0.00011915311335481341	301.0007691521751	2.160207878639246	0.40011676625336495	163.84322738430814	0.19913646598653484	11.100275591183774	1136.9273690515097	0.17067283531938574	344.99231422744094	4.869536074190067	0.00015487318566192605	-2955.366072104157	0.03482483672843209	473.8743407744454	2455.4048920796836	0.010138756791295167	110.21967909317253	10871.123685282977	187.59301589349906	153.4851948219538	68.15363154742452	0.0007348822828588341	90.30023074565253	0.37435950439909954	0.0003743595043990995	8445.304532912909	0.0	8446.304532912909	0.1630826334543618	0.1630826334543618	8446.467615546364	68.8641251775748	69.02720781102917	8515.33174072394	2.1602078786392456	69.02720781102917	8517.49194860258	912.18066947531	69.02720781102917	9429.67261807789	1.7614619482867426	70.78866975931591	9431.434080026176	37.190206441049085	107.978876200365	9468.624286467226	16.666666666666668	107.978876200365	9485.290953133892	7037.753777427424	107.978876200365	16523.044730561316	135.9021945453015	243.8810707456665	16658.94692510662	2869.338549065617	3113.2196198112833	19528.285474172237	36.00346464398743	3113.2196198112833	19564.288938816226	760.1505578960918	3113.2196198112833	20324.43949671232	1467.8849569056192	3113.2196198112833	21792.324453617937	1549.591935043712	4662.811554854996	23341.916388661648	1467.8849569056192	0.45151536334050024	0.4477953095768728	9.599883233746635	5.224278611730183	1.1093143624667365	3.3279430874002096	0.0004	0.2976864547686163	1.1205687312821635	0.3513178007862729	0.1588628567292269	0.16050395747014864	0.001641100740921747	3.899724408816228	0.07978560508093621	1363.0726309484905	0.001231863792530135	0.06896432827842432	0.06826913412775429	0.0006951941506700282	0.07330827067669173
-59.85975453767786	0.0001208982447073045	301.00079479273495	2.160214796643824	0.4001204848954841	163.84314597228894	0.19912040702554626	11.100286847495349	1136.9250086653412	0.17069325006972463	344.992099991472	4.942158572247692	0.00015499682635631746	-2956.175803665184	0.03483601643406401	474.1008419967146	2456.0480449104566	0.010138739374398489	110.21922543502386	10871.097615285425	187.59262642978126	153.48487616982104	68.15374956673296	0.0007348834595777455	90.30023843782048	0.3743593761068473	0.00037435937610684727	8445.333781827185	0.0	8446.333781827185	0.16308266123854465	0.16308266123854465	8446.496864488423	68.86437540940798	69.02745807064653	8515.361239897831	2.1602147966438237	69.02745807064653	8517.521454694475	912.1867499049514	69.02745807064653	9429.708204599427	1.7614678894177813	70.78892596006432	9431.469672488844	37.190460680259555	107.97938664032387	9468.660133169104	16.666666666666668	107.97938664032387	9485.32679983577	7037.778151522654	107.97938664032387	16523.104951358422	135.9022176987872	243.88160433911108	16659.007169057208	2869.3489753919994	3113.2305797311105	19528.356144449208	36.00357994406373	3113.2305797311105	19564.35972439327	760.1556249207929	3113.2305797311105	20324.515349314064	1467.8899078481513	3113.2305797311105	21792.405257162216	1549.6025283441484	4662.833108075259	23342.007785506365	1467.8899078481513	0.4515138775113524	0.4477966313112659	9.599879515104515	5.22429403196477	1.1093051040432158	3.3279153121296474	0.0004	0.29768629194457785	1.1205633071478747	0.35131643047445915	0.15890076835907446	0.16047161034851787	0.0015708419894434056	3.8997131525046527	0.07978713458471669	1363.074991334659	0.001233466109520867	0.06896428134828045	0.06827730002788984	0.0006869813203906061	0.07330827067669173
-59.85578849375761	0.00012256427856689937	301.0008204334227	2.1602217139321462	0.40012420077619587	163.84306708667643	0.19910504615541796	11.10029810750238	1136.9226502002616	0.17071354772638878	344.9918882941275	5.011576265863266	0.0001551198008950983	-2956.980734599662	0.03484713049148311	474.32604880315904	2456.687199082191	0.010138721971714868	110.21877214703501	10871.071566468112	187.59223728304318	153.48455777703532	68.15386748998692	0.0007348846361729415	90.3002461300268	0.37435924854419644	0.00037435924854419645	8445.36300698672	0.0	8446.36300698672	0.1630826890228684	0.1630826890228684	8446.526089675743	68.86462544768261	69.02770813670548	8515.390715123425	2.1602217139321462	69.02770813670548	8517.550936837357	912.1928274865999	69.02770813670548	9429.743764323957	1.7614738299682202	70.78918196667371	9431.505238153926	37.190714803472055	107.97989677014576	9468.695952957398	16.666666666666668	107.97989677014576	9485.362619624064	7037.8025058222665	107.97989677014576	16523.16512544633	135.90224085239035	243.8821376225361	16659.067366298717	2869.359393653442	3113.241531275978	19528.42675995216	36.00369523220243	3113.241531275978	19564.43045518436	760.1606895721665	3113.241531275978	20324.591144756527	1467.89485830685	3113.241531275978	21792.486003063375	1549.6131168113354	4662.854648087314	23342.09911987471	1467.89485830685	0.45151246720416205	0.44779793721765937	9.599875799223804	5.224309267539359	1.1092961611730572	3.3278884835191715	0.0004	0.29768613417335277	1.1205579347639518	0.35131505971555144	0.15893846940024225	0.1604399500546368	0.001501480654394538	3.899701892497621	0.07978865600047678	1363.0773497997384	0.0012350585330596024	0.06896423494928022	0.06828541909055551	0.0006788158587247156	0.07330827067669173
-59.85184642418754	0.00012415504055692038	301.00084607423764	2.160228630505002	0.4001279139841476	163.8429900181952	0.1990903744587928	11.100309370979483	1136.9202936449901	0.17073372931831196	344.9916791207877	5.077942978232129	0.00015524212873471523	-2957.780999823602	0.03485818075233386	474.5499866396659	2457.3224653682573	0.010138704583160971	110.21831922703551	10871.045538706529	187.59184845142335	153.48423964207365	68.15398531775051	0.0007348858126445567	90.30025382227127	0.3743591217064426	0.0003743591217064426	8445.392208531184	0.0	8446.392208531184	0.16308271680733236	0.16308271680733236	8446.55529124799	68.86487529353711	69.02795801034445	8515.420166541528	2.1602286305050016	69.02795801034445	8517.580395172032	912.1989022356465	69.02795801034445	9429.779297407678	1.7614797699386926	70.78943778028314	9431.540777177617	37.190968811313844	107.98040659159699	9468.731745988931	16.666666666666668	107.98040659159699	9485.398412655597	7037.8268404426535	107.98040659159699	16523.22525309825	135.90226400611027	243.88267059770726	16659.12751710436	2869.3698038973794	3113.2524744950865	19528.497321001738	36.00381050841669	3113.2524744950865	19564.501131510155	760.1657518630388	3113.2524744950865	20324.666883373193	1467.899808282244	3113.2524744950865	21792.566691655436	1549.6237004714103	4662.876174966497	23342.190392126846	1467.899808282244	0.4515111314810386	0.4477992315816517	9.599872086015852	5.224324368452603	1.109287445345225	3.3278623360356754	0.0004	0.29768598003639035	1.1205525993376597	0.35131368853698997	0.1589759608665647	0.16040896630285448	0.0014330054362897693	3.899690629020517	0.07979016939895553	1363.07970635501	0.0012366415673750134	0.06896418907829387	0.06829349172732478	0.000670697350969085	0.07330827067669173
-59.847927674704316	0.00012567417062539136	301.0008717151791	2.1602355463631757	0.40013162460327345	163.84291422440478	0.1990763831295388	11.100320637766261	1136.9179389892713	0.17075379586706085	344.99147245696054	5.141405131391198	0.0001553638285186601	-2958.57672860827	0.034869168990797984	474.77268005088706	2457.9539499069174	0.010138687208661038	110.21786667305216	10871.019531887505	187.59145993322977	153.48392176355165	68.15410305053643	0.0007348869889927253	90.30026151455372	0.3743589955893179	0.0003743589955893179	8445.421386587526	0.0	8446.421386587526	0.16308274459193584	0.16308274459193584	8446.584469332118	68.86512494800633	69.02820769259826	8515.449594280124	2.1602355463631757	69.02820769259826	8517.609829826488	912.2049741661077	69.02820769259826	9429.814803992596	1.761485709329834	70.78969340192809	9431.576289701927	37.19122270435619	107.98091610628428	9468.767512406283	16.666666666666668	107.98091610628428	9485.434179072949	7037.851155489606	107.98091610628428	16523.285334562555	135.90228715994652	243.8832032662308	16659.187621722504	2869.38020616693	3113.2634094331606	19528.567827889434	36.0039257727196	3113.2634094331606	19564.571753662152	760.1708118050898	3113.2634094331606	20324.74256546724	1467.9047577748615	3113.2634094331606	21792.6473232421	1549.634279348175	4662.897688781335	23342.281602590276	1467.9047577748615	0.4515098694143568	0.4478005176843328	9.599868375396726	5.224339372983883	1.1092788888700549	3.327836666610165	0.0004	0.29768582844880953	1.1205472895519355	0.3513123169583038	0.15901324395327432	0.1603786493412347	0.0013654053879603723	3.8996793622337407	0.07979167485033037	1363.0820610107287	0.0012382156920311294	0.0689641437322187	0.06830151834682434	0.0006626253853943553	0.07330827067669173
-59.84403161826763	0.00012712513215497328	301.0008973562462	2.1602424615074476	0.4001353327137453	163.8428392886828	0.1990630634693855	11.10033190775107	1136.9155862236391	0.17077374838686799	344.9912682882816	5.202102105353674	0.00015548491811535087	-2959.3680448465816	0.03488009690724556	474.99415272156455	2458.581754420974	0.010138669848145127	110.21741448326335	10870.993545906584	187.59107172690048	153.4836041401913	68.15422068881804	0.0007348881652175804	90.30026920687385	0.3743588701888874	0.0003743588701888874	8445.450541272932	0.0	8446.450541272932	0.1630827723766778	0.1630827723766778	8446.613624045309	68.8653744120452	69.02845718442188	8515.478998457354	2.160242461507447	69.02845718442188	8517.639240918861	912.2110432909421	69.02845718442188	9429.850284209802	1.7614916481422658	70.78994883256415	9431.611775857944	37.19147648312712	107.98142531569127	9468.803252341071	16.666666666666668	107.98142531569127	9485.469919007737	7037.875451060778	107.98142531569127	16523.345370068513	135.90231031389814	243.8837356295894	16659.24768038241	2869.390600501883	3113.2743361314724	19528.638280884294	36.00404102512412	3113.2743361314724	19564.642321909418	760.1758694091184	3113.2743361314724	20324.818191318536	1467.9097067852213	3113.2743361314724	21792.727898103756	1549.64485346363	4662.919189595103	23342.372751567385	1467.9097067852213	0.45150868008641554	0.4478017980492115	9.599864667286255	5.224354310574135	1.1092704397600657	3.327811319280197	0.0004	0.2976856785773655	1.1205419967109491	0.35131094499308596	0.15905031998943275	0.16034898984294363	0.0012986698535108754	3.899668092248932	0.07979317242423332	1363.0844137763609	0.0012397813631228223	0.06896409890797894	0.06830949935474719	0.0006545995532317578	0.07330827067669173
-59.84015765380094	0.00012851122041286167	301.0009229974384	2.160249375938594	0.400139038392569	163.84276489459708	0.19905040688543368	11.100343180860891	1136.9132353392642	0.17079358788461824	344.9910666005124	5.260166571176882	0.00015560541465326272	-2960.1550673003667	0.0348909661316235	475.21442751465605	2459.2059764218307	0.010138652501547996	110.21696265596981	10870.967580666325	187.59068383097858	153.48328677080065	68.1543382330368	0.000734889341319255	90.3002768992315	0.37435874550148746	0.00037435874550148746	8445.479672696692	0.0	8446.479672696692	0.16308280016155766	0.16308280016155766	8446.642755496854	68.86562368654461	69.02870648670617	8515.508379183399	2.160249375938594	69.02870648670617	8517.668628559337	912.2171096222555	69.02870648670617	9429.885738181592	1.761497586376617	70.79020407308279	9431.647235767969	37.191730148120016	107.9819342212028	9468.83896591609	16.666666666666668	107.9819342212028	9485.505632582755	7037.899727247244	107.9819342212028	16523.40535983	135.90233346796472	243.88426768916753	16659.307693297967	2869.400986939359	3113.2852546285267	19528.708680237327	36.00415626564323	3113.2852546285267	19564.71283650297	760.180924685213	3113.2852546285267	20324.893761188185	1467.9146553138473	3113.2852546285267	21792.808416502034	1549.6554228383338	4662.9406774668605	23342.463839340366	1467.9146553138473	0.4515075625892081	0.44780307459650237	9.599860961607432	5.22436920362586	1.1092620585314075	3.3277861755942224	0.0004	0.29768552978919416	1.1205367142062437	0.3513095726502279	0.159087190408161	0.16031997883800733	0.0012327884298463376	3.8996568191391106	0.07979466218975897	1363.086764660736	0.001241339014389829	0.06896405460252554	0.06831743515384729	0.0006466194486782484	0.07330827067669173
-59.83630520496427	0.00012983557078262285	301.0009486387549	2.1602562896573883	0.40014274171416586	163.84269080094427	0.19903840488770647	11.100354457051454	1136.910886327811	0.17081331535983812	344.99086737953985	5.315724815994771	0.00015572533455530995	-2960.9379098416143	0.03490177822676267	475.4335265085308	2459.826709408336	0.010138635168808054	110.21651118956744	10870.941636074771	187.59029624408885	153.4829696542545	68.15445568360944	0.0007348905172978809	90.30028459162646	0.3743586215236642	0.0003743586215236642	8445.50878096197	0.0	8446.50878096197	0.16308282794657464	0.16308282794657464	8446.671863789918	68.86587277234531	69.0289556002919	8515.537736562263	2.160256289657388	69.0289556002919	8517.69799285192	912.2231731714897	69.0289556002919	9429.921166023409	1.7615035240335073	70.7904591243254	9431.682669547443	37.1919836998011	107.9824428241265	9468.874653247243	16.666666666666668	107.9824428241265	9485.54131991391	7037.923984134975	107.9824428241265	16523.465304048885	135.90235662214553	243.88479944627204	16659.36766067103	2869.411365514388	3113.29616496066	19528.779026185417	36.004271494289796	3113.29616496066	19564.783297679707	760.185977642908	3113.29616496066	20324.969275322615	1467.9196033612561	3113.29616496066	21792.888878683872	1549.6659874917127	4662.962152452373	23342.554866175586	1467.9196033612561	0.45150651602419306	0.44780434879339015	9.599857258285834	5.224384069256218	1.1092537150885773	3.3277611452657316	0.0004	0.2976853816018885	1.120531436996757	0.35130819993512125	0.15912385671760815	0.16029160764690203	0.001167750929293887	3.899645542948546	0.07979614421547195	1363.089113672189	0.0012428890583034546	0.06896401081283599	0.06832532614393524	0.0006386846689007408	0.07330827067669173
-59.83247371899446	0.00013110116653786705	301.0009742801951	2.1602632026645994	0.4001464427507884	163.84261682401126	0.19902704908711305	11.100365736300228	1136.9085391813321	0.17083293180466705	344.9906706113754	5.368897050120676	0.00015584469357136598	-2961.716681680551	0.03491253469150466	475.65147103203606	2460.4440430547684	0.01013861784986656	110.21606008252635	10870.915712044218	187.5899089649198	153.48265278947986	68.1545730409334	0.0007348916931535898	90.30029228405853	0.37435849825212714	0.00037435849825212715	8445.537866167137	0.0	8446.537866167137	0.16308285573172798	0.16308285573172798	8446.700949022868	68.86612167024906	69.02920452598079	8515.567070693118	2.1602632026645994	69.02920452598079	8517.727333895782	912.2292339495683	69.02920452598079	9429.956567845351	1.7615094611135578	70.79071398709435	9431.718077306465	37.192237138615546	107.98295112570989	9468.91031444508	16.666666666666668	107.98295112570989	9485.576981111746	7037.9482218059475	107.98295112570989	16523.52520291769	135.90237977644	243.8853309021499	16659.42758269413	2869.4217362603777	3113.3070671625273	19528.849318954508	36.004386711076656	3113.3070671625273	19564.853705665584	760.1910282913069	3113.3070671625273	20325.044733956893	1467.9245509279647	3113.3070671625273	21792.969284884857	1549.6765474423144	4662.983614604842	23342.645832327173	1467.9245509279647	0.4515055395021181	0.44780562176081373	9.599853557249212	5.224398920542827	1.1092453865106175	3.3277361595318524	0.0004	0.2976852336480226	1.1205261612393107	0.35130682685051146	0.15916032048027595	0.16026386783310248	0.0011035473528265283	3.899634263699774	0.07979761856941137	1363.0914608186679	0.0012444318870957743	0.06896396753591415	0.06833317272186683	0.0006307948140473196	0.07330827067669173
-59.82866266560726	0.00013231084619578327	301.0009999217582	2.1602701149609937	0.4001501415728293	163.84254282447728	0.19901633119368042	11.10037701860124	1136.9061938921936	0.17085243820382034	344.99047628215396	5.419797697714994	0.00015596350680907798	-2962.491487581599	0.03492323696366258	475.8682816976379	2461.058063388844	0.01013860054466711	110.21560933337739	10870.889808490449	187.58952199221196	153.48233617544616	68.15469030539032	0.0007348928688865122	90.30029997652746	0.3743583756837193	0.00037435837568371936	8445.566928406664	0.0	8446.566928406664	0.16308288351701689	0.16308288351701689	8446.730011290181	68.86637038102569	69.02945326454271	8515.596381671206	2.1602701149609933	69.02945326454271	8517.756651786167	912.2352919669914	69.02945326454271	9429.991943753159	1.7615153976173816	70.7909686621601	9431.753459150776	37.19249046499118	107.98345912715128	9468.945949615767	16.666666666666668	107.98345912715128	9485.612616282433	7037.972440338887	107.98345912715128	16523.58505662132	135.9024029308474	243.88586205799868	16659.487459552165	2869.4320992094044	3113.317961267403	19528.91955876157	36.00450191601656	3113.317961267403	19564.924060677586	760.1960766391595	3113.317961267403	20325.120137316746	1467.9294980144848	3113.317961267403	21793.04963533123	1549.6871027079662	4663.005063975369	23342.736738039195	1467.9294980144848	0.45150463214287473	0.44780689435231225	9.59984985842717	5.224413767443643	1.1092370554164908	3.3277111662494723	0.0004	0.29768508564895446	1.1205208840157665	0.3513054533971275	0.15919658329771694	0.16023675116781247	0.001040167870095532	3.899622981398762	0.07979908531909254	1363.0938061078064	0.001245967873735163	0.06896392476879003	0.06834097528152813	0.0006229494872618951	0.07330827067669173
-59.82487153593947	0.00013346731059865247	301.00102556344353	2.160277026547334	0.40015383824905126	163.84246869774256	0.19900624301497452	11.10038830396127	1136.903850453017	0.17087183553454588	344.99028437813286	5.46853567703549	0.0001560817887636431	-2963.262428071649	0.034933886422877085	476.08397843333717	2461.668852963237	0.010138583253155163	110.21515894070009	10870.863925332047	187.58913532474776	153.48201981115727	68.15480747734917	0.0007348940444967788	90.30030766903305	0.37435825381539156	0.0003743582538153916	8445.595967771871	0.0	8446.595967771871	0.16308291130244057	0.16308291130244057	8446.759050683173	68.8666189054195	69.02970181672194	8515.625669588593	2.160277026547334	69.02970181672194	8517.78594661514	912.2413472339186	69.02970181672194	9430.02729384906	1.7615213335455944	70.79122315026753	9431.788815182605	37.19274367934201	107.98396682960953	9468.981558861946	16.666666666666668	107.98396682960953	9485.648225528612	7037.996639809893	107.98396682960953	16523.644865338505	135.90242608536715	243.88639291497668	16659.54729142387	2869.442454392479	3113.3288473074554	19528.98974581635	36.00461710912223	3113.3288473074554	19564.994362925474	760.2011226949321	3113.3288473074554	20325.195485620407	1467.9344446213286	3113.3288473074554	21793.129930241736	1549.697653305917	4663.026500613372	23342.827583547652	1467.9344446213286	0.4515037930753765	0.4478081672122451	9.599846161750948	5.2244286174761925	1.1092287087580903	3.327686126274271	0.0004	0.29768493739548507	1.1205156031315597	0.35130407957414633	0.15923264679920068	0.1602102496036842	0.0009776028044835294	3.8996116960387326	0.07980054453150741	1363.0961495469833	0.0012474973728678358	0.06896388250851966	0.06834873421381835	0.0006151482947013148	0.07330827067669173
-59.821099841584925	0.0001345731293627092	301.0010512052504	2.1602839374243805	0.40015753284678457	163.8423943656881	0.1989967764546567	11.100399592396592	1136.9015088566314	0.17089112476658633	344.9900948856911	5.515214655425509	0.00015619955334485484	-2964.0295996296686	0.03494448439321586	476.2985805117235	2462.2764910119163	0.010138565975277722	110.21470890311424	10870.838062489915	187.58874896134415	153.48170369564522	68.15492455716844	0.0007348952199845194	90.3003153615751	0.3743581326441833	0.00037435813264418327	8445.624984351494	0.0	8446.624984351494	0.16308293908799834	0.16308293908799834	8446.788067290583	68.86686724415358	69.02995018324158	8515.654934534738	2.1602839374243805	69.02995018324158	8517.815218472162	912.2473997602285	69.02995018324158	9430.06261823239	1.7615272688988073	70.79147745214038	9431.824145501289	37.19299678207055	107.98447423421094	9469.01714228336	16.666666666666668	107.98447423421094	9485.683808950025	7038.0208202929125	107.98447423421094	16523.704629242937	135.90244923999862	243.88692347420954	16659.607078482935	2869.4528018397327	3113.3397253139424	19529.059880322668	36.00473229040634	3113.3397253139424	19565.064612613074	760.206166466857	3113.3397253139424	20325.270779079932	1467.939390749006	3113.3397253139424	21793.210169828937	1549.7081992529395	4663.047924566882	23342.918369081875	1467.939390749006	0.4515030214374503	0.4478094408253959	9.599842467153216	5.224443476296287	1.1092203367918514	3.327661010375554	0.0004	0.29768478873137616	1.1205103169440451	0.35130270537958885	0.15926851263204506	0.16018435525234118	0.0009158426202961201	3.8996004076034083	0.07980199627312479	1363.0984911433688	0.0012490207216748796	0.06896384075218491	0.06835644990663452	0.0006073908455503929	0.07330827067669173
