nucleus_RNA_InR	nucleus_RNA_SOD2	nucleus_Foxo1_Pa0_Pd0_Pe0_pUb0	nucleus_Foxo1_Pa0_Pd0_Pe1_pUb1	nucleus_Foxo1_Pa0_Pd1_Pe0_pUb1	nucleus_Foxo1_Pa0_Pd1_Pe1_pUb0	nucleus_Foxo1_Pa1_Pd0_Pe0_pUb1	nucleus_Foxo1_Pa1_Pd0_Pe1_pUb0	nucleus_Foxo1_Pa1_Pd1_Pe0_pUb0	nucleus_Foxo1_Pa1_Pd1_Pe1_pUb1	cytoplasm_Foxo1_Pa0_Pd0_Pe0_pUb1	cytoplasm_Foxo1_Pa0_Pd1_Pe1_pUb1	cytoplasm_Foxo1_Pa1_Pd0_Pe1_pUb1	cytoplasm_Foxo1_Pa1_Pd1_Pe0_pUb1	cytoplasm_Foxo1_Pa0_Pd0_Pe0_pUb0	nucleus_Foxo1_Pa1_Pd1_Pe1_pUb0	nucleus_Foxo1_Pa1_Pd0_Pe0_pUb0	nucleus_Foxo1_Pa0_Pd0_Pe1_pUb0	nucleus_Foxo1_Pa0_Pd1_Pe0_pUb0	nucleus_Foxo1_Pa0_Pd1_Pe1_pUb1	nucleus_Foxo1_Pa0_Pd0_Pe0_pUb1	dnabound_Foxo1_Pa1_Pd0_Pe1_pUb1	dnabound_Foxo1_Pa1_Pd1_Pe0_pUb1	cytoplasm_Foxo1_Pa1_Pd1_Pe1_pUb0	dnabound_Foxo1_Pa0_Pd0_Pe1_pUb0	dnabound_Foxo1_Pa0_Pd1_Pe0_pUb0	dnabound_Foxo1_Pa1_Pd0_Pe0_pUb0	dnabound_Foxo1_Pa0_Pd1_Pe1_pUb1	dnabound_Foxo1_Pa0_Pd0_Pe0_pUb1	dnabound_Foxo1_Pa1_Pd1_Pe1_pUb0	nucleus_Foxo1_Pa1_Pd0_Pe1_pUb1	nucleus_Foxo1_Pa1_Pd1_Pe0_pUb1	cytoplasm_Foxo1_Pa0_Pd1_Pe0_pUb0	cytoplasm_Foxo1_Pa0_Pd0_Pe1_pUb0	cytoplasm_Foxo1_Pa1_Pd0_Pe0_pUb1	cytoplasm_Foxo1_Pa1_Pd1_Pe1_pUb1	cytoplasm_Foxo1_Pa1_Pd0_Pe0_pUb0	cytoplasm_Foxo1_Pa0_Pd0_Pe1_pUb1	IRS1	cytoplasm_Foxo1_Pa0_Pd1_Pe0_pUb1	dnabound_Foxo1_Pa0_Pd1_Pe1_pUb0	dnabound_Foxo1_Pa1_Pd0_Pe0_pUb1	dnabound_Foxo1_Pa0_Pd0_Pe0_pUb0	dnabound_Foxo1_Pa1_Pd1_Pe1_pUb1	cytoplasm_Foxo1_Pa0_Pd1_Pe1_pUb0	dnabound_Foxo1_Pa1_Pd1_Pe0_pUb0	IRS1_TyrP	cytoplasm_Foxo1_Pa1_Pd0_Pe1_pUb0	dnabound_Foxo1_Pa0_Pd0_Pe1_pUb1	Ins_InR_P	cytoplasm_InR	cytoplasm_Foxo1_Pa1_Pd1_Pe0_pUb0	ROS	dnabound_Foxo1_Pa0_Pd1_Pe0_pUb1	InR	Ins_2_InR_P	dnabound_Foxo1_Pa1_Pd0_Pe1_pUb0	NOX	IRS1_PolySerP	IRS1_TyrP_PolySerP	PTP1B_ox	AS160_P	GSH	cytoplasm_GLUT4	JNK_P	PTEN	DUSP_ox	PKC_P	Akt_P2	PI345P3	cytoplasm_SOD2	IKK	cytoplasm_RNA_SOD2	cytoplasm_RNA_InR	cytoplasm_Ins_InR_P	NOX_deact	cytoplasm_Ins_2_InR_P	IRS1_TyrP_PI3K	Ins_InR	degr_Foxo1	PKC	IKK_P	DUSP	PIP2	NOX_inact	JNK	Akt	PI3K	PTEN_ox	AS160	GSSG	cellsurface_GLUT4	PTP1B	Foxo1_Pa0_tot	Foxo1_Pa1_tot	Foxo1_Pd0_tot	Foxo1_Pd1_tot	Foxo1_Pe0_tot	Foxo1_Pe1_tot	Foxo1_pUb0_tot	Foxo1_pUb1_tot	cytoplasm_Foxo1_tot	nucleus_Foxo1_tot	dnabound_Foxo1_tot	Foxo1_all	InR_tot	InR_bound	InR_active	PI345P3_mol	PIP2_mol	PTP1B_plus_PTP1B_ox	PTEN_plus_PTEN_ox	NOX_total	IRS_total	JNK_plus_JNK_P	IKK_plus_IKK_P	DUSP_plus_DUSP_ox	Values[insconc]	Values[k_ros_perm]	Values[ros_ext_conc]	Values[ros_cyto_conc]	Values[rosconc]
1522108420079028.8	5981451890195226.0	622581071607039.4	1310771465356.787	39514586767.918945	17987345071.994553	3.3629729455749768e-09	1.1772601614033764e-08	9.893497994060246e-12	7.535988560447396e-13	254928668456.373	14359978.413167907	3.776777227627386e-11	7.349492997218376e-12	5888504923712.307	5.843292389469257e-12	6.8667209938737e-08	19946309715892.344	389138729087.03357	1922073731.9968994	42156104188256.586	1.2645587680895694e-09	5.955709385077273e-11	1.1762324749637137e-12	174976652476429.9	5696975314440.297	3.8830140664916427e-07	18821016657.66655	440597403047264.4	1.552386548557926e-11	5.028163475502658e-10	1.0541510659538308e-12	15321609462.962078	36283792362.49855	1.8369640408313683e-09	1.7741040758739752e-13	5.2806848690091065e-08	1548809371.9558566	6828046660866760.0	1600113115.8054254	166800390672.3383	2.9652719127968173e-08	6168796656770283.0	2.6516340362980912e-12	134122759.6308124	3.077169404621193e-10	8.64340815098414e-19	1.0919320804305857e-09	12404677874148.785	0.0	619228839816214.6	5.054019663827163e-11	100934934289.47154	639727607814.5402	1.4249563854877878e+18	0.0	2.0340858444962303e-08	2.597279328190125e-15	41086940890071.13	2.7491276944458254e-41	1319020852411804.2	1.649586536222698e-06	5818210136323.735	5561105578737052.0	8313532057846.747	6046345381893445.0	153764086837102.38	4.973753930851516e-13	5.4651121784540655e-12	11237033282213.621	2728082387067207.0	121002884265303.97	7091495457967.887	1804585362212.5955	0.0	1.3820509125511803e-29	0.0	5.005383507073061e-18	0.0	1374319279242.2158	6060606060606065.0	209236946816.8644	5906841973768952.0	1.2170581148535984e+16	6060606060606.061	961383437639118.6	6060606060606068.0	606060606060606.0	14260678712629.18	1212121212121213.2	242395924282.3235	1.287774679818575e+17	4741585208194259.0	135641413481024.4	1.213730776580643e-07	135501874663191.2	139538817833.17416	132024319701552.86	3617093779471.525	127041565733811.45	8599847747212.918	12321994046642.06	41351977091036.38	81967442343345.92	135641413481024.36	6146332395647634.0	0.0	0.0	1.1237033282213622e+16	1.2170581148535984e+19	6060606060606064.0	6060606060606074.0	6060606060606.061	6869133601756831.0	969696969696965.4	121212121212120.83	6060606060606054.0	0.0	4.8100000000000005	0.0	1.676660038031089e-10	1.676660038031089e-13
1523799871577684.8	5988147219022419.0	622927501542174.4	1321968348966.052	39748755663.64571	17978531777.75129	2.087256191146256e-09	7.3066962845696385e-09	6.139669973460958e-12	4.674583961306852e-13	257174234377.2406	14414221.945466032	2.343585874370569e-11	4.561320395270919e-12	5891601539279.798	3.6248289713129004e-12	4.263530397003671e-08	19946818383167.43	389145807035.8803	1931536350.2740178	42539714997260.88	7.843833330056709e-10	3.694473388621257e-11	7.296630108126656e-13	174983095319877.0	5697183629926.346	2.4106761815184497e-07	18917739343.308094	444627316544231.0	9.62919137595916e-12	3.1199611828117565e-10	6.540451687765416e-13	15322532884.629684	36281712568.09722	1.1404494299325179e-09	1.1005206939825206e-13	3.279072044238142e-08	1561505245.907402	6836584778732703.0	1607427368.8405693	166719253377.31128	1.8397512388267175e-08	6172277900698000.0	1.6443973792846748e-12	134055069.72502291	1.9094050498644072e-10	1.3755742489545912e-18	6.776992915289238e-10	12511444277808.396	0.0	619411829985886.1	3.136765792960474e-11	100804161681.07758	643404548297.9417	1.4253518055535685e+18	0.0	1.2623567696876917e-08	-6.800539761295412e-16	41063329963275.98	1.1564021637022517e-41	1317629514310373.5	1.0260192006220398e-06	5818511697552.037	5561105575803420.0	8308541924949.773	6046364597927331.0	153758078768455.22	3.1936740802721077e-13	3.390406129330012e-12	11236998278800.69	2731623095450870.0	121003008152451.94	7099439884206.513	1806592375163.8416	0.0	1.3274976626615276e-29	0.0	4.110196980246593e-18	0.0	1400241842481.6702	6060606060606065.0	209113059668.88947	5906847981837600.0	1.2170581183539398e+16	6060606060606.061	961388427772015.5	6060606060606068.0	606060606060606.0	14241462678743.52	1212121212121213.2	242094363054.0216	1.2877746873818443e+17	4742976546295690.0	135788675855307.42	7.536469995625255e-08	135649059117957.62	139616737349.7697	132169491650920.08	3619184204387.349	127110640889028.05	8678034966279.326	12332651499610.49	41396675174843.15	82059349180853.75	135788675855307.39	6148049136375485.0	0.0	0.0	1.123699827880069e+16	1.2170581183539399e+19	6060606060606064.0	6060606060606075.0	6060606060606.061	6877648108695979.0	969696969696965.4	121212121212120.81	6060606060606055.0	0.0	4.8100000000000005	0.0	1.6744877355660728e-10	1.6744877355660728e-13
1525485390859200.8	5994819066161040.0	623274167611378.2	1333049322455.1523	39980013492.637505	17968426921.827286	1.2847338546513013e-09	4.49973933747602e-09	3.779474078768941e-12	2.876963353950175e-13	259409661576.31506	14466980.688253697	1.4428648834247516e-11	2.8089903295621647e-12	5894714605040.525	2.2311247355276866e-12	2.6261837168784647e-08	19946619814681.594	389138935498.33453	1940782341.5552065	42921514339672.016	4.823529432258968e-10	2.2712482498295824e-11	4.4913511276463595e-13	174983232544930.94	5697184633613.009	1.483715804586401e-07	19012311725.27553	448638181539992.44	5.92338238564173e-12	1.9205647608222358e-10	4.0246485355362073e-13	15322898193.891582	36278513334.64964	7.024862100342792e-10	6.773974532730024e-14	2.0204352681902355e-08	1574071749.8562212	6845115973024655.0	1614636507.3998709	166626093784.76617	1.1311262485152183e-08	6175759933656733.0	1.0111037509574698e-12	133977944.16257954	1.1744469730766158e-10	-8.405355497776596e-20	4.173556517541361e-10	12617106667350.197	0.0	619595179569698.9	1.9317667628312123e-11	100673616231.53156	647034956507.9307	1.4257481958211156e+18	0.0	7.770123335687213e-09	-1.1951616647364767e-15	41038350957513.36	-1.1552058433622147e-41	1316239889799190.8	6.335863314874967e-07	5818812767746.219	5561105573357919.0	8303284828167.614	6046383780022432.0	153744510937508.22	1.821503529455378e-13	1.972138247766806e-12	11236963337424.203	2735166828068542.0	121003138883940.14	7107356414867.176	1808592340809.8484	0.0	1.186781886609219e-29	0.0	-1.1938131336039897e-18	0.0	1426390449661.2585	6060606060606065.0	208982328180.68402	5906861549668546.0	1.2170581218480772e+16	6060606060606.061	961393684868797.8	6060606060606068.0	606060606060606.0	14222280583642.002	1212121212121213.2	241793292859.83963	1.2877746936866523e+17	4744366170806873.0	135935488865131.11	4.6432732030781915e-08	135795799884104.39	139688981026.7016	132314355861500.55	3621133003630.5503	127179646987543.92	8755841877587.172	12343317676735.371	41441227665448.28	82150943522947.42	135935488865131.08	6149769999724329.0	0.0	0.0	1.1236963337424204e+16	1.2170581218480771e+19	6060606060606064.0	6060606060606073.0	6060606060606.061	6886154323982169.0	969696969696965.4	121212121212120.83	6060606060606055.0	0.0	4.8100000000000005	0.0	1.6723192065038466e-10	1.6723192065038466e-13
1527165036769525.8	6001467664542129.0	623621043690967.0	1344015817087.3386	40208412166.3445	17957092706.504517	7.718139364896705e-10	2.7073859663346305e-09	2.272052323412971e-12	1.7294962462487058e-13	261634988689.46133	14518295.23895956	8.677428739214838e-12	1.690106466208127e-12	5897843207229.027	1.3415522625462613e-12	1.580054175359382e-08	19945746507806.133	389118752188.49164	1949816865.261792	43301510434269.35	2.8931120670735507e-10	1.3610981115784913e-11	2.700918275691061e-13	174977353955583.8	5696987798298.431	8.909208588327991e-08	19104783622.580147	452630085136202.44	3.5564295757277806e-12	1.1545944195343412e-10	2.4175039997828897e-13	15322730827.92991	36274246069.848335	4.227206492612888e-10	4.073418678369771e-14	1.2164791336777709e-08	1586510479.7898667	6853640196638643.0	1621742836.4638348	166521490900.38574	6.777972454617492e-09	6179242572148738.0	6.065057167353453e-13	133891837.4585868	7.04550649113863e-11	-8.477274182839541e-19	2.511305710824597e-10	12721678597039.746	0.0	619778887259285.0	1.1623720609294284e-11	100543298953.93602	650619687941.2539	1.4261455517736786e+18	0.0	4.669290899363735e-09	3.492116550798857e-16	41012071265354.0	-8.485047833179822e-42	1314851993193921.0	3.8283206804929084e-07	5819113344380.809	5561105571319277.0	8297773952450.727	6046402928004937.0	153723688975265.78	8.235993889213232e-14	1.0019655731294121e-12	11236928458399.691	2738713545072790.5	121003276123966.14	7115245328276.657	1810585329465.0134	0.0	1.1894421459370051e-29	0.0	-2.1182895199202476e-18	0.0	1452764065440.108	6060606060606065.0	208845088154.70428	5906882371630789.0	1.2170581253359796e+16	6060606060606.061	961399195744514.6	6060606060606068.0	606060606060606.0	14203132601135.633	1212121212121213.2	241492716225.25	1.287774698942525e+17	4745754067412142.0	136081854568703.36	2.795143255261489e-08	135942098786089.86	139755782613.4425	132458908574702.6	3622945994000.7	127248584194529.75	8833270374173.553	12353990999804.352	41485635573738.336	82242227995160.56	136081854568703.25	6151494966866281.0	0.0	0.0	1.1236928458399692e+16	1.2170581253359796e+19	6060606060606064.0	6060606060606073.0	6060606060606.061	6894652267903997.0	969696969696965.4	121212121212120.84	6060606060606055.0	0.0	4.8100000000000005	0.0	1.670154467673356e-10	1.6701544676733558e-13
1528838865781423.2	6008093237703029.0	623968104885340.8	1354869247915.257	40434002275.61435	17944588600.073383	4.618230828491778e-10	1.6220663619662822e-09	1.3603691459803862e-12	1.0351743556428298e-13	263850254530.12643	14568204.925232038	5.196633843526479e-12	1.012571358794586e-12	5900986477163.594	8.031817726108031e-13	9.468052776907509e-09	19944229482253.367	389085866050.3489	1958644942.7038836	43679711497768.8	1.72832907537962e-10	8.12544248883688e-12	1.6171911668674358e-13	174965736158725.94	5696602168676.644	5.3295879715370954e-08	19195203567.202404	456603114368698.1	2.1265195445456743e-12	6.911827677956281e-11	1.44619785210592e-13	15322055075.586542	36268959853.373505	2.5332394302173677e-10	2.4388063200087212e-14	7.294090365471144e-09	1598823011.3274076	6862157404966293.0	1628748588.4327292	166405998268.31326	4.046292039213448e-09	6182725640491035.0	3.6231488282808546e-13	133797184.13944301	4.210460885482603e-11	2.948343571914021e-19	1.5047330612945217e-10	12825173471920.035	0.0	619962951734829.2	6.9645994644033205e-12	100413210832.05537	654159575494.9412	1.4265438689426468e+18	0.0	2.794556541262822e-09	2.151703508932489e-15	40984555171248.19	5.7039537051157924e-42	1313465838502151.8	2.303941464503568e-07	5819413424998.18	5561105569619821.0	8292021874857.287	6046422041707631.0	153695906777785.44	3.757355263706884e-14	5.094782189801507e-13	11236893642030.666	2742263207026961.5	121003419552103.06	7123106891425.138	1812571408579.6987	0.0	1.4722847201292097e-29	0.0	1.8460744323260687e-18	0.0	1479361658739.2148	6060606060606065.0	208701660017.77423	5906910153828270.0	1.2170581288176164e+16	6060606060606.061	961404947822108.0	6060606060606068.0	606060606060606.0	14184018898441.578	1212121212121213.2	241192635607.87943	1.2877747033239374e+17	4747140222103912.0	136227775015759.28	1.6757054010719777e-08	136087957650107.34	139817365651.92355	132603146279459.16	3624628736300.1187	127317452670585.34	8910322345173.928	12364669973444.559	41529899892478.73	82333205149835.98	136227775015759.28	6153224019148732.0	0.0	0.0	1.1236893642030666e+16	1.2170581288176165e+19	6060606060606064.0	6060606060606073.0	6060606060606.061	6903141960137541.0	969696969696965.4	121212121212120.83	6060606060606055.0	0.0	4.8100000000000005	0.0	1.6679935354162025e-10	1.6679935354162025e-13
1530506932213682.8	6014696000655072.0	624315327465801.1	1365611013121.599	40656833122.12099	17930971450.65362	2.8585692846719763e-10	1.0033846189419432e-09	8.414838241002166e-13	6.39885323739917e-14	266055498080.43466	14616747.839034287	3.2140265664019675e-12	6.263230215211267e-13	5904143588626.331	4.964854369653331e-13	5.861131256765003e-09	19942098348542.53	389040858580.4638	1967271459.5280602	44056125744029.23	1.0692389441711778e-10	5.028780572375393e-12	9.996314104662135e-14	174948643179413.28	5696036381142.176	3.3008810116754664e-08	19283618824.31791	460557356203408.1	1.3149785523732732e-12	4.2750561698167064e-11	8.945720025207329e-14	15320894130.06024	36262701543.12195	1.567865873668617e-10	1.507462047941722e-14	4.514977055818383e-09	1611010899.2345576	6870667555777461.0	1635655925.5484383	166280145034.51752	2.5053000137885954e-09	6186208970558514.0	2.2403480373430826e-13	133694399.57689673	2.6061305311151525e-11	6.308340399572331e-19	9.30762740994338e-11	12927604541296.041	0.0	620147371667579.2	4.3080272748288974e-12	100283352821.14577	657655430049.2682	1.4269431429051615e+18	0.0	1.72917540583249e-09	3.327400644524825e-15	40955863996881.914	6.939701243511013e-42	1312081439432661.0	1.4282835143644028e-07	5819713007206.61	5561105568203144.0	8286040592970.418	6046441120969472.0	153661446958170.72	2.91351507077622e-14	3.383814485520199e-13	11236858888609.389	2745815774890958.0	121003568862586.28	7130941361021.335	1814550643006.8022	0.0	1.8023660878877065e-29	0.0	1.2315260135635981e-18	0.0	1506182202749.4973	6060606060606065.0	208552349534.5483	5906944613647885.0	1.2170581322929586e+16	6060606060606.061	961410929103995.0	6060606060606068.0	606060606060606.0	14164939636600.096	1212121212121213.2	240893053399.44873	1.2877747069763062e+17	4748524621173402.0	136373252247546.0	1.0372505568666753e-08	136233378303610.92	139873943935.09848	132747065700561.06	3626186546984.9663	127386252571943.69	8986999675602.344	12375353180218.123	41574021596753.46	82423877470574.47	136373252247546.06	6154957138087599.0	0.0	0.0	1.1236858888609388e+16	1.2170581322929586e+19	6060606060606064.0	6060606060606072.0	6060606060606.061	6911623419774343.0	969696969696965.5	121212121212120.83	6060606060606056.0	0.0	4.8100000000000005	0.0	1.6658364256004282e-10	1.665836425600428e-13
1532169288420696.8	6021276160633959.0	624662688813001.5	1376242493488.9102	40876952750.465675	17916295596.23714	1.8214701078526115e-10	6.384231513726715e-10	5.359901184214589e-13	4.070521874133502e-14	268250758482.84805	14663960.871037778	2.0455198486607597e-12	3.984913019963871e-13	5907313755456.913	3.158564686875872e-13	3.732063881188775e-09	19939381373225.05	388984285088.3317	1975701168.3620408	44430761383227.914	6.815910835506489e-11	3.2081918464370857e-12	6.359104189709174e-14	174926327046295.72	5695298682638.834	2.1049613219012467e-08	19370075414.569202	464492897531337.25	8.37491656086591e-13	2.721017264584131e-11	5.699011171035481e-14	15319270139.149992	36255515876.785515	9.980865882361393e-11	9.588389932930484e-15	2.8736568555648576e-09	1623075677.0746694	6879170609108568.0	1642466942.2543285	166144436973.79303	1.5990037730981638e-09	6189692401521388.0	1.427374275094607e-13	133583880.79335542	1.6620465115007296e-11	-2.232937782407872e-18	5.922696249403468e-11	13028984893434.477	0.0	620332145721951.4	2.7412737372496682e-12	100153725848.71812	661108041053.9714	1.427343369281996e+18	0.0	1.1012729986157035e-09	3.661201571565601e-15	40926056239523.87	-1.4747586835983746e-42	1310698809403905.0	9.089691027069859e-08	5820012088678.494	5561105567022202.0	8279841551945.932	6046460165635236.0	153620581280794.5	2.4876655223887346e-14	2.5119413580142463e-13	11236824198417.486	2749371210008317.0	121003723763633.98	7138748984404.427	1816523095232.1472	0.0	1.885043686039012e-29	0.0	-1.3134659848929455e-17	0.0	1533224674939.181	6060606060606065.0	208397448486.84888	5906985479325260.0	1.2170581357619778e+16	6060606060606.061	961417128145019.5	6060606060606068.0	606060606060606.0	14145894970836.514	1212121212121213.2	240593971927.56543	1.2877747100209245e+17	4749907251202159.0	136518288296807.5	6.602466651482493e-09	136378362574862.92	139925721944.6324	132890663787533.14	3627624509274.372	127454984050665.08	9063304246142.428	12386039276129.564	41618001644430.53	82514247376247.42	136518288296807.52	6156694305361208.0	0.0	0.0	1.1236824198417486e+16	1.2170581357619778e+19	6060606060606064.0	6060606060606073.0	6060606060606.061	6920096665348092.0	969696969696965.5	121212121212120.83	6060606060606055.0	0.0	4.8100000000000005	0.0	1.6636831536331916e-10	1.6636831536331918e-13
1533825984955106.8	6027833917743547.0	625010167362909.1	1386765051963.8047	41094407979.768394	17900612970.53473	1.1289888524577148e-10	3.9602455676909585e-10	3.3263885990180533e-13	2.5247782680509388e-14	270436075032.36658	14709879.744562797	1.2692176902219713e-12	2.4719303076109275e-13	5910496229346.319	1.9601290793734192e-13	2.3146675420701907e-09	19936105540896.16	388916675894.7402	1983938691.5666194	44803626621037.445	4.223011510094841e-11	1.9869444631881744e-12	3.947068947261978e-14	174899028347527.72	5694396948563.962	1.304338366798355e-08	19454618137.512554	468409825162997.1	5.193838473487465e-13	1.687304117779793e-11	3.5342679981339465e-14	15317204253.078314	36247445568.67683	6.190942966967531e-11	5.949231843334784e-15	1.7828921734432123e-09	1635018856.8796003	6887666527156507.0	1649183667.4937615	165999357476.899	9.90006747032858e-10	6193175779579378.0	8.846310255642027e-14	133466007.2353928	1.0301219690704882e-11	-3.1124708429078006e-18	3.675708770423727e-11	13129327451154.197	0.0	620517272557272.1	1.701121467249851e-12	100024330815.26808	664518177106.2443	1.4277445437356787e+18	0.0	6.827924902293794e-10	5.607838844547501e-15	40895187703473.6	-4.6937045310843226e-42	1309317961551805.5	5.650619994231913e-08	5820310667148.662	5561105566037755.0	8273435670211.935	6046479175555198.0	153573571077916.6	1.3135767425062767e-14	1.4297203339630035e-13	11236789571726.594	2752929474094489.0	121003883976801.44	7146530000325.852	1818488825571.9954	0.0	1.8099568855783167e-29	0.0	-1.0305159138580178e-17	0.0	1560488057060.5222	6060606060606065.0	208237235319.40115	5907032489528138.0	1.217058139224647e+16	6060606060606.061	961423534026753.5	6060606060606068.0	606060606060606.0	14126885050873.479	1212121212121213.2	240295393457.39725	1.2877747125589512e+17	4751288099054258.0	136662885187771.1	4.096049957250825e-09	136522912292503.47	139972895267.6356	133033937704054.55	3628947483716.569	127523647254821.98	9139237932949.13	12396726986517.424	41661840976647.18	82604317224606.53	136662885187771.14	6158435502804754.0	0.0	0.0	1.1236789571726594e+16	1.217058139224647e+19	6060606060606064.0	6060606060606072.0	6060606060606.061	6928561714859980.0	969696969696965.5	121212121212120.83	6060606060606055.0	0.0	4.8100000000000005	0.0	1.6615337344728917e-10	1.661533734472892e-13
1535477070709773.5	6034369465517792.0	625357742555835.6	1397180033286.5596	41309244434.56277	17883973204.584755	6.54733722315619e-11	2.3057242743972285e-10	1.9305785436549537e-13	1.4685582122293195e-14	272611487169.0878	14754539.049039869	7.38322355456804e-13	1.4391892821878677e-13	5913690297795.066	1.1403857943740598e-13	1.346369821024769e-09	19932296613248.297	388838537473.18463	1991988524.0130692	45174729657817.56	2.4423248771808078e-11	1.1468805341210271e-12	2.2973886998412262e-14	174866976759670.38	5693338699808.86	7.553291200087436e-09	19537290595.53293	472308225822559.9	3.0119102900328935e-13	9.807576053248472e-12	2.0490147037504166e-14	15314716670.081577	36238531402.1729	3.602778524305956e-11	3.4623768133420844e-15	1.0386397408461794e-09	1646841928.8864534	6896155274177671.0	1655808066.9380884	165845368497.96527	5.709720303122565e-10	6196658957696817.0	5.1206304436352963e-14	133341141.51680392	5.958015538576454e-12	-2.7550051014688104e-20	2.1403133156090394e-11	13228644968061.35	0.0	620702750829243.1	9.905236782331839e-13	99895168594.93909	667886586514.8934	1.42814666196881e+18	0.0	3.963706354075722e-10	7.040241782902122e-15	40863311625189.5	-6.6139355487566076e-43	1307938908736989.2	3.31287366259787e-08	5820608740412.821	5561105565217100.0	8266833363933.254	6046498150584867.0	153520667649996.97	1.8862603531015648e-15	4.71603704789662e-14	11236755008798.773	2756490529226066.0	121004049236366.08	7154284639631.241	1820447892345.3306	0.0	1.54927092238075e-29	0.0	2.306785536482617e-18	0.0	1587971335155.9387	6060606060606065.0	208071975754.77048	5907085392956058.0	1.2170581426809398e+16	6060606060606.061	961430136333032.2	6060606060606068.0	606060606060606.0	14107910021205.068	1212121212121213.2	239997320193.2388	1.2877747146747014e+17	4752667151869074.0	136807044936135.67	2.385305647352648e-09	136667029285141.67	140015650993.983	133176884817881.92	3630160118253.743	127592242328675.44	9214802607460.227	12407415102260.385	41705540518302.67	82694089315572.61	136807044936135.67	6160180712405234.0	0.0	0.0	1.1236755008798774e+16	1.2170581426809397e+19	6060606060606064.0	6060606060606072.0	6060606060606.061	6937018585802861.0	969696969696965.5	121212121212120.84	6060606060606055.0	0.0	4.8100000000000005	0.0	1.6593881826401842e-10	1.6593881826401844e-13
1537122593043959.8	6040882991420219.0	625705394788160.5	1407488763679.1228	41521506575.2819	17866423724.47683	3.722618240729207e-11	1.3147302734635015e-10	1.095267635333384e-13	8.350776185504311e-15	274777034470.9972	14797972.273132982	4.1990132424753465e-13	8.205496644329369e-14	5916895282207.585	6.477883371213536e-14	7.679309790547184e-10	19927979185408.09	388750353539.12537	1999855035.874265	45544078687816.516	1.3824604635870157e-11	6.481593812854604e-13	1.3049212794236172e-14	174830391551928.34	5692131119009.594	4.290980013039623e-09	19618135218.093224	476188186141812.2	1.7056283616574642e-13	5.582192584915508e-12	1.16216983416513e-14	15311826679.933733	36228812318.07742	2.0553588161903825e-11	1.9687047875190882e-15	5.932497536823999e-10	1658546361.365545	6904636816391675.0	1662342045.1385841	165682911465.51123	3.228851615873774e-10	6200141795341542.0	2.8969555870502474e-14	133209630.13430597	3.3710150287564015e-12	1.6388659784304687e-18	1.2186711720050329e-11	13326950025360.684	0.0	620888579191198.8	5.641580671758559e-13	99766240036.16943	671213997851.6675	1.4285497197225242e+18	0.0	2.253473291246008e-10	7.96607984489078e-15	40830478792621.11	2.6098633596367984e-42	1306561663551585.5	1.9064667322262978e-08	5820906306326.068	5561105564532987.0	8260044570343.304	6046517090584730.0	153462112650870.12	-1.2536048716121698e-15	9.464760873839742e-15	11236720509887.055	2760054337830780.5	121004219288740.8	7162013125866.155	1822400352026.8918	0.0	1.602094435358318e-29	0.0	4.759384886598568e-18	0.0	1615673499563.622	6060606060606065.0	207901923380.0436	5907143947955185.0	1.217058146130831e+16	6060606060606.061	961436925126622.1	6060606060606068.0	606060606060606.0	14088970021341.912	1212121212121213.2	239699754279.99072	1.2877747164384299e+17	4754044397054479.0	136950769549060.19	1.3618799370612316e-09	136810715380964.33	140054168095.81708	133319502691232.28	3631266857827.902	127660769412843.4	9290000136216.738	12418102476242.27	41749101178550.53	82783565894267.33	136950769549060.12	6161929916296747.0	0.0	0.0	1.1236720509887054e+16	1.217058146130831e+19	6060606060606065.0	6060606060606072.0	6060606060606.061	6945467295184296.0	969696969696965.5	121212121212120.83	6060606060606056.0	0.0	4.8100000000000005	0.0	1.6572465122287283e-10	1.6572465122287285e-13
