Ub	AggP	MisP_Ub4	MisP_Ub6	MisP	MisP_Ub7	MisP_Ub3	MisP_Ub	MisP_Ub5	MisP_Ub8	MisP_Ub2	E2_Ub	Proteasome	MisP_Ub5_Proteasome	MisP_Ub7_Proteasome	NatP	MisP_Ub6_Proteasome	E3_MisP	E1	MisP_Ub4_Proteasome	SeqAggP	degUb4	refNatP	degUb5	MisP_Ub8_Proteasome	degUb6	degUb7	totMisP	degUb8	AggP_Proteasome	E2	E3	E1_Ub
309.3763810753054	-7.564202108967304e-08	0.0012426252137911539	0.0012129397209336397	0.8431885834176799	0.0012809945881381046	0.0012576489301112635	0.0012852188504361498	0.001227667762391215	0.04364090906902254	0.0012713664961238329	99.49066906554523	99.99875613536527	5.119182370984478e-05	8.205904721365357e-05	500.00015731248186	5.047623674478152e-05	0.012991029846670889	9.260534663290088	5.2854155629689426e-05	-3.2425559764254617e-09	0.0	0.00015740914836569574	0.0	0.0010072866139334492	0.0	0.0	0.9100000966666815	0.0	-3.2425406737936936e-09	0.5093309344548391	99.98700897015345	90.73946533670994
309.00156714039406	-7.59383435675537e-08	0.0012563195394205734	0.0012265374429484615	0.8517498822302378	0.0012967607615836788	0.0012713909820538977	0.0012990211990390648	0.0012413125095431764	0.04479079932088723	0.001285138523072314	99.52528843991703	99.99870703565759	5.2424914684431256e-05	8.523717536313334e-05	500.0001606991836	5.176100256249847e-05	0.013129335797141695	8.930315114394181	5.410027121450613e-05	-3.3183494820658364e-09	0.0	0.0001607990301400916	0.0	0.001049444296879395	0.0	0.0	0.9200000998467414	0.0	-3.3183332181221874e-09	0.4747115600830309	99.98687066420298	91.06968488560584
308.6405726593012	-7.619434857311289e-08	0.0012700515783419537	0.0012401766697514615	0.8602966641961018	0.0013125965972390235	0.0012851687999787787	0.0013128551827958261	0.0012549968703968227	0.045953376345744104	0.001298944242508851	99.55693202223786	99.99865672546518	5.367177664982744e-05	8.851003761955282e-05	500.0001641200334	5.3063249931665245e-05	0.013267937521090586	8.611051471506526	5.5360073412580064e-05	-3.39441922437908e-09	0.0	0.00016422312806774447	0.0	0.0010926727915629793	0.0	0.0	0.9300001030948767	0.0	-3.39440195781178e-09	0.44306797776221385	99.98673206247902	91.3889485284935
308.2929051914247	-7.640916200970461e-08	0.0012838189432735417	0.0012538551114815602	0.8688289541885166	0.001328499855764999	0.0012989799704211094	0.0013267183817411681	0.0012687184981291812	0.04712864307851481	0.001312781232024189	99.58583511433828	99.99860519194527	5.4932455588852866e-05	9.187966316279474e-05	500.0001675749726	5.438317552006855e-05	0.01340681094355788	8.302486654168577	5.66335988913751e-05	-3.4707244486651013e-09	0.0	0.00016768138413103152	0.0	0.001136982632212742	0.0	0.0	0.94000010641177	0.0	-3.4707061375167443e-09	0.4141648856617809	99.98659318905655	91.69751334583144
307.95808668189187	-7.65819119307677e-08	0.001297619258381951	0.0012675704598459016	0.8773467770285039	0.0013444682619467596	0.0013128221037706426	0.001340608420258799	0.0012824750436519624	0.04831660192741657	0.0013266471039515724	99.61221597894944	99.99855242226187	5.620699543940164e-05	9.534809588942633e-05	500.00017106394256	5.572097737338913e-05	0.013545932517339673	8.004360924140101	5.7920881954210124e-05	-3.5472235272027505e-09	0.0	0.00017117374041171837	0.0	0.0011823843346217464	0.0	0.0	0.9500001097981025	0.0	-3.5472041289265416e-09	0.3877840210506266	99.98645406748277	91.99563907585991
307.6356532988055	-7.671172853353435e-08	0.0013114501691009273	0.001281320401785953	0.8858501574851518	0.001360499516622486	0.0013266928427423978	0.001354522973175276	0.0012962641666758416	0.04951725465558652	0.0013405395126032148	99.63627688588565	99.99849840358628	5.7495438104771175e-05	9.891739431792686e-05	500.0001745868848	5.7076854929674316e-05	0.013685279273401602	7.716412768182795	5.922195455733473e-05	-3.6238739613967123e-09	0.0	0.0001747001390907508	0.0	0.0012288883955948997	0.0	0.0	0.9600001132545543	0.0	-3.6238534329174534e-09	0.36372311411440944	99.9863147207267	92.28358723181724
307.3251552492691	-7.679774415322251e-08	0.0013253093507606386	0.0012951026304601871	0.894339120275924	0.001376591311655632	0.0013405898697575135	0.0013684597709381914	0.0013100835456851675	0.050730602276069695	0.0013544561605053542	99.65820511652738	99.99844312309789	5.879782347436391e-05	0.00010258963150314699	500.00017814374087	5.8451009046747794e-05	0.01382482886289971	7.438379718017098	6.053684633616737e-05	-3.7006323839183845e-09	0.0	0.00017826052244804746	0.0	0.0012765052922886527	0.0	0.0	0.9700001167818042	0.0	-3.700610681698351e-09	0.34179488347266374	99.9861751711372	92.56162028198293
307.02615657598494	-7.683909325771075e-08	0.0013391945160661411	0.001308914855401431	0.9028136900669878	0.0013927413403989736	0.0013545109133002104	0.00138241660393125	0.0013239308867411832	0.05195664496517395	0.0013683948036917466	99.67817392462592	99.99838656798481	6.011418945388562e-05	0.00010636689496462653	500.00018173445255	5.984364203980076e-05	0.01396455959135692	7.169999107268163	6.18655846397433e-05	-3.777454560841093e-09	0.0	0.00018185483286229422	0.0	0.0013252454814529056	0.0	0.0	0.9800001203805297	0.0	-3.777431640950958e-09	0.3218260753741112	99.98603544040874	92.83000089273187
306.73823493730606	-7.683491244266167e-08	0.0013531034216284629	0.0013227548115016996	0.9112738914735552	0.001408947308600663	0.0013684537533610306	0.0013963913260347015	0.0013378039310649953	0.05319538198811265	0.0013823532561660088	99.69634345441922	99.99832872544467	6.144457200362882e-05	0.00011025128662253461	500.00018535896163	6.125495772808857e-05	0.014104450445979159	6.911008769255064	6.320819457191452e-05	-3.8542953937703465e-09	0.0	0.00018548301281073962	0.0	0.0013751193985976806	0.0	0.0	0.9900001240514077	0.0	-3.8542712119653195e-09	0.3036565455808173	99.9858955495541	93.08899123074497
306.46098137193707	-7.678434042709808e-08	0.0013670338735024146	0.0013366202667145614	0.9197197490602378	0.0014252069432154134	0.0013824162260072448	0.0014103818574600039	0.0013517004617082718	0.054446811638906405	0.0013963293935663475	99.71286161406593	99.99826958268547	6.278900518397238e-05	0.00011424492274281598	500.00018901720995	6.268516148998077e-05	0.014244481116416598	6.661147674826071	6.456469903874859e-05	-3.931108921969346e-09	0.0	0.00018914500486899176	0.0	0.0014261374570918662	0.0	0.0	1.0000001277951134	0.0	-3.931083433770677e-09	0.2871383859340958	99.98575551888365	93.33885232517397
