pSmad2_n	SnoN_n	Arkadia_n	pSmad3_n	TGF_RII	Ski_n	Smurf2_n	pSmad2_c	pSmad3_c	freePromoters	Smad3_n	Smad2_n	Smad2_c	Smad3_c	TGF_RI	pSmad2_Smad4_n	pSmad3_Smad4_n	SARA	Smad4_n	Ski_c	Rec_active	Smad7_c	Smad4_c	Smurf1_c	SnoN_c	Arkadia_c	Smurf2_c	Smad7_n	Smad7_Smurf2_c	Smad7_Smurf1_c	Smad4_Ski_n	pSmad3_Smad4_SnoN_n	pSmad2_Smad4_SnoN_n	Smurf1_n	pSmad3_Smad4_Ski_n	pSmad2_Smad4_c	pSmad3_Smad4_c	Smad2_SARA	Smad4_Smad2_n	pSmad3_SnoN_n	Smad4_Smad3_n	inactivePromoters	Smad7_Smurf2_n	Smad3_SARA	TGFbeta_TGF_RII	Smad2_Ski_c	Smad7_Smurf1_n	Smad3_Ski_c	Smad4_SnoN_n	Rec_Smad7	pSmad2_Smad4_Ski_n	pSmad2_SnoN_n	geneProduct	Values[allSnoN]	Values[allSmad7]	Values[allSmurf2]	Values[allSmad2]	Values[allSmad4]	Values[allPSmad3]	Values[allSmad3]	Values[allSmad4cyt]	Values[allSmad4nuc]
0.003961973363327961	3.837882467554627e-05	0.00016661876965520022	0.004866799648472606	0.037187874919608614	3.731433656010325e-05	0.0069308751044352065	0.0016200057138442967	0.0019977381909422128	0.0992964059013226	0.09270168806215544	0.09435390107460224	0.058061164588319496	0.12702703670254745	0.340737035246458	0.0021867070166999543	0.003159268695382495	0.0011350058071297167	0.081089820152735	8.342827291001002e-05	4.281671257945173e-05	0.0012268946589931093	0.08501206158470603	8.019102639861674e-05	8.373425793473472e-05	0.00017936914361549208	0.0010002709002143717	8.590306317512349e-05	1.7431934245951705e-05	8.388929106082956e-06	3.875777086021925e-05	5.185859159345808e-08	5.1857292504453244e-08	0.003601744497361257	5.185836168442707e-08	0.0008042813539402606	0.0012183121001510162	0.0005830600035206853	0.0006183906121114459	4.6334227273675965e-21	0.0008945786738883108	4.2442363798677935e-07	1.555065939966403e-06	0.0013270968465929375	0.001948092258489366	5.1290338581196495e-06	7.973127334155356e-07	1.1722967477684038e-05	4.409561324449808e-05	4.228662102569832e-06	5.185713342616675e-08	2.993338526858402e-21	0.0007031648594769067	0.00021030430909927712	0.0013360133844567206	0.007950133004835495	0.16218953558365884	0.175066429147965	0.011242222351901606	0.23320434560456338	0.08703465503879729	0.0911911465200453
0.00416191681335722	3.863216888107599e-05	0.0001678697645483344	0.0051129477077489875	0.03747921225856189	3.755350625490132e-05	0.006986304174325291	0.0017026720893040849	0.002100258723326897	0.09918851606834947	0.09486648333102148	0.0977109771189849	0.057262798164083105	0.12425040906310582	0.34371793908718246	0.002485954696452443	0.003588971731836685	0.0011653855724280146	0.08092725244304633	8.372914007398149e-05	4.52547973691558e-05	0.0012732563082582646	0.08488193489763696	8.110894591577741e-05	8.400666064221729e-05	0.0001801423289523122	0.0010090105424369411	8.754230986941086e-05	1.7374646361658498e-05	8.411859089808299e-06	3.937936997887401e-05	5.2727255298517226e-08	5.272575811605031e-08	0.003661363724715256	5.272698829237632e-08	0.0009023375837368932	0.001368231113212328	0.0005905232198635273	0.0007220038021829698	5.501015307482995e-21	0.001044143772518678	4.3124813104228663e-07	1.5913327226200588e-06	0.0013379421442906185	0.0020076344589495957	5.099515997508867e-06	8.226823067960471e-07	1.1606515533298172e-05	4.4862857615919326e-05	4.662448037221649e-06	5.272557324630251e-08	3.554682406915938e-21	0.0008110478679569954	0.0002123645447551319	0.0013844270452491756	0.008014280695846511	0.16553923621372324	0.17600523044821983	0.012170514730368488	0.2336810995568384	0.08715250359458618	0.0924418040380318
0.0043641277447167845	3.889420998097266e-05	0.0001690738791804544	0.0053613504106183605	0.037762461797713136	3.780035429795834e-05	0.007038906901903153	0.0017863444888104256	0.0022038198241730827	0.09906913685971955	0.0970505162591475	0.1011220155035263	0.05645791550638756	0.12141931718830164	0.3466166128999017	0.0028126488984787433	0.004057123104436907	0.0011976244544872378	0.08069984325602227	8.404776980274202e-05	4.7753338058537024e-05	0.0013256790892176406	0.08470509341531994	8.203032854118449e-05	8.429930211037774e-05	0.00018088653425118998	0.0010175529823761014	8.942868899124337e-05	1.7281029437561427e-05	8.420316780299462e-06	3.997615787273166e-05	5.355545005141155e-08	5.355373310819703e-08	0.0037207384629268847	5.355514121912278e-08	0.001007718006488314	0.0015293361860342345	0.0005980811557339159	0.0008385077705861815	6.496417430525519e-21	0.0012121539854216342	4.3773830658232906e-07	1.6308260107491573e-06	0.0013483203514911822	0.002066943754252735	5.06810583169167e-06	8.502730009184793e-07	1.1482457480621815e-05	4.560354211623944e-05	5.1384484524657e-06	5.355351911003979e-08	4.2000119925647224e-21	0.0009304205864113832	0.0002144005963238293	0.0014391580821096603	0.008075371739727564	0.16898741262846134	0.17694816498710156	0.013151736635853856	0.23419352687769637	0.08724214760784248	0.09376324759235634
0.00456827813746301	3.9165465133462185e-05	0.00017023286989521156	0.005611447531788978	0.03803791009691121	3.805545227766131e-05	0.007088897923215567	0.0018708770796861628	0.0023081701072817287	0.09893772178156615	0.0992497234222013	0.10458266969906596	0.05564812960403368	0.11853939236854386	0.34943530494547353	0.0031677171792832783	0.004564737698082817	0.0012318831757796263	0.08040821342049881	8.438555636587195e-05	5.030992516594003e-05	0.0013846661984732193	0.08448166054707124	8.295580305777248e-05	8.461350556689085e-05	0.00018160284647636632	0.0010259327138327748	9.159173696052095e-05	1.7156840900966592e-05	8.416969953388455e-06	4.0547828183710145e-05	5.4342178226785655e-08	5.434021860734808e-08	0.003779888859890337	5.434182241642375e-08	0.0011204639148957624	0.0017016146071069372	0.0006057733888018058	0.0009688772121983181	7.632925056267063e-21	0.0013999479192293508	4.4388629187725686e-07	1.674170846404322e-06	0.0013582698975366035	0.0021259849143195173	5.034988715766742e-06	8.804597516305193e-07	1.1351148467979657e-05	4.631718588652429e-05	5.661719504285668e-06	5.43399718299783e-08	4.938767960394554e-21	0.0010618295165794732	0.0002164133424734016	0.001500750666685397	0.008133661648795712	0.17253284055564658	0.17790026053665597	0.0141860786282611	0.23474476338424016	0.08730373906907393	0.0951613678474591
0.004773994098497159	3.9446435194516005e-05	0.00017134842734277625	0.00586259138778833	0.03830583211014358	3.831935304628793e-05	0.007136508566086355	0.0019561030696425637	0.002413018076705066	0.09879377811514588	0.10145951179844588	0.1080882005792793	0.054835596037019894	0.11561742323403076	0.35217620251231996	0.0035519420557065333	0.005112556442585435	0.0012683250011749467	0.08005336264285906	8.474382893334011e-05	5.292124820562139e-05	0.0014507198908435765	0.08421201531773069	8.388597295052268e-05	8.495055002680266e-05	0.00018229231164931724	0.0010341856790507024	9.406200526438274e-05	1.700843818081119e-05	8.40480436067132e-06	4.1094116140693596e-05	5.5086508870056346e-08	5.508428249140485e-08	0.0038388355046221965	5.508610049553118e-08	0.0012405528106383152	0.0018849277797751112	0.0006136414638070916	0.0011140888259939224	8.924178417111864e-21	0.0016088500029017763	4.496848415415732e-07	1.7220293290883235e-06	0.0013678302987747569	0.0021847249277101456	5.000349895868087e-06	9.136466855738688e-07	1.1212955073580749e-05	4.700334646921311e-05	6.237956316829038e-06	5.508399895693751e-08	5.780963602911871e-21	0.0012057673844500611	0.00021840367815974493	0.0015697503199346876	0.008189424712646958	0.17617417402486726	0.1788665585976926	0.015273203859463309	0.23533803214869006	0.0873374959081441	0.0966417293022334
0.004980852704678537	3.973759516675457e-05	0.0001724221789129187	0.006114039033762384	0.038566491628148285	3.859258007309136e-05	0.007181985375343876	0.0020418335730383107	0.002518029093039263	0.09863687884420701	0.1036746766069022	0.11163340620295448	0.054023063583095665	0.11266150118556695	0.35484143350894726	0.003965936475706466	0.005700999832095239	0.0013071134513520067	0.07963672733480563	8.512382852589677e-05	5.558293323422294e-05	0.0015243359724628517	0.08389683671669453	8.48214072919918e-05	8.531165109833078e-05	0.00018295593643147953	0.0010423489218593892	9.687087968842219e-05	1.684268081484192e-05	8.387085989241138e-06	4.161480612741238e-05	5.578759518734961e-08	5.5785076918171635e-08	0.0038975992943944553	5.57871282216855e-08	0.0013678902098894989	0.0020789926769968154	0.0006217291789465994	0.001275112234239601	1.038386567732995e-20	0.0018401542005369968	4.551274911107153e-07	1.7750975562146811e-06	0.001377042217202275	0.0022431328988372677	4.9643785083000435e-06	9.502661738018057e-07	1.1068262141408544e-05	4.7661628671811213e-05	6.873530881787379e-06	5.578475231033511e-08	6.737104491506698e-21	0.0013626612127393732	0.00022037250360870778	0.001646698161404118	0.00824295207557432	0.17990987994762608	0.17985209347556433	0.01641217221061711	0.23597661468296693	0.08734371960358085	0.09820948527595924
0.005188380397228743	4.003938336433027e-05	0.0001734556910792645	0.006364947766791215	0.03882014170825928	3.8875615515720705e-05	0.007225588395153473	0.0021278574067471545	0.0026228240495958545	0.09846667527377775	0.10588933998995644	0.11521256499278766	0.05321390238612629	0.10968113588996105	0.3574330679969	0.004410119053972234	0.006330120153724374	0.0013484095806512637	0.07916023755026971	8.552668328892707e-05	5.82893878328556e-05	0.0016059976821542969	0.0835371481252111	8.576263088616796e-05	8.569793967289992e-05	0.00018359468963337745	0.001050460199777735	0.000100050364689884	1.6666822957051446e-05	8.367318097820469e-06	4.210974037089524e-05	5.64446941022946e-08	5.644185792835981e-08	0.003956201281467455	5.644416207630592e-08	0.0015023018336810456	0.0022833635060723265	0.0006300829067457957	0.0014528999089101222	1.2025337747803433e-20	0.0020951057748488985	4.6020872735773383e-07	1.8341020912127107e-06	0.001385947697936119	0.0023011799390135197	4.927271570336722e-06	9.90777405513517e-07	1.091748020010381e-05	4.829169484883071e-05	7.575521426563495e-06	5.644148758346188e-08	7.81807361499854e-21	0.0015328597019323808	0.0002223207127348916	0.0017321244933190083	0.008294549519979473	0.18373816532805698	0.1808618666726236	0.01760136836503995	0.23666381519794252	0.08732281346496445	0.09986928624703321
0.005396054114749287	4.035218944230991e-05	0.0001744504716763605	0.006614375382174065	0.03906702509404094	3.916888719680899e-05	0.0072675891915547665	0.0022139412228383308	0.002726979610387451	0.09828291003110506	0.10809691666248224	0.11881939525592604	0.05241210791756114	0.10668732862228274	0.3599531196853302	0.004884690090893197	0.0069995546736784636	0.0013923688254542219	0.0786263699203832	8.595338253206998e-05	6.103366076728842e-05	0.001696168994633022	0.08313435951802246	8.671011384575616e-05	8.611043872114475e-05	0.00018420950366877602	0.0010585575567885292	0.0001036328321434525	1.6488399397405396e-05	8.34919418619573e-06	4.2578828663944556e-05	5.705718769125253e-08	5.705400693409118e-08	0.004014662499499154	5.705658369833727e-08	0.0016435267516016986	0.0024974149265048285	0.000638751938439757	0.0016483762062608476	1.3861136432402847e-20	0.0023748812588793473	4.649241731629118e-07	1.8997959660648677e-06	0.0013945906087708933	0.002358839052100274	4.889237795398551e-06	1.0356644499209347e-06	1.0761053193191806e-05	4.889327650207611e-05	8.351730255696296e-06	5.7053585834537186e-08	9.034979363733946e-21	0.00171662022915926	0.0002242491811676069	0.001826541752395641	0.008344534943706764	0.18765690055227724	0.18190081661916846	0.018838438706516195	0.23740291691212465	0.087275301196129	0.10162518420688739
0.005603303150985939	4.0676341398937496e-05	0.00017540797206906382	0.0068612847457807475	0.03930737461665217	3.9472754629840764e-05	0.007308268606761414	0.00229983148792776	0.0028300315066402343	0.09808543016471322	0.11029011257267492	0.12244703399150918	0.0516222793008067	0.10369259147993062	0.3624035473494532	0.005389609336706151	0.007708482052283325	0.0014391374171512522	0.0780381934530164	8.640474986979543e-05	6.380732265426421e-05	0.0017952873631137472	0.08269030541006568	8.766426075952121e-05	8.655003834618852e-05	0.0001848012759313359	0.0010666788589997536	0.00010765073326525627	1.631510835022603e-05	8.336548223906638e-06	4.302205908143378e-05	5.762460639742535e-08	5.76210539930418e-08	0.004073003769508091	5.7623923105128845e-08	0.0017912118672022649	0.002720328071006203	0.000647788846991702	0.0018624255935226917	1.5902438979714013e-20	0.0026805667727864348	4.6927078545446283e-07	1.972954240747872e-06	0.001403017309658574	0.002416085017233776	4.850501098304134e-06	1.08543377558389e-06	1.0599466260435541e-05	4.9466187149438034e-05	9.210687343037159e-06	5.7620576763642614e-08	1.0398965728071766e-20	0.001914095748938808	0.00022615875404400206	0.0019304368463130145	0.008393235528352142	0.1916635411967064	0.18297378367240355	0.02012024162424001	0.238197129225551	0.08720184534827416	0.10348053562091256
0.005809513908989171	4.101209186174525e-05	0.00017632958926395032	0.007104554702127031	0.03954141358589474	3.978749445824948e-05	0.007347914230410761	0.0023852565003549086	0.002931479833021568	0.09787419977051108	0.11246096271432225	0.12608803648119501	0.050849571227754256	0.10071089873906404	0.3647862562231618	0.005924576808432605	0.008455585416127636	0.0014888484014653786	0.0773994038960809	8.68814162650392e-05	6.660037725783506e-05	0.0019037559994551769	0.082207275045709	8.862539979827314e-05	8.701746962881421e-05	0.00018537087012709887	0.00107486129844646	0.00011213627321534537	1.6154694710927885e-05	8.333303588682686e-06	4.343950943017462e-05	5.814665350650299e-08	5.8142702348801124e-08	0.004131245486430061	5.814588317529985e-08	0.0019449085259233116	0.0029510813492242154	0.0006572498544337521	0.0020958802779091285	1.8158433232183255e-20	0.003013135123780681	4.732470609192849e-07	2.054369093964959e-06	0.001411277560689044	0.0024728942684955194	4.811303620983074e-06	1.1406111708196422e-06	1.0433253148349795e-05	5.001033617273457e-05	1.0161635475916483e-05	5.8142163256037494e-08	1.19209802697141e-20	0.0021253221668654726	0.0002280502338360286	0.0020442629719513317	0.008440984592662114	0.1957550517276945	0.18408547072402945	0.021442817593037133	0.23904952498404147	0.08710326492085653	0.10543790750734693
0.006014035752495583	4.135960392088648e-05	0.00017721666794438657	0.007342996593696042	0.03976935616702468	4.011328561502984e-05	0.0073868175854526	0.002469929476895983	0.0030307972795275942	0.097649311687152	0.1146009114891349	0.12973439656393188	0.05009962130107727	0.09775756144584555	0.36710309934582036	0.006489017633709695	0.00923902504517277	0.0015416173080715688	0.07671434308681277	8.738379357120938e-05	6.94012102818939e-05	0.002021935754571862	0.08168803242664775	8.959377203619664e-05	8.751327766237835e-05	0.00018591911755357117	0.0010831408703238462	0.00011712104735548345	1.6014837307511177e-05	8.343422288039443e-06	4.38313592308921e-05	5.862323052280405e-08	5.8618853874139126e-08	0.004189407386867011	5.862236503233403e-08	0.0021040715439849364	0.0031884475020797524	0.0006671951935157042	0.0023495073889437616	2.0635648226239993e-20	0.0033734220530909965	4.76853245592468e-07	2.1448444257848564e-06	0.0014194256650027735	0.0025292447735793667	4.771908163070381e-06	1.2017380405402853e-06	1.0263002852968246e-05	5.0525743416574274e-05	1.1214493764063681e-05	5.8618246828473544e-08	1.3611501662316097e-20	0.0023502066440398827	0.00022992436841641337	0.0021684309774247044	0.008488118137509743	0.1999278334734087	0.1852403996475393	0.02280138366607171	0.23996296732199884	0.08698055147271243	0.1074989904606115
0.006216188118670933	4.171893712231801e-05	0.00017807050241688238	0.007575376512199878	0.03999140774045917	4.045019487763923e-05	0.0074252710788187066	0.0025535521056384994	0.003127439846318691	0.09741099746551225	0.11670093620219625	0.13337758578286935	0.04937845638524049	0.09484901996228907	0.36935587886004545	0.00708207213324933	0.010056424413339433	0.0015975376176891832	0.07598799926713694	8.79120498489079e-05	7.219658462164658e-05	0.0021501368497794594	0.08113582294099185	9.056952154458521e-05	8.803779486910697e-05	0.00018644681831891913	0.0010915518402234022	0.00012263564475636595	1.5903045518060638e-05	8.370856884257644e-06	4.419790170125714e-05	5.905446238408391e-08	5.9049634351030145e-08	0.004247508303350228	5.9053493266735825e-08	0.002268061100047853	0.003430998620665003	0.0006776894457731596	0.0026239961367797143	2.3337282299101644e-20	0.0037621025830913177	4.800915385516043e-07	2.245190016312367e-06	0.001427521806402114	0.0025851159142452305	4.732599874831646e-06	1.2693670900958362e-06	1.008936492154143e-05	5.1012553925523396e-05	1.2379796259140017e-05	5.9048952912273807e-08	1.5480229288792972e-20	0.0025885176273866824	0.00023178183984247177	0.0023033005263293376	0.008534971154576482	0.20417766025790368	0.18644286480851818	0.024190357500478654	0.24094002741937892	0.0868348826617047	0.1096645246625991
0.006415268397242375	4.209003401516754e-05	0.00017889233849917167	0.007800442676180826	0.04020776524962006	4.0798163255488905e-05	0.007463564729830018	0.002635818386526084	0.0032208596927420516	0.09715963505688448	0.11875171244948425	0.13700860865831715	0.0486923818749973	0.09200255326825192	0.37154634728510233	0.007702591753120877	0.010904872232521772	0.001656676122366158	0.0752259856914996	8.84660872621591e-05	7.497168835379166e-05	0.0022886105841371444	0.08055436448590575	9.155268662143906e-05	8.859111528383969e-05	0.00018695474252151186	0.0011001262100708829	0.00012870921885837103	1.5826567935252847e-05	8.419506439661416e-06	4.453955537583076e-05	5.944072181915027e-08	5.943541788775643e-08	0.004305565906863577	5.943964030067054e-08	0.0024361476557744973	0.0036771203081996753	0.0006888018458570829	0.0029199451338535977	2.6262564652263855e-20	0.004179668057329453	4.829662831524032e-07	2.3562151814762145e-06	0.001435633538258342	0.002640488368961497	4.693687163150163e-06	1.3440573565421808e-06	9.913052983747298e-06	5.147105241375437e-05	1.3668602379355234e-05	5.943465527349149e-08	1.7535733283650687e-20	0.002839877161269851	0.00023362325412651597	0.0024491711884915995	0.00858187372301763	0.20849962314110684	0.18769688424177483	0.02560341379000644	0.24198289415631413	0.08666763244987993	0.11193424289871226
0.006610559934253797	4.2472707950760605e-05	0.0001796833753323452	0.008016956396670518	0.04041861753346065	4.1156993958047145e-05	0.007501982758615295	0.0027164185261712047	0.003310519477966353	0.09689575348367077	0.12074381460162911	0.14061806955705458	0.048047860633408886	0.08923591331734014	0.3736762087556144	0.00834914141520395	0.011780942953745556	0.0017190683859026443	0.0744344955751611	8.904552386533975e-05	7.771024141554824e-05	0.0024375413189774964	0.07994782146435998	9.254319271507328e-05	8.917307107932939e-05	0.00018744363137956468	0.0011088932030666957	0.00013536903301320698	1.5792317497962705e-05	8.493178662366656e-06	4.485687473358331e-05	5.978265157917346e-08	5.977684919827676e-08	0.004363596444417001	5.978144862562237e-08	0.0026075198594088774	0.003925035621111012	0.0007006065353430779	0.003237850302503187	2.9406209642218334e-20	0.0046264049721555815	4.854841347086603e-07	2.4787219576408435e-06	0.0014438373343358137	0.002695344000769622	4.6555017521503e-06	1.4263686278234488e-06	9.734845987505628e-06	5.190167674050141e-05	1.5092377048499252e-05	5.977599829530283e-08	1.978507107668629e-20	0.003103756216631995	0.0002354491325110928	0.002606273768494806	0.008629147001137594	0.21288808654019675	0.18900615005607269	0.027033574013593638	0.24309327908504177	0.08648037694487987	0.11430683562238533
0.006801339683133462	4.286663273708234e-05	0.00018044476712736855	0.008223724733253918	0.040624145645549274	4.1526342580783e-05	0.007540800112576421	0.0027950426409950897	0.003395907260302809	0.09662003393431126	0.12266794132330823	0.14419624629605196	0.04745138813209644	0.08656689960659675	0.375747120236623	0.009020008323140245	0.01268073676380767	0.001784714500849604	0.07362023323852702	8.964968033946138e-05	8.039466425372332e-05	0.002597039006471368	0.07932076119767571	9.35408474873099e-05	8.978321247478448e-05	0.00018791419831800984	0.0011178787852999241	0.0001426399875423065	1.5806815698644115e-05	8.595559688085067e-06	4.515055926634822e-05	6.008118337893943e-08	6.007486257490522e-08	0.0044216144776111615	6.007984974909382e-08	0.002781295194161737	0.004172838691141048	0.0007131827545400132	0.0035780936820146423	3.275800606944062e-20	0.0051023765545497105	4.876541948432139e-07	2.6134978153113107e-06	0.001452220099773875	0.0027496657520425854	4.618397911341358e-06	1.5168552789900754e-06	9.555586761806627e-06	5.230502974034861e-05	1.66628391109127e-05	6.007391595372986e-08	2.2233371127528486e-20	0.0033794735959313924	0.00023725990469256403	0.002774762146638543	0.008677099211390302	0.21733665678099615	0.19037397946992018	0.02847332760953857	0.2442723207805289	0.08627489508297848	0.11677994130451505
0.006986885090888307	4.327133475576705e-05	0.00018117762484699197	0.008419632547138895	0.04082452316003742	4.190571013163308e-05	0.007580279036166884	0.0028713840080871016	0.0034765507680837603	0.09633330687189051	0.12451515135899495	0.14773316503695302	0.04690937107161345	0.08401289831833923	0.3777606927187782	0.009713216875435115	0.013599938640535613	0.0018535753646923175	0.07279032318243396	9.027757264339148e-05	8.30063087142317e-05	0.002767132565453629	0.07867809382534727	9.454533840369051e-05	9.042079222055952e-05	0.00018836713001372314	0.0011271052436203186	0.0001505441381758128	1.587615780940317e-05	8.730192696520872e-06	4.5421460415951964e-05	6.033755233320882e-08	6.033069633460812e-08	0.004479632629690148	6.033607863535283e-08	0.00295653285763499	0.0044185368722390785	0.0007266149620148585	0.00394093345464028	3.630258573711003e-20	0.005607408058185092	4.894881028053079e-07	2.7613079340475574e-06	0.001460880521644275	0.002803437548206381	4.582750906984941e-06	1.6160595929197901e-06	9.376177672514587e-06	5.268188874060246e-05	1.8391778265397952e-05	6.032964626709287e-08	2.4883390066745698e-20	0.0036661988244441526	0.00023905590445753145	0.00295470594763829	0.008726021745530652	0.22183816368796347	0.19180326811993523	0.029914779501628314	0.2455204939364644	0.08605316355522133	0.11935016387097441
0.007166479865500353	4.368618810084966e-05	0.00018188301782458993	0.008603671272249184	0.041019916465070146	4.229443945605571e-05	0.007620665799919419	0.002945141705217414	0.0035520298413729634	0.0960365449018155	0.12627709219509886	0.15121867150838542	0.04642801611104877	0.08159041630848006	0.37971849239794175	0.010426549017843192	0.01453389464657104	0.001925569699107403	0.07195220044989481	9.092791138356457e-05	8.552574927366093e-05	0.002947764411539354	0.07802499780425726	9.555623315669972e-05	9.10847558073466e-05	0.0001888030874004353	0.001136590838985763	0.00015910021703447564	1.600600020362176e-05	8.900466187252904e-06	4.5670585850488843e-05	6.055330571680823e-08	6.054590156343907e-08	0.004537661349011507	6.055168246879979e-08	0.003132248254456664	0.004660099517934585	0.0007409928732833295	0.004326495472431349	4.001939454804876e-20	0.006141076672151552	4.910000749099072e-07	2.92288707845687e-06	0.0014699301329300298	0.0028566442124005635	4.548954763776329e-06	1.7245046483591363e-06	9.19757329107904e-06	5.3033212142225836e-05	2.029084177691066e-05	6.054474004385503e-08	2.773504693189695e-20	0.00396295928254706	0.00024083736819264796	0.0031460843576328187	0.008776185526187261	0.22638465535406804	0.19329644728442288	0.03134981638311595	0.24683752926506752	0.08581734557664851	0.12201311745076797
0.0073394184865615	4.411041312482496e-05	0.00018256197532315476	0.008774961946752924	0.04121048504467674	4.2691715408633594e-05	0.007662187711545298	0.0030160226807877995	0.0036219861547156984	0.09573085149434943	0.12794620290763065	0.15464249476112057	0.04601323361512714	0.07931464448509176	0.3816220418438448	0.011157568949225436	0.01547770163838671	0.0020005720019266077	0.07111348780679481	9.159910825506685e-05	8.793312754148865e-05	0.00313878641117494	0.07736683492872533	9.65729830196556e-05	9.177373826751054e-05	0.00018922270663565023	0.0011463495511321543	0.00016832316927068835	1.6201569044353535e-05	9.109611936928874e-06	4.5899100707755986e-05	6.07303051725685e-08	6.072234428130226e-08	0.004595708696935275	6.07285228641644e-08	0.0033074282793461845	0.004895510375067847	0.0007564114146504914	0.00473476648107911	4.388287093363893e-20	0.006702706663436379	4.922068864489671e-07	3.098931161095015e-06	0.0014794939777161968	0.00290927139263651	4.517419476612825e-06	1.8426869031583418e-06	9.020770301698892e-06	5.336014260905386e-05	2.2371294844717387e-05	6.072106305121834e-08	3.07849460657625e-20	0.0042686514832015795	0.00024260443661044324	0.0033487813754957945	0.0088278377628829	0.23096740539024252	0.194855446546551	0.03277028157375122	0.24822235037792792	0.08556977358313934	0.12476349605138419
0.007505009399801785	4.454307864664344e-05	0.00018321548803597584	0.008932770522800844	0.041396381749933486	4.309656896726696e-05	0.007705050526874098	0.0030837430395151094	0.003686129087982413	0.0954174458550191	0.12951587377273302	0.1579943006823437	0.045670560440704035	0.07719908436637027	0.3834728211610147	0.011903650962418322	0.01642630559310018	0.002078411586784017	0.07028186616806406	9.228928963303725e-05	9.020854118580727e-05	0.0033399574923747436	0.07670905921424007	9.759492910096885e-05	9.24860682119015e-05	0.0001896266000307335	0.0011563909272158477	0.00017822371896120844	1.646768895758219e-05	9.360712326399277e-06	4.610832556303997e-05	6.087072173284185e-08	6.086220039268256e-08	0.004653780167693325	6.08687708894912e-08	0.003481046648863607	0.0051228203507486525	0.0007729705873052614	0.005165589180500984	4.7862805448400984e-20	0.007291370154608799	4.931277926460541e-07	3.290088580896985e-06	0.001489710787689618	0.002961305502827884	4.4885678119557826e-06	1.9710686019278115e-06	8.84679505075074e-06	5.366400655242499e-05	2.464375964072395e-05	6.086079097030968e-08	3.4025894153153637e-20	0.004582056201625723	0.00024435715996339486	0.0035625827485151547	0.008881199231628426	0.2355769318036532	0.19648166320635313	0.034168147294124714	0.24967303317057715	0.08531292621385231	0.12759516431516285
0.007662577234584027	4.4983107859512005e-05	0.00018384450953137023	0.009076514604033616	0.041577753060446684	4.3507885237196686e-05	0.007749436367600552	0.003148028790131437	0.0037442375589085155	0.09509764454922638	0.1309805493438201	0.16126373444593223	0.04540510266802372	0.07525526573650253	0.385272269144761	0.01266200911332513	0.017374602818076627	0.002158872797822518	0.06946494540570078	9.299631692300999e-05	9.23324643091046e-05	0.0035509430728031814	0.07605712486843365	9.862131125946113e-05	9.321977934310858e-05	0.00019001535694582124	0.001166720041651131	0.00018880797837852277	1.680882883292439e-05	9.656715999236445e-06	4.629973108377523e-05	6.097702344708094e-08	6.09679432182071e-08	0.004711878546894514	6.09748946947062e-08	0.0036520785007824997	0.005340197021924276	0.000790775239113265	0.005618659172024279	5.192485160514599e-20	0.007905893584630163	4.93784389322597e-07	3.4969514802599425e-06	0.001500732621441188	0.0030127336785656417	4.462831856684635e-06	2.1100701778587047e-06	8.67668939987952e-06	5.394630982476873e-05	2.7117940293502957e-05	6.096639693298339e-08	3.744643299108882e-20	0.0049018568508217755	0.000246095506852158	0.003787174771788391	0.008936462189564865	0.24020302613185981	0.19817593944566733	0.03553567395486117	0.2511867919306551	0.08504940039114041	0.13050126381389512
0.0078114640873945705	4.542928779189808e-05	0.00018444995764332298	0.009205761087421277	0.041754739337137886	4.392441508763252e-05	0.007795502231183004	0.0032086162236031127	0.0037961580373959162	0.0947728406850496	0.13233576728819563	0.1644404525890509	0.04522149795393808	0.0734925751783734	0.38702178443381674	0.013429727436455834	0.018317538151263493	0.0022416964257483195	0.06867014252214396	9.371781294159198e-05	9.428618431112058e-05	0.0037713163859801457	0.0754163983520944	9.96512792899707e-05	9.397262929512973e-05	0.00019038954465083323	0.001177337568748766	0.0002000771141560891	1.7229161207175224e-05	1.0000460425531767e-05	4.647492951163165e-05	6.105195583187109e-08	6.104232382774977e-08	0.004770003813923229	6.104963996251933e-08	0.003819513636301093	0.005545967603137148	0.0008099347379935492	0.006093523772977008	5.603113374376049e-20	0.008544869586099079	4.942004173310895e-07	3.720047068219623e-06	0.0015127239586418173	0.003063543748057961	4.440649452704995e-06	2.260062817458275e-06	8.511495679154225e-06	5.4208729736903025e-05	2.9802342525548605e-05	6.104063186108612e-08	4.103040535639788e-20	0.005226660298970548	0.00024781937656083387	0.004022145050937178	0.008993789008207166	0.24483479148003798	0.19993854786364015	0.036865546980813624	0.2527599944878027	0.08478187959153265	0.13347432851364285
