EO_b	LTC4_b_out	EO_a_aw	IL_b	LTD4_aw	EO_a_b	LTD4_b	EO_aw	LTC4_aw_out	HPETE_b	HPETE_aw	Hn_b	LTA4_b	LTA4_aw	ZF_blood	IL_aw	LTE4_aw	Hn_aw	EO_i_b	LTE4_b	AA_b	AA_aw	ML_blood	EO_bm	LTC4_aw	LTC4_b	HETE_aw	HETE_b	EO_i_aw	IL_bm	ZF_intes	ML_intes	ZF_airways	Values[ft_zf]	Values[ft_ml]	Values[ZF_blood_conc]	Values[ZF_airways_conc]	Values[ML_blood_conc]	Values[ML_airways_conc]	Values[w_EO]	Values[V_CB]	Values[V_aCB]	Values[V_LTC_CB]	Values[V_CAW]	Values[V_aCAW]	Values[V_LTC_CAW]	Values[GSSG_b]	Values[NADPH_b]	Values[PLA2_D]	Values[PLA2_Ca]	Values[Ki_AA_AA]	Values[K_AA_HETE]	Values[Ki_HPETE_AA]	Values[OOH_b]	Values[OH_b]	Values[r1]	Values[r2]	Values[REDOX_b]	Values[RELFLO5_b]	Values[DFLOa_b]	Values[FLO3_b]	Values[FLO2_b]	Values[FLO3t_b]	Values[FLO2t_b]	Values[FLO5HP_b]	Values[C_b]	Values[A_b]	Values[B_b]	Values[delta_LTCs_b]	Values[nom_LTCs_b]	Values[den_LTCs_b]	Values[C_hedh_b]	Values[A_hedh_b]	Values[B_hedh_b]	Values[GSSG_aw]	Values[NADPH_aw]	Values[OOH_aw]	Values[OH_aw]	Values[REDOX_aw]	Values[RELFLO5_aw]	Values[DFLOa_aw]	Values[FLO3_aw]	Values[FLO2_aw]	Values[FLO3t_aw]	Values[FLO2t_aw]	Values[FLO5HP_aw]	Values[C_aw]	Values[A_aw]	Values[B_aw]	Values[delta_LTCs_aw]	Values[nom_LTCs_aw]	Values[den_LTCs_aw]	Values[C_hedh_aw]	Values[A_hedh_aw]	Values[B_hedh_aw]	Values[OL_b]	Values[OL_aw]	Values[Rec_occup_migr]	Values[Ca_FEV]	Values[r_out_FEV]	Values[r_in_FEV]	Values[FEV1]	Values[TSN]	Values[TSN_Hn]	Values[FEV1_percent]	Values[time_hour]	Values[time_day]	Values[N_EO_bm]	Values[N_EO_b]	Values[N_EO_i_b]	Values[N_EO_a_b]	Values[EO_b_tot]	Values[N_EO_b_tot]	Values[N_EO_aw]	Values[N_EO_i_aw]	Values[N_EO_a_aw]	Values[EO_aw_tot]	Values[N_EO_aw_tot]	Values[EO_b_tot_per_ss]	Values[N_EO_aw_tot_perc]	Values[N_EO_b_tot_perc]	Values[N_EO]	Values[N_EO_a]	Values[LTC4_b_pM]	Values[LTs_aw_pg]	Values[LTD4_b_free]	Values[ML_uM]	Values[LTD4_aw_pers]	Values[N_EO_perc]	Values[Hn_aw_perc]	Values[N_EO_aw_perc]	Values[Ca_FEV_LTR1]	Values[Ca_FEV_LTR2]	Values[OL_ASM]
4.681140576866821e-07	2168.570164205344	0.0013587130027621888	0.5994856812141565	205.76022793170398	0.0005383185005551604	1308.488149855705	1.1765575379320858e-06	359.9743279225011	0.29658369338355267	1.78060352272082	14995.878771739412	1.0811669687100582	41.692571544453436	0.0	0.6627438731460243	322.63651959784664	14162.14539025943	5.4791754885213374e-08	2053.137053817845	0.289094429308507	0.1304887214920572	0.0	1.6373908351895754e-06	6.806687132588196	0.8869873178524063	1.9609263611922487	5.0377030302350745	1.3586975176816183e-07	0.4023393990455301	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	9.0432e-13	0.0008243011374377424	0.0008235012140261743	0.0008235012140261743	0.0001554837251982376	0.00015533368308906422	0.00015533368308906422	2500.0	1000.0	11.0	0.9090909090909091	551.8748	0.5408177	551.8748	1.2965836933835526	5.037703030235074	4.67752776425514	0.0002568819815443038	73.5458111331945	0.0004240980163682912	89.01391873819846	0.016851297204560734	1.2393423215559523	0.016853665114807483	1.3256031653253768	7.147605943725322e-06	3.447401466076949	2426767.473355248	1.6840538924778563	14.683330709031782	1381030.500840664	3620907.2830264927	462731151.0166658	465739325.9953419	1597805544.2130668	4500.0	100.0	21.78060352272082	1.9609263611922485	4.3768911243585	0.00036750669535283366	9.321641728115884	0.1609158605050984	0.7043112016132757	0.16093847207679696	0.7533327491475704	5.914596602807795e-05	0.8278884283487646	174726.00372645637	0.4044230833041573	74.88883736447767	54052297.296857834	18467576.737451576	76236293.61886606	77061292.46802045	901821631.7452266	0.09966249705629296	0.09921461430934117	0.01025151094579934	30506.633319317752	2.731882909500238	1.751981122511346	3.528476176006634	1.5769872048219205	4.264314902746312	0.013497052342235742	0.8666666666666667	0.03611111111111111	985.7092827841242	281.80466272738255	32.98463644089845	324067.7373342066	0.0005388414063677323	324382.5266333748	708.2876378351156	81.79359056443342	817945.2276628375	0.0013600254300518888	818735.308891237	1.0959486618634602	100.00003772786519	7.603866146776464	358758.050880159	358410.21148028545	886987.3178524062	2933.1503352674495	209.35810397691276	0.0	100.00011077551709	100.00001418230646	100.00102662236571	100.00003772786519	0.39943613367959696	0.6005638663204029	0.006835544439772584
4.681140599782401e-07	2168.5701591488737	0.0013587130027935582	0.5994856808943028	205.76022756937542	0.0005383185005639824	1308.4881475578757	1.1765575436287557e-06	359.97432714118224	0.29658369338355295	1.780603522720821	14995.878758634035	1.0811669687100465	41.69257154731071	0.0	0.6627438728351631	322.6365196859111	14162.145380678223	5.4791754886131564e-08	2053.137054390824	0.28909442930850726	0.13048872149205723	0.0	1.6373908351430652e-06	6.8066871330523115	0.8869873178523966	1.9609263611922503	5.037703030235077	1.3586975177148053e-07	0.4023393990170422	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	9.0432e-13	0.0008243011374547449	0.0008235012140396699	0.0008235012140396699	0.00015548372520247556	0.00015533368309265054	0.00015533368309265054	2500.0	1000.0	11.0	0.9090909090909091	551.8748	0.5408177	551.8748	1.2965836933835528	5.037703030235076	4.67752776425514	0.0002568819815443038	73.54581113319449	0.0004240980163682917	89.01391873819846	0.016851297204560734	1.239342321555952	0.016853665114807483	1.3256031653253766	7.1476059437253304e-06	3.447401466076952	2426767.473355248	1.6840538924778579	14.683330709031704	1381030.5008404255	3620907.283026473	462731151.0166658	465739325.9953419	1597805544.2130675	4500.0	100.0	21.78060352272082	1.96092636119225	4.3768911243585	0.0003675066953528338	9.321641728115887	0.16091586050509835	0.7043112016132754	0.1609384720767969	0.7533327491475702	5.914596602807795e-05	0.8278884283487652	174726.00372645637	0.4044230833041576	74.88883736943733	54052297.30355835	18467576.73867463	76236293.61886607	77061292.46802047	901821631.7452273	0.09966249689384363	0.09921461414965413	0.01025151094196977	30506.633291682498	2.7318829097073403	1.7519811227555913	3.5284761769904507	1.5769872048219205	4.2643148995362266	0.013497080228193332	0.8833333333333333	0.03680555555555556	985.7092827561252	281.8046641069005	32.9846364414512	324067.7373395174	0.0005388414063788468	324382.5266400657	708.2876412645107	81.79359056643128	817945.227681722	0.0013600254300889585	818735.308913553	1.0959486639487288	100.00003773059085	7.603866146933306	358758.0508879365	358410.21148654015	886987.3178523965	2933.1503313286685	209.35810360926016	0.0	100.00011059942427	100.00001418447435	100.00102655471136	100.00003773059086	0.39943613363453934	0.6005638663654607	0.0068355444305608325
4.681140622619688e-07	2168.5701542767297	0.0013587130028247178	0.5994856805759918	205.76022720409117	0.0005383185005728242	1308.4881452397415	1.1765575493043618e-06	359.9743263883143	0.2965836933835535	1.7806035227208221	14995.878745870563	1.081166968710048	41.69257154998289	0.0	0.6627438725257967	322.63651976892424	14162.145371352686	5.4791754887071705e-08	2053.137054931651	0.28909442930850776	0.13048872149205723	0.0	1.6373908350962247e-06	6.806687133486362	0.8869873178523979	1.960926361192254	5.037703030235081	1.3586975177482723e-07	0.40233939898821935	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	9.0432e-13	0.0008243011374717659	0.0008235012140531958	0.0008235012140531958	0.0001554837252066871	0.00015533368309621283	0.00015533368309621283	2500.0	1000.0	11.0	0.9090909090909091	551.8748	0.5408177	551.8748	1.2965836933835535	5.03770303023508	4.67752776425514	0.0002568819815443038	73.54581113319445	0.0004240980163682923	89.01391873819841	0.01685129720456074	1.2393423215559518	0.01685366511480749	1.3256031653253761	7.147605943725343e-06	3.4474014660769585	2426767.473355248	1.6840538924778614	14.683330709031717	1381030.5008404255	3620907.283026477	462731151.0166658	465739325.9953419	1597805544.2130685	4500.0	100.0	21.78060352272082	1.9609263611922538	4.3768911243585	0.0003675066953528339	9.321641728115894	0.16091586050509823	0.704311201613275	0.1609384720767968	0.7533327491475698	5.914596602807792e-05	0.8278884283487657	174726.00372645637	0.4044230833041578	74.88883737407568	54052297.30982399	18467576.739818446	76236293.61886609	77061292.46802048	901821631.7452291	0.09966249673196452	0.09921461399056736	0.010251510938130823	30506.63326431794	2.731882909912414	1.7519811229974438	3.528476177964629	1.5769872048219205	4.264314896357586	0.013497107840963049	0.9	0.0375	985.7092827279271	281.8046654817052	32.98463644201716	324067.73734484013	0.0005388414063899732	324382.52664676384	708.2876446812256	81.79359056844598	817945.2277004801	0.001360025430125797	818735.3089357297	1.095948666036235	100.00003773329951	7.603866147090317	358758.05089571094	358410.21149279707	886987.3178523978	2933.150327478114	209.35810323835864	0.0	100.00011042189502	100.00001418664141	100.00102648886234	100.00003773329951	0.39943613357945035	0.6005638664205497	0.006835544421439314
4.6811406453584644e-07	2168.5701495820595	0.0013587130028556715	0.5994856802592163	205.76022683645738	0.0005383185005816877	1308.4881429052514	1.1765575549539766e-06	359.974325662843	0.2965836933835543	1.7806035227208232	14995.87873344031	1.081166968710059	41.692571552482434	0.0	0.6627438722179171	322.6365198468875	14162.145362274954	5.479175488803248e-08	2053.1370554403165	0.2890944293085084	0.13048872149205723	0.0	1.6373908350489707e-06	6.806687133892368	0.8869873178524069	1.960926361192259	5.037703030235086	1.3586975177819893e-07	0.4023393989590639	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	9.0432e-13	0.0008243011374888047	0.0008235012140667548	0.0008235012140667548	0.00015548372521087214	0.00015533368309975158	0.00015533368309975158	2500.0	1000.0	11.0	0.9090909090909091	551.8748	0.5408177	551.8748	1.2965836933835542	5.037703030235085	4.67752776425514	0.0002568819815443038	73.5458111331944	0.00042409801636829336	89.01391873819838	0.016851297204560748	1.2393423215559516	0.016853665114807497	1.325603165325376	7.147605943725365e-06	3.447401466076968	2426767.473355248	1.6840538924778652	14.683330709031786	1381030.5008404255	3620907.2830264936	462731151.0166658	465739325.9953419	1597805544.2130702	4500.0	100.0	21.780603522720824	1.9609263611922587	4.376891124358499	0.0003675066953528341	9.321641728115901	0.1609158605050981	0.7043112016132742	0.16093847207679665	0.7533327491475689	5.91459660280779e-05	0.8278884283487662	174726.00372645637	0.4044230833041581	74.88883737841437	54052297.31568527	18467576.740888365	76236293.61886612	77061292.46802051	901821631.7452315	0.09966249657079873	0.09921461383221895	0.010251510934282396	30506.633237236107	2.731882910115369	1.7519811232367979	3.5284761789287433	1.5769872048219205	4.264314893211785	0.013497135168460836	0.9166666666666666	0.03819444444444445	985.7092826994804	281.8046668505795	32.98463644259555	324067.737350176	0.0005388414064011115	324382.52665346913	708.2876480822938	81.79359057047576	817945.2277191142	0.0013600254301624037	818735.308957767	1.0959486681259787	100.00003773599113	7.603866147247497	358758.0509034823	358410.21149905765	886987.3178524069	2933.1503237135453	209.35810286484022	0.0	100.00011024322384	100.00001418880758	100.00102642476313	100.00003773599114	0.3994361335150716	0.6005638664849285	0.006835544412412036
4.681140667975435e-07	2168.5701450576594	0.001358713002886425	0.5994856799439691	205.76022646715467	0.0005383185005905754	1308.4881405588371	1.1765575605719184e-06	359.9743249636608	0.2965836933835548	1.7806035227208252	14995.878721334604	1.0811669687100698	41.692571554824525	0.0	0.6627438719115175	322.6365199197781	14162.145353435695	5.479175488901246e-08	2053.137055916654	0.2890944293085088	0.13048872149205729	0.0	1.6373908350011156e-06	6.806687134272801	0.8869873178524157	1.9609263611922634	5.037703030235093	1.3586975178159225e-07	0.40233939892957826	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	9.0432e-13	0.0008243011375058623	0.0008235012140803509	0.0008235012140803509	0.00015548372521503068	0.00015533368310326746	0.00015533368310326746	2500.0	1000.0	11.0	0.9090909090909091	551.8748	0.5408177	551.8748	1.2965836933835548	5.037703030235092	4.67752776425514	0.0002568819815443038	73.54581113319438	0.000424098016368294	89.01391873819834	0.016851297204560755	1.2393423215559516	0.016853665114807504	1.325603165325376	7.147605943725379e-06	3.447401466076973	2426767.473355248	1.684053892477868	14.683330709031853	1381030.500840664	3620907.2830265104	462731151.0166658	465739325.9953419	1597805544.2130725	4500.0	100.0	21.780603522720824	1.9609263611922632	4.376891124358499	0.0003675066953528343	9.32164172811591	0.16091586050509796	0.7043112016132737	0.1609384720767965	0.7533327491475683	5.914596602807789e-05	0.8278884283487671	174726.00372645637	0.4044230833041586	74.88883738247978	54052297.32117653	18467576.741890896	76236293.61886613	77061292.46802053	901821631.7452333	0.09966249641051105	0.09921461367476814	0.010251510930424226	30506.63321045103	2.7318829103160995	1.7519811234735285	3.5284761798822903	1.5769872048219205	4.264314890100456	0.013497162196437568	0.9333333333333333	0.03888888888888889	985.7092826706713	281.80466821212116	32.9846364431855	324067.73735552636	0.0005388414064122619	324382.52666018164	708.2876514642949	81.79359057251851	817945.2277376277	0.0013600254301987785	818735.3089796646	1.0959486702179804	100.0000377386657	7.603866147404845	358758.05091125076	358410.21150532336	886987.3178524157	2933.150320032682	209.35810248941394	0.0	100.00011006374157	100.00001419097296	100.00102636234779	100.0000377386657	0.39943613344222556	0.6005638665577744	0.006835544403483676
4.681140690458229e-07	2168.5701406978787	0.0013587130029169804	0.599485679630243	205.7602260965906	0.0005383185005994886	1308.488138203162	1.1765575661551859e-06	359.9743242898965	0.29658369338355517	1.7806035227208272	14995.878709545477	1.0811669687100822	41.69257155701618	0.0	0.6627438716065889	322.6365199876466	14162.14534482917	5.479175489001077e-08	2053.137056360975	0.28909442930850904	0.1304887214920574	0.0	1.6373908349526946e-06	6.806687134628797	0.886987317852426	1.960926361192267	5.037703030235099	1.358697517850048e-07	0.402339398899765	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	9.0432e-13	0.0008243011375229384	0.0008235012140939861	0.0008235012140939861	0.00015548372521916254	0.00015533368310676065	0.00015533368310676065	2500.0	1000.0	11.0	0.9090909090909091	551.8748	0.5408177	551.8748	1.296583693383555	5.0377030302350985	4.67752776425514	0.0002568819815443038	73.54581113319436	0.00042409801636829423	89.01391873819834	0.016851297204560755	1.2393423215559514	0.016853665114807504	1.3256031653253757	7.147605943725382e-06	3.447401466076978	2426767.473355248	1.6840538924778705	14.683330709031935	1381030.500840664	3620907.2830265304	462731151.0166659	465739325.99534196	1597805544.2130744	4500.0	100.0	21.780603522720828	1.9609263611922667	4.376891124358498	0.0003675066953528347	9.321641728115916	0.16091586050509785	0.704311201613273	0.1609384720767964	0.7533327491475676	5.914596602807791e-05	0.8278884283487681	174726.00372645637	0.404423083304159	74.88883738628405	54052297.32631302	18467576.74282903	76236293.61886616	77061292.46802056	901821631.7452351	0.09966249625118893	0.09921461351829894	0.010251510926556516	30506.633183968985	2.73188291051456	1.7519811237075822	3.5284761808250553	1.5769872048219205	4.2643148870243275	0.013497188918800865	0.95	0.03958333333333333	985.7092826415219	281.80466956558536	32.98463644378648	324067.7373608921	0.0005388414064234244	324382.5266669015	708.2876548254217	81.79359057457289	817945.227756022	0.0013600254302349203	818735.309001422	1.0959486723122602	100.00003774132313	7.603866147562364	358758.05091901624	358410.2115115952	886987.3178524259	2933.15031643352	209.3581021125059	0.0	100.00010988364627	100.0000141931375	100.00102630157585	100.00003774132315	0.39943613336144623	0.6005638666385537	0.006835544394656328
4.6811407127924334e-07	2168.570136496858	0.0013587130029473402	0.599485679318031	205.7602257252217	0.0005383185006084288	1308.4881358412053	1.1765575717002765e-06	359.974323640647	0.2965836933835553	1.7806035227208288	14995.878698065006	1.081166968710094	41.692571559066316	0.0	0.6627438713031238	322.6365200505266	14162.145336448562	5.479175489102634e-08	2053.1370567734793	0.289094429308509	0.1304887214920575	0.0	1.6373908349036628e-06	6.806687134961807	0.8869873178524357	1.960926361192268	5.037703030235105	1.3586975178843416e-07	0.40233939886962655	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	9.0432e-13	0.0008243011375400328	0.0008235012141076622	0.0008235012141076622	0.00015548372522326777	0.00015533368311023153	0.00015533368311023153	2500.0	1000.0	11.0	0.9090909090909091	551.8748	0.5408177	551.8748	1.2965836933835553	5.037703030235104	4.67752776425514	0.0002568819815443038	73.54581113319436	0.00042409801636829423	89.01391873819836	0.01685129720456075	1.2393423215559511	0.0168536651148075	1.3256031653253755	7.147605943725381e-06	3.4474014660769794	2426767.473355248	1.6840538924778712	14.683330709032012	1381030.500840664	3620907.2830265495	462731151.0166659	465739325.99534196	1597805544.213076	4500.0	100.0	21.780603522720828	1.9609263611922678	4.376891124358498	0.0003675066953528351	9.321641728115917	0.16091586050509782	0.7043112016132729	0.16093847207679637	0.7533327491475675	5.9145966028077956e-05	0.8278884283487689	174726.00372645637	0.4044230833041594	74.88883738984268	54052297.331121445	18467576.743706584	76236293.61886616	77061292.46802056	901821631.7452357	0.09966249609293429	0.09921461336290943	0.010251510922679353	30506.633157797543	2.731882910710692	1.7519811239388894	3.5284761817567563	1.5769872048219205	4.264314883984277	0.01349721532755763	0.9666666666666667	0.04027777777777778	985.7092826120048	281.80467091010445	32.98463644439785	324067.73736627406	0.000538841406434599	324382.52667362854	708.2876581635663	81.79359057663736	817945.2277742986	0.001360025430270829	818735.3090230388	1.095948674408798	100.00003774396342	7.603866147720055	358758.05092677864	358410.2115178737	886987.3178524355	2933.150312914037	209.35810173459285	0.0	100.00010970315982	100.00001419530118	100.0010262423991	100.00003774396342	0.39943613327332095	0.6005638667266789	0.006835544385932514
4.681140734963502e-07	2168.570132448777	0.001358713002977508	0.5994856790073257	205.76022535350623	0.0005383185006173974	1308.4881334759593	1.1765575772036545e-06	359.9743230150161	0.2965836933835551	1.7806035227208297	14995.878686885339	1.081166968710104	41.69257156098413	0.0	0.6627438710011152	322.63652010844834	14162.145328287621	5.4791754892058194e-08	2053.1370571543466	0.28909442930850865	0.13048872149205765	0.0	1.6373908348539974e-06	6.806687135273324	0.8869873178524438	1.9609263611922665	5.037703030235108	1.358697517918778e-07	0.4023393988391653	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	9.0432e-13	0.0008243011375571458	0.0008235012141213823	0.0008235012141213823	0.00015548372522734626	0.00015533368311368046	0.00015533368311368046	2500.0	1000.0	11.0	0.9090909090909091	551.8748	0.5408177	551.8748	1.296583693383555	5.037703030235107	4.67752776425514	0.0002568819815443038	73.54581113319436	0.00042409801636829374	89.01391873819837	0.01685129720456075	1.2393423215559511	0.0168536651148075	1.3256031653253755	7.147605943725373e-06	3.447401466076977	2426767.473355248	1.6840538924778703	14.683330709032077	1381030.5008404255	3620907.2830265653	462731151.0166659	465739325.99534196	1597805544.2130773	4500.0	100.0	21.78060352272083	1.9609263611922663	4.376891124358498	0.00036750669535283534	9.321641728115916	0.16091586050509785	0.704311201613273	0.1609384720767964	0.7533327491475676	5.914596602807801e-05	0.8278884283487692	174726.00372645637	0.40442308330415955	74.88883739317161	54052297.335617065	18467576.7445275	76236293.61886616	77061292.46802056	901821631.745235	0.09966249593585	0.0992146132086986	0.010251510918792818	30506.63313194467	2.731882910904437	1.7519811241673817	3.5284761826771205	1.5769872048219205	4.264314880981232	0.013497241414979095	0.9833333333333333	0.04097222222222222	985.7092825821063	281.80467224480276	32.98463644501903	324067.73737167317	0.0005388414064457857	324382.526680363	708.2876614765999	81.79359057871042	817945.2277924599	0.0013600254303065037	818735.3090445151	1.0959486765076345	100.00003774658653	7.603866147877918	358758.05093453825	358410.2115241603	886987.3178524438	2933.1503094722343	209.35810135615347	0.0	100.00010952250497	100.0000141974641	100.0010261847735	100.00003774658653	0.39943613317843263	0.6005638668215673	0.00683554437731489
4.6811407569437356e-07	2168.57012854603	0.001358713003007491	0.5994856786981202	205.76022498222994	0.0005383185006263971	1308.4881311125337	1.176557582658549e-06	359.9743224118361	0.29658369338355567	1.7806035227208319	14995.878675997392	1.0811669687101164	41.692571562787926	0.0	0.6627438707005645	322.63652016135063	14162.145320343256	5.4791754893104935e-08	2053.1370575031624	0.28909442930850904	0.1304887214920577	0.0	1.6373908348038177e-06	6.806687135566319	0.8869873178524542	1.9609263611922725	5.037703030235118	1.3586975179533213e-07	0.40233939880838365	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	9.0432e-13	0.0008243011375742772	0.0008235012141351496	0.0008235012141351496	0.00015548372523139804	0.00015533368311710822	0.00015533368311710822	2500.0	1000.0	11.0	0.9090909090909091	551.8748	0.5408177	551.8748	1.2965836933835557	5.037703030235117	4.67752776425514	0.0002568819815443038	73.54581113319432	0.00042409801636829434	89.01391873819834	0.016851297204560755	1.2393423215559507	0.016853665114807504	1.325603165325375	7.147605943725384e-06	3.4474014660769834	2426767.473355248	1.6840538924778736	14.683330709032159	1381030.500840664	3620907.283026585	462731151.01666594	465739325.995342	1597805544.2130804	4500.0	100.0	21.78060352272083	1.9609263611922723	4.376891124358498	0.0003675066953528356	9.321641728115926	0.16091586050509768	0.7043112016132722	0.16093847207679624	0.7533327491475668	5.9145966028077997e-05	0.8278884283487702	174726.00372645637	0.40442308330416005	74.88883739630263	54052297.33984566	18467576.74529961	76236293.61886619	77061292.46802059	901821631.7452376	0.0996624957801322	0.09921461305585634	0.010251510914896412	30506.63310643112	2.7318829110956386	1.7519811243928745	3.5284761835854015	1.5769872048219205	4.2643148780176015	0.013497267159905568	1.0	0.041666666666666664	985.709282551898	281.80467356801284	32.984636445649166	324067.73737709096	0.0005388414064569845	324382.5266871046	708.2876647604463	81.79359058078992	817945.2278105096	0.001360025430341945	818735.3090658508	1.0959486786087085	100.00003774919244	7.603866148035947	358758.0509422947	358410.21153045644	886987.3178524541	2933.1503061058147	209.35810097800538	0.0	100.00010934206354	100.00001419962612	100.00102612867713	100.00003774919246	0.3994361330776419	0.6005638669223581	0.0068355443688103736
4.6811407787320044e-07	2168.5701247848015	0.001358713003037288	0.5994856783904075	205.76022461151285	0.000538318500635428	1308.4881287517292	1.1765575880647188e-06	359.9743218305157	0.2965836933835561	1.7806035227208339	14995.878665394801	1.0811669687101269	41.69257156447811	0.0	0.6627438704014591	322.6365202093496	14162.145312607669	5.4791754894166e-08	2053.1370578206656	0.28909442930850937	0.13048872149205773	0.0	1.637390834753016e-06	6.80668713584086	0.8869873178524628	1.9609263611922778	5.037703030235127	1.3586975179879583e-07	0.40233939877728403	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	9.0432e-13	0.0008243011375914272	0.0008235012141489646	0.0008235012141489646	0.000155483725235423	0.0001553336831205147	0.0001553336831205147	2500.0	1000.0	11.0	0.9090909090909091	551.8748	0.5408177	551.8748	1.2965836933835562	5.037703030235126	4.67752776425514	0.0002568819815443038	73.5458111331943	0.0004240980163682949	89.01391873819834	0.016851297204560755	1.2393423215559505	0.016853665114807504	1.3256031653253748	7.147605943725393e-06	3.4474014660769883	2426767.473355248	1.684053892477876	14.683330709032225	1381030.5008404255	3620907.2830266017	462731151.01666594	465739325.995342	1597805544.213083	4500.0	100.0	21.780603522720835	1.9609263611922776	4.376891124358497	0.0003675066953528359	9.321641728115935	0.1609158605050975	0.7043112016132713	0.16093847207679607	0.7533327491475659	5.9145966028077976e-05	0.8278884283487711	174726.00372645637	0.40442308330416055	74.88883739923644	54052297.34380722	18467576.746023085	76236293.6188662	77061292.4680206	901821631.74524	0.09966249562578865	0.0992146129043891	0.010251510910990747	30506.63308125268	2.7318829112843295	1.7519811246154062	3.5284761844817565	1.5769872048219205	4.264314875092897	0.013497292566793046	1.0166666666666666	0.04236111111111111	985.7092825213156	281.8046748796666	32.98463644628792	324067.73738252756	0.0005388414064681952	324382.5266938535	708.2876680149607	81.79359058287508	817945.2278284472	0.0013600254303771512	818735.309087045	1.0959486807120404	100.00003775178111	7.603866148194148	358758.05095004797	358410.2115367623	886987.3178524626	2933.1503028131574	209.35810060027663	0.0	100.00010916189389	100.00001420178727	100.00102607405499	100.00003775178111	0.399436132971224	0.6005638670287758	0.006835544360417559
4.6811408003183044e-07	2168.5701211600876	0.0013587130030669006	0.5994856780841806	205.76022424169545	0.0005383185006444912	1308.4881263957711	1.1765575934197411e-06	359.9743212702837	0.29658369338355645	1.7806035227208352	14995.878655070406	1.0811669687101346	41.69257156606129	0.0	0.6627438701037915	322.6365202524988	14162.145305075386	5.4791754895240576e-08	2053.137058107187	0.2890944293085096	0.13048872149205776	0.0	1.637390834701588e-06	6.80668713609802	0.8869873178524692	1.960926361192282	5.037703030235135	1.358697518022669e-07	0.40233939874586877	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	9.0432e-13	0.0008243011376085958	0.0008235012141628294	0.0008235012141628294	0.000155483725239421	0.00015533368312390015	0.00015533368312390015	2500.0	1000.0	11.0	0.9090909090909091	551.8748	0.5408177	551.8748	1.2965836933835564	5.037703030235134	4.67752776425514	0.0002568819815443038	73.54581113319429	0.00042409801636829526	89.01391873819834	0.016851297204560755	1.2393423215559503	0.016853665114807504	1.3256031653253746	7.1476059437254e-06	3.4474014660769927	2426767.473355248	1.6840538924778776	14.683330709032274	1381030.5008404255	3620907.283026614	462731151.016666	465739325.9953421	1597805544.213086	4500.0	100.0	21.780603522720835	1.960926361192282	4.376891124358497	0.00036750669535283605	9.321641728115944	0.16091586050509737	0.7043112016132708	0.16093847207679593	0.7533327491475652	5.9145966028077956e-05	0.8278884283487717	174726.00372645637	0.4044230833041608	74.88883740198452	54052297.34751892	18467576.74670076	76236293.61886624	77061292.46802063	901821631.7452421	0.09966249547289	0.09921461275436472	0.010251510907076038	30506.633056413837	2.731882911470475	1.751981124834936	3.5284761853660185	1.5769872048219205	4.26431487220764	0.013497317630908605	1.0333333333333334	0.043055555555555555	985.709282490356	281.8046761791619	32.98463644693483	324067.73738798365	0.0005388414064794182	324382.5267006098	708.2876712386842	81.79359058496466	817945.2278462739	0.0013600254304121223	818735.3091080976	1.0959486828176708	100.00003775435245	7.603866148352523	358758.0509577985	358410.21154307853	886987.3178524692	2933.1502995924507	209.3581002233234	0.0	100.00010898216149	100.00001420394766	100.00102602086841	100.00003775435245	0.3994361328596398	0.6005638671403601	0.006835544352137945
