pEGFR	pAkt	EGFR	S6	EGF_EGFR	Akt	pS6	pEGFR_Akt	pAkt_S6	EGF	Values[pEGFR_total]	Values[pAkt_total]	Values[pS6_total]
734.1101782837926	0.0038314398870939624	60513.25203897164	3.5431667110183453	4325.505517204649	0.03225869010814737	1.471967787490858e-08	0.007218206891533864	6.796841557698778e-07	0.7583333333333333	0.1334146883820905	0.230152314263609	0.0007343092562211627
744.1028368369275	0.003926521716366624	60380.78008301316	3.543166682147483	4375.104856513302	0.032054132522729165	1.5545337420064586e-08	0.007327654602476992	7.077293581948898e-07	0.7666666666666667	0.13523072221439092	0.23586449451079886	0.0007754982993271196
754.0528728555161	0.00402180721487503	60247.63366100117	3.54316665256868	4424.441071297213	0.03185065145031814	1.64045282260153e-08	0.007435821456767236	7.364489705688376e-07	0.775	0.13703900981553424	0.2415889473820776	0.0008183600906673495
763.959489462421	0.004117250906924931	60113.82050512089	3.543166622280627	4473.511587871319	0.031648317480481435	1.7298031676550825e-08	0.007542682340004523	7.658435200834108e-07	0.7833333333333333	0.13883940636063816	0.2473229416957205	0.0008629336105343975
773.82191904731	0.004212808062797724	59979.348315487114	3.5431665912823522	4522.313912557935	0.03144719823608122	1.822662870578673e-08	0.007648214358854367	7.959131976603646e-07	0.7916666666666666	0.14063177234402127	0.25306379105217225	0.0009092578167882409
783.6394219207547	0.004308434740722262	59844.224761785204	3.543166559573215	4570.845628536644	0.03124735838387628	1.9191099394383647e-08	0.007752396788468381	8.266578640459315e-07	0.8	0.14241597333459663	0.25880885635518763	0.0009573716247132062
793.4112850012976	0.004404087826006407	59708.45748487629	3.5431665271529003	4619.104392747628	0.031048859647544665	2.0192222578050032e-08	0.00785521102032391	8.580770559860777e-07	0.8083333333333333	0.1441918797372565	0.2645555481623944	0.0010073138874876484
803.1368206511304	0.004499725066735408	59572.05409810842	3.54316649402141	4667.087933226089	0.030851760830605073	2.12307754560393e-08	0.007956640503597349	8.901699931379918e-07	0.8166666666666667	0.1459593665812639	0.27030132882970853	0.0010591233766533469
812.8153655434152	0.004595305107296612	59435.0221885779	3.5431664601790605	4714.794046511113	0.030656117840878645	2.2307533210968776e-08	0.00805667068717072	9.2293558499416e-07	0.825	0.14771831331439506	0.2760437145252019	0.0011128387631497067
822.4462795746017	0.00469078751865401	59297.369318336576	3.543166425626472	4762.220595134116	0.030461983718591167	2.3423268640214134e-08	0.008155288961247802	9.563724379881075e-07	0.8333333333333334	0.1494686036052587	0.28178027704778097	0.0011684985989254164
