pEGF-EGFR2	EPn	SHP	Raf1active	pSTAT3c	cbl	Ras-GTP	Grb2	Takt	pSTAT3n	ppMEK	pEGF-EGFR2-pShc-Grb2-SOS	pEGF-EGFR2-Grb2-SOS	EGF-EGFR	pShc	STAT3c	ppERK	Ras-GDP	PIP3	PP2	Pase2	Pase3	PP1	pPI3K	SOS	Ras-GAP	pEGF-EGFR2-PI3K	pEGF-EGFR2-pShc	Aktm-PDK1	EGF-EGFR2	PI3K	pAktm	pEGF-EGFR2-Ras-GAP	Shc	Grb2-SOS	STAT3n	pMEK	pERK	pSTAT3c-pSTAT3c	pEGF-EGFR2-STAT3c	Aktm	pEGF-EGFR2-Grb2	Pase	pAkt-Takt	pAktm-PDK1-Takt	EGFR	TP4-pPI3K	pEGF-EGFR2-pShc-Grb2	pAktm-Takt	pEGF-EGFR2-cbl	pEGF-EGFR2-Grb2-SOS-cbl-EPn	pSTAT3n-pSTAT3n	Raf1active-MEK	pEGF-EGFR2-pShc-Grb2-SOS-cbl	pEGF-EGFR2-STAT3c-cbl-EPn	ppMEK-ERK	Raf1	pAktm-PDK1	pRaf1active	pEGF-EGFR2-SHP2	ppERK-pEGF-EGFR2-Grb2-SOS	TP4	pEGF-EGFR2-pShc-Grb2-SHP2	ppMEK-Pase2	pERK-Pase3	pEGF-EGFR2-PI3K-cbl	pSTAT3c-PP1	pSTAT3n-pSTAT3n-PP2	PIP2	pEGF-EGFR2-Ras-GAP-Ras-GTP	pEGF-EGFR2-Shc	Aktm-Takt	pEGF-EGFR2-Grb2-SOS-Ras-GDP	Akt	pEGF-EGFR2-pSTAT3c	pEGF-EGFR2-cbl-EPn	STAT3c-pSTAT3c	MEK	ERK	EGF	pEGF-EGFR2-Grb2-SOS-cbl	pEGF-EGFR2-pPI3K	Ras-GTP-Ras-GAP	pEGF-EGFR2-STAT3c-cbl	pEGF-EGFR2-PI3K-cbl-EPn	pSOS	pEGF-EGFR2-pShc-Grb2-SOS-Ras-GDP	Aktm-PDK1-Takt	ppERK-pEGF-EGFR2-pShc-Grb2-SOS	ppMEK-pERK	pEGF-EGFR2-Grb2-SHP2	pAkt	Raf1active-pMEK	pShc-SHP2	STAT3n-pSTAT3n	pPI3K-PIP2	Raf1-Ras-GTP	pEGF-EGFR2-pShc-Grb2-SOS-cbl-EPn	ProEGFR	pEGF-EGFR2-Ras-GAP-SHP2	pSTAT3c-pSTAT3c-PP1	Akt-Takt	pSTAT3n-PP2	TP4-PI3K	PDK1	ppERK-Pase3	Raf1active-Pase	pMEK-Pase2	pAkt_total
1.2341623039325339e-06	0.49998283768635743	0.19985353178656873	5.4215543391825665e-06	3.956889668989803e-06	0.7999811233653232	0.00021276313173536866	0.7271655429534202	0.09937245484979408	5.7095076981494466e-12	1.0245158264077797e-08	2.869237145827524e-06	2.6829665696628955e-07	0.0022626939769632725	0.00010450068172926098	1.999981699004055	5.970806286905976e-15	0.29903460652169245	6.128339415255461e-08	0.5999999999702941	0.01999889433336162	0.0019999990338882196	0.49999173333083935	9.788478900179645e-08	0.02717900081844448	0.09999305080914532	2.0429009095421506e-07	5.966963778231669e-06	5.8306374439733156e-09	0.0021015614390470713	0.3997979949835833	2.6772319285680462e-08	2.1240079485994774e-08	0.9991501327938788	0.27227970234058724	5.053953536892875e-13	0.0001461809733271743	1.0095345602927788e-07	9.021290628815466e-10	1.1046004946893324e-06	6.397177950139778e-08	1.5271359225338686e-06	0.4998453089807143	1.3094354152711942e-07	2.7322392677150176e-07	1.1396595864873131	3.084226694710143e-08	7.1770739057401805e-06	2.45704703966585e-08	4.46830782804812e-07	6.393481318677144e-07	1.058239691096455e-11	4.1265612807820305e-06	7.211307535317725e-07	4.560106460293677e-06	1.5152901616789108e-09	0.499620806721797	2.9627420184860915e-07	4.217462781870241e-13	1.6750207551259234e-06	9.179861250480096e-21	0.19999374082608737	3.919851016716791e-06	2.7644291741837277e-09	9.661117222313018e-10	7.310090786093091e-08	8.265145060024852e-06	1.983404023445687e-11	0.49999901532550695	1.4672677385269544e-12	9.4384232042436e-05	1.4664112076609292e-08	4.6433928548068074e-05	0.19937191384256198	4.6576688898759456e-11	5.14837256747354e-06	6.70755990383655e-09	0.6798485740063387	0.7999998965651351	7.545355246129173e-08	7.176883107549419e-08	0.00019448629016301857	6.923316676587833e-06	3.95862586412484e-07	8.413445542645266e-07	8.11334259955133e-21	0.00048431998897209013	1.751516511409528e-07	9.766116340135613e-20	5.033611641240945e-16	8.338041790150307e-07	1.4815829395336308e-07	1.031966660033068e-09	0.00014003490484894277	2.992643291444656e-13	4.29319998955221e-08	0.0002149531109079289	5.973141928870104e-06	0.8521437889662407	4.632631362666247e-09	1.5241006128033819e-09	0.0006269265965041619	9.872941133431035e-12	6.228331645126222e-06	0.09999924951958278	6.155702010379912e-17	0.0001546910192862245	1.1029022092247737e-06	1.7493061323904357e-07
1.2240949048735828e-06	0.4999819901461173	0.19985384871013886	5.712554315163319e-06	4.071979512408549e-06	0.7999802214248468	0.00022335838237664058	0.7256541980084016	0.0993532425927017	6.46887732758267e-12	1.237861601758175e-08	2.959086480581572e-06	2.745351943972137e-07	0.002244842716973798	0.00010408980898351502	1.9999811212611607	9.486923154804872e-15	0.29899365346368895	6.129812265276283e-08	0.5999999999664456	0.019998774843139673	0.00199999877202415	0.49999143417308806	9.782526992734802e-08	0.025667629607154064	0.09999270421637615	2.0270407215309253e-07	5.913579658029581e-06	5.8364835585331526e-09	0.0020849434262905334	0.39979096761859584	2.7554998096769352e-08	2.10745917886402e-08	0.9991337573222371	0.27377186011180404	5.948346881224471e-13	0.00016082782970341228	1.270785484930446e-07	9.757988170976947e-10	1.0956076302189994e-06	6.401652282930507e-08	1.525435821983422e-06	0.49983662948753355	1.407607117671739e-07	2.8050042089990135e-07	1.1439096704918603	3.0877897679988796e-08	7.161311235905703e-06	2.5351815144737127e-08	4.546203032868483e-07	6.793010076921604e-07	1.1686803482611255e-11	4.351363142063199e-06	7.562088589067185e-07	4.724940210766635e-06	1.8317652661890495e-09	0.49960021335525556	3.0351289593609e-07	4.759900401147524e-13	1.6622135997904656e-06	1.5128674335291934e-20	0.1999935387970045	3.911832633406464e-06	3.3678758760596098e-09	1.2279757538369031e-09	7.438152062046672e-08	8.564157480755112e-06	2.2205307148604237e-11	0.49999898430252043	1.5288033640039974e-12	9.36268697493496e-05	1.5903447538882097e-08	4.7682066585831055e-05	0.19935268295478922	4.768177320425958e-11	5.334394160450646e-06	6.952141593772299e-09	0.679833580240881	0.7999998698616996	7.457980660709289e-08	7.47304093787346e-08	0.00020128153435378893	7.270110594999261e-06	4.027247023404992e-07	8.718259118153405e-07	1.4029388861237183e-20	0.0005016849599128296	1.8881549102097015e-07	1.6223639014588777e-19	7.677965115954441e-16	8.330190609069983e-07	1.5871701202290445e-07	1.19903200146239e-09	0.00013973962765863714	3.4038476878145925e-13	4.290728130037482e-08	0.00022635101531171852	6.399392592234766e-06	0.8478937040879476	4.5969082745365694e-09	1.669431168106959e-09	0.0006461060754120615	1.135024295674202e-11	6.4303250972808905e-06	0.09999922133470855	9.926670699834925e-17	0.00016337051246695573	1.2217889844715074e-06	1.8627201011967382e-07
1.213937391744439e-06	0.4999811315495442	0.19985427842541187	6.003374665664367e-06	4.185716807191858e-06	0.7999793080719974	0.00023392877261051528	0.7242544594552545	0.09933405478051581	7.299109377151505e-12	1.4838441859490327e-08	3.047943255077308e-06	2.806490303562979e-07	0.002227885376632896	0.0001036215447157115	1.9999805496732224	1.479781866658862e-14	0.2989529529179084	6.12574869254467e-08	0.59999999996226	0.019998648361588815	0.001999998454298951	0.4999911381816983	9.768092837433241e-08	0.02426785776948943	0.09999235840149581	2.011026595282716e-07	5.860176616189577e-06	5.8367261354367326e-09	0.002068156388609752	0.3997839967298788	2.8287585237248196e-08	2.0906263513323314e-08	0.9991177401532273	0.27515262069275753	6.958850963977165e-13	0.00017624697034903167	1.5850695327554664e-07	1.0524341205664932e-09	1.0865318407920863e-06	6.399990958519948e-08	1.522847823025057e-06	0.49982794582844825	1.5071763637425234e-07	2.8727587087085275e-07	1.1481385571471474	3.0880918207034954e-08	7.141937757819567e-06	2.6085295851030724e-08	4.623099866179877e-07	7.201874062008495e-07	1.2861479952227555e-11	4.576092592217179e-06	7.918076118126779e-07	4.888302446029186e-06	2.196804392063528e-09	0.4995796269174181	3.102337963210058e-07	5.338025875104504e-13	1.6491455881985452e-06	2.4434168997874638e-20	0.19999333679356557	3.901790971281969e-06	4.068581701361942e-09	1.5457008955155305e-09	7.564595865111701e-08	8.859996209855378e-06	2.475583315812461e-11	0.49999895418197005	1.5888138789343806e-12	9.286039092850683e-05	1.7179395039105273e-08	4.8903316505365234e-05	0.19933347702340365	4.874033552697857e-11	5.518800523660334e-06	7.194263688642171e-09	0.6798178068795953	0.7999998377505249	7.374356619834559e-08	7.771886483902917e-08	0.00020802074212212903	7.6161301429297416e-06	4.094961698074632e-07	9.020468127406526e-07	2.3739745688577572e-20	0.0005188608018119669	2.0281675724631427e-07	2.6404668175479014e-19	1.1511097004427312e-15	8.317376823822576e-07	1.693990948093684e-07	1.383805680836145e-09	0.0001393343398372148	3.852149459114325e-13	4.2845206263548885e-08	0.0002377380594317811	6.839113267392792e-06	0.8436648165964201	4.5605089373532076e-09	1.8220918799211537e-09	0.0006652611445289447	1.298538144841499e-11	6.63232551567011e-06	0.09999919383684937	1.5702090520441402e-16	0.00017205417155226332	1.3475698295053148e-06	1.9768668004661664e-07
1.203718466960957e-06	0.4999802621079179	0.1998548059989521	6.2936763027803725e-06	4.298110327681866e-06	0.7999783835162471	0.0002444640053295598	0.722957721949395	0.09931489141921322	8.204075679270017e-12	1.7656419127151356e-08	3.1358149441385997e-06	2.8664311304320963e-07	0.002211728826418015	0.0001031038560969714	1.999979984242453	2.2687596570706385e-14	0.2989125275064237	6.116738726105379e-08	0.5999999999577216	0.01999851487084739	0.0019999980719406186	0.4999908453836669	9.746125087197728e-08	0.022971080608442305	0.09999201370531767	1.9949057972144176e-07	5.806867776415575e-06	5.8319583428865235e-09	0.002051243154676946	0.3997770827339303	2.8970748148790235e-08	2.073578759561468e-08	0.9991020557584782	0.276430588026264	8.095140004642999e-13	0.00019243720219301846	1.9602660240199313e-07	1.132008637620269e-09	1.0773991597097245e-06	6.392843432431421e-08	1.5194478987732834e-06	0.49981926916932456	1.6078656475191504e-07	2.9356047350408044e-07	1.152346352171988	3.0854841843606354e-08	7.119292936259694e-06	2.6771276901471626e-08	4.6990425694457787e-07	7.619874500087583e-07	1.4107874721785877e-11	4.800478010364643e-06	8.279200073284063e-07	5.050179219088419e-06	2.6151540094671074e-09	0.499559072095439	3.164496233269418e-07	5.951082700863265e-13	1.6358772602988489e-06	3.872755888640897e-20	0.199993134830573	3.889915849781871e-06	4.87663998514585e-09	1.928059141160916e-09	7.68949456405453e-08	9.152634261240423e-06	2.7490923331304964e-11	0.4999989249503018	1.6472582340058715e-12	9.208733347310133e-05	1.8489528042626805e-08	5.009870733276735e-05	0.19931429606222695	4.975392731462617e-11	5.701576035076277e-06	7.4339032134220695e-09	0.6798012553319593	0.7999997994301593	7.294122975912459e-08	8.073399047121707e-08	0.0002147034952484899	7.961033654249332e-06	4.1618099136684833e-07	9.320046690186e-07	3.93678247116633e-20	0.0005358474137466446	2.1713031797347993e-07	4.216187619212328e-19	1.6982445225747822e-15	8.300023620089396e-07	1.8017622208006777e-07	1.5871106694486703e-09	0.00013883368198248287	4.3390725657392517e-13	4.274994988532093e-08	0.00024910133186564054	7.292144709115532e-06	0.8394570207692432	4.523593229015584e-09	1.9820718983409393e-09	0.0006843918426257247	1.4788627474577962e-11	6.834314584583961e-06	0.09999916702762682	2.4395179205944946e-16	0.00018073083067585586	1.4802525126502038e-06	2.09146970228858e-07
1.1934624511071888e-06	0.4999793820206881	0.19985541829224338	6.583157552533367e-06	4.409169453884428e-06	0.7999774479561518	0.0002549549722991165	0.7217560937564584	0.09929575251224917	9.187696848210315e-12	2.086548705397326e-08	3.222710019161659e-06	2.9252216038437204e-07	0.002196290932914036	0.00010254372259909635	1.9999794249615561	3.4228279775714895e-14	0.29887239672722377	6.10331868510817e-08	0.599999999952815	0.019998374362552022	0.0019999976152983213	0.4999905557969242	9.717482973553976e-08	0.021769406982020595	0.09999167042945947	1.9787183582497838e-07	5.753745315065794e-06	5.822719807084092e-09	0.0020342409235734587	0.39977022589991074	2.9605407141815434e-08	2.0563748957570952e-08	0.9990866813302709	0.2776136520386373	9.367215887934094e-13	0.0002093964420722665	2.404991341542763e-07	1.2144929532615425e-09	1.0682316344581662e-06	6.380800595713666e-08	1.515306309965845e-06	0.49981060947412304	1.7094075266439993e-07	2.993664423768637e-07	1.156533160758372	3.080286580988114e-08	7.093686606346208e-06	2.7410407629427142e-08	4.774069762874972e-07	8.046820408797783e-07	1.5427351456771536e-11	5.02427744951029e-06	8.645392863520357e-07	5.210560916711927e-06	3.0917343410064446e-09	0.49953857087018955	3.221748192668176e-07	6.598144221993162e-13	1.6224596246786316e-06	6.031219198453285e-20	0.1999929329211495	3.876380417749854e-06	5.8025582751324375e-09	2.3847013096440717e-09	7.812911311795227e-08	9.44205372605791e-06	3.041566142777423e-11	0.4999988965906398	1.704106505822319e-12	9.130984436173358e-05	1.9831448575699344e-08	5.126923831790143e-05	0.19929514008006938	5.072404608362656e-11	5.882709872947617e-06	7.671044612465518e-09	0.6797839278760686	0.7999997540243926	7.216967860407167e-08	8.377558370917241e-08	0.00022132952248776202	8.304518791431603e-06	4.227826611935712e-07	9.616976793421498e-07	6.406233582652176e-20	0.0005526451831312422	2.3173162814292215e-07	6.613151721136059e-19	2.468071926479711e-15	8.278522275345229e-07	1.9102122756911607e-07	1.809738478396471e-09	0.00013825052919056919	4.86609997358343e-13	4.262529397604453e-08	0.00026042935853217255	7.758328802360196e-06	0.8352702114113083	4.486296016820247e-09	2.149349718967311e-09	0.0007034982070715642	1.677046254195215e-11	7.03627598413144e-06	0.09999914090439035	3.7269555042462946e-16	0.00018939052587742898	1.61983488972329e-06	2.2062663471093148e-07
1.1831899569173688e-06	0.49997849147687085	0.19985610375789262	6.871550980317082e-06	4.518904092521726e-06	0.7999765015805913	0.0002653936476076746	0.7206423306227673	0.0992766380607431	1.025393738285836e-11	2.4499661960469524e-08	3.3086377213336004e-06	2.982906620080709e-07	0.002181499150153104	0.00010194725668292241	1.9999788718151832	5.0866482370371455e-14	0.2988325772824892	6.08597521424306e-08	0.5999999999475246	0.019998226836828316	0.0019999970738095846	0.4999902694317489	9.682943297472956e-08	0.02065559317940635	0.09999132883983546	1.9624982122024383e-07	5.700884150314557e-06	5.809500506174752e-09	0.002017182013676339	0.3997634263722034	3.0192691397506185e-08	2.039064202086237e-08	0.9990715964811678	0.27870905485858877	1.0785393814864868e-12	0.00022712181603822077	2.9286227940104146e-07	1.2998547829766431e-09	1.0590479511813156e-06	6.364399044709366e-08	1.510488087346197e-06	0.4998019756033638	1.811545605611604e-07	3.0470761321459104e-07	1.1606990875739933	3.072789274721108e-08	7.065402116326789e-06	2.8003575932108027e-08	4.848215350583106e-07	8.482528245803579e-07	1.682118885035604e-11	5.24727614854887e-06	9.016589053793851e-07	5.369441590243326e-06	3.6316275700441672e-09	0.4995181427436618	3.274251813978531e-07	7.278132520563478e-13	1.6089357229422214e-06	9.239358251923637e-20	0.19999273107689855	3.861342946348722e-06	6.857232684737791e-09	2.9261898584288573e-09	7.93490152995799e-08	9.728244357167524e-06	3.353490487012633e-11	0.49999886908341673	1.759338482428345e-12	9.052974169066788e-05	2.1202800229653582e-08	5.2415875045801185e-05	0.1992760090812007	5.165213523915531e-11	6.062195275418363e-06	7.905678578476161e-09	0.679765827560901	0.7999997005798476	7.142615351719716e-08	8.684344441254723e-08	0.0002278986770612897	8.646319031938891e-06	4.2930424702281305e-07	9.91124707751118e-07	1.024185375193802e-19	0.0005692548946696953	2.465968198115541e-07	1.0200965913980042e-18	3.536789164347094e-15	8.253234885658676e-07	2.019081786423237e-07	2.0524481847838076e-09	0.00013759619121821005	5.434670931326679e-13	4.247465775027203e-08	0.0002717119793961367	8.23750873148704e-06	0.8311042838521617	4.448731238233825e-09	2.323893797650671e-09	0.0007225802738872747	1.8941564819263556e-11	7.23819520809637e-06	0.09999911546088502	5.604976574301365e-16	0.0001980243966366712	1.7663059390226014e-06	2.321008700398299e-07
1.1729184583833388e-06	0.49997759065623537	0.19985685225539976	7.158620397049541e-06	4.627324604049839e-06	0.7999755445698306	0.00027577298835082146	0.719609776905328	0.09925754806365322	1.1406800828138113e-11	2.859395837854602e-08	3.393607886522887e-06	3.0395288273530845e-07	0.002167289312720542	0.00010131981033457964	1.9999783247811707	7.453049272572853e-14	0.298793083375489	6.065149185313029e-08	0.5999999999418351	0.019998072301364935	0.0019999964359699433	0.49998998629195196	9.643207145193568e-08	0.01962298405577839	0.0999909891699157	1.9462741307310297e-07	5.648344939639844e-06	5.79274457308999e-09	0.0020000945031095683	0.3997566841893973	3.073389984021572e-08	2.0216885098453758e-08	0.9990567829736495	0.2797234497608133	1.2360287510757688e-12	0.00024560974986866124	3.5413204801615755e-07	1.3880591723382445e-09	1.049863950591911e-06	6.344125245868992e-08	1.5050534486148404e-06	0.49979337540773044	1.91403527714377e-07	3.095990971243286e-07	1.1648442367648144	3.063255224540348e-08	7.034698983599984e-06	2.8551866734157995e-08	4.92150926197441e-07	8.926821558413128e-07	1.8290580586393388e-11	5.469284180137885e-06	9.392725108858392e-07	5.526818394475107e-06	4.2400660321335305e-09	0.499497804953917	3.322175411860367e-07	7.989837066517084e-13	1.5953419137782915e-06	1.3937241254430272e-19	0.19999252930805192	3.844948344818257e-06	8.05192188900152e-09	3.5640292295741366e-09	8.055514125037528e-08	1.0011202384752555e-05	3.685328058482157e-11	0.499998842406926	1.8129423910716925e-12	8.974856585737259e-05	2.260127891079915e-08	5.353954677863514e-05	0.19925690306578156	5.25395847394745e-11	6.240028919568285e-06	8.137801072350685e-09	0.6797469581173217	0.7999996380637759	7.070821164045666e-08	8.993737330105012e-08	0.00023441091772068777	8.986200391015484e-06	4.357484572610304e-07	1.0202851818502374e-06	1.6104351037342773e-19	0.0005856776547069508	2.6170277352528073e-07	1.5490669299826124e-18	5.0019227658207255e-15	8.224496729887374e-07	2.1281243355326273e-07	2.315965829755897e-09	0.00013688059367333445	6.046178540314076e-13	4.2301127326854966e-08	0.0002829402324704159	8.729529113281112e-06	0.8269591339433986	4.410995250040719e-09	2.50566314298223e-09	0.0007416380778029054	2.1312795145658466e-11	7.440059395251561e-06	0.09999909068784353	8.305926823461645e-16	0.0002066245922700639	1.9196467131958473e-06	2.4354633339347843e-07
1.1626627677909253e-06	0.49997667973032345	0.1998576548848019	7.444158039060226e-06	4.734441735470039e-06	0.799974577096434	0.00028608684197256476	0.7186523126533507	0.09923848251794015	1.2650324981488845e-11	3.318431041593419e-08	3.477630797489853e-06	3.095128676342744e-07	0.002153604590043877	0.00010066606946863321	1.9999777838315973	1.077611150041009e-13	0.29875392698050707	6.041239440070843e-08	0.5999999999357308	0.01999791077056233	0.0019999956893049665	0.4999897063758788	9.598906297409656e-08	0.018665460118013528	0.09999065162377055	1.930070508172884e-07	5.596176547492233e-06	5.772853970623926e-09	0.0019830027834111122	0.3997499993004468	3.123046631159584e-08	2.004283237807637e-08	0.9990422244765664	0.28066295414552717	1.4102794007064989e-12	0.00026485605185868586	4.2540472446142487e-07	1.4790686878486834e-09	1.0406930608344918e-06	6.320419557201226e-08	1.4990581702500321e-06	0.49978481581680523	2.0166442590638418e-07	3.1405697533915467e-07	1.1689687119576342	3.051922200426688e-08	7.001815192899169e-06	2.9056524786430093e-08	4.993978067484336e-07	9.379530636347939e-07	1.983663548581526e-11	5.690134230608102e-06	9.77373917407222e-07	5.682691111461317e-06	4.922420436466548e-09	0.49947757267792564	3.3656948349136215e-07	8.731932927985077e-13	1.5817089402463374e-06	2.0721301980636242e-19	0.19999232762360447	3.8273294634899565e-06	9.398220921676101e-09	4.310693823281895e-09	8.174792498351545e-08	1.0290929513219688e-05	4.0375181633108845e-11	0.49999881653780637	1.8649137691599164e-12	8.896762236498907e-05	2.40246416640674e-08	5.464114474937117e-05	0.1992378220302609	5.3387732216034275e-11	6.416210394347225e-06	8.367412493066101e-09	0.6797273238767518	0.7999995653620449	7.001368672182573e-08	9.305717072245843e-08	0.00024086629262960822	9.323958362531246e-06	4.421176967095291e-07	1.0491790064250156e-06	2.493029576886606e-19	0.00060191482779182	2.7702717370799805e-07	2.317964177924299e-18	6.987004991183565e-15	8.192618358363395e-07	2.2371067984375174e-07	2.6009841346287135e-09	0.0001361124417888532	6.701967589136501e-13	4.210748389233834e-08	0.00029410624475150377	9.234236101002655e-06	0.8228346580560545	4.373169613350342e-09	2.694607889322207e-09	0.0007606716523185618	2.3895183001569318e-11	7.641857172956324e-06	0.09999906657351344	1.2139057922216593e-15	0.0002151841831952674	2.0798312167705735e-06	2.5494114615534765e-07
1.152435433048663e-06	0.4999757588633236	0.19985850383835715	7.727981939107576e-06	4.840266559335974e-06	0.7999735993260536	0.000296329860629878	0.7177643062719927	0.09921944141871931	1.3988577163462563e-11	3.830749409351619e-08	3.560717061798333e-06	3.149744484777903e-07	0.0021403945860975064	9.9990136725849e-05	1.9999772489336833	1.5387072747320661e-13	0.2987151180863323	6.014606332043703e-08	0.5999999999291966	0.019997742264757142	0.001999994820344768	0.4999894296772521	9.55060926584293e-08	0.017777390192044648	0.09999031637888721	1.9139080152921127e-07	5.544418059942131e-06	5.750191990233574e-09	0.0019659280348628292	0.3997433715783221	3.16839289801494e-08	1.9868783820814665e-08	0.9990279063482522	0.2815331969247223	1.6024078088724059e-12	0.0002848559878916385	5.078586659526869e-07	1.5728435985414538e-09	1.0315466579785633e-06	6.29368005429635e-08	1.4925539166585734e-06	0.4997763029222606	2.119152944047456e-07	3.180980340927556e-07	1.1730726162626386	3.0390048253808524e-08	6.9669691739962e-06	2.951892178277538e-08	5.065645486025805e-07	9.84049217138376e-07	2.1460377826743758e-11	5.909679526631612e-06	1.015957088965708e-06	5.837061749447985e-06	5.684188227970479e-09	0.4994574592209668	3.4049910409078366e-07	9.50299827477868e-13	1.5680628092844518e-06	3.0390409403500123e-19	0.19999212603143765	3.808608216359799e-06	1.090803504683974e-08	5.1796534849617045e-09	8.292775378265265e-08	1.0567432078028142e-05	4.410476461034893e-11	0.4999987914514614	1.9152544523673066e-12	8.818801734971013e-05	2.5470713693184594e-08	5.572152125820127e-05	0.19921876596773802	5.41978644739804e-11	6.5907417565660074e-06	8.59451698016986e-09	0.6797069296974851	0.7999994812773268	6.934065451194157e-08	9.620263571755679e-08	0.0002472649257477095	9.659415090306374e-06	4.4841411247479677e-07	1.0778064906768262e-06	3.8030188873409235e-19	0.000617967984059608	2.925485493661898e-07	3.4208144447737814e-18	9.646994103147096e-15	8.157887446143759e-07	2.345809556367539e-07	2.9081624899764842e-09	0.0001352993665491268	7.403332652213125e-13	4.18962302350984e-08	0.0003052031307142772	9.75147746289568e-06	0.8187307530780177	4.33532339073376e-09	2.8906698479390086e-09	0.0007796810297674676	2.6699912506079267e-11	7.843578513523333e-06	0.09999904310412043	1.7511398472796817e-15	0.00022369707773991086	2.2468272078306487e-06	2.662648846169033e-07
1.1422470732073048e-06	0.4999748282128277	0.19985939226828134	8.009933479606068e-06	4.944810418566968e-06	0.7999726114181154	0.00030649742205338386	0.716940571840683	0.0992004247594023	1.542564955219111e-11	4.400105100865144e-08	3.6428775097662314e-06	3.2034125105422907e-07	0.0021276145561568154	9.929560439219359e-05	1.9999767200505605	2.171342079305125e-13	0.2986766649167088	5.985575059262433e-08	0.599999999922217	0.019997566809514842	0.001999993814600896	0.49998915618588874	9.498826951162218e-08	0.01695358874436252	0.09998998358877453	1.8978041513005761e-07	5.493100453585052e-06	5.725086558936937e-09	0.0019488886387006151	0.39973680083167723	3.2095903468328345e-08	1.9694993456613737e-08	0.9990138154430475	0.28233936124510395	1.8135556469896277e-12	0.0003056043496646226	6.027559133189919e-07	1.6693420492555643e-09	1.022434370378199e-06	6.264266144858258e-08	1.4855885374835775e-06	0.49976784205563474	2.221354594977607e-07	3.2173953415904417e-07	1.1771560522759543	3.02469652392327e-08	6.9303615368363645e-06	2.994052730571412e-08	5.136532809538814e-07	1.0309548925688834e-06	2.3162747820371856e-11	6.127791902759819e-06	1.0550161231943e-06	5.989934200969939e-06	6.53098214380423e-09	0.49943747619312423	3.4402480011924167e-07	1.03015310462651e-12	1.554425526844922e-06	4.400266158892066e-19	0.19999192453843193	3.7888965595685503e-06	1.259355387768893e-08	6.185396612357263e-09	8.409497516397685e-08	1.0840720328142857e-05	4.804594773633412e-11	0.4999987671224237	1.9639716786341335e-12	8.741068748992994e-05	2.6937393862241207e-08	5.6781489375129034e-05	0.1991997348682938	5.4971219175315584e-11	6.763627152324018e-06	8.819121820635986e-09	0.6796857808977745	0.7999993845274749	6.868740284918355e-08	9.937356532156776e-08	0.00025360700519409373	9.992416752962894e-06	4.5463963236987434e-07	1.1061682861867918e-06	5.721524815731713e-19	0.0006338388551756415	3.0824630263885766e-07	4.98294832909044e-18	1.3174500969724701e-14	8.120570454052866e-07	2.454026569197738e-07	3.2381271674743408e-09	0.00013444805507170844	8.151516428021618e-13	4.1669615620828406e-08	0.00031622489796990117	1.0281102640563492e-05	0.8146473164114504	4.2975150688008524e-09	3.0937830375798428e-09	0.0007986662413803523	2.9738308456984826e-11	8.045214602244441e-06	0.09999902026427648	2.495302018363809e-15	0.00023215794436570682	2.420596931302183e-06	2.774985603881021e-07
